01会計,02款,03項,04目,05事項,06節,07細々節,08決算額
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,13使用料及び賃借料,02有料道路通行料等,3420
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,13使用料及び賃借料,03データベース使用料,116847
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,13使用料及び賃借料,04自動車借上料,9220
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,13使用料及び賃借料,05システム使用料,226800
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,13使用料及び賃借料,06情報機器等使用料,128470
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,17備品購入費,01諸備品購入費,166540
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,18負担金補助及び交付金,01議長会関係負担金,748000
01一般会計,01議会費,01議会費,01議会費,05議会及び事務局運営管理費,18負担金補助及び交付金,02諸負担金,65000
01一般会計,01議会費,01議会費,01議会費,06市議会情報化関係費,11役務費,01回線使用料,348480
01一般会計,01議会費,01議会費,01議会費,06市議会情報化関係費,12委託料,01会議録検索システム管理委託料,1316535
01一般会計,01議会費,01議会費,01議会費,06市議会情報化関係費,12委託料,02市議会ホームページ管理委託料,1747680
01一般会計,01議会費,01議会費,01議会費,06市議会情報化関係費,12委託料,03市議会インターネット配信委託料,3520000
01一般会計,01議会費,01議会費,01議会費,06市議会情報化関係費,13使用料及び賃借料,01情報機器等使用料,4733520
01一般会計,01議会費,01議会費,01議会費,06市議会情報化関係費,13使用料及び賃借料,02委員会インターネット中継機器使用料,661144
01一般会計,01議会費,01議会費,01議会費,07自動車管理費,10需用費,01自動車用燃料費,58314
01一般会計,01議会費,01議会費,01議会費,07自動車管理費,11役務費,01自動車電話料,21148
01一般会計,01議会費,01議会費,01議会費,07自動車管理費,11役務費,01洗濯代,10800
01一般会計,01議会費,01議会費,01議会費,07自動車管理費,12委託料,01議長車運行管理業務委託料,5364568
01一般会計,01議会費,01議会費,01議会費,07自動車管理費,13使用料及び賃借料,01自動車借上料,529530
01一般会計,01議会費,01議会費,01議会費,08政務活動費,18負担金補助及び交付金,01政務活動費交付金,3198062
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,02給料,01特別職給料　３人,33240000
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,02給料,01一般職給料　１６０人,656358424
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,03職員手当等,01職員手当,1199801106
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,03職員手当等,01児童手当,8240000
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,04共済費,01共済組合市負担金,248711605
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,04共済費,01地方公務員災害補償基金負担金,1176376
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,04共済費,01再任用職員共済費,3394207
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,08旅費,01職員普通旅費,650930
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,08旅費,01職員管外旅費,370121
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,18負担金補助及び交付金,01会議負担金,29500
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,01報酬,01月額職員報酬　１４人,26263491
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,01報酬,01時間額職員報酬,37648656
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,03職員手当等,01月額職員期末手当,3935753
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,04共済費,01月額職員共済費,4873103
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,04共済費,01時間額職員共済費,2105820
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,10需用費,01諸消耗品費,485128
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,10需用費,02法規追録代,490042
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,10需用費,03新聞雑誌購読料,51264
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,10需用費,01諸印刷費,59840
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,11役務費,01広告料,765600
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,11役務費,01筆耕料,36658
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,12委託料,01採用試験関係委託料,4551140
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,12委託料,02昇任選考委託料,980556
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,13使用料及び賃借料,01会場使用料,466700
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,13使用料及び賃借料,02情報機器等使用料,175793
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,07報償費,01講師謝礼,3912940
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,07報償費,02個別相談カウンセラー謝礼,125714
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,08旅費,01職員研修旅費,30540
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,10需用費,01諸消耗品費,5629
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,10需用費,01諸賄費,2446
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,12委託料,01職員研修委託料,300000
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,13使用料及び賃借料,01会場使用料,46200
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,18負担金補助及び交付金,01講習会等負担金,3164785
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,18負担金補助及び交付金,01自主グループ等助成金,727587
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,18負担金補助及び交付金,02資格取得費助成金,212000
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,01報酬,01医師報酬　２人,5037500
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,01報酬,01月額職員報酬　１人,2133186
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,03職員手当等,01月額職員期末手当,422160
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,04共済費,01月額職員共済費,418706
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,07報償費,01講師謝礼,165000
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,10需用費,01新聞雑誌購読料,19800
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,10需用費,02諸消耗品費,59441
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,10需用費,03法規追録代,107811
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,10需用費,01医薬品購入費,34908
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,10需用費,01諸賄費,4999
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,11役務費,01郵便料,5000
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,11役務費,02免許申請等手数料,1500
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,11役務費,01保険料,74927
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,13使用料及び賃借料,01情報機器等使用料,41842
01一般会計,02総務費,01総務管理費,01一般管理費,04労働安全衛生管理関係費,18負担金補助及び交付金,01講習会等負担金,560000
01一般会計,02総務費,01総務管理費,01一般管理費,05職員健康診断関係費,11役務費,01健康診断書作成料,6710
01一般会計,02総務費,01総務管理費,01一般管理費,05職員健康診断関係費,12委託料,01健康診断委託料,8938908
01一般会計,02総務費,01総務管理費,01一般管理費,05職員健康診断関係費,12委託料,02特殊健康診断委託料,8316
01一般会計,02総務費,01総務管理費,01一般管理費,05職員健康診断関係費,12委託料,03ストレスチェック委託料,802252
01一般会計,02総務費,01総務管理費,01一般管理費,05職員健康診断関係費,13使用料及び賃借料,01会場使用料,262700
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康相談関係費,07報償費,01相談員謝礼,2354000
01一般会計,02総務費,01総務管理費,01一般管理費,07職員貸与被服費,10需用費,01貸与被服購入費,7570052
01一般会計,02総務費,01総務管理費,01一般管理費,08職員互助会等福利厚生関係費,10需用費,01諸消耗品費,6242
01一般会計,02総務費,01総務管理費,01一般管理費,08職員互助会等福利厚生関係費,18負担金補助及び交付金,01職員互助会交付金,18072000
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,10需用費,01諸消耗品費,37076
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,10需用費,02法規追録代,107818
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,10需用費,03図書購入費,9680
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,10需用費,01諸印刷費,145750
01一般会計,02総務費,01総務管理費,01一般管理費,09給与関係費,11役務費,01口座振替手数料,603762
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,01報酬,01月額職員報酬　１人,2138352
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,01報酬,01時間額職員報酬,959865
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,03職員手当等,01月額職員期末手当,422160
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,04共済費,01月額職員共済費,418715
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,10需用費,01新聞雑誌購読料,320658
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,10需用費,02諸消耗品費,509415
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,10需用費,01諸印刷費,37466
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,10需用費,01諸賄費,30800
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,11役務費,01郵便料,134495
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,11役務費,01洗濯代,1040
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,13使用料及び賃借料,01情報機器等使用料,100058
01一般会計,02総務費,01総務管理費,01一般管理費,10秘書関係費,18負担金補助及び交付金,02市長会関係負担金,3793000
01一般会計,02総務費,01総務管理費,01一般管理費,11賀詞交歓会関係費,12委託料,01運営委員会委託料,1725639
01一般会計,02総務費,01総務管理費,01一般管理費,12交際費,09交際費,01交際費,133440
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,01報酬,01時間額職員報酬,178835
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,10需用費,01諸消耗品費,517129
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,10需用費,02法規追録代,1032372
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,10需用費,03新聞雑誌等購読料,96600
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,10需用費,01諸賄費,20192
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,12委託料,01財務諸表作成支援業務委託料,699600
01一般会計,02総務費,01総務管理費,01一般管理費,13財政管理関係費,13使用料及び賃借料,01情報機器等使用料,88548
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,01報酬,01月額職員報酬　２人,4371200
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,01報酬,01時間額職員報酬,316875
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,03職員手当等,01月額職員期末手当,734382
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,04共済費,01月額職員共済費,838519
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,04共済費,01時間額職員共済費,2709
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,10需用費,01新聞雑誌購読料,92180
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,10需用費,02諸消耗品費,279904
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,10需用費,03法規追録代,66355
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,10需用費,01諸印刷費,181214
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,11役務費,01口座振替等手数料,2279965
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,12委託料,01機器保守等委託料,286000
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,13使用料及び賃借料,01ソフトウェア等使用料,1185216
01一般会計,02総務費,01総務管理費,01一般管理費,14会計管理関係費,13使用料及び賃借料,02情報機器等使用料,66142
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,01報酬,01月額職員報酬　２人,4357793
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,03職員手当等,01月額職員期末手当,844320
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,04共済費,01月額職員共済費,794817
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,01新聞雑誌購読料,226458
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,02文書ファイリング用消耗品費,1692020
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,03諸消耗品費,303368
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,04法規追録代,1368743
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,10需用費,01諸印刷費,44000
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,11役務費,01郵便料等,2041814
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,11役務費,01システムサービス利用料,1936440
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,11役務費,01文書保管料,1599004
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,12委託料,02データ更新業務等委託料,2937000
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,12委託料,03総合文書管理システム研修等委託料,946000
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,12委託料,04文書廃棄等委託料,189420
01一般会計,02総務費,01総務管理費,01一般管理費,15文書管理関係費,13使用料及び賃借料,01情報機器等使用料,127258
01一般会計,02総務費,01総務管理費,01一般管理費,16訴訟等関係費,07報償費,01弁護士謝礼,1298000
01一般会計,02総務費,01総務管理費,01一般管理費,16訴訟等関係費,10需用費,01諸消耗品費,10206
01一般会計,02総務費,01総務管理費,01一般管理費,16訴訟等関係費,12委託料,01顧問弁護士業務委託料,1320000
01一般会計,02総務費,01総務管理費,01一般管理費,16訴訟等関係費,18負担金補助及び交付金,01訴訟費用負担金,4995
01一般会計,02総務費,01総務管理費,01一般管理費,18内部統制関係費,12委託料,01整備等支援業務委託料,3960000
01一般会計,02総務費,01総務管理費,01一般管理費,19報酬等審議会関係費,01報酬,01委員報酬　５人,50000
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,01報酬,01月額職員報酬　２人,4353720
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,03職員手当等,01月額職員期末手当,844320
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,04共済費,01月額職員共済費,829176
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,10需用費,01自動車用消耗品費,413467
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,10需用費,02自転車用消耗品費,95620
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,10需用費,01自動車修繕料,1956009
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,10需用費,02自転車修繕料,98780
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,10需用費,01自動車用燃料費,1053498
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,11役務費,01洗濯代,15730
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,11役務費,02自動車リサイクル処理手数料,26310
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,12委託料,01洗車委託料,66000
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,12委託料,02運行管理委託料,19281765
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,12委託料,03定期整備委託料,35640
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,13使用料及び賃借料,01有料道路通行料,745250
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,13使用料及び賃借料,02自動車借上料,8853570
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,13使用料及び賃借料,01駐車場賃借料,3277246
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,17備品購入費,01自動車購入費,5728800
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,17備品購入費,02自転車購入費,154792
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,18負担金補助及び交付金,01諸負担金,5000
01一般会計,02総務費,01総務管理費,01一般管理費,21臨時運行許可事務費,13使用料及び賃借料,01自動券売機使用料,22440
01一般会計,02総務費,01総務管理費,01一般管理費,22三鷹市土地開発公社運営関係費,18負担金補助及び交付金,01土地開発公社運営費補助金,6153589
01一般会計,02総務費,01総務管理費,01一般管理費,22三鷹市土地開発公社運営関係費,18負担金補助及び交付金,02土地開発公社取得用地償還等補助金,2427702
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,01報酬,01月額職員報酬　１人,2110800
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,03職員手当等,01月額職員期末手当,422160
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,04共済費,01月額職員共済費,418445
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,10需用費,01諸消耗品費,63407
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,10需用費,02法規追録代,1419
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,10需用費,01自動車修繕料,18150
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,11役務費,01自動車損害保険料,56850
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,13使用料及び賃借料,01情報機器等使用料,25585
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,18負担金補助及び交付金,01東京地区用地対策連絡協議会負担金,12000
01一般会計,02総務費,01総務管理費,01一般管理費,24土地取引規制関係事務費,10需用費,01諸消耗品費,44583
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,10需用費,01人権の花運動用消耗品費,54054
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,18負担金補助及び交付金,01多摩東人権擁護委員協議会負担金,392900
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,07報償費,01講師謝礼,350000
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,07報償費,01保育者等謝礼,95000
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,10需用費,01諸消耗品費,3211
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,10需用費,01諸賄費,3177
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,11役務費,01郵便料,24320
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,12委託料,01ポスター等作成委託料,235480
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,12委託料,02駐輪場整理委託料,15600
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,13使用料及び賃借料,01会場使用料,119900
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,13使用料及び賃借料,02フィルム借上料,55000
01一般会計,02総務費,01総務管理費,01一般管理費,27子どものための人権啓発事業費,07報償費,01講師謝礼,390000
01一般会計,02総務費,01総務管理費,01一般管理費,27子どものための人権啓発事業費,10需用費,01諸消耗品費,3504
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,11役務費,01郵便料,19100
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,11役務費,01クレジットカード決済等手数料,1525430
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,11役務費,02口座振替手数料,210
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,11役務費,03システムサービス利用料,958332
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,12委託料,01代行業務委託料,7240311
01一般会計,02総務費,01総務管理費,01一般管理費,29東京市町村総合事務組合関係費,18負担金補助及び交付金,01負担金,9729000
01一般会計,02総務費,01総務管理費,01一般管理費,30東京都市公平委員会関係費,18負担金補助及び交付金,01負担金,1444250
01一般会計,02総務費,01総務管理費,01一般管理費,31姉妹都市周年交流事業費,07報償費,01講師謝礼,50000
01一般会計,02総務費,01総務管理費,01一般管理費,32ポキ活用促進関係費,12委託料,01業務委託料,655000
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,01報酬,01月額職員報酬　１人,2110800
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,01報酬,01時間額職員報酬,539495
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,03職員手当等,01月額職員期末手当,422160
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,04共済費,01月額職員共済費,418445
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,10需用費,01諸消耗品費,208355
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,10需用費,02新聞雑誌購読料,312858
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,11役務費,01郵便料,3876
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,11役務費,01市広告物等掲示料,384172
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,11役務費,02市政情報誌販売手数料,1600
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,11役務費,03情報発信サービス利用料,66000
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,11役務費,04多言語情報配信サービス利用料,563090
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,13使用料及び賃借料,01著作物等複写利用料,437096
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,13使用料及び賃借料,02情報機器等使用料,47408
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報みたか発行費,07報償費,02寄稿者謝礼,10000
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報みたか発行費,10需用費,01広報みたか印刷費,19136540
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報みたか発行費,12委託料,01広報みたか編集業務委託料,25751000
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報みたか発行費,12委託料,02広報みたか等配布業務委託料,32512115
01一般会計,02総務費,01総務管理費,02広報広聴費,03点字・声の広報発行費,10需用費,01諸消耗品費,22507
01一般会計,02総務費,01総務管理費,02広報広聴費,03点字・声の広報発行費,12委託料,01点字広報発行業務委託料,655296
01一般会計,02総務費,01総務管理費,02広報広聴費,03点字・声の広報発行費,12委託料,02声の広報発行業務委託料,733600
01一般会計,02総務費,01総務管理費,02広報広聴費,04ホームページ関係費,12委託料,01管理業務等委託料,8914904
01一般会計,02総務費,01総務管理費,02広報広聴費,05音声・映像広報費,11役務費,01ラジオ番組放送料,1516134
01一般会計,02総務費,01総務管理費,02広報広聴費,05音声・映像広報費,11役務費,02テレビ番組放送料,1204500
01一般会計,02総務費,01総務管理費,02広報広聴費,05音声・映像広報費,12委託料,01テレビ番組等作成委託料,12157750
01一般会計,02総務費,01総務管理費,02広報広聴費,06広聴関係費,10需用費,01諸消耗品費,4743
01一般会計,02総務費,01総務管理費,02広報広聴費,06広聴関係費,11役務費,01郵便料,80110
01一般会計,02総務費,01総務管理費,02広報広聴費,07情報公開関係費,01報酬,01委員報酬　５人,391000
01一般会計,02総務費,01総務管理費,02広報広聴費,07情報公開関係費,10需用費,01諸消耗品費,35862
