"年月[西暦]","調査項目","設問","意見や考え","回答者の属性種別","回答者の属性","大変そう思う[人]","ややそう思う[人]","あまりそう思わない[人]","全くそうは思わない[人]","無回答[人]","大変そう思う[%]","ややそう思う[%]","あまりそう思わない[%]","全くそうは思わない[%]","無回答[%]"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","日常生活における一人ひとりの行動が、環境に大きな影響を及ぼしている","年齢","40～49歳","70","69","5","4","0","47.3","46.6","3.4","2.7","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","日常生活における一人ひとりの行動が、環境に大きな影響を及ぼしている","年齢","50～59歳","46","69","11","5","0","35.1","52.7","8.4","3.8","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","日常生活における一人ひとりの行動が、環境に大きな影響を及ぼしている","年齢","60～69歳","26","32","2","0","0","43.3","53.3","3.3","0.0","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","日常生活における一人ひとりの行動が、環境に大きな影響を及ぼしている","年齢","70歳以上","20","9","2","0","0","64.5","29.0","6.5","0.0","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","大量消費・大量廃棄型の生活様式を改めることは重要である","性別","男性","81","129","26","7","0","33.3","53.1","10.7","2.9","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","大量消費・大量廃棄型の生活様式を改めることは重要である","性別","女性","150","99","21","2","0","55.1","36.4","7.7","0.7","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","大量消費・大量廃棄型の生活様式を改めることは重要である","年齢","18～29歳","25","15","5","2","0","53.2","31.9","10.6","4.3","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","大量消費・大量廃棄型の生活様式を改めることは重要である","年齢","30～39歳","49","41","8","0","0","50.0","41.8","8.2","0.0","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","大量消費・大量廃棄型の生活様式を改めることは重要である","年齢","40～49歳","67","66","13","2","0","45.3","44.6","8.8","1.4","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","大量消費・大量廃棄型の生活様式を改めることは重要である","年齢","50～59歳","45","68","13","5","0","34.4","51.9","9.9","3.8","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","大量消費・大量廃棄型の生活様式を改めることは重要である","年齢","60～69歳","24","30","6","0","0","40.0","50.0","10.0","0.0","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","大量消費・大量廃棄型の生活様式を改めることは重要である","年齢","70歳以上","21","8","2","0","0","67.7","25.8","6.5","0.0","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","環境に配慮した製品やサービスを選ぶことは重要である","性別","男性","46","154","35","8","0","18.9","63.4","14.4","3.3","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","環境に配慮した製品やサービスを選ぶことは重要である","性別","女性","101","151","15","5","0","37.1","55.5","5.5","1.8","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","環境に配慮した製品やサービスを選ぶことは重要である","年齢","18～29歳","15","24","7","1","0","31.9","51.1","14.9","2.1","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","環境に配慮した製品やサービスを選ぶことは重要である","年齢","30～39歳","32","53","11","2","0","32.7","54.1","11.2","2.0","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","環境に配慮した製品やサービスを選ぶことは重要である","年齢","40～49歳","47","84","13","4","0","31.8","56.8","8.8","2.7","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","環境に配慮した製品やサービスを選ぶことは重要である","年齢","50～59歳","28","83","14","6","0","21.4","63.4","10.7","4.6","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","環境に配慮した製品やサービスを選ぶことは重要である","年齢","60～69歳","12","45","3","0","0","20.0","75.0","5.0","0.0","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","環境に配慮した製品やサービスを選ぶことは重要である","年齢","70歳以上","13","16","2","0","0","41.9","51.6","6.5","0.0","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","地域の人たちが協力して、その地域の環境保全活動に取り組むことは地域コミュニティの活性化にもつながるので重要である","性別","男性","47","141","47","8","0","19.3","58.0","19.3","3.3","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","地域の人たちが協力して、その地域の環境保全活動に取り組むことは地域コミュニティの活性化にもつながるので重要である","性別","女性","83","143","43","3","0","30.5","52.6","15.8","1.1","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","地域の人たちが協力して、その地域の環境保全活動に取り組むことは地域コミュニティの活性化にもつながるので重要である","年齢","18～29歳","11","29","5","2","0","23.4","61.7","10.6","4.3","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","地域の人たちが協力して、その地域の環境保全活動に取り組むことは地域コミュニティの活性化にもつながるので重要である","年齢","30～39歳","29","51","16","2","0","29.6","52.0","16.3","2.0","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","地域の人たちが協力して、その地域の環境保全活動に取り組むことは地域コミュニティの活性化にもつながるので重要である","年齢","40～49歳","35","77","33","3","0","23.6","52.0","22.3","2.0","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","地域の人たちが協力して、その地域の環境保全活動に取り組むことは地域コミュニティの活性化にもつながるので重要である","年齢","50～59歳","23","81","23","4","0","17.6","61.8","17.6","3.1","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","地域の人たちが協力して、その地域の環境保全活動に取り組むことは地域コミュニティの活性化にもつながるので重要である","年齢","60～69歳","19","31","10","0","0","31.7","51.7","16.7","0.0","0.0"
"202003","環境問題への関心","Q2. 環境問題に対する次の意見や考えについて、「大変そう思う」から「全くそうは思わない」までの４段階で、あなたの考えや意見に最も近いものに○をつけてください。（○はそれぞれ１つ）","地域の人たちが協力して、その地域の環境保全活動に取り組むことは地域コミュニティの活性化にもつながるので重要である","年齢","70歳以上","13","15","3","0","0","41.9","48.4","9.7","0.0","0.0"

"港区の環境に関する区民アンケート（Web）調査結果・クロス集計表・環境問題への関心Q2","Ver202003",,,,,,,,,,,,,,
