区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,2,半耐久財,170,0.1,1.8,141,0.1,181,0.1,158,0.1,134,0.1,61,0,309,0.1,204,0
2,4,サービス,18873,5.9,4.6,1632,1.6,9521,6.2,8202,4.3,19270,8.1,25127,8.6,26714,6.9,41430,4.8
2,0,光熱・水道（非耐久財）,23946,7.5,-15.4,15465,15.2,21151,13.7,22060,11.5,25405,10.6,24761,8.5,29737,7.7,28962,3.4
2,0,家具・家事用品,9578,3,-6.1,2842,2.8,5363,3.5,5127,2.7,7765,3.3,9240,3.2,14246,3.7,22346,2.6
2,1,耐久財,3402,1.1,-7.8,203,0.2,926,0.6,466,0.2,2571,1.1,1749,0.6,5926,1.5,11893,1.4
2,2,半耐久財,2982,0.9,-4.5,1100,1.1,2251,1.5,2322,1.2,2291,1,3654,1.2,3171,0.8,6069,0.7
2,3,非耐久財,2589,0.8,4.2,1439,1.4,1890,1.2,2091,1.1,2590,1.1,3432,1.2,3180,0.8,3490,0.4
2,4,サービス,605,0.2,-32.5,100,0.1,296,0.2,248,0.1,312,0.1,405,0.1,1970,0.5,895,0.1
2,0,被服及び履物,14929,4.7,-15.3,3233,3.2,6465,4.2,9535,5,10596,4.4,15615,5.3,24607,6.4,34266,4
2,2,半耐久財,13115,4.1,-19.1,2899,2.9,5193,3.4,8486,4.4,9292,3.9,14162,4.8,22015,5.7,29600,3.5
2,4,サービス,1814,0.6,28.5,334,0.3,1272,0.8,1050,0.5,1304,0.5,1453,0.5,2592,0.7,4666,0.5
2,0,保健医療,16305,5.1,11.8,5149,5.1,6659,4.3,8995,4.7,9603,4,14307,4.9,17822,4.6,51372,6
2,1,耐久財,852,0.3,-17.5,-,-,130,0.1,855,0.4,324,0.1,943,0.3,382,0.1,3321,0.4
2,2,半耐久財,538,0.2,133.9,32,0,95,0.1,57,0,1075,0.4,593,0.2,629,0.2,1274,0.1
2,3,非耐久財,4534,1.4,2.1,2582,2.5,3576,2.3,3873,2,4236,1.8,4373,1.5,6332,1.6,6741,0.8
2,4,サービス,10382,3.3,16.9,2534,2.5,2859,1.9,4210,2.2,3968,1.7,8397,2.9,10480,2.7,40037,4.7
2,0,交通・通信,41224,13,28.3,6122,6,11563,7.5,16582,8.6,25832,10.8,37478,12.8,44239,11.4,146050,17.1
2,1,耐久財,9330,2.9,...,8,0,-,-,951,0.5,474,0.2,2638,0.9,534,0.1,60437,7.1
2,2,半耐久財,1202,0.4,40.6,208,0.2,133,0.1,77,0,1470,0.6,1298,0.4,2085,0.5,3123,0.4
2,3,非耐久財,1596,0.5,-24.1,337,0.3,609,0.4,1104,0.6,1778,0.7,2318,0.8,1991,0.5,3025,0.4
2,4,サービス,29095,9.1,1.8,5569,5.5,10820,7,14451,7.5,22110,9.3,31223,10.7,39629,10.2,79466,9.3
2,0,教育,45215,14.2,-17.7,510,0.5,3707,2.4,5573,2.9,3024,1.3,7475,2.6,21184,5.5,273692,32
2,3,非耐久財,419,0.1,-57.4,-,-,51,0,72,0,11,0,294,0.1,191,0,2302,0.3
2,4,サービス,44796,14.1,-17,510,0.5,3656,2.4,5500,2.9,3013,1.3,7180,2.5,20993,5.4,271390,31.7
2,0,教養娯楽,34349,10.8,-7.5,8717,8.6,14999,9.7,23032,12,33596,14.1,37906,12.9,51007,13.2,70832,8.3
2,1,耐久財,1231,0.4,-14.6,358,0.4,88,0.1,913,0.5,962,0.4,438,0.1,2585,0.7,3250,0.4
2,2,半耐久財,3758,1.2,-22.2,716,0.7,1109,0.7,2375,1.2,3197,1.3,6005,2,6563,1.7,6312,0.7
2,3,非耐久財,6536,2.1,8.4,3188,3.1,5298,3.4,6120,3.2,7434,3.1,7371,2.5,8207,2.1,8110,0.9
2,4,サービス,22824,7.2,-8,4455,4.4,8504,5.5,13624,7.1,22002,9.2,24093,8.2,33652,8.7,53160,6.2
2,0,諸雑費,22981,7.2,-33,5861,5.8,10714,7,13934,7.3,18968,7.9,25750,8.8,40640,10.5,44736,5.2
2,1,耐久財,404,0.1,-87.5,22,0,49,0,180,0.1,67,0,506,0.2,731,0.2,1263,0.1
2,2,半耐久財,2569,0.8,24.8,418,0.4,825,0.5,791,0.4,1498,0.6,1973,0.7,4552,1.2,7878,0.9
2,3,非耐久財,4820,1.5,-4.5,2297,2.3,2288,1.5,3487,1.8,4782,2,6277,2.1,7214,1.9,7361,0.9
2,4,サービス,15188,4.8,-36.6,3124,3.1,7552,4.9,9475,4.9,12620,5.3,16993,5.8,28144,7.3,28234,3.3
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成28年4月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
