区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,0,保健医療,15740,5.5,11.6,5983,5.7,7998,5.2,10588,5.5,12033,5.1,15718,5.4,13875,3.8,43923,6.7
2,1,耐久財,1668,0.6,121.5,470,0.4,490,0.3,232,0.1,2475,1,1997,0.7,1172,0.3,4820,0.7
2,2,半耐久財,244,0.1,-7.2,127,0.1,123,0.1,439,0.2,55,0,302,0.1,136,0,530,0.1
2,3,非耐久財,5046,1.8,7.6,2856,2.7,3748,2.4,4272,2.2,4414,1.9,4970,1.7,6445,1.8,8603,1.3
2,4,サービス,8782,3.1,4.6,2530,2.4,3637,2.4,5645,2.9,5089,2.1,8450,2.9,6121,1.7,29969,4.6
2,0,交通・通信,34617,12.1,7.9,6790,6.5,16911,11,20118,10.4,27873,11.7,33293,11.5,57724,15.9,79379,12.1
2,1,耐久財,1161,0.4,34.5,-,-,151,0.1,-,-,710,0.3,534,0.2,780,0.2,5942,0.9
2,2,半耐久財,1297,0.5,244.9,12,0,171,0.1,218,0.1,775,0.3,878,0.3,2490,0.7,4519,0.7
2,3,非耐久財,2157,0.8,-26.4,280,0.3,1142,0.7,1422,0.7,2468,1,2069,0.7,2956,0.8,4740,0.7
2,4,サービス,30003,10.5,7.4,6499,6.2,15446,10.1,18477,9.6,23920,10.1,29811,10.3,51499,14.2,64178,9.8
2,0,教育,12939,4.5,31.5,970,0.9,2940,1.9,3458,1.8,4355,1.8,6739,2.3,16079,4.4,55951,8.6
2,3,非耐久財,135,0,5.5,-,-,70,0,-,-,43,0,443,0.2,189,0.1,197,0
2,4,サービス,12805,4.5,31.8,970,0.9,2871,1.9,3458,1.8,4313,1.8,6295,2.2,15889,4.4,55754,8.5
2,0,教養娯楽,44805,15.7,-3.9,8912,8.5,16094,10.5,21586,11.2,31249,13.2,38778,13.4,56889,15.7,139851,21.4
2,1,耐久財,533,0.2,-66.9,34,0,73,0,126,0.1,361,0.2,769,0.3,895,0.2,1474,0.2
2,2,半耐久財,3623,1.3,-14.4,972,0.9,1560,1,1991,1,2305,1,3708,1.3,5039,1.4,9771,1.5
2,3,非耐久財,6415,2.2,1.4,3705,3.5,4605,3,5152,2.7,4504,1.9,7959,2.7,7298,2,11669,1.8
2,4,サービス,34234,12,-0.6,4202,4,9857,6.4,14317,7.4,24079,10.1,26342,9.1,43658,12,116937,17.9
2,0,諸雑費,25043,8.8,20.8,8112,7.7,13290,8.7,15980,8.3,22173,9.3,23764,8.2,35214,9.7,56621,8.7
2,1,耐久財,1297,0.5,132.9,360,0.3,390,0.3,200,0.1,125,0.1,192,0.1,645,0.2,7163,1.1
2,2,半耐久財,2686,0.9,46.8,631,0.6,1982,1.3,769,0.4,1965,0.8,1684,0.6,3766,1,7981,1.2
2,3,非耐久財,5318,1.9,8.4,1933,1.8,3212,2.1,4387,2.3,5335,2.2,4906,1.7,6390,1.8,11035,1.7
2,4,サービス,15741,5.5,17.2,5188,4.9,7706,5,10624,5.5,14747,6.2,16982,5.8,24413,6.7,30442,4.7
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成28年8月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
