区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,0,交通・通信,28632,10.1,-30.6,4223,4.3,9868,6.5,18531,9.2,25380,10.7,32778,11.7,38252,10.7,71127,10.7
2,1,耐久財,2520,0.9,-78.8,-,-,193,0.1,620,0.3,898,0.4,839,0.3,274,0.1,14803,2.2
2,2,半耐久財,763,0.3,-36,7,0,121,0.1,87,0,92,0,1036,0.4,1285,0.4,2698,0.4
2,3,非耐久財,1422,0.5,-21.1,385,0.4,606,0.4,1148,0.6,1694,0.7,1965,0.7,2386,0.7,1760,0.3
2,4,サービス,23927,8.4,-9.3,3831,3.9,8948,5.9,16675,8.3,22695,9.6,28939,10.3,34308,9.6,51865,7.8
2,0,教育,27993,9.8,91.9,631,0.6,2103,1.4,4587,2.3,6737,2.8,11775,4.2,16264,4.5,153665,23.2
2,3,非耐久財,113,0,-11,120,0.1,25,0,28,0,74,0,59,0,208,0.1,281,0
2,4,サービス,27879,9.8,92.8,511,0.5,2078,1.4,4558,2.3,6663,2.8,11716,4.2,16056,4.5,153384,23.1
2,0,教養娯楽,34398,12.1,-2.4,7466,7.7,13142,8.7,22414,11.1,26474,11.2,36625,13.1,53189,14.8,81148,12.2
2,1,耐久財,1548,0.5,-29,139,0.1,102,0.1,346,0.2,550,0.2,3042,1.1,4667,1.3,1956,0.3
2,2,半耐久財,3762,1.3,19.7,371,0.4,2069,1.4,2126,1.1,3652,1.5,2995,1.1,5772,1.6,9334,1.4
2,3,非耐久財,6446,2.3,16.8,3487,3.6,4404,2.9,5879,2.9,5687,2.4,6173,2.2,7301,2,12157,1.8
2,4,サービス,22642,8,-7.2,3470,3.6,6566,4.3,14063,7,16584,7,24414,8.7,35448,9.9,57701,8.7
2,0,諸雑費,23575,8.3,17.8,5312,5.5,9969,6.6,16911,8.4,16956,7.2,23543,8.4,34481,9.6,57620,8.7
2,1,耐久財,330,0.1,-18.5,40,0,30,0,174,0.1,114,0,566,0.2,906,0.3,471,0.1
2,2,半耐久財,2342,0.8,18,143,0.1,794,0.5,1001,0.5,916,0.4,1902,0.7,4302,1.2,7312,1.1
2,3,非耐久財,4565,1.6,-2.7,1573,1.6,2609,1.7,3525,1.7,5217,2.2,5126,1.8,6208,1.7,7675,1.2
2,4,サービス,16338,5.7,26.4,3556,3.7,6537,4.3,12212,6,10709,4.5,15949,5.7,23064,6.4,42163,6.4
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成28年2月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
