区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,4,サービス,1320,0.5,3.4,212,0.2,631,0.4,524,0.3,917,0.4,1100,0.4,2027,0.6,3795,0.6
2,0,保健医療,13448,5,-2.5,5313,5.6,5231,3.7,10516,5.6,11313,5.1,14372,5.2,15793,4.6,31363,5.1
2,1,耐久財,837,0.3,-7.5,1,0,1,0,497,0.3,330,0.1,600,0.2,1636,0.5,2763,0.4
2,2,半耐久財,348,0.1,123.1,63,0.1,20,0,56,0,434,0.2,134,0,1628,0.5,101,0
2,3,非耐久財,4791,1.8,-0.1,2365,2.5,2359,1.6,4130,2.2,4180,1.9,5513,2,5131,1.5,9794,1.6
2,4,サービス,7473,2.8,-5.8,2883,3,2851,2,5833,3.1,6369,2.9,8125,2.9,7397,2.1,18705,3
2,0,交通・通信,27863,10.3,-18.6,6172,6.5,13374,9.4,19372,10.3,22934,10.3,30228,10.8,39529,11.4,62966,10.2
2,1,耐久財,1334,0.5,-59.5,-,-,132,0.1,28,0,1404,0.6,530,0.2,1438,0.4,5747,0.9
2,2,半耐久財,737,0.3,-20.7,272,0.3,166,0.1,128,0.1,557,0.2,1475,0.5,1347,0.4,1211,0.2
2,3,非耐久財,1692,0.6,-11,292,0.3,994,0.7,1108,0.6,1570,0.7,2324,0.8,2797,0.8,2749,0.4
2,4,サービス,24100,8.9,-14.3,5608,5.9,12082,8.4,18108,9.7,19403,8.7,25898,9.3,33947,9.8,53259,8.7
2,0,教育,11087,4.1,-7.6,996,1,2434,1.7,3687,2,6545,2.9,8857,3.2,15304,4.4,39428,6.4
2,3,非耐久財,123,0,64,222,0.2,1,0,3,0,232,0.1,38,0,94,0,268,0
2,4,サービス,10964,4.1,-8.1,773,0.8,2432,1.7,3684,2,6313,2.8,8819,3.2,15210,4.4,39159,6.4
2,0,教養娯楽,37761,14,-1.2,7284,7.6,14785,10.3,20410,10.9,27151,12.2,34864,12.5,42665,12.3,116160,18.9
2,1,耐久財,2723,1,134.1,43,0,510,0.4,720,0.4,921,0.4,1439,0.5,2449,0.7,12852,2.1
2,2,半耐久財,3012,1.1,-16.8,721,0.8,1266,0.9,1277,0.7,2876,1.3,3899,1.4,4014,1.2,6989,1.1
2,3,非耐久財,5578,2.1,-5.9,2512,2.6,4213,2.9,4990,2.7,5820,2.6,6394,2.3,6276,1.8,8795,1.4
2,4,サービス,26448,9.8,-3.9,4008,4.2,8797,6.2,13423,7.2,17535,7.8,23132,8.3,29926,8.6,87524,14.2
2,0,諸雑費,25546,9.4,-1.4,6410,6.7,11831,8.3,16446,8.8,18731,8.4,25496,9.1,36453,10.5,62965,10.2
2,1,耐久財,623,0.2,90.5,87,0.1,303,0.2,209,0.1,851,0.4,524,0.2,292,0.1,2077,0.3
2,2,半耐久財,2390,0.9,-3.2,370,0.4,783,0.5,1119,0.6,895,0.4,1802,0.6,3179,0.9,8503,1.4
2,3,非耐久財,5401,2,0.8,1904,2,3173,2.2,4345,2.3,4968,2.2,5138,1.8,8252,2.4,9956,1.6
2,4,サービス,17132,6.3,-3.4,4049,4.2,7572,5.3,10773,5.7,12018,5.4,18032,6.5,24730,7.1,42428,6.9
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成28年6月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
