項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
1,4,0,0,0,他の世帯員収入,4674,1.6,-57.4,4778,1.6,1697,1,1971,1.1,5867,1.7,5808,1.7,3513,1.2
1,3,0,0,0,事業・内職収入,13908,4.7,112.7,11343,3.8,5234,3,6078,3.4,17384,5,13274,3.9,42566,14.3
1,4,0,0,0,家賃収入,2617,0.9,-25.5,2851,1,2316,1.3,2689,1.5,2737,0.8,2910,0.8,-,-
1,4,0,0,0,他の事業収入,2378,0.8,601.5,2591,0.9,-,-,-,-,3331,1,3542,1,-,-
1,4,0,0,0,内職収入,8913,3,231.3,5901,2,2918,1.7,3389,1.9,11315,3.2,6822,2,42566,14.3
1,3,0,0,0,他の経常収入,267465,89.6,-6.3,273240,91.5,161945,93.8,167624,94.3,309739,88.7,311979,90.9,202952,68.2
1,4,0,0,0,財産収入,1908,0.6,16.9,2079,0.7,1684,1,1955,1.1,1998,0.6,2124,0.6,-,-
1,4,0,0,0,社会保障給付,263792,88.3,-6.2,269867,90.3,158222,91.7,163300,91.9,306085,87.7,308954,90,195927,65.8
1,5,0,0,0,公的年金給付,260294,87.2,-6.7,267835,89.7,149302,86.5,159570,89.8,304759,87.3,307544,89.6,176056,59.1
1,5,0,0,0,他の社会保障給付,3498,1.2,49.2,2032,0.7,8920,5.2,3730,2.1,1326,0.4,1410,0.4,19871,6.7
1,4,0,0,0,仕送り金,1765,0.6,-32.2,1294,0.4,2040,1.2,2368,1.3,1655,0.5,900,0.3,7025,2.4
1,2,0,0,0,特別収入,5394,1.8,87.2,4366,1.5,3752,2.2,2085,1.2,6052,1.7,5202,1.5,16888,5.7
1,3,0,0,0,受贈金,3560,1.2,234,3268,1.1,101,0.1,117,0.1,4945,1.4,4424,1.3,6818,2.3
1,3,0,0,0,他の特別収入,1835,0.6,1,1098,0.4,3651,2.1,1968,1.1,1107,0.3,778,0.2,10070,3.4
1,1,0,0,0,実収入以外の受取(繰入金を除く),319707,-,-7.3,327010,-,163451,-,171645,-,382306,-,383995,-,238124,-
1,2,0,0,0,預貯金引出,263942,-,1.2,270643,-,140637,-,148774,-,313340,-,315342,-,189082,-
1,2,0,0,0,保険金,20238,-,-51.3,20718,-,9854,-,11443,-,24398,-,24120,-,14880,-
1,3,0,0,0,個人・企業年金保険金,19866,-,-48.1,20312,-,9854,-,11443,-,23877,-,23565,-,14880,-
1,3,0,0,0,他の保険金,372,-,-88.8,406,-,-,-,-,-,521,-,554,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,1483,-,11,459,-,1512,-,-,-,1472,-,627,-,12930,-
1,2,0,0,0,一括払購入借入金,33862,-,-13.8,35092,-,11338,-,11302,-,42886,-,43817,-,20127,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,181,-,-21,99,-,109,-,127,-,210,-,88,-,1106,-
1,1,0,0,0,繰入金,90942,-,9.1,90039,-,68357,-,67372,-,99990,-,98353,-,101027,-
2,0,0,0,0,支払,709314,-,-4.5,715792,-,404437,-,416775,-,831454,-,825467,-,636943,-
2,1,0,0,0,実支出,321725,-,3.1,324114,-,182439,-,185389,-,377526,-,374997,-,295033,-
2,2,0,0,0,生計支出,281339,-,0.6,281744,-,170370,-,172577,-,325796,-,321784,-,276826,-
2,3,0,0,0,消費支出,281339,100,0.6,281744,100,170370,100,172577,100,325796,100,321784,100,276826,100
2,4,1,0,0,食料,77122,27.4,-0.9,78382,27.8,59880,35.1,62122,36,84029,25.8,84346,26.2,63038,22.8
2,5,1,1,0,穀類,5995,2.1,-10.9,6126,2.2,4944,2.9,5098,3,6416,2,6502,2,4542,1.6
2,6,1,1,1,米類,2038,0.7,-20.8,2153,0.8,1584,0.9,1699,1,2220,0.7,2319,0.7,758,0.3
2,6,1,1,2,パン,2332,0.8,-10.1,2319,0.8,1943,1.1,1927,1.1,2487,0.8,2463,0.8,2469,0.9
2,6,1,1,3,麺類,1197,0.4,1.4,1199,0.4,1203,0.7,1225,0.7,1195,0.4,1190,0.4,1171,0.4
2,6,1,1,4,他の穀類,429,0.2,11.4,454,0.2,214,0.1,247,0.1,514,0.2,530,0.2,144,0.1
2,5,1,2,0,魚介類,7567,2.7,-1,7770,2.8,6176,3.6,6577,3.8,8124,2.5,8207,2.6,5303,1.9
2,6,1,2,1,生鮮魚介,4392,1.6,1.8,4506,1.6,3468,2,3744,2.2,4762,1.5,4785,1.5,3125,1.1
2,6,1,2,2,塩干魚介,1448,0.5,1.2,1510,0.5,1278,0.8,1359,0.8,1516,0.5,1566,0.5,756,0.3
2,6,1,2,3,魚肉練製品,716,0.3,-8.7,717,0.3,588,0.3,563,0.3,767,0.2,774,0.2,702,0.3
2,6,1,2,4,他の魚介加工品,1011,0.4,-9.4,1037,0.4,842,0.5,912,0.5,1078,0.3,1082,0.3,720,0.3
2,5,1,3,0,肉類,6365,2.3,4.9,6534,2.3,5143,3,5334,3.1,6855,2.1,6974,2.2,4475,1.6
2,6,1,3,1,生鮮肉,5142,1.8,6.3,5300,1.9,4263,2.5,4417,2.6,5494,1.7,5624,1.7,3375,1.2
2,6,1,3,2,加工肉,1223,0.4,-0.6,1234,0.4,880,0.5,917,0.5,1361,0.4,1351,0.4,1100,0.4
2,5,1,4,0,乳卵類,4307,1.5,-2.9,4434,1.6,3649,2.1,3802,2.2,4570,1.4,4666,1.5,2886,1
2,6,1,4,1,牛乳,1611,0.6,2.7,1656,0.6,1453,0.9,1490,0.9,1674,0.5,1717,0.5,1102,0.4
2,6,1,4,2,乳製品,1937,0.7,-5.8,2015,0.7,1529,0.9,1650,1,2100,0.6,2149,0.7,1063,0.4
2,6,1,4,3,卵,760,0.3,-6.1,763,0.3,666,0.4,662,0.4,797,0.2,800,0.2,721,0.3
2,5,1,5,0,野菜・海藻,12282,4.4,-4.7,12509,4.4,9361,5.5,9315,5.4,13453,4.1,13680,4.3,9756,3.5
2,6,1,5,1,生鮮野菜,8660,3.1,-3.3,8787,3.1,6427,3.8,6309,3.7,9554,2.9,9695,3,7244,2.6
2,6,1,5,2,乾物・海藻,958,0.3,-3.7,1000,0.4,866,0.5,898,0.5,995,0.3,1037,0.3,498,0.2
2,6,1,5,3,大豆加工品,1250,0.4,-3.9,1291,0.5,984,0.6,1013,0.6,1357,0.4,1393,0.4,790,0.3
2,6,1,5,4,他の野菜・海藻加工品,1414,0.5,-13.2,1431,0.5,1085,0.6,1094,0.6,1546,0.5,1555,0.5,1223,0.4
2,5,1,6,0,果物,4139,1.5,-11.4,4125,1.5,3561,2.1,3336,1.9,4370,1.3,4414,1.4,4290,1.5
2,6,1,6,1,生鮮果物,3945,1.4,-8.7,3920,1.4,3456,2,3221,1.9,4140,1.3,4176,1.3,4217,1.5
2,6,1,6,2,果物加工品,194,0.1,-45.2,205,0.1,105,0.1,115,0.1,230,0.1,238,0.1,73,0
2,5,1,7,0,油脂・調味料,3636,1.3,1.4,3685,1.3,2744,1.6,2802,1.6,3993,1.2,4009,1.2,3085,1.1
2,6,1,7,1,油脂,365,0.1,-27.7,380,0.1,310,0.2,331,0.2,387,0.1,398,0.1,198,0.1
2,6,1,7,2,調味料,3271,1.2,6.1,3306,1.2,2435,1.4,2471,1.4,3606,1.1,3612,1.1,2887,1
2,5,1,8,0,菓子類,4790,1.7,0,4864,1.7,3765,2.2,3786,2.2,5200,1.6,5259,1.6,3962,1.4
2,5,1,9,0,調理食品,11371,4,10.1,11657,4.1,10792,6.3,11490,6.7,11603,3.6,11718,3.6,8182,3
2,6,1,9,1,主食的調理食品,4860,1.7,15.6,5001,1.8,5240,3.1,5716,3.3,4708,1.4,4738,1.5,3293,1.2
2,6,1,9,2,他の調理食品,6511,2.3,6.3,6656,2.4,5552,3.3,5775,3.3,6895,2.1,6980,2.2,4889,1.8
2,5,1,10,0,飲料,4044,1.4,5.2,4113,1.5,3320,1.9,3446,2,4334,1.3,4357,1.4,3280,1.2
2,6,1,10,1,茶類,1214,0.4,8.9,1250,0.4,798,0.5,806,0.5,1381,0.4,1413,0.4,808,0.3
2,6,1,10,2,コーヒー・ココア,741,0.3,-16,764,0.3,734,0.4,768,0.4,744,0.2,762,0.2,481,0.2
2,6,1,10,3,他の飲料,2090,0.7,13.1,2098,0.7,1789,1.1,1871,1.1,2210,0.7,2182,0.7,1992,0.7
2,5,1,11,0,酒類,2458,0.9,-21.5,2390,0.8,1753,1,1961,1.1,2741,0.8,2547,0.8,3219,1.2
2,5,1,12,0,外食,10167,3.6,5,10177,3.6,4671,2.7,5175,3,12369,3.8,12012,3.7,10056,3.6
2,6,1,12,1,一般外食,10138,3.6,4.7,10145,3.6,4671,2.7,5175,3,12327,3.8,11968,3.7,10056,3.6
2,6,1,12,2,学校給食,30,0,...,32,0,-,-,-,-,41,0,44,0,-,-
2,4,2,0,0,住居,42465,15.1,141.8,40276,14.3,10264,6,6834,4,55365,17,52542,16.3,66917,24.2
2,5,2,1,0,家賃地代,7524,2.7,-6.7,2212,0.8,5372,3.2,1157,0.7,8386,2.6,2599,0.8,66869,24.2
2,5,2,2,0,設備修繕・維持,34941,12.4,267.8,38064,13.5,4893,2.9,5677,3.3,46979,14.4,49943,15.5,48,0
2,6,2,2,1,設備材料,1725,0.6,10.3,1875,0.7,10,0,7,0,2412,0.7,2560,0.8,48,0
2,6,2,2,2,工事その他のサービス,33216,11.8,318.6,36190,12.8,4883,2.9,5670,3.3,44567,13.7,47383,14.7,-,-
2,4,3,0,0,光熱・水道,16614,5.9,-3.6,16863,6,14497,8.5,15186,8.8,17463,5.4,17479,5.4,13833,5
2,5,3,1,0,電気代,8140,2.9,1.4,8304,2.9,6684,3.9,7004,4.1,8724,2.7,8781,2.7,6308,2.3
2,5,3,2,0,ガス代,3437,1.2,-13.1,3438,1.2,3306,1.9,3315,1.9,3489,1.1,3484,1.1,3421,1.2
2,5,3,3,0,他の光熱,97,0,12.8,88,0,67,0,78,0,110,0,92,0,198,0.1
2,5,3,4,0,上下水道料,4940,1.8,-4.2,5033,1.8,4439,2.6,4789,2.8,5141,1.6,5122,1.6,3906,1.4
2,4,4,0,0,家具・家事用品,7400,2.6,-33.2,6449,2.3,6354,3.7,4894,2.8,7820,2.4,7019,2.2,18027,6.5
2,5,4,1,0,家庭用耐久財,1535,0.5,-69.4,1164,0.4,2705,1.6,1295,0.8,1066,0.3,1116,0.3,5673,2
2,6,4,1,1,家事用耐久財,1288,0.5,-59.2,919,0.3,2627,1.5,1295,0.8,751,0.2,782,0.2,5402,2
2,6,4,1,2,冷暖房用器具,183,0.1,-89.1,175,0.1,78,0,-,-,225,0.1,239,0.1,271,0.1
2,6,4,1,3,一般家具,64,0,-66,70,0,-,-,-,-,90,0,96,0,-,-
2,5,4,2,0,室内装備・装飾品,512,0.2,-9.4,497,0.2,382,0.2,394,0.2,564,0.2,535,0.2,673,0.2
2,5,4,3,0,寝具類,592,0.2,43.7,634,0.2,267,0.2,266,0.2,723,0.2,769,0.2,132,0
2,5,4,4,0,家事雑貨,1449,0.5,-16.1,1498,0.5,1215,0.7,1201,0.7,1543,0.5,1606,0.5,904,0.3
2,5,4,5,0,家事用消耗品,2072,0.7,-14.9,2066,0.7,1613,0.9,1539,0.9,2256,0.7,2259,0.7,2137,0.8
2,5,4,6,0,家事サービス,1241,0.4,34.5,590,0.2,172,0.1,200,0.1,1669,0.5,733,0.2,8508,3.1
2,4,5,0,0,被服及び履物,9472,3.4,-16.2,8331,3,3559,2.1,3736,2.2,11841,3.6,10017,3.1,22219,8
2,5,5,1,0,和服,809,0.3,153.6,127,0,63,0,73,0,1107,0.3,146,0,8426,3
2,5,5,2,0,洋服,3230,1.1,-25.3,3223,1.1,1094,0.6,1086,0.6,4086,1.3,4007,1.2,3313,1.2
2,6,5,2,1,男子用洋服,1009,0.4,4.3,991,0.4,312,0.2,362,0.2,1289,0.4,1221,0.4,1216,0.4
2,6,5,2,2,婦人用洋服,2188,0.8,-34.4,2214,0.8,724,0.4,724,0.4,2774,0.9,2760,0.9,1894,0.7
2,6,5,2,3,子供用洋服,34,0,70,19,0,58,0,-,-,24,0,25,0,203,0.1
2,5,5,3,0,シャツ・セーター類,2071,0.7,-8.2,2220,0.8,1107,0.6,1164,0.7,2457,0.8,2608,0.8,402,0.1
2,6,5,3,1,男子用シャツ・セーター類,624,0.2,-14.5,658,0.2,614,0.4,635,0.4,627,0.2,667,0.2,234,0.1
2,6,5,3,2,婦人用シャツ・セーター類,1442,0.5,-5.4,1559,0.6,484,0.3,528,0.3,1826,0.6,1937,0.6,140,0.1
2,6,5,3,3,子供用シャツ・セーター類,5,0,...,3,0,8,0,-,-,4,0,4,0,28,0
2,5,5,4,0,下着類,677,0.2,-30.4,704,0.2,354,0.2,390,0.2,807,0.2,819,0.3,381,0.1
2,6,5,4,1,男子用下着類,269,0.1,-26.1,262,0.1,54,0,51,0,356,0.1,339,0.1,353,0.1
2,6,5,4,2,婦人用下着類,408,0.1,-33,442,0.2,300,0.2,339,0.2,451,0.1,480,0.1,27,0
2,6,5,4,3,子供用下着類,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,5,5,5,0,生地・糸類,65,0,-67.2,63,0,37,0,16,0,75,0,80,0,83,0
2,5,5,6,0,他の被服,613,0.2,-57,517,0.2,316,0.2,355,0.2,731,0.2,577,0.2,1678,0.6
2,5,5,7,0,履物類,758,0.3,-30.5,754,0.3,312,0.2,332,0.2,936,0.3,909,0.3,803,0.3
2,5,5,8,0,被服関連サービス,1250,0.4,73.6,724,0.3,276,0.2,320,0.2,1640,0.5,872,0.3,7132,2.6
2,4,6,0,0,保健医療,14460,5.1,-26.3,14656,5.2,10804,6.3,11392,6.6,15925,4.9,15853,4.9,12271,4.4
2,5,6,1,0,医薬品,2988,1.1,-19.1,2965,1.1,2344,1.4,2267,1.3,3246,1,3221,1,3246,1.2
2,5,6,2,0,健康保持用摂取品,2032,0.7,-35,2137,0.8,977,0.6,1135,0.7,2454,0.8,2505,0.8,856,0.3
2,5,6,3,0,保健医療用品・器具,1165,0.4,-29.2,1233,0.4,558,0.3,563,0.3,1408,0.4,1478,0.5,408,0.1
2,5,6,4,0,保健医療サービス,8276,2.9,-25.9,8322,3,6925,4.1,7428,4.3,8817,2.7,8649,2.7,7762,2.8
2,4,7,0,0,交通・通信,23647,8.4,6.4,24678,8.8,24575,14.4,27087,15.7,23276,7.1,23795,7.4,12128,4.4
2,5,7,1,0,交通,5120,1.8,-29.2,5239,1.9,2587,1.5,2619,1.5,6134,1.9,6200,1.9,3782,1.4
2,5,7,2,0,自動車等関係費,10603,3.8,38.8,11418,4.1,16949,9.9,19532,11.3,8060,2.5,8441,2.6,1498,0.5
2,6,7,2,1,自動車等購入,4040,1.4,...,4402,1.6,14125,8.3,16403,9.5,-,-,-,-,-,-
2,6,7,2,2,自転車購入,139,0,-44,151,0.1,-,-,-,-,194,0.1,207,0.1,-,-
2,6,7,2,3,自動車等維持,6424,2.3,-13.1,6864,2.4,2824,1.7,3129,1.8,7866,2.4,8235,2.6,1498,0.5
2,5,7,3,0,通信,7925,2.8,7.8,8021,2.8,5039,3,4935,2.9,9081,2.8,9154,2.8,6848,2.5
2,4,8,0,0,教育,839,0.3,-86.8,797,0.3,673,0.4,344,0.2,905,0.3,962,0.3,1310,0.5
2,5,8,1,0,授業料等,699,0.2,-88.3,644,0.2,629,0.4,293,0.2,727,0.2,773,0.2,1310,0.5
2,5,8,2,0,教科書・学習参考教材,13,0,...,14,0,44,0,51,0,-,-,-,-,-,-
2,5,8,3,0,補習教育,127,0,-70.1,138,0,-,-,-,-,178,0.1,189,0.1,-,-
2,4,9,0,0,教養娯楽,33582,11.9,-9.6,35326,12.5,15982,9.4,16784,9.7,40632,12.5,42127,13.1,14092,5.1
2,5,9,1,0,教養娯楽用耐久財,1222,0.4,-63.5,1332,0.5,136,0.1,158,0.1,1658,0.5,1762,0.5,-,-
2,5,9,2,0,教養娯楽用品,5410,1.9,-5.3,5717,2,4413,2.6,4940,2.9,5809,1.8,6002,1.9,1970,0.7
2,5,9,3,0,書籍・他の印刷物,4426,1.6,-3,4513,1.6,3622,2.1,3870,2.2,4747,1.5,4749,1.5,3444,1.2
2,5,9,4,0,教養娯楽サービス,22524,8,-4.2,23764,8.4,7811,4.6,7816,4.5,28419,8.7,29613,9.2,8678,3.1
2,6,9,4,1,宿泊料,1592,0.6,-52.8,1568,0.6,272,0.2,316,0.2,2120,0.7,2027,0.6,1855,0.7
2,6,9,4,2,パック旅行費,9245,3.3,105.6,9918,3.5,2103,1.2,2090,1.2,12106,3.7,12790,4,1721,0.6
2,6,9,4,3,月謝類,1525,0.5,-40.8,1606,0.6,785,0.5,818,0.5,1822,0.6,1896,0.6,622,0.2
2,6,9,4,4,他の教養娯楽サービス,10162,3.6,-22.2,10671,3.8,4651,2.7,4591,2.7,12370,3.8,12901,4,4480,1.6
2,4,10,0,0,その他の消費支出,55738,19.8,-5.9,55984,19.9,23782,14,24197,14,68540,21,67643,21,52992,19.1
2,5,10,1,0,諸雑費,24418,8.7,-11.4,25302,9,9462,5.6,9592,5.6,30409,9.3,31065,9.7,14535,5.3
2,6,10,1,1,理美容サービス,3280,1.2,-10.5,3433,1.2,1405,0.8,1547,0.9,4031,1.2,4124,1.3,1574,0.6
2,6,10,1,2,理美容用品,3184,1.1,-15,3252,1.2,1906,1.1,1832,1.1,3696,1.1,3773,1.2,2427,0.9
2,6,10,1,3,身の回り用品,1148,0.4,19.8,1148,0.4,509,0.3,525,0.3,1404,0.4,1377,0.4,1143,0.4
2,6,10,1,4,たばこ,816,0.3,14.4,799,0.3,787,0.5,618,0.4,827,0.3,866,0.3,1000,0.4
2,6,10,1,5,他の諸雑費,15990,5.7,-13.5,16670,5.9,4854,2.8,5071,2.9,20451,6.3,20924,6.5,8391,3
2,5,10,2,0,こづかい,8843,3.1,40,7831,2.8,2605,1.5,1715,1,11342,3.5,10075,3.1,20145,7.3
2,5,10,3,0,交際費,20672,7.3,3.7,21701,7.7,10713,6.3,11727,6.8,24661,7.6,25359,7.9,9179,3.3
2,6,10,3,1,食料,6385,2.3,5.6,6564,2.3,2940,1.7,3337,1.9,7765,2.4,7747,2.4,4390,1.6
2,6,10,3,2,家具・家事用品,281,0.1,126.6,306,0.1,-,-,-,-,394,0.1,418,0.1,-,-
2,6,10,3,3,被服及び履物,450,0.2,45.2,474,0.2,439,0.3,450,0.3,454,0.1,483,0.2,178,0.1
2,6,10,3,4,教養娯楽,1892,0.7,132.7,2042,0.7,2633,1.5,2991,1.7,1594,0.5,1694,0.5,216,0.1
2,6,10,3,5,他の物品サービス,241,0.1,-33.4,263,0.1,13,0,15,0,333,0.1,354,0.1,-,-
2,6,10,3,6,贈与金,10376,3.7,-5.6,10963,3.9,4114,2.4,4311,2.5,12884,4,13403,4.2,3813,1.4
2,6,10,3,7,他の交際費,1047,0.4,-18.7,1089,0.4,575,0.3,625,0.4,1237,0.4,1260,0.4,581,0.2
2,5,10,4,0,仕送り金,1805,0.6,-66.6,1149,0.4,1002,0.6,1164,0.7,2127,0.7,1144,0.4,9133,3.3
2,3,0,0,0,土地家屋購入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,1474,0.5,-79.2,1471,0.5,1345,0.8,1109,0.6,1526,0.5,1603,0.5,1518,0.5
2,3,0,0,0,（再掲）教養娯楽関係費,38601,13.7,-9.6,40588,14.4,20070,11.8,21120,12.2,46024,14.1,47728,14.8,16403,5.9
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,12181,4.3,-25.7,12112,4.3,5116,3,5475,3.2,15011,4.6,14547,4.5,12946,4.7
2,3,0,0,0,（再掲）経常消費支出,187893,66.8,-3.2,184491,65.5,132626,77.8,132598,76.8,210033,64.5,203524,63.2,225898,81.6
2,3,0,0,0,（再掲）情報通信関係費,12907,4.6,14.5,13176,4.7,8749,5.1,8602,5,14573,4.5,14854,4.6,9899,3.6
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,222653,79.1,-9.4,224953,79.8,140864,82.7,143865,83.4,255420,78.4,254695,79.2,196964,71.2
2,2,0,0,0,その他の実支出,40386,-,23.9,42371,-,12069,-,12812,-,51730,-,53213,-,18207,-
2,3,0,0,0,直接税,18349,-,82.5,19708,-,3069,-,3100,-,24471,-,25799,-,3174,-
2,4,0,0,0,勤労所得税,143,-,-44.6,156,-,-,-,-,-,201,-,213,-,-,-
2,4,0,0,0,個人住民税,14102,-,101.8,15108,-,1338,-,1091,-,19216,-,20249,-,2869,-
2,4,0,0,0,他の税,4104,-,46.2,4444,-,1731,-,2010,-,5055,-,5337,-,305,-
2,3,0,0,0,社会保険料,22008,-,-2.1,22663,-,8902,-,9711,-,27259,-,27414,-,14693,-
2,4,0,0,0,公的年金保険料,1094,-,-25,923,-,318,-,370,-,1404,-,1126,-,3000,-
2,4,0,0,0,健康保険料,12544,-,24.7,13135,-,4751,-,5016,-,15666,-,16113,-,5937,-
2,4,0,0,0,介護保険料,8354,-,-23.4,8586,-,3833,-,4325,-,10165,-,10149,-,5756,-
2,4,0,0,0,他の社会保険料,17,-,-70.7,19,-,-,-,-,-,24,-,25,-,-,-
2,3,0,0,0,その他,28,-,-49.1,-,-,98,-,-,-,-,-,-,-,341,-
2,1,0,0,0,実支出以外の支払(繰越金を除く),315703,-,-12,316600,-,165462,-,169686,-,375891,-,370486,-,305671,-
2,2,0,0,0,預貯金,279657,-,-13.2,278694,-,152554,-,157014,-,330577,-,323324,-,290416,-
2,2,0,0,0,保険料,6154,-,-44.3,6573,-,1926,-,2099,-,7848,-,8213,-,1483,-
2,3,0,0,0,個人・企業年金保険料,247,-,-29,269,-,-,-,-,-,346,-,368,-,-,-
2,3,0,0,0,他の保険料,5907,-,-44.8,6303,-,1926,-,2099,-,7502,-,7845,-,1483,-
2,2,0,0,0,有価証券購入,5602,-,...,6103,-,-,-,-,-,7846,-,8341,-,-,-
2,2,0,0,0,土地家屋借金返済,1745,-,26.4,1901,-,1861,-,2161,-,1699,-,1806,-,-,-
2,2,0,0,0,他の借金返済,296,-,14.7,268,-,98,-,-,-,376,-,366,-,614,-
2,2,0,0,0,分割払購入借入金返済,892,-,123.6,906,-,442,-,514,-,1072,-,1050,-,729,-
2,2,0,0,0,一括払購入借入金返済,20163,-,-12.2,20855,-,6933,-,5984,-,25463,-,26310,-,12429,-
2,2,0,0,0,実支出以外の支払のその他,1193,-,187.5,1300,-,1648,-,1914,-,1011,-,1075,-,-,-
2,1,0,0,0,繰越金,71887,-,0,75078,-,56535,-,61701,-,78037,-,79984,-,36239,-
3,0,0,0,0,現物総額,5668,100,46,5791,100,4062,100,4313,100,6312,100,6334,100,4297,100
3,1,0,0,0,勤め先収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,1,0,0,0,その他,5668,100,46,5791,100,4062,100,4313,100,6312,100,6334,100,4297,100
3,0,0,0,0,現物総額,5668,100,46,5791,100,4062,100,4313,100,6312,100,6334,100,4297,100
3,1,0,0,0,食料,4643,81.9,28.4,4678,80.8,3746,92.2,3946,91.5,5002,79.2,4947,78.1,4244,98.8
3,1,0,0,0,住居,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,1,0,0,0,光熱・水道,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,1,0,0,0,家具・家事用品,89,1.6,169.7,97,1.7,57,1.4,66,1.5,102,1.6,108,1.7,-,-
3,1,0,0,0,被服及び履物,121,2.1,142,132,2.3,-,-,-,-,169,2.7,180,2.8,-,-
3,1,0,0,0,保健医療,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,1,0,0,0,交通・通信,55,1,450,60,1,12,0.3,14,0.3,72,1.1,77,1.2,-,-
3,1,0,0,0,教育,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,1,0,0,0,教養娯楽,491,8.7,261,530,9.2,-,-,-,-,687,10.9,724,11.4,53,1.2
3,1,0,0,0,その他の消費支出,270,4.8,650,295,5.1,246,6.1,286,6.6,280,4.4,298,4.7,-,-
3,0,0,0,0,可処分所得,258280,-,-8.4,256373,-,160560,-,164947,-,297428,-,289906,-,279584,-
3,0,0,0,0,黒字,-23060,-,...,-25371,-,-9810,-,-7630,-,-28368,-,-31878,-,2758,-
3,1,0,0,0,金融資産純増,7233,-,-76.5,9,-,3989,-,-1104,-,8533,-,417,-,87938,-
3,3,0,0,0,貯蓄純増,1631,-,-94.7,-6094,-,3989,-,-1104,-,687,-,-7925,-,87938,-
3,4,0,0,0,預貯金純増,15715,-,-74.4,8051,-,11916,-,8240,-,17237,-,7982,-,101334,-
3,4,0,0,0,保険純増,-14084,-,53.9,-14145,-,-7928,-,-9344,-,-16550,-,-15906,-,-13396,-
3,3,0,0,0,有価証券純購入,5602,-,...,6103,-,-,-,-,-,7846,-,8341,-,-,-
