項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,基礎的支出,9562,3.1,-14.6,2317,2.4,5572,3.5,5597,2.7,11705,4.6,11432,3.7,13931,3.6,16302,2.3
3,選択的支出,21077,6.9,16.7,4107,4.2,7053,4.4,12810,6.1,19178,7.5,21631,7,33300,8.5,49305,6.9
1,教育,13708,4.5,13.5,466,0.5,2509,1.6,3475,1.7,5905,2.3,10508,3.4,13509,3.4,59497,8.3
2,基礎的支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,選択的支出,13708,4.5,13.5,466,0.5,2509,1.6,3475,1.7,5905,2.3,10508,3.4,13509,3.4,59497,8.3
1,教養娯楽,37428,12.2,-6,7850,8.1,16642,10.4,22308,10.6,26207,10.2,42081,13.6,46236,11.8,100455,14.1
2,基礎的支出,6234,2,-9.5,3129,3.2,4615,2.9,5658,2.7,6555,2.6,6629,2.1,7729,2,9287,1.3
3,選択的支出,31194,10.2,-5.3,4721,4.9,12026,7.5,16650,7.9,19652,7.7,35452,11.4,38507,9.8,91168,12.8
1,その他の消費支出,48281,15.8,1.1,7862,8.1,21829,13.6,29363,14,38268,14.9,41679,13.4,69785,17.8,128842,18
2,基礎的支出,20906,6.8,5.3,4778,4.9,11038,6.9,15121,7.2,16833,6.6,18612,6,31793,8.1,48032,6.7
3,選択的支出,27375,8.9,-2,3084,3.2,10791,6.7,14241,6.8,21435,8.4,23068,7.4,37992,9.7,80810,11.3
,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成28年7月,,,,,,,,,,,,,,,,,,
第１５表　生計支出７分位階層別１世帯当たり１か月間の基礎的・選択的支出　―全世帯―,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：品目　2：基礎的支出　3：選択的支出）,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
