項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,国公立高校,330,0.1,-53.7,-,-,-,-,-,-,-,-,271,0.1,1651,0.4,390,0.1
1,1,国公立大学,636,0.2,...,-,-,-,-,-,-,-,-,-,-,925,0.3,3486,0.6
1,1,たばこ,860,0.2,63.5,433,0.2,1357,0.5,1259,0.4,331,0.1,1276,0.4,728,0.2,619,0.1
2,0,準公共料金等,50207,14.4,25.9,50003,17.9,33730,11.5,61208,19.8,31761,11,38210,11.4,44792,12.1,91599,16.4
2,1,牛乳,1457,0.4,1.7,1476,0.5,1192,0.4,1553,0.5,1431,0.5,1800,0.5,1442,0.4,1311,0.2
2,1,灯油,28,0,154.5,36,0,88,0,14,0,-,-,29,0,25,0,-,-
2,1,プロパンガス,288,0.1,-0.7,60,0,257,0.1,131,0,311,0.1,528,0.2,472,0.1,253,0
2,1,理髪料,310,0.1,-22.3,442,0.2,392,0.1,336,0.1,198,0.1,275,0.1,159,0,366,0.1
2,1,パーマネント代,206,0.1,128.9,113,0,417,0.1,288,0.1,199,0.1,-,-,117,0,296,0.1
2,1,洗濯代,1116,0.3,13.8,340,0.1,445,0.2,684,0.2,980,0.3,1471,0.4,1218,0.3,2645,0.5
2,1,新聞,2040,0.6,-20.2,2182,0.8,2108,0.7,2020,0.7,1278,0.4,2152,0.6,1975,0.5,2558,0.5
2,1,私立小学校,1712,0.5,...,-,-,-,-,10749,3.5,1289,0.4,-,-,-,-,-,-
2,1,私立中学校,5091,1.5,373.6,11911,4.3,744,0.3,9177,3,-,-,620,0.2,1393,0.4,11982,2.1
2,1,私立高校,6014,1.7,59.1,23840,8.6,1552,0.5,756,0.2,616,0.2,-,-,13877,3.8,2083,0.4
2,1,私立大学,9456,2.7,-17.3,-,-,-,-,-,-,-,-,16074,4.8,7695,2.1,41901,7.5
2,1,幼児教育費用,3515,1,5.2,3825,1.4,2190,0.7,3149,1,6430,2.2,3946,1.2,2682,0.7,2431,0.4
2,1,民営家賃,18572,5.3,31.8,5776,2.1,23661,8.1,31799,10.3,19029,6.6,10493,3.1,13736,3.7,25025,4.5
2,1,地代,404,0.1,5.2,-,-,684,0.2,551,0.2,-,-,823,0.2,-,-,749,0.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成28年10月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―勤労者世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
