項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,他の入院料,1236,0.3,...,-,-,-,-,-,-,-,-,-,-,8772,2,-,-
1,1,鉄道運賃,3682,0.9,-11.4,4459,1.3,1470,0.5,2912,0.9,2813,0.7,5208,1.2,3221,0.7,5665,0.9
1,1,鉄道通学定期代,3355,0.8,-15.8,1956,0.6,1340,0.5,2348,0.8,2011,0.5,4608,1.1,5475,1.2,5716,0.9
1,1,鉄道通勤定期代,5555,1.4,65.1,1712,0.5,7477,2.6,3155,1,4426,1.1,6899,1.7,8116,1.8,7019,1.1
1,1,バス代,528,0.1,62.5,680,0.2,360,0.1,301,0.1,176,0,327,0.1,291,0.1,1539,0.2
1,1,バス通学定期代,459,0.1,5.5,1561,0.4,-,-,-,-,314,0.1,278,0.1,-,-,1060,0.2
1,1,バス通勤定期代,265,0.1,...,1308,0.4,107,0,-,-,305,0.1,-,-,-,-,147,0
1,1,タクシー代,897,0.2,17.7,578,0.2,644,0.2,381,0.1,175,0,670,0.2,1267,0.3,2526,0.4
1,1,航空運賃,563,0.1,18,978,0.3,1110,0.4,319,0.1,474,0.1,-,-,-,-,1042,0.2
1,1,郵便料,132,0,-8.3,245,0.1,83,0,125,0,162,0,65,0,168,0,78,0
1,1,固定電話通信料,1489,0.4,-25.6,1662,0.5,957,0.3,1175,0.4,1737,0.4,1937,0.5,1573,0.4,1388,0.2
1,1,移動電話通信料,12111,3,1.6,7857,2.2,8410,2.9,10974,3.6,11902,3.1,14506,3.5,13839,3.1,17162,2.7
1,1,ＮＨＫ放送受信料,1112,0.3,-12.6,657,0.2,791,0.3,973,0.3,1796,0.5,375,0.1,1369,0.3,1803,0.3
1,1,ケーブルテレビ放送受信料,1044,0.3,-12,1163,0.3,888,0.3,432,0.1,900,0.2,1490,0.4,1203,0.3,1234,0.2
1,1,他の放送受信料,157,0,8.3,32,0,289,0.1,156,0.1,-,-,104,0,94,0,417,0.1
1,1,国公立小学校,314,0.1,-18.2,25,0,342,0.1,266,0.1,415,0.1,532,0.1,467,0.1,153,0
1,1,国公立中学校,735,0.2,140.2,-,-,-,-,-,-,138,0,819,0.2,736,0.2,3383,0.5
1,1,国公立高校,591,0.1,-43,268,0.1,1177,0.4,-,-,205,0.1,912,0.2,-,-,1531,0.2
1,1,国公立大学,34,0,...,-,-,-,-,-,-,-,-,-,-,-,-,232,0
1,1,たばこ,1105,0.3,38.1,500,0.1,1508,0.5,2201,0.7,762,0.2,1379,0.3,942,0.2,452,0.1
2,0,準公共料金等,79412,19.5,-15,96175,27.5,54281,18.7,52438,17.1,32236,8.3,128048,30.6,85952,19.1,106662,16.7
2,1,牛乳,1319,0.3,0.3,897,0.3,1103,0.4,1236,0.4,1274,0.3,1300,0.3,1857,0.4,1560,0.2
2,1,灯油,46,0,-70.1,43,0,-,-,41,0,6,0,39,0,159,0,35,0
2,1,プロパンガス,560,0.1,44.3,1339,0.4,239,0.1,444,0.1,689,0.2,147,0,1036,0.2,60,0
2,1,理髪料,352,0.1,20.1,284,0.1,89,0,106,0,154,0,545,0.1,354,0.1,915,0.1
2,1,パーマネント代,375,0.1,54.3,-,-,233,0.1,40,0,174,0,-,-,674,0.2,1473,0.2
2,1,洗濯代,1686,0.4,40,1211,0.3,754,0.3,1236,0.4,969,0.2,1419,0.3,2137,0.5,4030,0.6
2,1,新聞,2236,0.5,-8.1,2844,0.8,1452,0.5,2035,0.7,1812,0.5,3129,0.7,2125,0.5,2266,0.4
2,1,私立小学校,1404,0.3,342.9,-,-,1119,0.4,-,-,1178,0.3,1158,0.3,-,-,6218,1
2,1,私立中学校,2999,0.7,-75.4,2972,0.8,1042,0.4,5077,1.7,-,-,3761,0.9,1370,0.3,6688,1
2,1,私立高校,13447,3.3,-1.1,10786,3.1,8557,2.9,8753,2.9,3944,1,11350,2.7,24799,5.5,25795,4
2,1,私立大学,34651,8.5,-21.1,62172,17.8,21928,7.5,13048,4.3,12143,3.1,79953,19.1,36932,8.2,17318,2.7
2,1,幼児教育費用,4284,1.1,63.5,1856,0.5,3279,1.1,3312,1.1,4384,1.1,2400,0.6,3779,0.8,10787,1.7
2,1,民営家賃,15665,3.9,8.3,11767,3.4,13837,4.8,15558,5.1,5508,1.4,22846,5.5,10731,2.4,29006,4.5
2,1,地代,389,0.1,15.4,-,-,648,0.2,1552,0.5,-,-,-,-,-,-,512,0.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成28年4月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―勤労者世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
