項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
1,1,鉄道通学定期代,221,0.1,-16,53,0,-,-,78,0,91,0,428,0.1,704,0.2,192,0
1,1,鉄道通勤定期代,1533,0.5,-9.2,1252,0.5,1174,0.5,1798,0.8,1972,0.7,2641,0.8,231,0.1,1663,0.3
1,1,バス代,364,0.1,61.1,40,0,319,0.1,123,0.1,262,0.1,290,0.1,796,0.2,715,0.1
1,1,バス通学定期代,26,0,-55.9,-,-,-,-,126,0.1,-,-,-,-,56,0,-,-
1,1,バス通勤定期代,131,0,32.3,-,-,-,-,-,-,26,0,119,0,772,0.2,-,-
1,1,タクシー代,791,0.2,25.6,304,0.1,617,0.3,451,0.2,359,0.1,998,0.3,585,0.1,2212,0.4
1,1,航空運賃,532,0.2,-50.3,-,-,-,-,-,-,2326,0.8,-,-,1384,0.3,-,-
1,1,郵便料,121,0,-7.6,54,0,68,0,89,0,25,0,200,0.1,241,0.1,171,0
1,1,固定電話通信料,1692,0.5,-26.5,1784,0.7,1650,0.7,1360,0.6,1592,0.5,1785,0.5,1650,0.4,2018,0.4
1,1,移動電話通信料,11969,3.7,4.2,8588,3.5,11328,5,12256,5.3,11220,3.8,14628,4.3,13418,3.3,12310,2.5
1,1,ＮＨＫ放送受信料,1280,0.4,-17.7,1063,0.4,1459,0.6,1090,0.5,629,0.2,1495,0.4,1826,0.4,1392,0.3
1,1,ケーブルテレビ放送受信料,1158,0.4,6.7,1127,0.5,769,0.3,650,0.3,708,0.2,1520,0.4,928,0.2,2397,0.5
1,1,他の放送受信料,110,0,-29.5,22,0,135,0.1,153,0.1,13,0,53,0,112,0,280,0.1
1,1,国公立小学校,619,0.2,34.6,943,0.4,51,0,431,0.2,432,0.1,1043,0.3,816,0.2,621,0.1
1,1,国公立中学校,1070,0.3,58.3,2679,1.1,899,0.4,606,0.3,1084,0.4,1356,0.4,639,0.2,241,0
1,1,国公立高校,294,0.1,-67.2,132,0.1,-,-,257,0.1,46,0,812,0.2,797,0.2,13,0
1,1,国公立大学,148,0,164.3,1044,0.4,-,-,-,-,-,-,-,-,-,-,-,-
1,1,たばこ,575,0.2,-7.1,320,0.1,414,0.2,1122,0.5,742,0.3,846,0.2,418,0.1,167,0
2,0,準公共料金等,30326,9.4,-0.6,15945,6.5,17129,7.6,35037,15.1,31334,10.6,27738,8.1,44178,10.8,40788,8.2
2,1,牛乳,1309,0.4,-7.4,1177,0.5,1188,0.5,1400,0.6,1509,0.5,1217,0.4,1260,0.3,1410,0.3
2,1,灯油,4,0,...,-,-,-,-,-,-,-,-,29,0,-,-,-,-
2,1,プロパンガス,467,0.1,3.5,465,0.2,248,0.1,750,0.3,-,-,909,0.3,594,0.1,307,0.1
2,1,理髪料,280,0.1,-17.2,235,0.1,-,-,176,0.1,74,0,589,0.2,409,0.1,475,0.1
2,1,パーマネント代,273,0.1,-18.8,400,0.2,89,0,386,0.2,-,-,546,0.2,-,-,493,0.1
2,1,洗濯代,1254,0.4,6.6,1105,0.4,338,0.2,374,0.2,783,0.3,1211,0.4,1618,0.4,3338,0.7
2,1,新聞,2169,0.7,-16.3,2475,1,1690,0.8,1156,0.5,1897,0.6,2326,0.7,2447,0.6,3184,0.6
2,1,私立小学校,156,0,-4.9,-,-,-,-,-,-,1086,0.4,-,-,-,-,-,-
2,1,私立中学校,1210,0.4,4.1,674,0.3,1428,0.6,-,-,-,-,1337,0.4,2029,0.5,2985,0.6
2,1,私立高校,1568,0.5,-34.3,1080,0.4,-,-,364,0.2,3262,1.1,3088,0.9,1638,0.4,1516,0.3
2,1,私立大学,479,0.1,-83,-,-,-,-,257,0.1,2954,1,131,0,-,-,-,-
2,1,幼児教育費用,4170,1.3,66.1,2288,0.9,2879,1.3,5452,2.3,2771,0.9,3234,0.9,2641,0.6,9924,2
2,1,民営家賃,15298,4.8,5.7,2344,1,8084,3.6,24188,10.4,15029,5.1,13124,3.8,31024,7.6,13232,2.7
2,1,地代,1689,0.5,141.6,3701,1.5,1185,0.5,534,0.2,1968,0.7,-,-,518,0.1,3923,0.8
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成28年6月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―勤労者世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
