項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
2,1,新聞,2586,0.8,-6.6,1844,1.8,2759,1.6,2584,1.2,2363,0.9,2422,0.8,3177,0.8,2947,0.4
2,1,私立小学校,452,0.1,...,-,-,-,-,-,-,609,0.2,-,-,-,-,2555,0.4
2,1,私立中学校,333,0.1,-60.2,-,-,12,0,-,-,-,-,656,0.2,521,0.1,1136,0.2
2,1,私立高校,1323,0.4,135,-,-,-,-,-,-,1421,0.5,200,0.1,3818,1,3806,0.5
2,1,私立大学,1045,0.3,-81.6,-,-,-,-,-,-,-,-,301,0.1,555,0.1,6446,0.9
2,1,幼児教育費用,3210,1,6.2,201,0.2,1246,0.7,1934,0.9,3836,1.5,3874,1.2,4426,1.1,6939,1
2,1,民営家賃,13910,4.4,-1.4,1369,1.3,4186,2.5,6364,3,15336,5.8,17767,5.6,23555,5.9,28712,4
2,1,地代,909,0.3,16.4,208,0.2,641,0.4,503,0.2,1418,0.5,-,-,1138,0.3,2449,0.3
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成28年11月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
