項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
2,5,1,6,0,果物,3364,1.1,1515,0.6,2550,0.9,2593,0.9,3013,0.9,3241,0.8,3172,0.6,3638,1.2,4028,1.6,3986,1.9
2,6,1,6,1,生鮮果物,3013,1,1424,0.5,2474,0.9,2366,0.8,2642,0.8,2721,0.7,2742,0.5,3156,1,3653,1.5,3693,1.7
2,6,1,6,2,果物加工品,352,0.1,90,0,76,0,227,0.1,371,0.1,520,0.1,430,0.1,482,0.2,375,0.2,293,0.1
2,5,1,7,0,油脂・調味料,3624,1.2,2635,1,2843,1,3640,1.2,4175,1.2,4368,1.1,4078,0.8,4381,1.4,3343,1.3,2865,1.4
2,6,1,7,1,油脂,396,0.1,287,0.1,200,0.1,345,0.1,471,0.1,463,0.1,483,0.1,364,0.1,416,0.2,345,0.2
2,6,1,7,2,調味料,3228,1.1,2348,0.9,2643,0.9,3296,1.1,3705,1.1,3904,1,3595,0.7,4017,1.3,2927,1.2,2520,1.2
2,5,1,8,0,菓子類,5939,1.9,5720,2.2,5175,1.8,7471,2.5,7444,2.2,7220,1.8,6293,1.3,6963,2.2,4806,1.9,4201,2
2,5,1,9,0,調理食品,10451,3.4,6890,2.6,9332,3.3,8851,3,11427,3.4,10238,2.5,12931,2.6,13336,4.2,10239,4.1,10580,5
2,6,1,9,1,主食的調理食品,4635,1.5,3589,1.4,4098,1.4,3835,1.3,5182,1.5,5062,1.3,5713,1.1,5852,1.9,4368,1.7,4423,2.1
2,6,1,9,2,他の調理食品,5816,1.9,3302,1.3,5234,1.8,5016,1.7,6245,1.8,5176,1.3,7218,1.4,7484,2.4,5871,2.3,6157,2.9
2,5,1,10,0,飲料,4039,1.3,4067,1.6,4196,1.5,4728,1.6,4512,1.3,4955,1.2,5215,1,4567,1.5,3194,1.3,2797,1.3
2,6,1,10,1,茶類,1013,0.3,652,0.2,705,0.2,768,0.3,1250,0.4,1022,0.3,1437,0.3,1237,0.4,991,0.4,836,0.4
2,6,1,10,2,コーヒー・ココア,961,0.3,748,0.3,905,0.3,1088,0.4,967,0.3,1191,0.3,1461,0.3,1074,0.3,798,0.3,800,0.4
2,6,1,10,3,他の飲料,2065,0.7,2666,1,2585,0.9,2872,1,2296,0.7,2742,0.7,2317,0.5,2256,0.7,1406,0.6,1161,0.5
2,5,1,11,0,酒類,3229,1.1,1958,0.7,1679,0.6,2593,0.9,3646,1.1,3245,0.8,3795,0.8,4442,1.4,3316,1.3,2574,1.2
2,5,1,12,0,外食,15686,5.1,16992,6.5,22898,8,20357,6.9,24039,7.1,20005,5,22152,4.4,16291,5.2,9304,3.7,6595,3.1
2,6,1,12,1,一般外食,14708,4.8,16151,6.2,20891,7.3,15248,5.1,21737,6.4,19150,4.7,22032,4.4,16291,5.2,9304,3.7,6595,3.1
2,6,1,12,2,学校給食,978,0.3,841,0.3,2007,0.7,5109,1.7,2302,0.7,856,0.2,120,0,-,-,-,-,-,-
2,4,2,0,0,住居,23514,7.7,52342,20,38324,13.4,20659,7,17114,5.1,21190,5.2,15546,3.1,14839,4.7,22973,9.2,14529,6.9
2,5,2,1,0,家賃地代,17410,5.7,50769,19.4,36129,12.6,20521,6.9,16974,5,18182,4.5,12982,2.6,13752,4.4,10347,4.1,3729,1.8
2,5,2,2,0,設備修繕・維持,6103,2,1573,0.6,2195,0.8,137,0,141,0,3009,0.7,2564,0.5,1086,0.3,12626,5.1,10801,5.1
2,6,2,2,1,設備材料,2792,0.9,491,0.2,808,0.3,59,0,49,0,916,0.2,505,0.1,285,0.1,6123,2.5,4954,2.3
2,6,2,2,2,工事その他のサービス,3312,1.1,1082,0.4,1387,0.5,78,0,92,0,2093,0.5,2059,0.4,802,0.3,6504,2.6,5847,2.8
2,4,3,0,0,光熱・水道,27591,9,20709,7.9,19472,6.8,24178,8.2,27555,8.2,27347,6.8,31274,6.2,32099,10.2,28940,11.6,29821,14.1
2,5,3,1,0,電気代,13346,4.4,8844,3.4,8835,3.1,11512,3.9,12030,3.6,13749,3.4,16289,3.2,15363,4.9,14279,5.7,15154,7.2
2,5,3,2,0,ガス代,8965,2.9,6458,2.5,6693,2.3,7750,2.6,9445,2.8,9082,2.2,9748,1.9,9540,3,9574,3.8,9788,4.6
2,5,3,3,0,他の光熱,487,0.2,263,0.1,114,0,312,0.1,604,0.2,378,0.1,715,0.1,553,0.2,561,0.2,680,0.3
2,5,3,4,0,上下水道料,4793,1.6,5144,2,3830,1.3,4603,1.6,5476,1.6,4137,1,4522,0.9,6641,2.1,4526,1.8,4199,2
2,4,4,0,0,家具・家事用品,7771,2.5,10976,4.2,14588,5.1,7448,2.5,6719,2,9082,2.2,5286,1.1,9000,2.9,6448,2.6,5287,2.5
2,5,4,1,0,家庭用耐久財,1869,0.6,2301,0.9,6413,2.2,1190,0.4,962,0.3,929,0.2,576,0.1,1588,0.5,2011,0.8,1178,0.6
2,6,4,1,1,家事用耐久財,903,0.3,541,0.2,4647,1.6,1190,0.4,-,-,929,0.2,484,0.1,475,0.2,708,0.3,556,0.3
2,6,4,1,2,冷暖房用器具,337,0.1,417,0.2,66,0,-,-,290,0.1,-,-,92,0,805,0.3,461,0.2,22,0
2,6,4,1,3,一般家具,628,0.2,1343,0.5,1700,0.6,-,-,672,0.2,-,-,-,-,307,0.1,842,0.3,601,0.3
2,5,4,2,0,室内装備・装飾品,578,0.2,960,0.4,1216,0.4,174,0.1,242,0.1,409,0.1,474,0.1,827,0.3,587,0.2,612,0.3
2,5,4,3,0,寝具類,311,0.1,679,0.3,135,0,993,0.3,43,0,491,0.1,35,0,460,0.1,139,0.1,75,0
2,5,4,4,0,家事雑貨,1958,0.6,3057,1.2,2979,1,1998,0.7,2018,0.6,2966,0.7,1562,0.3,2560,0.8,1321,0.5,1325,0.6
2,5,4,5,0,家事用消耗品,2464,0.8,2473,0.9,2703,0.9,2879,1,2870,0.8,3780,0.9,2356,0.5,2888,0.9,1871,0.7,1537,0.7
2,5,4,6,0,家事サービス,592,0.2,1505,0.6,1142,0.4,214,0.1,585,0.2,506,0.1,282,0.1,677,0.2,519,0.2,560,0.3
2,4,5,0,0,被服及び履物,10900,3.6,10310,3.9,10319,3.6,13061,4.4,13175,3.9,21745,5.4,13230,2.6,11185,3.6,7204,2.9,6291,3
2,5,5,1,0,和服,375,0.1,-,-,-,-,-,-,-,-,917,0.2,-,-,-,-,699,0.3,1411,0.7
2,5,5,2,0,洋服,5265,1.7,5802,2.2,4798,1.7,6434,2.2,7524,2.2,13270,3.3,5093,1,5835,1.9,2646,1.1,1739,0.8
2,6,5,2,1,男子用洋服,1813,0.6,1588,0.6,2261,0.8,3063,1,570,0.2,5466,1.4,1744,0.3,2967,0.9,652,0.3,322,0.2
2,6,5,2,2,婦人用洋服,3092,1,3516,1.3,1211,0.4,1848,0.6,6662,2,7313,1.8,3222,0.6,2867,0.9,1994,0.8,1417,0.7
2,6,5,2,3,子供用洋服,360,0.1,698,0.3,1326,0.5,1522,0.5,292,0.1,491,0.1,127,0,-,-,-,-,-,-
2,5,5,3,0,シャツ・セーター類,1684,0.6,1367,0.5,582,0.2,1438,0.5,2633,0.8,2054,0.5,3025,0.6,1818,0.6,1398,0.6,1205,0.6
2,6,5,3,1,男子用シャツ・セーター類,406,0.1,248,0.1,-,-,477,0.2,279,0.1,356,0.1,1337,0.3,986,0.3,190,0.1,78,0
2,6,5,3,2,婦人用シャツ・セーター類,1168,0.4,998,0.4,326,0.1,691,0.2,2088,0.6,1290,0.3,1688,0.3,832,0.3,1207,0.5,1127,0.5
2,6,5,3,3,子供用シャツ・セーター類,111,0,121,0,256,0.1,271,0.1,267,0.1,408,0.1,-,-,-,-,-,-,-,-
2,5,5,4,0,下着類,695,0.2,424,0.2,1035,0.4,992,0.3,576,0.2,945,0.2,605,0.1,1060,0.3,511,0.2,557,0.3
2,6,5,4,1,男子用下着類,212,0.1,-,-,158,0.1,113,0,178,0.1,231,0.1,370,0.1,266,0.1,238,0.1,244,0.1
2,6,5,4,2,婦人用下着類,409,0.1,285,0.1,417,0.1,713,0.2,331,0.1,561,0.1,231,0,794,0.3,274,0.1,313,0.1
2,6,5,4,3,子供用下着類,74,0,139,0.1,460,0.2,166,0.1,67,0,153,0,4,0,-,-,-,-,-,-
2,5,5,5,0,生地・糸類,97,0,32,0,102,0,138,0,34,0,100,0,62,0,171,0.1,96,0,36,0
2,5,5,6,0,他の被服,858,0.3,681,0.3,1433,0.5,1299,0.4,734,0.2,1321,0.3,1255,0.2,829,0.3,550,0.2,591,0.3
2,5,5,7,0,履物類,1404,0.5,1498,0.6,2103,0.7,2539,0.9,1338,0.4,1935,0.5,2124,0.4,815,0.3,916,0.4,545,0.3
2,5,5,8,0,被服関連サービス,522,0.2,506,0.2,266,0.1,221,0.1,337,0.1,1202,0.3,1066,0.2,658,0.2,388,0.2,209,0.1
2,4,6,0,0,保健医療,14175,4.6,11204,4.3,8963,3.1,16889,5.7,9677,2.9,12639,3.1,19241,3.8,13888,4.4,15082,6,18204,8.6
2,5,6,1,0,医薬品,2793,0.9,1147,0.4,3602,1.3,1648,0.6,2615,0.8,2857,0.7,3573,0.7,2783,0.9,3094,1.2,3187,1.5
2,5,6,2,0,健康保持用摂取品,961,0.3,655,0.3,278,0.1,226,0.1,858,0.3,729,0.2,1211,0.2,500,0.2,1427,0.6,1375,0.6
2,5,6,3,0,保健医療用品・器具,2743,0.9,3464,1.3,2205,0.8,2345,0.8,1938,0.6,2340,0.6,1864,0.4,2053,0.7,3390,1.4,6211,2.9
2,5,6,4,0,保健医療サービス,7679,2.5,5938,2.3,2877,1,12670,4.3,4267,1.3,6713,1.7,12592,2.5,8552,2.7,7171,2.9,7431,3.5
2,4,7,0,0,交通・通信,28610,9.4,27928,10.7,30865,10.8,30445,10.3,31375,9.3,33183,8.2,59185,11.8,31091,9.9,20014,8,11871,5.6
2,5,7,1,0,交通,6127,2,6307,2.4,8187,2.9,5070,1.7,4334,1.3,9520,2.4,6222,1.2,7974,2.5,5201,2.1,3349,1.6
2,5,7,2,0,自動車等関係費,9823,3.2,5332,2,9483,3.3,11662,3.9,6702,2,8429,2.1,33812,6.7,8045,2.6,6978,2.8,2468,1.2
2,6,7,2,1,自動車等購入,1571,0.5,-,-,-,-,-,-,-,-,-,-,20042,4,-,-,-,-,-,-
2,6,7,2,2,自転車購入,672,0.2,71,0,-,-,854,0.3,2130,0.6,-,-,-,-,2626,0.8,318,0.1,-,-
2,6,7,2,3,自動車等維持,7580,2.5,5261,2,9483,3.3,10809,3.6,4572,1.4,8429,2.1,13771,2.7,5418,1.7,6660,2.7,2468,1.2
2,5,7,3,0,通信,12660,4.1,16290,6.2,13195,4.6,13713,4.6,20339,6,15234,3.8,19151,3.8,15073,4.8,7835,3.1,6054,2.9
2,4,8,0,0,教育,27993,9.2,6944,2.7,18692,6.5,26214,8.8,56095,16.6,69698,17.3,157177,31.2,25,0,903,0.4,1792,0.8
2,5,8,1,0,授業料等,22742,7.4,6198,2.4,13922,4.9,11076,3.7,37991,11.2,53975,13.4,154123,30.6,-,-,468,0.2,1081,0.5
2,5,8,2,0,教科書・学習参考教材,113,0,389,0.1,143,0,399,0.1,89,0,14,0,267,0.1,25,0,15,0,36,0
2,5,8,3,0,補習教育,5137,1.7,357,0.1,4627,1.6,14739,5,18015,5.3,15709,3.9,2787,0.6,-,-,419,0.2,675,0.3
2,4,9,0,0,教養娯楽,32927,10.8,19938,7.6,34750,12.1,36997,12.5,36089,10.7,46753,11.6,50244,10,37042,11.8,25763,10.3,22607,10.7
2,5,9,1,0,教養娯楽用耐久財,1443,0.5,271,0.1,7241,2.5,923,0.3,103,0,1760,0.4,229,0,46,0,1691,0.7,1623,0.8
2,5,9,2,0,教養娯楽用品,5973,2,5685,2.2,4548,1.6,10709,3.6,6509,1.9,10267,2.5,9559,1.9,5105,1.6,3550,1.4,2788,1.3
2,5,9,3,0,書籍・他の印刷物,4173,1.4,1132,0.4,2200,0.8,3295,1.1,3810,1.1,5191,1.3,5373,1.1,4845,1.5,4610,1.8,4364,2.1
2,5,9,4,0,教養娯楽サービス,21337,7,12849,4.9,20760,7.2,22071,7.4,25668,7.6,29536,7.3,35083,7,27046,8.6,15913,6.4,13833,6.5
2,6,9,4,1,宿泊料,1513,0.5,1212,0.5,1591,0.6,1339,0.5,1160,0.3,2949,0.7,2143,0.4,709,0.2,1427,0.6,1560,0.7
2,6,9,4,2,パック旅行費,4670,1.5,2446,0.9,324,0.1,2397,0.8,441,0.1,6074,1.5,15024,3,10441,3.3,3369,1.3,4685,2.2
2,6,9,4,3,月謝類,4801,1.6,3229,1.2,7439,2.6,9853,3.3,14757,4.4,5816,1.4,3445,0.7,4006,1.3,1662,0.7,686,0.3
2,6,9,4,4,他の教養娯楽サービス,10354,3.4,5963,2.3,11406,4,8482,2.9,9309,2.8,14697,3.6,14471,2.9,11890,3.8,9454,3.8,6902,3.3
2,4,10,0,0,その他の消費支出,50583,16.6,38649,14.8,35260,12.3,38974,13.1,43426,12.9,69680,17.3,58554,11.6,70177,22.3,48435,19.4,34011,16.1
2,5,10,1,0,諸雑費,23394,7.7,21163,8.1,18989,6.6,22799,7.7,20096,6,32493,8,24856,4.9,28249,9,21718,8.7,16310,7.7
2,6,10,1,1,理美容サービス,3772,1.2,1913,0.7,2066,0.7,4238,1.4,2801,0.8,6443,1.6,5577,1.1,4507,1.4,3284,1.3,3158,1.5
2,6,10,1,2,理美容用品,3883,1.3,3384,1.3,3965,1.4,4408,1.5,6634,2,5829,1.4,5910,1.2,4401,1.4,2334,0.9,1989,0.9
2,6,10,1,3,身の回り用品,2367,0.8,4467,1.7,3289,1.1,1929,0.7,1847,0.5,8340,2.1,2781,0.6,1500,0.5,943,0.4,942,0.4
2,6,10,1,4,たばこ,825,0.3,908,0.3,1055,0.4,483,0.2,1176,0.3,572,0.1,955,0.2,1475,0.5,664,0.3,598,0.3
2,6,10,1,5,他の諸雑費,12546,4.1,10491,4,8615,3,11741,4,7638,2.3,11310,2.8,9633,1.9,16366,5.2,14493,5.8,9624,4.5
2,5,10,2,0,こづかい,10023,3.3,7139,2.7,9704,3.4,8737,2.9,8758,2.6,18860,4.7,15263,3,16394,5.2,6594,2.6,5869,2.8
2,5,10,3,0,交際費,15610,5.1,10347,4,6567,2.3,7431,2.5,9185,2.7,17536,4.3,18423,3.7,24146,7.7,17982,7.2,10061,4.8
2,6,10,3,1,食料,3957,1.3,1809,0.7,815,0.3,1656,0.6,3625,1.1,4403,1.1,5107,1,6366,2,4473,1.8,3393,1.6
2,6,10,3,2,家具・家事用品,168,0.1,-,-,-,-,54,0,40,0,64,0,609,0.1,214,0.1,202,0.1,23,0
2,6,10,3,3,被服及び履物,331,0.1,1321,0.5,198,0.1,127,0,52,0,357,0.1,142,0,619,0.2,260,0.1,135,0.1
2,6,10,3,4,教養娯楽,1471,0.5,260,0.1,231,0.1,309,0.1,116,0,688,0.2,652,0.1,6250,2,1544,0.6,1184,0.6
2,6,10,3,5,他の物品サービス,270,0.1,244,0.1,121,0,111,0,343,0.1,41,0,366,0.1,683,0.2,251,0.1,281,0.1
2,6,10,3,6,贈与金,6474,2.1,4371,1.7,748,0.3,2540,0.9,1869,0.6,5401,1.3,5710,1.1,7296,2.3,9697,3.9,4026,1.9
2,6,10,3,7,他の交際費,2937,1,2342,0.9,4453,1.6,2634,0.9,3141,0.9,6581,1.6,5836,1.2,2719,0.9,1555,0.6,1018,0.5
2,5,10,4,0,仕送り金,1556,0.5,-,-,-,-,7,0,5386,1.6,791,0.2,12,0,1387,0.4,2142,0.9,1771,0.8
2,3,0,0,0,土地家屋購入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,30862,10.1,9152,3.5,21766,7.6,34361,11.6,66584,19.7,73826,18.3,157754,31.4,2249,0.7,1340,0.5,2097,1
2,3,0,0,0,（再掲）教養娯楽関係費,37386,12.2,24177,9.3,39285,13.7,38480,13,30611,9.1,53770,13.3,55685,11.1,46633,14.8,30952,12.4,26237,12.4
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,8030,2.6,4371,1.7,748,0.3,2547,0.9,7255,2.1,6193,1.5,5722,1.1,8683,2.8,11839,4.7,5797,2.7
2,3,0,0,0,（再掲）経常消費支出,223640,73.2,224189,85.8,233522,81.5,238363,80.4,242589,71.8,262604,65.1,264591,52.6,256873,81.6,190246,76.1,164590,77.7
2,3,0,0,0,（再掲）情報通信関係費,17127,5.6,14864,5.7,17480,6.1,17224,5.8,24381,7.2,21435,5.3,25805,5.1,21010,6.7,12419,5,9683,4.6
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,272317,89.2,204476,78.3,247349,86.4,273177,92.2,313341,92.8,376280,93.2,461884,91.8,291158,92.5,215034,86.1,191478,90.4
3,2,0,0,0,現物総額,3602,100,4380,100,3103,100,4489,100,2690,100,5063,100,5757,100,4120,100,2663,100,2159,100
3,3,0,0,0,食料,2389,66.3,1418,32.4,1969,63.5,2180,48.6,1806,67.1,2694,53.2,4560,79.2,2740,66.5,2208,82.9,1755,81.3
3,3,0,0,0,住居,380,10.5,-,-,-,-,1821,40.6,-,-,2125,42,-,-,-,-,-,-,-,-
3,3,0,0,0,光熱・水道,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,家具・家事用品,165,4.6,1097,25,-,-,9,0.2,140,5.2,43,0.8,128,2.2,72,1.7,144,5.4,8,0.4
3,3,0,0,0,被服及び履物,76,2.1,105,2.4,-,-,163,3.6,-,-,87,1.7,176,3.1,248,6,13,0.5,-,-
3,3,0,0,0,保健医療,32,0.9,83,1.9,-,-,18,0.4,-,-,-,-,-,-,-,-,58,2.2,70,3.2
3,3,0,0,0,交通・通信,130,3.6,1475,33.7,-,-,7,0.2,-,-,56,1.1,69,1.2,-,-,53,2,-,-
3,3,0,0,0,教育,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,教養娯楽,235,6.5,-,-,1134,36.5,243,5.4,617,22.9,16,0.3,411,7.1,323,7.8,57,2.1,61,2.8
3,3,0,0,0,その他の消費支出,195,5.4,201,4.6,-,-,48,1.1,128,4.8,43,0.8,414,7.2,737,17.9,130,4.9,265,12.3
,,,,,,,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成28年2月,,,,,,,,,,,,,,,,,,,,,,,,,
第７表　世帯主年齢階層別１世帯当たり１か月間の用途別生計支出　―全世帯―,,,,,,,,,,,,,,,,,,,,,,,,,
注１）「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出　3：現物総額）,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
