区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,1,耐久財,405,0.1,-6.9,21,0,114,0.1,158,0.1,142,0.1,388,0.1,544,0.2,1465,0.2
2,2,半耐久財,1984,0.7,-8.7,395,0.4,600,0.4,490,0.2,647,0.3,2239,0.8,3629,1,5871,0.9
2,3,非耐久財,4691,1.6,-1.3,1390,1.4,2623,1.7,4060,2,4159,1.8,6372,2.3,6212,1.7,7982,1.2
2,4,サービス,12926,4.5,-29.8,3411,3.4,6563,4.2,8134,4.1,13413,5.7,11442,4.1,20133,5.6,27260,4.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成27年2月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
