区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,1,耐久財,327,0.1,10.5,138,0.1,112,0.1,97,0,398,0.2,366,0.1,329,0.1,847,0.1
2,2,半耐久財,2469,0.9,3.3,344,0.3,904,0.6,2772,1.4,780,0.3,1551,0.6,3083,0.9,7846,1.1
2,3,非耐久財,5360,1.9,17.6,2308,2.2,4088,2.5,4200,2.1,5111,2.2,5935,2.1,7552,2.1,8290,1.2
2,4,サービス,17742,6.1,7.4,3570,3.4,8690,5.4,11031,5.5,18082,7.6,16443,5.8,18404,5.2,47814,7
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成27年6月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
