区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,2,半耐久財,3326,1.1,2.7,1047,1.1,2603,1.6,2015,1,3536,1.4,3950,1.3,5119,1.3,4988,0.7
2,3,非耐久財,2172,0.7,-0.1,1058,1.1,1469,0.9,1887,0.9,2090,0.8,2810,0.9,2496,0.6,3374,0.5
2,4,サービス,955,0.3,52.6,235,0.2,1066,0.6,396,0.2,690,0.3,1078,0.4,449,0.1,2740,0.4
2,0,被服及び履物,17437,5.6,-4.6,3425,3.4,4940,3,11597,5.5,12668,5,19497,6.5,23416,5.9,46187,6.2
2,2,半耐久財,16565,5.3,-2.2,3263,3.3,4481,2.7,10927,5.2,12117,4.8,18650,6.3,22374,5.6,43830,5.9
2,4,サービス,872,0.3,-34.2,163,0.2,459,0.3,670,0.3,551,0.2,847,0.3,1042,0.3,2356,0.3
2,0,保健医療,14412,4.7,5.9,4609,4.6,6240,3.8,10997,5.2,10898,4.3,14767,5,19190,4.8,33961,4.6
2,1,耐久財,681,0.2,-18.2,3,0,110,0.1,904,0.4,692,0.3,951,0.3,663,0.2,1434,0.2
2,2,半耐久財,204,0.1,-18.1,30,0,109,0.1,44,0,107,0,40,0,849,0.2,254,0
2,3,非耐久財,4767,1.5,3.3,1890,1.9,3057,1.9,4241,2,4140,1.6,6742,2.3,6694,1.7,6585,0.9
2,4,サービス,8759,2.8,10.7,2686,2.7,2964,1.8,5807,2.8,5959,2.3,7034,2.4,10984,2.8,25688,3.5
2,0,交通・通信,46748,15.1,42,7022,7.1,13208,8,21684,10.3,27369,10.8,37784,12.7,45100,11.4,173512,23.4
2,1,耐久財,16017,5.2,499.9,12,0,232,0.1,142,0.1,510,0.2,1179,0.4,2101,0.5,106813,14.4
2,2,半耐久財,1304,0.4,88.7,34,0,55,0,422,0.2,1072,0.4,928,0.3,1544,0.4,5027,0.7
2,3,非耐久財,1805,0.6,-26.2,492,0.5,858,0.5,1180,0.6,1899,0.7,2378,0.8,2785,0.7,3027,0.4
2,4,サービス,27622,8.9,1.9,6483,6.5,12064,7.3,19940,9.5,23888,9.4,33299,11.2,38670,9.8,58645,7.9
2,0,教育,14554,4.7,13.7,489,0.5,2825,1.7,2072,1,7970,3.1,6352,2.1,21633,5.5,60018,8.1
2,3,非耐久財,91,0,12.3,-,-,26,0,24,0,170,0.1,-,-,18,0,397,0.1
2,4,サービス,14463,4.7,13.7,489,0.5,2799,1.7,2048,1,7800,3.1,6352,2.1,21616,5.5,59621,8.1
2,0,教養娯楽,37940,12.2,10.5,7416,7.5,15726,9.6,20278,9.6,26855,10.6,37167,12.5,51271,12.9,106055,14.3
2,1,耐久財,3123,1,23.5,163,0.2,472,0.3,2522,1.2,1191,0.5,4061,1.4,2425,0.6,10926,1.5
2,2,半耐久財,4776,1.5,-,620,0.6,1441,0.9,1353,0.6,2909,1.1,5454,1.8,8281,2.1,13281,1.8
2,3,非耐久財,6252,2,-,2722,2.7,5123,3.1,4640,2.2,5629,2.2,5867,2,8050,2,11661,1.6
2,4,サービス,23789,7.7,-,3911,3.9,8690,5.3,11764,5.6,17126,6.7,21785,7.3,32515,8.2,70187,9.5
2,0,諸雑費,28861,9.3,10.7,6252,6.3,13632,8.3,17369,8.2,19816,7.8,24552,8.2,39814,10,79991,10.8
2,1,耐久財,755,0.2,-14.9,50,0.1,222,0.1,988,0.5,142,0.1,116,0,564,0.1,3175,0.4
2,2,半耐久財,3093,1,52.1,271,0.3,611,0.4,1109,0.5,1427,0.6,1805,0.6,5250,1.3,11092,1.5
2,3,非耐久財,5341,1.7,1.7,1739,1.7,3974,2.4,3720,1.8,4881,1.9,4731,1.6,7401,1.9,10871,1.5
2,4,サービス,19672,6.3,9.9,4193,4.2,8824,5.4,11551,5.5,13366,5.3,17901,6,26599,6.7,54853,7.4
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成27年1月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
