項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
2,1,牛乳,1480,0.4,13.5,1041,0.8,1085,0.6,1731,0.7,1256,0.4,1651,0.5,1581,0.4,2008,0.3
2,1,灯油,493,0.1,-53.8,152,0.1,665,0.3,502,0.2,797,0.3,556,0.2,473,0.1,301,0
2,1,プロパンガス,265,0.1,-33.8,129,0.1,373,0.2,96,0,538,0.2,243,0.1,167,0,305,0
2,1,理髪料,429,0.1,-18.8,147,0.1,241,0.1,348,0.1,391,0.1,570,0.2,603,0.1,699,0.1
2,1,パーマネント代,426,0.1,-16.5,451,0.4,263,0.1,278,0.1,210,0.1,564,0.2,310,0.1,909,0.1
2,1,洗濯代,669,0.2,-14.2,109,0.1,452,0.2,646,0.3,995,0.3,463,0.1,767,0.2,1243,0.2
2,1,新聞,2970,0.9,-3.5,2084,1.6,2745,1.4,3128,1.2,2723,0.9,3102,0.9,2995,0.7,4004,0.6
2,1,私立小学校,4,0,-99.2,-,-,-,-,-,-,-,-,-,-,-,-,25,0
2,1,私立中学校,2596,0.8,276.8,-,-,-,-,-,-,-,-,-,-,2140,0.5,15965,2.2
2,1,私立高校,2219,0.6,55.9,-,-,-,-,414,0.2,25,0,1299,0.4,6041,1.4,7714,1.1
2,1,私立大学,1784,0.5,-21,-,-,-,-,-,-,-,-,-,-,-,-,12437,1.7
2,1,幼児教育費用,1967,0.6,-3.2,228,0.2,852,0.4,2146,0.8,3984,1.3,1997,0.6,2088,0.5,2462,0.3
2,1,民営家賃,10920,3.2,-18.5,2775,2.2,6227,3.2,12715,5,11759,3.9,12609,3.6,14545,3.3,15734,2.2
2,1,地代,2084,0.6,-7.5,1219,1,1296,0.7,2532,1,987,0.3,807,0.2,1678,0.4,6048,0.8
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成27年12月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
