区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,1,耐久財,601,0.2,-71.8,15,0,17,0,1082,0.5,169,0.1,371,0.1,941,0.3,1596,0.2
2,2,半耐久財,855,0.3,-20.1,42,0,358,0.2,626,0.3,599,0.2,183,0.1,2327,0.6,1828,0.2
2,3,非耐久財,2103,0.6,-5.9,759,0.7,1344,0.8,2083,1,2081,0.8,2311,0.8,2289,0.6,3835,0.4
2,4,サービス,28579,8.5,8.5,6887,6.3,14039,8.6,20942,10.1,25038,10.1,29479,9.9,40596,10.9,62760,6.6
2,0,教育,54944,16.4,53.5,146,0.1,2228,1.4,5836,2.8,3938,1.6,10946,3.7,20400,5.5,339744,35.7
2,3,非耐久財,984,0.3,46.9,-,-,350,0.2,651,0.3,194,0.1,1008,0.3,1418,0.4,3250,0.3
2,4,サービス,53960,16.1,53.6,146,0.1,1878,1.2,5185,2.5,3744,1.5,9938,3.3,18982,5.1,336494,35.4
2,0,教養娯楽,37117,11.1,-9.6,9093,8.4,14698,9,26660,12.9,31757,12.8,39887,13.3,45805,12.3,91503,9.6
2,1,耐久財,1442,0.4,-38.8,221,0.2,720,0.4,363,0.2,2120,0.9,1714,0.6,1646,0.4,3301,0.3
2,2,半耐久財,4831,1.4,-,793,0.7,1265,0.8,4207,2,3779,1.5,6014,2,8735,2.4,8970,0.9
2,3,非耐久財,6029,1.8,-,3191,2.9,4241,2.6,5567,2.7,6174,2.5,6789,2.3,7119,1.9,9090,1
2,4,サービス,24814,7.4,-,4889,4.5,8472,5.2,16523,8,19683,8,25370,8.5,28305,7.6,70142,7.4
2,0,諸雑費,34290,10.2,42.5,6365,5.8,12191,7.5,17773,8.6,19020,7.7,26487,8.9,31403,8.5,126278,13.3
2,1,耐久財,3223,1,876.7,31,0,72,0,62,0,29,0,427,0.1,385,0.1,21472,2.3
2,2,半耐久財,2059,0.6,0.6,567,0.5,1226,0.8,1219,0.6,1938,0.8,2673,0.9,2844,0.8,3931,0.4
2,3,非耐久財,5046,1.5,10,1820,1.7,3202,2,3545,1.7,4231,1.7,6762,2.3,6846,1.8,8891,0.9
2,4,サービス,23963,7.1,40.1,3948,3.6,7691,4.7,12947,6.3,12823,5.2,16626,5.6,21329,5.7,91985,9.7
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成27年4月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
