区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,2,半耐久財,214,0.1,52.9,63,0.1,77,0,93,0,289,0.1,113,0,184,0.1,679,0.1
2,4,サービス,19838,7,7,3250,3,7744,4.9,16726,8.5,20008,8.4,17513,6.1,25925,7.2,47612,7.7
2,0,光熱・水道（非耐久財）,17988,6.4,-3.4,11571,10.8,16510,10.4,18484,9.4,19255,8.1,18029,6.2,19834,5.5,22210,3.6
2,0,家具・家事用品,11709,4.2,-9.6,4416,4.1,6772,4.3,8528,4.3,8872,3.7,10818,3.7,11055,3.1,31479,5.1
2,1,耐久財,4304,1.5,-20.2,949,0.9,1385,0.9,2900,1.5,3475,1.5,2671,0.9,2295,0.6,16448,2.6
2,2,半耐久財,3898,1.4,12.9,1635,1.5,2585,1.6,2553,1.3,2467,1,4101,1.4,4954,1.4,8975,1.4
2,3,非耐久財,2927,1,0.4,1704,1.6,2443,1.5,2802,1.4,2607,1.1,3367,1.2,3437,1,4126,0.7
2,4,サービス,580,0.2,-51.4,129,0.1,358,0.2,273,0.1,322,0.1,679,0.2,370,0.1,1931,0.3
2,0,被服及び履物,15557,5.5,2.7,3440,3.2,6662,4.2,8240,4.2,11417,4.8,14923,5.2,23363,6.5,40769,6.6
2,2,半耐久財,14387,5.1,0.2,3228,3,6138,3.9,7680,3.9,10961,4.6,13694,4.7,21991,6.1,36941,5.9
2,4,サービス,1170,0.4,47.9,212,0.2,523,0.3,561,0.3,457,0.2,1229,0.4,1373,0.4,3828,0.6
2,0,保健医療,15405,5.5,6.7,5965,5.6,7202,4.5,9406,4.8,12114,5.1,16856,5.8,20743,5.7,35488,5.7
2,1,耐久財,937,0.3,-31.1,320,0.3,137,0.1,260,0.1,1576,0.7,935,0.3,1149,0.3,2180,0.4
2,2,半耐久財,628,0.2,107.3,60,0.1,76,0,365,0.2,138,0.1,2032,0.7,143,0,1585,0.3
2,3,非耐久財,5199,1.8,12.9,2999,2.8,4412,2.8,4861,2.5,4871,2.1,6048,2.1,6015,1.7,7176,1.2
2,4,サービス,8641,3.1,5.7,2585,2.4,2576,1.6,3920,2,5530,2.3,7841,2.7,13436,3.7,24547,4
2,0,交通・通信,29262,10.4,-32.5,7253,6.8,14098,8.9,17648,8.9,25648,10.8,36843,12.7,45210,12.5,57994,9.3
2,1,耐久財,701,0.2,-93.9,11,0,3,0,104,0.1,471,0.2,103,0,2181,0.6,2023,0.3
2,2,半耐久財,538,0.2,-77.3,64,0.1,55,0,112,0.1,544,0.2,404,0.1,756,0.2,1828,0.3
2,3,非耐久財,2263,0.8,-16.2,362,0.3,1245,0.8,1912,1,2204,0.9,3333,1.2,2994,0.8,3782,0.6
2,4,サービス,25760,9.1,-3.7,6816,6.4,12795,8.1,15521,7.9,22429,9.5,33004,11.4,39279,10.9,50361,8.1
2,0,教育,12075,4.3,-3.6,1884,1.8,3773,2.4,1212,0.6,4842,2,10201,3.5,12803,3.5,49756,8
2,3,非耐久財,91,0,111.6,1,0,45,0,77,0,12,0,14,0,118,0,366,0.1
2,4,サービス,11984,4.3,-4,1883,1.8,3728,2.3,1135,0.6,4829,2,10187,3.5,12685,3.5,49390,8
2,0,教養娯楽,39808,14.1,-1.4,9592,9,15162,9.5,21520,10.9,25894,10.9,38757,13.4,55051,15.3,112490,18.1
2,1,耐久財,1760,0.6,-14.7,25,0,296,0.2,303,0.2,850,0.4,691,0.2,3065,0.8,7075,1.1
2,2,半耐久財,4038,1.4,-,794,0.7,2466,1.6,2090,1.1,2264,1,5088,1.8,5582,1.5,9965,1.6
2,3,非耐久財,6821,2.4,-,3724,3.5,4361,2.7,4509,2.3,7228,3,6971,2.4,7090,2,13851,2.2
2,4,サービス,27189,9.6,-,5049,4.7,8039,5.1,14617,7.4,15552,6.6,26007,9,39314,10.9,81599,13.1
2,0,諸雑費,26284,9.3,6.2,8543,8,10402,6.5,15387,7.8,20361,8.6,26464,9.2,31973,8.9,70761,11.4
2,1,耐久財,1921,0.7,332.7,194,0.2,170,0.1,311,0.2,446,0.2,148,0.1,622,0.2,11553,1.9
2,2,半耐久財,2443,0.9,-47.8,276,0.3,1060,0.7,1115,0.6,1401,0.6,2988,1,3549,1,6696,1.1
2,3,非耐久財,5382,1.9,20.6,2833,2.6,2970,1.9,3583,1.8,4139,1.7,6324,2.2,6080,1.7,11735,1.9
2,4,サービス,16538,5.9,9,5240,4.9,6202,3.9,10378,5.3,14376,6.1,17004,5.9,21722,6,40777,6.6
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成27年7月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
