項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
2,4,3,0,0,光熱・水道,16883,5.4,11052,3.9,11928,4.6,15356,4.8,16439,4.8,18884,4.9,17903,4.8,20774,5.1,17433,6.4,17142,7.1
2,5,3,1,0,電気代,7318,2.3,4447,1.6,5385,2.1,7162,2.3,7308,2.1,8275,2.1,7397,2,9023,2.2,7467,2.8,7261,3
2,5,3,2,0,ガス代,4483,1.4,2955,1,3831,1.5,4530,1.4,4691,1.4,4939,1.3,4556,1.2,5396,1.3,4435,1.6,4505,1.9
2,5,3,3,0,他の光熱,223,0.1,6,0,9,0,152,0,106,0,134,0,344,0.1,450,0.1,277,0.1,307,0.1
2,5,3,4,0,上下水道料,4859,1.5,3645,1.3,2703,1,3511,1.1,4334,1.3,5535,1.4,5607,1.5,5905,1.5,5254,1.9,5070,2.1
2,4,4,0,0,家具・家事用品,12022,3.8,15989,5.6,5306,2,10826,3.4,9614,2.8,15681,4,21795,5.8,8829,2.2,11208,4.1,7625,3.2
2,5,4,1,0,家庭用耐久財,4511,1.4,9092,3.2,969,0.4,3369,1.1,2956,0.9,6046,1.6,4553,1.2,1323,0.3,5271,1.9,1915,0.8
2,6,4,1,1,家事用耐久財,2219,0.7,4772,1.7,577,0.2,2289,0.7,1962,0.6,2891,0.7,3952,1.1,754,0.2,1938,0.7,1693,0.7
2,6,4,1,2,冷暖房用器具,2113,0.7,4037,1.4,149,0.1,540,0.2,266,0.1,3155,0.8,601,0.2,532,0.1,3275,1.2,209,0.1
2,6,4,1,3,一般家具,179,0.1,283,0.1,244,0.1,540,0.2,728,0.2,-,-,-,-,37,0,58,0,12,0
2,5,4,2,0,室内装備・装飾品,869,0.3,517,0.2,208,0.1,601,0.2,467,0.1,1404,0.4,886,0.2,1788,0.4,821,0.3,301,0.1
2,5,4,3,0,寝具類,1338,0.4,1059,0.4,76,0,249,0.1,643,0.2,303,0.1,8916,2.4,971,0.2,881,0.3,1091,0.5
2,5,4,4,0,家事雑貨,1943,0.6,2551,0.9,1275,0.5,1671,0.5,2024,0.6,3704,1,2089,0.6,1728,0.4,1588,0.6,1574,0.7
2,5,4,5,0,家事用消耗品,2450,0.8,2562,0.9,2229,0.9,2587,0.8,3018,0.9,3132,0.8,2500,0.7,2730,0.7,2066,0.8,2029,0.8
2,5,4,6,0,家事サービス,912,0.3,209,0.1,549,0.2,2350,0.7,506,0.1,1092,0.3,2852,0.8,290,0.1,581,0.2,714,0.3
2,4,5,0,0,被服及び履物,16022,5.1,12125,4.3,11547,4.4,18604,5.8,17836,5.2,20747,5.4,26487,7,24172,6,11245,4.2,9318,3.9
2,5,5,1,0,和服,292,0.1,-,-,118,0,-,-,-,-,-,-,3557,0.9,-,-,23,0,21,0
2,5,5,2,0,洋服,7940,2.5,6455,2.3,6324,2.4,9429,3,8879,2.6,12625,3.3,11024,2.9,11287,2.8,5357,2,4636,1.9
2,6,5,2,1,男子用洋服,2721,0.9,591,0.2,1383,0.5,3321,1,2885,0.8,4862,1.3,4153,1.1,7345,1.8,1192,0.4,606,0.3
2,6,5,2,2,婦人用洋服,4339,1.4,3172,1.1,1937,0.7,4062,1.3,5146,1.5,5392,1.4,6837,1.8,3895,1,4161,1.5,4031,1.7
2,6,5,2,3,子供用洋服,880,0.3,2692,1,3004,1.1,2046,0.6,848,0.2,2371,0.6,35,0,47,0,4,0,-,-
2,5,5,3,0,シャツ・セーター類,2525,0.8,1472,0.5,1262,0.5,2423,0.8,3309,1,2716,0.7,4876,1.3,3136,0.8,2100,0.8,1454,0.6
2,6,5,3,1,男子用シャツ・セーター類,761,0.2,279,0.1,387,0.1,251,0.1,528,0.2,980,0.3,1886,0.5,1331,0.3,664,0.2,337,0.1
2,6,5,3,2,婦人用シャツ・セーター類,1603,0.5,799,0.3,672,0.3,1353,0.4,2442,0.7,1726,0.4,2934,0.8,1737,0.4,1436,0.5,1116,0.5
2,6,5,3,3,子供用シャツ・セーター類,161,0.1,395,0.1,204,0.1,819,0.3,339,0.1,10,0,56,0,68,0,-,-,-,-
2,5,5,4,0,下着類,1106,0.4,634,0.2,1288,0.5,1977,0.6,1288,0.4,1071,0.3,1410,0.4,1003,0.2,891,0.3,845,0.4
2,6,5,4,1,男子用下着類,388,0.1,113,0,174,0.1,381,0.1,348,0.1,451,0.1,493,0.1,319,0.1,458,0.2,500,0.2
2,6,5,4,2,婦人用下着類,576,0.2,341,0.1,366,0.1,919,0.3,810,0.2,570,0.1,875,0.2,684,0.2,433,0.2,344,0.1
2,6,5,4,3,子供用下着類,142,0,180,0.1,749,0.3,677,0.2,130,0,51,0,43,0,-,-,-,-,-,-
2,5,5,5,0,生地・糸類,158,0.1,47,0,124,0,261,0.1,116,0,100,0,70,0,294,0.1,165,0.1,108,0
2,5,5,6,0,他の被服,1327,0.4,984,0.3,965,0.4,1546,0.5,1910,0.6,1243,0.3,2188,0.6,2202,0.5,901,0.3,923,0.4
2,5,5,7,0,履物類,1739,0.6,2026,0.7,1200,0.5,1896,0.6,1494,0.4,1738,0.4,2293,0.6,4124,1,1101,0.4,890,0.4
2,5,5,8,0,被服関連サービス,936,0.3,507,0.2,265,0.1,1071,0.3,842,0.2,1255,0.3,1069,0.3,2126,0.5,706,0.3,440,0.2
2,4,6,0,0,保健医療,17585,5.6,19744,7,9559,3.6,8989,2.8,12269,3.6,13540,3.5,20590,5.5,15176,3.7,22565,8.3,25532,10.6
2,5,6,1,0,医薬品,2441,0.8,767,0.3,1560,0.6,1408,0.4,1954,0.6,2091,0.5,2112,0.6,3611,0.9,3063,1.1,2809,1.2
2,5,6,2,0,健康保持用摂取品,1309,0.4,214,0.1,120,0,276,0.1,1456,0.4,706,0.2,378,0.1,1589,0.4,2130,0.8,3223,1.3
2,5,6,3,0,保健医療用品・器具,2473,0.8,3015,1.1,1791,0.7,2207,0.7,2046,0.6,4418,1.1,2885,0.8,1333,0.3,2375,0.9,4356,1.8
2,5,6,4,0,保健医療サービス,11362,3.6,15748,5.6,6088,2.3,5098,1.6,6813,2,6325,1.6,15216,4,8643,2.1,14998,5.5,15143,6.3
2,4,7,0,0,交通・通信,35707,11.3,32315,11.4,28823,11,48105,15.1,30867,9,51150,13.2,43150,11.5,59427,14.7,24592,9.1,18032,7.5
2,5,7,1,0,交通,7640,2.4,5943,2.1,7969,3,6924,2.2,7521,2.2,6284,1.6,7788,2.1,13299,3.3,6989,2.6,4137,1.7
2,5,7,2,0,自動車等関係費,13962,4.4,11639,4.1,7760,3,26810,8.4,7408,2.2,27669,7.1,11515,3.1,29070,7.2,7222,2.7,4731,2
2,6,7,2,1,自動車等購入,3292,1,-,-,-,-,19210,6,-,-,14899,3.8,-,-,-,-,-,-,-,-
2,6,7,2,2,自転車購入,609,0.2,3632,1.3,1869,0.7,-,-,-,-,322,0.1,1489,0.4,-,-,240,0.1,136,0.1
2,6,7,2,3,自動車等維持,10060,3.2,8007,2.8,5891,2.2,7600,2.4,7408,2.2,12447,3.2,10025,2.7,29070,7.2,6982,2.6,4595,1.9
2,5,7,3,0,通信,14105,4.5,14733,5.2,13094,5,14371,4.5,15938,4.7,17197,4.4,23847,6.3,17058,4.2,10381,3.8,9164,3.8
2,4,8,0,0,教育,13917,4.4,6394,2.3,24965,9.5,14176,4.5,23229,6.8,70835,18.3,17506,4.7,-,-,580,0.2,606,0.3
2,5,8,1,0,授業料等,10513,3.3,6063,2.1,20866,8,8731,2.7,11823,3.5,59045,15.2,14686,3.9,-,-,60,0,-,-
2,5,8,2,0,教科書・学習参考教材,115,0,331,0.1,40,0,436,0.1,189,0.1,250,0.1,28,0,-,-,10,0,22,0
2,5,8,3,0,補習教育,3290,1,-,-,4060,1.5,5010,1.6,11217,3.3,11540,3,2792,0.7,-,-,511,0.2,585,0.2
2,4,9,0,0,教養娯楽,38414,12.2,24390,8.6,24257,9.3,37573,11.8,67295,19.7,33709,8.7,47742,12.7,48003,11.8,33718,12.5,24147,10
2,5,9,1,0,教養娯楽用耐久財,2754,0.9,80,0,2396,0.9,577,0.2,9239,2.7,1121,0.3,2326,0.6,4686,1.2,2338,0.9,2212,0.9
2,5,9,2,0,教養娯楽用品,6496,2.1,5605,2,2944,1.1,7579,2.4,7329,2.1,7532,1.9,11008,2.9,7041,1.7,5501,2,3268,1.4
2,5,9,3,0,書籍・他の印刷物,4121,1.3,1857,0.7,2077,0.8,4221,1.3,4101,1.2,4786,1.2,4620,1.2,4709,1.2,4388,1.6,4300,1.8
2,5,9,4,0,教養娯楽サービス,25042,8,16848,5.9,16839,6.4,25196,7.9,46626,13.7,20271,5.2,29788,7.9,31568,7.8,21491,7.9,14367,6
2,6,9,4,1,宿泊料,2602,0.8,7836,2.8,185,0.1,2016,0.6,333,0.1,522,0.1,2784,0.7,1962,0.5,3329,1.2,751,0.3
2,6,9,4,2,パック旅行費,7442,2.4,689,0.2,716,0.3,2670,0.8,30505,8.9,3612,0.9,1155,0.3,11540,2.8,6705,2.5,6266,2.6
2,6,9,4,3,月謝類,4268,1.4,2142,0.8,7493,2.9,9364,2.9,6277,1.8,7088,1.8,5713,1.5,3142,0.8,1848,0.7,1486,0.6
2,6,9,4,4,他の教養娯楽サービス,10731,3.4,6182,2.2,8445,3.2,11146,3.5,9511,2.8,9049,2.3,20137,5.4,14925,3.7,9608,3.5,5864,2.4
2,4,10,0,0,その他の消費支出,54863,17.4,40617,14.3,32246,12.3,52316,16.4,46271,13.6,47091,12.2,60769,16.2,90322,22.3,55182,20.4,47043,19.5
2,5,10,1,0,諸雑費,23871,7.6,18146,6.4,15269,5.8,29061,9.1,23555,6.9,18969,4.9,29882,8,29927,7.4,23521,8.7,16879,7
2,6,10,1,1,理美容サービス,3577,1.1,1883,0.7,2036,0.8,3938,1.2,4843,1.4,3202,0.8,3803,1,4346,1.1,3586,1.3,3339,1.4
2,6,10,1,2,理美容用品,4144,1.3,3810,1.3,4845,1.8,5862,1.8,5415,1.6,3944,1,6312,1.7,4761,1.2,2902,1.1,2627,1.1
2,6,10,1,3,身の回り用品,1808,0.6,911,0.3,986,0.4,2701,0.8,2583,0.8,1265,0.3,6147,1.6,2394,0.6,868,0.3,437,0.2
2,6,10,1,4,たばこ,844,0.3,825,0.3,879,0.3,926,0.3,1114,0.3,768,0.2,1582,0.4,369,0.1,758,0.3,901,0.4
2,6,10,1,5,他の諸雑費,13498,4.3,10717,3.8,6522,2.5,15635,4.9,9599,2.8,9789,2.5,12038,3.2,18056,4.5,15406,5.7,9574,4
2,5,10,2,0,こづかい,8162,2.6,7917,2.8,8221,3.1,8945,2.8,14636,4.3,10967,2.8,8506,2.3,11614,2.9,5009,1.9,2934,1.2
2,5,10,3,0,交際費,20626,6.5,14554,5.1,8743,3.3,13377,4.2,8061,2.4,15696,4,16086,4.3,47697,11.8,23298,8.6,23636,9.8
2,6,10,3,1,食料,5623,1.8,2936,1,1518,0.6,4541,1.4,3888,1.1,4012,1,4870,1.3,9978,2.5,6781,2.5,6079,2.5
2,6,10,3,2,家具・家事用品,198,0.1,156,0.1,-,-,-,-,214,0.1,409,0.1,314,0.1,200,0,205,0.1,158,0.1
2,6,10,3,3,被服及び履物,703,0.2,319,0.1,426,0.2,207,0.1,237,0.1,277,0.1,1275,0.3,1500,0.4,826,0.3,633,0.3
2,6,10,3,4,教養娯楽,1242,0.4,103,0,396,0.2,1696,0.5,150,0,540,0.1,577,0.2,3919,1,1335,0.5,1728,0.7
2,6,10,3,5,他の物品サービス,1531,0.5,286,0.1,6,0,124,0,100,0,631,0.2,828,0.2,9003,2.2,1135,0.4,2114,0.9
2,6,10,3,6,贈与金,8969,2.8,8619,3,2558,1,3775,1.2,1835,0.5,5827,1.5,2888,0.8,20181,5,11922,4.4,12510,5.2
2,6,10,3,7,他の交際費,2360,0.7,2136,0.8,3840,1.5,3035,1,1636,0.5,3999,1,5333,1.4,2915,0.7,1094,0.4,415,0.2
2,5,10,4,0,仕送り金,2204,0.7,-,-,12,0,932,0.3,20,0,1459,0.4,6295,1.7,1085,0.3,3354,1.2,3594,1.5
2,3,0,0,0,土地家屋購入,918,-,13272,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,16621,5.3,7767,2.7,27130,10.4,19400,6.1,27415,8,74364,19.2,24482,6.5,634,0.2,2172,0.8,1327,0.6
2,3,0,0,0,（再掲）教養娯楽関係費,44090,14,28452,10,30178,11.5,41188,12.9,68592,20.1,36775,9.5,50405,13.4,60500,14.9,40606,15,29485,12.2
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,11173,3.5,8619,3,2570,1,4707,1.5,1855,0.5,7286,1.9,9183,2.4,21266,5.2,15276,5.6,16104,6.7
2,3,0,0,0,（再掲）経常消費支出,225312,71.5,228833,80.8,230799,88.1,247014,77.6,246043,72.1,248493,64.1,252463,67.2,259725,64.1,195221,72.1,175488,72.8
2,3,0,0,0,（再掲）情報通信関係費,16221,5.2,15805,5.6,15015,5.7,17148,5.4,19534,5.7,20041,5.2,21920,5.8,20294,5,12540,4.6,9737,4
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,272238,86.4,217186,76.7,212051,80.9,265590,83.5,316620,92.8,335937,86.7,340084,90.5,344709,85.1,236473,87.4,202078,83.8
3,2,0,0,0,現物総額,5490,100,7091,100,1567,100,6216,100,7742,100,5612,100,7065,100,6849,100,4474,100,4371,100
3,3,0,0,0,食料,3519,64.1,3768,53.1,1227,78.3,2254,36.3,3169,40.9,3356,59.8,3672,52,4442,64.9,3971,88.8,4114,94.1
3,3,0,0,0,住居,850,15.5,796,11.2,-,-,2032,32.7,2566,33.1,1892,33.7,2371,33.6,-,-,-,-,-,-
3,3,0,0,0,光熱・水道,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,0,-,-
3,3,0,0,0,家具・家事用品,193,3.5,316,4.5,34,2.2,61,1,847,10.9,83,1.5,63,0.9,285,4.2,111,2.5,80,1.8
3,3,0,0,0,被服及び履物,159,2.9,1664,23.5,273,17.4,34,0.5,41,0.5,-,-,-,-,34,0.5,42,0.9,72,1.6
3,3,0,0,0,保健医療,64,1.2,322,4.5,-,-,19,0.3,-,-,109,1.9,13,0.2,27,0.4,63,1.4,41,0.9
3,3,0,0,0,交通・通信,373,6.8,-,-,-,-,1721,27.7,37,0.5,-,-,356,5,1772,25.9,2,0,5,0.1
3,3,0,0,0,教育,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,教養娯楽,318,5.8,199,2.8,2,0.1,48,0.8,1079,13.9,172,3.1,570,8.1,273,4,277,6.2,53,1.2
3,3,0,0,0,その他の消費支出,14,0.3,26,0.4,30,1.9,48,0.8,3,0,-,-,21,0.3,18,0.3,5,0.1,5,0.1
,,,,,,,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成27年11月,,,,,,,,,,,,,,,,,,,,,,,,,
第７表　世帯主年齢階層別１世帯当たり１か月間の用途別生計支出　―全世帯―,,,,,,,,,,,,,,,,,,,,,,,,,
注１）「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出　3：現物総額）,,,,,,,,,,,,,,,,,,,,,,,,,
