区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,4,サービス,8394,2.9,-2.1,2747,2.5,3844,2.4,5977,3,4159,1.7,4921,1.7,11503,3.1,25565,4
2,0,交通・通信,32097,11.2,-9,9144,8.3,15754,9.7,18982,9.6,25398,10.5,34495,11.9,50023,13.6,70720,11.1
2,1,耐久財,863,0.3,47,10,0,38,0,208,0.1,547,0.2,433,0.1,1628,0.4,3169,0.5
2,2,半耐久財,376,0.1,-62.4,44,0,431,0.3,228,0.1,195,0.1,183,0.1,1221,0.3,326,0.1
2,3,非耐久財,2931,1,-19.5,844,0.8,1843,1.1,1729,0.9,2420,1,3915,1.3,4438,1.2,5311,0.8
2,4,サービス,27928,9.7,-7,8246,7.5,13442,8.3,16817,8.5,22237,9.2,29964,10.3,42735,11.6,61913,9.7
2,0,教育,9842,3.4,18.3,571,0.5,1515,0.9,1570,0.8,5671,2.4,8191,2.8,15160,4.1,36136,5.7
2,3,非耐久財,128,0,151,-,-,-,-,21,0,185,0.1,80,0,174,0,437,0.1
2,4,サービス,9714,3.4,17.4,571,0.5,1515,0.9,1549,0.8,5487,2.3,8111,2.8,14986,4.1,35698,5.6
2,0,教養娯楽,46601,16.2,1.4,9682,8.8,16896,10.4,22856,11.6,28566,11.9,40623,14,63013,17.1,144269,22.6
2,1,耐久財,1612,0.6,37.2,26,0,299,0.2,182,0.1,451,0.2,1687,0.6,1744,0.5,6879,1.1
2,2,半耐久財,4231,1.5,-,682,0.6,1088,0.7,2351,1.2,4097,1.7,4695,1.6,5142,1.4,11532,1.8
2,3,非耐久財,6328,2.2,-,3758,3.4,5357,3.3,5676,2.9,6040,2.5,7212,2.5,7092,1.9,9141,1.4
2,4,サービス,34431,12,-,5216,4.7,10153,6.3,14647,7.4,17978,7.5,27029,9.3,49036,13.3,116717,18.3
2,0,諸雑費,20723,7.2,-28.1,7917,7.2,13648,8.4,16157,8.2,17549,7.3,25622,8.8,28646,7.8,35428,5.6
2,1,耐久財,557,0.2,-55.2,218,0.2,213,0.1,316,0.2,139,0.1,821,0.3,1587,0.4,604,0.1
2,2,半耐久財,1830,0.6,-18.8,417,0.4,898,0.6,1675,0.8,1698,0.7,1880,0.6,2744,0.7,3490,0.5
2,3,非耐久財,4906,1.7,7.7,2422,2.2,2532,1.6,4512,2.3,3810,1.6,5861,2,6373,1.7,8811,1.4
2,4,サービス,13430,4.7,-35.4,4860,4.4,10005,6.2,9653,4.9,11903,4.9,17060,5.9,17942,4.9,22524,3.5
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成27年8月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
