項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
1,4,0,0,0,社会保障給付,30552,3.1,8474,1.1,7539,0.8,7567,0.7,19070,1.8,15211,1.2,-,-,60096,8,166346,39.8
1,5,0,0,0,公的年金給付,25545,2.6,-,-,-,-,4514,0.4,14765,1.4,14891,1.2,-,-,47605,6.3,160858,38.5
1,5,0,0,0,他の社会保障給付,5006,0.5,8474,1.1,7539,0.8,3053,0.3,4305,0.4,321,0,-,-,12490,1.7,5487,1.3
1,4,0,0,0,仕送り金,364,0,-,-,1272,0.1,1518,0.1,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,特別収入,19611,2,21411,2.8,20556,2.2,32060,2.8,12477,1.2,31496,2.6,18978,1.4,8348,1.1,4938,1.2
1,3,0,0,0,受贈金,2184,0.2,588,0.1,-,-,2603,0.2,4671,0.4,2369,0.2,4706,0.4,630,0.1,-,-
1,3,0,0,0,他の特別収入,17427,1.8,20823,2.7,20556,2.2,29457,2.5,7806,0.7,29127,2.4,14272,1.1,7718,1,4938,1.2
1,1,0,0,0,実収入以外の受取(繰入金を除く),453845,-,330608,-,349127,-,447774,-,506412,-,537695,-,499824,-,497513,-,393504,-
1,2,0,0,0,預貯金引出,374693,-,291001,-,285131,-,368326,-,433923,-,430208,-,390262,-,415380,-,321974,-
1,2,0,0,0,保険金,4391,-,-,-,-,-,2790,-,-,-,-,-,-,-,16742,-,19717,-
1,3,0,0,0,個人・企業年金保険金,4147,-,-,-,-,-,2790,-,-,-,-,-,-,-,14857,-,19717,-
1,3,0,0,0,他の保険金,244,-,-,-,-,-,-,-,-,-,-,-,-,-,1886,-,-,-
1,2,0,0,0,有価証券売却,1625,-,-,-,-,-,9759,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,685,-,435,-,1934,-,-,-,540,-,-,-,-,-,-,-,4249,-
1,2,0,0,0,一括払購入借入金,72369,-,39172,-,62063,-,66899,-,71701,-,107480,-,109361,-,65392,-,47348,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,82,-,-,-,-,-,-,-,248,-,6,-,201,-,-,-,216,-
1,1,0,0,0,繰入金,86397,-,65389,-,57347,-,68222,-,77146,-,175264,-,88216,-,93427,-,48440,-
2,0,0,0,0,支払,1529827,-,1166479,-,1337673,-,1678985,-,1645389,-,1940568,-,1927063,-,1343637,-,859998,-
2,1,0,0,0,実支出,548401,-,371205,-,436223,-,568725,-,587083,-,673733,-,694500,-,564882,-,387790,-
2,2,0,0,0,生計支出,367859,-,287753,-,293191,-,355508,-,402980,-,396500,-,403947,-,430209,-,330184,-
2,3,0,0,0,消費支出,367859,100,287753,100,293191,100,355508,100,402980,100,396500,100,403947,100,430209,100,330184,100
2,4,1,0,0,食料,103434,28.1,77546,26.9,76210,26,96039,27,114447,28.4,113440,28.6,110930,27.5,116571,27.1,115809,35.1
2,5,1,1,0,穀類,8019,2.2,5089,1.8,6007,2,7132,2,8658,2.1,11390,2.9,7987,2,8863,2.1,8290,2.5
2,6,1,1,1,米類,2027,0.6,704,0.2,935,0.3,1355,0.4,2026,0.5,3970,1,2199,0.5,2690,0.6,2055,0.6
2,6,1,1,2,パン,3050,0.8,2236,0.8,2730,0.9,3299,0.9,3482,0.9,3548,0.9,3305,0.8,2679,0.6,2704,0.8
2,6,1,1,3,麺類,1816,0.5,1442,0.5,1426,0.5,1674,0.5,2207,0.5,2438,0.6,1476,0.4,1901,0.4,1687,0.5
2,6,1,1,4,他の穀類,1126,0.3,706,0.2,916,0.3,804,0.2,942,0.2,1435,0.4,1007,0.2,1593,0.4,1843,0.6
2,5,1,2,0,魚介類,9035,2.5,3761,1.3,4605,1.6,6471,1.8,7553,1.9,9252,2.3,10111,2.5,14039,3.3,18855,5.7
2,6,1,2,1,生鮮魚介,5226,1.4,2023,0.7,2866,1,3728,1,4140,1,5362,1.4,5875,1.5,7985,1.9,11484,3.5
2,6,1,2,2,塩干魚介,1276,0.3,818,0.3,535,0.2,1110,0.3,1123,0.3,1141,0.3,1147,0.3,2258,0.5,2143,0.6
2,6,1,2,3,魚肉練製品,1207,0.3,345,0.1,618,0.2,872,0.2,1163,0.3,1567,0.4,1156,0.3,1810,0.4,2311,0.7
2,6,1,2,4,他の魚介加工品,1326,0.4,576,0.2,586,0.2,761,0.2,1126,0.3,1182,0.3,1933,0.5,1986,0.5,2917,0.9
2,5,1,3,0,肉類,9359,2.5,6085,2.1,7222,2.5,7799,2.2,10253,2.5,12027,3,9156,2.3,10842,2.5,11370,3.4
2,6,1,3,1,生鮮肉,7800,2.1,4943,1.7,5749,2,5986,1.7,8538,2.1,10177,2.6,7947,2,9159,2.1,10060,3
2,6,1,3,2,加工肉,1559,0.4,1142,0.4,1473,0.5,1814,0.5,1715,0.4,1849,0.5,1209,0.3,1684,0.4,1310,0.4
2,5,1,4,0,乳卵類,4603,1.3,3244,1.1,4255,1.5,4258,1.2,5076,1.3,5163,1.3,4607,1.1,4514,1,5884,1.8
2,6,1,4,1,牛乳,1416,0.4,911,0.3,1356,0.5,1165,0.3,1599,0.4,1405,0.4,1228,0.3,1535,0.4,2392,0.7
2,6,1,4,2,乳製品,2357,0.6,1782,0.6,2268,0.8,2215,0.6,2573,0.6,2885,0.7,2586,0.6,1997,0.5,2541,0.8
2,6,1,4,3,卵,830,0.2,550,0.2,631,0.2,878,0.2,905,0.2,872,0.2,793,0.2,982,0.2,951,0.3
2,5,1,5,0,野菜・海藻,9976,2.7,5417,1.9,6437,2.2,8032,2.3,10102,2.5,11455,2.9,10727,2.7,12672,2.9,15898,4.8
2,6,1,5,1,生鮮野菜,6660,1.8,3770,1.3,4433,1.5,5138,1.4,6774,1.7,7606,1.9,7516,1.9,8186,1.9,10635,3.2
2,6,1,5,2,乾物・海藻,927,0.3,397,0.1,722,0.2,859,0.2,987,0.2,1142,0.3,831,0.2,1088,0.3,1444,0.4
2,6,1,5,3,大豆加工品,1124,0.3,645,0.2,698,0.2,958,0.3,1286,0.3,1257,0.3,1074,0.3,1478,0.3,1575,0.5
2,6,1,5,4,他の野菜・海藻加工品,1264,0.3,605,0.2,584,0.2,1077,0.3,1055,0.3,1452,0.4,1306,0.3,1920,0.4,2244,0.7
2,5,1,6,0,果物,3208,0.9,1581,0.5,2156,0.7,2527,0.7,3410,0.8,2965,0.7,3285,0.8,4701,1.1,5451,1.7
2,6,1,6,1,生鮮果物,2704,0.7,1397,0.5,1940,0.7,2254,0.6,2662,0.7,2592,0.7,2801,0.7,3923,0.9,4395,1.3
2,6,1,6,2,果物加工品,505,0.1,183,0.1,217,0.1,273,0.1,747,0.2,373,0.1,484,0.1,778,0.2,1056,0.3
2,5,1,7,0,油脂・調味料,4179,1.1,3001,1,3094,1.1,3666,1,4559,1.1,4278,1.1,4750,1.2,4916,1.1,5159,1.6
2,6,1,7,1,油脂,447,0.1,248,0.1,370,0.1,252,0.1,366,0.1,322,0.1,708,0.2,654,0.2,836,0.3
2,6,1,7,2,調味料,3732,1,2754,1,2723,0.9,3414,1,4193,1,3956,1,4042,1,4262,1,4323,1.3
2,5,1,8,0,菓子類,8142,2.2,7496,2.6,6897,2.4,8744,2.5,10298,2.6,7979,2,7613,1.9,7965,1.9,6563,2
2,5,1,9,0,調理食品,13987,3.8,10489,3.6,8691,3,12094,3.4,14531,3.6,14875,3.8,18073,4.5,16960,3.9,15441,4.7
2,6,1,9,1,主食的調理食品,5189,1.4,4839,1.7,4046,1.4,5117,1.4,5495,1.4,5577,1.4,5714,1.4,4841,1.1,5621,1.7
2,6,1,9,2,他の調理食品,8798,2.4,5650,2,4646,1.6,6977,2,9035,2.2,9298,2.3,12359,3.1,12119,2.8,9820,3
2,5,1,10,0,飲料,5068,1.4,5150,1.8,3484,1.2,4957,1.4,6196,1.5,5312,1.3,5161,1.3,5202,1.2,4074,1.2
2,6,1,10,1,茶類,1155,0.3,1185,0.4,564,0.2,888,0.2,1601,0.4,887,0.2,1322,0.3,1511,0.4,1083,0.3
2,6,1,10,2,コーヒー・ココア,1152,0.3,1198,0.4,710,0.2,1263,0.4,1156,0.3,980,0.2,1309,0.3,1286,0.3,1161,0.4
2,6,1,10,3,他の飲料,2761,0.8,2767,1,2209,0.8,2806,0.8,3440,0.9,3444,0.9,2531,0.6,2405,0.6,1830,0.6
2,5,1,11,0,酒類,4536,1.2,2358,0.8,1822,0.6,4643,1.3,4632,1.1,4164,1.1,7132,1.8,5198,1.2,5921,1.8
2,5,1,12,0,外食,23321,6.3,23875,8.3,21540,7.3,25718,7.2,29178,7.2,24580,6.2,22327,5.5,20698,4.8,12904,3.9
2,6,1,12,1,一般外食,21771,5.9,23228,8.1,19731,6.7,21762,6.1,26458,6.6,23103,5.8,22029,5.5,20698,4.8,12904,3.9
2,6,1,12,2,学校給食,1550,0.4,647,0.2,1808,0.6,3956,1.1,2720,0.7,1477,0.4,298,0.1,-,-,-,-
2,4,2,0,0,住居,33724,9.2,40486,14.1,32096,10.9,18103,5.1,27889,6.9,12512,3.2,13492,3.3,100181,23.3,27661,8.4
2,5,2,1,0,家賃地代,20479,5.6,39160,13.6,27515,9.4,16192,4.6,23925,5.9,8367,2.1,9367,2.3,24493,5.7,17353,5.3
2,5,2,2,0,設備修繕・維持,13245,3.6,1326,0.5,4581,1.6,1910,0.5,3964,1,4145,1,4125,1,75688,17.6,10307,3.1
2,6,2,2,1,設備材料,9628,2.6,575,0.2,2844,1,1711,0.5,3236,0.8,2315,0.6,907,0.2,62606,14.6,105,0
2,6,2,2,2,工事その他のサービス,3616,1,751,0.3,1737,0.6,199,0.1,728,0.2,1831,0.5,3217,0.8,13081,3,10202,3.1
2,4,3,0,0,光熱・水道,18987,5.2,15126,5.3,15828,5.4,19354,5.4,20576,5.1,19255,4.9,20883,5.2,18605,4.3,21474,6.5
2,5,3,1,0,電気代,8043,2.2,5252,1.8,5978,2,7938,2.2,8509,2.1,8448,2.1,9684,2.4,8261,1.9,10113,3.1
2,5,3,2,0,ガス代,5550,1.5,4661,1.6,4897,1.7,5494,1.5,5984,1.5,6059,1.5,5758,1.4,5858,1.4,5263,1.6
2,5,3,3,0,他の光熱,381,0.1,200,0.1,-,-,123,0,381,0.1,492,0.1,791,0.2,468,0.1,642,0.2
2,5,3,4,0,上下水道料,5013,1.4,5012,1.7,4953,1.7,5799,1.6,5701,1.4,4256,1.1,4649,1.2,4019,0.9,5456,1.7
2,4,4,0,0,家具・家事用品,12775,3.5,9204,3.2,11930,4.1,11439,3.2,8103,2,18691,4.7,8609,2.1,15269,3.5,22154,6.7
2,5,4,1,0,家庭用耐久財,4233,1.2,827,0.3,4831,1.6,2795,0.8,857,0.2,8686,2.2,1327,0.3,4099,1,14220,4.3
2,6,4,1,1,家事用耐久財,2016,0.5,489,0.2,2725,0.9,2704,0.8,36,0,7556,1.9,808,0.2,606,0.1,948,0.3
2,6,4,1,2,冷暖房用器具,1301,0.4,338,0.1,1694,0.6,-,-,476,0.1,1130,0.3,367,0.1,2428,0.6,5936,1.8
2,6,4,1,3,一般家具,916,0.2,-,-,412,0.1,91,0,345,0.1,-,-,152,0,1065,0.2,7336,2.2
2,5,4,2,0,室内装備・装飾品,590,0.2,781,0.3,252,0.1,387,0.1,329,0.1,408,0.1,335,0.1,917,0.2,1637,0.5
2,5,4,3,0,寝具類,625,0.2,517,0.2,682,0.2,508,0.1,304,0.1,271,0.1,134,0,2173,0.5,427,0.1
2,5,4,4,0,家事雑貨,3187,0.9,3506,1.2,2313,0.8,3525,1,2736,0.7,4585,1.2,2934,0.7,2953,0.7,2369,0.7
2,5,4,5,0,家事用消耗品,3430,0.9,3044,1.1,3728,1.3,3588,1,3598,0.9,3354,0.8,3264,0.8,3628,0.8,3114,0.9
2,5,4,6,0,家事サービス,710,0.2,529,0.2,123,0,636,0.2,280,0.1,1389,0.4,616,0.2,1499,0.3,387,0.1
2,4,5,0,0,被服及び履物,20038,5.4,17179,6,21804,7.4,23414,6.6,18682,4.6,24638,6.2,22119,5.5,20302,4.7,8236,2.5
2,5,5,1,0,和服,54,0,-,-,-,-,8,0,-,-,-,-,-,-,410,0.1,-,-
2,5,5,2,0,洋服,9878,2.7,8608,3,10815,3.7,12865,3.6,7184,1.8,14407,3.6,9062,2.2,10863,2.5,2709,0.8
2,6,5,2,1,男子用洋服,4186,1.1,2206,0.8,2309,0.8,7004,2,2030,0.5,8007,2,6332,1.6,2948,0.7,461,0.1
2,6,5,2,2,婦人用洋服,4502,1.2,3721,1.3,4685,1.6,4375,1.2,4440,1.1,5145,1.3,2693,0.7,7895,1.8,2248,0.7
2,6,5,2,3,子供用洋服,1190,0.3,2681,0.9,3821,1.3,1486,0.4,715,0.2,1255,0.3,37,0,20,0,-,-
2,5,5,3,0,シャツ・セーター類,2945,0.8,1840,0.6,3593,1.2,3763,1.1,3417,0.8,3186,0.8,3405,0.8,2376,0.6,1306,0.4
2,6,5,3,1,男子用シャツ・セーター類,1232,0.3,351,0.1,1287,0.4,2171,0.6,1418,0.4,1474,0.4,1556,0.4,659,0.2,326,0.1
2,6,5,3,2,婦人用シャツ・セーター類,1475,0.4,1151,0.4,1405,0.5,1124,0.3,1790,0.4,1650,0.4,1848,0.5,1717,0.4,981,0.3
2,6,5,3,3,子供用シャツ・セーター類,238,0.1,338,0.1,901,0.3,468,0.1,209,0.1,62,0,-,-,-,-,-,-
2,5,5,4,0,下着類,1805,0.5,2613,0.9,1498,0.5,1640,0.5,1636,0.4,2142,0.5,2044,0.5,1722,0.4,915,0.3
2,6,5,4,1,男子用下着類,526,0.1,526,0.2,287,0.1,417,0.1,588,0.1,496,0.1,969,0.2,415,0.1,477,0.1
2,6,5,4,2,婦人用下着類,1000,0.3,1159,0.4,744,0.3,790,0.2,873,0.2,1447,0.4,1074,0.3,1307,0.3,439,0.1
2,6,5,4,3,子供用下着類,279,0.1,929,0.3,467,0.2,433,0.1,175,0,200,0.1,-,-,-,-,-,-
2,5,5,5,0,生地・糸類,117,0,42,0,111,0,91,0,139,0,194,0,90,0,22,0,295,0.1
2,5,5,6,0,他の被服,1741,0.5,1255,0.4,2488,0.8,2335,0.7,2106,0.5,1596,0.4,1434,0.4,1679,0.4,634,0.2
2,5,5,7,0,履物類,2402,0.7,1889,0.7,2852,1,1822,0.5,3509,0.9,2048,0.5,3395,0.8,1724,0.4,1990,0.6
2,5,5,8,0,被服関連サービス,1096,0.3,933,0.3,447,0.2,890,0.3,692,0.2,1063,0.3,2690,0.7,1506,0.4,386,0.1
2,4,6,0,0,保健医療,16075,4.4,11270,3.9,9395,3.2,16234,4.6,31529,7.8,13218,3.3,15646,3.9,9972,2.3,15563,4.7
2,5,6,1,0,医薬品,2474,0.7,1647,0.6,2332,0.8,1676,0.5,2265,0.6,2857,0.7,3199,0.8,3023,0.7,3251,1
2,5,6,2,0,健康保持用摂取品,675,0.2,121,0,71,0,340,0.1,788,0.2,1192,0.3,1194,0.3,682,0.2,975,0.3
2,5,6,3,0,保健医療用品・器具,2962,0.8,3687,1.3,2637,0.9,4961,1.4,3543,0.9,1618,0.4,3980,1,883,0.2,1220,0.4
2,5,6,4,0,保健医療サービス,9965,2.7,5816,2,4355,1.5,9256,2.6,24933,6.2,7551,1.9,7274,1.8,5384,1.3,10116,3.1
2,4,7,0,0,交通・通信,33065,9,22988,8,23835,8.1,35234,9.9,34822,8.6,31212,7.9,45496,11.3,31944,7.4,36485,11
2,5,7,1,0,交通,7436,2,2899,1,8267,2.8,10929,3.1,10168,2.5,5444,1.4,7638,1.9,6561,1.5,5420,1.6
2,5,7,2,0,自動車等関係費,8721,2.4,6264,2.2,3288,1.1,7736,2.2,6679,1.7,6158,1.6,14261,3.5,10796,2.5,16217,4.9
2,6,7,2,1,自動車等購入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,6,7,2,2,自転車購入,350,0.1,492,0.2,-,-,498,0.1,437,0.1,-,-,-,-,1083,0.3,-,-
2,6,7,2,3,自動車等維持,8371,2.3,5772,2,3288,1.1,7238,2,6242,1.5,6158,1.6,14261,3.5,9713,2.3,16217,4.9
2,5,7,3,0,通信,16908,4.6,13825,4.8,12280,4.2,16568,4.7,17975,4.5,19610,4.9,23597,5.8,14586,3.4,14848,4.5
2,4,8,0,0,教育,23140,6.3,15004,5.2,15303,5.2,38449,10.8,38794,9.6,23716,6,32926,8.2,3015,0.7,1296,0.4
2,5,8,1,0,授業料等,16225,4.4,14794,5.1,12000,4.1,24477,6.9,28461,7.1,10185,2.6,27179,6.7,2373,0.6,116,0
2,5,8,2,0,教科書・学習参考教材,240,0.1,73,0,72,0,559,0.2,242,0.1,483,0.1,156,0,87,0,-,-
2,5,8,3,0,補習教育,6676,1.8,138,0,3232,1.1,13413,3.8,10091,2.5,13047,3.3,5591,1.4,554,0.1,1179,0.4
2,4,9,0,0,教養娯楽,42472,11.5,30995,10.8,37571,12.8,47037,13.2,44315,11,53123,13.4,55332,13.7,37843,8.8,24808,7.5
2,5,9,1,0,教養娯楽用耐久財,3241,0.9,1447,0.5,1581,0.5,6426,1.8,2312,0.6,2057,0.5,5913,1.5,3924,0.9,187,0.1
2,5,9,2,0,教養娯楽用品,10776,2.9,8616,3,9421,3.2,9766,2.7,12554,3.1,11810,3,11807,2.9,12599,2.9,8256,2.5
2,5,9,3,0,書籍・他の印刷物,4781,1.3,1993,0.7,2500,0.9,4790,1.3,5589,1.4,6075,1.5,6255,1.5,5192,1.2,4875,1.5
2,5,9,4,0,教養娯楽サービス,23674,6.4,18939,6.6,24069,8.2,26055,7.3,23860,5.9,33180,8.4,31357,7.8,16127,3.7,11491,3.5
2,6,9,4,1,宿泊料,3012,0.8,2465,0.9,-,-,3059,0.9,697,0.2,13874,3.5,756,0.2,555,0.1,1043,0.3
2,6,9,4,2,パック旅行費,3415,0.9,6679,2.3,53,0,3039,0.9,5840,1.4,1228,0.3,7168,1.8,1310,0.3,120,0
2,6,9,4,3,月謝類,5756,1.6,3169,1.1,12097,4.1,7700,2.2,4314,1.1,5180,1.3,11175,2.8,1824,0.4,1251,0.4
2,6,9,4,4,他の教養娯楽サービス,11492,3.1,6626,2.3,11919,4.1,12258,3.4,13009,3.2,12899,3.3,12259,3,12439,2.9,9077,2.7
2,4,10,0,0,その他の消費支出,64149,17.4,47956,16.7,49218,16.8,50205,14.1,63824,15.8,86696,21.9,78514,19.4,76508,17.8,56700,17.2
2,5,10,1,0,諸雑費,26219,7.1,19911,6.9,27450,9.4,22000,6.2,31207,7.7,26658,6.7,32061,7.9,26971,6.3,23186,7
2,6,10,1,1,理美容サービス,4376,1.2,2420,0.8,2659,0.9,4292,1.2,4402,1.1,3739,0.9,7859,1.9,4794,1.1,4528,1.4
2,6,10,1,2,理美容用品,5563,1.5,4206,1.5,4538,1.5,4972,1.4,5452,1.4,7221,1.8,6149,1.5,7437,1.7,3733,1.1
2,6,10,1,3,身の回り用品,3076,0.8,4881,1.7,3150,1.1,1970,0.6,2912,0.7,6010,1.5,3324,0.8,1604,0.4,364,0.1
2,6,10,1,4,たばこ,903,0.2,1609,0.6,667,0.2,412,0.1,1030,0.3,1002,0.3,915,0.2,1168,0.3,326,0.1
2,6,10,1,5,他の諸雑費,12301,3.3,6795,2.4,16436,5.6,10355,2.9,17412,4.3,8686,2.2,13814,3.4,11968,2.8,14237,4.3
2,5,10,2,0,こづかい,12796,3.5,10619,3.7,8398,2.9,12011,3.4,16483,4.1,14466,3.6,15453,3.8,13376,3.1,8247,2.5
2,5,10,3,0,交際費,24289,6.6,17426,6.1,13371,4.6,15751,4.4,15751,3.9,44485,11.2,26206,6.5,36160,8.4,25267,7.7
2,6,10,3,1,食料,7669,2.1,5882,2,3891,1.3,6661,1.9,6155,1.5,6361,1.6,8773,2.2,13334,3.1,10580,3.2
2,6,10,3,2,家具・家事用品,215,0.1,212,0.1,296,0.1,87,0,288,0.1,234,0.1,323,0.1,270,0.1,-,-
2,6,10,3,3,被服及び履物,1017,0.3,1214,0.4,1834,0.6,287,0.1,65,0,1202,0.3,1591,0.4,1244,0.3,1600,0.5
2,6,10,3,4,教養娯楽,4099,1.1,1427,0.5,206,0.1,918,0.3,309,0.1,18177,4.6,3116,0.8,5848,1.4,1881,0.6
2,6,10,3,5,他の物品サービス,414,0.1,878,0.3,458,0.2,74,0,121,0,485,0.1,997,0.2,260,0.1,239,0.1
2,6,10,3,6,贈与金,6455,1.8,5244,1.8,2083,0.7,4130,1.2,3658,0.9,11691,2.9,4856,1.2,11867,2.8,8085,2.4
2,6,10,3,7,他の交際費,4420,1.2,2568,0.9,4604,1.6,3594,1,5155,1.3,6335,1.6,6549,1.6,3337,0.8,2883,0.9
2,5,10,4,0,仕送り金,846,0.2,-,-,-,-,443,0.1,382,0.1,1087,0.3,4793,1.2,-,-,-,-
2,3,0,0,0,土地家屋購入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,26695,7.3,16683,5.8,19998,6.8,43720,12.3,42933,10.7,27951,7,38994,9.7,3557,0.8,2056,0.6
2,3,0,0,0,（再掲）教養娯楽関係費,49409,13.4,33550,11.7,41224,14.1,55220,15.5,48979,12.2,73666,18.6,53559,13.3,46488,10.8,31362,9.5
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,7301,2,5244,1.8,2083,0.7,4573,1.3,4040,1,12778,3.2,9649,2.4,11867,2.8,8085,2.4
2,3,0,0,0,（再掲）経常消費支出,267190,72.6,230517,80.1,235538,80.3,259569,73,286458,71.1,268986,67.8,285006,70.6,285171,66.3,275992,83.6
2,3,0,0,0,（再掲）情報通信関係費,18138,4.9,15329,5.3,14619,5,15425,4.3,20069,5,20046,5.1,26756,6.6,16924,3.9,14555,4.4
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,326834,88.8,242024,84.1,259012,88.3,332833,93.6,371051,92.1,371210,93.6,380805,94.3,318161,74,294438,89.2
2,2,0,0,0,その他の実支出,180542,-,83452,-,143032,-,213217,-,184103,-,277232,-,290553,-,134673,-,57606,-
2,3,0,0,0,直接税,82110,-,24160,-,54049,-,85258,-,80828,-,152543,-,142566,-,65866,-,22609,-
2,4,0,0,0,勤労所得税,55012,-,9899,-,33955,-,54650,-,53147,-,117988,-,103007,-,39228,-,5857,-
2,4,0,0,0,個人住民税,22511,-,10964,-,19352,-,26888,-,24280,-,29875,-,35679,-,16900,-,9619,-
2,4,0,0,0,他の税,4588,-,3298,-,742,-,3720,-,3400,-,4680,-,3880,-,9737,-,7133,-
2,3,0,0,0,社会保険料,98418,-,59292,-,88983,-,127959,-,103275,-,124690,-,147877,-,68807,-,34996,-
2,4,0,0,0,公的年金保険料,58800,-,37701,-,55233,-,78857,-,64631,-,74055,-,89323,-,38534,-,9303,-
2,4,0,0,0,健康保険料,31881,-,19482,-,30640,-,39603,-,30609,-,40384,-,47490,-,24660,-,14702,-
2,4,0,0,0,介護保険料,4485,-,177,-,198,-,5576,-,4175,-,5685,-,6612,-,3495,-,9828,-
2,4,0,0,0,他の社会保険料,3253,-,1931,-,2913,-,3923,-,3859,-,4566,-,4452,-,2118,-,1163,-
2,3,0,0,0,その他,13,-,-,-,-,-,-,-,-,-,-,-,110,-,-,-,-,-
