250mメッシュコード,焼失棟数（冬早朝、風速4m）,焼失棟数（冬昼、風速4m）,焼失棟数（冬夕、風速4m）,焼失棟数（冬早朝、風速8m）,焼失棟数（冬昼、風速8m）,焼失棟数（冬夕、風速8m）,,,,,,
5339514931,0.960819091,1.226379094,1.982422095,1.032342212,1.322210181,2.132918587,,,,,,
5339514932,0.575274852,0.7442981,1.182992712,0.598992995,0.777007421,1.233031811,,,,,,
5339514933,0,0,0,0,0,0,,,,,,
5339514934,0.603606845,0.782005591,1.259300194,0.609703225,0.790772706,1.272114423,,,,,,
5339514941,0.443756037,0.570070468,0.906790889,0.463258019,0.596674879,0.949103167,,,,,,
5339514942,1.195214023,1.548706437,2.432993404,1.216914652,1.580980431,2.480896891,,,,,,
5339514943,1.449986595,1.863743723,3.018203219,1.503258783,1.936195191,3.130579257,,,,,,
5339514944,1.392887837,1.789993159,2.87941367,1.447798783,1.86270774,2.997191834,,,,,,
5339515711,0.430305363,0.539434527,0.889150965,0.440971397,0.553616079,0.910219892,,,,,,
5339515712,1.467846542,1.849956244,3.026824277,1.485652615,1.875852784,3.065609165,,,,,,
5339515713,1.114346543,1.397174753,2.27209815,1.141542535,1.435823822,2.33416626,,,,,,
5339515714,0.431877096,0.538785049,0.88711192,0.440988633,0.553030229,0.914849,,,,,,
5339515721,1.476216626,1.869203049,3.054369026,1.484764226,1.886250791,3.08265677,,,,,,
5339515722,1.375890393,1.748815759,2.850184233,1.391494205,1.773379613,2.887293703,,,,,,
5339515723,0.459259304,0.571818239,0.933532937,0.463880676,0.580725748,0.949884281,,,,,,
5339515724,0.137410059,0.172286271,0.278756002,0.14219234,0.178558882,0.289355095,,,,,,
5339515731,1.313998428,1.634996155,2.645015179,1.336897501,1.663827389,2.689724959,,,,,,
5339515732,0.162752077,0.204703972,0.330075512,0.163432035,0.205827677,0.331473284,,,,,,
5339515733,1.67588295,2.058610182,3.322571614,1.722435744,2.115752077,3.416480262,,,,,,
5339515734,0.506969073,0.613168238,1.000319317,0.530609574,0.640753037,1.04737405,,,,,,
5339515741,0.473544826,0.587387373,0.953554008,0.480814495,0.596727575,0.968618887,,,,,,
5339515742,0.858403791,1.079570443,1.748213906,0.877654728,1.104043695,1.786922813,,,,,,
5339515743,1.847374756,2.225418117,3.641499288,1.894299379,2.281699336,3.734320778,,,,,,
5339515744,0.730226412,0.881946583,1.432990279,0.756463133,0.913905574,1.4847748,,,,,,
5339516511,0,0,0,0,0,0,,,,,,
5339516512,0.024545566,0.027635488,0.046309544,0.024554079,0.027650087,0.046330022,,,,,,
5339516513,0.000145654,0.000161962,0.000277201,0.000145654,0.000161962,0.000277201,,,,,,
5339516514,0.132269204,0.163888789,0.263443923,0.134092688,0.166350313,0.267152135,,,,,,
5339516521,0,0,0,0,0,0,,,,,,
5339516522,0,0,0,0,0,0,,,,,,
5339516523,0.174470679,0.204974133,0.33740803,0.175956914,0.207292731,0.341331505,,,,,,
5339516524,0.001474277,0.001660048,0.0029477,0.001492389,0.001689996,0.002984388,,,,,,
5339516531,0.10207288,0.123064134,0.206590854,0.126531033,0.151411964,0.254762236,,,,,,
5339516532,0.386853075,0.469152729,0.769474381,0.411334553,0.498804189,0.820112009,,,,,,
5339516533,0.184121764,0.217403598,0.36377056,0.198469069,0.233793491,0.390719562,,,,,,
5339516534,0.136715174,0.166968303,0.272366206,0.164617287,0.200968234,0.328063262,,,,,,
5339516541,0.261075643,0.318017123,0.518859309,0.325322228,0.392407858,0.64763315,,,,,,
5339516542,0.106097613,0.130520818,0.211438514,0.106415404,0.130996372,0.212132962,,,,,,
5339516543,0.016030911,0.019652541,0.032117437,0.016069463,0.019726027,0.032198638,,,,,,
5339516544,0,0,0,0,0,0,,,,,,
5339517311,0.000720498,0.00107375,0.001494368,0.000727901,0.001082912,0.001510525,,,,,,
5339517312,0.010917059,0.016282671,0.022563103,0.011023181,0.016443887,0.022767161,,,,,,
5339517313,0.000365012,0.000564784,0.000852075,0.000365012,0.000564784,0.000852075,,,,,,
5339517314,0.003980372,0.005774244,0.00810691,0.00400993,0.005815151,0.008161874,,,,,,
5339517321,0,0,0,0,0,0,,,,,,
5339517322,0,0,0,0,0,0,,,,,,
5339517323,0,0,0,0,0,0,,,,,,
5339517324,0,0,0,0,0,0,,,,,,
5339517331,0.004703447,0.00709404,0.0098261,0.004987618,0.007557473,0.010425238,,,,,,
5339517332,0.000771834,0.001145056,0.001572631,0.000771834,0.001145056,0.001572631,,,,,,
5339517333,0.00078484,0.001203443,0.001692291,0.000805311,0.001231406,0.001731374,,,,,,
5339517334,0,0,0,0,0,0,,,,,,
5339517341,0,0,0,0,0,0,,,,,,
5339517342,0,0,0,0,0,0,,,,,,
5339517343,0,0,0,0,0,0,,,,,,
5339517344,0,0,0,0,0,0,,,,,,
5339518111,0,0,0,0,0,0,,,,,,
5339518112,0.000833281,0.001157079,0.001690981,0.000879964,0.001231449,0.001786951,,,,,,
5339518113,0,0,0,0,0,0,,,,,,
5339518114,0.000207914,0.000352004,0.000471775,0.000207914,0.000352004,0.000471775,,,,,,
5339518121,0,0,0,0,0,0,,,,,,
5339518122,0.009289514,0.011852054,0.028913309,0.010070772,0.012687637,0.031202638,,,,,,
5339518123,0,0,0,0,0,0,,,,,,
5339518124,0,0,0,0,0,0,,,,,,
5339518131,0,0,0,0,0,0,,,,,,
5339518132,0.001303307,0.001968282,0.002652457,0.001311241,0.001980714,0.002666752,,,,,,
5339518133,7.84E-05,0.000132934,0.000215519,7.84E-05,0.000132934,0.000215519,,,,,,
5339518134,5.02E-06,2.39E-05,1.81E-05,5.02E-06,2.39E-05,1.81E-05,,,,,,
5339518141,0,0,0,0,0,0,,,,,,
5339518142,0,0,0,0,0,0,,,,,,
5339518143,0,0,0,0,0,0,,,,,,
5339518144,0,0,0,0,0,0,,,,,,
5339518911,0.004744407,0.00571634,0.009734242,0.005817929,0.007083135,0.011990061,,,,,,
5339518912,0.154515605,0.199329117,0.313393762,0.155214225,0.200389616,0.315012083,,,,,,
5339518913,0.176526488,0.222087969,0.354939952,0.176665802,0.222276779,0.355258527,,,,,,
5339518914,0.056019198,0.072689633,0.112738225,0.056668546,0.073919192,0.114643302,,,,,,
5339518921,0.005689485,0.007977115,0.012513271,0.00575319,0.008066767,0.012645811,,,,,,
5339518922,0,0,0,0,0,0,,,,,,
5339518923,0.016017259,0.02043216,0.03463679,0.016377586,0.020874289,0.035342778,,,,,,
5339518924,0.001047407,0.001227546,0.002022414,0.001444303,0.001718691,0.002787726,,,,,,
5339518931,0,0,0,0,0,0,,,,,,
5339518932,0,0,0,0,0,0,,,,,,
5339518933,0,0,0,0,0,0,,,,,,
5339518934,0.051236355,0.06497049,0.106475934,0.051371532,0.065411693,0.10677615,,,,,,
5339518941,0.001269348,0.001717922,0.002658366,0.001597895,0.002203486,0.00332252,,,,,,
5339518942,0.107265392,0.133993114,0.215678298,0.110412305,0.13876258,0.22273065,,,,,,
5339518943,0.000243722,0.000525471,0.000526829,0.000243722,0.000525471,0.000526829,,,,,,
5339518944,0.153656299,0.19637889,0.316179247,0.155363323,0.19859006,0.319617126,,,,,,
5339519711,0.01234157,0.017159579,0.026330296,0.012742857,0.017653807,0.027241374,,,,,,
5339519712,0,0,0,0,0,0,,,,,,
5339519713,0,0,0,0,0,0,,,,,,
5339519714,0,0,0,0,0,0,,,,,,
5339519721,0,0,0,0,0,0,,,,,,
5339519722,0.017401755,0.022099509,0.036018675,0.017402281,0.022083997,0.035957409,,,,,,
5339519723,0,0,0,0,0,0,,,,,,
5339519724,0,0,0,0,0,0,,,,,,
5339519731,0,0,0,0,0,0,,,,,,
5339519732,0,0,0,0,0,0,,,,,,
5339519733,0,0,0,0,0,0,,,,,,
5339519734,0,0,0,0,0,0,,,,,,
5339519741,0,0,0,0,0,0,,,,,,
5339519742,0,0,0,0,0,0,,,,,,
5339519743,0.000110739,0.000132419,0.000236363,0.000110739,0.000132419,0.000236363,,,,,,
5339519744,0.161147863,0.196198212,0.317422836,0.162971307,0.198547227,0.321073746,,,,,,
5339520511,2.01472113,4.176202024,8.447565163,2.04302129,4.232741529,8.55728391,,,,,,
5339520512,1.131503982,2.3211594,4.914596248,1.243802462,2.577702154,5.387490738,,,,,,
5339520513,0.828949599,1.716106885,3.560651035,0.850331444,1.763535762,3.650800024,,,,,,
5339520514,2.002145151,4.15408769,8.89319563,2.13233956,4.418420597,9.474168132,,,,,,
5339520521,2.112712313,4.441671054,9.430796463,2.776593929,5.897636171,12.31088033,,,,,,
5339520522,1.94313003,4.142651892,8.9252474,2.008087455,4.284669045,9.196586301,,,,,,
5339520523,1.404095903,2.772591189,6.661094765,1.617565789,3.20768494,7.664769681,,,,,,
5339520524,0.441610654,0.899581204,1.876705447,0.448586032,0.918263917,1.910292508,,,,,,
5339520531,0.749187798,1.557603354,3.285549088,0.76577943,1.592433882,3.355612358,,,,,,
5339520532,2.173920858,4.475152216,9.638473164,2.274709085,4.680404192,10.08133716,,,,,,
5339520533,0.822829346,1.705708334,3.759270678,0.822829346,1.705708334,3.759270678,,,,,,
5339520534,1.532966645,3.124468673,6.652257081,1.587107902,3.234675675,6.891822211,,,,,,
5339520541,1.181485347,2.325249071,5.665825361,1.336233474,2.629185284,6.385313129,,,,,,
5339520542,0.606594198,0.933876013,1.909094447,0.617084023,0.955782536,1.963538374,,,,,,
5339520543,0.416109208,0.803846613,2.051205689,0.530646342,1.025109718,2.603667784,,,,,,
5339520544,0.372826691,0.583457094,1.209274462,0.374366505,0.586049644,1.215580111,,,,,,
5339521311,0.433470261,0.517646392,0.81281647,0.434915286,0.519187426,0.815436316,,,,,,
5339521312,0.006135386,0.007065937,0.012174568,0.006135386,0.007065937,0.012174568,,,,,,
5339521313,0,0,0,0,0,0,,,,,,
5339521314,0,0,0,0,0,0,,,,,,
5339521321,0.084670896,0.108151906,0.176810335,0.085102696,0.108945586,0.177683998,,,,,,
5339521322,0.805267905,1.561219783,2.738495134,0.850295881,1.638718804,2.853292522,,,,,,
5339521323,0.015146711,0.018597718,0.03064416,0.01449177,0.017996095,0.029507032,,,,,,
5339521324,7.602334834,14.68792902,25.77163229,8.0346034,15.43191962,26.87368721,,,,,,
5339521331,0,0,0,0,0,0,,,,,,
5339521332,0.048606707,0.058735648,0.097974852,0.049811016,0.060447275,0.10064069,,,,,,
5339521333,0,0,0,0,0,0,,,,,,
5339521334,0.189381489,0.238466426,0.387351877,0.199495498,0.252138381,0.408758246,,,,,,
5339521341,0.100818449,0.134184768,0.208002571,0.103721139,0.138804245,0.215094951,,,,,,
5339521342,6.413806012,12.42184766,21.7909023,6.776513781,13.04729962,22.71955797,,,,,,
5339521343,0.258783392,0.327790979,0.525962536,0.282577275,0.357722623,0.574227167,,,,,,
5339521344,1.636441146,3.182190167,5.580399838,1.728089145,3.341116061,5.816460291,,,,,,
5339522111,0,0,0,0,0,0,,,,,,
5339522112,0.000770462,0.00114218,0.001820642,0.000770462,0.00114218,0.001820642,,,,,,
5339522113,0.025477534,0.034728534,0.051321831,0.025785139,0.035265235,0.052108522,,,,,,
5339522114,8.65E-05,0.000691096,0.000274687,8.65E-05,0.000691096,0.000274687,,,,,,
5339522121,0,0,0,0,0,0,,,,,,
5339522122,0,0,0,0,0,0,,,,,,
5339522123,0,0,0,0,0,0,,,,,,
5339522124,0,0,0,0,0,0,,,,,,
5339522131,0.001140449,0.001835485,0.002819519,0.001140449,0.001835485,0.002819519,,,,,,
5339522132,0.00263925,0.005463221,0.005886954,0.00263925,0.005463221,0.005886954,,,,,,
5339522133,0,0,0,0,0,0,,,,,,
5339522134,3.61E-07,2.90E-06,1.16E-06,3.61E-07,2.90E-06,1.16E-06,,,,,,
5339522141,0,0,0,0,0,0,,,,,,
5339522142,0.01297398,0.0157537,0.026147139,0.013557963,0.016470055,0.027450839,,,,,,
5339522143,0.000545756,0.000686701,0.001020495,0.000545756,0.000686701,0.001020495,,,,,,
5339522144,0.096356782,0.126584273,0.209832233,0.096994581,0.127649964,0.210979636,,,,,,
5339522911,0.854027903,2.047860162,3.161819068,0.854727345,2.04940768,3.164150847,,,,,,
5339522912,0.081453375,0.115468541,0.516345574,0.100699272,0.142027388,0.634950798,,,,,,
5339522913,0.429204678,0.99018932,1.648246218,0.42942814,0.990446866,1.649698014,,,,,,
5339522914,0,0,0,0,0,0,,,,,,
5339522921,0.047115387,0.066089227,0.298840665,0.068829224,0.094925923,0.419230448,,,,,,
5339522922,0.149993682,0.211128416,0.862022974,0.154966374,0.217217323,0.89609375,,,,,,
5339522923,0,0,0,0,0,0,,,,,,
5339522924,0,0,0,0,0,0,,,,,,
5339522931,0.082528247,0.166287794,0.373246626,0.082855169,0.166753539,0.374980332,,,,,,
5339522932,0,0,0,0,0,0,,,,,,
5339522933,0,0,0,0,0,0,,,,,,
5339522934,3.82E-05,6.79E-05,8.44E-05,3.82E-05,6.79E-05,8.44E-05,,,,,,
5339522941,0.020369081,0.028119406,0.129491383,0.040064085,0.05434125,0.238052487,,,,,,
5339522942,0,0,0,0,0,0,,,,,,
5339522943,0,0,0,0,0,0,,,,,,
5339522944,0,0,0,0,0,0,,,,,,
5339523711,5.552398813,12.79687391,22.06275006,5.847174991,13.45346276,23.05317403,,,,,,
5339523712,0.004311212,0.013577473,0.018749516,0.004488672,0.014316234,0.01952206,,,,,,
5339523713,1.429470748,3.297376593,5.68424063,1.505161778,3.466000211,5.938952179,,,,,,
5339523714,0.024071157,0.06893592,0.122520112,0.024880838,0.071140388,0.12603218,,,,,,
5339523721,0.073934916,0.184290227,0.29752413,0.074496391,0.186362666,0.299466184,,,,,,
5339523722,2.123261386,5.252961917,8.658930352,2.142138106,5.294271035,8.738374552,,,,,,
5339523723,0.020802263,0.057031396,0.083526836,0.020989421,0.057722209,0.084174187,,,,,,
5339523724,2.594931787,6.325587151,10.72517476,2.601786213,6.340901921,10.75387638,,,,,,
5339523731,4.004369125,9.232156817,15.9122508,4.216949234,9.705708227,16.62663942,,,,,,
5339523732,0.007967093,0.021019152,0.036614198,0.008240001,0.021738355,0.037835969,,,,,,
5339523733,0.257140981,0.592501449,1.021199999,0.270818236,0.622967754,1.067112947,,,,,,
5339523734,0.003630618,0.012395085,0.017354076,0.003670462,0.012584821,0.01748068,,,,,,
5339523741,0.0118188,0.034728687,0.047898607,0.0118188,0.034728687,0.047898607,,,,,,
5339523742,0.58945712,1.436884652,2.419467223,0.591163349,1.440933299,2.426502239,,,,,,
5339523743,0.046328273,0.120250821,0.18892978,0.047363371,0.123054263,0.19301665,,,,,,
5339523744,0.125729615,0.314134468,0.517358822,0.125729615,0.314134468,0.517358822,,,,,,
5339524511,0.731128459,0.894560211,1.465184276,0.790393817,0.965429288,1.585274239,,,,,,
5339524512,0.424050846,0.536113395,0.853104975,0.430174729,0.545272315,0.866218623,,,,,,
5339524513,0.69796863,0.87315178,1.397250837,0.705140641,0.883755376,1.41241077,,,,,,
5339524514,1.265305382,1.611904951,2.566708026,1.27636559,1.627531316,2.590619198,,,,,,
5339524521,0.002044144,0.002502133,0.004021549,0.002044144,0.002502133,0.004021549,,,,,,
5339524522,0.01169309,0.030523109,0.050200519,0.01213014,0.031982627,0.052391663,,,,,,
5339524523,0.029941616,0.034728852,0.057681098,0.029941616,0.034728852,0.057681098,,,,,,
5339524524,0.012353102,0.032463241,0.052728901,0.012790152,0.033922758,0.054920046,,,,,,
5339524531,1.162001475,1.496443178,2.364774028,1.170452451,1.51030272,2.384725202,,,,,,
5339524532,1.616206797,2.085700922,3.281812916,1.630478268,2.110023188,3.315993125,,,,,,
5339524533,0.224281831,0.29046527,0.459568804,0.226582956,0.293584396,0.464512226,,,,,,
5339524534,0.123323458,0.160066508,0.25869573,0.126545411,0.165552354,0.265592846,,,,,,
5339524541,0.050876713,0.098966855,0.153051071,0.050876713,0.098966855,0.153051071,,,,,,
5339524542,0.003545746,0.010794963,0.014997934,0.003545746,0.010794963,0.014997934,,,,,,
5339524543,0.058804341,0.076449836,0.117647911,0.062095704,0.081329953,0.124794906,,,,,,
5339524544,0.068486245,0.094861485,0.139775632,0.069101455,0.095934888,0.141349015,,,,,,
5339525311,1.973518013,2.508136816,4.089454959,2.015031618,2.566674593,4.173860091,,,,,,
5339525312,1.526494307,1.931998162,3.156986278,1.54802799,1.965567024,3.206052562,,,,,,
5339525313,1.214673654,1.537948956,2.507650633,1.24062334,1.57509915,2.565012652,,,,,,
5339525314,1.473809476,1.856573846,3.030494519,1.495054883,1.888928345,3.07878442,,,,,,
5339525321,1.68451039,2.138157149,3.491558563,1.70143805,2.165443772,3.53346577,,,,,,
5339525322,1.742232635,2.221406681,3.641999421,1.74574175,2.231667156,3.656988484,,,,,,
5339525323,1.936409307,2.439388901,3.983887742,1.977927973,2.497114086,4.072371017,,,,,,
5339525324,2.217045521,2.803948728,4.58692591,2.233125009,2.832222362,4.624981069,,,,,,
5339525331,0.837243205,1.051079468,1.697659468,0.847475778,1.064903658,1.719201313,,,,,,
5339525332,1.212703661,1.543797034,2.485802689,1.226576541,1.564523659,2.516630886,,,,,,
5339525333,1.311750536,1.588437895,2.597172675,1.309748918,1.586047916,2.59273118,,,,,,
5339525334,1.452220702,1.774621026,2.865701825,1.470994807,1.799430661,2.905776744,,,,,,
5339525341,2.039500058,2.570035747,4.151184921,2.069829808,2.611842408,4.214788935,,,,,,
5339525342,1.745679424,2.218237882,3.583661433,1.786145109,2.273216754,3.666501515,,,,,,
5339525343,1.354843965,1.653298327,2.682371108,1.392701009,1.699142338,2.758086501,,,,,,
5339525344,2.001613353,2.460112579,3.990217304,2.066235907,2.53640959,4.11809076,,,,,,
5339526111,0.247463357,0.28414647,0.474573349,0.248085118,0.284830924,0.4756657,,,,,,
5339526112,0.31821839,0.383872159,0.627680043,0.32044027,0.386382203,0.631895278,,,,,,
5339526113,2.48866281,2.884783897,4.811583287,2.573473356,2.988278302,4.977639337,,,,,,
5339526114,0.171731437,0.197212584,0.33019197,0.173595062,0.199605481,0.333869181,,,,,,
5339526121,0.091933009,0.119337256,0.193629007,0.092340165,0.120099094,0.194461375,,,,,,
5339526122,0.006667478,0.00911309,0.015232527,0.007489902,0.009960579,0.016877706,,,,,,
5339526123,0.007078729,0.010398776,0.015625073,0.007078729,0.010398776,0.015625073,,,,,,
5339526124,0.050896725,0.06420493,0.101869443,0.051593478,0.065039631,0.103250313,,,,,,
5339526131,1.120421156,1.298295821,2.161317473,1.133244784,1.314730235,2.186964896,,,,,,
5339526132,5.59E-05,0.000281714,0.000289998,5.59E-05,0.000281714,0.000289998,,,,,,
5339526133,1.84E-05,0.00025113,0.000214312,1.84E-05,0.00025113,0.000214312,,,,,,
5339526134,0.028832419,0.034380445,0.055978858,0.028840932,0.034395044,0.055999336,,,,,,
5339526141,0,0,0,0,0,0,,,,,,
5339526142,1.73E-05,3.04E-05,3.43E-05,1.73E-05,3.04E-05,3.43E-05,,,,,,
5339526143,0.084125281,0.107511379,0.170882812,0.084218157,0.107637252,0.171095195,,,,,,
5339526144,0,0,0,0,0,0,,,,,,
5339527311,0,0,0,0,0,0,,,,,,
5339527312,0,0,0,0,0,0,,,,,,
5339527313,0,0,0,0,0,0,,,,,,
5339527314,0,0,0,0,0,0,,,,,,
5339527321,0.002128291,0.00266847,0.004113281,0.002128291,0.00266847,0.004113281,,,,,,
5339527322,0.322931466,0.391620348,0.647789452,0.331297518,0.401811434,0.663712908,,,,,,
5339527323,0.051822028,0.06619592,0.107918974,0.051957204,0.066637123,0.10821919,,,,,,
5339527324,0.074491033,0.088622095,0.145228625,0.07554124,0.0898176,0.147311553,,,,,,
5339527331,0,0,0,0,0,0,,,,,,
5339527332,0.000262824,0.000355494,0.00056215,0.000262824,0.000355494,0.00056215,,,,,,
5339527333,0,0,0,0,0,0,,,,,,
5339527334,6.88E-06,4.38E-05,1.67E-05,6.88E-06,4.38E-05,1.67E-05,,,,,,
5339527341,0.067645442,0.088485441,0.136879911,0.067999485,0.089085079,0.137772794,,,,,,
5339527342,0.0043687,0.005244693,0.008982912,0.004674342,0.005643355,0.009592289,,,,,,
5339527343,0,0,0,0,0,0,,,,,,
5339527344,0.01234157,0.017159579,0.026330296,0.012742857,0.017653807,0.027241374,,,,,,
5339528511,0,0,0,0,0,0,,,,,,
5339528512,0,0,0,0,0,0,,,,,,
5339528513,0,0,0,0,0,0,,,,,,
5339528514,0,0,0,0,0,0,,,,,,
5339528531,0,0,0,0,0,0,,,,,,
5339528532,0,0,0,0,0,0,,,,,,
5339528533,0,0,0,0,0,0,,,,,,
5339528534,0,0,0,0,0,0,,,,,,
5339530111,0.185087238,0.285066195,1.087916235,0.230784998,0.349850322,1.33678703,,,,,,
5339530112,0.359217693,0.500273289,1.951117897,0.360462183,0.502145922,1.958584931,,,,,,
5339530113,0.431949997,0.628731341,2.441594449,0.520429312,0.753617562,2.927561652,,,,,,
5339530114,1.008145996,1.388319799,5.39206055,1.045706009,1.44014296,5.601347369,,,,,,
5339530121,2.742161432,3.881617296,13.77658434,2.771973224,3.934220129,13.90073464,,,,,,
5339530122,1.763566681,2.539027722,7.697828339,1.794504648,2.586937531,7.821924703,,,,,,
5339530123,2.485234775,3.614522788,12.13167046,2.527309376,3.689039349,12.30579952,,,,,,
5339530124,8.005873517,11.73222386,31.36146247,8.159165398,11.95674982,31.85590844,,,,,,
5339530131,1.595356488,2.307607322,8.654989762,1.649209088,2.383322066,8.946849014,,,,,,
5339530132,2.133308518,3.000685532,11.407816,2.154800231,3.030298673,11.52223739,,,,,,
5339530133,1.073864124,1.565023528,5.919407199,1.201884028,1.746906895,6.613516549,,,,,,
5339530134,0.937470639,1.331065009,5.032716707,0.976806412,1.386689556,5.248933695,,,,,,
5339530141,2.449000421,3.462126808,12.12873117,2.480981656,3.518941745,12.26065163,,,,,,
5339530142,16.14559676,23.40122086,59.50682506,16.42358231,23.77001221,60.27376496,,,,,,
5339530143,0.226511979,0.334374194,1.079726367,0.231179138,0.342762526,1.098713848,,,,,,
5339530144,11.70730645,16.85784892,42.42253425,11.89769966,17.09859478,42.90781148,,,,,,
5339530911,0.2288032,0.279856013,0.804698398,0.235945927,0.28791901,0.822713425,,,,,,
5339530912,0.422061254,0.573853456,1.414953957,0.456376847,0.621250377,1.601153616,,,,,,
5339530913,0.122347526,0.157659905,0.249939042,0.128504032,0.164489934,0.261742385,,,,,,
5339530914,0.573028557,1.044637927,1.354784849,0.616673014,1.120901757,1.455733315,,,,,,
5339530921,0.199260326,0.258221536,0.673030803,0.214855032,0.279702303,0.757236661,,,,,,
5339530922,0.156594356,0.218618206,0.349846946,0.160286,0.22349254,0.361702193,,,,,,
5339530923,0.066674323,0.091318267,0.163841039,0.067197226,0.092010787,0.165204908,,,,,,
5339530924,0.07463745,0.102518981,0.162745072,0.075449782,0.103590532,0.164571264,,,,,,
5339530931,0.14525444,0.173482449,0.287639314,0.148287275,0.176920388,0.293445397,,,,,,
5339530932,0.179978263,0.338517804,0.43094321,0.186197567,0.348483502,0.444780752,,,,,,
5339530933,0.154081402,0.196976429,0.313476642,0.15899721,0.202663583,0.323026861,,,,,,
5339530934,0.071491481,0.140313181,0.175617083,0.072474136,0.141632125,0.177651409,,,,,,
5339530941,0.024285998,0.033551279,0.052288312,0.024482043,0.033811538,0.052744715,,,,,,
5339530942,0.096692082,0.132859242,0.209833798,0.097808968,0.134338371,0.21235985,,,,,,
5339530943,0.039874456,0.060945041,0.08960859,0.040242936,0.061434727,0.090420495,,,,,,
5339530944,0.214693296,0.2930599,0.472025367,0.218597809,0.298290362,0.480580966,,,,,,
5339531711,0.659647036,0.886402287,1.355580248,0.699533518,0.934102185,1.431001627,,,,,,
5339531712,0.337714826,0.42925947,0.692010089,0.507218833,0.635111056,1.036480459,,,,,,
5339531713,0.745619101,1.011205906,1.544888841,0.792454657,1.066636807,1.633309768,,,,,,
5339531714,0.460498316,0.621670286,0.957553946,0.612691713,0.800189114,1.257898816,,,,,,
5339531721,0.484102667,0.555588846,0.948055487,0.642734971,0.762553413,1.287932924,,,,,,
5339531722,0.20651814,0.235589147,0.399469065,0.236897481,0.273813212,0.463326113,,,,,,
5339531723,0.219752618,0.255865044,0.436914815,0.317283287,0.38001458,0.642267638,,,,,,
5339531724,0.12274613,0.145155369,0.246188814,0.141057586,0.167577294,0.283396284,,,,,,
5339531731,0.465667675,0.614953437,0.975092745,0.489813272,0.643661598,1.020812917,,,,,,
5339531732,0.767739066,1.033559844,1.590867806,0.944518311,1.241702578,1.939089316,,,,,,
5339531733,0.329522227,0.412160316,0.736006814,0.341014235,0.426026727,0.757898602,,,,,,
5339531734,0.674208735,0.909756656,1.396997189,0.789545529,1.04658677,1.623964967,,,,,,
5339531741,0.71686652,0.826232941,1.414018814,0.98102157,1.165733313,1.973578372,,,,,,
5339531742,0.136957772,0.156181542,0.265141987,0.145496378,0.166375755,0.282502139,,,,,,
5339531743,0.566300403,0.668111282,1.113644316,0.720898067,0.862136494,1.433480359,,,,,,
5339531744,0.327975267,0.379849139,0.635579368,0.388674465,0.451561858,0.755014955,,,,,,
5339532511,0,0,0,0,0,0,,,,,,
5339532512,0.000856107,0.000914332,0.001512502,0.002981253,0.003771137,0.005783551,,,,,,
5339532513,0,0,0,0,0,0,,,,,,
5339532521,0.091025768,0.095746586,0.170818153,0.093432743,0.098105057,0.175245634,,,,,,
5339532522,0.181938468,0.211535689,0.517090094,0.310347836,0.367463891,0.857826097,,,,,,
5339532524,0,0,0,0,0,0,,,,,,
5339533911,1.179964214,1.416567531,2.366876535,1.293635996,1.551072888,2.589539736,,,,,,
5339533912,0.352010679,0.530086275,0.768468691,0.380452038,0.562736798,0.823396422,,,,,,
5339533913,1.085983401,1.308666722,2.179993001,1.186188672,1.423225168,2.373993187,,,,,,
5339533914,0.419811758,0.691470029,0.952439073,0.443184871,0.717831844,0.997413555,,,,,,
5339533921,0.207871026,0.38435924,0.498661741,0.214974723,0.394717003,0.515678197,,,,,,
5339533922,0.177973777,0.254974858,0.455698415,0.276949762,0.401896719,0.715706839,,,,,,
5339533923,0.179784457,0.336637819,0.431411469,0.183413312,0.341886637,0.439182285,,,,,,
5339533924,0.089551708,0.126002426,0.22685702,0.137885448,0.199782441,0.355380944,,,,,,
5339533931,0.024656431,0.029379755,0.048571544,0.025389352,0.030133873,0.049926608,,,,,,
5339533932,0.025440735,0.047732562,0.06081497,0.025966022,0.048407528,0.06188051,,,,,,
5339533934,0,0,0,0,0,0,,,,,,
5339533941,0.232412013,0.435969911,0.556662003,0.236740298,0.441938151,0.565690709,,,,,,
5339533942,0.190373642,0.271595239,0.47954948,0.300685589,0.441709481,0.773947083,,,,,,
5339533943,0.012497885,0.023657356,0.030025235,0.012712784,0.023945383,0.030468956,,,,,,
5339533944,0.03790725,0.050082344,0.094580348,0.071509399,0.101658886,0.184206576,,,,,,
5339540711,0.563593421,0.815749742,1.467629621,0.609678998,0.88173527,1.585821428,,,,,,
5339540712,0.461137889,0.691013477,1.224551314,0.468270728,0.703830289,1.244544838,,,,,,
5339540713,0.333636904,0.509896675,0.898154471,0.423086725,0.635745099,1.126918626,,,,,,
5339540714,0.326200347,0.514701041,0.890885693,0.355721342,0.557920862,0.967645246,,,,,,
5339540721,0.203519647,0.315609453,0.550796643,0.214338557,0.334515369,0.581674018,,,,,,
5339540722,0.235929991,0.364941953,0.649081771,0.240630651,0.37280573,0.662455687,,,,,,
5339540723,0.101769858,0.157152279,0.275161491,0.130271238,0.198158911,0.348809955,,,,,,
5339540724,0.222366706,0.343199964,0.609722752,0.228146657,0.352717835,0.625774382,,,,,,
5339540731,0.475848208,0.709370285,1.261941928,0.518595921,0.770327021,1.37152135,,,,,,
5339540732,0.188073408,0.314555407,0.545612014,0.190004609,0.317828266,0.551174698,,,,,,
