250mメッシュコード,焼失棟数（冬早朝、風速4m）,焼失棟数（冬昼、風速4m）,焼失棟数（冬夕、風速4m）,焼失棟数（冬早朝、風速8m）,焼失棟数（冬昼、風速8m）,焼失棟数（冬夕、風速8m）,,,,,,
5339459912,1.923936729,2.695835074,4.469144901,1.929644121,2.703425754,4.481779918,,,,,,
5339459913,1.823548535,2.587672256,4.259287448,1.827270258,2.592256505,4.267215482,,,,,,
5339459914,1.334199795,1.942724669,3.150892041,1.336623937,1.945406235,3.155853749,,,,,,
5339459921,0.086383235,0.112557845,0.195206519,0.086458786,0.112649891,0.195372393,,,,,,
5339459922,0.360008258,0.502695875,0.867728877,0.368882289,0.515934696,0.889067038,,,,,,
5339459923,0.227393405,0.315542425,0.545519142,0.227561748,0.315729581,0.545906518,,,,,,
5339459924,0.627423527,0.876429353,1.514740752,0.627922162,0.876982449,1.515887472,,,,,,
5339459931,1.435428981,2.089833469,3.389750436,1.438036903,2.092718331,3.395088302,,,,,,
5339459932,0.356877195,0.524013232,0.843545704,0.357516048,0.524719927,0.844853302,,,,,,
5339459933,0.812013275,1.184535033,1.918008451,0.813483513,1.186161398,1.921017718,,,,,,
5339459934,0.070752226,0.112219432,0.174738348,0.070833434,0.112352258,0.174928495,,,,,,
5339459941,0.038131083,0.062184143,0.094725449,0.038656803,0.062900827,0.096050092,,,,,,
5339459942,0.38099457,0.754734774,0.987093007,0.393844842,0.772370503,1.019573811,,,,,,
5339459943,0.333469874,0.575592244,0.842238939,0.39586289,0.695830885,1.003514858,,,,,,
5339459944,0.410405149,0.709398789,1.037101608,0.417570026,0.719504093,1.055256061,,,,,,
5339460711,0.120866362,0.504260971,1.581454437,0.111594104,0.487791967,1.538220721,,,,,,
5339460712,0.097541847,0.505771696,1.626824716,0.099345478,0.518204961,1.661859305,,,,,,
5339460713,0.880821793,3.153617449,10.03413863,0.887601171,3.182519106,10.13000267,,,,,,
5339460714,0.219756701,0.931636189,2.913874906,0.23113577,0.997696047,3.115152239,,,,,,
5339460721,0,0,0,0,0,0,,,,,,
5339460722,0,0,0,0,0,0,,,,,,
5339460723,0,0,0,0,0,0,,,,,,
5339460724,0,0,0,0,0,0,,,,,,
5339460731,0.355144755,1.349633245,4.226788073,0.369992524,1.403433796,4.395968739,,,,,,
5339460732,0.107349975,0.440439353,1.36986653,0.108338159,0.446017587,1.386581237,,,,,,
5339460733,0.008665087,0.042382747,0.142550603,0.009004164,0.044263987,0.148931087,,,,,,
5339460734,0.07197166,0.405462438,1.290572055,0.073990102,0.413698785,1.313216164,,,,,,
5339460741,0,0,0,0,0,0,,,,,,
5339460742,0,0,0,0,0,0,,,,,,
5339460743,0,0,0,0,0,0,,,,,,
5339460744,0,0,0,0,0,0,,,,,,
5339461511,0.027979215,0.071575234,0.203623265,0.027979215,0.071575234,0.203623265,,,,,,
5339461512,0.006948448,0.018139099,0.044578071,0.006948448,0.018139099,0.044578071,,,,,,
5339461513,0.048247185,0.112694214,0.308807501,0.048247185,0.112694214,0.308807501,,,,,,
5339461514,0.058859167,0.136374229,0.383822351,0.058859167,0.136374229,0.383822351,,,,,,
5339461521,0.033841824,0.071600163,0.198070728,0.033864,0.071679891,0.198329235,,,,,,
5339461522,0.042687381,0.090121175,0.25290868,0.042952638,0.090998521,0.255804048,,,,,,
5339461523,0.099892176,0.262157637,0.765981366,0.101226967,0.267064241,0.781755689,,,,,,
5339461524,0.112503782,0.355742884,1.122407444,0.120052832,0.382691006,1.209672887,,,,,,
5339461531,0.138658182,0.544029325,1.797614806,0.139308075,0.547057595,1.807386069,,,,,,
5339461532,0.371816534,1.277411116,3.977778868,0.419074849,1.476607973,4.630305894,,,,,,
5339461533,0.198875663,0.915047363,3.164738327,0.214390429,0.986498397,3.41274134,,,,,,
5339461534,0.376716499,1.437782516,4.626689305,0.584265322,2.236507753,7.169658778,,,,,,
5339461541,0.33308961,0.989895179,2.982481363,0.361279335,1.107955313,3.36913139,,,,,,
5339461542,0.102213072,0.356713241,1.159053594,0.104866385,0.366169009,1.189642244,,,,,,
5339461543,0.14409361,0.522721636,1.650478231,0.276578656,1.027093135,3.251536829,,,,,,
5339461544,0.149126147,0.488371352,1.531347681,0.149237409,0.488846873,1.532969128,,,,,,
5339462311,0.019432274,0.025706058,0.184914438,0.019563915,0.026019862,0.185440451,,,,,,
5339462312,0.000751842,0.001248409,0.001497144,0.000751842,0.001248409,0.001497144,,,,,,
5339462313,0.021566842,0.030083564,0.191652182,0.021642252,0.030237647,0.1919562,,,,,,
5339462314,0.002146385,0.006177964,0.010801298,0.002166228,0.006214465,0.010871403,,,,,,
5339462321,0.028049267,0.24482048,0.574350016,0.028478982,0.248808108,0.583897274,,,,,,
5339462322,0.038736417,0.211961861,0.683089755,0.039590405,0.217234736,0.700903205,,,,,,
5339462323,0.026902669,0.224757942,0.472706689,0.027898833,0.235501812,0.494531238,,,,,,
5339462324,0.043819697,0.364224023,0.902219233,0.044208633,0.367814727,0.909521372,,,,,,
5339462331,0.001357665,0.005036352,0.003675843,0.001357665,0.005036352,0.003675843,,,,,,
5339462332,0.008498538,0.026270103,0.072328413,0.008498538,0.026270103,0.072328413,,,,,,
5339462333,0.002079173,0.003165355,0.013475041,0.002079173,0.003165355,0.013475041,,,,,,
5339462334,0.033042613,0.061111514,0.357438301,0.034602174,0.063587848,0.373307216,,,,,,
5339462341,0.030954136,0.219381265,0.528352775,0.031382783,0.220685992,0.534385165,,,,,,
5339462342,0.03593286,0.2313941,0.661706661,0.036103609,0.232619109,0.66518396,,,,,,
5339462343,0.051010747,0.102228369,0.560529401,0.05193346,0.104202259,0.570833283,,,,,,
5339462344,0.097032454,0.151709266,1.001167529,0.099196577,0.155159077,1.024732976,,,,,,
5339463111,0.000584832,0.002333823,0.002873277,0.000465205,0.00171864,0.001536005,,,,,,
5339463112,0.00150622,0.004632042,0.009520347,0.001511248,0.004643925,0.009536027,,,,,,
5339463113,0.00070194,0.00328486,0.004236369,0.000706784,0.003298128,0.004250102,,,,,,
5339463114,0.000995132,0.003760615,0.003740053,0.001022495,0.003857891,0.003825587,,,,,,
5339463121,0.001685612,0.009965662,0.006845793,0.001687063,0.009971492,0.006854449,,,,,,
5339463122,0.009290769,0.018923186,0.040546392,0.009414733,0.019147215,0.040912669,,,,,,
5339463123,0.002905161,0.008653667,0.017108437,0.002971148,0.008854149,0.01734354,,,,,,
5339463124,0.000861405,0.001866519,0.002234865,0.000861405,0.001866519,0.002234865,,,,,,
5339463131,0.000756577,0.005355479,0.004130392,0.000756577,0.005355479,0.004130392,,,,,,
5339463132,0.000639316,0.00274206,0.002864547,0.000642385,0.00275662,0.0028737,,,,,,
5339463133,0.001791245,0.011917258,0.00924151,0.001788356,0.011906571,0.009233222,,,,,,
5339463134,0.000339889,0.001495083,0.001220703,0.000339889,0.001495083,0.001220703,,,,,,
5339463141,0.000737201,0.003019548,0.003857667,0.000756988,0.003126728,0.003952221,,,,,,
5339463142,0.000870532,0.004625545,0.003758805,0.000871983,0.004631375,0.003767461,,,,,,
5339463143,0.000537914,0.002729358,0.005555424,0.000539365,0.002735188,0.005564081,,,,,,
5339463144,0.000719691,0.004746504,0.005851976,0.000719691,0.004746504,0.005851976,,,,,,
5339463911,3.020008974,5.501931434,12.50935956,3.033031714,5.526935465,12.56921452,,,,,,
5339463912,3.013786991,5.868702594,12.91342183,6.840452555,13.0123394,25.98109426,,,,,,
5339463913,8.711412759,15.75653432,35.66348283,8.707225542,15.74993367,35.64820101,,,,,,
5339463914,9.517358205,17.68803821,39.367486,15.00080707,27.93243777,58.09994226,,,,,,
5339463921,8.41575527,17.08956168,36.64853563,26.58319766,50.98387668,98.51814368,,,,,,
5339463922,8.251386882,16.55684415,35.62732391,23.7753514,45.59146434,88.10387898,,,,,,
5339463923,11.17905127,22.70596383,48.74470817,34.80551606,66.75268839,129.0648962,,,,,,
5339463924,6.991475147,14.28167298,30.79747194,32.62394795,62.56596913,120.9137375,,,,,,
5339463931,12.70220025,22.84371922,51.57633945,12.71504169,22.86770625,51.63159571,,,,,,
5339463932,9.153117858,16.6965126,37.52968091,10.65359976,19.50012725,42.67265333,,,,,,
5339463933,3.497285758,6.446511416,14.79581027,3.497285758,6.446511416,14.79581027,,,,,,
5339463934,6.349434531,11.69100714,26.35599451,6.472950281,11.92900352,26.80925189,,,,,,
5339463941,4.693596357,9.656394218,20.82911737,18.70420715,35.97042184,70.08318186,,,,,,
5339463942,4.846609763,10.20503541,21.62419932,32.10376387,61.58762141,119.0602677,,,,,,
5339463943,3.386698574,6.967112731,15.17540863,9.426755715,18.35369746,36.73334627,,,,,,
5339463944,5.226901226,10.74407248,23.19049146,16.02424668,31.23859617,62.55646102,,,,,,
5339464711,0.115150957,0.236178262,0.606782259,0.115315934,0.236685805,0.608358936,,,,,,
5339464712,3.235805951,5.716410035,12.72148064,3.236905645,5.718292502,12.72490002,,,,,,
5339464713,0.306531666,0.559926222,1.259872281,0.370605,0.676724621,1.529565096,,,,,,
5339464714,1.178615817,2.131765873,4.809022779,1.218900989,2.208532228,4.982803747,,,,,,
5339464721,17.71777745,31.24739035,69.59792821,17.85454765,31.5015242,70.15614327,,,,,,
5339464722,5.955126734,10.53335001,23.51688685,7.539368878,13.50126124,30.06571158,,,,,,
5339464723,9.232142399,16.31646099,36.41840285,9.277319425,16.39859172,36.60007213,,,,,,
5339464724,7.702506234,14.11826117,31.3463054,8.229342879,15.04564216,33.36808405,,,,,,
5339464731,1.501776496,2.930647374,6.649034072,1.53978226,3.000300315,6.807957964,,,,,,
5339464732,1.015365948,1.92424678,4.336510298,1.114816905,2.112452368,4.764800486,,,,,,
5339464733,4.795097944,9.465362035,21.45129462,4.799974906,9.474476087,21.47101965,,,,,,
5339464734,0.543032057,1.025117926,2.347133368,0.655849656,1.23010969,2.823479767,,,,,,
5339464741,2.619185136,4.661366122,10.55497857,2.660021811,4.737654874,10.72885166,,,,,,
5339464742,5.085713826,9.205732299,20.63349096,5.424841845,9.808556474,21.96295272,,,,,,
5339464743,4.305460966,7.305204776,16.69727366,4.36154949,7.407405866,16.93266043,,,,,,
5339464744,2.104632164,3.593749295,7.995173687,2.117349736,3.615912056,8.041824301,,,,,,
5339465511,0.768080068,1.087830626,7.019072274,0.773019071,1.095646143,7.069484726,,,,,,
5339465512,1.83454799,2.562786765,16.54787185,1.889828809,2.642145756,17.06513489,,,,,,
5339465513,0.97451863,1.337989203,8.523546934,1.013950612,1.392536145,8.869098224,,,,,,
5339465514,5.837355172,8.029462309,51.29428444,5.896344682,8.112662538,51.81718051,,,,,,
5339465521,2.639738948,3.666787188,23.61740306,2.710730402,3.769329883,24.30117386,,,,,,
5339465522,0.441453771,0.624086488,4.071699256,0.448779161,0.635403873,4.150730437,,,,,,
5339465523,4.914355667,6.771617338,43.36429085,5.035962708,6.939307597,44.42039696,,,,,,
5339465524,4.430518894,6.098308216,38.95807624,4.44372538,6.117310895,39.06817099,,,,,,
5339465531,5.25038457,7.19882875,45.83556978,5.268119573,7.224248222,45.98910004,,,,,,
5339465532,8.135512795,11.18620383,71.30611445,8.160956082,11.22271733,71.51973273,,,,,,
5339465533,4.956872435,7.082637553,45.84584991,4.97404621,7.106831633,45.99882639,,,,,,
5339465534,4.27986068,6.000254702,38.63141816,4.294768931,6.021072555,38.75572677,,,,,,
5339465541,13.16259889,18.0893913,115.4251634,13.27430107,18.24358694,116.4469849,,,,,,
5339465542,14.34652938,19.67647902,125.6417286,14.3916154,19.74111122,126.01474,,,,,,
5339465543,5.278478307,7.408767248,47.61094508,5.303556929,7.444675389,47.83365182,,,,,,
5339465544,10.70012464,15.05808703,96.98694663,10.73232199,15.10376804,97.25786158,,,,,,
5339466311,0.13482717,0.224889887,0.441903385,0.135730257,0.226527511,0.444090431,,,,,,
5339466312,0.384748686,0.631227993,1.292400887,0.387224884,0.635727758,1.298508009,,,,,,
5339466313,0.849132235,1.408877332,2.823284924,0.857302488,1.42446613,2.843540791,,,,,,
5339466314,0.5094237,0.845143256,1.698335236,0.522030201,0.869654202,1.730597098,,,,,,
5339466321,0.379552935,0.624170729,1.268008153,0.38226228,0.628996173,1.274634075,,,,,,
5339466322,0.301635011,0.496597408,1.01104394,0.303563572,0.500093306,1.015775179,,,,,,
5339466323,0.435123894,0.732920868,1.42090316,0.46114984,0.783729758,1.488523038,,,,,,
5339466324,0.21532847,0.369199694,0.68991569,0.236827332,0.411508952,0.746072623,,,,,,
5339466331,0.877404396,1.453688526,2.965732136,0.893003923,1.48270286,3.004211097,,,,,,
5339466332,0.597412685,1.00611305,1.967963323,0.613004859,1.034349506,2.010768023,,,,,,
5339466333,0.587011617,0.968001159,1.972522436,0.609991635,1.007243093,2.052612614,,,,,,
5339466334,0.617741952,1.01655417,2.064472419,0.635320296,1.047135104,2.1328271,,,,,,
5339466341,0.98385521,1.644907067,3.276507486,1.006218097,1.685388042,3.332234349,,,,,,
5339466342,0.816875385,1.36928489,2.740546534,0.8366102,1.405284266,2.788845556,,,,,,
5339466343,0.523153334,0.861781904,1.697907609,0.538218091,0.888127854,1.754304759,,,,,,
5339466344,0.902091831,1.487484055,2.979132508,0.943382444,1.557362598,3.118570442,,,,,,
5339467111,2.213551814,3.573860542,7.215559473,2.23659293,3.612449139,7.292240159,,,,,,
5339467112,1.77129888,2.898319062,5.719591887,1.80852564,2.959768063,5.8446097,,,,,,
5339467113,3.908482322,6.240730096,12.8490392,3.942334263,6.296900592,12.94730704,,,,,,
5339467114,4.56545473,7.433881888,15.4366857,4.583112316,7.46369384,15.48070902,,,,,,
5339467121,0.433596355,0.709933808,1.389933124,0.437023051,0.715469534,1.401275811,,,,,,
5339467122,0.33759783,0.550144137,1.116975467,0.341528168,0.55674139,1.133438919,,,,,,
5339467123,0.752354149,1.226196041,2.528429476,0.755614279,1.231639609,2.536252253,,,,,,
5339467124,0.001633534,0.004231145,0.035104051,0.003214692,0.007006815,0.088295764,,,,,,
5339467131,3.397277662,5.483914969,11.7710689,3.429748287,5.538540588,11.87637337,,,,,,
5339467132,1.23778041,2.012827382,4.227618455,1.241903924,2.019825473,4.237659593,,,,,,
5339467133,0.900545857,1.088066301,4.046193997,1.00261886,1.209286037,4.598162332,,,,,,
5339467134,0.066958979,0.110599551,0.249907654,0.067182442,0.110990866,0.250540202,,,,,,
5339467141,0.035954695,0.060295787,0.210895652,0.037142175,0.062791161,0.247318007,,,,,,
5339467142,0.008820886,0.016289999,0.285853752,0.010265833,0.019890256,0.319205904,,,,,,
5339467143,0.011220315,0.021878824,0.362365075,0.013483786,0.026787963,0.438706741,,,,,,
5339467144,0.019713459,0.032174397,0.438879124,0.021448823,0.034711188,0.485416104,,,,,,
5339467911,3.034249336,3.942521427,14.33196811,3.129545411,4.067277534,14.81498779,,,,,,
5339467912,0.475158909,0.62929326,2.251023207,0.5400621,0.716656269,2.547139834,,,,,,
5339467913,1.063793733,1.468602595,5.322707108,1.138503321,1.574173281,5.670912497,,,,,,
5339467914,2.825107451,3.974483997,13.96276386,2.903384084,4.100899231,14.298059,,,,,,
5339467921,1.331778717,1.867423917,6.037369228,1.43086807,2.020202283,6.503061874,,,,,,
5339467922,10.62353649,18.51183126,34.39946693,10.64785715,18.55775927,34.49371339,,,,,,
5339467923,1.184018958,1.884833919,5.145294025,1.284247787,2.018289493,5.457799612,,,,,,
5339467924,4.09915705,7.16854835,13.76571008,4.11545802,7.199047182,13.82862072,,,,,,
5339467931,1.612149593,2.263571651,8.031448278,1.632625644,2.291231184,8.116564412,,,,,,
5339467932,3.417120193,4.750006927,16.88279171,3.603217391,4.993450023,17.57103158,,,,,,
5339467933,2.695162697,3.747275311,13.24698721,2.923646274,4.045570895,14.1450157,,,,,,
5339467934,1.244862696,1.731623775,6.160877585,1.33588317,1.855778542,6.608606421,,,,,,
5339467941,3.262398464,4.613368919,16.08658512,3.315401006,4.686361716,16.32491586,,,,,,
5339467942,1.381524339,2.405104236,5.155072351,1.482555514,2.585839631,5.562120377,,,,,,
5339467943,3.59472804,5.017775736,17.72650558,3.726067968,5.192509482,18.30334581,,,,,,
5339467944,1.121924222,2.190428956,4.124974022,1.331191285,2.572892611,4.9191967,,,,,,
5339468711,4.817397864,6.661800995,23.55865846,5.316585044,7.361472204,25.66271062,,,,,,
5339468712,1.848684234,2.566014123,9.021133348,2.225607509,3.07364012,10.63511876,,,,,,
5339468713,2.3066743,3.365035179,11.29285983,3.205990139,4.858504617,15.05011018,,,,,,
5339468714,2.179377177,3.16787065,10.52725188,2.954884572,4.378750278,13.87068003,,,,,,
5339468721,4.65673974,6.445917635,22.70839467,5.328020629,7.389050685,25.74204734,,,,,,
5339468722,5.310170174,7.343406697,25.7451338,6.053526426,8.377108542,28.9109491,,,,,,
5339468723,3.233445811,4.66657976,15.66141848,4.436259006,6.687150164,20.84440916,,,,,,
5339468724,4.489857395,6.287312658,22.01914787,5.431323914,7.733842581,26.2758718,,,,,,
5339468731,1.016039828,1.568044373,4.922773525,1.649905491,2.589607283,7.758000471,,,,,,
5339468732,3.457670376,5.337914936,16.80065985,5.486116125,8.62175886,25.96848232,,,,,,
5339468733,1.141407296,1.653952639,5.9813955,1.363059683,1.988221188,7.008455935,,,,,,
5339468734,0.956257367,1.390467847,5.094790616,1.154340627,1.677196336,6.061575427,,,,,,
5339468741,3.104241024,4.776283429,15.5474211,4.560522048,7.097900863,22.15183784,,,,,,
5339468742,2.415826237,3.571315959,12.46024532,3.571810613,5.313384004,17.97660052,,,,,,
5339468743,2.923575868,4.369148861,15.47564819,3.856873413,5.693493637,19.47335585,,,,,,
5339468744,2.916085937,4.303644507,15.21498385,3.72283452,5.456775849,18.75234804,,,,,,
5339469511,0.596777875,0.960542366,3.085381444,0.597040441,0.961091154,3.08733044,,,,,,
5339469512,0.114960255,0.212732214,0.889366845,0.115180297,0.213102407,0.891506488,,,,,,
5339469513,1.792941855,3.723625665,14.32903786,1.863673397,3.871554533,14.89304813,,,,,,
5339469514,0.760426742,1.577750651,6.038252636,0.776950163,1.611620149,6.165702476,,,,,,
5339469521,0,0,0,0,0,0,,,,,,
5339469522,0.202053543,0.285681318,1.135634721,0.441431005,0.583041945,1.842591385,,,,,,
5339469523,0,0,0,0,0,0,,,,,,
5339469524,2.710087405,3.576605326,11.87534191,3.524887329,4.648385947,14.4388515,,,,,,
5339469531,6.94988766,14.28929767,51.3683561,6.989680732,14.37141423,51.64976635,,,,,,
5339469532,0.097630988,0.201957515,0.779799229,0.098506207,0.203786807,0.786295881,,,,,,
5339469533,6.454089333,13.15741344,45.18892729,6.478914121,13.20785125,45.35391748,,,,,,
5339469534,0,0,0,0,0,0,,,,,,
5339469541,0,0,0,0,0,0,,,,,,
5339469542,3.960041592,4.980993652,15.29470274,4.704856098,6.00846903,17.51813825,,,,,,
5339469543,0.047911273,0.062968159,0.256205041,0.049994592,0.066045284,0.267246672,,,,,,
5339469544,5.212011088,6.706888047,24.097758,5.830334138,7.54346148,26.0771527,,,,,,
5339471233,0,0,0,0,0,0,,,,,,
5339471234,0,0,0,0,0,0,,,,,,
5339473311,0.060929097,0.090249912,0.153848069,0.061033493,0.090394344,0.154098259,,,,,,
5339473312,0,0,0,0,0,0,,,,,,
5339473313,0.162135956,0.312850442,0.666562932,0.16875641,0.325140532,0.692992608,,,,,,
5339473314,0.022951242,0.044116897,0.092554021,0.022951242,0.044116897,0.092554021,,,,,,
5339473331,0.835904997,1.643507029,3.436446117,0.841041272,1.65300834,3.453344644,,,,,,
5339473332,0.220783967,0.424276827,0.888077917,0.221078952,0.424907823,0.888993713,,,,,,
5339473333,0.510591285,1.027691755,2.032808444,0.521767189,1.047262036,2.064737714,,,,,,
5339473334,0.019870108,0.04036192,0.078847808,0.023956422,0.047464067,0.090462696,,,,,,
5339475311,0,0,0,0,0,0,,,,,,
5339475312,0,0,0,0,0,0,,,,,,
5339475313,0,0,0,0,0,0,,,,,,
5339478213,0,0,0,0,0,0,,,,,,
5339478231,0,0,0,0,0,0,,,,,,
5339478233,0,0,0,0,0,0,,,,,,
5339500411,0,0,0,0,0,0,,,,,,
5339500412,0,0,0,0,0,0,,,,,,
5339500413,0,0,0,0,0,0,,,,,,
5339500414,0,0,0,0,0,0,,,,,,
5339500421,0,0,0,0,0,0,,,,,,
5339500422,0,0,0,0,0,0,,,,,,
5339500423,0,0,0,0,0,0,,,,,,
5339500424,0,0,0,0,0,0,,,,,,
5339500431,0,0,0,0,0,0,,,,,,
5339500432,0,0,0,0,0,0,,,,,,
5339500433,0,0,0,0,0,0,,,,,,
5339500434,0,0,0,0,0,0,,,,,,
5339500441,0,0,0,0,0,0,,,,,,
5339500442,0,0,0,0,0,0,,,,,,
5339500443,0,0,0,0,0,0,,,,,,
5339500444,0,0,0,0,0,0,,,,,,
5339501211,0,0,0,0,0,0,,,,,,
5339501212,0,0,0,0,0,0,,,,,,
5339501213,1.74E-05,4.90E-05,7.22E-05,1.74E-05,4.90E-05,7.22E-05,,,,,,
5339501214,0,0,0,0,0,0,,,,,,
5339501221,0,0,0,0,0,0,,,,,,
5339501222,0,0,0,0,0,0,,,,,,
5339501223,0,0,0,0,0,0,,,,,,
5339501224,0,0,0,0,0,0,,,,,,
5339501231,1.39E-05,6.12E-05,7.57E-05,1.39E-05,6.12E-05,7.57E-05,,,,,,
5339501232,0,0,0,0,0,0,,,,,,
5339501233,0,0,0,0,0,0,,,,,,
5339501234,0,0,0,0,0,0,,,,,,
5339501241,0,0,0,0,0,0,,,,,,
5339501242,0,0,0,0,0,0,,,,,,
5339501243,0,0,0,0,0,0,,,,,,
5339501244,0,0,0,0,0,0,,,,,,
5339502011,0,0,0,0,0,0,,,,,,
5339502012,0,0,0,0,0,0,,,,,,
5339502013,0,0,0,0,0,0,,,,,,
5339502014,0,0,0,0,0,0,,,,,,
5339502021,0,0,0,0,0,0,,,,,,
5339502022,0,0,0,0,0,0,,,,,,
5339502023,0,0,0,0,0,0,,,,,,
5339502024,0,0,0,0,0,0,,,,,,
5339502031,9.86E-05,0.000257824,0.000367138,9.86E-05,0.000257824,0.000367138,,,,,,
5339502032,0,0,0,0,0,0,,,,,,
5339502033,0,0,0,0,0,0,,,,,,
5339502034,0,0,0,0,0,0,,,,,,
5339502041,0,0,0,0,0,0,,,,,,
5339502042,0,0,0,0,0,0,,,,,,
5339502043,0,0,0,0,0,0,,,,,,
5339502044,0,0,0,0,0,0,,,,,,
5339502811,0,0,0,0,0,0,,,,,,
5339502812,0,0,0,0,0,0,,,,,,
5339502813,0,0,0,0,0,0,,,,,,
5339502814,0,0,0,0,0,0,,,,,,
5339502821,0.00012938,0.000176407,0.000304476,0.000218123,0.000315268,0.000590916,,,,,,
5339502822,0,0,0,0,0,0,,,,,,
5339502823,0,0,0,0,0,0,,,,,,
5339502824,0,0,0,0,0,0,,,,,,
5339502831,0,0,0,0,0,0,,,,,,
5339502832,0,0,0,0,0,0,,,,,,
5339502833,0,0,0,0,0,0,,,,,,
5339502834,0,0,0,0,0,0,,,,,,
5339502841,0,0,0,0,0,0,,,,,,
5339502842,0,0,0,0,0,0,,,,,,
5339502843,0,0,0,0,0,0,,,,,,
5339502844,0,0,0,0,0,0,,,,,,
5339503611,0,0,0,0,0,0,,,,,,
5339503612,0,0,0,0,0,0,,,,,,
5339503613,0,0,0,0,0,0,,,,,,
5339503614,0,0,0,0,0,0,,,,,,
5339503621,0,0,0,0,0,0,,,,,,
5339503622,0,0,0,0,0,0,,,,,,
5339503623,0,0,0,0,0,0,,,,,,
5339503624,0,0,0,0,0,0,,,,,,
5339503631,0,0,0,0,0,0,,,,,,
5339503632,0,0,0,0,0,0,,,,,,
5339503633,0,0,0,0,0,0,,,,,,
5339503634,0,0,0,0,0,0,,,,,,
5339503641,0,0,0,0,0,0,,,,,,
5339503642,0,0,0,0,0,0,,,,,,
5339503643,0,0,0,0,0,0,,,,,,
5339503644,0,0,0,0,0,0,,,,,,
5339504411,0,0,0,0,0,0,,,,,,
5339504412,0,0,0,0,0,0,,,,,,
5339504413,0,0,0,0,0,0,,,,,,
5339504414,0,0,0,0,0,0,,,,,,
5339504421,0,0,0,0,0,0,,,,,,
5339504422,0,0,0,0,0,0,,,,,,
5339504423,0,0,0,0,0,0,,,,,,
5339504424,0,0,0,0,0,0,,,,,,
5339504431,6.61E-05,0.000143731,0.000209258,6.61E-05,0.000143731,0.000209258,,,,,,
5339504432,0,0,0,0,0,0,,,,,,
5339504433,0.000111486,0.000274884,0.000407641,0.000115795,0.000291443,0.000428385,,,,,,
5339504434,1.27E-05,3.11E-05,5.04E-05,1.27E-05,3.11E-05,5.04E-05,,,,,,
5339504441,0,0,0,0,0,0,,,,,,
5339504442,0,0,0,0,0,0,,,,,,
5339504443,0,0,0,0,0,0,,,,,,
5339504444,6.87E-05,0.000197623,0.000265142,6.92E-05,0.000198712,0.000267056,,,,,,
5339505211,0,0,0,0,0,0,,,,,,
5339505212,0,0,0,0,0,0,,,,,,
5339505213,0,0,0,0,0,0,,,,,,
5339505214,0,0,0,0,0,0,,,,,,
5339505221,0,0,0,0,0,0,,,,,,
5339505222,0,0,0,0,0,0,,,,,,
5339505223,0,0,0,0,0,0,,,,,,
5339505224,0,0,0,0,0,0,,,,,,
5339505231,0,0,0,0,0,0,,,,,,
5339505232,0,0,0,0,0,0,,,,,,
5339505233,0,0,0,0,0,0,,,,,,
5339505234,0,0,0,0,0,0,,,,,,
5339505241,0,0,0,0,0,0,,,,,,
5339505242,0,0,0,0,0,0,,,,,,
5339505243,0,0,0,0,0,0,,,,,,
5339505244,0,0,0,0,0,0,,,,,,
5339506011,0,0,0,0,0,0,,,,,,
5339506012,0,0,0,0,0,0,,,,,,
5339506013,1.13E-05,4.81E-05,5.53E-05,1.26E-05,4.98E-05,5.97E-05,,,,,,
5339506014,0,0,0,0,0,0,,,,,,
5339506021,0,0,0,0,0,0,,,,,,
5339506022,0,0,0,0,0,0,,,,,,
5339506023,0,0,0,0,0,0,,,,,,
5339506024,0,0,0,0,0,0,,,,,,
5339506031,0.000554682,0.001047037,0.001664697,0.000556526,0.001054089,0.001672491,,,,,,
5339506032,0.00013132,0.000285294,0.00042396,0.000132532,0.000288502,0.000428806,,,,,,
5339506033,1.02E-05,3.27E-05,4.48E-05,1.02E-05,3.27E-05,4.48E-05,,,,,,
5339506034,0.001452766,0.003109878,0.004787604,0.001460622,0.003136621,0.004822129,,,,,,
5339506041,0.000183853,0.000346967,0.000551157,0.000184468,0.000349317,0.000553755,,,,,,
5339506042,0,0,0,0,0,0,,,,,,
5339506043,0,0,0,0,0,0,,,,,,
5339506044,0,0,0,0,0,0,,,,,,
5339506811,0,0,0,0,0,0,,,,,,
5339506812,0.000109847,0.000248565,0.000388876,0.000109847,0.000248565,0.000388876,,,,,,
5339506813,0.002062154,0.003777036,0.00553178,0.002066882,0.003788234,0.005549202,,,,,,
5339506814,0.0006634,0.001493583,0.002281871,0.00066559,0.001499982,0.002290341,,,,,,
5339506821,0.002979984,0.004802337,0.007192958,0.002985949,0.004813979,0.007214059,,,,,,
5339506822,0.000798939,0.001825634,0.002822118,0.000800093,0.001827835,0.002826342,,,,,,
5339506823,0.00101159,0.002458799,0.003667009,0.001013344,0.002462111,0.003673542,,,,,,
5339506824,0.000842956,0.002114274,0.003084304,0.000847467,0.002125806,0.003101387,,,,,,
5339506831,0.002247858,0.003918009,0.00597883,0.002255846,0.003944962,0.00601177,,,,,,
5339506832,0,0,0,0,0,0,,,,,,
5339506833,0.001214016,0.001705165,0.002571548,0.001215109,0.001708691,0.002576155,,,,,,
5339506834,0,0,0,0,0,0,,,,,,
5339506841,0,0,0,0,0,0,,,,,,
5339506842,0.000548465,0.001279415,0.001831589,0.000549079,0.001281765,0.001834187,,,,,,
5339506843,0,0,0,0,0,0,,,,,,
