"最終更新日","ページタイトル","分類","第1分類","第2分類","ファイルパス","地区","紹介文","所在地","連絡先","開館時間","休業日","施設の概要","受付時間","電車","バス","駐車場","駐輪場","画像1","画像キャプション1","画像2","画像キャプション2","画像3","画像キャプション3","画像4","画像キャプション4","画像5","画像キャプション5","緯度","経度",""
"2023-11-02 11:18:40","高輪いきいきプラザ","009006001000","福祉施設","いきいきプラザ","https://www.city.minato.tokyo.jp/shisetsu/fukushi/ikiki/14.html","高輪地区","施設の管理運営は、指定管理者（社会福祉法人奉優会）が行っています。","港区高輪三丁目18番15号","電話：03-3449-1643
ファックス：03-3449-0783","月曜から土曜　午前9時から午後9時30分
日曜　午前9時から午後5時","年末年始（12月29日から1月3日）
※臨時休館をすることがあります","施設の詳細については、高輪いきいきプラザのホームページをご覧ください。","","・JR山手線・京浜東北線品川駅　西口（高輪口）　徒歩10分","・都バス
（品97）新宿駅西口から品川車庫　高輪北町バス停　徒歩6分","障害者駐車場1台","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/ikiki/images/takanawagaikankouenngawanew2.jpg","高輪いきいきプラザ外観","https://www.city.minato.tokyo.jp/shisetsu/fukushi/ikiki/images/takanawaikiiki.png","高輪いきいきプラザの地図","","","","","","","35.633202","139.735579",""
"2023-11-02 11:19:32","白金いきいきプラザ","009006001000","福祉施設","いきいきプラザ","https://www.city.minato.tokyo.jp/shisetsu/fukushi/ikiki/15.html","高輪地区","施設の管理運営は、指定管理者（社会福祉法人奉優会）が行っています。","港区白金三丁目10番12号","電話：03-3441-3680
ファックス：03-3444-9829","月曜から土曜　午前9時から午後9時30分
日曜　午前9時から午後5時","年末年始（12月29日から1月3日）
※臨時休館をすることがあります。","施設の詳細については、白金いきいきプラザのホームページをご覧ください。","","地下鉄南北線・三田線
白金高輪駅　3番出口　徒歩8分","都営バス
（田87）田町駅から渋谷駅
三光坂下バス停　徒歩2分
（都06）新橋駅から渋谷駅
（品97）品川車庫から新宿駅西口
四ノ橋バス停　徒歩3分","駐車場なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/ikiki/images/sirokanegaikan.jpg","白金いきいきプラザ外観","https://www.city.minato.tokyo.jp/shisetsu/fukushi/ikiki/images/shirokaneikiiki.jpg","白金いきいきプラザの地図","","","","","","","35.644938","139.731052",""
"2024-02-26 11:58:38","白金台いきいきプラザ","009006001000","福祉施設","いきいきプラザ","https://www.city.minato.tokyo.jp/shisetsu/fukushi/ikiki/16.html","高輪地区","施設の管理運営は、指定管理者（社会福祉法人奉優会）が行っています。","港区白金台四丁目8番5号","電話：03-3440-4627
ファックス：03-3440-0795","月曜から土曜　午前9時から午後9時30分
日曜　午前9時から午後5時","年末年始（12月29日から1月3日）
※臨時休館をすることがあります。","施設の詳細については、白金台いきいきプラザのホームページをご覧ください。","","・地下鉄南北線・三田線白金台駅
1番出口　徒歩1分
・JR山手線目黒駅　東口　徒歩15分","・都バス
（黒77）目黒駅から千駄ヶ谷駅
（橋86）目黒駅から新橋駅　白金台五丁目バス停　徒歩2分
（品93）目黒駅から大井競馬場
（東98）目黒駅から東京駅丸の内南口　白金台駅前バス停　徒歩2分","駐車場なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/ikiki/images/sirokanedaifukusikaikan.jpg","白金台いきいきプラザ外観","","","","","","","","","35.63773","139.724966",""
"2023-05-16 13:27:54","港南いきいきプラザ（ゆとりーむ）","009006001000","福祉施設","いきいきプラザ","https://www.city.minato.tokyo.jp/shisetsu/fukushi/ikiki/17.html","芝浦港南地区","港南いきいきプラザ（ゆとりーむ）は、区民の健康づくりと高齢者の生きがいづくりの支援、区民の相互交流の促進を目的とした施設です。みなさんのご来館をお待ちしております。
施設の管理運営は、指定管理者（株式会社ピーウォッシュ・太平ビルサービス株式会社共同事業体）が行っています。施設の概要、月間予定などについてはゆとりーむのホームページでもご覧いただけます。","港区港南四丁目2番1号","電話：03-3450-9915
ファックス：03-3450-9916","月曜日から土曜日：午前9時から午後9時30分
日曜日：午前9時から午後5時","年末年始（12月29日から1月3日）、臨時休館日（年10日）
その他、臨時休館をする場合があります。","","","・JR山手線・京浜東北線　品川駅　港南口下車　徒歩15分","・都バス
（品99）品川駅東口（循環）品川駅東口　御楯橋バス停　徒歩0分
（品96乙）品川駅東口からJALビル　東京海洋大学前バス停　徒歩2分","駐車場なし（公共交通機関をご利用ください。）","","","","","","","","","","","","35.629675","139.747065",""
"2021-08-02 13:12:27","特別養護老人ホーム　白金の森","009006002000","福祉施設","特別養護老人ホーム","https://www.city.minato.tokyo.jp/shisetsu/fukushi/tokubetsuyogo/01.html","高輪地区","","港区白金台五丁目20番5号","電話：03-3449-9611
ファックス：03-3449-9617","","","","","■JR山手線
　「目黒駅」東口　徒歩10分
■地下鉄　南北線・三田線
　「白金台駅」1番出口　徒歩5分","■都バス
（橋86）目黒駅前から新橋駅前
（品93）大井競馬場前から目黒駅前
（黒77）千駄ヶ谷駅前から目黒駅前
■東急バス
（東98）東京駅丸の内南口から等々力操車所
「白金台五丁目」バス停　徒歩1分","駐車場なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/tokubetsuyogo/images/shirogane_mori.jpg","特別養護老人ホーム白金の森の外観","","","","","","","","","35.637152","139.721938",""
"2023-02-10 11:50:46","特別養護老人ホーム　港南の郷","009006002000","福祉施設","特別養護老人ホーム","https://www.city.minato.tokyo.jp/shisetsu/fukushi/tokubetsuyogo/02.html","芝浦港南地区","","港南三丁目3番23号","電話：03-3450-5571
ファックス：03-3450-3368","","","","","■JR山手線・京浜東北線・京浜急行
「品川駅」港南口（東口）　徒歩15分","■都バス
（田92）品川車庫前から田町駅東口
「芝浦水再生センター前」バス停 徒歩5分
（品99）品川駅港南口（循環）品川駅港南口
「港南中学校前」バス停 徒歩3分
■ちいばす
（芝浦港南ルート）
・品川駅港南口から田町駅東口
・田町駅東口から品川駅港南口
177番「港南の郷」バス停 徒歩1分","駐車場なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/tokubetsuyogo/images/kounan_sato.jpg","特別養護老人ホーム港南の郷の外観","","","","","","","","","35.633407","139.749216",""
"2021-07-14 13:46:30","特別養護老人ホーム　サン・サン赤坂","009006002000","福祉施設","特別養護老人ホーム","https://www.city.minato.tokyo.jp/shisetsu/fukushi/tokubetsuyogo/03.html","赤坂地区","","港区赤坂六丁目6番14号","電話：03-5561-7833
ファックス：03-5561-7837","","","","","■地下鉄
千代田線
「赤坂駅」下車　徒歩5分
南北線・銀座線
「溜池山王駅」下車　徒歩10分","■都バス
（都01）新橋駅前から渋谷駅前
「赤坂アークヒルズ前」バス停　徒歩5分","駐車場なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/tokubetsuyogo/images/sansan.jpg","サン・サン赤坂の外観","","","","","","","","","35.6698","139.737543",""
"2020-11-16 15:31:01","特別養護老人ホーム　麻布慶福苑（社会福祉法人）","009006002000","福祉施設","特別養護老人ホーム","https://www.city.minato.tokyo.jp/shisetsu/fukushi/tokubetsuyogo/04.html","麻布地区","","港区南麻布五丁目1番20号","電話：03-3446-5501
ファックス：03-3443-8466","","","","","■地下鉄
日比谷線
「広尾駅」4番出口下車　徒歩1分","■都バス
（品97）品川車庫前から新宿駅西口
（黒77）千駄ヶ谷駅前から目黒駅前
「日赤医療センター下」バス停　徒歩3分
■ちぃばす（麻布東ルート）
広尾駅から広尾駅
99番「広尾駅」バス停　徒歩7分","駐車場なし","","","","","","","","","","","","35.653729","139.721839",""
"2020-11-16 15:37:11","特別養護老人ホーム　新橋さくらの園（社会福祉法人）","009006002000","福祉施設","特別養護老人ホーム","https://www.city.minato.tokyo.jp/shisetsu/fukushi/tokubetsuyogo/06.html","芝地区","","港区新橋六丁目19番2号","電話：03-3433-0183
ファックス：03-3433-7320","","","","","■JR
「新橋駅」下車　徒歩10分
「浜松町駅」下車　徒歩10分
■地下鉄
都営三田線
「御成門駅」下車　徒歩5分
都営浅草線・大江戸線
「大門駅」下車　徒歩8分","■都バス
（浜95）品川車庫前から東京タワー
（橋86）目黒駅前から新橋駅前
「新橋六丁目」バス停　徒歩1分","なし","","","","","","","","","","","","35.661263","139.753727",""
"2020-11-16 15:42:40","特別養護老人ホーム　ありすの杜きのこ南麻布（社会福祉法人）","009006002000","福祉施設","特別養護老人ホーム","https://www.city.minato.tokyo.jp/shisetsu/fukushi/tokubetsuyogo/07.html","麻布地区","","港区南麻布四丁目6番1号","電話：03-5739-0585
ファックス：03-3445-5309","","","","","■地下鉄　日比谷線
　「広尾駅」1番・2番出口下車　徒歩7分","■都バス
（橋86）新橋駅前から目黒駅前（東京タワーから目黒駅前）
「元麻布二丁目」バス停　徒歩5分
■ちぃばす
（麻布西ルート）広尾駅から広尾駅
96番「元麻布二丁目」バス停　徒歩5分
101-2番「本村小学校入口」バス停　徒歩3分","駐車場なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/tokubetsuyogo/images/arisugaikan.jpg","ありすの杜きのこ南麻布の外観","","","","","","","","","35.650605","139.726712",""
"2020-11-16 15:45:52","特別養護老人ホーム　洛和ヴィラ南麻布（社会福祉法人）","009006002000","福祉施設","特別養護老人ホーム","https://www.city.minato.tokyo.jp/shisetsu/fukushi/tokubetsuyogo/08.html","麻布地区","","港区南麻布四丁目6番1号","電話：03-6408-8677
ファックス：03-5420-8711","","","","","■地下鉄　日比谷線
　「広尾駅」1番・2番出口下車　徒歩7分","■都バス
（橋86）新橋駅前から目黒駅前（東京タワーから目黒駅前）
「元麻布二丁目」バス亭　徒歩5分
■ちぃばす
（麻布西ルート）広尾駅から広尾駅
96番「元麻布二丁目」バス停　徒歩5分
101-2番「本村小学校入口」バス停　徒歩3分","駐車場なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/tokubetsuyogo/images/arisugaikan2.jpg","洛和ヴィラ南麻布の外観","","","","","","","","","35.650409","139.726798",""
"2020-11-16 14:26:07","虎ノ門高齢者在宅サービスセンター","009006003000","福祉施設","高齢者在宅サービスセンター（デイサービスセンター）","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-zaitaku/01.html","芝地区","","港区虎ノ門一丁目21番10号","電話：03-3539-3710
ファックス：03-3539-3709","","","","","■地下鉄
銀座線
「虎ノ門駅」1番出口　徒歩7分","■都バス
「虎ノ門二丁目」バス停　徒歩3分
（渋88）渋谷駅前から新橋駅前
■東急バス
「西新橋二丁目」バス停　徒歩5分
（東98）東京駅南口から等々力操車所","駐車場なし","","","","","","","","","","","","35.667905","139.748725",""
"2023-06-23 13:49:34","高齢者在宅サービスセンター　白金の森","009006003000","福祉施設","高齢者在宅サービスセンター（デイサービスセンター）","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-zaitaku/02.html","高輪地区","","港区白金台五丁目20番5号","電話：03-3449-9615
ファックス：03-3442-3110","","","","","■JR
山手線
「目黒駅」東口　徒歩10分
■地下鉄
南北線・三田線
「白金台駅」1番出口　徒歩5分","■都バス
（橋86）目黒駅前から新橋駅前
（品93）大井競馬場前から目黒駅前
（黒77）千駄ヶ谷駅前から目黒駅前
■東急バス
（東98）東京駅南口から等々力操車所
「白金台五丁目」バス停　徒歩1分","駐車場なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-zaitaku/images/shirogane_mori.jpg","高齢者在宅サービスセンター白金の森の外観","","","","","","","","","35.637143","139.721954",""
"2023-02-10 11:51:23","高齢者在宅サービスセンター　港南の郷","009006003000","福祉施設","高齢者在宅サービスセンター（デイサービスセンター）","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-zaitaku/03.html","芝浦港南地区","","港区港南三丁目3番23号","電話：03-3450-5571
ファックス：03-3450-3368","","","","","■JR(山手線・京浜東北線)・京浜急行
「品川駅」港南口(東口)　徒歩15分","■都バス
（田92）品川車庫前から田町駅東口
「芝浦水再生センター前」バス停 徒歩5分
（品99）品川駅港南口（循環）品川駅港南口
「港南中学校前」バス停 徒歩3分
■ちいばす
（芝浦港南ルート）
・品川駅港南口から田町駅東口
・田町駅東口から品川駅港南口
177番「港南の郷」バス停 徒歩1分","駐車場なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-zaitaku/images/kounan_sato.jpg","高齢者在宅サービスセンター港南の郷の外観","","","","","","","","","35.633385","139.749232",""
"2020-11-16 15:46:32","高齢者在宅サービスセンター　サン・サン赤坂","009006003000","福祉施設","高齢者在宅サービスセンター（デイサービスセンター）","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-zaitaku/04.html","赤坂地区","","港区赤坂六丁目6番14号","電話：03-5561-7831
ファックス：03-5561-7837","","","","","■地下鉄
千代田線
「赤坂駅」下車　徒歩5分
南北線・銀座線
「溜池山王駅」　徒歩10分","■都バス
（都01）新橋駅前から渋谷駅前
「赤坂アークヒルズ前」下車　徒歩5分","駐車場なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-zaitaku/images/sansan.jpg","サンサン赤坂の外観","","","","","","","","","35.670057","139.73765",""
"2020-11-16 15:46:23","南麻布高齢者在宅サービスセンター","009006003000","福祉施設","高齢者在宅サービスセンター（デイサービスセンター）","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-zaitaku/05.html","高輪地区","","港区南麻布一丁目5番26号","電話：03-5232-9672
ファックス：03-5232-9675","","","","","■地下鉄
南北線・大江戸線　麻布十番駅1番出口徒歩10分","■都バス
（橋86）新橋駅前から目黒駅前「仙台坂下」バス停　徒歩3分
（都06）新橋駅前から渋谷駅前「二ノ橋」バス停　徒歩5分
（反94）五反田駅から赤羽橋駅「二ノ橋」バス停　徒歩5分
（反96）五反田駅から六本木ヒルズ駅「二ノ橋」バス停　徒歩5分

■ちぃばす（麻布西ルート）
広尾駅から六本木けやき坂から広尾駅

93-2番・104番「二ノ橋」バス停　徒歩5分
94番・103番「仙台坂下」下車徒歩3分
※麻布東ルートは停車しません。","駐車場なし","","","","","","","","","","","","35.651486","139.735051",""
"2020-11-16 15:46:14","台場高齢者在宅サービスセンター","009006003000","福祉施設","高齢者在宅サービスセンター（デイサービスセンター）","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-zaitaku/06.html","芝浦港南地区","","港区台場一丁目5番5号","電話：03-5531-0520
ファックス：03-5531-0523","","","","","■東京臨海新交通臨海線（ゆりかもめ）
「お台場海浜公園駅」下車　徒歩3分
■臨海副都心線
「東京テレポート駅」下車　徒歩10分","■お台場レインボーバス（田町ルート、品川ルート）
「台場一丁目」バス停　徒歩1分
「お台場海浜公園駅前」バス停　徒歩3分

■都バス（海01）門前仲町から東京テレポート駅
「お台場海浜公園駅前」バス停　徒歩3分","駐車場なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-zaitaku/images/daiba.jpg","台場高齢者在宅サービスセンターの外観","","","","","","","","","35.630669","139.777969",""
