01会計,02款,03項,04目,05事項,06節,07細々節,08決算額
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,12役務費,01口座振替手数料,518893
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,01報酬,01市政嘱託員報酬　１人,2060814
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,04共済費,01市政嘱託員共済費,326824
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,04共済費,01臨時職員共済費,2727
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,07賃金,01臨時職員賃金,918000
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,01新聞雑誌購読料,315310
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,02諸消耗品費,624880
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,03記念品購入費,100000
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,02諸印刷費,10617
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,01諸賄費,468534
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,12役務費,01郵便料,119296
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,12役務費,01洗濯代,4212
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,13委託料,01会場設営等委託料,59400
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,14使用料及び賃借料,01会場等使用料,47700
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,18備品購入費,01諸備品購入費,48600
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,19負担金補助及び交付金,01公共機関連絡協議会負担金,27000
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,19負担金補助及び交付金,02市長会関係負担金,3507000
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,19負担金補助及び交付金,03見舞金,100000
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,08報償費,01手話通訳者等謝礼,14000
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,11需用費,01諸消耗品費,13715
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,11需用費,01プログラム印刷費,47790
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,11需用費,01諸賄費,26370
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,12役務費,01郵便料,72020
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,12役務費,01ピアノ調律料,41040
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,13委託料,01設営委託料,1392000
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,13委託料,02出演委託料,1000000
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,14使用料及び賃借料,01会場等使用料,397500
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,14使用料及び賃借料,02著作権使用料,2376
01一般会計,02総務費,01総務管理費,01一般管理費,13交際費,10交際費,01交際費,862420
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,01諸消耗品費,484870
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,02法規追録代,756122
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,03新聞雑誌等購読料,86834
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,01報酬,01市政嘱託員報酬　２人,4235295
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,04共済費,01市政嘱託員共済費,636883
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,01新聞雑誌購読料,96025
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,02諸消耗品費,428096
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,03法規追録代,50332
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,01諸印刷費,125280
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,12役務費,01口座振替手数料,2060391
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,13委託料,01機器保守等委託料,177120
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,14使用料及び賃借料,01ソフトウェア等使用料,583908
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,22補償補填及び賠償金,01源泉所得税に係る延滞税,114600
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,01報酬,01市政嘱託員報酬　３人,4317237
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,04共済費,01市政嘱託員共済費,686564
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,08報償費,01講師謝礼,100000
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,01新聞雑誌購読料,237675
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,02文書ファイリング用消耗品費,1233198
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,03諸消耗品費,319514
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,04法規追録代,1637009
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,01諸印刷費,31860
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01郵便料等,2240972
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01システムサービス利用料,2144880
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01文書保管料,355620
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,02データ更新業務等委託料,3715200
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,03総合文書管理システム研修等委託料,972000
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,04文書廃棄等委託料,158868
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,01報酬,01弁護士報酬　１人,1800000
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,08報償費,01弁護士謝礼,540000
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,11需用費,01諸消耗品費,9720
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,11需用費,01諸賄費,670
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,19負担金補助及び交付金,01訴訟費用負担金,53354
01一般会計,02総務費,01総務管理費,01一般管理費,19報酬等審議会関係費,01報酬,01委員報酬　１０人,100000
01一般会計,02総務費,01総務管理費,01一般管理費,20使用料等審議会関係費,01報酬,01委員報酬　１５人,390000
01一般会計,02総務費,01総務管理費,01一般管理費,20使用料等審議会関係費,11需用費,01諸消耗品費,6823
01一般会計,02総務費,01総務管理費,01一般管理費,20使用料等審議会関係費,12役務費,01郵便料,14068
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,01報酬,01市政嘱託員報酬　１人,2244804
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,04共済費,01市政嘱託員共済費,364559
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,01自動車用消耗品費,222426
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,02自転車用消耗品費,9828
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,01自動車修繕料,1454222
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,02自転車修繕料,195696
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,01自動車用燃料費,1448698
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,12役務費,01洗濯代,1425
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,13委託料,01洗車委託料,64800
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,13委託料,02運行管理委託料,20940811
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,13委託料,03定期整備委託料,12960
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,14使用料及び賃借料,01有料道路通行料,682070
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,14使用料及び賃借料,02自動車借上料,10756664
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,14使用料及び賃借料,01駐車場賃借料,3900553
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,19負担金補助及び交付金,01諸負担金,10000
01一般会計,02総務費,01総務管理費,01一般管理費,22臨時運行許可事務費,14使用料及び賃借料,01自動券売機使用料,22032
01一般会計,02総務費,01総務管理費,01一般管理費,23三鷹市土地開発公社運営関係費,19負担金補助及び交付金,01土地開発公社運営費補助金,4756869
01一般会計,02総務費,01総務管理費,01一般管理費,23三鷹市土地開発公社運営関係費,19負担金補助及び交付金,02土地開発公社取得用地償還額補助金,42093597
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,01報酬,01市政嘱託員報酬　１人,2034000
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,04共済費,01市政嘱託員共済費,326487
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,11需用費,01諸消耗品費,169769
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,11需用費,02法規追録代,16310
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,11需用費,01自動車修繕料,64796
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,11需用費,01自動車用燃料費,7287
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,12役務費,01郵便料,14438
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,19負担金補助及び交付金,01東京地区用地対策連絡協議会負担金,14000
01一般会計,02総務費,01総務管理費,01一般管理費,25土地取引規制関係事務費,11需用費,01諸消耗品費,38454
01一般会計,02総務費,01総務管理費,01一般管理費,25土地取引規制関係事務費,12役務費,01郵便料,2870
01一般会計,02総務費,01総務管理費,01一般管理費,26人権啓発関係費,11需用費,01人権の花運動用消耗品費,50476
01一般会計,02総務費,01総務管理費,01一般管理費,26人権啓発関係費,19負担金補助及び交付金,01多摩東人権擁護委員協議会負担金,367600
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,08報償費,01講師謝礼,450000
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,08報償費,01保育者等謝礼,68000
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,11需用費,01諸消耗品費,16948
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,11需用費,01諸賄費,22992
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,12役務費,01郵便料,16300
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,13委託料,01ポスター等作成委託料,191700
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,13委託料,02駐輪場整理委託料,14303
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,14使用料及び賃借料,01会場使用料,136500
01一般会計,02総務費,01総務管理費,01一般管理費,28子どものための人権啓発事業費,08報償費,01講師謝礼,429000
01一般会計,02総務費,01総務管理費,01一般管理費,28子どものための人権啓発事業費,08報償費,01保育者等謝礼,6314
01一般会計,02総務費,01総務管理費,01一般管理費,28子どものための人権啓発事業費,11需用費,01諸消耗品費,4190
01一般会計,02総務費,01総務管理費,01一般管理費,29東京市町村総合事務組合関係費,19負担金補助及び交付金,01負担金,9918000
01一般会計,02総務費,01総務管理費,01一般管理費,30東京都市公平委員会関係費,19負担金補助及び交付金,01負担金,1514900
01一般会計,02総務費,01総務管理費,02広報広聴費,01市長と語る会事業費,11需用費,01諸賄費,15325
01一般会計,02総務費,01総務管理費,02広報広聴費,01市長と語る会事業費,13委託料,01テープ反訳等委託料,165240
01一般会計,02総務費,01総務管理費,02広報広聴費,02メールマガジン発行事業費,13委託料,01メールマガジン発行業務委託料,129600
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報事務関係費,01報酬,01市政嘱託員報酬　１人,2034000
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報事務関係費,04共済費,01市政嘱託員共済費,326487
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報事務関係費,07賃金,01臨時職員賃金,567450
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報事務関係費,09旅費,01市政嘱託員旅費,44192
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報事務関係費,11需用費,01諸消耗品費,344396
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報事務関係費,11需用費,02新聞雑誌購読料,290964
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報事務関係費,11需用費,01諸賄費,5000
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報事務関係費,12役務費,01電話料,71436
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報事務関係費,12役務費,01市広告物等掲示料,400762
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報事務関係費,12役務費,02市政情報誌販売手数料,3800
01一般会計,02総務費,01総務管理費,02広報広聴費,04広報みたか発行費,08報償費,01対談者謝礼,50000
01一般会計,02総務費,01総務管理費,02広報広聴費,04広報みたか発行費,08報償費,02寄稿者謝礼,10000
01一般会計,02総務費,01総務管理費,02広報広聴費,04広報みたか発行費,11需用費,01広報みたか印刷費,17022676
01一般会計,02総務費,01総務管理費,02広報広聴費,04広報みたか発行費,13委託料,01広報みたか編集業務委託料,25817400
01一般会計,02総務費,01総務管理費,02広報広聴費,04広報みたか発行費,13委託料,02広報みたか等配布業務委託料,29891710
01一般会計,02総務費,01総務管理費,02広報広聴費,05外国語版広報発行費,13委託料,01外国語版広報発行業務委託料,1568160
01一般会計,02総務費,01総務管理費,02広報広聴費,06点字・声の広報発行費,11需用費,01諸消耗品費,24673
01一般会計,02総務費,01総務管理費,02広報広聴費,06点字・声の広報発行費,13委託料,01点字広報発行業務委託料,650460
01一般会計,02総務費,01総務管理費,02広報広聴費,06点字・声の広報発行費,13委託料,02声の広報発行業務委託料,761736
01一般会計,02総務費,01総務管理費,02広報広聴費,07ホームページ関係費,13委託料,01管理業務等委託料,9891789
01一般会計,02総務費,01総務管理費,02広報広聴費,08音声・映像広報費,12役務費,01ラジオ番組放送料,1483266
01一般会計,02総務費,01総務管理費,02広報広聴費,08音声・映像広報費,12役務費,02テレビ番組放送料,1182600
01一般会計,02総務費,01総務管理費,02広報広聴費,08音声・映像広報費,13委託料,01テレビ番組等作成委託料,16728660
01一般会計,02総務費,01総務管理費,02広報広聴費,09市政情報誌等発行費,13委託料,01ガイドマップ作成委託料,1199880
01一般会計,02総務費,01総務管理費,02広報広聴費,09市政情報誌等発行費,14使用料及び賃借料,01著作物使用料,45473
01一般会計,02総務費,01総務管理費,02広報広聴費,10広聴関係費,11需用費,01諸消耗品費,2689
01一般会計,02総務費,01総務管理費,02広報広聴費,10広聴関係費,12役務費,01郵便料,31986
01一般会計,02総務費,01総務管理費,02広報広聴費,11情報公開関係費,01報酬,01委員報酬　４人,149500
