01会計,02款,03項,04目,05節,06細節,07細々節,08決算額
01一般会計,10交通安全対策特別交付金,01交通安全対策特別交付金,01交通安全対策特別交付金,01交通安全対策特別交付金,01交通安全対策特別交付金,0,19436000
01一般会計,11分担金及び負担金,01負担金,01民生費負担金,01高齢者措置費負担金,01高齢者施設入所措置費負担金,0,13159083
01一般会計,11分担金及び負担金,01負担金,01民生費負担金,02保育所保育料負担金,01市立保育所保育料負担金,01現年度分,307789150
01一般会計,11分担金及び負担金,01負担金,01民生費負担金,02保育所保育料負担金,01市立保育所保育料負担金,02過年度分,2994290
01一般会計,11分担金及び負担金,01負担金,01民生費負担金,02保育所保育料負担金,02私立保育所保育料負担金,01現年度分,502601030
01一般会計,11分担金及び負担金,01負担金,01民生費負担金,02保育所保育料負担金,02私立保育所保育料負担金,02過年度分,4232240
01一般会計,11分担金及び負担金,01負担金,01民生費負担金,03母子福祉費負担金,01母子生活支援施設入所措置費負担金,0,22200
01一般会計,11分担金及び負担金,01負担金,02衛生費負担金,01未熟児養育医療給付費負担金,01未熟児養育医療給付費負担金,0,1926986
01一般会計,11分担金及び負担金,01負担金,03土木費負担金,01道路掘削復旧工事監督事務費負担金,01道路掘削復旧工事監督事務費負担金,0,9798700
01一般会計,12使用料及び手数料,01使用料,01総務使用料,01三鷹ネットワーク大学使用料,01三鷹ネットワーク大学使用料,0,479400
01一般会計,12使用料及び手数料,01使用料,01総務使用料,02市民センター使用料,01市民センター事務室等使用料,0,976302
01一般会計,12使用料及び手数料,01使用料,01総務使用料,02市民センター使用料,02市民センター駐車場等使用料,0,7738900
01一般会計,12使用料及び手数料,01使用料,01総務使用料,03地区公会堂使用料,01地区公会堂使用料,0,11500
01一般会計,12使用料及び手数料,01使用料,01総務使用料,04地区公会堂用地使用料,01地区公会堂用地使用料,0,6732
01一般会計,12使用料及び手数料,01使用料,01総務使用料,05コミュニティ・センタープール等使用料,01コミュニティ・センタープール等使用料,0,2427950
01一般会計,12使用料及び手数料,01使用料,01総務使用料,06コミュニティ・センター用地等使用料,01コミュニティ・センター用地等使用料,0,4704
01一般会計,12使用料及び手数料,01使用料,01総務使用料,07市民協働センター使用料,01市民協働センター使用料,0,2832650
01一般会計,12使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,01芸術文化センター使用料,0,47471700
01一般会計,12使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,02美術ギャラリー使用料,0,2056400
01一般会計,12使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,03公会堂使用料,0,35815440
01一般会計,12使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,04みたか井心亭使用料,0,3344290
01一般会計,12使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,05山本有三記念館使用料,0,526800
01一般会計,12使用料及び手数料,01使用料,01総務使用料,09文化施設用地使用料,01山本有三記念館用地使用料,0,3864
01一般会計,12使用料及び手数料,01使用料,01総務使用料,10三鷹市立アニメーション美術館内施設使用料,01三鷹市立アニメーション美術館内施設使用料,0,1915174
01一般会計,12使用料及び手数料,01使用料,02民生使用料,01福祉センター使用料,01福祉センター使用料,0,1089450
01一般会計,12使用料及び手数料,01使用料,02民生使用料,02下連雀複合施設使用料,01下連雀複合施設用地使用料,0,2400
01一般会計,12使用料及び手数料,01使用料,02民生使用料,02下連雀複合施設使用料,02下連雀複合施設施設使用料,0,1532388
01一般会計,12使用料及び手数料,01使用料,02民生使用料,03福祉コアかみれん使用料,01福祉コアかみれん用地使用料,0,1200
01一般会計,12使用料及び手数料,01使用料,02民生使用料,03福祉コアかみれん使用料,02福祉コアかみれん施設使用料,0,1071264
01一般会計,12使用料及び手数料,01使用料,02民生使用料,04心身障がい児通所訓練施設なかよし教室使用料,01心身障がい児通所訓練施設なかよし教室施設使用料,0,3199188
01一般会計,12使用料及び手数料,01使用料,02民生使用料,05北野ハピネスセンター用地使用料,01北野ハピネスセンター用地使用料,0,1692
01一般会計,12使用料及び手数料,01使用料,02民生使用料,06福祉住宅使用料,01福祉住宅使用料,0,20440133
01一般会計,12使用料及び手数料,01使用料,02民生使用料,07保育園用地使用料,01保育園用地使用料,0,13644
01一般会計,12使用料及び手数料,01使用料,02民生使用料,08ちどりこども園使用料,01基本保育料,0,5000
01一般会計,12使用料及び手数料,01使用料,02民生使用料,08ちどりこども園使用料,02預かり保育料,0,1000
01一般会計,12使用料及び手数料,01使用料,02民生使用料,09子ども発達支援センター使用料,01子ども発達支援センター使用料,0,122540
01一般会計,12使用料及び手数料,01使用料,02民生使用料,10多世代交流センター用地使用料,01多世代交流センター用地内水源用地等使用料,0,291480
01一般会計,12使用料及び手数料,01使用料,02民生使用料,11学童保育所使用料,01学童保育所育成料,0,103165500
01一般会計,12使用料及び手数料,01使用料,02民生使用料,11学童保育所使用料,02学童保育所延長育成料,0,6538800
01一般会計,12使用料及び手数料,01使用料,03衛生使用料,01総合保健センター使用料,01総合保健センター使用料,0,14400
01一般会計,12使用料及び手数料,01使用料,03衛生使用料,02リサイクル市民工房用地使用料,01高圧線下土地使用料,0,464856
01一般会計,12使用料及び手数料,01使用料,04農林使用料,01農業公園用地使用料,01農業公園用地使用料,0,10812540
01一般会計,12使用料及び手数料,01使用料,05土木使用料,01道路占用料,01ガス管、電柱等道路占用料,0,227260442
01一般会計,12使用料及び手数料,01使用料,05土木使用料,02法定外公共物使用料,01ガス管、電柱等公共物使用料,0,6304317
01一般会計,12使用料及び手数料,01使用料,05土木使用料,03交通公園等用地使用料,01交通公園等用地使用料,0,107700
01一般会計,12使用料及び手数料,01使用料,05土木使用料,04都市公園等用地使用料,01高圧線下等土地使用料,0,1735416
01一般会計,12使用料及び手数料,01使用料,05土木使用料,06市営住宅等使用料,01市営大沢住宅等使用料,0,32968939
01一般会計,12使用料及び手数料,01使用料,05土木使用料,07下連雀市民住宅使用料,01下連雀市民住宅使用料,0,21949000
01一般会計,12使用料及び手数料,01使用料,06消防使用料,01防災用地使用料,01消防団詰所用地使用料,0,3600
01一般会計,12使用料及び手数料,01使用料,07教育使用料,01教育センター用地使用料,01教育センター用地使用料,0,1200
01一般会計,12使用料及び手数料,01使用料,07教育使用料,01教育センター用地使用料,02教育センター暫定施設用地使用料,0,3876
01一般会計,12使用料及び手数料,01使用料,07教育使用料,02川上郷自然の村用地使用料,01川上郷自然の村用地使用料,0,1200
01一般会計,12使用料及び手数料,01使用料,07教育使用料,03学校用地使用料,01学校用地内水源用地等使用料,0,762644
01一般会計,12使用料及び手数料,01使用料,07教育使用料,04大沢の里水車経営農家使用料,01大沢の里水車経営農家使用料,0,227600
01一般会計,12使用料及び手数料,01使用料,07教育使用料,05学校施設使用料,01地域交流室使用料,0,98000
01一般会計,12使用料及び手数料,01使用料,07教育使用料,05学校施設使用料,02体育施設使用料,0,978460
01一般会計,12使用料及び手数料,01使用料,07教育使用料,05学校施設使用料,03夜間照明設備使用料,0,1487300
01一般会計,12使用料及び手数料,01使用料,07教育使用料,06生涯学習センター使用料,01生涯学習センター使用料,0,3535700
01一般会計,12使用料及び手数料,01使用料,07教育使用料,07図書館用地使用料,01三鷹図書館ケーブルテレビ支柱用地使用料,0,1872
01一般会計,12使用料及び手数料,01使用料,07教育使用料,07図書館用地使用料,02東部図書館ケーブルテレビ支柱用地使用料,0,1440
01一般会計,12使用料及び手数料,01使用料,07教育使用料,07図書館用地使用料,03西部図書館ケーブルテレビ支柱用地使用料,0,1200
01一般会計,12使用料及び手数料,01使用料,07教育使用料,08スポーツ施設使用料,01新川テニスコート施設使用料,0,2378510
01一般会計,12使用料及び手数料,01使用料,07教育使用料,08スポーツ施設使用料,02大沢総合グラウンド施設使用料,0,12978610
01一般会計,12使用料及び手数料,01使用料,07教育使用料,08スポーツ施設使用料,03総合スポーツセンター施設使用料,0,70076920
01一般会計,12使用料及び手数料,01使用料,07教育使用料,08スポーツ施設使用料,04大沢総合グラウンド夜間照明設備使用料,0,662350
01一般会計,12使用料及び手数料,01使用料,07教育使用料,08スポーツ施設使用料,05大沢野川グラウンド管理棟施設使用料,0,228508
01一般会計,12使用料及び手数料,01使用料,07教育使用料,09井口特設グラウンド用地使用料,01電柱用地等使用料,0,1996
01一般会計,12使用料及び手数料,02手数料,01総務手数料,01自動車臨時運行許可手数料,01自動車臨時運行許可手数料,0,655500
01一般会計,12使用料及び手数料,02手数料,01総務手数料,03自動交付手数料,01証明書自動交付手数料,0,25451100
01一般会計,12使用料及び手数料,02手数料,01総務手数料,04税証明交付手数料,01税証明交付手数料,0,12385200
01一般会計,12使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,01戸籍証明書交付手数料,0,15951200
01一般会計,12使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,02住民票写し交付閲覧手数料,0,19068000
01一般会計,12使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,03印鑑登録証明等交付手数料,0,5447100
01一般会計,12使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,04通知カード再交付手数料,0,392500
01一般会計,12使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,05個人番号カード再交付手数料,0,60800
01一般会計,12使用料及び手数料,02手数料,03衛生手数料,01工場認可申請手数料,01工場認可申請手数料,0,22800
01一般会計,12使用料及び手数料,02手数料,03衛生手数料,02犬の登録等手数料,01犬の登録等手数料,0,4342180
01一般会計,12使用料及び手数料,02手数料,03衛生手数料,03塵芥処理手数料,01ごみ収集処理手数料,0,342762580
01一般会計,12使用料及び手数料,02手数料,03衛生手数料,03塵芥処理手数料,02一般廃棄物処理業許可申請等手数料,0,190000
01一般会計,12使用料及び手数料,02手数料,03衛生手数料,04し尿処理手数料,01し尿処理手数料,0,9976000
01一般会計,12使用料及び手数料,02手数料,03衛生手数料,04し尿処理手数料,02浄化槽清掃業許可申請手数料,0,10000
01一般会計,12使用料及び手数料,02手数料,04土木手数料,01屋外広告物許可手数料,01屋外広告物許可手数料,0,1574460
01一般会計,12使用料及び手数料,02手数料,04土木手数料,02道路証明手数料,01道路証明手数料,0,102600
01一般会計,12使用料及び手数料,02手数料,04土木手数料,03境界確定図面等写し交付手数料,01境界確定図面等写し交付手数料,0,1823400
01一般会計,12使用料及び手数料,02手数料,04土木手数料,04建築指導手数料,01建築物確認等申請手数料,0,2013500
01一般会計,12使用料及び手数料,02手数料,04土木手数料,04建築指導手数料,02建築許可等申請手数料,0,7230800
01一般会計,12使用料及び手数料,02手数料,04土木手数料,05建築指導証明手数料,01建築確認証明等手数料,0,1689900
01一般会計,12使用料及び手数料,02手数料,04土木手数料,06都市計画証明等手数料,01都市計画証明等手数料,0,24900
01一般会計,12使用料及び手数料,02手数料,04土木手数料,09緑化率適合証明手数料,01緑化率適合証明手数料,0,300
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,01生活困窮者自立相談支援事業費等負担金,01生活困窮者自立相談支援事業費負担金,0,20122793
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,01生活困窮者自立相談支援事業費等負担金,02生活困窮者住居確保給付金負担金,0,2700000
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,01生活困窮者自立相談支援事業費等負担金,03被保護者就労支援事業費負担金,0,2912811
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,01居宅介護給付費負担金,0,195867872
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,02療養介護給付費負担金,0,37751881
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,03生活介護給付費負担金,0,407616620
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,04短期入所給付費負担金,0,37404181
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,05施設支援給付費負担金,0,124171333
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,06サービス利用計画作成費負担金,0,23641289
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,01就労移行支援給付費負担金,0,67678789
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,02就労継続支援給付費負担金,0,280039873
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,03共同生活援助給付費負担金,0,156295153
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,04自立訓練給付費負担金,0,9033289
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,04障害者自立支援医療給付費負担金,01更生医療給付費負担金,0,99465624
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,04障害者自立支援医療給付費負担金,02育成医療給付費負担金,0,443054
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,05障害者自立支援補装具費支給事業負担金,01障害者自立支援補装具費支給事業負担金,0,14890026
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,01児童発達支援給付費負担金,0,53638302
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,02医療型児童発達支援給付費負担金,0,539040
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,03放課後等デイサービス給付費負担金,0,128912038
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,04障がい児相談支援給付費負担金,0,6955506
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,05保育所等訪問支援給付費負担金,0,66750
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,07特別障害者手当等負担金,01特別障害者手当等負担金,0,45900240
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,08国民健康保険保険基盤安定負担金,01保険基盤安定負担金,0,110818268
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,09介護保険低所得者保険料軽減負担金,01介護保険低所得者保険料軽減負担金,0,4581000
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,10児童扶養手当負担金,01児童扶養手当負担金,0,127460813
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,01３歳未満被用者児童手当負担金,0,471589666
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,02３歳から中学校修了前被用者児童手当負担金,0,846683333
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,03非被用者児童手当負担金,0,287549999
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,04特例給付負担金,0,243209999
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,12施設型給付費負担金,01私立保育園給付費負担金,0,607345253
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,12施設型給付費負担金,02公私連携型保育園給付費負担金,0,129204673
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,12施設型給付費負担金,03公私連携型認定こども園施設給付費負担金,0,30129342
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,13地域型保育給付費負担金,01小規模保育施設給付費負担金,0,64893893
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,13地域型保育給付費負担金,02家庭的保育施設給付費負担金,0,27599335
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,13地域型保育給付費負担金,03事業所内保育施設給付費負担金,0,18332716
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,14児童福祉費負担金,01母子生活支援施設入所措置費負担金,0,20675099
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,14児童福祉費負担金,02入院助産措置費負担金,0,754620
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,01生活扶助費等負担金,0,2539073809
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,02介護扶助費負担金,0,71868853
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,03医療扶助費負担金,0,2203928078
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,04中国残留邦人等生活支援給付費等負担金,0,15677806
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,05中国残留邦人等介護支援給付費負担金,0,1031147
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,06中国残留邦人等医療支援給付費負担金,0,10821922
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,07中国残留邦人等配偶者支援金負担金,0,1558584
01一般会計,13国庫支出金,01国庫負担金,02衛生費国庫負担金,01母子保健衛生費負担金,01未熟児養育医療給付費負担金,0,2576000
01一般会計,13国庫支出金,01国庫負担金,03教育費国庫負担金,01施設型給付費負担金,01幼稚園施設給付費負担金,0,87485636
01一般会計,13国庫支出金,01国庫負担金,03教育費国庫負担金,01施設型給付費負担金,02認定こども園施設給付費負担金,0,19798383
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,01地方創生推進交付金,01地方創生推進交付金,0,2581950
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,02社会保障・税番号制度事業費補助金,01社会保障・税番号制度事業費補助金,0,26990000
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,03社会保障・税番号制度事務費補助金,01社会保障・税番号制度事務費補助金,0,6780000
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,04生活困窮者就労準備支援事業費等補助金,01生活保護適正化等事業費補助金,0,1009000
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,05介護保険事業費補助金,01介護保険事業費補助金,0,3320000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,01地域生活支援事業費等補助金,01地域生活支援事業費等補助金,0,58901000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,02生活困窮者就労準備支援事業費等補助金,01生活困窮者就労準備支援事業費等補助金,0,16472000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,02生活困窮者就労準備支援事業費等補助金,02生活困窮者子どもの学習等支援事業費補助金,0,6650000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,02生活困窮者就労準備支援事業費等補助金,03生活保護適正化等事業費補助金,0,12464000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,03公的賃貸住宅家賃対策調整補助金,01公的賃貸住宅家賃対策調整補助金,0,19817000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,04児童虐待・ＤＶ対策等総合支援事業費補助金,01児童虐待・ＤＶ対策等総合支援事業費補助金,0,920000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,05子ども・子育て支援交付金,01利用者支援事業交付金,0,9927000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,05子ども・子育て支援交付金,02子どもを守る地域ネットワーク機能強化事業交付金,0,620000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,05子ども・子育て支援交付金,03子育て援助活動支援事業交付金,0,3605000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,05子ども・子育て支援交付金,04養育支援訪問事業交付金,0,97000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,05子ども・子育て支援交付金,05地域子育て支援拠点事業交付金,0,28926000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,05子ども・子育て支援交付金,06一時預かり事業交付金,0,19403000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,05子ども・子育て支援交付金,07子育て短期支援事業交付金,0,917000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,05子ども・子育て支援交付金,08病児保育事業交付金,0,5113000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,05子ども・子育て支援交付金,09乳児家庭全戸訪問事業交付金,0,3323000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,05子ども・子育て支援交付金,10延長保育事業交付金,0,13845000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,05子ども・子育て支援交付金,11放課後児童健全育成事業交付金,0,58037000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,06子ども・子育て支援体制整備総合推進事業費補助金,01子ども・子育て支援体制整備総合推進事業費補助金,0,640000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,07保育対策総合支援事業費補助金,01保育士宿舎借り上げ支援事業費補助金,0,42849000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,07保育対策総合支援事業費補助金,02保育所等改修費等支援事業補助金,0,56666000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08保育所等整備交付金,01保育所等整備交付金,0,272670000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,09母子家庭等対策総合支援事業費補助金,01母子家庭等対策総合支援事業費補助金,0,6699000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,11臨時福祉給付金（経済対策分）給付事業費補助金,01臨時福祉給付金（経済対策分）給付事業費補助金,0,243930000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,12臨時福祉給付金（経済対策分）給付事務費補助金,01臨時福祉給付金（経済対策分）給付事務費補助金,0,24993000
01一般会計,13国庫支出金,02国庫補助金,03衛生費国庫補助金,01子ども・子育て支援交付金,01利用者支援事業交付金,0,2852000
01一般会計,13国庫支出金,02国庫補助金,03衛生費国庫補助金,02疾病予防対策事業費等補助金,01疾病予防対策事業費等補助金,0,423000
01一般会計,13国庫支出金,02国庫補助金,03衛生費国庫補助金,03地域自殺対策強化交付金,01地域自殺対策強化交付金,0,134000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,01市道第１３５号線整備事業費交付金,0,5500000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,02狭あい道路拡幅整備費交付金,0,30843000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,03橋梁改修事業費交付金,0,8800000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,04橋梁現況調査事業費交付金,0,550000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,05交通安全対策整備事業費交付金,0,550000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,07循環型住まいづくり推進事業費交付金,0,162000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,08大沢二丁目公園用地取得事業費交付金,0,16900000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,09新川あおやぎ公園用地取得事業費交付金,0,29600000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,10丸池公園用地取得事業費交付金,0,19500000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,11木造住宅耐震診断助成事業費交付金,0,166000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,12災害に強い住宅・まちづくり推進事業費交付金,0,250000
01一般会計,13国庫支出金,02国庫補助金,05消防費国庫補助金,01地域介護・福祉空間整備等施設整備交付金,01既存施設のスプリンクラー設備等整備事業費交付金,0,916000
01一般会計,13国庫支出金,02国庫補助金,06教育費国庫補助金,01幼稚園就園奨励費補助金,01私立幼稚園就園奨励費補助金,0,51086000
01一般会計,13国庫支出金,02国庫補助金,06教育費国庫補助金,02子ども・子育て支援交付金,01一時預かり事業交付金,0,8561000
01一般会計,13国庫支出金,02国庫補助金,06教育費国庫補助金,03学校教育設備整備費等補助金,01理科教育等設備整備費補助金,01小学校,539000
01一般会計,13国庫支出金,02国庫補助金,06教育費国庫補助金,03学校教育設備整備費等補助金,01理科教育等設備整備費補助金,02中学校,250000
01一般会計,13国庫支出金,02国庫補助金,06教育費国庫補助金,04特別支援教育就学奨励費補助金,01特別支援教育就学奨励費補助金,01小学校,257000
01一般会計,13国庫支出金,02国庫補助金,06教育費国庫補助金,04特別支援教育就学奨励費補助金,01特別支援教育就学奨励費補助金,02中学校,438000
01一般会計,13国庫支出金,02国庫補助金,06教育費国庫補助金,04特別支援教育就学奨励費補助金,02特別支援教育就学奨励費給食費補助金,01小学校,373000
01一般会計,13国庫支出金,02国庫補助金,06教育費国庫補助金,04特別支援教育就学奨励費補助金,02特別支援教育就学奨励費給食費補助金,02中学校,287000
01一般会計,13国庫支出金,02国庫補助金,06教育費国庫補助金,05就学援助費補助金,01要保護生徒修学旅行費補助金,01中学校,487000
