01会計,02款,03項,04目,05事項,06節,07細々節,08決算額
01一般会計,01議会費,01議会費,01議会費,06議会及び事務局運営管理費,14使用料及び賃借料,06情報機器等使用料,145118
01一般会計,01議会費,01議会費,01議会費,06議会及び事務局運営管理費,19負担金補助及び交付金,01議長会関係負担金,788000
01一般会計,01議会費,01議会費,01議会費,06議会及び事務局運営管理費,19負担金補助及び交付金,02諸負担金,45000
01一般会計,01議会費,01議会費,01議会費,07市議会情報化関係費,12役務費,01回線使用料,345312
01一般会計,01議会費,01議会費,01議会費,07市議会情報化関係費,13委託料,01会議録検索システム管理委託料,1330152
01一般会計,01議会費,01議会費,01議会費,07市議会情報化関係費,13委託料,02市議会ホームページ管理委託料,1887966
01一般会計,01議会費,01議会費,01議会費,07市議会情報化関係費,13委託料,03市議会インターネット配信委託料,1962000
01一般会計,01議会費,01議会費,01議会費,07市議会情報化関係費,14使用料及び賃借料,01情報機器等使用料,5907304
01一般会計,01議会費,01議会費,01議会費,08自動車管理費,11需用費,01自動車用燃料費,92906
01一般会計,01議会費,01議会費,01議会費,08自動車管理費,12役務費,01自動車電話料,23520
01一般会計,01議会費,01議会費,01議会費,08自動車管理費,12役務費,01洗濯代,6000
01一般会計,01議会費,01議会費,01議会費,08自動車管理費,13委託料,01議長車運行管理業務委託料,5975580
01一般会計,01議会費,01議会費,01議会費,08自動車管理費,14使用料及び賃借料,01自動車借上料,843260
01一般会計,01議会費,01議会費,01議会費,09政務活動費,19負担金補助及び交付金,01政務活動費交付金,5974364
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,02給料,01特別職給料　２人,23405215
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,02給料,01一般職給料　１５４人,622893678
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,03職員手当等,01職員手当,1205387771
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,03職員手当等,01児童手当,8845000
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,04共済費,01共済組合市負担金,237456486
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,04共済費,01地方公務員災害補償基金負担金,1149596
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,04共済費,01再任用職員共済費,4637673
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,09旅費,01職員普通旅費,1975385
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,09旅費,01職員管外旅費,660860
01一般会計,02総務費,01総務管理費,01一般管理費,01職員人件費その他,19負担金補助及び交付金,01会議負担金,3000
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,01報酬,01市政嘱託員報酬　８人,15197145
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,04共済費,01市政嘱託員共済費,3116839
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,11需用費,01諸消耗品費,715493
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,11需用費,02法規追録代,484053
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,11需用費,03新聞雑誌購読料,57214
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,11需用費,01諸印刷費,37682
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,12役務費,01郵便料,3589
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,12役務費,01広告料,808297
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,12役務費,01筆耕料,35660
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,13委託料,01採用試験関係委託料,2688268
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,13委託料,02昇任選考委託料,1085158
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,14使用料及び賃借料,01会場使用料,471700
01一般会計,02総務費,01総務管理費,01一般管理費,02職員人事管理費,14使用料及び賃借料,02情報機器等使用料,248240
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,08報償費,01講師謝礼,3525217
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,08報償費,02個別相談カウンセラー謝礼,207629
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,09旅費,01職員研修旅費,32152
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,11需用費,01諸消耗品費,24775
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,11需用費,01諸賄費,4717
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,13委託料,01職員研修委託料,450000
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,14使用料及び賃借料,01会場使用料,30000
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,19負担金補助及び交付金,01講習会等負担金,3576068
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,19負担金補助及び交付金,01自主グループ等助成金,607761
01一般会計,02総務費,01総務管理費,01一般管理費,03職員研修費,19負担金補助及び交付金,02資格取得費助成金,337400
01一般会計,02総務費,01総務管理費,01一般管理費,04臨時職員関係費,04共済費,01臨時職員共済費,1206560
01一般会計,02総務費,01総務管理費,01一般管理費,04臨時職員関係費,07賃金,01臨時職員賃金,22252399
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,01報酬,01医師報酬　２人,4810000
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,11需用費,01新聞雑誌購読料,50463
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,11需用費,02諸消耗品費,47722
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,11需用費,03法規追録代,98146
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,11需用費,01医薬品購入費,42990
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,11需用費,01諸賄費,4993
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,12役務費,01郵便料,8000
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,12役務費,01洗濯代,17820
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,12役務費,02免許申請等手数料,1904
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,12役務費,01保険料,48740
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,12役務費,01健康診断書作成料,13540
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,13委託料,01健康診断委託料,8544583
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,13委託料,02特殊健康診断委託料,9665
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,13委託料,03ストレスチェック委託料,742672
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,14使用料及び賃借料,01会場使用料,232000
01一般会計,02総務費,01総務管理費,01一般管理費,07職員健康相談関係費,08報償費,01相談員謝礼,2392000
01一般会計,02総務費,01総務管理費,01一般管理費,08職員貸与被服費,11需用費,01貸与被服購入費,7887580
01一般会計,02総務費,01総務管理費,01一般管理費,09職員互助会等福利厚生関係費,11需用費,01諸消耗品費,12887
01一般会計,02総務費,01総務管理費,01一般管理費,09職員互助会等福利厚生関係費,19負担金補助及び交付金,01職員互助会交付金,17792600
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,11需用費,01諸消耗品費,37860
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,11需用費,02法規追録代,94391
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,11需用費,03図書購入費,8710
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,11需用費,01諸印刷費,145750
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,12役務費,01口座振替手数料,519177
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,01報酬,01市政嘱託員報酬　１人,2138106
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,04共済費,01市政嘱託員共済費,349848
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,04共済費,01臨時職員共済費,2016
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,07賃金,01臨時職員賃金,984521
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,01新聞雑誌購読料,310056
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,02諸消耗品費,461167
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,01諸印刷費,124416
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,01諸賄費,37128
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,12役務費,01郵便料,269674
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,12役務費,01洗濯代,1040
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,14使用料及び賃借料,01会場等使用料,44700
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,14使用料及び賃借料,02情報機器等使用料,53790
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,19負担金補助及び交付金,01公共機関連絡協議会負担金,25500
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,19負担金補助及び交付金,02市長会関係負担金,3595000
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,13委託料,01運営委員会委託料,3091352
01一般会計,02総務費,01総務管理費,01一般管理費,13交際費,10交際費,01交際費,622720
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,07賃金,01臨時職員賃金,188954
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,01諸消耗品費,402339
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,02法規追録代,971203
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,03新聞雑誌等購読料,88320
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,01諸賄費,28955
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,13委託料,01財務諸表作成支援業務委託料,797500
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,14使用料及び賃借料,01情報機器等使用料,85878
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,01報酬,01市政嘱託員報酬　２人,4233966
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,04共済費,01市政嘱託員共済費,680256
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,07賃金,01臨時職員賃金,294580
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,01新聞雑誌購読料,94194
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,02諸消耗品費,292747
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,03法規追録代,62337
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,01諸印刷費,182239
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,12役務費,01口座振替等手数料,2234760
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,13委託料,01機器保守等委託料,283400
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,14使用料及び賃借料,01ソフトウェア等使用料,1367619
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,14使用料及び賃借料,02情報機器等使用料,53881
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,01報酬,01市政嘱託員報酬　３人,6640304
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,04共済費,01市政嘱託員共済費,1038739
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,01新聞雑誌購読料,227736
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,02文書ファイリング用消耗品費,1349853
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,03諸消耗品費,344338
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,04法規追録代,1287482
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,01諸印刷費,32450
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01郵便料等,2100660
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01システムサービス利用料,1402176
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01文書保管料,621629
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,02データ更新業務等委託料,4157052
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,03総合文書管理システム研修等委託料,928800
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,04文書廃棄等委託料,187404
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,14使用料及び賃借料,01情報機器等使用料,89167
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,01報酬,01弁護士報酬　１人,1800000
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,08報償費,01弁護士謝礼,357177
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,11需用費,01諸消耗品費,9681
01一般会計,02総務費,01総務管理費,01一般管理費,19報酬等審議会関係費,01報酬,01委員報酬　９人,90000
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,01報酬,01市政嘱託員報酬　２人,4242387
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,04共済費,01市政嘱託員共済費,699372
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,11需用費,01自動車用消耗品費,180036
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,11需用費,02自転車用消耗品費,9900
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,11需用費,01自動車修繕料,1989715
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,11需用費,02自転車修繕料,89350
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,11需用費,01自動車用燃料費,1213654
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,12役務費,01洗濯代,39600
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,12役務費,02自動車リサイクル処理手数料,17970
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,13委託料,01洗車委託料,65480
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,13委託料,02運行管理委託料,22249290
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,13委託料,03定期整備委託料,15120
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,14使用料及び賃借料,01有料道路通行料,788000
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,14使用料及び賃借料,02自動車借上料,9446512
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,14使用料及び賃借料,01駐車場賃借料,3277246
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,18備品購入費,01自動車購入費,3365223
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,18備品購入費,02自転車購入費,149234
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,19負担金補助及び交付金,01諸負担金,5000
01一般会計,02総務費,01総務管理費,01一般管理費,21臨時運行許可事務費,14使用料及び賃借料,01自動券売機使用料,22236
01一般会計,02総務費,01総務管理費,01一般管理費,22三鷹市土地開発公社運営関係費,19負担金補助及び交付金,01土地開発公社運営費補助金,6459169
01一般会計,02総務費,01総務管理費,01一般管理費,22三鷹市土地開発公社運営関係費,19負担金補助及び交付金,02土地開発公社取得用地償還等補助金,5705036
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,01報酬,01市政嘱託員報酬　１人,2110800
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,04共済費,01市政嘱託員共済費,349605
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,11需用費,01諸消耗品費,86009
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,11需用費,02法規追録代,740
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,11需用費,01自動車修繕料,8424
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,11需用費,01自動車用燃料費,13129
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,12役務費,01郵便料,15020
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,14使用料及び賃借料,01情報機器等使用料,21826
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,19負担金補助及び交付金,01東京地区用地対策連絡協議会負担金,12000
01一般会計,02総務費,01総務管理費,01一般管理費,24土地取引規制関係事務費,11需用費,01諸消耗品費,38982
01一般会計,02総務費,01総務管理費,01一般管理費,24土地取引規制関係事務費,12役務費,01郵便料,4920
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,11需用費,01人権の花運動用消耗品費,51514
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,19負担金補助及び交付金,01多摩東人権擁護委員協議会負担金,379100
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,08報償費,01講師謝礼,150000
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,11需用費,01諸消耗品費,5902
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,12役務費,01郵便料,23309
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,13委託料,03憲法手帳作成委託料,192240
01一般会計,02総務費,01総務管理費,01一般管理費,27子どものための人権啓発事業費,08報償費,01講師謝礼,295000
01一般会計,02総務費,01総務管理費,01一般管理費,27子どものための人権啓発事業費,08報償費,01保育者等謝礼,9927
01一般会計,02総務費,01総務管理費,01一般管理費,27子どものための人権啓発事業費,11需用費,01諸消耗品費,5000
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,12役務費,01郵便料,5460
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,12役務費,01クレジットカード決済手数料,7049
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,12役務費,02口座振替手数料,120
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,13委託料,01ホームページ保守管理委託料,148500
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,14使用料及び賃借料,01システム使用料,68670
01一般会計,02総務費,01総務管理費,01一般管理費,29東京市町村総合事務組合関係費,19負担金補助及び交付金,01負担金,9748000
01一般会計,02総務費,01総務管理費,01一般管理費,30東京都市公平委員会関係費,19負担金補助及び交付金,01負担金,1409300
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,01報酬,01市政嘱託員報酬　１人,2110800
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,04共済費,01市政嘱託員共済費,349632
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,07賃金,01臨時職員賃金,652665
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,11需用費,01諸消耗品費,161695
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,11需用費,02新聞雑誌購読料,304296
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,11需用費,01諸賄費,5000
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,12役務費,01郵便料,3920
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,12役務費,01市広告物等掲示料,380680
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,12役務費,02市政情報誌販売手数料,2700
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,12役務費,03情報発信サービス利用料,65400
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,14使用料及び賃借料,01著作物等複写利用料,334356
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,14使用料及び賃借料,02情報機器等使用料,48129
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,18備品購入費,01諸備品購入費,71798
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,08報償費,01対談者謝礼,30000
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,08報償費,02寄稿者謝礼,10000
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,11需用費,01広報みたか印刷費,17804138
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,13委託料,01広報みたか編集業務委託料,25918600
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,13委託料,02広報みたか等配布業務委託料,31846486
01一般会計,02総務費,01総務管理費,02広報広聴費,04外国語版広報発行費,13委託料,01外国語版広報発行業務委託料,1582680
01一般会計,02総務費,01総務管理費,02広報広聴費,05点字・声の広報発行費,13委託料,01点字広報発行業務委託料,654438
01一般会計,02総務費,01総務管理費,02広報広聴費,05点字・声の広報発行費,13委託料,02声の広報発行業務委託料,726932
01一般会計,02総務費,01総務管理費,02広報広聴費,06ホームページ関係費,13委託料,01管理業務等委託料,9403984
01一般会計,02総務費,01総務管理費,02広報広聴費,07音声・映像広報費,12役務費,01ラジオ番組放送料,1502104
01一般会計,02総務費,01総務管理費,02広報広聴費,07音声・映像広報費,12役務費,02テレビ番組放送料,1196820
01一般会計,02総務費,01総務管理費,02広報広聴費,07音声・映像広報費,13委託料,01テレビ番組等作成委託料,16543660
01一般会計,02総務費,01総務管理費,02広報広聴費,08広聴関係費,11需用費,01諸消耗品費,885
01一般会計,02総務費,01総務管理費,02広報広聴費,08広聴関係費,12役務費,01郵便料,69616
01一般会計,02総務費,01総務管理費,02広報広聴費,09情報公開関係費,01報酬,01委員報酬　５人,149500
01一般会計,02総務費,01総務管理費,02広報広聴費,09情報公開関係費,11需用費,01諸消耗品費,32595
01一般会計,02総務費,01総務管理費,02広報広聴費,09情報公開関係費,11需用費,02資料等購入費,4100
01一般会計,02総務費,01総務管理費,02広報広聴費,09情報公開関係費,12役務費,01郵便料,5356
01一般会計,02総務費,01総務管理費,02広報広聴費,09情報公開関係費,13委託料,01速記反訳委託料,113808
01一般会計,02総務費,01総務管理費,02広報広聴費,09情報公開関係費,14使用料及び賃借料,01電子複写機使用料,32924
01一般会計,02総務費,01総務管理費,02広報広聴費,10個人情報保護関係費,01報酬,01委員報酬　１２人,240000
01一般会計,02総務費,01総務管理費,02広報広聴費,10個人情報保護関係費,11需用費,01諸消耗品費,8349
01一般会計,02総務費,01総務管理費,02広報広聴費,10個人情報保護関係費,12役務費,01郵便料,17084
01一般会計,02総務費,01総務管理費,02広報広聴費,10個人情報保護関係費,13委託料,01速記反訳委託料,139150
01一般会計,02総務費,01総務管理費,02広報広聴費,11総合オンブズマン関係費,01報酬,01総合オンブズマン報酬　２人,3072000
01一般会計,02総務費,01総務管理費,02広報広聴費,11総合オンブズマン関係費,11需用費,01諸消耗品費,10732
01一般会計,02総務費,01総務管理費,02広報広聴費,11総合オンブズマン関係費,12役務費,01郵便料,6440
01一般会計,02総務費,01総務管理費,02広報広聴費,12一般市民相談関係費,01報酬,01市政嘱託員報酬　２人,4298760
