01会計,02款,03項,04目,05事項,06節,07細々節,08決算額
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,01新聞雑誌購読料,302505
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,02諸消耗品費,599025
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,01諸賄費,84305
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,12役務費,01郵便料,139711
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,12役務費,01洗濯代,1000
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,14使用料及び賃借料,01会場等使用料,47700
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,19負担金補助及び交付金,01公共機関連絡協議会負担金,28500
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,19負担金補助及び交付金,02市長会関係負担金,3577000
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,19負担金補助及び交付金,01見舞金（西日本豪雨対応分）,200000
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,13委託料,01運営委員会委託料,2300701
01一般会計,02総務費,01総務管理費,01一般管理費,13交際費,10交際費,01交際費,742640
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,04共済費,01臨時職員共済費,9
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,07賃金,01臨時職員賃金,170443
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,01諸消耗品費,376896
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,02法規追録代,931768
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,03新聞雑誌等購読料,90960
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,01諸賄費,7472
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,13委託料,01財務諸表作成支援業務委託料,993600
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,01報酬,01市政嘱託員報酬　２人,4352172
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,04共済費,01市政嘱託員共済費,721480
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,01新聞雑誌購読料,98616
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,02諸消耗品費,451690
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,03法規追録代,54671
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,01諸印刷費,125280
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,12役務費,01口座振替等手数料,2084211
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,13委託料,01機器保守等委託料,280800
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,14使用料及び賃借料,01ソフトウェア等使用料,1370536
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,01報酬,01市政嘱託員報酬　３人,6586680
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,04共済費,01市政嘱託員共済費,1003544
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,08報償費,01講師謝礼,50000
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,01新聞雑誌購読料,231806
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,02文書ファイリング用消耗品費,1337644
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,03諸消耗品費,385705
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,04法規追録代,1266308
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,01諸印刷費,31860
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,01諸修繕料,95418
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01郵便料等,2278967
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01システムサービス利用料,2432592
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01文書保管料,509310
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,02データ更新業務等委託料,3844800
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,03総合文書管理システム研修等委託料,928800
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,04文書廃棄等委託料,167886
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,01報酬,01弁護士報酬　１人,1800000
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,08報償費,01弁護士謝礼,7369474
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,11需用費,01諸消耗品費,13590
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,11需用費,01諸賄費,535
01一般会計,02総務費,01総務管理費,01一般管理費,19報酬等審議会関係費,01報酬,01委員報酬　７人,70000
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,01報酬,01市政嘱託員報酬　２人,4242510
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,04共済費,01市政嘱託員共済費,686450
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,11需用費,01自動車用消耗品費,566349
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,11需用費,02自転車用消耗品費,9936
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,11需用費,01自動車修繕料,2699366
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,11需用費,02自転車修繕料,64368
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,11需用費,01自動車用燃料費,1580769
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,12役務費,01洗濯代,36700
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,12役務費,02自動車リサイクル処理手数料,8630
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,13委託料,01洗車委託料,64800
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,13委託料,02運行管理委託料,22923542
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,13委託料,03定期整備委託料,15120
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,14使用料及び賃借料,01有料道路通行料,938270
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,14使用料及び賃借料,02自動車借上料,10250882
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,14使用料及び賃借料,01駐車場賃借料,9821344
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,15工事請負費,01原状回復工事費,177120
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,18備品購入費,02自転車購入費,258341
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,18備品購入費,03電気自動車購入費,2240460
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,18備品購入費,04諸備品購入費,308160
01一般会計,02総務費,01総務管理費,01一般管理費,20庁用自動車等関係費,19負担金補助及び交付金,01諸負担金,5000
01一般会計,02総務費,01総務管理費,01一般管理費,21臨時運行許可事務費,14使用料及び賃借料,01自動券売機使用料,22032
01一般会計,02総務費,01総務管理費,01一般管理費,22三鷹市土地開発公社運営関係費,19負担金補助及び交付金,01土地開発公社運営費補助金,6482561
01一般会計,02総務費,01総務管理費,01一般管理費,22三鷹市土地開発公社運営関係費,19負担金補助及び交付金,02土地開発公社取得用地償還等補助金,9450372
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,01報酬,01市政嘱託員報酬　１人,2137983
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,04共済費,01市政嘱託員共済費,330075
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,11需用費,01諸消耗品費,92000
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,11需用費,02法規追録代,20059
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,11需用費,01自動車修繕料,66321
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,11需用費,01自動車用燃料費,11573
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,12役務費,01郵便料,16310
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,13委託料,01鑑定等委託料,2282156
01一般会計,02総務費,01総務管理費,01一般管理費,23用地取得事務費,19負担金補助及び交付金,01東京地区用地対策連絡協議会負担金,12000
01一般会計,02総務費,01総務管理費,01一般管理費,24土地取引規制関係事務費,11需用費,01諸消耗品費,38096
01一般会計,02総務費,01総務管理費,01一般管理費,24土地取引規制関係事務費,12役務費,01郵便料,4960
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,08報償費,01講師謝礼,100000
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,08報償費,02手話通訳者謝礼,14000
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,11需用費,01人権の花運動用消耗品費,51860
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,11需用費,02地域ネットワーク事業消耗品費,136500
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,11需用費,01諸印刷費,231660
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,12役務費,01郵便料,11561
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,12役務費,02運搬料,32400
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,13委託料,01要約筆記委託料,32000
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,14使用料及び賃借料,01会場使用料,83900
01一般会計,02総務費,01総務管理費,01一般管理費,25人権啓発関係費,19負担金補助及び交付金,01多摩東人権擁護委員協議会負担金,379100
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,08報償費,01講師謝礼,400000
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,08報償費,01保育者等謝礼,61000
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,11需用費,01諸消耗品費,6821
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,11需用費,01諸賄費,23549
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,12役務費,01郵便料,10000
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,13委託料,01ポスター等作成委託料,232740
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,13委託料,02駐輪場整理委託料,14484
01一般会計,02総務費,01総務管理費,01一般管理費,26憲法施行記念行事費,14使用料及び賃借料,01会場使用料,168700
01一般会計,02総務費,01総務管理費,01一般管理費,27子どものための人権啓発事業費,08報償費,01講師謝礼,235000
01一般会計,02総務費,01総務管理費,01一般管理費,27子どものための人権啓発事業費,08報償費,01保育者等謝礼,5522
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,11需用費,01諸消耗品費,4200
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,12役務費,01郵便料,12084
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,12役務費,01クレジットカード決済手数料,6134
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,13委託料,01ホームページ保守管理委託料,302400
01一般会計,02総務費,01総務管理費,01一般管理費,28まちづくり応援寄附推進事業費,14使用料及び賃借料,01システム使用料,68040
01一般会計,02総務費,01総務管理費,01一般管理費,29東京市町村総合事務組合関係費,19負担金補助及び交付金,01負担金,9712000
01一般会計,02総務費,01総務管理費,01一般管理費,30東京都市公平委員会関係費,19負担金補助及び交付金,01負担金,1456650
01一般会計,02総務費,01総務管理費,02広報広聴費,01市長と語り合う会事業費,11需用費,01諸賄費,5100
01一般会計,02総務費,01総務管理費,02広報広聴費,01市長と語り合う会事業費,13委託料,01速記反訳委託料,165240
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,01報酬,01市政嘱託員報酬　１人,2110800
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,04共済費,01市政嘱託員共済費,339329
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,07賃金,01臨時職員賃金,620555
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,11需用費,01諸消耗品費,156937
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,11需用費,02新聞雑誌購読料,296745
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,11需用費,01諸賄費,10000
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,12役務費,01電話料,57094
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,12役務費,02郵便料,3927
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,12役務費,01市広告物等掲示料,377187
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,12役務費,02市政情報誌販売手数料,3200
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,14使用料及び賃借料,01著作物等複写利用料,85190
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,08報償費,01対談者謝礼,30000
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,08報償費,02寄稿者謝礼,10000
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,11需用費,01広報みたか印刷費,17845844
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,13委託料,01広報みたか編集業務委託料,26303400
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,13委託料,02広報みたか等配布業務委託料,30571782
01一般会計,02総務費,01総務管理費,02広報広聴費,04外国語版広報発行費,13委託料,01外国語版広報発行業務委託料,1568160
01一般会計,02総務費,01総務管理費,02広報広聴費,05点字・声の広報発行費,11需用費,01諸消耗品費,34276
01一般会計,02総務費,01総務管理費,02広報広聴費,05点字・声の広報発行費,13委託料,01点字広報発行業務委託料,653580
01一般会計,02総務費,01総務管理費,02広報広聴費,05点字・声の広報発行費,13委託料,02声の広報発行業務委託料,720264
01一般会計,02総務費,01総務管理費,02広報広聴費,06ホームページ関係費,13委託料,01管理業務等委託料,8132184
01一般会計,02総務費,01総務管理費,02広報広聴費,06ホームページ関係費,13委託料,02リニューアル業務委託料,7187400
01一般会計,02総務費,01総務管理費,02広報広聴費,07音声・映像広報費,12役務費,01ラジオ番組放送料,1483267
01一般会計,02総務費,01総務管理費,02広報広聴費,07音声・映像広報費,12役務費,02テレビ番組放送料,1182600
01一般会計,02総務費,01総務管理費,02広報広聴費,07音声・映像広報費,13委託料,01テレビ番組等作成委託料,16378200
01一般会計,02総務費,01総務管理費,02広報広聴費,08市政情報誌等発行費,13委託料,01ガイドマップ作成委託料,1199880
