01会計,02款,03項,04目,05節,06細節,07細々節,08決算額
01一般会計,12分担金及び負担金,01負担金,01民生費負担金,03母子福祉費負担金,01母子生活支援施設入所措置費負担金,0,306750
01一般会計,12分担金及び負担金,01負担金,02衛生費負担金,01未熟児養育医療給付費負担金,01未熟児養育医療給付費負担金,0,3197470
01一般会計,12分担金及び負担金,01負担金,03土木費負担金,01道路掘削復旧工事監督事務費負担金,01道路掘削復旧工事監督事務費負担金,0,5325910
01一般会計,13使用料及び手数料,01使用料,01総務使用料,01三鷹ネットワーク大学使用料,01三鷹ネットワーク大学使用料,0,551100
01一般会計,13使用料及び手数料,01使用料,01総務使用料,02市民センター使用料,01市民センター事務室等使用料,0,834384
01一般会計,13使用料及び手数料,01使用料,01総務使用料,02市民センター使用料,02市民センター駐車場等使用料,0,10355000
01一般会計,13使用料及び手数料,01使用料,01総務使用料,03地区公会堂使用料,01地区公会堂使用料,0,13300
01一般会計,13使用料及び手数料,01使用料,01総務使用料,04地区公会堂用地使用料,01地区公会堂用地使用料,0,6732
01一般会計,13使用料及び手数料,01使用料,01総務使用料,05コミュニティ・センタープール等使用料,01コミュニティ・センタープール等使用料,0,1977850
01一般会計,13使用料及び手数料,01使用料,01総務使用料,06コミュニティ・センター用地等使用料,01コミュニティ・センター用地等使用料,0,4704
01一般会計,13使用料及び手数料,01使用料,01総務使用料,07市民協働センター使用料,01市民協働センター使用料,0,2670930
01一般会計,13使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,01芸術文化センター使用料,0,43602060
01一般会計,13使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,02美術ギャラリー使用料,0,2366400
01一般会計,13使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,03公会堂使用料,0,34053630
01一般会計,13使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,04みたか井心亭使用料,0,2364100
01一般会計,13使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,05山本有三記念館使用料,0,2291800
01一般会計,13使用料及び手数料,01使用料,01総務使用料,09文化施設用地使用料,01山本有三記念館用地使用料,0,3948
01一般会計,13使用料及び手数料,01使用料,01総務使用料,10三鷹市立アニメーション美術館内施設使用料,01三鷹市立アニメーション美術館内施設使用料,0,1915174
01一般会計,13使用料及び手数料,01使用料,02民生使用料,01福祉センター使用料,01福祉センター使用料,0,805850
01一般会計,13使用料及び手数料,01使用料,02民生使用料,02下連雀複合施設使用料,01下連雀複合施設用地使用料,0,2400
01一般会計,13使用料及び手数料,01使用料,02民生使用料,02下連雀複合施設使用料,02下連雀複合施設施設使用料,0,1562136
01一般会計,13使用料及び手数料,01使用料,02民生使用料,03福祉コアかみれん使用料,01福祉コアかみれん用地使用料,0,1200
01一般会計,13使用料及び手数料,01使用料,02民生使用料,03福祉コアかみれん使用料,02福祉コアかみれん施設使用料,0,1085364
01一般会計,13使用料及び手数料,01使用料,02民生使用料,04心身障がい児通所訓練施設なかよし教室使用料,01心身障がい児通所訓練施設なかよし教室施設使用料,0,3262932
01一般会計,13使用料及び手数料,01使用料,02民生使用料,05北野ハピネスセンター用地使用料,01北野ハピネスセンター用地使用料,0,1236
01一般会計,13使用料及び手数料,01使用料,02民生使用料,06福祉住宅使用料,01福祉住宅使用料,0,21103402
01一般会計,13使用料及び手数料,01使用料,02民生使用料,07保育園用地使用料,01保育園用地使用料,0,13740
01一般会計,13使用料及び手数料,01使用料,02民生使用料,09子ども発達支援センター使用料,01子ども発達支援センター使用料,0,147000
01一般会計,13使用料及び手数料,01使用料,02民生使用料,10多世代交流センター用地使用料,01多世代交流センター用地内水源用地等使用料,0,291480
01一般会計,13使用料及び手数料,01使用料,02民生使用料,11学童保育所使用料,01学童保育所育成料,0,116050000
01一般会計,13使用料及び手数料,01使用料,02民生使用料,11学童保育所使用料,02学童保育所延長育成料,0,8501400
01一般会計,13使用料及び手数料,01使用料,03衛生使用料,01総合保健センター使用料,01総合保健センター使用料,0,1600
01一般会計,13使用料及び手数料,01使用料,03衛生使用料,02リサイクル市民工房用地使用料,01高圧線下土地使用料,0,464856
01一般会計,13使用料及び手数料,01使用料,04農林使用料,01農業公園用地使用料,01農業公園用地使用料,0,10851084
01一般会計,13使用料及び手数料,01使用料,05土木使用料,01道路占用料,01ガス管、電柱等道路占用料,0,224764324
01一般会計,13使用料及び手数料,01使用料,05土木使用料,02法定外公共物使用料,01ガス管、電柱等公共物使用料,0,6254895
01一般会計,13使用料及び手数料,01使用料,05土木使用料,03交通公園等用地使用料,01交通公園等用地使用料,0,315938
01一般会計,13使用料及び手数料,01使用料,05土木使用料,04都市公園等用地使用料,01高圧線下等土地使用料,0,1757376
01一般会計,13使用料及び手数料,01使用料,05土木使用料,05三鷹中央防災公園使用料,01三鷹中央防災公園使用料,0,1400
01一般会計,13使用料及び手数料,01使用料,05土木使用料,06市営住宅等使用料,01市営大沢住宅等使用料,0,31514204
01一般会計,13使用料及び手数料,01使用料,05土木使用料,07下連雀市民住宅使用料,01下連雀市民住宅使用料,0,22104000
01一般会計,13使用料及び手数料,01使用料,06消防使用料,01防災用地使用料,01消防団詰所用地使用料,0,3600
01一般会計,13使用料及び手数料,01使用料,07教育使用料,01教育センター用地使用料,01教育センター用地使用料,0,1200
01一般会計,13使用料及び手数料,01使用料,07教育使用料,01教育センター用地使用料,02教育センター暫定施設用地使用料,0,969
01一般会計,13使用料及び手数料,01使用料,07教育使用料,02川上郷自然の村用地使用料,01川上郷自然の村用地使用料,0,1200
01一般会計,13使用料及び手数料,01使用料,07教育使用料,03学校用地使用料,01学校用地内水源用地等使用料,0,756828
01一般会計,13使用料及び手数料,01使用料,07教育使用料,04大沢の里郷土文化施設使用料,01大沢の里郷土文化施設使用料,0,642200
01一般会計,13使用料及び手数料,01使用料,07教育使用料,05学校施設使用料,01地域交流室使用料,0,64000
01一般会計,13使用料及び手数料,01使用料,07教育使用料,05学校施設使用料,02体育施設使用料,0,960510
01一般会計,13使用料及び手数料,01使用料,07教育使用料,05学校施設使用料,03夜間照明設備使用料,0,1316260
01一般会計,13使用料及び手数料,01使用料,07教育使用料,06生涯学習センター使用料,01生涯学習センター使用料,0,3394950
01一般会計,13使用料及び手数料,01使用料,07教育使用料,07図書館用地使用料,01三鷹図書館ケーブルテレビ支柱用地使用料,0,1872
01一般会計,13使用料及び手数料,01使用料,07教育使用料,07図書館用地使用料,02東部図書館ケーブルテレビ支柱用地使用料,0,1440
01一般会計,13使用料及び手数料,01使用料,07教育使用料,07図書館用地使用料,03西部図書館ケーブルテレビ支柱用地使用料,0,1200
01一般会計,13使用料及び手数料,01使用料,07教育使用料,08スポーツ施設使用料,01新川テニスコート施設使用料,0,2205200
01一般会計,13使用料及び手数料,01使用料,07教育使用料,08スポーツ施設使用料,02大沢総合グラウンド施設使用料,0,24097120
01一般会計,13使用料及び手数料,01使用料,07教育使用料,08スポーツ施設使用料,03大沢総合グラウンド夜間照明設備使用料,0,4359900
01一般会計,13使用料及び手数料,01使用料,07教育使用料,08スポーツ施設使用料,04大沢野川グラウンド管理棟施設使用料,0,310560
01一般会計,13使用料及び手数料,01使用料,07教育使用料,08スポーツ施設使用料,05総合スポーツセンター施設使用料,0,70376020
01一般会計,13使用料及び手数料,01使用料,07教育使用料,09井口特設グラウンド用地使用料,01電柱用地等使用料,0,2976
01一般会計,13使用料及び手数料,02手数料,01総務手数料,01自動車臨時運行許可手数料,01自動車臨時運行許可手数料,0,525000
01一般会計,13使用料及び手数料,02手数料,01総務手数料,02住居表示台帳閲覧等手数料,01住居表示台帳閲覧等手数料,0,14200
01一般会計,13使用料及び手数料,02手数料,01総務手数料,03自動交付手数料,01証明書自動交付手数料,0,25576600
01一般会計,13使用料及び手数料,02手数料,01総務手数料,04税証明交付手数料,01税証明交付手数料,0,11065900
01一般会計,13使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,01戸籍証明書交付手数料,0,15891000
01一般会計,13使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,02住民票写し交付閲覧手数料,0,17617700
01一般会計,13使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,03印鑑登録証明等交付手数料,0,5200300
01一般会計,13使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,04通知カード再交付手数料,0,442500
01一般会計,13使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,05個人番号カード再交付手数料,0,160800
01一般会計,13使用料及び手数料,02手数料,03衛生手数料,01工場認可申請手数料,01工場認可申請手数料,0,30400
01一般会計,13使用料及び手数料,02手数料,03衛生手数料,02犬の登録等手数料,01犬の登録等手数料,0,4381640
01一般会計,13使用料及び手数料,02手数料,03衛生手数料,03塵芥処理手数料,01ごみ収集処理手数料,0,371950300
01一般会計,13使用料及び手数料,02手数料,03衛生手数料,03塵芥処理手数料,02一般廃棄物処理業許可申請等手数料,0,190000
01一般会計,13使用料及び手数料,02手数料,03衛生手数料,04し尿処理手数料,01し尿処理手数料,0,10666000
01一般会計,13使用料及び手数料,02手数料,03衛生手数料,04し尿処理手数料,02浄化槽清掃業許可申請手数料,0,10000
01一般会計,13使用料及び手数料,02手数料,04土木手数料,01屋外広告物許可手数料,01屋外広告物許可手数料,0,1638980
01一般会計,13使用料及び手数料,02手数料,04土木手数料,02道路証明手数料,01道路証明手数料,0,155700
01一般会計,13使用料及び手数料,02手数料,04土木手数料,03境界確定図面等写し交付手数料,01境界確定図面等写し交付手数料,0,2111100
01一般会計,13使用料及び手数料,02手数料,04土木手数料,04建築指導手数料,01建築物確認等申請手数料,0,1719700
01一般会計,13使用料及び手数料,02手数料,04土木手数料,04建築指導手数料,02建築許可等申請手数料,0,6954200
01一般会計,13使用料及び手数料,02手数料,04土木手数料,05建築指導証明手数料,01建築確認証明等手数料,0,1901700
01一般会計,13使用料及び手数料,02手数料,04土木手数料,06都市計画証明等手数料,01都市計画証明等手数料,0,21000
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,01生活困窮者自立相談支援事業費等負担金,01生活困窮者自立相談支援事業費負担金,0,21145941
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,01生活困窮者自立相談支援事業費等負担金,02生活困窮者住居確保給付金負担金,0,4353232
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,01生活困窮者自立相談支援事業費等負担金,03被保護者就労支援事業費負担金,0,2919144
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,01居宅介護給付費負担金,0,232070519
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,02療養介護給付費負担金,0,34655631
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,03生活介護給付費負担金,0,474393192
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,04短期入所給付費負担金,0,40236047
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,05施設支援給付費負担金,0,134033660
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,06サービス利用計画作成費負担金,0,30459823
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,07自立生活援助給付費負担金,0,544671
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,01就労移行支援給付費負担金,0,57938222
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,02就労継続支援給付費負担金,0,257225080
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,03就労定着支援給付費負担金,0,2785199
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,04共同生活援助給付費負担金,0,189043243
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,05自立訓練給付費負担金,0,12035696
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,04障害者自立支援医療給付費負担金,01更生医療給付費負担金,0,122505272
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,04障害者自立支援医療給付費負担金,02育成医療給付費負担金,0,443054
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,05障害者自立支援補装具費支給事業負担金,01障害者自立支援補装具費支給事業負担金,0,15288152
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,01児童発達支援給付費負担金,0,66478043
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,02医療型児童発達支援給付費負担金,0,1101754
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,03放課後等デイサービス給付費負担金,0,146426732
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,04障がい児相談支援給付費負担金,0,6876139
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,05保育所等訪問支援給付費負担金,0,560710
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,07特別障害者手当等負担金,01特別障害者手当等負担金,0,50962913
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,08国民健康保険保険基盤安定負担金,01保険基盤安定負担金,0,116909272
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,09介護保険低所得者保険料軽減負担金,01介護保険低所得者保険料軽減負担金,0,28444200
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,10児童扶養手当負担金,01児童扶養手当負担金,0,158726413
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,01３歳未満被用者児童手当負担金,0,448982666
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,02３歳から中学校修了前被用者児童手当負担金,0,864156667
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,03非被用者児童手当負担金,0,272650000
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,04特例給付負担金,0,253486667
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,12施設型給付費負担金,01私立保育園給付費負担金,0,939017580
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,12施設型給付費負担金,02公私連携型保育園給付費負担金,0,152563084
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,12施設型給付費負担金,03公私連携型認定こども園施設給付費負担金,0,30966736
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,13地域型保育給付費負担金,01小規模保育施設給付費負担金,0,59553480
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,13地域型保育給付費負担金,02家庭的保育施設給付費負担金,0,29098668
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,13地域型保育給付費負担金,03事業所内保育施設給付費負担金,0,16373440
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,14児童福祉費負担金,01母子生活支援施設入所措置費負担金,0,12322307
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,14児童福祉費負担金,02入院助産措置費負担金,0,461580
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,01生活扶助費等負担金,0,2353290623
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,02介護扶助費負担金,0,83471138
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,03医療扶助費負担金,0,2235161077
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,04中国残留邦人等生活支援給付費等負担金,0,13500265
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,05中国残留邦人等介護支援給付費負担金,0,971080
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,06中国残留邦人等医療支援給付費負担金,0,14717430
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,07中国残留邦人等配偶者支援金負担金,0,1040112
01一般会計,14国庫支出金,01国庫負担金,01民生費国庫負担金,16子育てのための施設等利用給付費負担金,01子育てのための施設等利用給付費負担金,0,16650000
01一般会計,14国庫支出金,01国庫負担金,02衛生費国庫負担金,01母子保健衛生費負担金,01未熟児養育医療給付費負担金,0,5785813
01一般会計,14国庫支出金,01国庫負担金,03教育費国庫負担金,01施設型給付費負担金,01幼稚園施設給付費負担金,0,158583213
01一般会計,14国庫支出金,01国庫負担金,03教育費国庫負担金,01施設型給付費負担金,02認定こども園施設給付費負担金,0,37428580
01一般会計,14国庫支出金,01国庫負担金,03教育費国庫負担金,02子育てのための施設等利用給付費負担金,01子育てのための施設等利用給付費負担金,0,125876000
01一般会計,14国庫支出金,02国庫補助金,01総務費国庫補助金,01社会保障・税番号制度事業費補助金,01社会保障・税番号制度事業費補助金,0,28897000
01一般会計,14国庫支出金,02国庫補助金,01総務費国庫補助金,02社会保障・税番号制度事務費補助金,01社会保障・税番号制度事務費補助金,0,17173000
01一般会計,14国庫支出金,02国庫補助金,01総務費国庫補助金,04介護保険事業費補助金,01介護保険事業費補助金,0,4093000
01一般会計,14国庫支出金,02国庫補助金,01総務費国庫補助金,05妊娠・出産包括支援事業補助金,01母子保健情報連携システム改修事業補助金,0,928000
01一般会計,14国庫支出金,02国庫補助金,01総務費国庫補助金,06特定感染症検査等事業補助金,01特定感染症検査等事業補助金,0,1567500
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,01地域生活支援事業費等補助金,01地域生活支援事業費等補助金,0,58053000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,02生活困窮者就労準備支援事業費等補助金,01生活困窮者就労準備支援事業費等補助金,0,21637000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,02生活困窮者就労準備支援事業費等補助金,02生活困窮者子どもの学習等支援事業費補助金,0,7032000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,02生活困窮者就労準備支援事業費等補助金,03生活保護適正化等事業費補助金,0,23276000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,03公的賃貸住宅家賃対策調整補助金,01公的賃貸住宅家賃対策調整補助金,0,23794000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,04児童虐待・ＤＶ対策等総合支援事業費補助金,01児童虐待・ＤＶ対策等総合支援事業費補助金,0,1187000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,05子ども・子育て支援交付金,01利用者支援事業交付金,0,13526000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,05子ども・子育て支援交付金,02子どもを守る地域ネットワーク機能強化事業交付金,0,685000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,05子ども・子育て支援交付金,03子育て援助活動支援事業交付金,0,3680000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,05子ども・子育て支援交付金,04養育支援訪問事業交付金,0,98000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,05子ども・子育て支援交付金,05地域子育て支援拠点事業交付金,0,27933000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,05子ども・子育て支援交付金,06一時預かり事業交付金,0,16472000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,05子ども・子育て支援交付金,07子育て短期支援事業交付金,0,968000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,05子ども・子育て支援交付金,08病児保育事業交付金,0,6440000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,05子ども・子育て支援交付金,09乳児家庭全戸訪問事業交付金,0,3546000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,05子ども・子育て支援交付金,10延長保育事業交付金,0,19871000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,05子ども・子育て支援交付金,11放課後児童健全育成事業交付金,0,64095000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,05子ども・子育て支援交付金,13新型コロナウイルス感染症対策事業費交付金,0,11479000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,06子ども・子育て支援体制整備総合推進事業費補助金,01子ども・子育て支援体制整備総合推進事業費補助金,0,696000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,07保育対策総合支援事業費補助金,01保育士宿舎借り上げ支援事業費補助金,0,69961000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,07保育対策総合支援事業費補助金,02保育所等改修費等支援事業補助金,0,69999000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,07保育対策総合支援事業費補助金,03保育所等事故防止推進事業補助金,0,6000000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,07保育対策総合支援事業費補助金,04新型コロナウイルス感染症対策事業費補助金,0,2695000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,08母子家庭等対策総合支援事業費補助金,01母子家庭等対策総合支援事業費補助金,0,14112000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,09保育所等整備交付金,01保育所等整備交付金,0,145620000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,11障害児発達支援無償化周知事業費補助金,01障害児発達支援無償化周知事業費補助金,0,11000
01一般会計,14国庫支出金,02国庫補助金,02民生費国庫補助金,12年金生活者支援給付金支給事務交付金,01年金生活者支援給付金支給事務交付金,0,943699
01一般会計,14国庫支出金,02国庫補助金,03衛生費国庫補助金,01子ども・子育て支援交付金,01利用者支援事業交付金,0,3176000
01一般会計,14国庫支出金,02国庫補助金,03衛生費国庫補助金,02妊娠・出産包括支援事業補助金,01産後ケア事業補助金,0,8064000
01一般会計,14国庫支出金,02国庫補助金,03衛生費国庫補助金,03地域自殺対策強化交付金,01地域自殺対策強化交付金,0,173000
01一般会計,14国庫支出金,02国庫補助金,03衛生費国庫補助金,04特定感染症検査等事業補助金,01特定感染症検査等事業補助金,0,7415500
01一般会計,14国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,01狭あい道路拡幅整備費交付金,0,25000000
01一般会計,14国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,02三鷹駅前デッキ長寿命化事業費交付金,0,7500000
01一般会計,14国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,03橋梁改修事業費交付金,0,5150000
01一般会計,14国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,04橋梁現況調査事業費交付金,0,300000
01一般会計,14国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,05交通安全対策整備事業費交付金,0,100000
01一般会計,14国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,06循環型住まいづくり推進事業費交付金,0,283000
01一般会計,14国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,07雨水貯留施設整備事業費交付金,0,35000000
01一般会計,14国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,08中原一丁目公園用地取得事業費交付金,0,41250000
