01会計,02款,03項,04目,05節,06細節,07細々節,08決算額
01一般会計,12使用料及び手数料,01使用料,01総務使用料,06コミュニティ・センター用地等使用料,01コミュニティ・センター用地等使用料,0,4704
01一般会計,12使用料及び手数料,01使用料,01総務使用料,07市民協働センター使用料,01市民協働センター使用料,0,2942370
01一般会計,12使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,01芸術文化センター使用料,0,51260440
01一般会計,12使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,02美術ギャラリー使用料,0,2026400
01一般会計,12使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,03公会堂使用料,0,40331700
01一般会計,12使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,04みたか井心亭使用料,0,3279040
01一般会計,12使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,05山本有三記念館使用料,0,2146200
01一般会計,12使用料及び手数料,01使用料,01総務使用料,09文化施設用地使用料,01山本有三記念館用地使用料,0,3864
01一般会計,12使用料及び手数料,01使用料,01総務使用料,10三鷹市立アニメーション美術館内施設使用料,01三鷹市立アニメーション美術館内施設使用料,0,1915174
01一般会計,12使用料及び手数料,01使用料,02民生使用料,01福祉会館使用料,01福祉会館使用料,0,283500
01一般会計,12使用料及び手数料,01使用料,02民生使用料,02下連雀複合施設使用料,01下連雀複合施設用地使用料,0,2400
01一般会計,12使用料及び手数料,01使用料,02民生使用料,02下連雀複合施設使用料,02下連雀複合施設施設使用料,0,1588176
01一般会計,12使用料及び手数料,01使用料,02民生使用料,03福祉コアかみれん使用料,01福祉コアかみれん用地使用料,0,1200
01一般会計,12使用料及び手数料,01使用料,02民生使用料,03福祉コアかみれん使用料,02福祉コアかみれん施設使用料,0,998424
01一般会計,12使用料及び手数料,01使用料,02民生使用料,04心身障がい児通所訓練施設なかよし教室使用料,01心身障がい児通所訓練施設なかよし教室施設使用料,0,3224880
01一般会計,12使用料及び手数料,01使用料,02民生使用料,05北野ハピネスセンター用地使用料,01北野ハピネスセンター用地使用料,0,1692
01一般会計,12使用料及び手数料,01使用料,02民生使用料,06福祉住宅使用料,01福祉住宅使用料,0,20423723
01一般会計,12使用料及び手数料,01使用料,02民生使用料,07保育園用地使用料,01保育園用地使用料,0,13644
01一般会計,12使用料及び手数料,01使用料,02民生使用料,08ちどりこども園使用料,01基本保育料,0,80000
01一般会計,12使用料及び手数料,01使用料,02民生使用料,08ちどりこども園使用料,02預かり保育料,0,4000
01一般会計,12使用料及び手数料,01使用料,02民生使用料,09児童館用地使用料,01児童館用地内水源用地等使用料,0,291480
01一般会計,12使用料及び手数料,01使用料,02民生使用料,10学童保育所使用料,01学童保育所育成料,0,95891000
01一般会計,12使用料及び手数料,01使用料,02民生使用料,10学童保育所使用料,02学童保育所延長育成料,0,6258000
01一般会計,12使用料及び手数料,01使用料,02民生使用料,11福祉センター使用料,01福祉センター使用料,0,1500
01一般会計,12使用料及び手数料,01使用料,02民生使用料,12子ども発達支援センター使用料,01子ども発達支援センター使用料,0,1340
01一般会計,12使用料及び手数料,01使用料,03衛生使用料,01総合保健センター用地使用料,01総合保健センター用地使用料,0,3876
01一般会計,12使用料及び手数料,01使用料,03衛生使用料,02リサイクル市民工房用地使用料,01高圧線下土地使用料,0,464856
01一般会計,12使用料及び手数料,01使用料,04農林使用料,01農業公園用地使用料,01農業公園用地使用料,0,10812540
01一般会計,12使用料及び手数料,01使用料,05土木使用料,01道路占用料,01ガス管、電柱等道路占用料,0,227152554
01一般会計,12使用料及び手数料,01使用料,05土木使用料,02法定外公共物使用料,01ガス管、電柱等公共物使用料,0,6157192
01一般会計,12使用料及び手数料,01使用料,05土木使用料,03交通公園等用地使用料,01交通公園等用地使用料,0,107700
01一般会計,12使用料及び手数料,01使用料,05土木使用料,04都市公園等用地使用料,01高圧線下等土地使用料,0,1724820
01一般会計,12使用料及び手数料,01使用料,05土木使用料,05市営住宅等使用料,01市営大沢住宅等使用料,0,34092549
01一般会計,12使用料及び手数料,01使用料,05土木使用料,06下連雀市民住宅使用料,01下連雀市民住宅使用料,0,19561299
01一般会計,12使用料及び手数料,01使用料,06消防使用料,01防災用地使用料,01消防団詰所用地使用料,0,3600
01一般会計,12使用料及び手数料,01使用料,07教育使用料,01教育センター用地使用料,01教育センター用地使用料,0,1200
01一般会計,12使用料及び手数料,01使用料,07教育使用料,02川上郷自然の村用地使用料,01川上郷自然の村用地使用料,0,1200
01一般会計,12使用料及び手数料,01使用料,07教育使用料,03学校用地使用料,01学校用地内水源用地等使用料,0,795965
01一般会計,12使用料及び手数料,01使用料,07教育使用料,04大沢の里水車経営農家使用料,01大沢の里水車経営農家使用料,0,226900
01一般会計,12使用料及び手数料,01使用料,07教育使用料,05学校施設使用料,01地域交流室使用料,0,106000
01一般会計,12使用料及び手数料,01使用料,07教育使用料,05学校施設使用料,02体育施設使用料,0,1323300
01一般会計,12使用料及び手数料,01使用料,07教育使用料,05学校施設使用料,03夜間照明設備使用料,0,1805300
01一般会計,12使用料及び手数料,01使用料,07教育使用料,06社会教育会館用地使用料,01高圧線下土地使用料,0,610406
01一般会計,12使用料及び手数料,01使用料,07教育使用料,07図書館用地使用料,01三鷹図書館ケーブルテレビ支柱用地使用料,0,1872
01一般会計,12使用料及び手数料,01使用料,07教育使用料,07図書館用地使用料,02東部図書館ケーブルテレビ支柱用地使用料,0,1440
01一般会計,12使用料及び手数料,01使用料,07教育使用料,07図書館用地使用料,03西部図書館ケーブルテレビ支柱用地使用料,0,1200
01一般会計,12使用料及び手数料,01使用料,07教育使用料,08体育施設使用料,01体育施設使用料,0,38734930
01一般会計,12使用料及び手数料,01使用料,07教育使用料,09井口特設グラウンド用地使用料,01電柱用地等使用料,0,1512
01一般会計,12使用料及び手数料,01使用料,07教育使用料,10大沢野川グラウンド駐車場使用料,01駐車場使用料,0,2482500
01一般会計,12使用料及び手数料,01使用料,07教育使用料,11生涯学習センター使用料,01生涯学習センター使用料,0,32300
01一般会計,12使用料及び手数料,01使用料,07教育使用料,12スポーツ施設使用料,01総合スポーツセンター施設使用料,0,614790
01一般会計,12使用料及び手数料,02手数料,01総務手数料,01自動車臨時運行許可手数料,01自動車臨時運行許可手数料,0,710250
01一般会計,12使用料及び手数料,02手数料,01総務手数料,02住居表示台帳閲覧等手数料,01住居表示台帳閲覧等手数料,0,4300
01一般会計,12使用料及び手数料,02手数料,01総務手数料,03自動交付手数料,01証明書自動交付手数料,0,25628600
01一般会計,12使用料及び手数料,02手数料,01総務手数料,04税証明交付手数料,01税証明交付手数料,0,9980800
01一般会計,12使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,01戸籍証明書交付手数料,0,16112050
01一般会計,12使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,02住民票写し交付閲覧手数料,0,20151900
01一般会計,12使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,03印鑑登録証明等交付手数料,0,6173800
01一般会計,12使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,04通知カード再交付手数料,0,338000
01一般会計,12使用料及び手数料,02手数料,01総務手数料,05戸籍住民手数料,05個人番号カード再交付手数料,0,25600
01一般会計,12使用料及び手数料,02手数料,02民生手数料,01社会福祉法人理事証明書等交付手数料,01社会福祉法人理事証明書等交付手数料,0,400
01一般会計,12使用料及び手数料,02手数料,03衛生手数料,01工場認可申請手数料,01工場認可申請手数料,0,69100
01一般会計,12使用料及び手数料,02手数料,03衛生手数料,02犬の登録等手数料,01犬の登録等手数料,0,4450230
01一般会計,12使用料及び手数料,02手数料,03衛生手数料,03塵芥処理手数料,01ごみ収集処理手数料,0,335288000
01一般会計,12使用料及び手数料,02手数料,03衛生手数料,04し尿処理手数料,01し尿処理手数料,0,8366000
01一般会計,12使用料及び手数料,02手数料,04土木手数料,01屋外広告物許可手数料,01屋外広告物許可手数料,0,1445780
01一般会計,12使用料及び手数料,02手数料,04土木手数料,02道路証明手数料,01道路証明手数料,0,88800
01一般会計,12使用料及び手数料,02手数料,04土木手数料,03境界確定図面等写し交付手数料,01境界確定図面等写し交付手数料,0,1959900
01一般会計,12使用料及び手数料,02手数料,04土木手数料,04建築指導手数料,01建築物確認等申請手数料,0,2125200
01一般会計,12使用料及び手数料,02手数料,04土木手数料,04建築指導手数料,02建築許可等申請手数料,0,5254200
01一般会計,12使用料及び手数料,02手数料,04土木手数料,05建築指導証明手数料,01建築確認証明等手数料,0,1647900
01一般会計,12使用料及び手数料,02手数料,04土木手数料,06都市計画証明等手数料,01都市計画証明等手数料,0,30900
01一般会計,12使用料及び手数料,02手数料,04土木手数料,09緑化率適合証明手数料,01緑化率適合証明手数料,0,600
01一般会計,12使用料及び手数料,03証紙収入,01証紙収入,01証紙収入,01証紙収入,0,3401300
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,01生活困窮者自立相談支援事業費等負担金,01生活困窮者自立相談支援事業費負担金,0,16576500
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,01生活困窮者自立相談支援事業費等負担金,02生活困窮者住居確保給付金負担金,0,2970000
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,01生活困窮者自立相談支援事業費等負担金,03被保護者就労支援事業費負担金,0,2986001
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,01居宅介護給付費負担金,0,196694305
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,02療養介護給付費負担金,0,38146827
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,03生活介護給付費負担金,0,386616780
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,04短期入所給付費負担金,0,36018897
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,05施設支援給付費負担金,0,118119764
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,06サービス利用計画作成費負担金,0,21730869
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,01就労移行支援給付費負担金,0,56135142
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,02就労継続支援給付費負担金,0,275096769
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,03共同生活援助給付費負担金,0,143998112
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,04自立訓練給付費負担金,0,9076447
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,04障害者自立支援医療給付費負担金,01更生医療給付費負担金,0,93465624
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,04障害者自立支援医療給付費負担金,02育成医療給付費負担金,0,443054
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,05障害者自立支援補装具費支給事業負担金,01障害者自立支援補装具費支給事業負担金,0,13294666
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,01児童発達支援給付費負担金,0,32867721
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,02医療型児童発達支援給付費負担金,0,539035
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,03放課後等デイサービス給付費負担金,0,102864151
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,04障がい児相談支援給付費負担金,0,5250207
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,07特別障害者手当等負担金,01特別障害者手当等負担金,0,42612930
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,08国民健康保険保険基盤安定負担金,01保険基盤安定負担金,0,114044633
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,09介護保険低所得者保険料軽減負担金,01介護保険低所得者保険料軽減負担金,0,4555800
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,10児童扶養手当負担金,01児童扶養手当負担金,0,134034130
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,01３歳未満被用者児童手当負担金,0,479125333
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,02３歳から中学校修了前被用者児童手当負担金,0,821309999
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,03非被用者児童手当負担金,0,304050000
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,04特例給付負担金,0,231670000
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,12施設型給付費負担金,01私立保育園給付費負担金,0,450645828
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,12施設型給付費負担金,02公私連携型保育園給付費負担金,0,112930982
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,12施設型給付費負担金,03公私連携型認定こども園施設給付費負担金,0,28130071
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,13地域型保育給付費負担金,01小規模保育施設給付費負担金,0,34368965
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,13地域型保育給付費負担金,02家庭的保育施設給付費負担金,0,16701037
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,13地域型保育給付費負担金,03事業所内保育施設給付費負担金,0,8597690
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,14児童福祉費負担金,01母子生活支援施設入所措置費負担金,0,12466251
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,14児童福祉費負担金,02入院助産措置費負担金,0,682415
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,01生活扶助費等負担金,0,2526741190
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,02介護扶助費負担金,0,74473494
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,03医療扶助費負担金,0,2230577204
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,04中国残留邦人等生活支援給付費等負担金,0,17680684
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,05中国残留邦人等介護支援給付費負担金,0,883506
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,06中国残留邦人等医療支援給付費負担金,0,21476796
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,07中国残留邦人等配偶者支援金負担金,0,1170126
01一般会計,13国庫支出金,01国庫負担金,02衛生費国庫負担金,01母子保健衛生費負担金,01未熟児養育医療給付費負担金,0,2936764
01一般会計,13国庫支出金,01国庫負担金,03教育費国庫負担金,01施設型給付費負担金,01幼稚園施設給付費負担金,0,86977653
01一般会計,13国庫支出金,01国庫負担金,03教育費国庫負担金,01施設型給付費負担金,02認定こども園施設給付費負担金,0,20226741
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,01地方創生推進交付金,01地方創生推進交付金,0,148700
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,02社会保障・税番号制度事業費補助金,01社会保障・税番号制度事業費補助金,0,46463000
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,03社会保障・税番号制度事務費補助金,01社会保障・税番号制度事務費補助金,0,17138000
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,04社会資本整備総合交付金,01井口コミュニティ・センター耐震補強事業費交付金,0,9616000
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,05地方創生加速化交付金,01地方創生加速化交付金,0,25783845
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,06地方公共団体情報セキュリティ強化対策費補助金,01地方公共団体情報セキュリティ強化対策費補助金,0,7776000
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,07幼稚園就園奨励事業管理システム開発費補助金,01幼稚園就園奨励事業管理システム開発費補助金,0,940000
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,08子どものための教育・保育事業費補助金,01子どものための教育・保育事業費補助金,0,1000000
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,10生活困窮者就労準備支援事業費等補助金,01生活保護適正化等事業費補助金,0,594000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,01地域生活支援事業費等補助金,01地域生活支援事業費等補助金,0,57769000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,02生活困窮者就労準備支援事業費等補助金,01生活困窮者就労準備支援事業費等補助金,0,11126000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,02生活困窮者就労準備支援事業費等補助金,02生活困窮者子どもの学習等支援事業費補助金,0,6650000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,02生活困窮者就労準備支援事業費等補助金,03生活保護適正化等事業費補助金,0,18220000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,03公的賃貸住宅家賃対策調整補助金,01公的賃貸住宅家賃対策調整補助金,0,17843000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,04臨時福祉給付金給付事業費補助金,01臨時福祉給付金給付事業費補助金,0,64479000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,05年金生活者等支援臨時福祉給付金給付事業費補助金,01年金生活者等支援臨時福祉給付金給付事業費補助金,0,359640000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,06臨時福祉給付金等給付事務費補助金,01臨時福祉給付金等給付事務費補助金,0,39334903
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,07児童虐待・ＤＶ対策等総合支援事業費補助金,01児童虐待・ＤＶ対策等総合支援事業費補助金,0,997000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08子ども・子育て支援交付金,01利用者支援事業交付金,0,5925000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08子ども・子育て支援交付金,02子どもを守る地域ネットワーク機能強化事業交付金,0,620000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08子ども・子育て支援交付金,03子育て援助活動支援事業交付金,0,3405000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08子ども・子育て支援交付金,04養育支援訪問事業交付金,0,97000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08子ども・子育て支援交付金,05地域子育て支援拠点事業交付金,0,19586000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08子ども・子育て支援交付金,06一時預かり事業交付金,0,14288000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08子ども・子育て支援交付金,07子育て短期支援事業交付金,0,702000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08子ども・子育て支援交付金,08病児保育事業交付金,0,5786000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08子ども・子育て支援交付金,09乳児家庭全戸訪問事業交付金,0,3482000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08子ども・子育て支援交付金,10延長保育事業交付金,0,12313000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08子ども・子育て支援交付金,11放課後児童健全育成事業交付金,0,54672000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,09保育所等整備交付金,01保育所等整備交付金,0,132195000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,10保育対策総合支援事業費補助金,01保育士宿舎借り上げ支援事業費補助金,0,8708000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,10保育対策総合支援事業費補助金,02保育所等改修費等支援事業費補助金,0,21333000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,11母子家庭等対策総合支援事業費補助金,01母子家庭等対策総合支援事業費補助金,0,2748000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,12年金生活者等支援臨時福祉給付金給付事務費補助金,01年金生活者等支援臨時福祉給付金給付事務費補助金,0,28737097
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,13地域介護・福祉空間整備推進交付金,01介護ロボット等導入支援事業交付金,0,2597000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,14地域介護・福祉空間整備等施設整備交付金,01高齢者施設等防犯対策強化事業費交付金,0,393000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,15臨時福祉給付金（経済対策分）給付事業費補助金,01臨時福祉給付金（経済対策分）給付事業費補助金,0,100500000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,16臨時福祉給付金（経済対策分）給付事務費補助金,01臨時福祉給付金（経済対策分）給付事務費補助金,0,14907000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,18子どものための教育・保育給付費補助金,01子どものための教育・保育給付費補助金,0,11160000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,19児童健全育成対策費補助金,01放課後児童クラブ環境改善整備事業補助金,0,375000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,20子ども・子育て支援体制整備総合推進事業費補助金,01子ども・子育て支援体制整備総合推進事業費補助金,0,630000
01一般会計,13国庫支出金,02国庫補助金,03衛生費国庫補助金,01子ども・子育て支援交付金,01利用者支援事業交付金,0,3314000
01一般会計,13国庫支出金,02国庫補助金,03衛生費国庫補助金,02疾病予防対策事業費等補助金,01疾病予防対策事業費等補助金,0,549000
01一般会計,13国庫支出金,02国庫補助金,03衛生費国庫補助金,03地域自殺対策強化交付金,01地域自殺対策強化交付金,0,215000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,01市道第１３５号線整備事業費交付金,0,12100000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,02狭あい道路拡幅整備費交付金,0,19613000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,03橋梁改修事業費交付金,0,9570000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,04橋梁現況調査事業費交付金,0,495000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,05都市計画道路３・４・１３号（牟礼）整備事業費交付金,0,20350000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,06循環型住まいづくり推進事業費交付金,0,139000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,07野崎三丁目公園用地取得事業費交付金,0,33350000
