01会計,02款,03項,04目,05事項,06節,07細々節,08決算額
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,04共済費,01臨時職員共済費,6849
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,01新聞雑誌購読料,99573
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,02諸消耗品費,459702
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,03法規追録代,56249
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,01諸印刷費,196819
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,12役務費,01口座振替等手数料,2114418
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,13委託料,01機器保守等委託料,140400
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,14使用料及び賃借料,01ソフトウェア等使用料,1360537
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,01報酬,01市政嘱託員報酬　３人,5006508
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,04共済費,01市政嘱託員共済費,780888
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,08報償費,01講師謝礼,50000
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,01新聞雑誌購読料,231138
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,02文書ファイリング用消耗品費,1181066
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,03諸消耗品費,375341
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,04法規追録代,1519714
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,01諸修繕料,131004
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01郵便料等,2170881
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01システムサービス利用料,2305584
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01文書保管料,498000
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,02データ更新業務等委託料,3844800
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,03総合文書管理システム研修等委託料,928800
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,04文書廃棄等委託料,205340
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,01報酬,01弁護士報酬　１人,1800000
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,08報償費,01弁護士謝礼,1080000
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,11需用費,01諸消耗品費,10540
01一般会計,02総務費,01総務管理費,01一般管理費,19報酬等審議会関係費,01報酬,01委員報酬　８人,80000
01一般会計,02総務費,01総務管理費,01一般管理費,20使用料等審議会関係費,01報酬,01委員報酬　７人,70000
01一般会計,02総務費,01総務管理費,01一般管理費,20使用料等審議会関係費,11需用費,01諸消耗品費,5963
01一般会計,02総務費,01総務管理費,01一般管理費,20使用料等審議会関係費,12役務費,01郵便料,1578
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,01報酬,01市政嘱託員報酬　２人,4192479
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,04共済費,01市政嘱託員共済費,665571
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,01自動車用消耗品費,147798
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,02自転車用消耗品費,9936
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,01自動車修繕料,1499412
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,02自転車修繕料,99684
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,01自動車用燃料費,1431852
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,12役務費,01洗濯代,44000
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,12役務費,02自動車リサイクル処理手数料,16760
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,13委託料,01洗車委託料,64800
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,13委託料,02運行管理委託料,22520371
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,13委託料,03定期整備委託料,12960
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,14使用料及び賃借料,01有料道路通行料,879530
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,14使用料及び賃借料,02自動車借上料,10634880
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,14使用料及び賃借料,01駐車場賃借料,11130163
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,18備品購入費,01自動車購入費,2066904
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,18備品購入費,02自転車購入費,180959
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,19負担金補助及び交付金,01諸負担金,5000
01一般会計,02総務費,01総務管理費,01一般管理費,22臨時運行許可事務費,11需用費,01諸消耗品費,2494
01一般会計,02総務費,01総務管理費,01一般管理費,22臨時運行許可事務費,14使用料及び賃借料,01自動券売機使用料,22032
01一般会計,02総務費,01総務管理費,01一般管理費,23三鷹市土地開発公社運営関係費,19負担金補助及び交付金,01土地開発公社運営費補助金,6220680
01一般会計,02総務費,01総務管理費,01一般管理費,23三鷹市土地開発公社運営関係費,19負担金補助及び交付金,02土地開発公社取得用地償還等補助金,12351945
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,01報酬,01市政嘱託員報酬　１人,2114013
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,04共済費,01市政嘱託員共済費,328087
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,11需用費,01諸消耗品費,172807
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,11需用費,02法規追録代,12700
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,11需用費,01自動車修繕料,14472
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,11需用費,01自動車用燃料費,12897
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,12役務費,01郵便料,15710
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,13委託料,01鑑定等委託料,321761
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,19負担金補助及び交付金,01東京地区用地対策連絡協議会負担金,14000
01一般会計,02総務費,01総務管理費,01一般管理費,25土地取引規制関係事務費,11需用費,01諸消耗品費,41990
01一般会計,02総務費,01総務管理費,01一般管理費,25土地取引規制関係事務費,12役務費,01郵便料,4120
01一般会計,02総務費,01総務管理費,01一般管理費,26人権啓発関係費,11需用費,01人権の花運動用消耗品費,49896
01一般会計,02総務費,01総務管理費,01一般管理費,26人権啓発関係費,19負担金補助及び交付金,01多摩東人権擁護委員協議会負担金,379100
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,08報償費,01講師謝礼,350000
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,08報償費,01保育者等謝礼,91000
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,11需用費,01諸消耗品費,16664
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,11需用費,01諸賄費,18469
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,12役務費,01郵便料,19727
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,13委託料,01ポスター等作成委託料,219348
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,13委託料,02駐輪場整理委託料,14303
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,13委託料,04憲法手帳作成委託料,183600
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,14使用料及び賃借料,01会場使用料,150700
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,14使用料及び賃借料,02フィルム借上料,137160
01一般会計,02総務費,01総務管理費,01一般管理費,28子どものための人権啓発事業費,08報償費,01講師謝礼,412000
01一般会計,02総務費,01総務管理費,01一般管理費,28子どものための人権啓発事業費,11需用費,01諸消耗品費,4879
01一般会計,02総務費,01総務管理費,01一般管理費,29まちづくり応援寄附推進事業費,11需用費,01諸消耗品費,57375
01一般会計,02総務費,01総務管理費,01一般管理費,29まちづくり応援寄附推進事業費,12役務費,01郵便料,36366
01一般会計,02総務費,01総務管理費,01一般管理費,29まちづくり応援寄附推進事業費,12役務費,01クレジットカード決済等手数料,164687
01一般会計,02総務費,01総務管理費,01一般管理費,29まちづくり応援寄附推進事業費,13委託料,01ホームページ作成委託料,799200
01一般会計,02総務費,01総務管理費,01一般管理費,29まちづくり応援寄附推進事業費,13委託料,02寄付者銘板作成等委託料,278640
01一般会計,02総務費,01総務管理費,01一般管理費,29まちづくり応援寄附推進事業費,14使用料及び賃借料,01システム使用料,72090
01一般会計,02総務費,01総務管理費,01一般管理費,30東京市町村総合事務組合関係費,19負担金補助及び交付金,01負担金,9924000
01一般会計,02総務費,01総務管理費,01一般管理費,31東京都市公平委員会関係費,19負担金補助及び交付金,01負担金,1483850
01一般会計,02総務費,01総務管理費,02広報広聴費,01市長と語り合う会事業費,08報償費,01保育者謝礼,9471
01一般会計,02総務費,01総務管理費,02広報広聴費,01市長と語り合う会事業費,11需用費,01諸賄費,5400
01一般会計,02総務費,01総務管理費,02広報広聴費,01市長と語り合う会事業費,13委託料,01速記反訳委託料,151470
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,01報酬,01市政嘱託員報酬　１人,2085600
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,04共済費,01市政嘱託員共済費,327448
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,07賃金,01臨時職員賃金,592865
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,11需用費,01諸消耗品費,318199
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,11需用費,02新聞雑誌購読料,292919
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,11需用費,03図書購入費,11016
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,11需用費,01諸賄費,5000
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,12役務費,01電話料,74841
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,12役務費,02郵便料,3854
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,12役務費,01市広告物等掲示料,377187
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,12役務費,02市政情報誌販売手数料,3000
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,14使用料及び賃借料,01施設入場料,13000
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,08報償費,01対談者謝礼,30000
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,08報償費,02寄稿者謝礼,10000
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,11需用費,01広報みたか印刷費,19197311
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,13委託料,01広報みたか編集業務委託料,28263600
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,13委託料,02広報みたか等配布業務委託料,32744592
01一般会計,02総務費,01総務管理費,02広報広聴費,04外国語版広報発行費,13委託料,01外国語版広報発行業務委託料,1568160
01一般会計,02総務費,01総務管理費,02広報広聴費,05点字・声の広報発行費,11需用費,01諸消耗品費,34862
01一般会計,02総務費,01総務管理費,02広報広聴費,05点字・声の広報発行費,13委託料,01点字広報発行業務委託料,708045
01一般会計,02総務費,01総務管理費,02広報広聴費,05点字・声の広報発行費,13委託料,02声の広報発行業務委託料,793475
01一般会計,02総務費,01総務管理費,02広報広聴費,06ホームページ関係費,13委託料,01管理業務等委託料,7909488
01一般会計,02総務費,01総務管理費,02広報広聴費,07音声・映像広報費,12役務費,01ラジオ番組放送料,1483266
01一般会計,02総務費,01総務管理費,02広報広聴費,07音声・映像広報費,12役務費,02テレビ番組放送料,1161000
01一般会計,02総務費,01総務管理費,02広報広聴費,07音声・映像広報費,13委託料,01テレビ番組等作成委託料,16164900
01一般会計,02総務費,01総務管理費,02広報広聴費,08広聴関係費,12役務費,01郵便料,28821
01一般会計,02総務費,01総務管理費,02広報広聴費,09情報公開関係費,11需用費,01諸消耗品費,17300
01一般会計,02総務費,01総務管理費,02広報広聴費,09情報公開関係費,11需用費,02資料等購入費,8836
01一般会計,02総務費,01総務管理費,02広報広聴費,09情報公開関係費,12役務費,01郵便料,5280
01一般会計,02総務費,01総務管理費,02広報広聴費,09情報公開関係費,14使用料及び賃借料,01電子複写機使用料,30174
01一般会計,02総務費,01総務管理費,02広報広聴費,10個人情報保護関係費,01報酬,01委員報酬　１６人,363500
