01会計,02款,03項,04目,05事項,06節,07細々節,08決算額
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,12役務費,01洗濯代,17750
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,12役務費,01保険料,42250
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,19負担金補助及び交付金,01中央労働災害防止協会負担金,50000
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,12役務費,01健康診断書作成料,12098
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,13委託料,01健康診断委託料,7247199
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,13委託料,02特殊健康診断委託料,14320
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,13委託料,03胃検診委託料,540000
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,13委託料,04ストレスチェック委託料,712800
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,14使用料及び賃借料,01会場使用料,263700
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,18備品購入費,01諸備品購入費,35640
01一般会計,02総務費,01総務管理費,01一般管理費,07職員健康相談関係費,08報償費,01相談員謝礼,2444000
01一般会計,02総務費,01総務管理費,01一般管理費,07職員健康相談関係費,12役務費,01電話料,33154
01一般会計,02総務費,01総務管理費,01一般管理費,08職員貸与被服費,11需用費,01貸与被服購入費,6723267
01一般会計,02総務費,01総務管理費,01一般管理費,08職員貸与被服費,12役務費,01郵便料,2320
01一般会計,02総務費,01総務管理費,01一般管理費,09職員互助会等福利厚生関係費,11需用費,01諸消耗品費,2106
01一般会計,02総務費,01総務管理費,01一般管理費,09職員互助会等福利厚生関係費,19負担金補助及び交付金,01職員互助会交付金,18446400
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,11需用費,01諸消耗品費,60443
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,11需用費,02法規追録代,69187
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,11需用費,03図書購入費,5970
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,11需用費,01諸印刷費,124200
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,12役務費,01口座振替手数料,502319
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,01報酬,01市政嘱託員報酬　１人,2131422
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,04共済費,01市政嘱託員共済費,339685
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,04共済費,01臨時職員共済費,3989
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,07賃金,01臨時職員賃金,927443
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,01新聞雑誌購読料,296724
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,02諸消耗品費,766810
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,01諸賄費,59467
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,12役務費,01郵便料,111388
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,12役務費,01筆耕料,2331
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,14使用料及び賃借料,01会場等使用料,47700
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,19負担金補助及び交付金,01公共機関連絡協議会負担金,28500
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,19負担金補助及び交付金,02市長会関係負担金,3542000
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,13委託料,01実行委員会委託料,3129467
01一般会計,02総務費,01総務管理費,01一般管理費,13交際費,10交際費,01交際費,812340
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,01諸消耗品費,465707
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,02法規追録代,793925
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,03新聞雑誌等購読料,83560
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,13委託料,01新公会計制度導入支援業務委託料,2970000
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,01報酬,01市政嘱託員報酬　２人,4305747
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,04共済費,01市政嘱託員共済費,670997
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,01新聞雑誌購読料,98932
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,02諸消耗品費,385552
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,03法規追録代,54615
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,01諸印刷費,149040
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,12役務費,01口座振替等手数料,2095917
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,14使用料及び賃借料,01ソフトウェア等使用料,1106263
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,01報酬,01市政嘱託員報酬　３人,6648922
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,04共済費,01市政嘱託員共済費,1044259
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,08報償費,01講師謝礼,50000
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,01新聞雑誌購読料,227768
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,02文書ファイリング用消耗品費,1180170
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,03諸消耗品費,363707
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,04法規追録代,1719129
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,01諸印刷費,31860
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,01諸修繕料,112536
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01郵便料等,2275915
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01システムサービス利用料,2227824
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01文書保管料,144942
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,02データ更新業務等委託料,3715200
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,03総合文書管理システム研修等委託料,928800
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,04文書廃棄等委託料,171925
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,18備品購入費,01公印購入費,8640
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,01報酬,01弁護士報酬　１人,1800000
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,08報償費,01弁護士謝礼,2989766
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,11需用費,01諸消耗品費,9234
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,19負担金補助及び交付金,01訴訟費用負担金,22000
01一般会計,02総務費,01総務管理費,01一般管理費,19報酬等審議会関係費,01報酬,01委員報酬　７人,70000
01一般会計,02総務費,01総務管理費,01一般管理費,20使用料等審議会関係費,01報酬,01委員報酬　１５人,150000
01一般会計,02総務費,01総務管理費,01一般管理費,20使用料等審議会関係費,11需用費,01諸消耗品費,6942
01一般会計,02総務費,01総務管理費,01一般管理費,20使用料等審議会関係費,12役務費,01郵便料,5590
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,01報酬,01市政嘱託員報酬　２人,4183066
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,04共済費,01市政嘱託員共済費,657630
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,05災害補償費,01公務災害補償費,298594
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,01自動車用消耗品費,222843
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,02自転車用消耗品費,9936
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,01自動車修繕料,1482714
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,02自転車修繕料,135432
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,01自動車用燃料費,965966
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,12役務費,01洗濯代,5400
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,12役務費,02自動車リサイクル処理手数料,7700
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,13委託料,01洗車委託料,64800
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,13委託料,02運行管理委託料,21554433
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,13委託料,03定期整備委託料,12960
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,14使用料及び賃借料,01有料道路通行料,708430
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,14使用料及び賃借料,02自動車借上料,10131840
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,14使用料及び賃借料,01駐車場賃借料,5105488
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,15工事請負費,01駐車場整備工事費,6696000
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,18備品購入費,01自動車購入費,745200
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,18備品購入費,02自転車購入費,169241
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,19負担金補助及び交付金,01諸負担金,5000
01一般会計,02総務費,01総務管理費,01一般管理費,22臨時運行許可事務費,11需用費,01諸消耗品費,11664
01一般会計,02総務費,01総務管理費,01一般管理費,22臨時運行許可事務費,14使用料及び賃借料,01自動券売機使用料,22032
01一般会計,02総務費,01総務管理費,01一般管理費,23三鷹市土地開発公社運営関係費,19負担金補助及び交付金,01土地開発公社運営費補助金,656879
01一般会計,02総務費,01総務管理費,01一般管理費,23三鷹市土地開発公社運営関係費,19負担金補助及び交付金,02土地開発公社取得用地償還等補助金,17876237
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,01報酬,01市政嘱託員報酬　１人,2113767
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,04共済費,01市政嘱託員共済費,322824
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,11需用費,01諸消耗品費,133062
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,11需用費,02法規追録代,12607
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,11需用費,01自動車修繕料,42872
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,11需用費,01自動車用燃料費,13210
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,12役務費,01郵便料,10790
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,13委託料,01鑑定等委託料,1218409
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,19負担金補助及び交付金,01東京地区用地対策連絡協議会負担金,14000
01一般会計,02総務費,01総務管理費,01一般管理費,25土地取引規制関係事務費,11需用費,01諸消耗品費,51405
01一般会計,02総務費,01総務管理費,01一般管理費,25土地取引規制関係事務費,12役務費,01郵便料,2440
01一般会計,02総務費,01総務管理費,01一般管理費,26人権啓発関係費,11需用費,01人権の花運動用消耗品費,49956
01一般会計,02総務費,01総務管理費,01一般管理費,26人権啓発関係費,19負担金補助及び交付金,01多摩東人権擁護委員協議会負担金,379100
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,08報償費,01講師謝礼,400000
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,08報償費,01保育者等謝礼,158220
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,11需用費,01諸消耗品費,15261
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,11需用費,01諸賄費,20977
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,12役務費,01郵便料,5994
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,13委託料,01ポスター等作成委託料,204120
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,13委託料,02駐輪場整理委託料,14303
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,14使用料及び賃借料,01会場使用料,144600
01一般会計,02総務費,01総務管理費,01一般管理費,28子どものための人権啓発事業費,08報償費,01講師謝礼,534000
01一般会計,02総務費,01総務管理費,01一般管理費,28子どものための人権啓発事業費,08報償費,01保育者等謝礼,6314
01一般会計,02総務費,01総務管理費,01一般管理費,28子どものための人権啓発事業費,11需用費,01諸消耗品費,2637
01一般会計,02総務費,01総務管理費,01一般管理費,29東京市町村総合事務組合関係費,19負担金補助及び交付金,01負担金,9776000
01一般会計,02総務費,01総務管理費,01一般管理費,30東京都市公平委員会関係費,19負担金補助及び交付金,01負担金,1461550
01一般会計,02総務費,01総務管理費,02広報広聴費,01市長と語り合う会事業費,08報償費,01保育者謝礼,6314
01一般会計,02総務費,01総務管理費,02広報広聴費,01市長と語り合う会事業費,11需用費,01諸賄費,4590
01一般会計,02総務費,01総務管理費,02広報広聴費,01市長と語り合う会事業費,13委託料,01速記反訳委託料,137700
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,01報酬,01市政嘱託員報酬　１人,2085600
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,04共済費,01市政嘱託員共済費,328683
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,07賃金,01臨時職員賃金,567905
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,09旅費,01市政嘱託員旅費,42328
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,11需用費,01諸消耗品費,346662
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,11需用費,02新聞雑誌購読料,290964
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,12役務費,01電話料,71427
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,12役務費,01市広告物等掲示料,377187
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,12役務費,02市政情報誌販売手数料,3200
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,13委託料,01パネル作成委託料,112860
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報事務関係費,18備品購入費,01諸備品購入費,160596
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,08報償費,02寄稿者謝礼,10000
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,11需用費,01広報みたか印刷費,17289662
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,13委託料,01広報みたか編集業務委託料,25849800
01一般会計,02総務費,01総務管理費,02広報広聴費,03広報みたか発行費,13委託料,02広報みたか等配布業務委託料,30641894
01一般会計,02総務費,01総務管理費,02広報広聴費,04外国語版広報発行費,13委託料,01外国語版広報発行業務委託料,1568160
01一般会計,02総務費,01総務管理費,02広報広聴費,05点字・声の広報発行費,11需用費,01諸消耗品費,34321
01一般会計,02総務費,01総務管理費,02広報広聴費,05点字・声の広報発行費,13委託料,01点字広報発行業務委託料,650460
01一般会計,02総務費,01総務管理費,02広報広聴費,05点字・声の広報発行費,13委託料,02声の広報発行業務委託料,761736
01一般会計,02総務費,01総務管理費,02広報広聴費,06ホームページ関係費,13委託料,01管理業務等委託料,7759368
01一般会計,02総務費,01総務管理費,02広報広聴費,07音声・映像広報費,12役務費,01ラジオ番組放送料,1488564
01一般会計,02総務費,01総務管理費,02広報広聴費,07音声・映像広報費,12役務費,02テレビ番組放送料,1182600
01一般会計,02総務費,01総務管理費,02広報広聴費,07音声・映像広報費,13委託料,01テレビ番組等作成委託料,16320960
01一般会計,02総務費,01総務管理費,02広報広聴費,08市政情報誌等発行費,13委託料,01ガイドマップ作成委託料,1199880
01一般会計,02総務費,01総務管理費,02広報広聴費,08市政情報誌等発行費,14使用料及び賃借料,01著作物使用料,45473
01一般会計,02総務費,01総務管理費,02広報広聴費,09広聴関係費,11需用費,01諸消耗品費,3564
01一般会計,02総務費,01総務管理費,02広報広聴費,09広聴関係費,12役務費,01郵便料,25884
01一般会計,02総務費,01総務管理費,02広報広聴費,10情報公開関係費,11需用費,01諸消耗品費,19356
01一般会計,02総務費,01総務管理費,02広報広聴費,10情報公開関係費,12役務費,01郵便料,338
01一般会計,02総務費,01総務管理費,02広報広聴費,10情報公開関係費,14使用料及び賃借料,01電子複写機使用料,32518
01一般会計,02総務費,01総務管理費,02広報広聴費,11個人情報保護関係費,01報酬,01委員報酬　１５人,265000
01一般会計,02総務費,01総務管理費,02広報広聴費,11個人情報保護関係費,11需用費,01諸消耗品費,7452
