01会計,02款,03項,04目,05事項,06節,07細々節,08決算額
01一般会計,02総務費,01総務管理費,01一般管理費,04臨時職員関係費,07賃金,01臨時職員賃金,24257062
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,01報酬,01医師報酬　２人,4875000
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,11需用費,01新聞雑誌購読料,45009
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,11需用費,02諸消耗品費,52769
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,11需用費,03法規追録代,91800
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,11需用費,01医薬品購入費,56063
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,11需用費,01諸賄費,4960
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,12役務費,01郵便料,10000
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,12役務費,01洗濯代等,23700
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,12役務費,01保険料,47200
01一般会計,02総務費,01総務管理費,01一般管理費,05労働安全衛生管理関係費,19負担金補助及び交付金,01中央労働災害防止協会負担金,50000
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,12役務費,01健康診断書作成料,11988
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,13委託料,01健康診断委託料,7187259
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,13委託料,02特殊健康診断委託料,9525
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,13委託料,03胃検診委託料,554040
01一般会計,02総務費,01総務管理費,01一般管理費,06職員健康診断関係費,14使用料及び賃借料,01会場使用料,262700
01一般会計,02総務費,01総務管理費,01一般管理費,07職員健康相談関係費,08報償費,01相談員謝礼,2392000
01一般会計,02総務費,01総務管理費,01一般管理費,07職員健康相談関係費,12役務費,01電話料,33280
01一般会計,02総務費,01総務管理費,01一般管理費,08職員貸与被服費,11需用費,01貸与被服購入費,6689953
01一般会計,02総務費,01総務管理費,01一般管理費,08職員貸与被服費,12役務費,01郵便料,9280
01一般会計,02総務費,01総務管理費,01一般管理費,09職員互助会等福利厚生関係費,11需用費,01諸消耗品費,16987
01一般会計,02総務費,01総務管理費,01一般管理費,09職員互助会等福利厚生関係費,19負担金補助及び交付金,01職員互助会交付金,18271200
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,11需用費,01諸消耗品費,112130
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,11需用費,02法規追録代,99528
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,11需用費,03図書購入費,5570
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,11需用費,01諸印刷費,11340
01一般会計,02総務費,01総務管理費,01一般管理費,10給与関係費,12役務費,01口座振替手数料,510542
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,01報酬,01市政嘱託員報酬　１人,2075022
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,04共済費,01市政嘱託員共済費,329021
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,04共済費,01臨時職員共済費,5022
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,07賃金,01臨時職員賃金,935301
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,01新聞雑誌購読料,314539
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,02諸消耗品費,564498
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,01諸印刷費,119271
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,11需用費,01諸賄費,64683
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,12役務費,01郵便料,112600
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,12役務費,01洗濯代,1404
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,12役務費,01筆耕料,10101
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,14使用料及び賃借料,01会場等使用料,47700
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,18備品購入費,01諸備品購入費,71400
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,19負担金補助及び交付金,01公共機関連絡協議会負担金,30000
01一般会計,02総務費,01総務管理費,01一般管理費,11秘書関係費,19負担金補助及び交付金,02市長会関係負担金,3538000
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,08報償費,01手話通訳者等謝礼,14000
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,11需用費,01諸消耗品費,29866
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,11需用費,01プログラム印刷費,47790
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,11需用費,01諸賄費,23880
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,12役務費,01郵便料,68120
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,12役務費,01ピアノ調律料,30240
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,13委託料,01設営委託料,1293840
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,13委託料,02出演委託料,1000000
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,14使用料及び賃借料,01会場等使用料,404400
01一般会計,02総務費,01総務管理費,01一般管理費,12賀詞交歓会関係費,14使用料及び賃借料,02著作権使用料,2376
01一般会計,02総務費,01総務管理費,01一般管理費,13交際費,10交際費,01交際費,867085
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,01諸消耗品費,505952
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,02法規追録代,783043
01一般会計,02総務費,01総務管理費,01一般管理費,14財政管理関係費,11需用費,03新聞雑誌等購読料,88210
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,01報酬,01市政嘱託員報酬　２人,4220814
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,04共済費,01市政嘱託員共済費,644524
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,01新聞雑誌購読料,96502
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,02諸消耗品費,415351
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,03法規追録代,55027
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,01諸印刷費,184399
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,11需用費,01器具修繕料,2872
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,12役務費,01口座振替手数料,2163948
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,13委託料,01機器保守等委託料,177120
01一般会計,02総務費,01総務管理費,01一般管理費,15会計管理関係費,14使用料及び賃借料,01ソフトウェア等使用料,729362
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,01報酬,01市政嘱託員報酬　３人,6131440
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,04共済費,01市政嘱託員共済費,996561
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,01新聞雑誌購読料,230998
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,02文書ファイリング用消耗品費,1180872
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,03諸消耗品費,398914
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,04法規追録代,1624434
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,11需用費,01諸修繕料,39960
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01郵便料等,2259150
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01システムサービス利用料,2196720
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,12役務費,01文書保管料,54224
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,02データ更新業務等委託料,3715200
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,03総合文書管理システム研修等委託料,928800
01一般会計,02総務費,01総務管理費,01一般管理費,16文書管理関係費,13委託料,04文書廃棄等委託料,318728
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,01報酬,01弁護士報酬　１人,1800000
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,08報償費,01弁護士謝礼,3778020
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,11需用費,01諸消耗品費,9720
01一般会計,02総務費,01総務管理費,01一般管理費,17訴訟等関係費,11需用費,01諸賄費,475
01一般会計,02総務費,01総務管理費,01一般管理費,19報酬等審議会関係費,01報酬,01委員報酬　７人,70000
01一般会計,02総務費,01総務管理費,01一般管理費,20使用料等審議会関係費,01報酬,01委員報酬　１０人,100000
01一般会計,02総務費,01総務管理費,01一般管理費,20使用料等審議会関係費,11需用費,01諸消耗品費,4912
01一般会計,02総務費,01総務管理費,01一般管理費,20使用料等審議会関係費,12役務費,01郵便料,13111
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,01報酬,01市政嘱託員報酬　１人,2034000
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,04共済費,01市政嘱託員共済費,328536
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,05災害補償費,01公務災害補償費,110343
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,01自動車用消耗品費,238246
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,02自転車用消耗品費,9828
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,01自動車修繕料,1509593
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,02自転車修繕料,54432
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,11需用費,01自動車用燃料費,1041288
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,12役務費,01洗濯代,10200
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,12役務費,02自動車リサイクル処理手数料,8070
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,13委託料,01洗車委託料,64800
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,13委託料,02運行管理委託料,22070169
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,13委託料,03定期整備委託料,12420
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,14使用料及び賃借料,01有料道路通行料,661720
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,14使用料及び賃借料,02自動車借上料,9711778
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,14使用料及び賃借料,01駐車場賃借料,3900553
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,18備品購入費,01自動車購入費,912600
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,18備品購入費,02自転車購入費,77316
01一般会計,02総務費,01総務管理費,01一般管理費,21庁用自動車等関係費,19負担金補助及び交付金,01諸負担金,10000
01一般会計,02総務費,01総務管理費,01一般管理費,22臨時運行許可事務費,11需用費,01諸消耗品費,7557
01一般会計,02総務費,01総務管理費,01一般管理費,22臨時運行許可事務費,14使用料及び賃借料,01自動券売機使用料,22032
01一般会計,02総務費,01総務管理費,01一般管理費,23三鷹市土地開発公社運営関係費,19負担金補助及び交付金,01土地開発公社運営費補助金,6308418
01一般会計,02総務費,01総務管理費,01一般管理費,23三鷹市土地開発公社運営関係費,19負担金補助及び交付金,02土地開発公社取得用地償還額等補助金,24183176
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,01報酬,01市政嘱託員報酬　１人,2034000
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,04共済費,01市政嘱託員共済費,328657
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,11需用費,01諸消耗品費,167645
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,11需用費,02法規追録代,13113
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,11需用費,01自動車修繕料,45036
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,11需用費,01自動車用燃料費,3512
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,12役務費,01郵便料,15430
01一般会計,02総務費,01総務管理費,01一般管理費,24用地取得事務費,19負担金補助及び交付金,01東京地区用地対策連絡協議会負担金,14000
01一般会計,02総務費,01総務管理費,01一般管理費,25土地取引規制関係事務費,11需用費,01諸消耗品費,37832
01一般会計,02総務費,01総務管理費,01一般管理費,25土地取引規制関係事務費,12役務費,01郵便料,2978
01一般会計,02総務費,01総務管理費,01一般管理費,26人権啓発関係費,11需用費,01人権の花運動用消耗品費,49856
01一般会計,02総務費,01総務管理費,01一般管理費,26人権啓発関係費,19負担金補助及び交付金,01多摩東人権擁護委員協議会負担金,367600
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,08報償費,01講師謝礼,400000
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,08報償費,01保育者等謝礼,84000
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,11需用費,01諸消耗品費,12272
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,11需用費,01諸賄費,20675
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,12役務費,01郵便料,19730
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,13委託料,01ポスター等作成委託料,248184
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,13委託料,02駐輪場整理委託料,14303
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,13委託料,04憲法手帳作成委託料,178200
01一般会計,02総務費,01総務管理費,01一般管理費,27憲法施行記念行事費,14使用料及び賃借料,01会場使用料,139800
01一般会計,02総務費,01総務管理費,01一般管理費,28子どものための人権啓発事業費,08報償費,01講師謝礼,336000
01一般会計,02総務費,01総務管理費,01一般管理費,28子どものための人権啓発事業費,08報償費,01保育者等謝礼,3157
01一般会計,02総務費,01総務管理費,01一般管理費,28子どものための人権啓発事業費,11需用費,01諸消耗品費,4800
01一般会計,02総務費,01総務管理費,01一般管理費,29東京市町村総合事務組合関係費,19負担金補助及び交付金,01負担金,9843000
01一般会計,02総務費,01総務管理費,01一般管理費,30東京都市公平委員会関係費,19負担金補助及び交付金,01負担金,1488400
01一般会計,02総務費,01総務管理費,01一般管理費,31名誉市民顕彰関係費,08報償費,01司会者謝礼,25000
01一般会計,02総務費,01総務管理費,01一般管理費,31名誉市民顕彰関係費,11需用費,01諸消耗品費,27669
01一般会計,02総務費,01総務管理費,01一般管理費,31名誉市民顕彰関係費,11需用費,01諸印刷費,29905
01一般会計,02総務費,01総務管理費,01一般管理費,31名誉市民顕彰関係費,13委託料,01名誉市民章作成等委託料,546478
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,01報酬,01市政嘱託員報酬　１人,2034000
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,04共済費,01市政嘱託員共済費,328657
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,07賃金,01臨時職員賃金,558870
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,09旅費,01市政嘱託員旅費,46176
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,11需用費,01諸消耗品費,296941
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,11需用費,02新聞雑誌購読料,290964
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,11需用費,01諸賄費,10000
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,12役務費,01電話料,74056
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,12役務費,01市広告物等掲示料,377187
01一般会計,02総務費,01総務管理費,02広報広聴費,01広報事務関係費,12役務費,02市政情報誌販売手数料,3000
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報みたか発行費,08報償費,01対談者謝礼,30000
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報みたか発行費,08報償費,02寄稿者謝礼,10000
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報みたか発行費,11需用費,01広報みたか印刷費,17372809
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報みたか発行費,13委託料,01広報みたか編集業務委託料,25806600
01一般会計,02総務費,01総務管理費,02広報広聴費,02広報みたか発行費,13委託料,02広報みたか等配布業務委託料,30642031
01一般会計,02総務費,01総務管理費,02広報広聴費,03外国語版広報発行費,13委託料,01外国語版広報発行業務委託料,1568160
01一般会計,02総務費,01総務管理費,02広報広聴費,04点字・声の広報発行費,11需用費,01諸消耗品費,34622
01一般会計,02総務費,01総務管理費,02広報広聴費,04点字・声の広報発行費,13委託料,01点字広報発行業務委託料,650460
01一般会計,02総務費,01総務管理費,02広報広聴費,04点字・声の広報発行費,13委託料,02声の広報発行業務委託料,761736
01一般会計,02総務費,01総務管理費,02広報広聴費,05ホームページ関係費,13委託料,01管理業務等委託料,10569096
01一般会計,02総務費,01総務管理費,02広報広聴費,06音声・映像広報費,12役務費,01ラジオ番組放送料,1493862
01一般会計,02総務費,01総務管理費,02広報広聴費,06音声・映像広報費,12役務費,02テレビ番組放送料,1185840
01一般会計,02総務費,01総務管理費,02広報広聴費,06音声・映像広報費,13委託料,01テレビ番組等作成委託料,16562880
01一般会計,02総務費,01総務管理費,02広報広聴費,07広聴関係費,12役務費,01郵便料,30748
01一般会計,02総務費,01総務管理費,02広報広聴費,08情報公開関係費,11需用費,01諸消耗品費,16829
01一般会計,02総務費,01総務管理費,02広報広聴費,08情報公開関係費,11需用費,02資料等購入費,5425
