01会計,02款,03項,04目,05節,06細節,07細々節,08決算額
01一般会計,03利子割交付金,01利子割交付金,01利子割交付金,01利子割交付金,01利子割交付金,0,250198000
01一般会計,04配当割交付金,01配当割交付金,01配当割交付金,01配当割交付金,01配当割交付金,0,300765000
01一般会計,05株式等譲渡所得割交付金,01株式等譲渡所得割交付金,01株式等譲渡所得割交付金,01株式等譲渡所得割交付金,01株式等譲渡所得割交付金,0,296252000
01一般会計,06地方消費税交付金,01地方消費税交付金,01地方消費税交付金,01地方消費税交付金,01地方消費税交付金,0,4205452000
01一般会計,07自動車取得税交付金,01自動車取得税交付金,01自動車取得税交付金,01自動車取得税交付金,01自動車取得税交付金,0,118210000
01一般会計,08地方特例交付金,01地方特例交付金,01地方特例交付金,01地方特例交付金,01減収補填特例交付金,0,94092000
01一般会計,09地方交付税,01地方交付税,01地方交付税,01地方交付税,01特別交付税,0,57823000
01一般会計,09地方交付税,01地方交付税,01地方交付税,01地方交付税,02震災復興特別交付税,0,37000
01一般会計,10交通安全対策特別交付金,01交通安全対策特別交付金,01交通安全対策特別交付金,01交通安全対策特別交付金,01交通安全対策特別交付金,0,20105000
01一般会計,11分担金及び負担金,01負担金,01総務費負担金,01電線共同溝建設負担金,01市道第５８２号線電線共同溝建設負担金,0,612483
01一般会計,11分担金及び負担金,01負担金,02民生費負担金,01高齢者措置費負担金,01高齢者施設入所措置費負担金,0,11155512
01一般会計,11分担金及び負担金,01負担金,02民生費負担金,02保育所保育料負担金,01市立保育所保育料負担金,01現年度分,358532150
01一般会計,11分担金及び負担金,01負担金,02民生費負担金,02保育所保育料負担金,01市立保育所保育料負担金,02過年度分,1090150
01一般会計,11分担金及び負担金,01負担金,02民生費負担金,02保育所保育料負担金,02私立保育所保育料負担金,01現年度分,344764950
01一般会計,11分担金及び負担金,01負担金,02民生費負担金,02保育所保育料負担金,02私立保育所保育料負担金,02過年度分,536500
01一般会計,11分担金及び負担金,01負担金,02民生費負担金,03母子福祉費負担金,02入院助産措置費負担金,0,40400
01一般会計,11分担金及び負担金,01負担金,03衛生費負担金,01未熟児養育医療給付費負担金,01未熟児養育医療給付費負担金,0,2714057
01一般会計,11分担金及び負担金,01負担金,04土木費負担金,01道路掘削復旧工事監督事務費負担金,01道路掘削復旧工事監督事務費負担金,0,7328090
01一般会計,11分担金及び負担金,01負担金,04土木費負担金,02電線共同溝建設負担金,01市道第１３５号線電線共同溝建設負担金,0,760832
01一般会計,12使用料及び手数料,01使用料,01総務使用料,01三鷹ネットワーク大学使用料,01三鷹ネットワーク大学使用料,0,719700
01一般会計,12使用料及び手数料,01使用料,01総務使用料,02市民センター使用料,01市民センター事務室等使用料,0,843036
01一般会計,12使用料及び手数料,01使用料,01総務使用料,02市民センター使用料,02市民センター駐車場等使用料,0,6888200
01一般会計,12使用料及び手数料,01使用料,01総務使用料,03地区公会堂使用料,01地区公会堂使用料,0,12000
01一般会計,12使用料及び手数料,01使用料,01総務使用料,04地区公会堂用地使用料,01地区公会堂用地使用料,0,3132
01一般会計,12使用料及び手数料,01使用料,01総務使用料,05コミュニティ・センタープール等使用料,01コミュニティ・センタープール等使用料,0,2655400
01一般会計,12使用料及び手数料,01使用料,01総務使用料,06コミュニティ・センター用地等使用料,01コミュニティ・センター用地等使用料,0,4704
01一般会計,12使用料及び手数料,01使用料,01総務使用料,07市民協働センター使用料,01市民協働センター使用料,0,3211500
01一般会計,12使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,01芸術文化センター使用料,0,46717370
01一般会計,12使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,02美術ギャラリー使用料,0,3526400
01一般会計,12使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,03公会堂使用料,0,39039140
01一般会計,12使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,04みたか井心亭使用料,0,3532880
01一般会計,12使用料及び手数料,01使用料,01総務使用料,08文化施設使用料,05山本有三記念館使用料,0,2353000
01一般会計,12使用料及び手数料,01使用料,01総務使用料,09文化施設用地使用料,01山本有三記念館用地使用料,0,3864
01一般会計,12使用料及び手数料,01使用料,01総務使用料,10三鷹市立アニメーション美術館内施設使用料,01三鷹市立アニメーション美術館内施設使用料,0,1915174
01一般会計,12使用料及び手数料,01使用料,02民生使用料,01福祉会館使用料,01福祉会館使用料,0,280970
01一般会計,12使用料及び手数料,01使用料,02民生使用料,02下連雀複合施設使用料,01下連雀複合施設用地使用料,0,2100
01一般会計,12使用料及び手数料,01使用料,02民生使用料,02下連雀複合施設使用料,02下連雀複合施設施設使用料,0,1605108
01一般会計,12使用料及び手数料,01使用料,02民生使用料,03福祉コアかみれん使用料,01福祉コアかみれん用地使用料,0,1200
01一般会計,12使用料及び手数料,01使用料,02民生使用料,03福祉コアかみれん使用料,02福祉コアかみれん施設使用料,0,1008936
01一般会計,12使用料及び手数料,01使用料,02民生使用料,04心身障がい児通所訓練施設なかよし教室使用料,02心身障がい児通所訓練施設なかよし教室施設使用料,0,3249072
01一般会計,12使用料及び手数料,01使用料,02民生使用料,05北野ハピネスセンター用地使用料,01北野ハピネスセンター用地使用料,0,1692
01一般会計,12使用料及び手数料,01使用料,02民生使用料,06福祉住宅使用料,01福祉住宅使用料,0,20140333
01一般会計,12使用料及び手数料,01使用料,02民生使用料,07保育園用地使用料,01保育園用地使用料,0,15108
01一般会計,12使用料及び手数料,01使用料,02民生使用料,08児童館用地使用料,01児童館用地内水源用地等使用料,0,291480
01一般会計,12使用料及び手数料,01使用料,02民生使用料,09学童保育所使用料,01学童保育所育成料,0,91747000
01一般会計,12使用料及び手数料,01使用料,02民生使用料,09学童保育所使用料,02学童保育所延長育成料,0,5871600
01一般会計,12使用料及び手数料,01使用料,02民生使用料,10ちどりこども園使用料,01基本保育料,0,32000
01一般会計,12使用料及び手数料,01使用料,03衛生使用料,01総合保健センター用地使用料,01総合保健センター用地使用料,0,3876
01一般会計,12使用料及び手数料,01使用料,03衛生使用料,02リサイクル市民工房用地使用料,01高圧線下土地使用料,0,464856
01一般会計,12使用料及び手数料,01使用料,03衛生使用料,03ごみ処理場用地使用料,01ごみ処理場用地使用料,0,72173
01一般会計,12使用料及び手数料,01使用料,04農林使用料,01農業公園用地使用料,01農業公園用地使用料,0,10812540
01一般会計,12使用料及び手数料,01使用料,05土木使用料,01道路占用料,01ガス管、電柱等道路占用料,0,226853037
01一般会計,12使用料及び手数料,01使用料,05土木使用料,02法定外公共物使用料,01ガス管、電柱等公共物使用料,0,5949235
01一般会計,12使用料及び手数料,01使用料,05土木使用料,03交通公園等用地使用料,01交通公園等用地使用料,0,107700
01一般会計,12使用料及び手数料,01使用料,05土木使用料,04都市公園等用地使用料,01高圧線下等土地使用料,0,1724820
01一般会計,12使用料及び手数料,01使用料,05土木使用料,05市営住宅等使用料,01市営大沢住宅等使用料,0,33125400
01一般会計,12使用料及び手数料,01使用料,05土木使用料,06下連雀市民住宅使用料,01下連雀市民住宅使用料,0,18037064
01一般会計,12使用料及び手数料,01使用料,06消防使用料,01防災用地使用料,01消防団詰所用地使用料,0,3600
01一般会計,12使用料及び手数料,01使用料,07教育使用料,01教育センター用地使用料,01教育センター用地使用料,0,1200
01一般会計,12使用料及び手数料,01使用料,07教育使用料,02川上郷自然の村用地使用料,01川上郷自然の村用地使用料,0,1200
01一般会計,12使用料及び手数料,01使用料,07教育使用料,03学校用地使用料,01学校用地内水源用地等使用料,0,797796
01一般会計,12使用料及び手数料,01使用料,07教育使用料,04大沢の里水車経営農家使用料,01大沢の里水車経営農家使用料,0,332500
01一般会計,12使用料及び手数料,01使用料,07教育使用料,05学校施設使用料,01地域交流室使用料,0,46000
01一般会計,12使用料及び手数料,01使用料,07教育使用料,05学校施設使用料,02体育施設使用料,0,1469120
01一般会計,12使用料及び手数料,01使用料,07教育使用料,05学校施設使用料,03夜間照明設備使用料,0,1892540
01一般会計,12使用料及び手数料,01使用料,07教育使用料,06社会教育会館用地使用料,01高圧線下土地使用料,0,610406
01一般会計,12使用料及び手数料,01使用料,07教育使用料,07東部図書館用地使用料,01ケーブルテレビ支柱用地使用料,0,1440
01一般会計,12使用料及び手数料,01使用料,07教育使用料,08西部図書館用地使用料,01ケーブルテレビ支柱用地使用料,0,1200
01一般会計,12使用料及び手数料,01使用料,07教育使用料,09体育施設使用料,01体育施設使用料,0,38847080
01一般会計,12使用料及び手数料,01使用料,07教育使用料,10井口特設グラウンド用地使用料,01電柱用地等使用料,0,1512
01一般会計,12使用料及び手数料,01使用料,07教育使用料,11大沢野川グラウンド駐車場使用料,01駐車場使用料,0,3871000
01一般会計,12使用料及び手数料,01使用料,07教育使用料,12三鷹図書館用地使用料,01ケーブルテレビ支柱用地使用料,0,382
01一般会計,12使用料及び手数料,02手数料,01総務手数料,01自動車臨時運行許可手数料,01自動車臨時運行許可手数料,0,608250
01一般会計,12使用料及び手数料,02手数料,01総務手数料,02自動交付手数料,01証明書自動交付手数料,0,25104700
01一般会計,12使用料及び手数料,02手数料,01総務手数料,03税証明交付手数料,01税証明交付手数料,0,8039000
01一般会計,12使用料及び手数料,02手数料,01総務手数料,04戸籍住民手数料,01戸籍証明書交付手数料,0,16918150
01一般会計,12使用料及び手数料,02手数料,01総務手数料,04戸籍住民手数料,02住民票写し交付閲覧手数料,0,19716700
01一般会計,12使用料及び手数料,02手数料,01総務手数料,04戸籍住民手数料,03印鑑登録証明等交付手数料,0,6406000
01一般会計,12使用料及び手数料,02手数料,01総務手数料,04戸籍住民手数料,04住民基本台帳カード交付手数料,0,565500
01一般会計,12使用料及び手数料,02手数料,01総務手数料,04戸籍住民手数料,05通知カード再交付手数料,0,138000
01一般会計,12使用料及び手数料,02手数料,01総務手数料,04戸籍住民手数料,06個人番号カード再交付手数料,0,800
01一般会計,12使用料及び手数料,02手数料,01総務手数料,05住居表示台帳閲覧等手数料,01住居表示台帳閲覧等手数料,0,6600
01一般会計,12使用料及び手数料,02手数料,03衛生手数料,01工場認可申請手数料,01工場認可申請手数料,0,82600
01一般会計,12使用料及び手数料,02手数料,03衛生手数料,02犬の登録等手数料,01犬の登録等手数料,0,4371380
01一般会計,12使用料及び手数料,02手数料,03衛生手数料,03塵芥処理手数料,01ごみ収集処理手数料,0,326375140
01一般会計,12使用料及び手数料,02手数料,03衛生手数料,03塵芥処理手数料,02一般廃棄物処理業許可申請等手数料,0,210000
01一般会計,12使用料及び手数料,02手数料,03衛生手数料,04し尿処理手数料,01し尿処理手数料,0,7377500
01一般会計,12使用料及び手数料,02手数料,03衛生手数料,04し尿処理手数料,02浄化槽清掃業許可申請手数料,0,10000
01一般会計,12使用料及び手数料,02手数料,04土木手数料,01屋外広告物許可手数料,01屋外広告物許可手数料,0,1599020
01一般会計,12使用料及び手数料,02手数料,04土木手数料,02道路証明手数料,01道路証明手数料,0,125700
01一般会計,12使用料及び手数料,02手数料,04土木手数料,03境界確定図面等写し交付手数料,01境界確定図面等写し交付手数料,0,1968600
01一般会計,12使用料及び手数料,02手数料,04土木手数料,04建築指導手数料,01建築物確認等申請手数料,0,2817400
01一般会計,12使用料及び手数料,02手数料,04土木手数料,04建築指導手数料,02建築許可等申請手数料,0,6576400
01一般会計,12使用料及び手数料,02手数料,04土木手数料,05建築指導証明手数料,01建築確認証明等手数料,0,1708500
01一般会計,12使用料及び手数料,02手数料,04土木手数料,06都市計画証明等手数料,01都市計画証明等手数料,0,43800
01一般会計,12使用料及び手数料,03証紙収入,01証紙収入,01証紙収入,01証紙収入,0,5494900
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,01生活困窮者自立相談支援事業費等負担金,01生活困窮者自立相談支援事業費負担金,0,15042000
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,01生活困窮者自立相談支援事業費等負担金,02生活困窮者住居確保給付金負担金,0,4950000
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,01生活困窮者自立相談支援事業費等負担金,03被保護者就労支援事業費負担金,0,2875000
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,01居宅介護給付費負担金,0,198645193
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,02療養介護給付費負担金,0,38608134
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,03生活介護給付費負担金,0,363776585
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,04短期入所給付費負担金,0,31924360
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,05施設支援給付費負担金,0,110751369
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,02障害者自立支援介護給付費負担金,06サービス利用計画作成費負担金,0,18996347
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,01就労移行支援給付費負担金,0,42742427
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,02就労継続支援給付費負担金,0,277160502
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,03共同生活援助給付費負担金,0,122525795
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,03障害者自立支援訓練等給付費負担金,04自立訓練給付費負担金,0,10340349
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,04障害者自立支援医療給付費負担金,01更生医療給付費負担金,0,88303707
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,04障害者自立支援医療給付費負担金,02育成医療給付費負担金,0,443054
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,05障害者自立支援補装具費支給事業負担金,01障害者自立支援補装具費支給事業負担金,0,13294666
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,01児童発達支援給付費負担金,0,31890886
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,02医療型児童発達支援給付費負担金,0,1081117
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,03放課後等デイサービス給付費負担金,0,55456096
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,06障害児通所支援給付費負担金,04障がい児相談支援給付費負担金,0,3419440
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,07特別障害者手当等負担金,01特別障害者手当等負担金,0,41854560
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,08国民健康保険保険基盤安定負担金,01保険基盤安定負担金,0,108749605
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,09低所得者保険料軽減負担金,01低所得者介護保険料軽減負担金,0,4540200
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,10児童扶養手当負担金,01児童扶養手当負担金,0,135695766
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,01３歳未満被用者児童手当負担金,0,463980000
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,02３歳から中学校修了前被用者児童手当負担金,0,815510000
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,03非被用者児童手当負担金,0,326156666
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,11児童手当等負担金,04特例給付負担金,0,212296666
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,12施設型給付費負担金,01私立保育園給付費負担金,0,356643748
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,12施設型給付費負担金,02公私連携型保育園給付費負担金,0,44524264
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,12施設型給付費負担金,03公私連携型認定こども園施設給付費負担金,0,22251470
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,13地域型保育給付費負担金,01小規模保育施設給付費負担金,0,25796736
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,13地域型保育給付費負担金,02家庭的保育施設給付費負担金,0,18900085
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,13地域型保育給付費負担金,03事業所内保育施設給付費負担金,0,7700179
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,14児童福祉費負担金,01母子生活支援施設入所措置費負担金,0,12324165
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,14児童福祉費負担金,02入院助産措置費負担金,0,599165
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,01生活扶助費等負担金,0,2591604521
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,02介護扶助費負担金,0,86263052
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,03医療扶助費負担金,0,2357415272
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,04中国残留邦人等生活支援給付費等負担金,0,19305423
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,05中国残留邦人等介護支援給付費負担金,0,872827
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,06中国残留邦人等医療支援給付費負担金,0,33764728
01一般会計,13国庫支出金,01国庫負担金,01民生費国庫負担金,15生活保護費等負担金,07中国残留邦人等配偶者支援金負担金,0,520056
01一般会計,13国庫支出金,01国庫負担金,02衛生費国庫負担金,01母子保健衛生費負担金,01未熟児養育医療給付費負担金,0,2629602
01一般会計,13国庫支出金,01国庫負担金,03教育費国庫負担金,01施設型給付費負担金,01幼稚園施設給付費負担金,0,59218431
01一般会計,13国庫支出金,01国庫負担金,03教育費国庫負担金,01施設型給付費負担金,02認定こども園施設給付費負担金,0,18706294
01一般会計,13国庫支出金,01国庫負担金,03教育費国庫負担金,02公立学校施設災害復旧費負担金,01公立学校施設災害復旧費負担金,0,1886000
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,01社会保障・税番号制度事業費補助金,01社会保障・税番号制度事業費補助金,0,96320000
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,02社会資本整備総合交付金,01井口コミュニティ・センター耐震補強事業費交付金,0,2120000
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,03地域活性化・地域住民生活等緊急支援交付金,01地域活性化・地域住民生活等緊急支援交付金（地方創生先行型）,0,59172637
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,03地域活性化・地域住民生活等緊急支援交付金,02地域活性化・地域住民生活等緊急支援交付金（地域消費喚起・生活支援型）,0,67000000
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,04社会保障・税番号制度事務費補助金,01社会保障・税番号制度事務費補助金,0,3873000
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,05選挙人名簿システム改修費補助金,01選挙人名簿システム改修費補助金,0,4455000
01一般会計,13国庫支出金,02国庫補助金,01総務費国庫補助金,08介護保険事業費補助金,01介護保険事業費補助金,0,5000000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,01地域生活支援事業費等補助金,01地域生活支援事業費等補助金,0,58083000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,02生活困窮者就労準備支援事業費等補助金,01生活困窮者就労準備支援事業費補助金,0,9138000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,02生活困窮者就労準備支援事業費等補助金,02生活困窮者子どもの学習等支援事業費補助金,0,6993000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,02生活困窮者就労準備支援事業費等補助金,03生活保護適正化等事業費補助金,0,19199000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,04公的賃貸住宅家賃対策調整補助金,01公的賃貸住宅家賃対策調整補助金,0,15888000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,05子育て世帯臨時特例給付金給付事務費補助金,01子育て世帯臨時特例給付金給付事務費補助金,0,10359000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,06児童虐待・ＤＶ対策等総合支援事業費補助金,01児童虐待・ＤＶ対策等総合支援事業費補助金,0,665000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援交付金,01利用者支援事業交付金,0,5119000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援交付金,02子どもを守る地域ネットワーク機能強化事業交付金,0,593000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援交付金,03ファミリー・サポート・センター事業交付金,0,3651000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援交付金,04養育支援訪問事業交付金,0,194000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援交付金,05地域子育て支援拠点事業交付金,0,17785000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援交付金,06一時預かり事業交付金,0,10326000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援交付金,07子育て短期支援事業交付金,0,695000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援交付金,08病児保育事業交付金,0,5500000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援交付金,09乳児家庭全戸訪問事業交付金,0,3146000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援交付金,10延長保育事業交付金,0,10249000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,07子ども・子育て支援交付金,11放課後児童健全育成事業交付金,0,50802000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,08母子家庭等対策総合支援事業費補助金,01母子家庭等対策総合支援事業費補助金,0,2460000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,09子育て世帯臨時特例給付金給付事業費補助金,01子育て世帯臨時特例給付金給付事業費補助金,0,61068000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,10臨時福祉給付金給付事務費補助金,01臨時福祉給付金給付事務費補助金,0,43600000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,11臨時福祉給付金給付事業費補助金,01臨時福祉給付金給付事業費補助金,0,139044000
01一般会計,13国庫支出金,02国庫補助金,02民生費国庫補助金,14子ども・子育て支援体制整備総合推進事業費補助金,01子ども・子育て支援体制整備総合推進事業費補助金,0,627000
01一般会計,13国庫支出金,02国庫補助金,03衛生費国庫補助金,01疾病予防対策事業費等補助金,01疾病予防対策事業費等補助金,0,1391000
01一般会計,13国庫支出金,02国庫補助金,03衛生費国庫補助金,03地域自殺対策強化交付金,01地域自殺対策強化交付金,0,331000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,01市道第１３５号線整備事業費交付金,0,24750000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,02狭あい道路拡幅整備費交付金,0,12489000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,03橋梁現況調査事業費交付金,0,550000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,04循環型住まいづくり推進事業費交付金,0,365000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,05木造住宅耐震診断助成事業費交付金,0,356000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,06災害に強い住宅・まちづくり推進事業費交付金,0,1061000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,07特定緊急輸送道路沿道建築物耐震化促進事業費交付金,0,77251000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,08サイクルシェア事業費交付金,0,1870000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,09都市計画道路３・４・１３号（牟礼）整備事業費交付金,0,82500000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,10野崎三丁目公園用地取得事業費交付金,0,33600000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,11新川あおやぎ公園用地取得事業費交付金,0,17800000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,12大沢の里公園整備事業費交付金,0,1700000
01一般会計,13国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,13橋梁改修事業費交付金,0,1045000
01一般会計,13国庫支出金,02国庫補助金,05教育費国庫補助金,01幼稚園就園奨励費補助金,01私立幼稚園就園奨励費補助金,0,47329000
01一般会計,13国庫支出金,02国庫補助金,05教育費国庫補助金,02学校教育設備整備費等補助金,01理科教育等設備整備費補助金,01小学校,250000
01一般会計,13国庫支出金,02国庫補助金,05教育費国庫補助金,02学校教育設備整備費等補助金,01理科教育等設備整備費補助金,02中学校,250000
01一般会計,13国庫支出金,02国庫補助金,05教育費国庫補助金,03特別支援教育就学奨励費補助金,01特別支援教育就学奨励費補助金,01小学校,319000
01一般会計,13国庫支出金,02国庫補助金,05教育費国庫補助金,03特別支援教育就学奨励費補助金,01特別支援教育就学奨励費補助金,02中学校,629000
01一般会計,13国庫支出金,02国庫補助金,05教育費国庫補助金,03特別支援教育就学奨励費補助金,02特別支援教育就学奨励費給食費補助金,01小学校,419000
01一般会計,13国庫支出金,02国庫補助金,05教育費国庫補助金,03特別支援教育就学奨励費補助金,02特別支援教育就学奨励費給食費補助金,02中学校,367000
