【2020年度HAPs成分】,表8-1　物質別月別調査結果（HAPｓ）,,,,,,,,,,,,,,,,,,,2020年度　HAPs,
,境,足立区西新井,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.007,  < 0.007,  < 0.007,
,,江戸川区春江町,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.007,  < 0.007,  < 0.007,
,,区部一般平均,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.007,  < 0.007,  < 0.007,
,多,小金井市本町,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.007,  < 0.007,  < 0.007,
,摩,東大和市奈良橋,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.007,  < 0.007,  < 0.007,
,一般,多摩部一般平均,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.007,  < 0.007,  < 0.007,
,都一般平均,,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.007,  < 0.007,  < 0.007,
,,京葉道路亀戸,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.007,  < 0.007,  < 0.007,
,,環八通り八幡山,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.007,  < 0.007,  < 0.007,
,沿,２地点沿道平均,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.007,  < 0.007,  < 0.007,
,道,甲州街道大原,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.007,  < 0.007,  < 0.007,
,,中山道大和町,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.007,  < 0.007,  < 0.007,
,,４地点沿道平均,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.007,  < 0.007,  < 0.007,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.007,  < 0.007,  < 0.007,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,27,CFC-114,,（Ｒｅｆ　測定精度が不十分）,,,,,,,　　基準値  　：,,,,,,,,分子量：,170.9,
,,,,,,,,,,,　　定量下限値：,,0.10,μg/m3,(0.015 ppb),,,,換算係数(→ppb）：,0.141 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.03,,(0.005 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
,,中央区晴海,0.110 ,0.111 ,0.119 ,0.121 ,0.102 ,0.112 ,0.119 ,0.099 ,0.124 ,0.119 ,0.114 ,0.112 ,0.124 ,0.099 ,0.114 ,0.017 ,0.014 ,0.016 ,
,区,国設東京新宿,0.108 ,0.119 ,0.106 ,0.107 ,0.111 ,0.105 ,0.123 ,0.117 ,0.138 ,0.135 ,0.119 ,0.110 ,0.138 ,0.105 ,0.116 ,0.019 ,0.015 ,0.016 ,
,部,大田区東糀谷,0.101 ,0.103 ,0.131 ,0.162 ,0.104 ,0.131 ,0.113 ,0.147 ,0.120 ,0.111 ,0.138 ,0.118 ,0.162 ,0.101 ,0.123 ,0.023 ,0.014 ,0.017 ,
,一,世田谷区世田谷,0.109 ,0.110 ,0.120 ,0.128 ,0.110 ,0.116 ,0.122 ,0.133 ,0.124 ,0.133 ,0.137 ,0.111 ,0.137 ,0.109 ,0.121 ,0.019 ,0.015 ,0.017 ,
,般,板橋区氷川町,0.102 ,0.098 ,0.118 ,0.114 ,0.119 ,0.117 ,0.106 ,0.133 ,0.121 ,0.117 ,0.137 ,0.105 ,0.137 ,0.098 ,0.115 ,0.019 ,0.014 ,0.016 ,
,環,練馬区石神井町,0.106 ,0.111 ,0.119 ,0.104 ,0.119 ,0.103 ,0.122 ,0.132 ,0.118 ,0.120 ,0.136 ,0.114 ,0.136 ,0.103 ,0.117 ,0.019 ,0.014 ,0.016 ,
,境,足立区西新井,0.100 ,0.117 ,0.114 ,0.119 ,0.114 ,0.136 ,0.131 ,0.107 ,0.133 ,0.119 ,0.119 ,0.114 ,0.136 ,0.100 ,0.119 ,0.019 ,0.014 ,0.017 ,
,,江戸川区春江町,0.114 ,0.115 ,0.118 ,0.098 ,0.117 ,0.114 ,0.122 ,0.120 ,0.128 ,0.113 ,0.132 ,0.125 ,0.132 ,0.098 ,0.118 ,0.019 ,0.014 ,0.017 ,
,,区部一般平均,0.106 ,0.111 ,0.118 ,0.119 ,0.112 ,0.117 ,0.120 ,0.124 ,0.126 ,0.121 ,0.129 ,0.113 ,0.162 ,0.098 ,0.118 ,0.023 ,0.014 ,0.017 ,
,多,小金井市本町,0.119 ,0.113 ,0.111 ,0.102 ,0.099 ,0.112 ,0.121 ,0.108 ,0.118 ,0.102 ,0.117 ,0.109 ,0.121 ,0.099 ,0.111 ,0.017 ,0.014 ,0.016 ,
,摩,東大和市奈良橋,0.121 ,0.117 ,0.101 ,0.103 ,0.100 ,0.115 ,0.131 ,0.130 ,0.137 ,0.117 ,0.140 ,0.113 ,0.140 ,0.100 ,0.119 ,0.020 ,0.014 ,0.017 ,
,一般,多摩部一般平均,0.120 ,0.115 ,0.106 ,0.102 ,0.099 ,0.114 ,0.126 ,0.119 ,0.128 ,0.109 ,0.129 ,0.111 ,0.140 ,0.099 ,0.115 ,0.020 ,0.014 ,0.016 ,
,都一般平均,,0.109 ,0.111 ,0.116 ,0.116 ,0.109 ,0.116 ,0.121 ,0.123 ,0.126 ,0.119 ,0.129 ,0.113 ,0.162 ,0.098 ,0.117 ,0.023 ,0.014 ,0.017 ,
,,京葉道路亀戸,0.104 ,0.113 ,0.119 ,0.116 ,0.118 ,0.104 ,0.124 ,0.142 ,0.126 ,0.114 ,0.135 ,0.107 ,0.142 ,0.104 ,0.118 ,0.020 ,0.015 ,0.017 ,
,,環八通り八幡山,0.111 ,0.115 ,0.101 ,0.117 ,0.118 ,0.110 ,0.125 ,0.113 ,0.128 ,0.110 ,0.129 ,0.115 ,0.129 ,0.101 ,0.116 ,0.018 ,0.014 ,0.016 ,
,沿,２地点沿道平均,0.108 ,0.114 ,0.110 ,0.116 ,0.118 ,0.107 ,0.124 ,0.128 ,0.127 ,0.112 ,0.132 ,0.111 ,0.142 ,0.101 ,0.117 ,0.020 ,0.014 ,0.016 ,
,道,甲州街道大原,0.113 ,0.097 ,0.111 ,0.112 ,0.103 ,0.112 ,0.112 ,0.109 ,0.128 ,0.098 ,0.136 ,0.117 ,0.136 ,0.097 ,0.112 ,0.019 ,0.014 ,0.016 ,
,,中山道大和町,0.109 ,0.108 ,0.118 ,0.120 ,0.117 ,0.110 ,0.123 ,0.118 ,0.137 ,0.108 ,0.135 ,0.125 ,0.137 ,0.108 ,0.119 ,0.019 ,0.015 ,0.017 ,
,,４地点沿道平均,0.109 ,0.108 ,0.112 ,0.116 ,0.114 ,0.109 ,0.121 ,0.121 ,0.130 ,0.107 ,0.134 ,0.116 ,0.142 ,0.097 ,0.117 ,0.020 ,0.014 ,0.016 ,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.103 ,0.119 ,0.130 ,0.109 ,0.107 ,0.103 ,0.127 ,0.140 ,0.124 ,0.115 ,0.135 ,0.109 ,0.140 ,0.103 ,0.118 ,0.020 ,0.014 ,0.017 ,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,28,n-Pentane,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,72.1,
,,,,,,,,,,,　　定量下限値：,,0.06,μg/m3,(0.02 ppb),,,,換算係数(→ppb）：,0.333 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.02,,(0.006 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
,,中央区晴海,0.315 ,1.251 ,2.752 ,2.153 ,6.319 ,1.027 ,0.610 ,0.691 ,0.978 ,0.633 ,1.001 ,0.456 ,6.319 ,0.315 ,1.515 ,2.107 ,0.105 ,0.505 ,
,区,国設東京新宿,0.360 ,0.796 ,0.820 ,0.421 ,2.231 ,0.942 ,0.603 ,0.740 ,1.146 ,0.586 ,1.196 ,0.397 ,2.231 ,0.360 ,0.853 ,0.744 ,0.120 ,0.284 ,
,部,大田区東糀谷,0.694 ,1.249 ,1.716 ,1.423 ,2.900 ,1.146 ,0.619 ,1.008 ,2.083 ,0.935 ,1.788 ,0.486 ,2.900 ,0.486 ,1.337 ,0.967 ,0.162 ,0.446 ,
,一,世田谷区世田谷,0.687 ,0.888 ,0.781 ,0.484 ,1.434 ,1.034 ,0.650 ,0.957 ,2.002 ,0.880 ,1.125 ,0.377 ,2.002 ,0.377 ,0.942 ,0.668 ,0.126 ,0.314 ,
,般,板橋区氷川町,0.673 ,1.120 ,0.721 ,0.413 ,2.221 ,1.188 ,0.902 ,1.028 ,2.267 ,0.941 ,1.073 ,0.415 ,2.267 ,0.413 ,1.080 ,0.756 ,0.138 ,0.360 ,
,環,練馬区石神井町,0.540 ,1.051 ,0.851 ,0.394 ,0.942 ,0.980 ,0.795 ,0.882 ,1.803 ,1.034 ,0.952 ,0.442 ,1.803 ,0.394 ,0.889 ,0.601 ,0.132 ,0.296 ,
,境,足立区西新井,1.008 ,1.532 ,1.400 ,0.741 ,3.394 ,1.066 ,0.973 ,1.528 ,1.577 ,1.035 ,1.996 ,0.526 ,3.394 ,0.526 ,1.398 ,1.132 ,0.175 ,0.466 ,
,,江戸川区春江町,0.603 ,1.046 ,1.191 ,0.770 ,0.877 ,1.394 ,1.336 ,1.336 ,2.079 ,0.952 ,1.619 ,1.087 ,2.079 ,0.603 ,1.191 ,0.693 ,0.201 ,0.397 ,
,,区部一般平均,0.610 ,1.117 ,1.279 ,0.850 ,2.540 ,1.097 ,0.811 ,1.021 ,1.742 ,0.874 ,1.344 ,0.523 ,6.319 ,0.315 ,1.151 ,2.107 ,0.105 ,0.384 ,
,多,小金井市本町,0.600 ,1.038 ,1.029 ,0.450 ,0.745 ,0.992 ,0.813 ,1.341 ,1.482 ,0.982 ,1.421 ,0.661 ,1.482 ,0.450 ,0.963 ,0.494 ,0.150 ,0.321 ,
,摩,東大和市奈良橋,0.622 ,1.120 ,1.412 ,0.812 ,1.004 ,0.908 ,0.832 ,1.055 ,1.807 ,1.029 ,1.485 ,0.360 ,1.807 ,0.360 ,1.037 ,0.603 ,0.120 ,0.346 ,
,一般,多摩部一般平均,0.611 ,1.079 ,1.220 ,0.631 ,0.874 ,0.950 ,0.822 ,1.198 ,1.645 ,1.006 ,1.453 ,0.511 ,1.807 ,0.360 ,1.000 ,0.603 ,0.120 ,0.333 ,
,都一般平均,,0.610 ,1.109 ,1.267 ,0.806 ,2.207 ,1.068 ,0.813 ,1.056 ,1.723 ,0.901 ,1.365 ,0.521 ,6.319 ,0.315 ,1.121 ,2.107 ,0.105 ,0.374 ,
,,京葉道路亀戸,0.661 ,1.249 ,2.381 ,4.429 ,2.731 ,1.356 ,0.976 ,1.256 ,1.562 ,0.838 ,1.268 ,0.632 ,4.429 ,0.632 ,1.612 ,1.477 ,0.211 ,0.537 ,
,,環八通り八幡山,1.287 ,1.365 ,0.778 ,0.328 ,0.921 ,6.291 ,2.692 ,1.643 ,3.140 ,2.077 ,2.212 ,1.099 ,6.291 ,0.328 ,1.986 ,2.098 ,0.109 ,0.662 ,
,沿,２地点沿道平均,0.974 ,1.307 ,1.580 ,2.379 ,1.826 ,3.824 ,1.834 ,1.449 ,2.351 ,1.458 ,1.740 ,0.866 ,6.291 ,0.328 ,1.799 ,2.098 ,0.109 ,0.600 ,
,道,甲州街道大原,0.726 ,1.474 ,2.003 ,1.413 ,3.597 ,1.184 ,1.144 ,1.200 ,2.109 ,1.051 ,1.685 ,0.637 ,3.597 ,0.637 ,1.518 ,1.200 ,0.212 ,0.506 ,
,,中山道大和町,0.737 ,1.847 ,1.508 ,0.886 ,2.960 ,1.961 ,1.415 ,1.367 ,1.876 ,1.282 ,1.635 ,0.517 ,2.960 ,0.517 ,1.499 ,0.987 ,0.172 ,0.500 ,
,,４地点沿道平均,0.853 ,1.484 ,1.668 ,1.764 ,2.552 ,2.698 ,1.557 ,1.366 ,2.172 ,1.312 ,1.700 ,0.721 ,6.291 ,0.328 ,1.654 ,2.098 ,0.109 ,0.551 ,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.137 ,0.509 ,0.435 ,0.167 ,0.613 ,0.243 ,0.424 ,0.454 ,0.841 ,0.455 ,0.637 ,0.290 ,0.841 ,0.137 ,0.434 ,0.280 ,0.046 ,0.145 ,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,2020年度　HAPs,
,,,,,,,,,,,,,,,,,,,,,
,29,HCFC-225ca,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,202.9,
,,,,,,,,,,,　　定量下限値：,,0.11,μg/m3,(0.013 ppb),,,,換算係数(→ppb）：,0.118 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.04,,(0.004 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
,,中央区晴海,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.004,  < 0.004,  < 0.004,
,区,国設東京新宿,  < 0.04,  < 0.04,0.050 ,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,0.050 ,  < 0.04,  < 0.04,0.006 ,  < 0.004,  < 0.004,
,部,大田区東糀谷,  < 0.04,0.050 ,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,0.050 ,  < 0.04,  < 0.04,0.006 ,  < 0.004,  < 0.004,
,一,世田谷区世田谷,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.004,  < 0.004,  < 0.004,
,般,板橋区氷川町,  < 0.04,0.044 ,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,0.044 ,  < 0.04,  < 0.04,0.005 ,  < 0.004,  < 0.004,
,環,練馬区石神井町,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.004,  < 0.004,  < 0.004,
,境,足立区西新井,  < 0.04,0.055 ,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,0.055 ,  < 0.04,  < 0.04,0.007 ,  < 0.004,  < 0.004,
,,江戸川区春江町,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.004,  < 0.004,  < 0.004,
,,区部一般平均,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,0.055 ,  < 0.04,  < 0.04,0.007 ,  < 0.004,  < 0.004,
,多,小金井市本町,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.004,  < 0.004,  < 0.004,
,摩,東大和市奈良橋,  < 0.04,0.052 ,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,0.052 ,  < 0.04,  < 0.04,0.006 ,  < 0.004,  < 0.004,
,一般,多摩部一般平均,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,0.052 ,  < 0.04,  < 0.04,0.006 ,  < 0.004,  < 0.004,
,都一般平均,,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,0.055 ,  < 0.04,  < 0.04,0.007 ,  < 0.004,  < 0.004,
,,京葉道路亀戸,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.004,  < 0.004,  < 0.004,
,,環八通り八幡山,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.004,  < 0.004,  < 0.004,
,沿,２地点沿道平均,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.004,  < 0.004,  < 0.004,
,道,甲州街道大原,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.004,  < 0.004,  < 0.004,
,,中山道大和町,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.004,  < 0.004,  < 0.004,
,,４地点沿道平均,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.004,  < 0.004,  < 0.004,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.004,  < 0.004,  < 0.004,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,30,HCFC-141b,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,116.9,
,,,,,,,,,,,　　定量下限値：,,0.10,μg/m3,(0.019 ppb),,,,換算係数(→ppb）：,0.206 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.03,,(0.006 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
,,中央区晴海,0.138 ,0.181 ,0.208 ,0.147 ,0.175 ,0.185 ,0.180 ,0.164 ,0.191 ,0.140 ,0.179 ,0.124 ,0.208 ,0.124 ,0.168 ,0.043 ,0.026 ,0.034 ,
,区,国設東京新宿,0.130 ,0.207 ,0.197 ,0.140 ,0.178 ,0.220 ,0.171 ,0.156 ,0.183 ,0.147 ,0.171 ,0.124 ,0.220 ,0.124 ,0.169 ,0.045 ,0.026 ,0.035 ,
,部,大田区東糀谷,0.163 ,0.221 ,0.216 ,0.176 ,0.268 ,0.216 ,0.190 ,0.181 ,0.238 ,0.245 ,0.282 ,0.144 ,0.282 ,0.144 ,0.212 ,0.058 ,0.030 ,0.044 ,
,一,世田谷区世田谷,0.155 ,0.190 ,0.201 ,0.155 ,0.166 ,0.178 ,0.188 ,0.199 ,0.311 ,0.251 ,0.165 ,0.135 ,0.311 ,0.135 ,0.191 ,0.064 ,0.028 ,0.039 ,
,般,板橋区氷川町,0.142 ,0.210 ,0.175 ,0.149 ,0.180 ,0.176 ,0.170 ,0.193 ,0.176 ,0.146 ,0.153 ,0.143 ,0.210 ,0.142 ,0.168 ,0.043 ,0.029 ,0.035 ,
,環,練馬区石神井町,0.147 ,0.201 ,0.188 ,0.143 ,0.167 ,0.173 ,0.178 ,0.165 ,0.163 ,0.147 ,0.162 ,0.134 ,0.201 ,0.134 ,0.164 ,0.041 ,0.028 ,0.034 ,
,境,足立区西新井,0.149 ,0.180 ,0.189 ,0.144 ,0.192 ,0.170 ,0.167 ,0.167 ,0.162 ,0.137 ,0.169 ,0.136 ,0.192 ,0.136 ,0.163 ,0.039 ,0.028 ,0.034 ,
,,江戸川区春江町,0.145 ,0.161 ,0.166 ,0.148 ,0.155 ,0.156 ,0.170 ,0.173 ,0.214 ,0.137 ,0.173 ,0.122 ,0.214 ,0.122 ,0.160 ,0.044 ,0.025 ,0.033 ,
,,区部一般平均,0.146 ,0.194 ,0.192 ,0.150 ,0.185 ,0.184 ,0.177 ,0.175 ,0.205 ,0.169 ,0.182 ,0.133 ,0.311 ,0.122 ,0.174 ,0.064 ,0.025 ,0.036 ,
,多,小金井市本町,0.142 ,0.197 ,0.195 ,0.140 ,0.146 ,0.149 ,0.174 ,0.195 ,0.183 ,0.131 ,0.177 ,0.140 ,0.197 ,0.131 ,0.164 ,0.041 ,0.027 ,0.034 ,
,摩,東大和市奈良橋,0.141 ,0.190 ,0.184 ,0.134 ,0.141 ,0.145 ,0.148 ,0.173 ,0.168 ,0.133 ,0.169 ,0.124 ,0.190 ,0.124 ,0.154 ,0.039 ,0.026 ,0.032 ,
,一般,多摩部一般平均,0.142 ,0.193 ,0.189 ,0.137 ,0.143 ,0.147 ,0.161 ,0.184 ,0.175 ,0.132 ,0.173 ,0.132 ,0.197 ,0.124 ,0.159 ,0.041 ,0.026 ,0.033 ,
,都一般平均,,0.145 ,0.194 ,0.192 ,0.148 ,0.177 ,0.177 ,0.173 ,0.177 ,0.199 ,0.161 ,0.180 ,0.133 ,0.311 ,0.122 ,0.171 ,0.064 ,0.025 ,0.035 ,
,,京葉道路亀戸,0.131 ,0.185 ,0.206 ,0.176 ,0.202 ,0.164 ,0.170 ,0.162 ,0.177 ,0.132 ,0.178 ,0.141 ,0.206 ,0.131 ,0.169 ,0.042 ,0.027 ,0.035 ,
,,環八通り八幡山,0.138 ,0.204 ,0.214 ,0.168 ,0.197 ,0.160 ,0.178 ,0.185 ,0.195 ,0.146 ,0.167 ,0.139 ,0.214 ,0.138 ,0.174 ,0.044 ,0.028 ,0.036 ,
,沿,２地点沿道平均,0.135 ,0.195 ,0.210 ,0.172 ,0.200 ,0.162 ,0.174 ,0.173 ,0.186 ,0.139 ,0.172 ,0.140 ,0.214 ,0.131 ,0.172 ,0.044 ,0.027 ,0.035 ,
,道,甲州街道大原,0.150 ,0.201 ,0.194 ,0.171 ,0.184 ,0.189 ,0.170 ,0.193 ,0.181 ,0.161 ,0.181 ,0.138 ,0.201 ,0.138 ,0.176 ,0.041 ,0.028 ,0.036 ,
,,中山道大和町,0.128 ,0.209 ,0.192 ,0.147 ,0.171 ,0.161 ,0.163 ,0.183 ,0.167 ,0.132 ,0.176 ,0.131 ,0.209 ,0.128 ,0.163 ,0.043 ,0.026 ,0.034 ,
,,４地点沿道平均,0.137 ,0.200 ,0.202 ,0.166 ,0.189 ,0.169 ,0.170 ,0.181 ,0.180 ,0.143 ,0.175 ,0.137 ,0.214 ,0.128 ,0.171 ,0.044 ,0.026 ,0.035 ,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.143 ,0.216 ,0.239 ,0.175 ,0.232 ,0.160 ,0.200 ,0.187 ,0.183 ,0.133 ,0.182 ,0.137 ,0.239 ,0.133 ,0.182 ,0.049 ,0.027 ,0.037 ,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,31,HCFC-225cb,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,202.9,
,,,,,,,,,,,　　定量下限値：,,0.13,μg/m3,(0.016 ppb),,,,換算係数(→ppb）：,0.118 ,
,,,2020年度,,,,,,,,　　検出下限値：,,0.04,,(0.005 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）,
,測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均,
,,中央区晴海,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.005,  < 0.005,  < 0.005,
,区,国設東京新宿,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.04,  < 0.005,  < 0.005,  < 0.005,
