［資料1-3］  ベンゼン等28物質の調査結果詳細（物質別）,,,,,,,,,,,,,,,,
注）定量下限未満検出下限以上の値は斜体数字 で、検出下限未満の値は < で示した。また年平均値は、定量下限未満検出下限以上のときはそのまま値を、検出下限未満のときは検出下限値の1/2を用いて計算した。,,,,,,,,,,,,,,,,
ベンゼン,,,,,,,,,,基準値等  ：,,3,(環境基準),,,
,多摩部一般平均,0.07,0.13,0.15,0.28,<0.05,0.07,0.08,0.25,0.07,0.06,0.10,0.16,0.37,<0.05,0.12
都一般平均,,0.11,0.11,0.25,0.39,0.06,0.11,0.14,0.30,0.14,0.11,0.18,0.19,0.79,<0.05,0.17
沿,京葉道路亀戸,0.09,0.06,0.42,0.44,<0.05,0.13,0.13,0.30,0.15,0.21,0.22,0.21,0.44,<0.05,0.20
道,環八通り八幡山,0.09,0.19,0.26,0.28,0.10,0.12,0.14,0.61,0.10,0.15,0.25,0.14,0.61,0.09,0.20
,沿道平均,0.09,0.13,0.34,0.36,0.06,0.13,0.14,0.46,0.13,0.18,0.24,0.18,0.61,<0.05,0.20
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,<0.05,0.14,0.12,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05,<0.05,0.08,0.14,<0.05,<0.05
ジクロロメタン,,,,,,,,,,基準値等  ：,,150,(環境基準),,,
,,,,,,,,,,定量下限値：,,0.14,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.04,,,(単位:μg/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,0.54,0.70,1.9,3.4,0.42,0.76,1.3,2.5,1.4,0.68,1.2,1.5,3.4,0.42,1.4
区,国設東京新宿,1.2,1.1,2.2,3.5,0.73,1.9,1.6,2.7,1.3,0.71,1.3,1.6,3.5,0.71,1.7
部,目黒区碑文谷,0.73,0.76,2.1,2.8,0.44,0.87,1.4,3.3,1.2,0.90,1.6,1.5,3.3,0.44,1.5
一,大田区東糀谷,0.47,1.2,2.2,3.5,0.43,1.2,1.5,4.2,1.4,1.1,1.8,1.9,4.2,0.43,1.7
般,板橋区氷川町,1.0,1.3,2.6,3.2,0.70,1.1,2.2,2.0,1.2,0.85,1.7,1.9,3.2,0.70,1.6
環,練馬区石神井町,1.5,1.3,2.4,2.8,0.41,1.0,1.6,2.9,1.5,1.3,2.3,1.9,2.9,0.41,1.7
境,足立区西新井,1.9,1.1,2.4,4.3,0.51,1.1,2.1,2.7,1.4,1.1,1.8,2.0,4.3,0.51,1.9
,江戸川区春江町,0.48,0.61,1.9,2.9,0.23,0.92,1.5,1.8,1.2,1.1,1.5,1.6,2.9,0.23,1.3
,区部一般平均,0.98,1.0,2.2,3.3,0.48,1.1,1.7,2.8,1.3,0.97,1.7,1.7,4.3,0.23,1.6
多,八王子市片倉町,0.76,1.0,1.6,2.0,0.62,0.68,1.4,1.7,0.88,0.83,1.4,1.8,2.0,0.62,1.2
摩,八王子市大楽寺町,1.0,1.1,1.6,1.8,0.55,0.77,1.2,1.8,0.61,0.86,1.1,1.5,1.8,0.55,1.2
一,小金井市貫井北町,0.79,1.3,2.2,2.3,0.59,1.1,1.4,2.1,1.2,1.1,1.7,1.9,2.3,0.59,1.5
般,東大和市奈良橋,0.88,1.5,2.0,2.3,0.56,0.82,1.4,1.5,1.0,1.2,1.6,1.4,2.3,0.56,1.3
,多摩部一般平均,0.86,1.2,1.9,2.1,0.58,0.84,1.4,1.8,0.92,1.0,1.5,1.7,2.3,0.55,1.3
都一般平均,,0.94,1.1,2.1,2.9,0.52,1.0,1.6,2.4,1.2,0.98,1.6,1.7,4.3,0.23,1.5
沿,京葉道路亀戸,0.54,1.3,2.0,3.4,0.26,0.92,1.8,1.9,1.4,0.87,1.5,2.0,3.4,0.26,1.5
道,環八通り八幡山,0.89,0.88,2.1,2.9,0.42,0.86,1.5,2.1,1.1,1.1,1.7,6.0,6.0,0.42,1.8
,沿道平均,0.72,1.1,2.1,3.2,0.34,0.89,1.7,2.0,1.3,0.99,1.6,4.0,6.0,0.26,1.6
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.66,1.0,1.3,0.79,0.48,0.51,0.84,0.62,0.42,0.47,0.71,1.2,1.3,0.42,0.75
アクリロニトリル,,,,,,,,,,基準値等  ：,,2,(指針値),,,
,,,,,,,,,,定量下限値：,,0.13,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.04,,,(単位:μg/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,0.37,<0.04,0.29,0.72,0.53,0.05,0.27,0.12,<0.04,0.05,0.11,0.13,0.72,<0.04,0.22
区,国設東京新宿,0.05,0.06,0.16,0.66,0.09,<0.04,0.13,0.11,0.04,0.05,0.16,0.09,0.66,<0.04,0.14
部,目黒区碑文谷,<0.04,0.06,0.18,0.51,0.07,0.05,0.08,0.12,0.06,0.07,0.18,0.09,0.51,<0.04,0.12
一,大田区東糀谷,0.14,0.09,0.73,2.1,0.14,0.06,0.18,0.22,0.04,0.06,0.46,0.28,2.1,0.04,0.38
般,板橋区氷川町,0.05,0.07,0.14,0.49,0.11,0.04,0.12,0.08,0.04,0.06,0.13,0.08,0.49,0.04,0.12
環,練馬区石神井町,0.06,0.13,0.10,0.20,0.04,<0.04,0.07,0.08,0.06,0.11,0.15,0.07,0.20,<0.04,0.09
境,足立区西新井,0.11,0.05,0.08,0.45,0.15,0.06,0.18,0.10,0.05,0.07,0.12,0.10,0.45,0.05,0.13
,江戸川区春江町,0.13,0.05,0.12,0.38,0.18,0.07,0.19,0.08,0.05,0.06,0.09,0.11,0.38,0.05,0.13
,区部一般平均,0.12,0.07,0.23,0.69,0.16,0.05,0.15,0.11,0.05,0.07,0.18,0.12,2.1,<0.04,0.16
多,八王子市片倉町,<0.04,0.05,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,0.05,<0.04,<0.04
摩,八王子市大楽寺町,<0.04,0.05,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,0.05,<0.04,<0.04
一,小金井市貫井北町,0.05,0.20,0.14,0.16,0.06,<0.04,0.08,0.10,0.05,0.06,0.15,0.09,0.20,<0.04,0.10
般,東大和市奈良橋,0.05,0.10,0.09,0.12,0.05,0.04,0.50,0.06,0.04,0.09,0.12,0.10,0.50,0.04,0.11
,多摩部一般平均,<0.04,0.10,0.07,0.08,<0.04,<0.04,0.16,0.05,<0.04,0.05,0.08,0.06,0.50,<0.04,0.06
都一般平均,,0.09,0.08,0.17,0.49,0.12,<0.04,0.15,0.09,0.04,0.06,0.14,0.10,2.1,<0.04,0.13
沿,京葉道路亀戸,0.29,<0.04,0.17,0.59,0.36,<0.04,0.16,0.09,<0.04,0.10,0.11,0.17,0.59,<0.04,0.18
道,環八通り八幡山,0.05,0.11,0.15,0.26,<0.04,0.12,0.10,0.13,0.12,0.09,0.18,0.14,0.26,<0.04,0.12
,沿道平均,0.17,0.07,0.16,0.43,0.19,0.07,0.13,0.11,0.07,0.10,0.15,0.16,0.59,<0.04,0.15
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,<0.04,0.05,0.06,<0.04,<0.04,<0.04,<0.04,<0.04,<0.04,0.06,0.05,0.07,0.07,<0.04,<0.04
塩化ビニルモノマー,,,,,,,,,,基準値等  ：,,10,(指針値),,,
,,,,,,,,,,定量下限値：,,0.09,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.03,,,(単位:μg/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,<0.03,<0.03,0.32,0.06,<0.03,<0.03,0.05,0.04,<0.03,<0.03,0.06,0.05,0.32,<0.03,0.06
区,国設東京新宿,<0.03,0.04,0.09,0.05,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.07,0.03,0.09,<0.03,0.03
部,目黒区碑文谷,<0.03,0.06,0.07,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.05,<0.03,0.07,<0.03,<0.03
一,大田区東糀谷,<0.03,0.06,0.17,0.05,<0.03,<0.03,<0.03,0.06,<0.03,<0.03,0.08,0.05,0.17,<0.03,0.05
般,板橋区氷川町,<0.03,<0.03,0.03,0.04,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.05,<0.03,0.05,<0.03,<0.03
環,練馬区石神井町,<0.03,0.05,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.04,<0.03,0.05,<0.03,<0.03
境,足立区西新井,<0.03,<0.03,0.07,0.06,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.04,<0.03,0.07,<0.03,<0.03
,江戸川区春江町,0.05,<0.03,9.0,0.05,0.05,<0.03,<0.03,0.03,<0.03,0.05,0.05,0.16,9.0,<0.03,0.79
,区部一般平均,<0.03,0.03,1.2,0.04,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.06,0.04,9.0,<0.03,0.13
多,八王子市片倉町,<0.03,0.11,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.11,<0.03,<0.03
摩,八王子市大楽寺町,<0.03,0.08,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.08,<0.03,<0.03
一,小金井市貫井北町,<0.03,0.27,0.04,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.04,<0.03,0.27,<0.03,0.04
般,東大和市奈良橋,<0.03,0.10,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.04,0.10,<0.03,<0.03
,多摩部一般平均,<0.03,0.14,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.27,<0.03,<0.03
都一般平均,,<0.03,0.07,0.82,0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.04,0.04,9.0,<0.03,0.09
沿,京葉道路亀戸,0.12,<0.03,0.41,0.05,0.22,<0.03,0.03,0.04,<0.03,0.05,0.05,0.05,0.41,<0.03,0.09
道,環八通り八幡山,<0.03,0.05,<0.03,0.04,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.06,<0.03,0.06,<0.03,<0.03
,沿道平均,0.07,0.03,0.21,0.05,0.12,<0.03,<0.03,<0.03,<0.03,0.03,0.06,0.03,0.41,<0.03,0.06
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,<0.03,0.05,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,<0.03,0.05,<0.03,<0.03
クロロホルム,,,,,,,,,,基準値等  ：,,18,(指針値),,,
,,,,,,,,,,定量下限値：,,0.14,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.04,,,(単位:μg/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,0.13,0.20,0.33,0.45,0.14,0.15,0.22,0.68,0.18,0.14,0.28,0.25,0.68,0.13,0.26
区,国設東京新宿,0.19,0.19,0.38,0.45,0.12,0.16,0.20,0.45,0.22,0.13,0.27,0.24,0.45,0.12,0.25
部,目黒区碑文谷,0.18,0.17,0.37,0.45,0.16,0.18,0.31,0.27,0.16,0.14,0.30,0.24,0.45,0.14,0.24
一,大田区東糀谷,0.15,0.17,0.36,0.45,0.12,0.16,0.26,0.31,0.17,0.22,0.25,0.27,0.45,0.12,0.24
般,板橋区氷川町,0.29,0.16,0.35,0.50,0.14,0.18,0.26,0.27,0.29,0.15,0.29,0.25,0.50,0.14,0.26
環,練馬区石神井町,0.23,0.22,0.33,0.32,0.41,0.17,0.21,0.25,0.14,0.11,0.26,0.22,0.41,0.11,0.24
境,足立区西新井,0.31,0.15,0.28,0.45,0.14,0.15,0.26,0.32,0.14,0.13,0.22,0.20,0.45,0.13,0.23
,江戸川区春江町,0.14,0.13,0.22,0.40,0.10,0.14,0.29,0.25,0.16,0.12,0.24,0.22,0.40,0.10,0.20
,区部一般平均,0.20,0.17,0.33,0.43,0.17,0.16,0.25,0.35,0.18,0.14,0.26,0.24,0.68,0.10,0.24
多,八王子市片倉町,0.15,0.19,0.22,0.26,0.10,0.14,0.18,0.22,0.11,0.12,0.14,0.17,0.26,0.10,0.17
摩,八王子市大楽寺町,0.15,0.18,0.20,0.19,0.08,0.12,0.14,0.18,0.10,0.11,0.12,0.15,0.20,0.08,0.14
一,小金井市貫井北町,0.18,0.24,0.29,0.29,0.11,0.21,0.20,0.37,0.32,0.18,0.61,0.25,0.61,0.11,0.27
般,東大和市奈良橋,0.23,0.15,0.28,0.32,0.11,0.16,0.18,0.16,0.16,0.14,0.21,0.22,0.32,0.11,0.18
,多摩部一般平均,0.18,0.19,0.25,0.27,0.10,0.16,0.18,0.23,0.17,0.14,0.27,0.20,0.61,0.08,0.19
都一般平均,,0.19,0.18,0.30,0.38,0.14,0.16,0.23,0.31,0.18,0.14,0.27,0.22,0.68,0.08,0.23
沿,京葉道路亀戸,0.15,0.14,0.31,0.52,0.17,0.17,0.31,0.25,0.17,0.12,0.25,0.27,0.52,0.12,0.24
道,環八通り八幡山,0.17,0.17,0.28,0.30,0.09,0.16,0.19,0.29,0.18,0.13,0.27,0.22,0.30,0.09,0.20
,沿道平均,0.16,0.16,0.30,0.41,0.13,0.17,0.25,0.27,0.18,0.13,0.26,0.25,0.52,0.09,0.22
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.14,0.13,0.20,0.15,0.10,0.10,0.14,0.14,0.13,0.10,0.17,0.18,0.20,0.10,0.14
"1,2-ジクロロエタン",,,,,,,,,,基準値等  ：,,1.6,(指針値),,,
,,,,,,,,,,定量下限値：,,0.17,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.05,,,(単位:μg/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,0.11,0.12,0.28,0.14,0.05,0.09,0.06,0.19,0.08,0.10,0.15,0.16,0.28,0.05,0.13
区,国設東京新宿,0.08,0.15,0.32,0.12,<0.05,0.06,0.09,0.14,0.09,0.09,0.12,0.15,0.32,<0.05,0.12
部,目黒区碑文谷,0.13,0.13,0.31,0.09,<0.05,0.07,0.07,0.12,0.06,0.10,0.13,0.17,0.31,<0.05,0.12
一,大田区東糀谷,0.08,0.21,0.26,0.11,<0.05,0.07,0.08,0.10,<0.05,0.10,0.11,0.16,0.26,<0.05,0.11
般,板橋区氷川町,0.09,0.11,0.31,0.12,<0.05,0.07,0.09,0.11,0.09,0.09,0.16,0.16,0.31,<0.05,0.12
環,練馬区石神井町,0.10,0.15,0.30,0.09,<0.05,0.07,0.07,0.11,<0.05,0.09,0.12,0.16,0.30,<0.05,0.11
境,足立区西新井,0.10,0.10,0.34,0.18,<0.05,0.09,0.08,0.10,0.08,0.08,0.11,0.17,0.34,<0.05,0.12
,江戸川区春江町,0.12,0.08,0.28,0.15,<0.05,0.08,0.07,0.11,0.12,0.09,0.13,0.16,0.28,<0.05,0.12
,区部一般平均,0.10,0.13,0.30,0.13,<0.05,0.08,0.08,0.12,0.07,0.09,0.13,0.16,0.34,<0.05,0.12
多,八王子市片倉町,0.06,0.12,0.20,0.05,<0.05,<0.05,<0.05,0.08,0.06,0.07,0.06,0.12,0.20,<0.05,0.08
摩,八王子市大楽寺町,0.06,0.12,0.19,0.05,<0.05,<0.05,<0.05,0.08,0.05,0.06,0.07,0.11,0.19,<0.05,0.07
一,小金井市貫井北町,0.08,0.14,0.25,0.08,<0.05,0.06,0.08,0.12,0.09,0.10,0.11,0.16,0.25,<0.05,0.11
般,東大和市奈良橋,0.08,0.14,0.28,0.08,<0.05,0.07,0.07,0.10,0.09,0.09,0.10,0.21,0.28,<0.05,0.11
,多摩部一般平均,0.07,0.13,0.23,0.07,<0.05,<0.05,<0.05,0.10,0.07,0.08,0.09,0.15,0.28,<0.05,0.09
都一般平均,,0.09,0.13,0.28,0.11,<0.05,0.07,0.07,0.11,0.07,0.09,0.11,0.16,0.34,<0.05,0.11
沿,京葉道路亀戸,0.09,0.10,0.29,0.17,<0.05,0.06,0.07,0.12,0.09,0.08,0.13,0.16,0.29,<0.05,0.12
道,環八通り八幡山,0.11,0.13,0.28,0.11,<0.05,0.06,0.09,0.09,0.08,0.08,0.13,0.15,0.28,<0.05,0.11
,沿道平均,0.10,0.12,0.29,0.14,<0.05,0.06,0.08,0.11,0.09,0.08,0.13,0.16,0.29,<0.05,0.11
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.09,0.12,0.23,0.06,0.06,0.06,0.08,0.10,0.08,0.09,0.16,0.14,0.23,0.06,0.11
"1,3-ブタジエン",,,,,,,,,,基準値等  ：,,2.5,(指針値),,,
,,,,,,,,,,定量下限値：,,0.08,,,,
,,2021(令和３)年度,,,,,,,,検出下限値：,,0.03,,,(単位:μg/m3）,
測定地点（局）,,"4月
13日(火)","5月
11日(火)","6月
8日(火)","7月
6日(火)","8月
3日(火)","9月
7日(火)","10月
5日(火)","11月
9日(火)","12月
7日(火)","1月
12日(水)","2月
1日(火)","3月
1日(火)",最大,最小,平 均
,中央区晴海,0.31,0.05,0.22,0.61,0.40,0.08,0.21,0.22,0.05,0.06,0.17,0.17,0.61,0.05,0.21
区,国設東京新宿,0.11,0.08,0.08,0.54,0.06,0.05,0.10,0.16,0.04,0.06,0.20,0.09,0.54,0.04,0.13
部,目黒区碑文谷,0.06,0.08,0.08,0.28,0.05,0.09,0.09,0.20,0.03,0.08,0.26,0.08,0.28,0.03,0.12
