"［経年報2］
ダイオキシン類（1996(平成8)～2015（平成27）年度)  2016(平成28)年度以降は次ページへ",,,,,,,,,,,,,,,,,,,,,,,,,,,
江戸川区春江町局,,,0.89,0.32,0.37,0.29,0.20,0.16,0.077,0.093,0.080,0.069,0.057,0.049,0.039,0.045,0.034,0.030,0.030,0.031,0.036,0.025,0.021,0.025,0.026,0.018,0.020
八王子市片倉町局,,0.39,0.58,0.39,0.37,0.16,0.21,0.090,0.046,0.052,0.038,0.042,0.035,0.026,0.029,0.025,0.017,0.018,0.013,0.014,0.013,0.0094,0.018,0.014,0.016,0.013,0.0097
八王子市大楽寺町局,,,,,,,,,,,,,,,,,,,,,0.011,0.0093,0.0093,0.015,0.0096,0.021,0.0077
立川市錦町,,,,0.37,0.17,0.14,0.18,0.092,0.052,0.060,0.047,0.048,0.044,0.035,0.038,0.030,0.025,0.026,0.022,0.020,0.017,0.012,0.015,0.018,0.020,0.021,0.013
武蔵野市関前局,,,,0.42,0.21,0.21,0.21,0.11,0.054,0.073,0.054,0.056,0.045,0.042,0.038,0.037,0.040,0.025,0.024,0.021,0.018,,,,,,
町田市能ヶ谷局,,,,0.39,0.18,0.13,0.15,0.084,0.14,0.057,0.040,0.037,0.030,0.026,0.032,0.024,0.020,0.020,0.014,0.016,0.015,0.010,0.013,0.020,0.012,0.011,0.011
小金井市本町局,,,,0.63,0.25,0.20,0.21,0.093,0.079,0.063,0.062,0.043,0.035,0.041,0.056,0.029,0.029,0.022,0.021,0.019,0.016,0.014,0.014,0.014,0.015,0.011,0.011
福生市本町局,,0.19,0.53,0.25,0.16,0.12,0.15,0.079,0.046,0.067,0.042,0.055,0.034,0.027,0.043,0.020,0.017,0.015,0.014,0.015,0.014,0.010,0.011,0.011,0.013,0.023,0.010
東大和市奈良橋局,,,,0.40,0.14,0.13,0.13,0.081,0.046,0.054,0.051,0.039,0.027,0.027,0.030,0.027,0.023,0.016,0.014,0.014,0.020,0.011,0.014,0.015,0.011,0.010,0.0094
清瀬市下宿,,,1.4,0.74,0.29,0.26,0.26,0.15,0.093,0.11,0.076,0.096,0.061,0.063,0.052,0.10,0.053,0.046,0.051,0.038,0.020,0.017,0.020,0.020,0.019,0.012,0.022
上記の平均,,0.51,0.78,0.38,0.27,0.21,0.20,0.12,0.069,0.080,0.062,0.059,0.050,0.042,0.041,0.038,0.032,0.033,0.025,0.025,0.020,0.017,0.018,0.019,0.018,0.016,0.014
西多摩郡檜原局,,0.06,0.16,0.067,0.061,0.057,0.054,0.032,0.018,0.025,0.018,0.023,0.036,0.012,0.011,0.012,0.0069,0.0081,0.0083,0.0015,0.00058,0.0071,0.0057,0.0085,0.0061,0.0098,0.033
１～２１地点の平均,,0.45,0.72,0.36,0.26,0.20,0.19,0.12,0.067,0.077,0.060,0.057,0.049,0.040,0.039,0.037,0.030,0.032,0.024,0.024,0.019,0.016,0.018,0.019,0.017,0.015,0.015
高濃度地点周辺調査,葛飾区新宿,,,,,0.34,0.24,,,,,,,,,,,,,,,,,,,,
,足立区保木間,,,,,,0.27,,,,,,,,,,,,,,,,,,,,
,東村山市久米川町,,,,0.15,0.24,,,,,,,,,,,,,,,,,,,,,
,清瀬市上清戸局,,,,0.20,0.25,0.23,,,,,,,,,,,,,,,,,,,,
全地点平均,,0.45,0.72,0.36,0.25,0.21,0.20,0.12,0.067,0.077,0.060,0.057,0.049,0.040,0.039,0.037,0.030,0.032,0.024,0.024,0.019,0.016,0.018,0.019,0.017,0.015,0.015
,,,,,,,,,,,,,,,,,,,,,,,,,,,
（参考）環境省測定,国設東京新宿局,,,,,0.12,0.18,0.11,0.078,0.049,0.076,0.038,0.039,0.032,0.029,0.042,0.057,0.020,0.046,0.031,0.018,0.013,0.021,0.014,0.020,0.022,0.015
,足立区東京都水道局,,,,,0.35,,,,,,,,,,,,,,,,,,,,,
,足立区中央本町センター,,,,,,0.28,,,,,,,,,,,,,,,,,,,,
,足立区地域学習センター,,,,,,,0.19,,,,,,,,,,,,,,,,,,,
,足立区あだち再生館,,,,,,,,0.12,0.082,,,,,,,,,,,,,,,,,
,日光街道梅島自動車排出ガス測定局,,,,,0.43,0.31,0.20,0.13,0.095,0.10,0.054,0.069,0.051,0.055,0.047,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
