事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
30人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,年平均,18.8,154.8,135.1,19.7,12.1,82.9,82.5,0.4
30人以上,"C 鉱業,採石業,砂利採取業",平成31・令和元,2019,年平均,18.6,154.8,136,18.8,17.8,129.2,129,0.2
30人以上,"C 鉱業,採石業,砂利採取業",令和２,2020,年平均,18.9,157.1,137.1,20,15.7,116.8,116.5,0.3
30人以上,"C 鉱業,採石業,砂利採取業",令和３,2021,年平均,18.7,159.2,136,23.2,13.8,93.4,92,1.4
30人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,年平均,18.2,154.1,131.7,22.4,12.1,77.5,76.5,1
30人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,1月,17.1,143.7,122.6,21.1,14.5,98.8,96.9,1.9
30人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,2月,16.9,146.1,123.1,23,16.2,102.1,101.6,0.5
30人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,3月,19.5,164.9,140.5,24.4,15.3,99.6,98.1,1.5
30人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,4月,18.2,152.2,129.9,22.3,10.4,69.4,68.9,0.5
30人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,5月,16.6,138.2,118.7,19.5,10.5,69.5,68,1.5
30人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,6月,20,166.8,144.9,21.9,12,66.8,66.8,－
30人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,7月,18.5,156.3,133.7,22.6,12.5,79.8,79.8,－
30人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,8月,19.2,161.8,139.9,21.9,9,52.8,51.8,1
30人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,9月,18.1,153.9,131,22.9,8.3,52.5,49.5,3
30人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,10月,17.8,151.4,128.4,23,5.5,27.3,27.3,－
30人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,11月,18.6,158.9,134.7,24.2,8.9,40.9,40.9,－
30人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,12月,18.4,156.2,134.1,22.1,13,81.3,81.3,－
30人以上,D 建設業,平成29,2017,年平均,20.3,180.4,156.6,23.8,15.1,99.8,96.5,3.3
30人以上,D 建設業,平成30,2018,年平均,20.6,182.8,156.7,26.1,10.3,63.6,62.2,1.4
30人以上,D 建設業,平成31・令和元,2019,年平均,19.8,173.3,147.4,25.9,12.3,83.2,79.4,3.8
30人以上,D 建設業,令和２,2020,年平均,19.3,168.3,146.7,21.6,14.5,105.4,97.5,7.9
30人以上,D 建設業,令和３,2021,年平均,19.3,169.2,146.8,22.4,15.5,111.3,104.1,7.2
30人以上,D 建設業,令和４,2022,年平均,19.1,167.3,145.9,21.4,14.1,92.9,90.6,2.3
30人以上,D 建設業,令和４,2022,1月,17.6,154.5,135.2,19.3,13.1,84,82.1,1.9
30人以上,D 建設業,令和４,2022,2月,18.5,163.3,140.7,22.6,14.4,90.8,88.6,2.2
30人以上,D 建設業,令和４,2022,3月,19.7,175.2,149.9,25.3,13.2,92.3,89,3.3
30人以上,D 建設業,令和４,2022,4月,20.4,178.6,155,23.6,15.1,97.1,94.4,2.7
30人以上,D 建設業,令和４,2022,5月,17.6,154.5,135.3,19.2,12.7,81.5,79.5,2
30人以上,D 建設業,令和４,2022,6月,20.1,175.6,154.9,20.7,15.4,97.9,95.8,2.1
30人以上,D 建設業,令和４,2022,7月,20.2,176,154.4,21.6,15.5,100.5,98.3,2.2
30人以上,D 建設業,令和４,2022,8月,17.7,154.5,135.5,19,13.8,89.4,87,2.4
30人以上,D 建設業,令和４,2022,9月,19,165.9,145.4,20.5,14.9,95.8,93.4,2.4
30人以上,D 建設業,令和４,2022,10月,19.3,169,146.8,22.2,13.6,95.1,92.9,2.2
30人以上,D 建設業,令和４,2022,11月,19.8,172.3,150.1,22.2,14.2,98.6,96.4,2.2
30人以上,D 建設業,令和４,2022,12月,19.5,169.3,147.9,21.4,13.8,95.5,93.2,2.3
30人以上,E 製造業,平成29,2017,年平均,19.1,160.8,147.4,13.4,15.4,105.2,101.5,3.7
30人以上,E 製造業,平成30,2018,年平均,19,162.5,147.3,15.2,16,113,107.9,5.1
30人以上,E 製造業,平成31・令和元,2019,年平均,18.6,157.9,143.5,14.4,17,124.3,117,7.3
30人以上,E 製造業,令和２,2020,年平均,18.6,156,143.9,12.1,16.6,121.4,109.7,11.7
30人以上,E 製造業,令和３,2021,年平均,18.7,158.7,145.1,13.6,15.7,111.9,102.2,9.7
30人以上,E 製造業,令和４,2022,年平均,18.8,160,145.3,14.7,15.3,113.9,101.6,12.3
30人以上,E 製造業,令和４,2022,1月,17.6,150.5,136.6,13.9,14.5,111.4,96.9,14.5
30人以上,E 製造業,令和４,2022,2月,18.1,155.9,141.1,14.8,15.1,114.5,100.9,13.6
30人以上,E 製造業,令和４,2022,3月,19,163.3,147.5,15.8,14.9,110.8,99,11.8
30人以上,E 製造業,令和４,2022,4月,19.5,165.3,149.9,15.4,15.4,116.5,103.5,13
30人以上,E 製造業,令和４,2022,5月,17.5,149.8,136.4,13.4,15.5,110.7,98.3,12.4
30人以上,E 製造業,令和４,2022,6月,19.9,167.2,152.6,14.6,16.1,125.7,110.5,15.2
30人以上,E 製造業,令和４,2022,7月,19.7,167.2,152.5,14.7,16,118,104.9,13.1
30人以上,E 製造業,令和４,2022,8月,18.3,155.6,141.8,13.8,15.4,117.3,104.9,12.4
30人以上,E 製造業,令和４,2022,9月,18.7,158.8,144.1,14.7,15.3,113.1,101.1,12
30人以上,E 製造業,令和４,2022,10月,18.8,160.3,145.3,15,14.6,106,96,10
30人以上,E 製造業,令和４,2022,11月,19.3,164.5,149.4,15.1,16,113.3,103.4,9.9
30人以上,E 製造業,令和４,2022,12月,18.9,161.3,146.6,14.7,15.3,109,99.2,9.8
30人以上,F 電気・ガス・熱供給・水道業,平成29,2017,年平均,18.7,163.2,148.8,14.4,15.9,138.4,136.2,2.2
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,年平均,18.5,159.4,143.2,16.2,15.9,104.2,103.3,0.9
30人以上,F 電気・ガス・熱供給・水道業,平成31・令和元,2019,年平均,18.1,155.1,136.2,18.9,14.9,96.6,95.9,0.7
30人以上,F 電気・ガス・熱供給・水道業,令和２,2020,年平均,18.6,157.6,139.8,17.8,14.5,102.2,100.3,1.9
30人以上,F 電気・ガス・熱供給・水道業,令和３,2021,年平均,18.9,159.7,143.3,16.4,14.7,105.8,105,0.8
30人以上,F 電気・ガス・熱供給・水道業,令和４,2022,年平均,19,161.4,144.1,17.3,14.9,107.4,106.4,1
30人以上,F 電気・ガス・熱供給・水道業,令和４,2022,1月,17.4,150,132.1,17.9,13.9,101.1,99.5,1.6
30人以上,F 電気・ガス・熱供給・水道業,令和４,2022,2月,17.2,149.4,131.3,18.1,13.4,96.7,95.3,1.4
30人以上,F 電気・ガス・熱供給・水道業,令和４,2022,3月,20.5,177.3,156.1,21.2,16.6,118.8,117.5,1.3
30人以上,F 電気・ガス・熱供給・水道業,令和４,2022,4月,19.3,165,146.9,18.1,15.3,111.8,111.1,0.7
30人以上,F 電気・ガス・熱供給・水道業,令和４,2022,5月,17.9,151.7,134.9,16.8,14.4,104.2,103.2,1
30人以上,F 電気・ガス・熱供給・水道業,令和４,2022,6月,20.5,172.9,156,16.9,15.5,106.5,105.5,1
30人以上,F 電気・ガス・熱供給・水道業,令和４,2022,7月,19.1,162.1,145.4,16.7,14.3,103.1,102.5,0.6
30人以上,F 電気・ガス・熱供給・水道業,令和４,2022,8月,19.6,165,148.9,16.1,15.1,110.4,109.5,0.9
30人以上,F 電気・ガス・熱供給・水道業,令和４,2022,9月,19.1,162.9,145.6,17.3,14.9,107.6,106.9,0.7
30人以上,F 電気・ガス・熱供給・水道業,令和４,2022,10月,19.1,162.3,145.1,17.2,15.2,109.6,108.5,1.1
30人以上,F 電気・ガス・熱供給・水道業,令和４,2022,11月,19,161.7,144.9,16.8,14.8,107.7,106.4,1.3
30人以上,F 電気・ガス・熱供給・水道業,令和４,2022,12月,18.6,156.3,141.2,15.1,15.4,110.4,109.4,1
30人以上,G 情報通信業,平成29,2017,年平均,19,163.5,145.6,17.9,13.2,85,82.9,2.1
30人以上,G 情報通信業,平成30,2018,年平均,18.9,159.9,144.6,15.3,12.6,83.5,80.9,2.6
30人以上,G 情報通信業,平成31・令和元,2019,年平均,18.7,160.2,142.8,17.4,12.6,82.6,80.2,2.4
30人以上,G 情報通信業,令和２,2020,年平均,18.8,160.8,143.9,16.9,12.7,83.8,81.6,2.2
30人以上,G 情報通信業,令和３,2021,年平均,18.9,162.4,145.1,17.3,13.1,87.7,84.9,2.8
30人以上,G 情報通信業,令和４,2022,年平均,18.7,161.8,143.7,18.1,13.2,89.4,85,4.4
30人以上,G 情報通信業,令和４,2022,1月,17.7,152.9,135.7,17.2,12.9,76.8,72.8,4
30人以上,G 情報通信業,令和４,2022,2月,17.5,152.3,133.9,18.4,12.4,75.6,72.1,3.5
30人以上,G 情報通信業,令和４,2022,3月,19.2,166.9,147.1,19.8,12.6,78.9,75.1,3.8
30人以上,G 情報通信業,令和４,2022,4月,19.4,167.9,149.1,18.8,13.2,79,74.9,4.1
30人以上,G 情報通信業,令和４,2022,5月,17.7,152.8,136,16.8,12.9,80.3,75.8,4.5
30人以上,G 情報通信業,令和４,2022,6月,19.9,170.1,152.1,18,13.4,98.3,93.1,5.2
30人以上,G 情報通信業,令和４,2022,7月,19.3,165.9,148.4,17.5,13.8,100.5,95.6,4.9
30人以上,G 情報通信業,令和４,2022,8月,18.9,162.9,145.9,17,14.1,105,99.4,5.6
30人以上,G 情報通信業,令和４,2022,9月,18.6,161.5,143.6,17.9,13.5,98,93.3,4.7
30人以上,G 情報通信業,令和４,2022,10月,18.7,162.2,143.5,18.7,13.2,95.1,90.6,4.5
30人以上,G 情報通信業,令和４,2022,11月,18.8,163.1,144.2,18.9,13.2,94.9,90.6,4.3
30人以上,G 情報通信業,令和４,2022,12月,18.9,163.3,144.6,18.7,13.3,96.7,92.1,4.6
30人以上,"H 運輸業,郵便業",平成29,2017,年平均,19.6,169.5,151,18.5,16.3,122.5,109,13.5
30人以上,"H 運輸業,郵便業",平成30,2018,年平均,19.6,166.8,147.2,19.6,14.8,104.2,94.5,9.7
30人以上,"H 運輸業,郵便業",平成31・令和元,2019,年平均,19.2,168,145.1,22.9,13.9,102,93,9
30人以上,"H 運輸業,郵便業",令和２,2020,年平均,18.3,158.9,137.6,21.3,13.9,101.2,91.5,9.7
30人以上,"H 運輸業,郵便業",令和３,2021,年平均,18.2,159.1,138.5,20.6,14,97.1,89.4,7.7
30人以上,"H 運輸業,郵便業",令和４,2022,年平均,18.7,166.2,143.7,22.5,14.8,101.4,93.8,7.6
30人以上,"H 運輸業,郵便業",令和４,2022,1月,18.3,159.3,137.5,21.8,13,92.7,84.3,8.4
30人以上,"H 運輸業,郵便業",令和４,2022,2月,18.1,159.7,137.1,22.6,13.6,93.2,85.8,7.4
30人以上,"H 運輸業,郵便業",令和４,2022,3月,18.5,163.1,138.2,24.9,12.8,79.1,73.5,5.6
30人以上,"H 運輸業,郵便業",令和４,2022,4月,19,168.5,145.7,22.8,14.4,100,93.1,6.9
30人以上,"H 運輸業,郵便業",令和４,2022,5月,18.1,161.4,140.2,21.2,14.5,102.3,95.1,7.2
30人以上,"H 運輸業,郵便業",令和４,2022,6月,19.5,171.4,149.3,22.1,16.6,113.9,105.7,8.2
30人以上,"H 運輸業,郵便業",令和４,2022,7月,19.2,170.3,148.8,21.5,15.7,106.1,99.6,6.5
30人以上,"H 運輸業,郵便業",令和４,2022,8月,18.3,162.5,142.4,20.1,14.2,96.9,90.4,6.5
30人以上,"H 運輸業,郵便業",令和４,2022,9月,18.8,167.8,145.5,22.3,15.6,108.2,99.3,8.9
30人以上,"H 運輸業,郵便業",令和４,2022,10月,19,168.6,144.4,24.2,15.8,114.9,106.5,8.4
30人以上,"H 運輸業,郵便業",令和４,2022,11月,19.1,170.1,147.6,22.5,15.9,103.3,95.4,7.9
30人以上,"H 運輸業,郵便業",令和４,2022,12月,19,171,146.9,24.1,16.2,110.1,100.6,9.5
30人以上,"I 卸売業,小売業",平成29,2017,年平均,19.4,160.5,149.8,10.7,15.8,98.1,95,3.1
30人以上,"I 卸売業,小売業",平成30,2018,年平均,19.3,158.9,148.3,10.6,16,97.6,94.6,3
30人以上,"I 卸売業,小売業",平成31・令和元,2019,年平均,18.7,154.7,143.5,11.2,15.5,97.8,93,4.8
30人以上,"I 卸売業,小売業",令和２,2020,年平均,18.6,152.9,142.5,10.4,14.9,94.1,89.6,4.5
30人以上,"I 卸売業,小売業",令和３,2021,年平均,18.8,155.9,143,12.9,14.7,89.5,86.9,2.6
30人以上,"I 卸売業,小売業",令和４,2022,年平均,18.6,156.8,143.2,13.6,14.6,87.9,85.8,2.1
30人以上,"I 卸売業,小売業",令和４,2022,1月,17.8,150.3,137,13.3,14.4,87.9,85.5,2.4
30人以上,"I 卸売業,小売業",令和４,2022,2月,17.5,146.8,133.9,12.9,14.1,86.1,84.1,2
30人以上,"I 卸売業,小売業",令和４,2022,3月,18.6,157.3,143,14.3,14.1,84.6,82.4,2.2
30人以上,"I 卸売業,小売業",令和４,2022,4月,19.6,165,150.2,14.8,15.2,91.5,89,2.5
30人以上,"I 卸売業,小売業",令和４,2022,5月,18,151.8,138.1,13.7,14.5,87.1,84.8,2.3
30人以上,"I 卸売業,小売業",令和４,2022,6月,19.3,162,148.3,13.7,15.1,90.5,88.4,2.1
30人以上,"I 卸売業,小売業",令和４,2022,7月,19.4,163.9,150.1,13.8,15,90.1,88,2.1
30人以上,"I 卸売業,小売業",令和４,2022,8月,18.4,154,141.5,12.5,14.9,89,87.1,1.9
30人以上,"I 卸売業,小売業",令和４,2022,9月,18.2,154.5,141.5,13,14.5,86.9,85.1,1.8
30人以上,"I 卸売業,小売業",令和４,2022,10月,18.7,158.8,145,13.8,14.3,86.5,84.3,2.2
30人以上,"I 卸売業,小売業",令和４,2022,11月,18.8,158.9,145.5,13.4,15,88.4,86.6,1.8
30人以上,"I 卸売業,小売業",令和４,2022,12月,18.6,157.3,143.7,13.6,14.5,86.4,84.4,2
30人以上,"J 金融業,保険業",平成29,2017,年平均,18.8,158.6,138.5,20.1,14.9,94.8,93.9,0.9
30人以上,"J 金融業,保険業",平成30,2018,年平均,19,156.9,138.9,18,15.3,100,98.2,1.8
30人以上,"J 金融業,保険業",平成31・令和元,2019,年平均,18.4,151.4,132.8,18.6,15.6,97.9,95.2,2.7
30人以上,"J 金融業,保険業",令和２,2020,年平均,18.4,154,133.7,20.3,15.4,102.4,99.6,2.8
30人以上,"J 金融業,保険業",令和３,2021,年平均,18.6,156.5,136.7,19.8,15.6,100.1,97.6,2.5
30人以上,"J 金融業,保険業",令和４,2022,年平均,18.4,155.6,135.5,20.1,15.4,99.4,96.6,2.8
30人以上,"J 金融業,保険業",令和４,2022,1月,17.7,149.1,130.2,18.9,14.5,93.6,91.3,2.3
30人以上,"J 金融業,保険業",令和４,2022,2月,16.6,141.8,123,18.8,14.1,91.1,88.8,2.3
30人以上,"J 金融業,保険業",令和４,2022,3月,18.6,157.9,137.1,20.8,15.6,100.5,97.4,3.1
30人以上,"J 金融業,保険業",令和４,2022,4月,19.2,163.7,141.6,22.1,15.7,102.3,99,3.3
30人以上,"J 金融業,保険業",令和４,2022,5月,17.8,150.6,130.9,19.7,15,97.9,94.7,3.2
30人以上,"J 金融業,保険業",令和４,2022,6月,19.5,163.7,143.1,20.6,16.5,105.6,102.8,2.8
30人以上,"J 金融業,保険業",令和４,2022,7月,18.9,159,138.8,20.2,15.8,101.5,98.9,2.6
30人以上,"J 金融業,保険業",令和４,2022,8月,18.6,156.6,137.4,19.2,15.6,100.8,98,2.8
30人以上,"J 金融業,保険業",令和４,2022,9月,18.3,154.5,134.6,19.9,15.4,98.8,95.8,3
30人以上,"J 金融業,保険業",令和４,2022,10月,18.4,155.3,134.8,20.5,15.3,98.7,95.7,3
30人以上,"J 金融業,保険業",令和４,2022,11月,18.3,154.4,134,20.4,15.4,99.4,96.5,2.9
30人以上,"J 金融業,保険業",令和４,2022,12月,19.1,159.9,139.7,20.2,16,103.8,101,2.8
30人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,19.5,163.5,148.6,14.9,15.4,85.1,83.1,2
30人以上,"K 不動産業,物品賃貸業",平成30,2018,年平均,19.2,162.7,146.2,16.5,15.1,79.1,78,1.1
30人以上,"K 不動産業,物品賃貸業",平成31・令和元,2019,年平均,18.9,159.9,143.1,16.8,15,79.3,77.2,2.1
30人以上,"K 不動産業,物品賃貸業",令和２,2020,年平均,18.8,157.3,142.5,14.8,14.6,75.6,73.2,2.4
30人以上,"K 不動産業,物品賃貸業",令和３,2021,年平均,19,161.4,144.1,17.3,14.6,82.5,79.7,2.8
30人以上,"K 不動産業,物品賃貸業",令和４,2022,年平均,18.9,160.6,143.5,17.1,15.9,82.2,79.8,2.4
30人以上,"K 不動産業,物品賃貸業",令和４,2022,1月,18.2,154.1,138.1,16,15.3,79.9,77.1,2.8
30人以上,"K 不動産業,物品賃貸業",令和４,2022,2月,17.8,151.5,135,16.5,15.1,78.7,75.9,2.8
30人以上,"K 不動産業,物品賃貸業",令和４,2022,3月,18.7,160.4,141.6,18.8,15.2,77.8,75.2,2.6
30人以上,"K 不動産業,物品賃貸業",令和４,2022,4月,19.9,170,150.7,19.3,16.6,84.9,82.3,2.6
30人以上,"K 不動産業,物品賃貸業",令和４,2022,5月,18.5,156.5,140.2,16.3,15.8,80.8,78.5,2.3
30人以上,"K 不動産業,物品賃貸業",令和４,2022,6月,19.3,163.2,146.5,16.7,16.5,83.7,81,2.7
30人以上,"K 不動産業,物品賃貸業",令和４,2022,7月,19.9,167.5,150.6,16.9,16.4,83.8,81.8,2
30人以上,"K 不動産業,物品賃貸業",令和４,2022,8月,18.8,159,143,16,16.4,83.8,81.6,2.2
30人以上,"K 不動産業,物品賃貸業",令和４,2022,9月,18.7,159.4,142.7,16.7,16.1,82.7,80.5,2.2
30人以上,"K 不動産業,物品賃貸業",令和４,2022,10月,19,162.5,144.5,18,15.5,83,80.7,2.3
30人以上,"K 不動産業,物品賃貸業",令和４,2022,11月,19.1,162.7,145.2,17.5,15.4,84.3,81.7,2.6
30人以上,"K 不動産業,物品賃貸業",令和４,2022,12月,18.9,161,143.7,17.3,15.8,83,80.8,2.2
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,18.9,159.2,141.1,18.1,14.6,108.7,103.7,5
30人以上,"L 学術研究,専門・技術サービス業",平成30,2018,年平均,19,160.7,143.5,17.2,11.6,77.5,75.2,2.3
30人以上,"L 学術研究,専門・技術サービス業",平成31・令和元,2019,年平均,18.8,157.3,139.8,17.5,12,84.2,81.3,2.9
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,年平均,18.8,157.3,142,15.3,11.6,80.9,78.3,2.6
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,年平均,18.8,160.9,142.8,18.1,13.5,93.6,90.5,3.1
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,年平均,18.7,162.9,144.9,18,14.5,94,90.6,3.4
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,1月,17.3,151.8,135.3,16.5,14.2,92.5,88.9,3.6
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,2月,17.6,153.7,136,17.7,13.7,89.3,86.1,3.2
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,3月,19.7,171.7,152.4,19.3,14.6,96.2,92.6,3.6
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,4月,19.5,170.5,150.8,19.7,14.8,95.5,92.1,3.4
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,5月,17.7,155.6,138,17.6,14.1,91.1,88.1,3
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,6月,20.5,177.4,158.7,18.7,14.9,98,94.6,3.4
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,7月,19.2,165.1,146.8,18.3,15.1,97.7,94.1,3.6
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,8月,18.5,160.4,144.1,16.3,14.7,96.6,93.1,3.5
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,9月,18.4,159.8,142.7,17.1,14.8,94.5,91.2,3.3
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,10月,18.7,162.1,143.6,18.5,12.6,87.3,84.2,3.1
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,11月,19,164.5,145.9,18.6,15.1,95.8,92,3.8
30人以上,"L 学術研究,専門・技術サービス業",令和４,2022,12月,18.6,161.9,143.8,18.1,14.3,91.6,88.2,3.4
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,20.4,178.3,158.2,20.1,13.5,77.8,75.4,2.4
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,20.2,178.9,160.5,18.4,13.3,77.8,74.9,2.9
30人以上,"M 宿泊業,飲食サービス業",平成31・令和元,2019,年平均,19.8,176.8,159,17.8,12.1,71.3,68,3.3
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,年平均,16.2,136,127.3,8.7,9.8,53,51.4,1.6
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,年平均,16.9,140.9,131.5,9.4,10.2,56.1,54.8,1.3
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,年平均,18.4,158.5,144.6,13.9,10.7,65.8,62.4,3.4
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,1月,17.6,147,134,13,11,66.8,63.1,3.7
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,2月,15.6,128.1,119.7,8.4,9.5,54.2,52.3,1.9
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,3月,18.5,156.1,145.2,10.9,10.8,62.8,60.3,2.5
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,4月,19.3,164.7,151.5,13.2,11,65.4,62.4,3
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,5月,19.1,163.9,149.4,14.5,11.2,68.7,65,3.7
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,6月,18.3,156.2,141.8,14.4,11.4,71.6,67.3,4.3
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,7月,17.8,154.5,139.3,15.2,11.3,71.7,67.1,4.6
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,8月,17.5,151.2,137.3,13.9,10.7,68.2,64.3,3.9
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,9月,19,167.3,152.4,14.9,10.6,65.5,62.2,3.3
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,10月,19.7,170.7,155.6,15.1,10.6,66.1,62.6,3.5
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,11月,19.6,174.6,158.6,16,10.4,64.5,61.3,3.2
30人以上,"M 宿泊業,飲食サービス業",令和４,2022,12月,19.7,177.9,159.6,18.3,10.1,64.3,60.8,3.5
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,20.3,168.9,155.6,13.3,13.4,87.1,85.8,1.3
30人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,20,169,151.6,17.4,12.6,77.5,75.5,2
30人以上,"N 生活関連サービス業,娯楽業",平成31・令和元,2019,年平均,19.5,162.9,148.7,14.2,11.9,63.7,61.8,1.9
30人以上,"N 生活関連サービス業,娯楽業",令和２,2020,年平均,17.9,144.3,134.9,9.4,10.3,52.4,50.7,1.7
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,年平均,18.3,151.9,139.9,12,10.5,55.2,54.1,1.1
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,年平均,18.5,157.9,143.4,14.5,11.4,73.9,71.4,2.5
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,1月,17.7,147.4,135.5,11.9,10,61.2,60,1.2
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,2月,17.5,146.7,133.3,13.4,9.8,55.1,54,1.1
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,3月,18.4,160.2,141.9,18.3,10.2,60.4,58.8,1.6
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,4月,18.7,160.1,144.7,15.4,10.9,70.5,68.8,1.7
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,5月,18.3,156.2,142.3,13.9,11.5,77.4,74.4,3
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,6月,19.2,164.3,149,15.3,11.7,76.9,74.3,2.6
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,7月,19,160.6,146.8,13.8,11.7,79.6,76.4,3.2
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,8月,18.3,154.3,142.7,11.6,12.3,82.8,79.8,3
30人以上,"N 生活関連サービス業,娯楽業",令和４,2022,9月,18.6,161,145.8,15.2,12.4,82,78.8,3.2
