事業所規模,産業,和暦年,西暦年,年平均・月,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,TL 調査産業計,令和４,2022,9月,358448,435933,260065,337843,407732,249103,315185,22658,20605,28201,10962
５人以上,TL 調査産業計,令和４,2022,10月,352373,427551,257890,339430,410945,249551,315526,23904,12943,16606,8339
５人以上,TL 調査産業計,令和４,2022,11月,359690,437549,262726,336929,408752,247483,312908,24021,22761,28797,15243
５人以上,TL 調査産業計,令和４,2022,12月,758309,958642,504504,337327,408570,247068,313214,24113,420982,550072,257436
５人以上,"C 鉱業,採石業,砂利採取業",平成29,2017,年平均,－,－,－,－,－,－,－,－,－,－,－
５人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,年平均,727494,801759,515086,546027,598271,396602,518096,27931,181467,203488,118484
５人以上,"C 鉱業,採石業,砂利採取業",平成31・令和元,2019,年平均,802882,863788,591888,577972,621460,427321,545840,32132,224910,242328,164567
５人以上,"C 鉱業,採石業,砂利採取業",令和２,2020,年平均,825999,889972,607677,569232,609297,432501,534408,34824,256767,280675,175176
５人以上,"C 鉱業,採石業,砂利採取業",令和３,2021,年平均,810732,886749,592801,567888,614807,433377,527454,40434,242844,271942,159424
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,年平均,774705,848328,564395,594183,642356,456572,551992,42191,180522,205972,107823
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,1月,577893,632044,434332,557783,607093,427056,516181,41602,20110,24951,7276
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,2月,585351,626081,462514,583796,624573,460817,538712,45084,1555,1508,1697
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,3月,570550,616030,451553,567078,614454,443118,522248,44830,3472,1576,8435
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,4月,611299,662552,480974,592850,644267,462109,543284,49566,18449,18285,18865
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,5月,595728,654470,448294,595683,654407,448294,549771,45912,45,63,－
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,6月,1367773,1577751,741655,589702,635215,453991,554996,34706,778071,942536,287664
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,7月,733158,780849,589134,607993,653171,471558,567456,40537,125165,127678,117576
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,8月,604157,651354,460665,602397,649371,459581,563030,39367,1760,1983,1084
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,9月,609036,656267,464586,607367,654425,463449,567954,39413,1669,1842,1137
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,10月,607064,653335,467159,605295,651380,465953,565181,40114,1769,1955,1206
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,11月,845840,927584,599840,594894,642244,452398,553328,41566,250946,285340,147442
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,12月,1654210,1782288,1268362,631877,682492,479394,589037,42840,1022333,1099796,788968
５人以上,D 建設業,平成29,2017,年平均,501419,536570,327484,396588,424321,259362,357035,39553,104831,112249,68122
５人以上,D 建設業,平成30,2018,年平均,512704,549362,349100,391144,420164,261627,349934,41210,121560,129198,87473
５人以上,D 建設業,平成31・令和元,2019,年平均,551867,592798,358185,417931,447292,278996,379122,38809,133936,145506,79189
５人以上,D 建設業,令和２,2020,年平均,531372,562396,374157,404490,426646,292215,368402,36088,126882,135750,81942
５人以上,D 建設業,令和３,2021,年平均,517201,550430,366089,402945,427741,290183,367667,35278,114256,122689,75906
５人以上,D 建設業,令和４,2022,年平均,562945,602579,402384,430086,461477,302920,395807,34279,132859,141102,99464
５人以上,D 建設業,令和４,2022,1月,429873,460970,301935,421695,452508,294927,389681,32014,8178,8462,7008
５人以上,D 建設業,令和４,2022,2月,430375,462324,301833,426981,458631,299643,394232,32749,3394,3693,2190
５人以上,D 建設業,令和４,2022,3月,506734,543625,341092,435864,465416,303173,400062,35802,70870,78209,37919
５人以上,D 建設業,令和４,2022,4月,455195,487847,323008,434766,465886,308782,400280,34486,20429,21961,14226
５人以上,D 建設業,令和４,2022,5月,435229,467102,306869,417183,446867,297637,385191,31992,18046,20235,9232
５人以上,D 建設業,令和４,2022,6月,911973,979294,648211,426314,457477,304219,392811,33503,485659,521817,343992
５人以上,D 建設業,令和４,2022,7月,636215,682189,447189,437141,468713,307332,400251,36890,199074,213476,139857
５人以上,D 建設業,令和４,2022,8月,446367,479780,314720,428723,461258,300536,394763,33960,17644,18522,14184
５人以上,D 建設業,令和４,2022,9月,450119,483805,312289,428805,460053,300950,394946,33859,21314,23752,11339
５人以上,D 建設業,令和４,2022,10月,462274,495654,331017,440952,473955,311177,405837,35115,21322,21699,19840
５人以上,D 建設業,令和４,2022,11月,488936,524849,348229,435132,467135,309745,399354,35778,53804,57714,38484
５人以上,D 建設業,令和４,2022,12月,1098675,1161599,843410,427592,459908,296493,392382,35210,671083,701691,546917
５人以上,E 製造業,平成29,2017,年平均,527158,596174,352539,398011,448254,270890,372297,25714,129147,147920,81649
５人以上,E 製造業,平成30,2018,年平均,509889,578205,351248,393950,445296,274718,367960,25990,115939,132909,76530
５人以上,E 製造業,平成31・令和元,2019,年平均,515359,581443,354192,392977,441184,275410,369174,23803,122382,140259,78782
５人以上,E 製造業,令和２,2020,年平均,504323,572913,345644,389086,439414,272655,369183,19903,115237,133499,72989
５人以上,E 製造業,令和３,2021,年平均,500464,573784,341047,391807,445626,274789,369964,21843,108657,128158,66258
５人以上,E 製造業,令和４,2022,年平均,497818,569740,342060,384714,436909,271679,361450,23264,113104,132831,70381
５人以上,E 製造業,令和４,2022,1月,390263,440956,277030,384143,435234,270020,360752,23391,6120,5722,7010
５人以上,E 製造業,令和４,2022,2月,413071,464748,297626,384466,436384,268485,361152,23314,28605,28364,29141
５人以上,E 製造業,令和４,2022,3月,458393,521219,322630,385968,439943,269332,361747,24221,72425,81276,53298
５人以上,E 製造業,令和４,2022,4月,407145,461759,290022,389230,441899,276277,364434,24796,17915,19860,13745
５人以上,E 製造業,令和４,2022,5月,414597,471678,287062,381360,431220,269958,359941,21419,33237,40458,17104
５人以上,E 製造業,令和４,2022,6月,741904,859220,489591,385756,437123,275279,363864,21892,356148,422097,214312
５人以上,E 製造業,令和４,2022,7月,615295,717576,394838,385967,438605,272510,362077,23890,229328,278971,122328
５人以上,E 製造業,令和４,2022,8月,392164,443455,282054,382540,433951,272172,360785,21755,9624,9504,9882
５人以上,E 製造業,令和４,2022,9月,396206,451177,279010,385006,438164,271674,362384,22622,11200,13013,7336
５人以上,E 製造業,令和４,2022,10月,393100,447618,276746,382489,434593,271288,359061,23428,10611,13025,5458
５人以上,E 製造業,令和４,2022,11月,442735,510897,298632,385857,439393,272673,361153,24704,56878,71504,25959
５人以上,E 製造業,令和４,2022,12月,908570,1048926,606481,383823,436586,270261,360015,23808,524747,612340,336220
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,年平均,575271,588533,512216,457744,470783,395749,406366,51378,117527,117750,116467
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,年平均,619129,633029,547229,507997,522371,433643,438829,69168,111132,110658,113586
５人以上,F 電気・ガス・熱供給・水道業,平成31・令和元,2019,年平均,643635,665037,532353,518943,537790,420946,449895,69048,124692,127247,111407
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,年平均,629433,644270,554710,480613,492377,421369,423289,57324,148820,151893,133341
５人以上,F 電気・ガス・熱供給・水道業,令和３,2021,年平均,660394,675227,586178,513073,524821,454291,463301,49772,147321,150406,131887
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,年平均,595790,611200,517703,469914,484150,397774,418740,51174,125876,127050,119929
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,1月,462046,473668,396529,459502,470900,395247,410129,49373,2544,2768,1282
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,2月,466150,477025,402304,461486,472355,397678,412555,48931,4664,4670,4626
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,3月,484076,502281,388303,476941,494093,386706,419928,57013,7135,8188,1597
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,4月,493728,507955,418763,467689,483619,383752,413630,54059,26039,24336,35011
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,5月,468811,486422,376497,466689,484128,375279,417298,49391,2122,2294,1218
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,6月,1174238,1198671,1037131,468924,482295,393890,415560,53364,705314,716376,643241
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,7月,515636,533561,427796,477970,494172,398572,428489,49481,37666,39389,29224
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,8月,468690,485391,390755,463701,480341,386052,417451,46250,4989,5050,4703
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,9月,487538,503650,408534,479236,494136,406173,428678,50558,8302,9514,2361
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,10月,489274,501112,433105,475969,487023,423517,421661,54308,13305,14089,9588
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,11月,469076,480058,417418,468289,479244,416761,418257,50032,787,814,657
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,12月,1169452,1190742,1076323,472497,487964,404841,421301,51196,696955,702778,671482
５人以上,G 情報通信業,平成29,2017,年平均,505770,547442,385548,402564,433983,311923,369735,32829,103206,113459,73625
５人以上,G 情報通信業,平成30,2018,年平均,520226,568661,391458,407902,443231,313978,376632,31270,112324,125430,77480
５人以上,G 情報通信業,平成31・令和元,2019,年平均,537885,583066,411799,415434,448321,323656,380592,34842,122451,134745,88143
５人以上,G 情報通信業,令和２,2020,年平均,533549,583973,402912,416760,453348,321970,382973,33787,116789,130625,80942
５人以上,G 情報通信業,令和３,2021,年平均,537744,586034,419716,415920,451541,328858,383217,32703,121824,134493,90858
５人以上,G 情報通信業,令和４,2022,年平均,543292,600436,413087,416012,456044,324798,381141,34871,127280,144392,88289
５人以上,G 情報通信業,令和４,2022,1月,437162,481860,332746,412107,453956,314348,379100,33007,25055,27904,18398
５人以上,G 情報通信業,令和４,2022,2月,426776,470980,326347,412990,455135,317240,378935,34055,13786,15845,9107
５人以上,G 情報通信業,令和４,2022,3月,472524,524728,355318,418012,461161,321136,381547,36465,54512,63567,34182
５人以上,G 情報通信業,令和４,2022,4月,477741,526319,369303,424198,465559,331868,386595,37603,53543,60760,37435
５人以上,G 情報通信業,令和４,2022,5月,444124,486837,346951,413400,452816,323726,378495,34905,30724,34021,23225
５人以上,G 情報通信業,令和４,2022,6月,952041,1075674,676185,415847,455835,326623,383309,32538,536194,619839,349562
５人以上,G 情報通信業,令和４,2022,7月,540936,595373,419233,417098,457170,327511,381731,35367,123838,138203,91722
５人以上,G 情報通信業,令和４,2022,8月,428243,466240,338766,419458,455949,333530,386179,33279,8785,10291,5236
５人以上,G 情報通信業,令和４,2022,9月,445665,487247,350963,414991,453566,327135,381218,33773,30674,33681,23828
５人以上,G 情報通信業,令和４,2022,10月,438675,480879,342865,414548,454930,322876,378450,36098,24127,25949,19989
５人以上,G 情報通信業,令和４,2022,11月,440289,480998,345997,413645,451993,324822,378126,35519,26644,29005,21175
５人以上,G 情報通信業,令和４,2022,12月,1009652,1124689,744684,415803,454637,326355,379925,35878,593849,670052,418329
５人以上,"H 運輸業,郵便業",平成29,2017,年平均,464515,494801,348676,376206,404492,268016,327714,48492,88309,90309,80660
５人以上,"H 運輸業,郵便業",平成30,2018,年平均,452829,487532,322014,366094,395459,255402,321202,44892,86735,92073,66612
５人以上,"H 運輸業,郵便業",平成31・令和元,2019,年平均,471962,503923,368054,369261,398703,273543,324252,45009,102701,105220,94511
５人以上,"H 運輸業,郵便業",令和２,2020,年平均,396075,436107,286278,335879,369258,244330,297366,38513,60196,66849,41948
５人以上,"H 運輸業,郵便業",令和３,2021,年平均,389735,427152,285415,334507,363534,253578,294189,40318,55228,63618,31837
５人以上,"H 運輸業,郵便業",令和４,2022,年平均,429630,462275,330315,357846,385141,274806,310886,46960,71784,77134,55509
５人以上,"H 運輸業,郵便業",令和４,2022,1月,355470,381833,272986,347727,373279,267782,305889,41838,7743,8554,5204
５人以上,"H 運輸業,郵便業",令和４,2022,2月,344308,367827,272365,329203,350750,263293,290421,38782,15105,17077,9072
５人以上,"H 運輸業,郵便業",令和４,2022,3月,402537,448754,273041,363282,397501,267404,317408,45874,39255,51253,5637
５人以上,"H 運輸業,郵便業",令和４,2022,4月,374975,404264,288161,361679,389569,279012,313696,47983,13296,14695,9149
５人以上,"H 運輸業,郵便業",令和４,2022,5月,365956,395224,272789,352510,380767,262564,308900,43610,13446,14457,10225
５人以上,"H 運輸業,郵便業",令和４,2022,6月,615495,660425,478647,354796,378578,282359,308139,46657,260699,281847,196288
５人以上,"H 運輸業,郵便業",令和４,2022,7月,441866,476279,339534,363358,392414,276954,313847,49511,78508,83865,62580
５人以上,"H 運輸業,郵便業",令和４,2022,8月,363919,391664,280087,356649,383688,274947,309871,46778,7270,7976,5140
５人以上,"H 運輸業,郵便業",令和４,2022,9月,375301,399977,297874,364641,388234,290612,315438,49203,10660,11743,7262
５人以上,"H 運輸業,郵便業",令和４,2022,10月,368407,394883,286676,359825,385004,282095,310659,49166,8582,9879,4581
５人以上,"H 運輸業,郵便業",令和４,2022,11月,375527,407686,280102,358773,388802,269667,310624,48149,16754,18884,10435
５人以上,"H 運輸業,郵便業",令和４,2022,12月,772020,816065,632342,382018,413613,281824,325902,56116,390002,402452,350518
５人以上,"I 卸売業,小売業",平成29,2017,年平均,401149,508757,261396,314962,392504,214256,300966,13996,86187,116253,47140
５人以上,"I 卸売業,小売業",平成30,2018,年平均,441187,561171,283685,334575,417034,226331,319599,14976,106612,144137,57354
５人以上,"I 卸売業,小売業",平成31・令和元,2019,年平均,415529,530530,266590,328255,411997,219799,312337,15918,87274,118533,46791
５人以上,"I 卸売業,小売業",令和２,2020,年平均,412958,524707,270850,325725,407035,222326,310843,14882,87233,117672,48524
５人以上,"I 卸売業,小売業",令和３,2021,年平均,420920,527861,279959,330950,407537,229999,313734,17216,89970,120324,49960
５人以上,"I 卸売業,小売業",令和４,2022,年平均,437217,554590,291118,337750,418125,237705,318629,19121,99467,136465,53413
５人以上,"I 卸売業,小売業",令和４,2022,1月,340800,422018,235832,330448,407381,231018,312681,17767,10352,14637,4814
５人以上,"I 卸売業,小売業",令和４,2022,2月,340316,421261,236644,329823,408240,229388,312673,17150,10493,13021,7256
５人以上,"I 卸売業,小売業",令和４,2022,3月,377729,474969,256460,329364,410185,228571,310730,18634,48365,64784,27889
５人以上,"I 卸売業,小売業",令和４,2022,4月,370457,461210,257518,344617,425888,243479,323105,21512,25840,35322,14039
５人以上,"I 卸売業,小売業",令和４,2022,5月,355866,440465,251955,339567,419859,240947,318840,20727,16299,20606,11008
５人以上,"I 卸売業,小売業",令和４,2022,6月,615103,797498,389498,338457,419719,237943,318662,19795,276646,377779,151555
５人以上,"I 卸売業,小売業",令和４,2022,7月,573508,747877,356548,340636,420640,241090,321166,19470,232872,327237,115458
５人以上,"I 卸売業,小売業",令和４,2022,8月,350237,432884,247242,339925,419983,240157,321724,18201,10312,12901,7085
５人以上,"I 卸売業,小売業",令和４,2022,9月,380750,477828,259533,341043,420939,241281,322968,18075,39707,56889,18252
５人以上,"I 卸売業,小売業",令和４,2022,10月,352193,439548,243863,341279,423716,239048,321365,19914,10914,15832,4815
５人以上,"I 卸売業,小売業",令和４,2022,11月,365049,453155,258336,341049,422661,242203,321695,19354,24000,30494,16133
５人以上,"I 卸売業,小売業",令和４,2022,12月,823321,1092367,495333,336739,418633,236905,317883,18856,486582,673734,258428
５人以上,"J 金融業,保険業",平成29,2017,年平均,663539,877052,410247,486857,626447,321260,454407,32450,176682,250605,88987
５人以上,"J 金融業,保険業",平成30,2018,年平均,664843,879937,429390,490797,632641,335527,459474,31323,174046,247296,93863
５人以上,"J 金融業,保険業",平成31・令和元,2019,年平均,670309,868533,448552,494704,627467,346179,459390,35314,175605,241066,102373
５人以上,"J 金融業,保険業",令和２,2020,年平均,675392,883446,458294,497178,638910,349285,459917,37261,178214,244536,109009
５人以上,"J 金融業,保険業",令和３,2021,年平均,615129,808592,416861,454625,584012,322025,420359,34266,160504,224580,94836
５人以上,"J 金融業,保険業",令和４,2022,年平均,627905,815359,435631,468748,598601,335556,432477,36271,159157,216758,100075
５人以上,"J 金融業,保険業",令和４,2022,1月,493957,648380,340133,454147,587186,321624,419648,34499,39810,61194,18509
５人以上,"J 金融業,保険業",令和４,2022,2月,502192,649801,346600,462413,590188,327728,428225,34188,39779,59613,18872
５人以上,"J 金融業,保険業",令和４,2022,3月,572291,751330,387365,468190,597256,334880,432932,35258,104101,154074,52485
５人以上,"J 金融業,保険業",令和４,2022,4月,520127,673798,357265,481703,610271,345446,441918,39785,38424,63527,11819
５人以上,"J 金融業,保険業",令和４,2022,5月,599630,799896,391577,463545,587757,334504,425734,37811,136085,212139,57073
５人以上,"J 金融業,保険業",令和４,2022,6月,1188777,1546327,812303,464049,585028,336667,427371,36678,724728,961299,475636
５人以上,"J 金融業,保険業",令和４,2022,7月,534030,686613,381245,477707,614526,340708,440270,37437,56323,72087,40537
５人以上,"J 金融業,保険業",令和４,2022,8月,482494,618751,344405,474386,608569,338399,439757,34629,8108,10182,6006
５人以上,"J 金融業,保険業",令和４,2022,9月,507953,651482,365564,472017,607416,337693,436950,35067,35936,44066,27871
５人以上,"J 金融業,保険業",令和４,2022,10月,484775,619646,346886,472740,605240,337274,436062,36678,12035,14406,9612
５人以上,"J 金融業,保険業",令和４,2022,11月,497417,628003,362150,467986,595160,336252,430167,37819,29431,32843,25898
５人以上,"J 金融業,保険業",令和４,2022,12月,1148469,1499212,793546,465944,594896,335455,430599,35345,682525,904316,458091
５人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,455618,537131,302696,351166,410049,240700,327179,23987,104452,127082,61996
５人以上,"K 不動産業,物品賃貸業",平成30,2018,年平均,454650,538621,307525,357421,420301,247250,332999,24422,97229,118320,60275
５人以上,"K 不動産業,物品賃貸業",平成31・令和元,2019,年平均,445326,527008,307529,339761,396814,243513,315964,23797,105565,130194,64016
５人以上,"K 不動産業,物品賃貸業",令和２,2020,年平均,441322,515477,312924,345621,399479,252368,324743,20878,95701,115998,60556
５人以上,"K 不動産業,物品賃貸業",令和３,2021,年平均,474391,547142,343280,366672,418084,274019,342064,24608,107719,129058,69261
５人以上,"K 不動産業,物品賃貸業",令和４,2022,年平均,506903,584134,360350,383599,436854,282542,355174,28425,123304,147280,77808
５人以上,"K 不動産業,物品賃貸業",令和４,2022,1月,448441,515885,321689,382359,439134,275658,355459,26900,66082,76751,46031
５人以上,"K 不動産業,物品賃貸業",令和４,2022,2月,401394,457820,292920,382885,437541,277814,354718,28167,18509,20279,15106
５人以上,"K 不動産業,物品賃貸業",令和４,2022,3月,410779,469636,296681,389518,444654,282633,359015,30503,21261,24982,14048
５人以上,"K 不動産業,物品賃貸業",令和４,2022,4月,440453,498938,328348,396138,449106,294608,362687,33451,44315,49832,33740
５人以上,"K 不動産業,物品賃貸業",令和４,2022,5月,413965,473888,301045,390345,444930,287483,360308,30037,23620,28958,13562
５人以上,"K 不動産業,物品賃貸業",令和４,2022,6月,784501,913126,539095,378028,427603,283442,351090,26938,406473,485523,255653
５人以上,"K 不動産業,物品賃貸業",令和４,2022,7月,570865,663339,396112,380920,433492,281572,354699,26221,189945,229847,114540
５人以上,"K 不動産業,物品賃貸業",令和４,2022,8月,393417,449595,289277,371556,424820,272818,346468,25088,21861,24775,16459
５人以上,"K 不動産業,物品賃貸業",令和４,2022,9月,393509,449832,288490,376158,430177,275435,350212,25946,17351,19655,13055
５人以上,"K 不動産業,物品賃貸業",令和４,2022,10月,406250,463909,298158,386356,440962,283988,357277,29079,19894,22947,14170
５人以上,"K 不動産業,物品賃貸業",令和４,2022,11月,409543,465848,302487,387910,439880,289098,358151,29759,21633,25968,13389
５人以上,"K 不動産業,物品賃貸業",令和４,2022,12月,1001665,1171746,671268,381286,430303,286066,352222,29064,620379,741443,385202
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,527669,601446,365665,413834,469676,291213,389198,24636,113835,131770,74452
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,年平均,536733,613634,386465,423915,480771,312816,398343,25572,112818,132863,73649
５人以上,"L 学術研究,専門・技術サービス業",平成31・令和元,2019,年平均,559637,642244,404568,443742,506044,326788,417826,25916,115895,136200,77780
５人以上,"L 学術研究,専門・技術サービス業",令和２,2020,年平均,532108,608204,385076,426414,485290,312654,402328,24086,105694,122914,72422
５人以上,"L 学術研究,専門・技術サービス業",令和３,2021,年平均,513884,599330,379175,415358,480265,313029,385888,29470,98526,119065,66146
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,年平均,551573,662086,401969,430944,508411,326075,401882,29062,120629,153675,75894
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,1月,455072,538586,338146,427577,505363,318671,398472,29105,27495,33223,19475
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,2月,445978,530953,330299,425616,505349,317072,396565,29051,20362,25604,13227
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,3月,543382,654610,389775,439797,520430,328443,409075,30722,103585,134180,61332
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,4月,491091,587481,361800,444568,527298,333600,413315,31253,46523,60183,28200
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,5月,495937,605375,347152,433001,511368,326458,402552,30449,62936,94007,20694
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,6月,845099,1050053,569689,436927,515452,331407,407552,29375,408172,534601,238282
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,7月,569454,678779,424195,424252,500703,322672,394572,29680,145202,178076,101523
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,8月,494143,587343,366395,424932,498134,324595,398743,26189,69211,89209,41800
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,9月,476700,570224,350764,429316,505190,327147,402838,26478,47384,65034,23617
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,10月,475375,553697,364259,438195,511450,334268,409547,28648,37180,42247,29991
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,11月,446135,525764,341339,424420,500192,324700,395757,28663,21715,25572,16639
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,12月,871974,1064547,624314,423032,500245,323731,393824,29208,448942,564302,300583
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,146811,193839,108937,137726,179397,104166,129121,8605,9085,14442,4771
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,146303,190985,110698,136299,174312,106009,128071,8228,10004,16673,4689
５人以上,"M 宿泊業,飲食サービス業",平成31・令和元,2019,年平均,136317,175060,104776,127347,161175,99807,118488,8859,8970,13885,4969
５人以上,"M 宿泊業,飲食サービス業",令和２,2020,年平均,123941,161806,92308,117525,152068,88668,111585,5940,6416,9738,3640
５人以上,"M 宿泊業,飲食サービス業",令和３,2021,年平均,135239,182938,97239,128057,171704,93286,123754,4303,7182,11234,3953
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,年平均,166783,219502,123600,156198,202863,117975,147615,8583,10585,16639,5625
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,1月,156532,206319,113243,152729,200545,111155,144247,8482,3803,5774,2088
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,2月,148921,198864,106467,147458,196733,105573,141728,5730,1463,2131,894
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,3月,161143,210319,118857,157723,205002,117068,151438,6285,3420,5317,1789
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,4月,160387,206979,121322,156921,201772,119315,149155,7766,3466,5207,2007
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,5月,165036,214678,122728,160666,207653,120621,152519,8147,4370,7025,2107
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,6月,174200,228504,128025,157157,201657,119318,148979,8178,17043,26847,8707
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,7月,186319,252511,135361,158393,205874,121839,147915,10478,27926,46637,13522
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,8月,156274,204683,119188,153070,199005,117879,143810,9260,3204,5678,1309
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,9月,159840,209062,120086,157355,205359,118585,147982,9373,2485,3703,1501
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,10月,160022,206460,122616,156606,201568,120390,147092,9514,3416,4892,2226
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,11月,161213,209857,122120,154420,199658,118064,145262,9158,6793,10199,4056
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,12月,208848,285450,149692,161529,209478,124501,151202,10327,47319,75972,25191
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,236083,287366,195611,207897,247958,176281,196796,11101,28186,39408,19330
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,244696,297392,197980,213115,253964,176902,201413,11702,31581,43428,21078
５人以上,"N 生活関連サービス業,娯楽業",平成31・令和元,2019,年平均,252714,315880,205904,221439,272221,183806,208493,12946,31275,43659,22098
５人以上,"N 生活関連サービス業,娯楽業",令和２,2020,年平均,265921,350386,205634,241486,314305,189512,233457,8029,24435,36081,16122
５人以上,"N 生活関連サービス業,娯楽業",令和３,2021,年平均,271517,345990,217555,253371,320930,204419,244826,8545,18146,25060,13136
５人以上,"N 生活関連サービス業,娯楽業",令和４,2022,年平均,285737,337584,241068,253406,293324,219015,242352,11054,32331,44260,22053
