事業所規模,産業,和暦年,西暦年,年平均・月,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,"C 鉱業,採石業,砂利採取業",令和２,2020,年平均,18.9,19,18.5,156.7,159.1,148.7,136.9,137.8,134,19.8,21.3,14.7
５人以上,"C 鉱業,採石業,砂利採取業",令和３,2021,年平均,18.7,18.7,18.5,158.4,161.7,149.4,135.5,136.9,131.7,22.9,24.8,17.7
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,年平均,18.2,18.3,18,153.7,156.2,146.4,131.4,132.3,128.7,22.3,23.9,17.7
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,1月,17,16.9,17.3,143.2,144.1,140.9,122.3,122.3,122.4,20.9,21.8,18.5
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,2月,16.9,17,16.7,146,148.3,139,123,124,120.1,23,24.3,18.9
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,3月,19.5,19.6,19.2,164.1,167.3,155.9,140,141.6,135.8,24.1,25.7,20.1
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,4月,18.1,18.2,17.8,151.3,154.2,144,129.3,130.4,126.4,22,23.8,17.6
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,5月,16.6,16.8,16.1,137.5,140.8,129.1,118.2,119.8,114.2,19.3,21,14.9
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,6月,20,20.1,19.7,166.6,169.3,158.1,144.7,145.6,141.8,21.9,23.7,16.3
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,7月,18.5,18.5,18.3,156.1,158.6,148.6,133.6,134.4,130.9,22.5,24.2,17.7
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,8月,19.2,19.3,18.9,161.4,164.4,152.5,139.6,140.8,135.9,21.8,23.6,16.6
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,9月,18.1,18.1,18.2,153.7,155.6,147.4,130.8,130.8,130.5,22.9,24.8,16.9
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,10月,17.7,17.8,17.6,151,153.6,142.9,128.1,128.8,125.8,22.9,24.8,17.1
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,11月,18.6,18.6,18.6,158.6,160.6,152.4,134.4,134.8,133.2,24.2,25.8,19.2
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,12月,18.4,18.4,18.4,156.1,158.1,149.8,134,134.9,131.1,22.1,23.2,18.7
５人以上,D 建設業,平成29,2017,年平均,20.5,20.8,18.8,177.4,182.4,152.5,156.6,159.4,142.9,20.8,23,9.6
５人以上,D 建設業,平成30,2018,年平均,20.4,20.8,18.6,176,181.6,150.9,155,157.9,142,21,23.7,8.9
５人以上,D 建設業,平成31・令和元,2019,年平均,19.9,20.2,18.4,169.3,174,147.4,148.7,151.1,137.7,20.6,22.9,9.7
５人以上,D 建設業,令和２,2020,年平均,19.5,19.8,18.4,166.2,169.9,147.3,148,150,137.8,18.2,19.9,9.5
５人以上,D 建設業,令和３,2021,年平均,19.4,19.6,18.5,166.4,169.9,150.3,147.4,149.3,138.8,19,20.6,11.5
５人以上,D 建設業,令和４,2022,年平均,19.3,19.6,18,164.2,168.6,146.5,145.5,148.1,134.9,18.7,20.5,11.6
５人以上,D 建設業,令和４,2022,1月,17.7,18,16.5,150.9,155.1,133.8,134.4,137.1,123.3,16.5,18,10.5
５人以上,D 建設業,令和４,2022,2月,18.8,19.1,17.8,161.6,165.8,144.7,142.3,144.7,132.6,19.3,21.1,12.1
５人以上,D 建設業,令和４,2022,3月,19.6,19.9,18.4,168.7,172.8,150.5,148,150.2,138,20.7,22.6,12.5
５人以上,D 建設業,令和４,2022,4月,20.4,20.8,19,173.1,177.7,154.3,153.5,156.5,141.2,19.6,21.2,13.1
５人以上,D 建設業,令和４,2022,5月,17.8,18.1,16.7,150.5,154.4,135,134.2,136.7,124.2,16.3,17.7,10.8
５人以上,D 建設業,令和４,2022,6月,20.2,20.5,19.2,172.7,177.1,155.8,153.6,156.3,143.1,19.1,20.8,12.7
５人以上,D 建設業,令和４,2022,7月,20.4,20.7,19,173.8,178.8,153.8,154.5,157.5,142.4,19.3,21.3,11.4
５人以上,D 建設業,令和４,2022,8月,18,18.3,16.8,153.4,157.8,135.4,135.8,138.3,125.6,17.6,19.5,9.8
５人以上,D 建設業,令和４,2022,9月,19.3,19.6,18.3,164.2,168.2,147.4,145.7,147.8,136.9,18.5,20.4,10.5
５人以上,D 建設業,令和４,2022,10月,19.5,19.8,18.1,166.1,170.6,148.7,146.4,149,136.3,19.7,21.6,12.4
５人以上,D 建設業,令和４,2022,11月,19.9,20.3,18.4,169.3,174,150.7,149.7,152.3,139.2,19.6,21.7,11.5
５人以上,D 建設業,令和４,2022,12月,19.6,20,18.2,166.4,171.1,147.9,147.7,150.6,136.4,18.7,20.5,11.5
５人以上,E 製造業,平成29,2017,年平均,19.1,19.3,18.4,157.6,162.7,144.6,146,149.9,136.2,11.6,12.8,8.4
５人以上,E 製造業,平成30,2018,年平均,19,19.3,18.2,158.6,164.7,144.6,145.6,150.1,135.3,13,14.6,9.3
５人以上,E 製造業,平成31・令和元,2019,年平均,18.6,19,17.6,154,159.9,139.9,141.7,146.4,130.3,12.3,13.5,9.6
５人以上,E 製造業,令和２,2020,年平均,18.4,18.8,17.6,150.2,155.4,138.3,140,144.4,129.9,10.2,11,8.4
５人以上,E 製造業,令和３,2021,年平均,18.4,18.8,17.5,151.2,157.7,137.2,140,145.5,128.1,11.2,12.2,9.1
５人以上,E 製造業,令和４,2022,年平均,18.4,18.9,17.4,151.6,158.1,137.6,139.5,145.2,127.1,12.1,12.9,10.5
５人以上,E 製造業,令和４,2022,1月,17.2,17.5,16.4,142.3,147.5,130.6,130.4,134.8,120.6,11.9,12.7,10
５人以上,E 製造業,令和４,2022,2月,17.9,18.4,16.9,149.1,155.9,134,136.6,142.3,123.9,12.5,13.6,10.1
５人以上,E 製造業,令和４,2022,3月,18.5,19,17.3,152.8,160.5,136.4,139.9,146.5,125.7,12.9,14,10.7
５人以上,E 製造業,令和４,2022,4月,19.1,19.7,17.9,157.3,164.6,141.9,144.7,151.2,130.8,12.6,13.4,11.1
５人以上,E 製造業,令和４,2022,5月,17.2,17.6,16.2,141.2,147,128.3,130.1,135.2,118.8,11.1,11.8,9.5
５人以上,E 製造業,令和４,2022,6月,19.5,19.9,18.5,159.3,165.4,146.4,147.2,152.8,135.2,12.1,12.6,11.2
５人以上,E 製造業,令和４,2022,7月,19.3,19.8,18.3,158,164.4,144.2,145.7,151.7,132.9,12.3,12.7,11.3
５人以上,E 製造業,令和４,2022,8月,17.8,18.2,17,146.6,151.5,136.2,135.3,139.9,125.5,11.3,11.6,10.7
５人以上,E 製造業,令和４,2022,9月,18.5,19,17.5,152,158.2,139,140,145.5,128.3,12,12.7,10.7
５人以上,E 製造業,令和４,2022,10月,18.4,18.9,17.3,151.3,158,136.9,139.2,145.1,126.6,12.1,12.9,10.3
５人以上,E 製造業,令和４,2022,11月,19,19.5,17.8,155.5,163.1,139.4,143.1,149.8,129,12.4,13.3,10.4
５人以上,E 製造業,令和４,2022,12月,18.7,19.3,17.5,153.6,161.1,137.1,141.6,148.1,127.4,12,13,9.7
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,年平均,18.7,18.9,17.7,161,163.1,151.1,147.1,148.5,140.6,13.9,14.6,10.5
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,年平均,18.5,18.6,17.9,157.6,159.6,147.3,142.5,143.6,136.6,15.1,16,10.7
５人以上,F 電気・ガス・熱供給・水道業,平成31・令和元,2019,年平均,18.2,18.3,17.6,153.8,156.6,139.9,136.3,138.1,127.4,17.5,18.5,12.5
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,年平均,18.5,18.6,17.9,156.1,158.1,145.6,138.7,140,132.2,17.4,18.1,13.4
５人以上,F 電気・ガス・熱供給・水道業,令和３,2021,年平均,19,19.1,18.4,159.7,161.1,152.5,144.2,145.2,139.1,15.5,15.9,13.4
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,年平均,19.1,19.2,18.5,160.5,162.5,150.3,145.1,146.3,139,15.4,16.2,11.3
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,1月,17.8,18.1,16.3,151.4,154.5,134.3,136.1,138.6,122.3,15.3,15.9,12
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,2月,17.9,18.1,16.9,152.2,154.3,139.9,137,138.6,127.8,15.2,15.7,12.1
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,3月,20.7,20.9,20.1,175.7,177.6,165.8,158.1,159.2,151.9,17.6,18.4,13.9
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,4月,19.6,19.7,19.1,165.1,166.8,156.4,149.8,150.9,144,15.3,15.9,12.4
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,5月,17.9,18,17.3,149.9,151.5,141,135.2,136.1,130.2,14.7,15.4,10.8
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,6月,20.3,20.3,20.4,171.1,172.4,164.6,156.5,157.1,153.4,14.6,15.3,11.2
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,7月,19.1,19.2,18.6,160.5,162.6,150.4,145.3,146.4,140,15.2,16.2,10.4
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,8月,19.4,19.4,19.1,162.1,164.1,152.8,147.1,148,142.9,15,16.1,9.9
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,9月,19.2,19.2,19.1,161.3,162.7,153.8,145.6,146,143.3,15.7,16.7,10.5
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,10月,19,19.1,18.5,160.5,162.7,149.9,144.3,145.6,138.1,16.2,17.1,11.8
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,11月,18.9,19.1,18.2,160,162.6,147.8,144.3,146,136.5,15.7,16.6,11.3
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,12月,18.8,18.9,18,156.6,158.9,146.9,142.1,143.4,136.5,14.5,15.5,10.4
５人以上,G 情報通信業,平成29,2017,年平均,18.9,19.1,18.2,160.9,164.7,149.8,144.2,147,136.2,16.7,17.7,13.6
５人以上,G 情報通信業,平成30,2018,年平均,18.7,18.9,18.1,156.6,160.2,147.2,142.5,145.5,134.6,14.1,14.7,12.6
５人以上,G 情報通信業,平成31・令和元,2019,年平均,18.5,18.7,17.9,156.8,160.6,146.4,140.5,143.3,132.8,16.3,17.3,13.6
５人以上,G 情報通信業,令和２,2020,年平均,18.7,18.9,18,157.9,162,147.4,142,144.9,134.4,15.9,17.1,13
５人以上,G 情報通信業,令和３,2021,年平均,18.7,19,18,159.4,163.7,149.2,143.2,146.4,135.6,16.2,17.3,13.6
５人以上,G 情報通信業,令和４,2022,年平均,18.4,18.8,17.6,157.5,162.4,146.2,140.8,144.3,132.9,16.7,18.1,13.3
５人以上,G 情報通信業,令和４,2022,1月,17.4,17.8,16.4,148,153.6,135.1,132.2,136.5,122.3,15.8,17.1,12.8
５人以上,G 情報通信業,令和４,2022,2月,17.2,17.6,16.3,147.7,153.2,135.2,130.8,134.8,121.8,16.9,18.4,13.4
５人以上,G 情報通信業,令和４,2022,3月,18.9,19.3,17.9,162.1,168,148.9,143.8,148.1,134.2,18.3,19.9,14.7
５人以上,G 情報通信業,令和４,2022,4月,19.1,19.5,18.3,163,168.7,150.2,145.6,149.8,136.2,17.4,18.9,14
５人以上,G 情報通信業,令和４,2022,5月,17.4,17.8,16.7,148.5,153.4,137.5,132.9,136.4,125.1,15.6,17,12.4
５人以上,G 情報通信業,令和４,2022,6月,19.6,19.9,18.8,166.6,171.3,156.1,149.9,153,142.8,16.7,18.3,13.3
５人以上,G 情報通信業,令和４,2022,7月,19,19.4,18.3,161.6,166.1,151.5,145.5,148.6,138.6,16.1,17.5,12.9
５人以上,G 情報通信業,令和４,2022,8月,18.7,18.9,18.1,159.3,163,150.9,143.8,146.3,138,15.5,16.7,12.9
５人以上,G 情報通信業,令和４,2022,9月,18.3,18.6,17.6,157.4,161.8,147.4,141,143.9,134.5,16.4,17.9,12.9
５人以上,G 情報通信業,令和４,2022,10月,18.4,18.8,17.5,157.9,163,146.1,140.6,144.1,132.6,17.3,18.9,13.5
５人以上,G 情報通信業,令和４,2022,11月,18.6,18.9,17.7,159,163.9,147.8,141.8,145.2,134,17.2,18.7,13.8
５人以上,G 情報通信業,令和４,2022,12月,18.6,18.9,17.7,158.7,163.7,147.3,141.6,145.1,133.8,17.1,18.6,13.5
５人以上,"H 運輸業,郵便業",平成29,2017,年平均,19.4,19.7,18.1,165.6,171.8,141.3,146.9,150.8,131.6,18.7,21,9.7
５人以上,"H 運輸業,郵便業",平成30,2018,年平均,19,19.4,17.3,157.3,164.4,130.3,139.4,144.3,120.8,17.9,20.1,9.5
５人以上,"H 運輸業,郵便業",平成31・令和元,2019,年平均,18.7,19.2,17,159.9,168.5,132.1,139.6,145.1,121.7,20.3,23.4,10.4
５人以上,"H 運輸業,郵便業",令和２,2020,年平均,17.8,18.8,15.1,150.6,163,116.6,132.4,140.7,109.6,18.2,22.3,7
５人以上,"H 運輸業,郵便業",令和３,2021,年平均,17.8,18.5,15.9,151.4,161.2,124.1,133.2,139.4,115.9,18.2,21.8,8.2
５人以上,"H 運輸業,郵便業",令和４,2022,年平均,18.5,19.1,16.5,160.2,170.9,127.8,139.7,146.9,117.9,20.5,24,9.9
５人以上,"H 運輸業,郵便業",令和４,2022,1月,17.7,18.3,15.6,151.9,161.9,120.3,132.1,138.6,111.7,19.8,23.3,8.6
５人以上,"H 運輸業,郵便業",令和４,2022,2月,17.8,18.6,15.3,152.7,164,118.2,132.8,140.7,108.6,19.9,23.3,9.6
５人以上,"H 運輸業,郵便業",令和４,2022,3月,18.1,19,15.7,156.1,169.2,119.6,134,142.5,110.2,22.1,26.7,9.4
５人以上,"H 運輸業,郵便業",令和４,2022,4月,18.8,19.6,16.2,162.1,174.6,125,141.8,150.8,115.2,20.3,23.8,9.8
５人以上,"H 運輸業,郵便業",令和４,2022,5月,17.7,18.2,16.1,154,163.6,123.2,135.1,141.8,113.7,18.9,21.8,9.5
５人以上,"H 運輸業,郵便業",令和４,2022,6月,19.3,20,17.4,165.7,176.4,132.8,146,153.5,123.1,19.7,22.9,9.7
５人以上,"H 運輸業,郵便業",令和４,2022,7月,19,19.6,17.2,165.8,176.7,133.5,145.2,152.8,122.8,20.6,23.9,10.7
５人以上,"H 運輸業,郵便業",令和４,2022,8月,17.9,18.5,16,156.3,166.9,124.4,137.4,144.8,115.1,18.9,22.1,9.3
５人以上,"H 運輸業,郵便業",令和４,2022,9月,18.8,19.3,17.1,163.6,172.8,135.1,142.7,148.6,124.3,20.9,24.2,10.8
５人以上,"H 運輸業,郵便業",令和４,2022,10月,18.8,19.2,17.4,163.5,172.2,136.6,141.6,146.7,125.7,21.9,25.5,10.9
５人以上,"H 運輸業,郵便業",令和４,2022,11月,18.9,19.4,17.3,164,173.8,134.7,143.5,149.9,124.5,20.5,23.9,10.2
５人以上,"H 運輸業,郵便業",令和４,2022,12月,19,19.6,17,167.3,178.6,131.5,144.8,152.4,120.7,22.5,26.2,10.8
５人以上,"I 卸売業,小売業",平成29,2017,年平均,18.2,18.9,17.1,141.2,153.8,124.8,133,143.5,119.4,8.2,10.3,5.4
５人以上,"I 卸売業,小売業",平成30,2018,年平均,18.1,18.8,17.1,140.1,151.7,124.9,131.7,141.6,118.9,8.4,10.1,6
５人以上,"I 卸売業,小売業",平成31・令和元,2019,年平均,17.7,18.5,16.7,138.4,151,122.1,129.7,140.1,116.2,8.7,10.9,5.9
５人以上,"I 卸売業,小売業",令和２,2020,年平均,17.4,18.2,16.3,135.1,147.9,118.9,127.3,138,113.7,7.8,9.9,5.2
５人以上,"I 卸売業,小売業",令和３,2021,年平均,17.6,18.3,16.6,137.5,149.5,121.7,128.4,138.2,115.5,9.1,11.3,6.2
５人以上,"I 卸売業,小売業",令和４,2022,年平均,17.5,18.2,16.6,138.1,150.2,123.1,128.4,137.9,116.5,9.7,12.3,6.6
５人以上,"I 卸売業,小売業",令和４,2022,1月,16.7,17.3,15.8,132,143.4,117.3,122.4,131.5,110.7,9.6,11.9,6.6
５人以上,"I 卸売業,小売業",令和４,2022,2月,16.7,17.3,16,131.9,142.6,118.1,122.7,131.2,111.8,9.2,11.4,6.3
５人以上,"I 卸売業,小売業",令和４,2022,3月,17.2,18,16.2,136.2,149.1,120,126,136.3,113.1,10.2,12.8,6.9
５人以上,"I 卸売業,小売業",令和４,2022,4月,18.3,19.1,17.3,144.6,158.2,127.8,133.9,144.7,120.5,10.7,13.5,7.3
５人以上,"I 卸売業,小売業",令和４,2022,5月,16.9,17.5,16.2,133.4,144.5,119.8,123.5,132.1,113,9.9,12.4,6.8
５人以上,"I 卸売業,小売業",令和４,2022,6月,18.2,19,17.3,144,156.9,128.1,134,144.1,121.6,10,12.8,6.5
５人以上,"I 卸売業,小売業",令和４,2022,7月,18.2,19,17.2,143.4,156.3,127.4,133.6,143.8,121,9.8,12.5,6.4
５人以上,"I 卸売業,小売業",令和４,2022,8月,17.3,17.9,16.6,135.7,146.7,122.2,126.7,135.2,116.2,9,11.5,6
５人以上,"I 卸売業,小売業",令和４,2022,9月,17.5,18.1,16.7,138.3,149.2,124.7,128.8,137.3,118.2,9.5,11.9,6.5
５人以上,"I 卸売業,小売業",令和４,2022,10月,17.6,18.4,16.6,138.4,151.1,122.7,128.7,138.9,116.1,9.7,12.2,6.6
５人以上,"I 卸売業,小売業",令和４,2022,11月,17.9,18.6,17,140.8,153.3,125.6,131.2,141.2,119,9.6,12.1,6.6
５人以上,"I 卸売業,小売業",令和４,2022,12月,17.6,18.4,16.7,139.1,151.8,123.4,129.3,139.3,117,9.8,12.5,6.4
５人以上,"J 金融業,保険業",平成29,2017,年平均,18.6,19.1,18,153.7,164.1,141.2,136.3,142.6,128.7,17.4,21.5,12.5
５人以上,"J 金融業,保険業",平成30,2018,年平均,18.8,19.3,18.3,153.1,162.6,142.7,137.5,143.9,130.5,15.6,18.7,12.2
５人以上,"J 金融業,保険業",平成31・令和元,2019,年平均,18.3,18.7,17.9,149,156.5,140.4,132.3,136.8,127.1,16.7,19.7,13.3
５人以上,"J 金融業,保険業",令和２,2020,年平均,18.2,18.7,17.8,149.8,159.6,139.5,132.2,137.8,126.3,17.6,21.8,13.2
５人以上,"J 金融業,保険業",令和３,2021,年平均,18.4,18.9,17.8,150.5,160.5,140.3,134,140.5,127.4,16.5,20,12.9
５人以上,"J 金融業,保険業",令和４,2022,年平均,18.2,18.7,17.7,150.6,160,141,133.1,138.9,127.2,17.5,21.1,13.8
５人以上,"J 金融業,保険業",令和４,2022,1月,17.4,17.9,16.9,143.8,153.2,134.5,127.5,133.3,121.8,16.3,19.9,12.7
５人以上,"J 金融業,保険業",令和４,2022,2月,16.5,17,16,137.8,146.4,128.7,121.3,126.3,116,16.5,20.1,12.7
５人以上,"J 金融業,保険業",令和４,2022,3月,18.5,19,18,153.3,162.5,143.9,135.3,140.9,129.6,18,21.6,14.3
５人以上,"J 金融業,保険業",令和４,2022,4月,19,19.5,18.4,158.1,167.1,148.5,138.8,144.4,132.8,19.3,22.7,15.7
５人以上,"J 金融業,保険業",令和４,2022,5月,17.5,18,17,145.5,154.7,135.9,128.4,134.1,122.4,17.1,20.6,13.5
５人以上,"J 金融業,保険業",令和４,2022,6月,19.4,19.9,18.8,159.3,168.4,149.7,141.5,147.4,135.2,17.8,21,14.5
５人以上,"J 金融業,保険業",令和４,2022,7月,18.6,19.1,18.1,153.8,163.9,143.8,136.3,142.2,130.4,17.5,21.7,13.4
５人以上,"J 金融業,保険業",令和４,2022,8月,18.3,18.7,17.8,150.9,160.1,141.5,134.2,140,128.3,16.7,20.1,13.2
５人以上,"J 金融業,保険業",令和４,2022,9月,18.1,18.6,17.5,149.1,158.7,139.6,131.9,137.9,126,17.2,20.8,13.6
５人以上,"J 金融業,保険業",令和４,2022,10月,18.2,18.7,17.6,150.4,160.4,140.1,132.5,138.5,126.4,17.9,21.9,13.7
５人以上,"J 金融業,保険業",令和４,2022,11月,18.2,18.7,17.6,149.9,159.5,140,132,137.8,126,17.9,21.7,14
５人以上,"J 金融業,保険業",令和４,2022,12月,18.9,19.5,18.4,155.3,165.4,145.1,137.7,144.2,131.2,17.6,21.2,13.9
５人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,18.9,19.5,17.9,155.1,163.9,138.5,140.9,147.4,128.7,14.2,16.5,9.8
５人以上,"K 不動産業,物品賃貸業",平成30,2018,年平均,18.8,19.4,17.7,152.6,161.6,137,139.2,146.2,127,13.4,15.4,10
５人以上,"K 不動産業,物品賃貸業",平成31・令和元,2019,年平均,18.3,18.9,17.3,148.3,156.8,134.1,134.5,140.4,124.6,13.8,16.4,9.5
５人以上,"K 不動産業,物品賃貸業",令和２,2020,年平均,18,18.5,17.2,144.2,150.9,132.7,132,136.9,123.6,12.2,14,9.1
５人以上,"K 不動産業,物品賃貸業",令和３,2021,年平均,18.5,19,17.7,151.8,157.9,140.9,137.3,141.6,129.6,14.5,16.3,11.3
５人以上,"K 不動産業,物品賃貸業",令和４,2022,年平均,18.5,19,17.6,151.6,158.3,138.7,137.2,142.3,127.5,14.4,16,11.2
５人以上,"K 不動産業,物品賃貸業",令和４,2022,1月,17.9,18.4,16.9,145.5,152.6,132.2,131.8,137.1,121.8,13.7,15.5,10.4
５人以上,"K 不動産業,物品賃貸業",令和４,2022,2月,17.7,18.2,16.7,144.4,151.9,130.1,130,135.8,119,14.4,16.1,11.1
５人以上,"K 不動産業,物品賃貸業",令和４,2022,3月,18.4,19,17.3,151.6,158.9,137.4,135.6,141.3,124.5,16,17.6,12.9
５人以上,"K 不動産業,物品賃貸業",令和４,2022,4月,19.5,20,18.5,159.5,166.1,146.8,143.1,148.3,133.1,16.4,17.8,13.7
５人以上,"K 不動産業,物品賃貸業",令和４,2022,5月,18.2,18.7,17.3,148.4,155.3,135.5,134.5,139.6,124.9,13.9,15.7,10.6
５人以上,"K 不動産業,物品賃貸業",令和４,2022,6月,19.3,19.8,18.3,156.3,162.9,143.6,142,147.1,132.3,14.3,15.8,11.3
５人以上,"K 不動産業,物品賃貸業",令和４,2022,7月,19.2,19.7,18.3,155.1,161.7,142.7,141.6,146.5,132.3,13.5,15.2,10.4
５人以上,"K 不動産業,物品賃貸業",令和４,2022,8月,18.3,18.7,17.4,148.2,154.8,136,135.3,140.2,126.2,12.9,14.6,9.8
５人以上,"K 不動産業,物品賃貸業",令和４,2022,9月,18.4,18.8,17.6,150.2,156.7,138,136.6,141.4,127.6,13.6,15.3,10.4
５人以上,"K 不動産業,物品賃貸業",令和４,2022,10月,18.4,18.9,17.5,152.1,158.7,139.5,137.5,142.4,128.1,14.6,16.3,11.4
５人以上,"K 不動産業,物品賃貸業",令和４,2022,11月,18.8,19.3,17.8,154.3,160.9,142,140,145,130.6,14.3,15.9,11.4
５人以上,"K 不動産業,物品賃貸業",令和４,2022,12月,18.5,19,17.7,152.2,158.1,140.9,137.7,142.1,129.2,14.5,16,11.7
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,18.7,19.1,17.6,155.6,161.4,143.1,139.5,143.5,130.8,16.1,17.9,12.3
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,年平均,18.6,19,17.7,153,159.3,140.6,138.9,143.6,129.6,14.1,15.7,11
５人以上,"L 学術研究,専門・技術サービス業",平成31・令和元,2019,年平均,18.3,18.7,17.6,151,156.3,141.3,136.7,140.8,129.2,14.3,15.5,12.1
５人以上,"L 学術研究,専門・技術サービス業",令和２,2020,年平均,18.2,18.5,17.5,149.3,153.7,140.8,136.4,140.1,129.3,12.9,13.6,11.5
５人以上,"L 学術研究,専門・技術サービス業",令和３,2021,年平均,18.5,18.8,18,154.9,160.1,146.7,139.1,142.7,133.6,15.8,17.4,13.1
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,年平均,18.4,18.7,18.1,156,162.1,147.9,140.5,144.5,135.2,15.5,17.6,12.7
