事業所規模,産業,和暦年,西暦年,年平均・月,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
30人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,7月,1268,947,321,19,11,8,18,11,7,1269,947,322,－,－,－
30人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,8月,1269,946,323,27,20,7,22,15,7,1274,951,323,－,－,－
30人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,9月,1274,951,323,26,21,5,20,15,5,1280,957,323,－,－,－
30人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,10月,1280,957,323,28,25,3,27,21,6,1281,961,320,－,－,－
30人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,11月,1281,961,320,32,23,9,20,18,2,1293,966,327,－,－,－
30人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,12月,1293,968,325,21,16,5,15,10,5,1299,974,325,－,－,－
30人以上,D 建設業,平成30,2018,年平均,221120,185202,35918,2412,1866,546,2327,1955,372,221205,185113,36092,3.1,1.9,8.9
30人以上,D 建設業,平成31・令和元,2019,年平均,234149,197576,36573,4565,3750,815,2505,2045,460,236209,199281,36928,2.6,1.8,6.7
30人以上,D 建設業,令和２,2020,年平均,253824,217480,36344,3274,2566,707,2698,2132,566,254400,217914,36485,1.3,0.8,4.3
30人以上,D 建設業,令和３,2021,年平均,260674,220421,40253,3864,3188,676,3131,2636,494,261407,220973,40435,1.4,0.9,3.9
30人以上,D 建設業,令和４,2022,年平均,263977,212031,51947,3559,2836,723,3655,3014,640,263881,211853,52030,1.5,0.8,4.2
30人以上,D 建設業,令和５,2023,年平均,268973,212780,56193,4141,3201,941,3348,2602,746,269766,213379,56388,1.8,0.8,5.7
30人以上,D 建設業,令和５,2023,1月,262130,208946,53184,1964,1557,407,1851,1417,434,262243,209086,53157,1.8,1,4.8
30人以上,D 建設業,令和５,2023,2月,262243,210773,51470,1512,1265,247,2209,1737,472,261546,210301,51245,1.7,1,4.8
30人以上,D 建設業,令和５,2023,3月,261546,208282,53264,2859,1931,928,2701,1943,758,261704,208270,53434,1.6,0.9,4.6
30人以上,D 建設業,令和５,2023,4月,261704,207818,53886,19407,15477,3930,7007,5739,1268,274104,217556,56548,1.5,0.9,4.2
30人以上,D 建設業,令和５,2023,5月,274104,218398,55706,4310,3130,1180,3922,2772,1150,274492,218756,55736,1.6,0.8,4.6
30人以上,D 建設業,令和５,2023,6月,274492,215097,59395,2001,1357,644,3926,3054,872,272567,213400,59167,2.7,0.8,9.7
30人以上,D 建設業,令和５,2023,7月,272567,215700,56867,3603,2761,842,4465,3603,862,271705,214858,56847,1.4,0.7,3.9
30人以上,D 建設業,令和５,2023,8月,271705,211279,60426,2972,2274,698,3204,2498,706,271473,211055,60418,2.7,0.8,9.2
30人以上,D 建設業,令和５,2023,9月,271473,213676,57797,2291,1842,449,2412,1878,534,271352,213640,57712,1.5,0.8,4.1
30人以上,D 建設業,令和５,2023,10月,271352,214203,57149,4756,3860,896,4048,3002,1046,272060,215061,56999,1.5,0.8,4.2
30人以上,D 建設業,令和５,2023,11月,272060,215674,56386,2558,1978,580,2314,1770,544,272304,215882,56422,1.6,0.8,4.5
30人以上,D 建設業,令和５,2023,12月,272304,213513,58791,1464,974,490,2118,1808,310,271650,212679,58971,2.5,0.6,9.6
30人以上,E 製造業,平成30,2018,年平均,420178,293307,126871,5525,3755,1770,5521,3662,1859,420182,293400,126782,7.3,2.3,18.9
30人以上,E 製造業,平成31・令和元,2019,年平均,432100,311826,120274,5941,3981,1960,5819,4078,1741,432222,311729,120493,5,1.9,13.2
30人以上,E 製造業,令和２,2020,年平均,426734,303774,122961,6308,4050,2258,5661,3801,1861,427381,304023,123358,8.9,3.9,21.5
30人以上,E 製造業,令和３,2021,年平均,417115,288715,128400,5212,3136,2077,5603,3706,1897,416724,288145,128580,11.1,4.1,26.8
30人以上,E 製造業,令和４,2022,年平均,340607,237808,102799,3916,2526,1391,3965,2635,1331,340558,237699,102859,9.2,3.4,22.4
30人以上,E 製造業,令和５,2023,年平均,348143,246169,101973,4205,2783,1422,3599,2529,1070,348749,246423,102325,6,2.1,15.4
30人以上,E 製造業,令和５,2023,1月,329391,238182,91209,9446,6153,3293,3098,1961,1137,335739,242374,93365,5.6,2.3,14.3
30人以上,E 製造業,令和５,2023,2月,347309,245436,101873,2403,1629,774,3120,1901,1219,346592,245164,101428,6.6,2.4,16.7
30人以上,E 製造業,令和５,2023,3月,335599,240283,95316,2238,1471,767,2556,1844,712,335281,239910,95371,5.7,2.3,14.3
30人以上,E 製造業,令和５,2023,4月,344572,243381,101191,14462,9969,4493,9551,7666,1885,349483,245684,103799,6.6,2.1,17.3
30人以上,E 製造業,令和５,2023,5月,355524,248783,106741,3770,2301,1469,4975,3593,1382,354319,247491,106828,6.4,2,16.6
30人以上,E 製造業,令和５,2023,6月,359282,252891,106391,2715,1748,967,3639,2580,1059,358358,252059,106299,6.2,1.9,16.4
30人以上,E 製造業,令和５,2023,7月,351022,247391,103631,2624,1654,970,3769,2235,1534,349877,246810,103067,6.4,2.1,16.9
30人以上,E 製造業,令和５,2023,8月,350596,245138,105458,1737,1169,568,2457,1649,808,349876,244658,105218,6.4,1.9,16.7
30人以上,E 製造業,令和５,2023,9月,346199,245945,100254,2331,1352,979,2214,1543,671,346316,245754,100562,5.5,1.9,14.2
30人以上,E 製造業,令和５,2023,10月,348169,245022,103147,4572,3300,1272,3543,2626,917,349198,245696,103502,5.4,2,13.7
30人以上,E 製造業,令和５,2023,11月,355077,252522,102555,2137,1342,795,2242,1513,729,354972,252351,102621,5.4,2.1,13.7
30人以上,E 製造業,令和５,2023,12月,354971,249059,105912,2021,1306,715,2028,1238,790,354964,249127,105837,5.6,2,14.1
30人以上,F 電気・ガス・熱供給・水道業,平成30,2018,年平均,29282,24501,4781,369,268,102,466,348,118,29185,24421,4765,2.1,1.3,6.6
30人以上,F 電気・ガス・熱供給・水道業,平成31・令和元,2019,年平均,25775,21704,4071,461,363,98,780,683,97,25456,21384,4072,2.6,1.8,6.4
30人以上,F 電気・ガス・熱供給・水道業,令和２,2020,年平均,24925,20839,4086,369,318,51,324,288,36,24970,20869,4101,2.1,1.9,3
30人以上,F 電気・ガス・熱供給・水道業,令和３,2021,年平均,23230,19301,3929,270,229,41,499,420,79,23001,19110,3891,2.2,2.1,2.9
30人以上,F 電気・ガス・熱供給・水道業,令和４,2022,年平均,16849,14030,2819,294,238,56,242,205,37,16901,14063,2838,2,1.8,2.9
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,年平均,17471,14509,2963,298,235,62,234,193,41,17535,14551,2984,1.8,1.8,2.1
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,1月,17024,14044,2980,30,28,2,109,92,17,16945,13980,2965,2.1,2,2.5
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,2月,16945,14295,2650,34,21,13,53,36,17,16926,14280,2646,2,1.9,2.9
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,3月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,4月,×,×,×,×,×,×,×,×,×,×,×,×,×,×,×
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,5月,17700,14660,3040,123,97,26,175,140,35,17648,14617,3031,1.6,1.5,1.7
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,6月,17648,14921,2727,156,127,29,116,101,15,17688,14947,2741,2,1.9,2.5
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,7月,17688,14644,3044,211,142,69,279,259,20,17620,14527,3093,1.8,1.8,1.7
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,8月,17620,14528,3092,90,71,19,80,64,16,17630,14535,3095,1.8,1.8,1.7
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,9月,17630,14536,3094,107,85,22,73,57,16,17664,14564,3100,1.8,1.8,1.9
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,10月,17664,14564,3100,97,79,18,77,63,14,17684,14580,3104,1.8,1.7,1.9
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,11月,17684,14581,3103,37,32,5,53,42,11,17668,14571,3097,1.8,1.7,2
30人以上,F 電気・ガス・熱供給・水道業,令和５,2023,12月,17668,14571,3097,171,137,34,53,44,9,17786,14664,3122,1.8,1.7,2
30人以上,G 情報通信業,平成30,2018,年平均,706266,518228,188037,11171,7225,3946,10875,7663,3212,706562,517790,188771,3.2,1.3,8.5
30人以上,G 情報通信業,平成31・令和元,2019,年平均,721787,538961,182826,11334,7578,3756,8718,6256,2462,724403,540283,184120,2.3,0.9,6.4
30人以上,G 情報通信業,令和２,2020,年平均,744821,539888,204932,11666,7057,4609,9816,6341,3475,746671,540604,206066,3.2,1.4,8.1
30人以上,G 情報通信業,令和３,2021,年平均,765790,544312,221478,12332,7640,4692,11716,7926,3790,766406,544026,222380,3.6,1.4,8.8
30人以上,G 情報通信業,令和４,2022,年平均,792709,553606,239103,11715,7050,4664,10518,6480,4038,793906,554176,239729,5.1,1.3,13.7
30人以上,G 情報通信業,令和５,2023,年平均,806814,565240,241574,12481,7468,5013,10278,6706,3573,809017,566002,243014,4.9,1.4,13.3
30人以上,G 情報通信業,令和５,2023,1月,794063,562653,231410,6540,4011,2529,9342,6391,2951,791261,560273,230988,4.9,1.4,13.6
30人以上,G 情報通信業,令和５,2023,2月,791261,559769,231492,5744,3427,2317,8646,5438,3208,788359,557758,230601,4.9,1.3,13.8
30人以上,G 情報通信業,令和５,2023,3月,788359,555583,232776,7084,4041,3043,7696,4642,3054,787747,554982,232765,5.2,1.4,14.2
30人以上,G 情報通信業,令和５,2023,4月,787747,554800,232947,49209,31559,17650,19748,13768,5980,817208,572591,244617,4.8,1.2,13.2
30人以上,G 情報通信業,令和５,2023,5月,817208,569588,247620,13251,7708,5543,10078,6435,3643,820381,570861,249520,4.9,1.4,13
30人以上,G 情報通信業,令和５,2023,6月,820381,571485,248896,7549,4369,3180,9511,5510,4001,818419,570344,248075,4.9,1.3,13.3
30人以上,G 情報通信業,令和５,2023,7月,818419,570912,247507,11244,8117,3127,15171,11031,4140,814492,567998,246494,4.8,1.3,13
30人以上,G 情報通信業,令和５,2023,8月,814492,565879,248613,7550,5013,2537,11801,7828,3973,810241,563064,247177,5,1.4,13.3
30人以上,G 情報通信業,令和５,2023,9月,810241,571972,238269,7919,4068,3851,8088,4774,3314,810072,571266,238806,4.3,1.3,11.7
30人以上,G 情報通信業,令和５,2023,10月,810072,565104,244968,8741,5750,2991,10459,6629,3830,808354,564225,244129,5.1,1.4,13.7
30人以上,G 情報通信業,令和５,2023,11月,808354,565621,242733,20008,8382,11626,7195,4481,2714,821167,569522,251645,5.2,1.5,13.5
30人以上,G 情報通信業,令和５,2023,12月,821167,569510,251657,4932,3167,1765,5606,3542,2064,820493,569135,251358,5.2,1.6,13.3
30人以上,"H 運輸業,郵便業",平成30,2018,年平均,390564,309123,81441,7412,5176,2236,7272,5411,1861,390704,308888,81816,14.7,12.1,24.2
30人以上,"H 運輸業,郵便業",平成31・令和元,2019,年平均,394398,298416,95983,10147,7252,2895,9632,7110,2522,394913,298558,96356,13.4,12.4,16.6
30人以上,"H 運輸業,郵便業",令和２,2020,年平均,401465,296873,104591,9004,5968,3035,8145,5932,2212,402324,296909,105414,15.4,12.9,22.4
30人以上,"H 運輸業,郵便業",令和３,2021,年平均,395190,291477,103713,5534,3606,1928,6776,4476,2300,393948,290607,103341,13.5,11.9,17.9
30人以上,"H 運輸業,郵便業",令和４,2022,年平均,345106,258250,86856,5636,3475,2161,6052,3896,2155,344690,257829,86862,10.5,9.1,14.7
30人以上,"H 運輸業,郵便業",令和５,2023,年平均,343197,250513,92684,5428,3270,2158,5492,3199,2293,343133,250584,92549,9.4,7.6,14.1
30人以上,"H 運輸業,郵便業",令和５,2023,1月,343969,250595,93374,2945,1517,1428,3747,1648,2099,343167,250464,92703,10,8.2,14.9
30人以上,"H 運輸業,郵便業",令和５,2023,2月,343167,252104,91063,4755,2862,1893,4838,2995,1843,343084,251971,91113,9.9,8,15.4
30人以上,"H 運輸業,郵便業",令和５,2023,3月,343084,252200,90884,4329,2836,1493,7756,5641,2115,339657,249395,90262,9.4,7.7,14.3
30人以上,"H 運輸業,郵便業",令和５,2023,4月,339657,249896,89761,14514,9047,5467,9123,5775,3348,345048,253168,91880,9.4,7.6,14.5
30人以上,"H 運輸業,郵便業",令和５,2023,5月,345048,249787,95261,4276,1985,2291,3783,1881,1902,345541,249891,95650,9,7.1,14.1
30人以上,"H 運輸業,郵便業",令和５,2023,6月,345541,255532,90009,5819,3220,2599,7479,4921,2558,343881,253831,90050,10.1,8,16.2
30人以上,"H 運輸業,郵便業",令和５,2023,7月,343881,250686,93195,5498,3875,1623,6615,4297,2318,342764,250264,92500,9.3,7.8,13.6
30人以上,"H 運輸業,郵便業",令和５,2023,8月,342764,251265,91499,3336,1800,1536,4167,2059,2108,341933,251006,90927,8.8,7.2,13.1
30人以上,"H 運輸業,郵便業",令和５,2023,9月,341933,247705,94228,4215,2343,1872,4937,1811,3126,341211,248237,92974,8.6,7.2,12.5
30人以上,"H 運輸業,郵便業",令和５,2023,10月,341211,247363,93848,8773,5570,3203,5762,3396,2366,344222,249537,94685,9.1,7.4,13.4
30人以上,"H 運輸業,郵便業",令和５,2023,11月,344222,249182,95040,3371,1998,1373,3707,2083,1624,343886,249097,94789,9.7,8.2,13.7
30人以上,"H 運輸業,郵便業",令和５,2023,12月,343886,249839,94047,3305,2192,1113,3994,1886,2108,343197,250145,93052,9,7.2,13.8
30人以上,"I 卸売業,小売業",平成30,2018,年平均,1031374,612185,419189,15674,9028,6646,15851,9574,6277,1031197,611639,419558,20.8,8.6,38.6
30人以上,"I 卸売業,小売業",平成31・令和元,2019,年平均,1042470,609461,433009,18776,9847,8929,16808,9108,7700,1044438,610200,434238,22,9.9,38.9
30人以上,"I 卸売業,小売業",令和２,2020,年平均,1049438,618560,430879,15608,8876,6732,16575,9486,7089,1048471,617950,430522,21,9.9,37.1
30人以上,"I 卸売業,小売業",令和３,2021,年平均,1039083,626131,412952,15040,8549,6491,15535,9326,6209,1038588,625354,413234,16.7,7.6,30.4
30人以上,"I 卸売業,小売業",令和４,2022,年平均,1068959,631886,437074,16960,9664,7296,15459,9113,6346,1070460,632437,438024,15.4,6.9,27.8
30人以上,"I 卸売業,小売業",令和５,2023,年平均,1072725,633643,439082,15415,8183,7232,16214,9099,7115,1071926,632727,439199,15.9,7.5,27.9
30人以上,"I 卸売業,小売業",令和５,2023,1月,1076452,631834,444618,12544,6910,5634,14537,7675,6862,1074459,631069,443390,15.7,7.7,27.1
30人以上,"I 卸売業,小売業",令和５,2023,2月,1074459,637428,437031,10794,5561,5233,15467,9125,6342,1069786,633864,435922,16.1,7.4,28.9
30人以上,"I 卸売業,小売業",令和５,2023,3月,1069786,636353,433433,13284,6749,6535,18231,8598,9633,1064839,634504,430335,14.5,6.5,26.1
30人以上,"I 卸売業,小売業",令和５,2023,4月,1064839,636914,427925,50155,29234,20921,33218,21460,11758,1081776,644688,437088,15.4,7.2,27.6
30人以上,"I 卸売業,小売業",令和５,2023,5月,1081776,643621,438155,16948,8670,8278,18910,10606,8304,1079814,641685,438129,15.8,7.6,27.7
30人以上,"I 卸売業,小売業",令和５,2023,6月,1079814,637430,442384,10467,4839,5628,14463,8751,5712,1075818,633518,442300,15.7,7.3,27.8
30人以上,"I 卸売業,小売業",令和５,2023,7月,1075818,634934,440884,13030,7799,5231,17402,10743,6659,1071446,631990,439456,16,7.6,27.9
30人以上,"I 卸売業,小売業",令和５,2023,8月,1071446,633115,438331,12137,6426,5711,11877,5399,6478,1071706,634142,437564,16.6,8.2,28.7
30人以上,"I 卸売業,小売業",令和５,2023,9月,1071706,628890,442816,10545,5600,4945,12363,5491,6872,1069888,628999,440889,15.8,7.7,27.3
30人以上,"I 卸売業,小売業",令和５,2023,10月,1069888,627611,442277,14739,7725,7014,15583,8678,6905,1069044,626658,442386,15.9,7.6,27.6
30人以上,"I 卸売業,小売業",令和５,2023,11月,1069044,626230,442814,10250,4451,5799,11625,6960,4665,1067669,623721,443948,16.8,7.6,29.7
30人以上,"I 卸売業,小売業",令和５,2023,12月,1067669,629352,438317,10083,4232,5851,10890,5706,5184,1066862,627878,438984,16.5,8,28.6
30人以上,"J 金融業,保険業",平成30,2018,年平均,325000,170841,154160,5229,2963,2266,4884,2898,1987,325345,170906,154439,7.5,2.1,13.5
30人以上,"J 金融業,保険業",平成31・令和元,2019,年平均,329440,174299,155141,5690,3204,2486,5442,3104,2337,329688,174399,155290,4.2,0.9,7.9
30人以上,"J 金融業,保険業",令和２,2020,年平均,326614,168677,157937,5679,3205,2474,5803,3504,2299,326490,168378,158112,5,1.1,9.1
30人以上,"J 金融業,保険業",令和３,2021,年平均,326230,170927,155303,5590,3063,2527,5971,3371,2600,325849,170619,155230,6.5,1.3,12.1
30人以上,"J 金融業,保険業",令和４,2022,年平均,327433,169928,157505,5480,2952,2528,5894,3341,2553,327019,169539,157480,6.6,1.6,11.9
30人以上,"J 金融業,保険業",令和５,2023,年平均,325962,164564,161398,4911,2659,2252,5083,2854,2230,325790,164369,161420,6.3,1.7,11
30人以上,"J 金融業,保険業",令和５,2023,1月,324523,165370,159153,4189,2345,1844,4868,2604,2264,323844,165111,158733,6.6,1.7,11.6
30人以上,"J 金融業,保険業",令和５,2023,2月,323844,164456,159388,3557,1587,1970,2787,1384,1403,324614,164659,159955,7,2,12.1
30人以上,"J 金融業,保険業",令和５,2023,3月,324614,163438,161176,2394,1262,1132,3230,2016,1214,323778,162684,161094,6.9,1.8,12.1
30人以上,"J 金融業,保険業",令和５,2023,4月,323778,165206,158572,24054,13279,10775,17014,10411,6603,330818,168074,162744,6.5,1.7,11.4
30人以上,"J 金融業,保険業",令和５,2023,5月,330818,168614,162204,3986,1556,2430,3888,1798,2090,330916,168372,162544,6.6,1.8,11.7
30人以上,"J 金融業,保険業",令和５,2023,6月,330916,168920,161996,2833,1484,1349,5392,2680,2712,328357,167724,160633,6.3,1.5,11.2
30人以上,"J 金融業,保険業",令和５,2023,7月,328357,163894,164463,4203,2608,1595,5679,3448,2231,326881,163054,163827,5.6,1.4,9.7
30人以上,"J 金融業,保険業",令和５,2023,8月,326881,163087,163794,2176,1249,927,3323,2053,1270,325734,162283,163451,6.1,1.7,10.4
30人以上,"J 金融業,保険業",令和５,2023,9月,325734,165174,160560,2505,1610,895,2926,1522,1404,325313,165262,160051,6.3,1.6,11.2
30人以上,"J 金融業,保険業",令和５,2023,10月,325313,162880,162433,5097,2943,2154,6516,3703,2813,323894,162120,161774,5.9,1.6,10.2
30人以上,"J 金融業,保険業",令和５,2023,11月,323894,161985,161909,2048,890,1158,3075,1457,1618,322867,161418,161449,5.9,1.6,10.3
30人以上,"J 金融業,保険業",令和５,2023,12月,322867,161744,161123,1894,1095,799,2300,1166,1134,322461,161673,160788,6,1.7,10.4
30人以上,"K 不動産業,物品賃貸業",平成30,2018,年平均,139149,89058,50091,2343,1325,1018,2002,1211,791,139490,89172,50318,11.7,7.2,19.8
30人以上,"K 不動産業,物品賃貸業",平成31・令和元,2019,年平均,143098,91966,51132,2256,1322,934,1979,1197,781,143375,92091,51285,13.8,11.5,18
30人以上,"K 不動産業,物品賃貸業",令和２,2020,年平均,145768,93342,52427,2598,1507,1091,2234,1381,853,146132,93468,52665,16.4,14,20.6
30人以上,"K 不動産業,物品賃貸業",令和３,2021,年平均,150339,95382,54957,2802,1638,1164,2468,1506,963,150673,95514,55158,14.2,12.5,17.2
30人以上,"K 不動産業,物品賃貸業",令和４,2022,年平均,177167,115360,61807,3001,1963,1039,2419,1574,845,177749,115749,62001,11.3,9.6,14.5
30人以上,"K 不動産業,物品賃貸業",令和５,2023,年平均,182248,116145,66103,3041,1858,1183,2374,1510,864,182915,116493,66422,10,8.4,12.7
30人以上,"K 不動産業,物品賃貸業",令和５,2023,1月,177925,113760,64165,1673,936,737,1709,1048,661,177889,113648,64241,10.9,8.9,14.5
30人以上,"K 不動産業,物品賃貸業",令和５,2023,2月,177889,113376,64513,1711,1208,503,1922,1066,856,177678,113518,64160,10.6,9,13.6
30人以上,"K 不動産業,物品賃貸業",令和５,2023,3月,177678,114231,63447,1624,1038,586,2201,1337,864,177101,113932,63169,10.6,9.2,13.1
30人以上,"K 不動産業,物品賃貸業",令和５,2023,4月,177101,114076,63025,12946,8188,4758,5797,4297,1500,184250,117967,66283,9.9,8.4,12.6
30人以上,"K 不動産業,物品賃貸業",令和５,2023,5月,184250,116729,67521,4235,2458,1777,3569,2342,1227,184916,116845,68071,8.9,7.2,11.7
30人以上,"K 不動産業,物品賃貸業",令和５,2023,6月,184916,118821,66095,1800,863,937,2629,1660,969,184087,118024,66063,10.6,9.1,13.4
30人以上,"K 不動産業,物品賃貸業",令和５,2023,7月,184087,117485,66602,2016,1099,917,2128,1329,799,183975,117255,66720,10.2,8.7,12.9
30人以上,"K 不動産業,物品賃貸業",令和５,2023,8月,183975,116355,67620,1548,911,637,1556,891,665,183967,116375,67592,9.9,8.2,12.9
30人以上,"K 不動産業,物品賃貸業",令和５,2023,9月,183967,116617,67350,2278,1399,879,1756,1055,701,184489,116961,67528,9.9,8.4,12.5
30人以上,"K 不動産業,物品賃貸業",令和５,2023,10月,184489,116482,68007,2888,1922,966,2423,1434,989,184954,116970,67984,9.7,8.3,12.2
30人以上,"K 不動産業,物品賃貸業",令和５,2023,11月,184954,117313,67641,2477,1468,1009,1682,1068,614,185749,117713,68036,8.8,7.2,11.5
30人以上,"K 不動産業,物品賃貸業",令和５,2023,12月,185749,118500,67249,1295,811,484,1120,596,524,185924,118715,67209,9.4,8.2,11.7
30人以上,"L 学術研究,専門・技術サービス業",平成30,2018,年平均,280040,192542,87498,4477,2748,1729,4145,2710,1436,280372,192580,87791,8.1,4,17.1
30人以上,"L 学術研究,専門・技術サービス業",平成31・令和元,2019,年平均,279409,189897,89512,3998,2365,1633,4301,2676,1624,279106,189586,89521,6.2,2.7,13.6
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,年平均,275021,184226,90795,3656,2237,1419,4021,2555,1466,274656,183908,90748,6.1,2.8,12.7
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,年平均,276709,168999,107710,5004,2641,2363,4719,2826,1893,276994,168814,108180,5.3,3,9
