事業所規模,産業,和暦年,西暦年,年平均・月,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,TL 調査産業計,令和５,2023,11月,370614,449526,276026,346789,422717,255778,322021,24768,23825,26809,20248
５人以上,TL 調査産業計,令和５,2023,12月,760534,968764,511907,346436,422029,256178,322241,24195,414098,546735,255729
５人以上,"C 鉱業,採石業,砂利採取業",平成30,2018,年平均,727494,801759,515086,546027,598271,396602,518096,27931,181467,203488,118484
５人以上,"C 鉱業,採石業,砂利採取業",平成31・令和元,2019,年平均,802882,863788,591888,577972,621460,427321,545840,32132,224910,242328,164567
５人以上,"C 鉱業,採石業,砂利採取業",令和２,2020,年平均,825999,889972,607677,569232,609297,432501,534408,34824,256767,280675,175176
５人以上,"C 鉱業,採石業,砂利採取業",令和３,2021,年平均,810732,886749,592801,567888,614807,433377,527454,40434,242844,271942,159424
５人以上,"C 鉱業,採石業,砂利採取業",令和４,2022,年平均,774705,848328,564395,594183,642356,456572,551992,42191,180522,205972,107823
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,年平均,964430,1045851,715707,632581,679581,489007,593609,38972,331849,366270,226700
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,1月,609258,652139,469096,606732,649378,467337,569100,37632,2526,2761,1759
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,2月,615969,659791,473193,613336,657048,470916,573121,40215,2633,2743,2277
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,3月,×,×,×,×,×,×,×,×,×,×,×
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,4月,×,×,×,×,×,×,×,×,×,×,×
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,5月,637642,682555,499493,633535,678054,496598,590293,43242,4107,4501,2895
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,6月,2897653,3220103,1935391,624848,673664,479170,591515,33333,2272805,2546439,1456221
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,7月,639943,691431,488283,635408,686522,484849,596092,39316,4535,4909,3434
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,8月,639808,690653,490504,635556,686252,486687,597230,38326,4252,4401,3817
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,9月,639561,691923,484911,635014,687164,480988,601867,33147,4547,4759,3923
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,10月,650358,697844,508712,645693,692946,504743,608094,37599,4665,4898,3969
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,11月,1046861,1144833,755067,649476,697503,506436,605795,43681,397385,447330,248631
５人以上,"C 鉱業,採石業,砂利採取業",令和５,2023,12月,1893124,2051804,1419037,657337,707429,507677,615129,42208,1235787,1344375,911360
５人以上,D 建設業,平成30,2018,年平均,512704,549362,349100,391144,420164,261627,349934,41210,121560,129198,87473
５人以上,D 建設業,平成31・令和元,2019,年平均,551867,592798,358185,417931,447292,278996,379122,38809,133936,145506,79189
５人以上,D 建設業,令和２,2020,年平均,531372,562396,374157,404490,426646,292215,368402,36088,126882,135750,81942
５人以上,D 建設業,令和３,2021,年平均,517201,550430,366089,402945,427741,290183,367667,35278,114256,122689,75906
５人以上,D 建設業,令和４,2022,年平均,562945,602579,402384,430086,461477,302920,395807,34279,132859,141102,99464
５人以上,D 建設業,令和５,2023,年平均,565395,606084,405236,441503,472758,318476,406405,35098,123892,133326,86760
５人以上,D 建設業,令和５,2023,1月,434547,464594,312863,427925,457086,309828,392465,35460,6622,7508,3035
５人以上,D 建設業,令和５,2023,2月,430308,456352,317646,425443,451002,314880,390571,34872,4865,5350,2766
５人以上,D 建設業,令和５,2023,3月,551420,593498,379372,438869,468674,317004,399702,39167,112551,124824,62368
５人以上,D 建設業,令和５,2023,4月,463435,491887,343404,448887,476228,333545,410595,38292,14548,15659,9859
５人以上,D 建設業,令和５,2023,5月,447855,478522,326798,434222,464239,315730,399754,34468,13633,14283,11068
５人以上,D 建設業,令和５,2023,6月,935916,1000738,683377,436384,466922,317413,401297,35087,499532,533816,365964
５人以上,D 建設業,令和５,2023,7月,640841,689258,450897,450780,482946,324590,414956,35824,190061,206312,126307
５人以上,D 建設業,令和５,2023,8月,454037,492600,314411,442469,478857,310719,408465,34004,11568,13743,3692
５人以上,D 建設業,令和５,2023,9月,458103,489061,336648,448464,479346,327306,417285,31179,9639,9715,9342
５人以上,D 建設業,令和５,2023,10月,462241,497549,329042,452350,486967,321757,419381,32969,9891,10582,7285
５人以上,D 建設業,令和５,2023,11月,461688,495772,326884,446884,479910,316267,412224,34660,14804,15862,10617
５人以上,D 建設業,令和５,2023,12月,1034966,1124883,708480,444717,480841,313552,409404,35313,590249,644042,394928
５人以上,E 製造業,平成30,2018,年平均,509889,578205,351248,393950,445296,274718,367960,25990,115939,132909,76530
５人以上,E 製造業,平成31・令和元,2019,年平均,515359,581443,354192,392977,441184,275410,369174,23803,122382,140259,78782
５人以上,E 製造業,令和２,2020,年平均,504323,572913,345644,389086,439414,272655,369183,19903,115237,133499,72989
５人以上,E 製造業,令和３,2021,年平均,500464,573784,341047,391807,445626,274789,369964,21843,108657,128158,66258
５人以上,E 製造業,令和４,2022,年平均,497818,569740,342060,384714,436909,271679,361450,23264,113104,132831,70381
５人以上,E 製造業,令和５,2023,年平均,518452,580601,377946,396783,442528,293364,372163,24620,121669,138073,84582
５人以上,E 製造業,令和５,2023,1月,411429,457024,303733,394160,439593,286847,371590,22570,17269,17431,16886
５人以上,E 製造業,令和５,2023,2月,402569,448270,294648,392586,435646,290901,369227,23359,9983,12624,3747
５人以上,E 製造業,令和５,2023,3月,481068,535973,353800,395713,439866,293368,369404,26309,85355,96107,60432
５人以上,E 製造業,令和５,2023,4月,407858,453251,304948,396451,442347,292401,369173,27278,11407,10904,12547
５人以上,E 製造業,令和５,2023,5月,428693,479028,317182,392767,438817,290748,368846,23921,35926,40211,26434
５人以上,E 製造業,令和５,2023,6月,818771,924375,583196,398585,444008,297258,373797,24788,420186,480367,285938
５人以上,E 製造業,令和５,2023,7月,597884,673066,427305,395368,440700,292515,370797,24571,202516,232366,134790
５人以上,E 製造業,令和５,2023,8月,421321,472042,309272,393486,439458,291928,369940,23546,27835,32584,17344
５人以上,E 製造業,令和５,2023,9月,409648,457968,301497,396926,442984,293837,373117,23809,12722,14984,7660
５人以上,E 製造業,令和５,2023,10月,405159,454100,297422,400728,449046,294361,375544,25184,4431,5054,3061
５人以上,E 製造業,令和５,2023,11月,441390,494058,321166,402629,448121,298785,376518,26111,38761,45937,22381
５人以上,E 製造業,令和５,2023,12月,976382,1103218,697952,401631,449460,296638,377656,23975,574751,653758,401314
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,年平均,619129,633029,547229,507997,522371,433643,438829,69168,111132,110658,113586
５人以上,F 電気・ガス・熱供給・水道業,平成31・令和元,2019,年平均,643635,665037,532353,518943,537790,420946,449895,69048,124692,127247,111407
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,年平均,629433,644270,554710,480613,492377,421369,423289,57324,148820,151893,133341
５人以上,F 電気・ガス・熱供給・水道業,令和３,2021,年平均,660394,675227,586178,513073,524821,454291,463301,49772,147321,150406,131887
５人以上,F 電気・ガス・熱供給・水道業,令和４,2022,年平均,595790,611200,517703,469914,484150,397774,418740,51174,125876,127050,119929
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,年平均,653544,675617,550276,497679,514200,420385,437665,60014,155865,161417,129891
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,1月,573543,599016,450050,484080,496166,425488,433123,50957,89463,102850,24562
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,2月,562600,585077,440951,496749,510605,421761,438569,58180,65851,74472,19190
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,3月,×,×,×,×,×,×,×,×,×,×,×
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,4月,×,×,×,×,×,×,×,×,×,×,×
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,5月,489515,504120,423442,482354,497599,413384,422547,59807,7161,6521,10058
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,6月,1149680,1178623,1004949,494888,511346,412590,433515,61373,654792,667277,592359
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,7月,530973,544344,470412,500272,515636,430686,439741,60531,30701,28708,39726
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,8月,499579,516626,423232,496645,513314,421988,440887,55758,2934,3312,1244
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,9月,503811,522266,421328,500514,518856,418539,441809,58705,3297,3410,2789
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,10月,521676,540864,435919,505253,523511,423656,442243,63010,16423,17353,12263
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,11月,505028,523614,421909,503876,522275,421590,441782,62094,1152,1339,319
５人以上,F 電気・ガス・熱供給・水道業,令和５,2023,12月,1370467,1410535,1191279,498661,517344,415105,441441,57220,871806,893191,776174
５人以上,G 情報通信業,平成30,2018,年平均,520226,568661,391458,407902,443231,313978,376632,31270,112324,125430,77480
５人以上,G 情報通信業,平成31・令和元,2019,年平均,537885,583066,411799,415434,448321,323656,380592,34842,122451,134745,88143
５人以上,G 情報通信業,令和２,2020,年平均,533549,583973,402912,416760,453348,321970,382973,33787,116789,130625,80942
５人以上,G 情報通信業,令和３,2021,年平均,537744,586034,419716,415920,451541,328858,383217,32703,121824,134493,90858
５人以上,G 情報通信業,令和４,2022,年平均,543292,600436,413087,416012,456044,324798,381141,34871,127280,144392,88289
５人以上,G 情報通信業,令和５,2023,年平均,546036,599079,424829,422301,460147,335821,385419,36882,123735,138932,89008
５人以上,G 情報通信業,令和５,2023,1月,431699,471554,336251,407590,444421,319383,374112,33478,24109,27133,16868
５人以上,G 情報通信業,令和５,2023,2月,418335,456301,328308,409355,446665,320883,373539,35816,8980,9636,7425
５人以上,G 情報通信業,令和５,2023,3月,472063,517789,364810,415249,454322,323602,376975,38274,56814,63467,41208
５人以上,G 情報通信業,令和５,2023,4月,482694,527374,379319,425143,462411,338917,386326,38817,57551,64963,40402
５人以上,G 情報通信業,令和５,2023,5月,453975,493773,364700,419918,458318,333777,383990,35928,34057,35455,30923
５人以上,G 情報通信業,令和５,2023,6月,939061,1051843,685129,419076,456691,334385,383170,35906,519985,595152,350744
５人以上,G 情報通信業,令和５,2023,7月,529576,582169,411401,424826,463174,338658,387442,37384,104750,118995,72743
５人以上,G 情報通信業,令和５,2023,8月,430970,469792,344948,420577,458666,336179,384718,35859,10393,11126,8769
５人以上,G 情報通信業,令和５,2023,9月,463379,501233,374945,428804,465320,343495,392961,35843,34575,35913,31450
５人以上,G 情報通信業,令和５,2023,10月,461372,503517,366594,428586,467375,341356,391410,37176,32786,36142,25238
５人以上,G 情報通信業,令和５,2023,11月,470158,505651,390547,439923,477877,354790,399418,40505,30235,27774,35757
５人以上,G 情報通信業,令和５,2023,12月,983762,1098461,728090,427796,466268,342038,390247,37549,555966,632193,386052
５人以上,"H 運輸業,郵便業",平成30,2018,年平均,452829,487532,322014,366094,395459,255402,321202,44892,86735,92073,66612
５人以上,"H 運輸業,郵便業",平成31・令和元,2019,年平均,471962,503923,368054,369261,398703,273543,324252,45009,102701,105220,94511
５人以上,"H 運輸業,郵便業",令和２,2020,年平均,396075,436107,286278,335879,369258,244330,297366,38513,60196,66849,41948
５人以上,"H 運輸業,郵便業",令和３,2021,年平均,389735,427152,285415,334507,363534,253578,294189,40318,55228,63618,31837
５人以上,"H 運輸業,郵便業",令和４,2022,年平均,429630,462275,330315,357846,385141,274806,310886,46960,71784,77134,55509
５人以上,"H 運輸業,郵便業",令和５,2023,年平均,484155,521282,377013,388770,418131,304040,338203,50567,95385,103151,72973
５人以上,"H 運輸業,郵便業",令和５,2023,1月,411242,442506,320324,380059,410817,290612,329685,50374,31183,31689,29712
５人以上,"H 運輸業,郵便業",令和５,2023,2月,389145,419459,299551,370782,399443,286074,325466,45316,18363,20016,13477
５人以上,"H 運輸業,郵便業",令和５,2023,3月,415062,448481,315534,387069,415960,301025,334360,52709,27993,32521,14509
５人以上,"H 運輸業,郵便業",令和５,2023,4月,461859,502712,341202,401886,431600,314129,352339,49547,59973,71112,27073
５人以上,"H 運輸業,郵便業",令和５,2023,5月,414196,446044,324585,384119,412287,304862,334861,49258,30077,33757,19723
５人以上,"H 運輸業,郵便業",令和５,2023,6月,750462,804674,585540,392016,417994,312986,343630,48386,358446,386680,272554
５人以上,"H 運輸業,郵便業",令和５,2023,7月,486427,515420,404473,393814,423503,309892,342664,51150,92613,91917,94581
５人以上,"H 運輸業,郵便業",令和５,2023,8月,394313,423846,308551,386537,414922,304110,333943,52594,7776,8924,4441
５人以上,"H 運輸業,郵便業",令和５,2023,9月,405488,437464,313759,387793,418101,300851,336285,51508,17695,19363,12908
５人以上,"H 運輸業,郵便業",令和５,2023,10月,393819,422891,311028,388324,416604,307790,336425,51899,5495,6287,3238
５人以上,"H 運輸業,郵便業",令和５,2023,11月,421291,455922,325928,391573,421558,309004,341070,50503,29718,34364,16924
５人以上,"H 運輸業,郵便業",令和５,2023,12月,863485,931889,671913,401199,434937,306715,347621,53578,462286,496952,365198
５人以上,"I 卸売業,小売業",平成30,2018,年平均,441187,561171,283685,334575,417034,226331,319599,14976,106612,144137,57354
５人以上,"I 卸売業,小売業",平成31・令和元,2019,年平均,415529,530530,266590,328255,411997,219799,312337,15918,87274,118533,46791
５人以上,"I 卸売業,小売業",令和２,2020,年平均,412958,524707,270850,325725,407035,222326,310843,14882,87233,117672,48524
５人以上,"I 卸売業,小売業",令和３,2021,年平均,420920,527861,279959,330950,407537,229999,313734,17216,89970,120324,49960
５人以上,"I 卸売業,小売業",令和４,2022,年平均,437217,554590,291118,337750,418125,237705,318629,19121,99467,136465,53413
５人以上,"I 卸売業,小売業",令和５,2023,年平均,437059,558814,293044,342939,430094,239850,324416,18523,94120,128720,53194
５人以上,"I 卸売業,小売業",令和５,2023,1月,342340,432966,237316,333291,421639,230906,315226,18065,9049,11327,6410
５人以上,"I 卸売業,小売業",令和５,2023,2月,342994,429514,240122,332492,419321,229252,315425,17067,10502,10193,10870
５人以上,"I 卸売業,小売業",令和５,2023,3月,384764,489011,260081,341090,429010,235935,322660,18430,43674,60001,24146
５人以上,"I 卸売業,小売業",令和５,2023,4月,369685,462638,257488,345125,431140,241302,325468,19657,24560,31498,16186
５人以上,"I 卸売業,小売業",令和５,2023,5月,355959,441041,252893,344146,428661,241767,325514,18632,11813,12380,11126
５人以上,"I 卸売業,小売業",令和５,2023,6月,579337,747793,377527,343672,428351,242227,326003,17669,235665,319442,135300
５人以上,"I 卸売業,小売業",令和５,2023,7月,584143,777539,359174,342380,431643,238543,323462,18918,241763,345896,120631
５人以上,"I 卸売業,小売業",令和５,2023,8月,357596,445497,252620,347924,433443,245792,329830,18094,9672,12054,6828
５人以上,"I 卸売業,小売業",令和５,2023,9月,374013,473542,259030,347809,436043,245875,330005,17804,26204,37499,13155
５人以上,"I 卸売業,小売業",令和５,2023,10月,352893,441229,249527,344289,431690,242016,325260,19029,8604,9539,7511
５人以上,"I 卸売業,小売業",令和５,2023,11月,376836,470185,267413,347631,435823,244252,327761,19870,29205,34362,23161
５人以上,"I 卸売業,小売業",令和５,2023,12月,822623,1094177,502142,345398,434419,240338,326360,19038,477225,659758,261804
５人以上,"J 金融業,保険業",平成30,2018,年平均,664843,879937,429390,490797,632641,335527,459474,31323,174046,247296,93863
５人以上,"J 金融業,保険業",平成31・令和元,2019,年平均,670309,868533,448552,494704,627467,346179,459390,35314,175605,241066,102373
５人以上,"J 金融業,保険業",令和２,2020,年平均,675392,883446,458294,497178,638910,349285,459917,37261,178214,244536,109009
５人以上,"J 金融業,保険業",令和３,2021,年平均,615129,808592,416861,454625,584012,322025,420359,34266,160504,224580,94836
５人以上,"J 金融業,保険業",令和４,2022,年平均,627905,815359,435631,468748,598601,335556,432477,36271,159157,216758,100075
５人以上,"J 金融業,保険業",令和５,2023,年平均,612020,805321,428450,458350,592582,330875,425826,32524,153670,212739,97575
５人以上,"J 金融業,保険業",令和５,2023,1月,499750,650814,354107,461892,597828,330834,430387,31505,37858,52986,23273
５人以上,"J 金融業,保険業",令和５,2023,2月,524709,694964,360993,461154,598005,329559,428916,32238,63555,96959,31434
５人以上,"J 金融業,保険業",令和５,2023,3月,541210,696366,390003,463821,595642,335355,430715,33106,77389,100724,54648
５人以上,"J 金融業,保険業",令和５,2023,4月,484092,620183,354039,471615,602954,346102,434762,36853,12477,17229,7937
５人以上,"J 金融業,保険業",令和５,2023,5月,688725,933315,451860,467982,595955,344051,433613,34369,220743,337360,107809
５人以上,"J 金融業,保険業",令和５,2023,6月,1129561,1501044,769807,471348,602706,344137,437968,33380,658213,898338,425670
５人以上,"J 金融業,保険業",令和５,2023,7月,527726,685371,379987,452623,588648,325146,420188,32435,75103,96723,54841
５人以上,"J 金融業,保険業",令和５,2023,8月,450350,588358,323042,442450,577583,317794,412502,29948,7900,10775,5248
５人以上,"J 金融業,保険業",令和５,2023,9月,489993,630552,356293,460588,592461,335151,428752,31836,29405,38091,21142
５人以上,"J 金融業,保険業",令和５,2023,10月,457526,597605,325840,448346,586187,318764,417438,30908,9180,11418,7076
５人以上,"J 金融業,保険業",令和５,2023,11月,468610,613876,334030,449314,586548,322176,416163,33151,19296,27328,11854
５人以上,"J 金融業,保険業",令和５,2023,12月,1078267,1442039,740915,448731,585570,321830,418228,30503,629536,856469,419085
５人以上,"K 不動産業,物品賃貸業",平成30,2018,年平均,454650,538621,307525,357421,420301,247250,332999,24422,97229,118320,60275
５人以上,"K 不動産業,物品賃貸業",平成31・令和元,2019,年平均,445326,527008,307529,339761,396814,243513,315964,23797,105565,130194,64016
５人以上,"K 不動産業,物品賃貸業",令和２,2020,年平均,441322,515477,312924,345621,399479,252368,324743,20878,95701,115998,60556
５人以上,"K 不動産業,物品賃貸業",令和３,2021,年平均,474391,547142,343280,366672,418084,274019,342064,24608,107719,129058,69261
５人以上,"K 不動産業,物品賃貸業",令和４,2022,年平均,506903,584134,360350,383599,436854,282542,355174,28425,123304,147280,77808
５人以上,"K 不動産業,物品賃貸業",令和５,2023,年平均,513862,595001,372076,380271,434678,285198,354038,26233,133591,160323,86878
５人以上,"K 不動産業,物品賃貸業",令和５,2023,1月,402924,467216,290819,374288,433050,271826,350159,24129,28636,34166,18993
５人以上,"K 不動産業,物品賃貸業",令和５,2023,2月,389061,450456,283442,370611,427445,272837,346886,23725,18450,23011,10605
５人以上,"K 不動産業,物品賃貸業",令和５,2023,3月,404938,466073,298588,379358,435575,281562,351842,27516,25580,30498,17026
５人以上,"K 不動産業,物品賃貸業",令和５,2023,4月,446084,510612,333983,390165,445068,294784,363657,26508,55919,65544,39199
５人以上,"K 不動産業,物品賃貸業",令和５,2023,5月,408861,472917,300750,381814,438489,286161,355372,26442,27047,34428,14589
５人以上,"K 不動産業,物品賃貸業",令和５,2023,6月,900879,1058631,622787,378993,431326,286739,353324,25669,521886,627305,336048
５人以上,"K 不動産業,物品賃貸業",令和５,2023,7月,591884,692396,419595,386107,443622,287520,359401,26706,205777,248774,132075
５人以上,"K 不動産業,物品賃貸業",令和５,2023,8月,394702,452509,293597,373689,425796,282553,346724,26965,21013,26713,11044
５人以上,"K 不動産業,物品賃貸業",令和５,2023,9月,396515,450731,301025,375567,425569,287500,351475,24092,20948,25162,13525
５人以上,"K 不動産業,物品賃貸業",令和５,2023,10月,397767,450613,304483,375875,425670,287977,348587,27288,21892,24943,16506
５人以上,"K 不動産業,物品賃貸業",令和５,2023,11月,407503,463881,306379,388987,443081,291959,361402,27585,18516,20800,14420
５人以上,"K 不動産業,物品賃貸業",令和５,2023,12月,1012943,1182427,708484,387450,441487,290380,359391,28059,625493,740940,418104
５人以上,"L 学術研究,専門・技術サービス業",平成30,2018,年平均,536733,613634,386465,423915,480771,312816,398343,25572,112818,132863,73649
５人以上,"L 学術研究,専門・技術サービス業",平成31・令和元,2019,年平均,559637,642244,404568,443742,506044,326788,417826,25916,115895,136200,77780
５人以上,"L 学術研究,専門・技術サービス業",令和２,2020,年平均,532108,608204,385076,426414,485290,312654,402328,24086,105694,122914,72422
５人以上,"L 学術研究,専門・技術サービス業",令和３,2021,年平均,513884,599330,379175,415358,480265,313029,385888,29470,98526,119065,66146
５人以上,"L 学術研究,専門・技術サービス業",令和４,2022,年平均,551573,662086,401969,430944,508411,326075,401882,29062,120629,153675,75894
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,年平均,559041,675974,405780,439841,520375,334288,412451,27390,119200,155599,71492
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,1月,464026,554774,344299,429262,507866,325557,402482,26780,34764,46908,18742
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,2月,431030,515236,324966,427432,511984,320932,400486,26946,3598,3252,4034
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,3月,544528,665569,383041,440921,522049,332684,410957,29964,103607,143520,50357
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,4月,494297,588646,371557,447868,530330,340592,417308,30560,46429,58316,30965
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,5月,506612,624968,354091,436348,517534,331727,409513,26835,70264,107434,22364
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,6月,878035,1098846,591741,443143,522557,340179,415850,27293,434892,576289,251562
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,7月,569267,677410,430952,438193,517185,337162,411383,26810,131074,160225,93790
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,8月,462239,539963,354909,444550,519958,340418,418122,26428,17689,20005,14491
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,9月,491079,586703,361376,443536,522235,336790,416866,26670,47543,64468,24586
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,10月,496835,591265,368095,443304,522972,334689,417546,25758,53531,68293,33406
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,11月,458074,545736,346708,441980,526051,335175,414245,27735,16094,19685,11533
５人以上,"L 学術研究,専門・技術サービス業",令和５,2023,12月,898775,1112232,624319,440785,522970,335114,413765,27020,457990,589262,289205
５人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,146303,190985,110698,136299,174312,106009,128071,8228,10004,16673,4689
５人以上,"M 宿泊業,飲食サービス業",平成31・令和元,2019,年平均,136317,175060,104776,127347,161175,99807,118488,8859,8970,13885,4969
５人以上,"M 宿泊業,飲食サービス業",令和２,2020,年平均,123941,161806,92308,117525,152068,88668,111585,5940,6416,9738,3640
５人以上,"M 宿泊業,飲食サービス業",令和３,2021,年平均,135239,182938,97239,128057,171704,93286,123754,4303,7182,11234,3953
５人以上,"M 宿泊業,飲食サービス業",令和４,2022,年平均,166783,219502,123600,156198,202863,117975,147615,8583,10585,16639,5625
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,年平均,169655,228608,126348,158132,209786,120187,148394,9738,11523,18822,6161
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,1月,165724,219559,125815,160868,212248,122780,151094,9774,4856,7311,3035
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,2月,161951,216096,120973,160013,212475,120309,150709,9304,1938,3621,664
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,3月,184655,251517,134627,160036,211524,121511,150027,10009,24619,39993,13116
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,4月,165618,221853,125215,162301,216350,123468,151868,10433,3317,5503,1747
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,5月,161797,216879,121540,159700,212989,120754,149053,10647,2097,3890,786
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,6月,169163,222325,131682,152394,198871,119625,141189,11205,16769,23454,12057
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,7月,185138,258981,131307,158583,211242,120195,149169,9414,26555,47739,11112
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,8月,162132,220414,118681,158464,213611,117350,149357,9107,3668,6803,1331
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,9月,156518,211360,116744,152814,204342,115444,143911,8903,3704,7018,1300
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,10月,163539,217288,123648,160570,212647,121920,151790,8780,2969,4641,1728
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,11月,160267,213963,120932,154431,204308,117894,145721,8710,5836,9655,3038
５人以上,"M 宿泊業,飲食サービス業",令和５,2023,12月,198736,271736,144650,157764,207063,121238,147112,10652,40972,64673,23412
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,244696,297392,197980,213115,253964,176902,201413,11702,31581,43428,21078
５人以上,"N 生活関連サービス業,娯楽業",平成31・令和元,2019,年平均,252714,315880,205904,221439,272221,183806,208493,12946,31275,43659,22098
５人以上,"N 生活関連サービス業,娯楽業",令和２,2020,年平均,265921,350386,205634,241486,314305,189512,233457,8029,24435,36081,16122
５人以上,"N 生活関連サービス業,娯楽業",令和３,2021,年平均,271517,345990,217555,253371,320930,204419,244826,8545,18146,25060,13136
５人以上,"N 生活関連サービス業,娯楽業",令和４,2022,年平均,285737,337584,241068,253406,293324,219015,242352,11054,32331,44260,22053
５人以上,"N 生活関連サービス業,娯楽業",令和５,2023,年平均,295297,356818,238056,260305,308847,215140,250576,9729,34992,47971,22916
