年度,会計名称,款,款名称,項,項名称,目,目名称,細目,細目名称,節,節名称,予算額
H31,国民健康保険特別会計,05,保健事業費,01,保健事業費,02,疾病予防費,872,疾病予防に要する経費,13,委託料,11458
H31,国民健康保険特別会計,05,保健事業費,02,特定健康診査等事業費,01,特定健康診査等事業費,760,特定健康診査に要する経費,11,需用費,4371
H31,国民健康保険特別会計,05,保健事業費,02,特定健康診査等事業費,01,特定健康診査等事業費,760,特定健康診査に要する経費,12,役務費,4415
H31,国民健康保険特別会計,05,保健事業費,02,特定健康診査等事業費,01,特定健康診査等事業費,760,特定健康診査に要する経費,13,委託料,145304
H31,国民健康保険特別会計,05,保健事業費,02,特定健康診査等事業費,01,特定健康診査等事業費,760,特定健康診査に要する経費,19,負担金・補助及び交付金,3585
H31,国民健康保険特別会計,05,保健事業費,02,特定健康診査等事業費,01,特定健康診査等事業費,761,特定保健指導に要する経費,11,需用費,103
H31,国民健康保険特別会計,05,保健事業費,02,特定健康診査等事業費,01,特定健康診査等事業費,761,特定保健指導に要する経費,12,役務費,245
H31,国民健康保険特別会計,05,保健事業費,02,特定健康診査等事業費,01,特定健康診査等事業費,761,特定保健指導に要する経費,13,委託料,8236
H31,国民健康保険特別会計,05,保健事業費,02,特定健康診査等事業費,01,特定健康診査等事業費,761,特定保健指導に要する経費,14,使用料及び賃借料,77
H31,国民健康保険特別会計,06,基金積立金,01,基金積立金,01,基金積立金,762,国民健康保険財政運営基金,25,積立金,51
H31,国民健康保険特別会計,08,諸支出金,01,償還金及び還付加算金,01,一般被保険者保険税還付金,764,一般被保険者保険税還付金,23,償還金・利子及び割引料,22000
H31,国民健康保険特別会計,08,諸支出金,01,償還金及び還付加算金,02,退職被保険者等保険税還付金,765,退職被保険者等保険税還付金,23,償還金・利子及び割引料,1000
H31,国民健康保険特別会計,08,諸支出金,01,償還金及び還付加算金,06,保険給付費等交付金償還金,979,保険給付費等償還金,23,償還金・利子及び割引料,1
H31,国民健康保険特別会計,08,諸支出金,01,償還金及び還付加算金,08,その他償還金,981,その他償還金,23,償還金・利子及び割引料,1
H31,国民健康保険特別会計,09,共同事業拠出金,01,共同事業拠出金,01,その他共同事業事務費拠出金,751,退職者医療共同事業に要する拠出金,19,負担金・補助及び交付金,4
H31,国民健康保険特別会計,10,予備費,01,予備費,01,予備費,768,予備費,,予備費,5000
H31,介護保険特別会計,01,総務費,01,総務管理費,01,一般管理費,035,職員人件費等,02,給料,60157
H31,介護保険特別会計,01,総務費,01,総務管理費,01,一般管理費,035,職員人件費等,03,職員手当等,52039
H31,介護保険特別会計,01,総務費,01,総務管理費,01,一般管理費,035,職員人件費等,04,共済費,22428
H31,介護保険特別会計,01,総務費,01,総務管理費,01,一般管理費,035,職員人件費等,09,旅費,75
H31,介護保険特別会計,01,総務費,01,総務管理費,01,一般管理費,789,介護保険事務経費,01,報酬,3422
H31,介護保険特別会計,01,総務費,01,総務管理費,01,一般管理費,789,介護保険事務経費,04,共済費,262
H31,介護保険特別会計,01,総務費,01,総務管理費,01,一般管理費,789,介護保険事務経費,07,賃金,153
H31,介護保険特別会計,01,総務費,01,総務管理費,01,一般管理費,789,介護保険事務経費,09,旅費,198
H31,介護保険特別会計,01,総務費,01,総務管理費,01,一般管理費,789,介護保険事務経費,11,需用費,3093
H31,介護保険特別会計,01,総務費,01,総務管理費,01,一般管理費,789,介護保険事務経費,12,役務費,13576
H31,介護保険特別会計,01,総務費,01,総務管理費,01,一般管理費,789,介護保険事務経費,13,委託料,30226
H31,介護保険特別会計,01,総務費,01,総務管理費,01,一般管理費,789,介護保険事務経費,19,負担金・補助及び交付金,282
H31,介護保険特別会計,01,総務費,01,総務管理費,01,一般管理費,790,介護保険サービス推進事業,08,報償費,52
H31,介護保険特別会計,01,総務費,01,総務管理費,01,一般管理費,790,介護保険サービス推進事業,13,委託料,608
H31,介護保険特別会計,01,総務費,01,総務管理費,01,一般管理費,993,介護サービス事業所等に対する指導検査等事業,13,委託料,1437
H31,介護保険特別会計,01,総務費,01,総務管理費,02,運営協議会費,791,介護保険運営協議会費,01,報酬,526
H31,介護保険特別会計,01,総務費,01,総務管理費,02,運営協議会費,791,介護保険運営協議会費,13,委託料,129
H31,介護保険特別会計,01,総務費,01,総務管理費,02,運営協議会費,874,地域包括支援センター運営協議会費,08,報償費,68
H31,介護保険特別会計,01,総務費,01,総務管理費,02,運営協議会費,874,地域包括支援センター運営協議会費,13,委託料,145
H31,介護保険特別会計,01,総務費,01,総務管理費,03,連合会負担金,792,国民健康保険団体連合会負担金,19,負担金・補助及び交付金,425
H31,介護保険特別会計,01,総務費,02,徴収費,01,賦課徴収費,793,介護保険料賦課徴収事務経費,11,需用費,3205
H31,介護保険特別会計,01,総務費,02,徴収費,01,賦課徴収費,793,介護保険料賦課徴収事務経費,12,役務費,119
H31,介護保険特別会計,01,総務費,02,徴収費,01,賦課徴収費,793,介護保険料賦課徴収事務経費,13,委託料,1601
H31,介護保険特別会計,01,総務費,02,徴収費,01,賦課徴収費,793,介護保険料賦課徴収事務経費,19,負担金・補助及び交付金,168
H31,介護保険特別会計,01,総務費,03,介護認定審査会費,01,介護認定審査会費,794,介護認定審査会運営費,01,報酬,13805
H31,介護保険特別会計,01,総務費,03,介護認定審査会費,01,介護認定審査会費,794,介護認定審査会運営費,09,旅費,100
H31,介護保険特別会計,01,総務費,03,介護認定審査会費,01,介護認定審査会費,794,介護認定審査会運営費,14,使用料及び賃借料,360
H31,介護保険特別会計,01,総務費,03,介護認定審査会費,02,介護認定調査費,795,介護認定調査事業,01,報酬,19805
H31,介護保険特別会計,01,総務費,03,介護認定審査会費,02,介護認定調査費,795,介護認定調査事業,04,共済費,3278
H31,介護保険特別会計,01,総務費,03,介護認定審査会費,02,介護認定調査費,795,介護認定調査事業,09,旅費,924
H31,介護保険特別会計,01,総務費,03,介護認定審査会費,02,介護認定調査費,795,介護認定調査事業,11,需用費,726
H31,介護保険特別会計,01,総務費,03,介護認定審査会費,02,介護認定調査費,795,介護認定調査事業,12,役務費,23638
H31,介護保険特別会計,01,総務費,03,介護認定審査会費,02,介護認定調査費,795,介護認定調査事業,13,委託料,15111
H31,介護保険特別会計,01,総務費,03,介護認定審査会費,02,介護認定調査費,795,介護認定調査事業,14,使用料及び賃借料,203
H31,介護保険特別会計,02,保険給付費,01,介護サービス等諸費,01,介護サービス等諸費,804,介護サービス等諸費,19,負担金・補助及び交付金,8763789
H31,介護保険特別会計,02,保険給付費,02,介護予防サービス等諸費,01,介護予防サービス等諸費,811,介護予防サービス等諸費,19,負担金・補助及び交付金,306330
H31,介護保険特別会計,02,保険給付費,03,その他諸費,01,審査支払手数料,812,審査支払に要する経費,13,委託料,9917
H31,介護保険特別会計,02,保険給付費,04,高額介護サービス等費,01,高額介護サービス等費,815,高額介護サービス等費,19,負担金・補助及び交付金,293129
H31,介護保険特別会計,02,保険給付費,05,高額医療合算介護サービス等費,01,高額医療合算介護サービス等費,817,高額医療合算介護サービス等費,19,負担金・補助及び交付金,33622
H31,介護保険特別会計,02,保険給付費,06,特定入所者介護サービス等費,01,特定入所者介護サービス等費,816,特定入所者介護サービス等費,19,負担金・補助及び交付金,250362
H31,介護保険特別会計,02,保険給付費,07,市町村特別給付費,01,市町村特別給付費,870,市町村特別給付費,19,負担金・補助及び交付金,6740
H31,介護保険特別会計,03,財政安定化基金拠出金,01,財政安定化基金拠出金,01,財政安定化基金拠出金,818,財政安定化基金拠出金,19,負担金・補助及び交付金,1
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,036,職員人件費等,02,給料,13614
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,036,職員人件費等,03,職員手当等,11383
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,036,職員人件費等,04,共済費,4984
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,036,職員人件費等,09,旅費,35
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,831,地域包括支援センター運営事業,08,報償費,78
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,831,地域包括支援センター運営事業,11,需用費,101
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,831,地域包括支援センター運営事業,12,役務費,1350
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,831,地域包括支援センター運営事業,13,委託料,186764
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,831,地域包括支援センター運営事業,14,使用料及び賃借料,4067
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,831,地域包括支援センター運営事業,19,負担金・補助及び交付金,17886
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,902,在宅医療・介護連携推進事業,08,報償費,886
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,902,在宅医療・介護連携推進事業,11,需用費,49
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,902,在宅医療・介護連携推進事業,12,役務費,108
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,902,在宅医療・介護連携推進事業,13,委託料,4464
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,903,認知症施策推進事業,01,報酬,3297
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,903,認知症施策推進事業,04,共済費,604
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,903,認知症施策推進事業,08,報償費,151
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,903,認知症施策推進事業,09,旅費,200
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,903,認知症施策推進事業,11,需用費,676
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,903,認知症施策推進事業,12,役務費,26
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,903,認知症施策推進事業,13,委託料,8318
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,903,認知症施策推進事業,19,負担金・補助及び交付金,38
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,904,生活支援体制整備事業,11,需用費,33
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,904,生活支援体制整備事業,13,委託料,18854
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,916,介護給付費等費用適正化事業,08,報償費,460
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,916,介護給付費等費用適正化事業,12,役務費,394
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,924,地域ケア会議推進事業,08,報償費,216
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,01,包括的支援事業・任意事業費,924,地域ケア会議推進事業,11,需用費,35
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,02,介護予防・生活支援サービス事業費,940,短期集中予防サービス事業,12,役務費,10
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,02,介護予防・生活支援サービス事業費,940,短期集中予防サービス事業,13,委託料,29748
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,02,介護予防・生活支援サービス事業費,941,指定型訪問・通所サービス費,19,負担金・補助及び交付金,347577
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,02,介護予防・生活支援サービス事業費,942,介護予防ケアマネジメント事業,13,委託料,655
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,02,介護予防・生活支援サービス事業費,942,介護予防ケアマネジメント事業,19,負担金・補助及び交付金,60438
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,02,介護予防・生活支援サービス事業費,943,高額介護予防・生活支援サービス費,19,負担金・補助及び交付金,1324
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,02,介護予防・生活支援サービス事業費,944,高額医療合算介護予防・生活支援サービス費,19,負担金・補助及び交付金,311
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,03,一般介護予防事業費,945,一般介護予防事業,08,報償費,2576
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,03,一般介護予防事業費,945,一般介護予防事業,11,需用費,1235
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,03,一般介護予防事業費,945,一般介護予防事業,13,委託料,12501
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,03,一般介護予防事業費,945,一般介護予防事業,19,負担金・補助及び交付金,1597
H31,介護保険特別会計,04,地域支援事業,01,地域支援事業,04,その他の諸経費,946,地域支援事業に係る審査支払に要する経費,13,委託料,930
H31,介護保険特別会計,05,基金積立金,01,基金積立金,01,介護保険給付準備基金積立金,820,介護保険給付準備基金積立金,25,積立金,221
H31,介護保険特別会計,06,公債費,01,公債費,01,利子,822,一時借入金に要する経費,23,償還金・利子及び割引料,1
H31,介護保険特別会計,07,諸支出金,01,償還金及び還付加算金,01,第１号被保険者保険料還付金,823,第１号被保険者保険料還付金,23,償還金・利子及び割引料,3970
H31,介護保険特別会計,07,諸支出金,01,償還金及び還付加算金,02,小切手未払未済償還金,825,小切手未払未済償還金,23,償還金・利子及び割引料,1
H31,介護保険特別会計,07,諸支出金,01,償還金及び還付加算金,03,償還金,824,国庫支出金等返還に要する経費,23,償還金・利子及び割引料,1
H31,介護保険特別会計,07,諸支出金,03,繰出金,01,他会計繰出金,826,他会計繰出金,28,繰出金,1
H31,後期高齢者医療特別会計,01,総務費,01,総務管理費,01,一般管理費,034,職員人件費等,02,給料,22135
H31,後期高齢者医療特別会計,01,総務費,01,総務管理費,01,一般管理費,034,職員人件費等,03,職員手当等,18638
H31,後期高齢者医療特別会計,01,総務費,01,総務管理費,01,一般管理費,034,職員人件費等,04,共済費,8017
H31,後期高齢者医療特別会計,01,総務費,01,総務管理費,01,一般管理費,034,職員人件費等,09,旅費,17
H31,後期高齢者医療特別会計,01,総務費,01,総務管理費,01,一般管理費,776,後期高齢者医療事務事業,01,報酬,1939
H31,後期高齢者医療特別会計,01,総務費,01,総務管理費,01,一般管理費,776,後期高齢者医療事務事業,09,旅費,94
H31,後期高齢者医療特別会計,01,総務費,01,総務管理費,01,一般管理費,776,後期高齢者医療事務事業,11,需用費,361
H31,後期高齢者医療特別会計,01,総務費,01,総務管理費,01,一般管理費,776,後期高齢者医療事務事業,12,役務費,2795
H31,後期高齢者医療特別会計,01,総務費,01,総務管理費,01,一般管理費,776,後期高齢者医療事務事業,13,委託料,1266
H31,後期高齢者医療特別会計,01,総務費,01,総務管理費,01,一般管理費,776,後期高齢者医療事務事業,19,負担金・補助及び交付金,134
H31,後期高齢者医療特別会計,01,総務費,02,徴収費,01,徴収費,777,後期高齢者医療保険料徴収事務事業,01,報酬,10
H31,後期高齢者医療特別会計,01,総務費,02,徴収費,01,徴収費,777,後期高齢者医療保険料徴収事務事業,11,需用費,1501
H31,後期高齢者医療特別会計,01,総務費,02,徴収費,01,徴収費,777,後期高齢者医療保険料徴収事務事業,12,役務費,3087
H31,後期高齢者医療特別会計,01,総務費,02,徴収費,01,徴収費,777,後期高齢者医療保険料徴収事務事業,13,委託料,1878
H31,後期高齢者医療特別会計,02,広域連合納付金,01,広域連合負担金,01,広域連合分賦金,779,後期高齢者医療広域連合納付金支払事業,19,負担金・補助及び交付金,3408399
H31,後期高齢者医療特別会計,03,保健事業費,01,保健事業費,01,健康診査費,784,後期高齢者医療保健事業,11,需用費,3506
H31,後期高齢者医療特別会計,03,保健事業費,01,保健事業費,01,健康診査費,784,後期高齢者医療保健事業,12,役務費,2649
H31,後期高齢者医療特別会計,03,保健事業費,01,保健事業費,01,健康診査費,784,後期高齢者医療保健事業,13,委託料,129668
H31,後期高齢者医療特別会計,03,保健事業費,01,保健事業費,01,健康診査費,784,後期高齢者医療保健事業,19,負担金・補助及び交付金,2280
H31,後期高齢者医療特別会計,04,保険給付費,01,葬祭費,01,葬祭費,785,後期高齢者医療葬祭費給付事業,12,役務費,79
H31,後期高齢者医療特別会計,04,保険給付費,01,葬祭費,01,葬祭費,785,後期高齢者医療葬祭費給付事業,19,負担金・補助及び交付金,43150
H31,後期高齢者医療特別会計,05,諸支出金,01,償還金及び還付加算金,01,保険料還付金,780,後期高齢者医療保険料還付事業,23,償還金・利子及び割引料,3963
H31,後期高齢者医療特別会計,05,諸支出金,02,繰出金,01,一般会計繰出金,782,一般会計繰出金,28,繰出金,1
H31,後期高齢者医療特別会計,06,予備費,01,予備費,01,予備費,783,予備費,,予備費,12
