年度,会計名称,款,款名称,項,項名称,目,目名称,細目,細目名称,節,節名称,予算額
R2,一般会計,2,総務費,1,総務管理費,2,人事管理費,56,職員研修事業,13,委託料,2876
R2,一般会計,2,総務費,1,総務管理費,2,人事管理費,56,職員研修事業,14,使用料及び賃借料,726
R2,一般会計,2,総務費,1,総務管理費,2,人事管理費,56,職員研修事業,19,負担金・補助及び交付金,12721
R2,一般会計,2,総務費,1,総務管理費,3,文書広報費,57,広報活動費,11,需用費,484
R2,一般会計,2,総務費,1,総務管理費,3,文書広報費,57,広報活動費,12,役務費,3224
R2,一般会計,2,総務費,1,総務管理費,3,文書広報費,57,広報活動費,13,委託料,60888
R2,一般会計,2,総務費,1,総務管理費,3,文書広報費,57,広報活動費,14,使用料及び賃借料,192
R2,一般会計,2,総務費,1,総務管理費,3,文書広報費,57,広報活動費,19,負担金・補助及び交付金,42
R2,一般会計,2,総務費,1,総務管理費,3,文書広報費,58,広聴活動費,1,報酬,275
R2,一般会計,2,総務費,1,総務管理費,3,文書広報費,58,広聴活動費,8,報償費,4837
R2,一般会計,2,総務費,1,総務管理費,3,文書広報費,58,広聴活動費,11,需用費,77
R2,一般会計,2,総務費,1,総務管理費,3,文書広報費,59,文書事務経費,11,需用費,1629
R2,一般会計,2,総務費,1,総務管理費,3,文書広報費,59,文書事務経費,12,役務費,239
R2,一般会計,2,総務費,1,総務管理費,3,文書広報費,59,文書事務経費,13,委託料,9199
R2,一般会計,2,総務費,1,総務管理費,3,文書広報費,59,文書事務経費,14,使用料及び賃借料,7
R2,一般会計,2,総務費,1,総務管理費,3,文書広報費,60,事務機械経費,11,需用費,11511
R2,一般会計,2,総務費,1,総務管理費,3,文書広報費,60,事務機械経費,13,委託料,13763
R2,一般会計,2,総務費,1,総務管理費,3,文書広報費,60,事務機械経費,14,使用料及び賃借料,13117
R2,一般会計,2,総務費,1,総務管理費,3,文書広報費,61,情報公開関係経費,1,報酬,537
R2,一般会計,2,総務費,1,総務管理費,3,文書広報費,890,シティセールス推進事業,11,需用費,33
R2,一般会計,2,総務費,1,総務管理費,3,文書広報費,890,シティセールス推進事業,13,委託料,22245
R2,一般会計,2,総務費,1,総務管理費,4,財政管理費,62,財政管理経費,11,需用費,90
R2,一般会計,2,総務費,1,総務管理費,4,財政管理費,62,財政管理経費,13,委託料,2661
R2,一般会計,2,総務費,1,総務管理費,4,財政管理費,62,財政管理経費,14,使用料及び賃借料,726
R2,一般会計,2,総務費,1,総務管理費,4,財政管理費,62,財政管理経費,19,負担金・補助及び交付金,40
R2,一般会計,2,総務費,1,総務管理費,5,会計管理費,63,会計管理経費,11,需用費,450
R2,一般会計,2,総務費,1,総務管理費,5,会計管理費,63,会計管理経費,12,役務費,8822
R2,一般会計,2,総務費,1,総務管理費,5,会計管理費,63,会計管理経費,13,委託料,31781
R2,一般会計,2,総務費,1,総務管理費,5,会計管理費,63,会計管理経費,14,使用料及び賃借料,6
R2,一般会計,2,総務費,1,総務管理費,5,会計管理費,63,会計管理経費,19,負担金・補助及び交付金,100
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,65,公共建築物等整備保全基金積立,25,積立金,69441
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,67,電算機管理運営経費,11,需用費,8195
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,67,電算機管理運営経費,12,役務費,26830
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,67,電算機管理運営経費,13,委託料,72419
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,67,電算機管理運営経費,14,使用料及び賃借料,97139
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,67,電算機管理運営経費,18,備品購入費,484
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,67,電算機管理運営経費,19,負担金・補助及び交付金,6983
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,68,情報政策事務経費,11,需用費,59
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,68,情報政策事務経費,13,委託料,3763
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,68,情報政策事務経費,19,負担金・補助及び交付金,180
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,70,庁舎管理経費,1,報酬,4528
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,70,庁舎管理経費,9,旅費,486
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,70,庁舎管理経費,11,需用費,38648
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,70,庁舎管理経費,12,役務費,10806
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,70,庁舎管理経費,13,委託料,111021
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,70,庁舎管理経費,14,使用料及び賃借料,19
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,70,庁舎管理経費,15,工事請負費,35800
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,70,庁舎管理経費,16,原材料費,54
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,70,庁舎管理経費,18,備品購入費,3816
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,71,庁舎対策事業,25,積立金,101244
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,72,財産管理経費,8,報償費,980
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,72,財産管理経費,9,旅費,100
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,72,財産管理経費,11,需用費,725
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,72,財産管理経費,12,役務費,1308
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,72,財産管理経費,13,委託料,22884
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,72,財産管理経費,15,工事請負費,202130
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,72,財産管理経費,19,負担金・補助及び交付金,15635
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,72,財産管理経費,27,公課費,1
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,73,車両管理経費,11,需用費,8281
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,73,車両管理経費,12,役務費,503
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,73,車両管理経費,14,使用料及び賃借料,4075
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,73,車両管理経費,15,工事請負費,1169
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,73,車両管理経費,18,備品購入費,10665
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,73,車両管理経費,19,負担金・補助及び交付金,30
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,73,車両管理経費,22,補償補填及び賠償金,1
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,73,車両管理経費,27,公課費,54
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,74,情報システム管理運営経費,11,需用費,671
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,74,情報システム管理運営経費,12,役務費,5233
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,74,情報システム管理運営経費,13,委託料,103972
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,74,情報システム管理運営経費,14,使用料及び賃借料,175309
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,74,情報システム管理運営経費,19,負担金・補助及び交付金,8320
R2,一般会計,2,総務費,1,総務管理費,6,財産管理費,79,いきいきＴＡＭＡ基金積立,25,積立金,15
R2,一般会計,2,総務費,1,総務管理費,7,企画費,80,企画事務経費,8,報償費,433
R2,一般会計,2,総務費,1,総務管理費,7,企画費,80,企画事務経費,9,旅費,1
R2,一般会計,2,総務費,1,総務管理費,7,企画費,80,企画事務経費,11,需用費,287
R2,一般会計,2,総務費,1,総務管理費,7,企画費,80,企画事務経費,12,役務費,15
R2,一般会計,2,総務費,1,総務管理費,7,企画費,80,企画事務経費,13,委託料,2846
R2,一般会計,2,総務費,1,総務管理費,7,企画費,80,企画事務経費,14,使用料及び賃借料,170
R2,一般会計,2,総務費,1,総務管理費,7,企画費,80,企画事務経費,19,負担金・補助及び交付金,420
R2,一般会計,2,総務費,1,総務管理費,7,企画費,82,多摩市自治基本条例推進事業,1,報酬,403
R2,一般会計,2,総務費,1,総務管理費,7,企画費,85,女と男がともに生きる行動計画推進事業,1,報酬,733
R2,一般会計,2,総務費,1,総務管理費,7,企画費,85,女と男がともに生きる行動計画推進事業,8,報償費,63
R2,一般会計,2,総務費,1,総務管理費,7,企画費,85,女と男がともに生きる行動計画推進事業,9,旅費,8
R2,一般会計,2,総務費,1,総務管理費,7,企画費,85,女と男がともに生きる行動計画推進事業,11,需用費,48
R2,一般会計,2,総務費,1,総務管理費,7,企画費,85,女と男がともに生きる行動計画推進事業,13,委託料,5432
R2,一般会計,2,総務費,1,総務管理費,7,企画費,86,ＴＡＭＡ女性センター運営経費,1,報酬,1897
R2,一般会計,2,総務費,1,総務管理費,7,企画費,86,ＴＡＭＡ女性センター運営経費,8,報償費,1265
R2,一般会計,2,総務費,1,総務管理費,7,企画費,86,ＴＡＭＡ女性センター運営経費,9,旅費,78
R2,一般会計,2,総務費,1,総務管理費,7,企画費,86,ＴＡＭＡ女性センター運営経費,11,需用費,340
R2,一般会計,2,総務費,1,総務管理費,7,企画費,86,ＴＡＭＡ女性センター運営経費,12,役務費,132
R2,一般会計,2,総務費,1,総務管理費,7,企画費,86,ＴＡＭＡ女性センター運営経費,13,委託料,223
R2,一般会計,2,総務費,1,総務管理費,7,企画費,86,ＴＡＭＡ女性センター運営経費,14,使用料及び賃借料,132
R2,一般会計,2,総務費,1,総務管理費,7,企画費,86,ＴＡＭＡ女性センター運営経費,19,負担金・補助及び交付金,400
R2,一般会計,2,総務費,1,総務管理費,7,企画費,86,ＴＡＭＡ女性センター運営経費,23,償還金・利子及び割引料,3
R2,一般会計,2,総務費,1,総務管理費,7,企画費,908,総合戦略推進経費,8,報償費,340
R2,一般会計,2,総務費,1,総務管理費,7,企画費,936,行財政改革推進事業,13,委託料,912
R2,一般会計,2,総務費,1,総務管理費,7,企画費,936,行財政改革推進事業,14,使用料及び賃借料,2000
R2,一般会計,2,総務費,1,総務管理費,7,企画費,937,市制施行５０周年記念事業,8,報償費,336
R2,一般会計,2,総務費,1,総務管理費,7,企画費,937,市制施行５０周年記念事業,11,需用費,30
R2,一般会計,2,総務費,1,総務管理費,7,企画費,937,市制施行５０周年記念事業,13,委託料,11233
R2,一般会計,2,総務費,1,総務管理費,7,企画費,954,若者のまちづくり推進事業,13,委託料,880
R2,一般会計,2,総務費,1,総務管理費,7,企画費,955,ふるさとＴＡＭＡ応援寄附金管理運営経費,12,役務費,799
R2,一般会計,2,総務費,1,総務管理費,7,企画費,955,ふるさとＴＡＭＡ応援寄附金管理運営経費,13,委託料,5088
R2,一般会計,2,総務費,1,総務管理費,8,財政調整基金費,96,財政調整基金積立,25,積立金,1229
R2,一般会計,2,総務費,1,総務管理費,9,青少年対策費,97,青少年問題活動費,1,報酬,2868
R2,一般会計,2,総務費,1,総務管理費,9,青少年対策費,97,青少年問題活動費,8,報償費,400
R2,一般会計,2,総務費,1,総務管理費,9,青少年対策費,97,青少年問題活動費,9,旅費,23
R2,一般会計,2,総務費,1,総務管理費,9,青少年対策費,97,青少年問題活動費,11,需用費,1575
R2,一般会計,2,総務費,1,総務管理費,9,青少年対策費,97,青少年問題活動費,12,役務費,12
R2,一般会計,2,総務費,1,総務管理費,9,青少年対策費,97,青少年問題活動費,14,使用料及び賃借料,2545
R2,一般会計,2,総務費,1,総務管理費,9,青少年対策費,97,青少年問題活動費,19,負担金・補助及び交付金,5260
R2,一般会計,2,総務費,1,総務管理費,9,青少年対策費,951,子ども若者育成支援事業,8,報償費,1409
R2,一般会計,2,総務費,1,総務管理費,9,青少年対策費,951,子ども若者育成支援事業,11,需用費,80
R2,一般会計,2,総務費,1,総務管理費,9,青少年対策費,951,子ども若者育成支援事業,12,役務費,336
R2,一般会計,2,総務費,1,総務管理費,9,青少年対策費,951,子ども若者育成支援事業,13,委託料,2446
R2,一般会計,2,総務費,1,総務管理費,9,青少年対策費,951,子ども若者育成支援事業,19,負担金・補助及び交付金,2160
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,98,交通問題事務経費,8,報償費,582
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,98,交通問題事務経費,11,需用費,36
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,98,交通問題事務経費,19,負担金・補助及び交付金,30
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,99,交通安全対策事務経費,1,報酬,11
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,99,交通安全対策事務経費,9,旅費,18
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,99,交通安全対策事務経費,11,需用費,563
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,99,交通安全対策事務経費,12,役務費,16
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,99,交通安全対策事務経費,14,使用料及び賃借料,445
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,99,交通安全対策事務経費,19,負担金・補助及び交付金,3123
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,100,交通安全指導経費,1,報酬,6926
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,100,交通安全指導経費,9,旅費,814
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,100,交通安全指導経費,11,需用費,1416
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,100,交通安全指導経費,12,役務費,84
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,100,交通安全指導経費,13,委託料,2262
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,100,交通安全指導経費,14,使用料及び賃借料,5984
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,102,放置自転車等対策事業,8,報償費,258
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,102,放置自転車等対策事業,11,需用費,1569
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,102,放置自転車等対策事業,12,役務費,500
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,102,放置自転車等対策事業,13,委託料,60547
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,102,放置自転車等対策事業,14,使用料及び賃借料,2706
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,102,放置自転車等対策事業,15,工事請負費,1276
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,102,放置自転車等対策事業,19,負担金・補助及び交付金,31590
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,102,放置自転車等対策事業,23,償還金・利子及び割引料,5
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,104,駐車場対策事務経費,12,役務費,37
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,105,地域密着型交通運行事業,11,需用費,592
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,105,地域密着型交通運行事業,13,委託料,440
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,105,地域密着型交通運行事業,14,使用料及び賃借料,59
R2,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,105,地域密着型交通運行事業,19,負担金・補助及び交付金,70885
R2,一般会計,2,総務費,1,総務管理費,11,複合文化施設費,112,多摩市立複合文化施設等管理運営事業,13,委託料,252744
R2,一般会計,2,総務費,1,総務管理費,11,複合文化施設費,923,複合文化施設等大規模改修事業,13,委託料,116479
R2,一般会計,2,総務費,1,総務管理費,11,複合文化施設費,923,複合文化施設等大規模改修事業,15,工事請負費,1636500
R2,一般会計,2,総務費,1,総務管理費,12,文化推進費,115,文化推進事務経費,11,需用費,28
R2,一般会計,2,総務費,1,総務管理費,12,文化推進費,115,文化推進事務経費,13,委託料,37
R2,一般会計,2,総務費,1,総務管理費,12,文化推進費,116,都市交流推進事業,9,旅費,72
R2,一般会計,2,総務費,1,総務管理費,12,文化推進費,116,都市交流推進事業,11,需用費,11
R2,一般会計,2,総務費,1,総務管理費,12,文化推進費,116,都市交流推進事業,12,役務費,22
R2,一般会計,2,総務費,1,総務管理費,12,文化推進費,116,都市交流推進事業,13,委託料,392
R2,一般会計,2,総務費,1,総務管理費,12,文化推進費,116,都市交流推進事業,14,使用料及び賃借料,96
R2,一般会計,2,総務費,1,総務管理費,12,文化推進費,118,国際化推進事業,8,報償費,180
R2,一般会計,2,総務費,1,総務管理費,12,文化推進費,118,国際化推進事業,11,需用費,80
R2,一般会計,2,総務費,1,総務管理費,12,文化推進費,118,国際化推進事業,13,委託料,2272
R2,一般会計,2,総務費,1,総務管理費,12,文化推進費,119,多摩市国際交流センター補助事業,19,負担金・補助及び交付金,3780
R2,一般会計,2,総務費,1,総務管理費,12,文化推進費,867,文化施策推進事業,8,報償費,1014
R2,一般会計,2,総務費,1,総務管理費,12,文化推進費,867,文化施策推進事業,11,需用費,22
R2,一般会計,2,総務費,1,総務管理費,12,文化推進費,867,文化施策推進事業,14,使用料及び賃借料,61
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,121,多摩市自治連合会補助事業,19,負担金・補助及び交付金,3781
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,122,集会所管理経費,11,需用費,708
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,122,集会所管理経費,12,役務費,303
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,122,集会所管理経費,13,委託料,1083
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,122,集会所管理経費,14,使用料及び賃借料,2735
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,122,集会所管理経費,15,工事請負費,19221
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,122,集会所管理経費,17,公有財産購入費,31272
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,122,集会所管理経費,19,負担金・補助及び交付金,580
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,124,複合施設等管理経費,11,需用費,24871
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,124,複合施設等管理経費,12,役務費,337
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,124,複合施設等管理経費,13,委託料,16983
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,124,複合施設等管理経費,15,工事請負費,2800
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,125,老人福祉館・地区市民ホール運営費,8,報償費,24
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,125,老人福祉館・地区市民ホール運営費,11,需用費,1636
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,125,老人福祉館・地区市民ホール運営費,12,役務費,294
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,125,老人福祉館・地区市民ホール運営費,13,委託料,18625
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,125,老人福祉館・地区市民ホール運営費,14,使用料及び賃借料,421
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,125,老人福祉館・地区市民ホール運営費,18,備品購入費,44
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,125,老人福祉館・地区市民ホール運営費,23,償還金・利子及び割引料,3
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,125,老人福祉館・地区市民ホール運営費,27,公課費,9
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,127,コミュニティセンター管理運営事業,11,需用費,48974
R2,一般会計,2,総務費,1,総務管理費,13,地域振興費,127,コミュニティセンター管理運営事業,12,役務費,2142
