年度,会計名称,款,款名称,項,項名称,目,目名称,細目,細目名称,節,節名称,予算額
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,3,職員人件費等,4,共済費,259731
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,3,職員人件費等,8,旅費,920
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,39,秘書事務経費,1,報酬,77
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,39,秘書事務経費,10,需用費,974
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,39,秘書事務経費,13,使用料及び賃借料,22
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,39,秘書事務経費,17,備品購入費,40
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,40,市渉外経費,8,旅費,466
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,40,市渉外経費,9,交際費,800
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,40,市渉外経費,18,負担金・補助及び交付金,3335
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,41,一般管理経費,10,需用費,246
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,41,一般管理経費,11,役務費,4681
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,41,一般管理経費,21,補償補填及び賠償金,1
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,42,表彰関係経費,1,報酬,45
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,42,表彰関係経費,7,報償費,1228
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,42,表彰関係経費,10,需用費,147
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,42,表彰関係経費,11,役務費,77
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,42,表彰関係経費,12,委託料,44
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,43,争訟等関係経費,1,報酬,498
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,43,争訟等関係経費,7,報償費,1097
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,43,争訟等関係経費,8,旅費,1
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,43,争訟等関係経費,11,役務費,26
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,43,争訟等関係経費,12,委託料,193
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,44,非常勤職員公務災害補償等審査会経費,1,報酬,90
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,45,特別職報酬等審議会経費,1,報酬,436
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,46,契約管理経費,1,報酬,282
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,46,契約管理経費,7,報償費,30
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,46,契約管理経費,10,需用費,836
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,46,契約管理経費,11,役務費,5
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,46,契約管理経費,13,使用料及び賃借料,52
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,47,生活事務経費,10,需用費,270
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,49,文書管理経費,11,役務費,49663
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,50,平和啓発事業,7,報償費,380
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,50,平和啓発事業,8,旅費,401
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,50,平和啓発事業,10,需用費,418
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,50,平和啓発事業,11,役務費,9
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,50,平和啓発事業,12,委託料,1716
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,50,平和啓発事業,13,使用料及び賃借料,1332
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,50,平和啓発事業,18,負担金・補助及び交付金,46
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,51,総合オンブズマン制度運営経費,1,報酬,6586
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,51,総合オンブズマン制度運営経費,8,旅費,10
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,51,総合オンブズマン制度運営経費,10,需用費,103
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,51,総合オンブズマン制度運営経費,12,委託料,1
R4,一般会計,2,総務費,1,総務管理費,1,一般管理費,972,新型コロナウイルス感染症対策基金,24,積立金,226
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,54,人事管理経費,1,報酬,461996
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,54,人事管理経費,3,職員手当等,170858
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,54,人事管理経費,4,共済費,138228
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,54,人事管理経費,5,災害補償費,2
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,54,人事管理経費,7,報償費,367
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,54,人事管理経費,8,旅費,19207
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,54,人事管理経費,10,需用費,1851
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,54,人事管理経費,11,役務費,7381
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,54,人事管理経費,12,委託料,61824
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,54,人事管理経費,13,使用料及び賃借料,7964
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,54,人事管理経費,17,備品購入費,4132
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,54,人事管理経費,18,負担金・補助及び交付金,1158
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,55,福利厚生事業,1,報酬,3600
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,55,福利厚生事業,8,旅費,118
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,55,福利厚生事業,10,需用費,3395
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,55,福利厚生事業,11,役務費,303
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,55,福利厚生事業,12,委託料,30325
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,55,福利厚生事業,18,負担金・補助及び交付金,12364
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,56,職員研修事業,7,報償費,506
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,56,職員研修事業,8,旅費,2834
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,56,職員研修事業,10,需用費,213
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,56,職員研修事業,11,役務費,17
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,56,職員研修事業,12,委託料,3562
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,56,職員研修事業,13,使用料及び賃借料,726
R4,一般会計,2,総務費,1,総務管理費,2,人事管理費,56,職員研修事業,18,負担金・補助及び交付金,12080
R4,一般会計,2,総務費,1,総務管理費,3,文書広報費,57,広報活動費,10,需用費,2058
R4,一般会計,2,総務費,1,総務管理費,3,文書広報費,57,広報活動費,11,役務費,3201
R4,一般会計,2,総務費,1,総務管理費,3,文書広報費,57,広報活動費,12,委託料,106122
R4,一般会計,2,総務費,1,総務管理費,3,文書広報費,57,広報活動費,13,使用料及び賃借料,230
R4,一般会計,2,総務費,1,総務管理費,3,文書広報費,57,広報活動費,18,負担金・補助及び交付金,42
R4,一般会計,2,総務費,1,総務管理費,3,文書広報費,58,広聴活動費,1,報酬,275
R4,一般会計,2,総務費,1,総務管理費,3,文書広報費,58,広聴活動費,7,報償費,4774
R4,一般会計,2,総務費,1,総務管理費,3,文書広報費,58,広聴活動費,10,需用費,70
R4,一般会計,2,総務費,1,総務管理費,3,文書広報費,59,文書事務経費,10,需用費,1600
R4,一般会計,2,総務費,1,総務管理費,3,文書広報費,59,文書事務経費,11,役務費,239
R4,一般会計,2,総務費,1,総務管理費,3,文書広報費,59,文書事務経費,12,委託料,10103
R4,一般会計,2,総務費,1,総務管理費,3,文書広報費,59,文書事務経費,13,使用料及び賃借料,7
R4,一般会計,2,総務費,1,総務管理費,3,文書広報費,60,事務機械経費,10,需用費,11285
R4,一般会計,2,総務費,1,総務管理費,3,文書広報費,60,事務機械経費,12,委託料,14249
R4,一般会計,2,総務費,1,総務管理費,3,文書広報費,60,事務機械経費,13,使用料及び賃借料,16448
R4,一般会計,2,総務費,1,総務管理費,3,文書広報費,61,情報公開関係経費,1,報酬,537
R4,一般会計,2,総務費,1,総務管理費,3,文書広報費,890,シティセールス推進事業,10,需用費,27
R4,一般会計,2,総務費,1,総務管理費,3,文書広報費,890,シティセールス推進事業,12,委託料,17666
R4,一般会計,2,総務費,1,総務管理費,4,財政管理費,62,財政管理経費,10,需用費,55
R4,一般会計,2,総務費,1,総務管理費,4,財政管理費,62,財政管理経費,12,委託料,2490
R4,一般会計,2,総務費,1,総務管理費,4,財政管理費,62,財政管理経費,13,使用料及び賃借料,726
R4,一般会計,2,総務費,1,総務管理費,5,会計管理費,63,会計管理経費,10,需用費,302
R4,一般会計,2,総務費,1,総務管理費,5,会計管理費,63,会計管理経費,11,役務費,8848
R4,一般会計,2,総務費,1,総務管理費,5,会計管理費,63,会計管理経費,12,委託料,35663
R4,一般会計,2,総務費,1,総務管理費,5,会計管理費,63,会計管理経費,13,使用料及び賃借料,7
R4,一般会計,2,総務費,1,総務管理費,5,会計管理費,63,会計管理経費,18,負担金・補助及び交付金,100
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,65,公共建築物等整備保全基金積立,24,積立金,70280
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,67,電算機管理運営経費,10,需用費,4829
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,67,電算機管理運営経費,11,役務費,34843
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,67,電算機管理運営経費,12,委託料,126965
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,67,電算機管理運営経費,13,使用料及び賃借料,147449
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,67,電算機管理運営経費,17,備品購入費,55779
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,67,電算機管理運営経費,18,負担金・補助及び交付金,11461
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,68,情報政策事務経費,12,委託料,497
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,68,情報政策事務経費,13,使用料及び賃借料,2376
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,68,情報政策事務経費,18,負担金・補助及び交付金,180
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,70,庁舎管理経費,1,報酬,10573
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,70,庁舎管理経費,8,旅費,411
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,70,庁舎管理経費,10,需用費,44974
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,70,庁舎管理経費,11,役務費,11722
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,70,庁舎管理経費,12,委託料,128328
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,70,庁舎管理経費,13,使用料及び賃借料,19
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,70,庁舎管理経費,14,工事請負費,2000
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,70,庁舎管理経費,15,原材料費,1
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,70,庁舎管理経費,17,備品購入費,500
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,71,庁舎対策事業,24,積立金,102406
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,72,財産管理経費,7,報償費,1144
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,72,財産管理経費,10,需用費,891
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,72,財産管理経費,11,役務費,1127
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,72,財産管理経費,12,委託料,24864
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,72,財産管理経費,14,工事請負費,358600
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,72,財産管理経費,18,負担金・補助及び交付金,12
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,73,車両管理経費,10,需用費,8239
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,73,車両管理経費,11,役務費,545
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,73,車両管理経費,13,使用料及び賃借料,3421
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,73,車両管理経費,17,備品購入費,4759
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,73,車両管理経費,18,負担金・補助及び交付金,20
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,73,車両管理経費,21,補償補填及び賠償金,1
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,73,車両管理経費,26,公課費,55
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,74,情報システム管理運営経費,10,需用費,601
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,74,情報システム管理運営経費,11,役務費,40422
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,74,情報システム管理運営経費,12,委託料,104982
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,74,情報システム管理運営経費,13,使用料及び賃借料,175472
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,74,情報システム管理運営経費,18,負担金・補助及び交付金,4590
R4,一般会計,2,総務費,1,総務管理費,6,財産管理費,79,いきいきＴＡＭＡ基金積立,24,積立金,29
R4,一般会計,2,総務費,1,総務管理費,7,企画費,80,企画事務経費,7,報償費,163
R4,一般会計,2,総務費,1,総務管理費,7,企画費,80,企画事務経費,8,旅費,1
R4,一般会計,2,総務費,1,総務管理費,7,企画費,80,企画事務経費,10,需用費,259
R4,一般会計,2,総務費,1,総務管理費,7,企画費,80,企画事務経費,11,役務費,15
R4,一般会計,2,総務費,1,総務管理費,7,企画費,80,企画事務経費,12,委託料,1903
R4,一般会計,2,総務費,1,総務管理費,7,企画費,80,企画事務経費,18,負担金・補助及び交付金,214
R4,一般会計,2,総務費,1,総務管理費,7,企画費,82,多摩市自治基本条例推進事業,1,報酬,403
R4,一般会計,2,総務費,1,総務管理費,7,企画費,82,多摩市自治基本条例推進事業,7,報償費,78
R4,一般会計,2,総務費,1,総務管理費,7,企画費,82,多摩市自治基本条例推進事業,10,需用費,80
R4,一般会計,2,総務費,1,総務管理費,7,企画費,82,多摩市自治基本条例推進事業,12,委託料,1892
R4,一般会計,2,総務費,1,総務管理費,7,企画費,85,女と男がともに生きる行動計画推進事業,1,報酬,556
R4,一般会計,2,総務費,1,総務管理費,7,企画費,85,女と男がともに生きる行動計画推進事業,7,報償費,62
R4,一般会計,2,総務費,1,総務管理費,7,企画費,85,女と男がともに生きる行動計画推進事業,8,旅費,8
R4,一般会計,2,総務費,1,総務管理費,7,企画費,85,女と男がともに生きる行動計画推進事業,10,需用費,48
R4,一般会計,2,総務費,1,総務管理費,7,企画費,85,女と男がともに生きる行動計画推進事業,12,委託料,334
R4,一般会計,2,総務費,1,総務管理費,7,企画費,86,ＴＡＭＡ女性センター運営経費,1,報酬,1897
R4,一般会計,2,総務費,1,総務管理費,7,企画費,86,ＴＡＭＡ女性センター運営経費,7,報償費,1028
R4,一般会計,2,総務費,1,総務管理費,7,企画費,86,ＴＡＭＡ女性センター運営経費,8,旅費,82
R4,一般会計,2,総務費,1,総務管理費,7,企画費,86,ＴＡＭＡ女性センター運営経費,10,需用費,278
R4,一般会計,2,総務費,1,総務管理費,7,企画費,86,ＴＡＭＡ女性センター運営経費,11,役務費,132
R4,一般会計,2,総務費,1,総務管理費,7,企画費,86,ＴＡＭＡ女性センター運営経費,12,委託料,185
R4,一般会計,2,総務費,1,総務管理費,7,企画費,86,ＴＡＭＡ女性センター運営経費,13,使用料及び賃借料,132
R4,一般会計,2,総務費,1,総務管理費,7,企画費,86,ＴＡＭＡ女性センター運営経費,18,負担金・補助及び交付金,400
R4,一般会計,2,総務費,1,総務管理費,7,企画費,86,ＴＡＭＡ女性センター運営経費,22,償還金・利子及び割引料,3
R4,一般会計,2,総務費,1,総務管理費,7,企画費,89,多摩市総合計画改定事業,1,報酬,1471
R4,一般会計,2,総務費,1,総務管理費,7,企画費,89,多摩市総合計画改定事業,10,需用費,30
R4,一般会計,2,総務費,1,総務管理費,7,企画費,89,多摩市総合計画改定事業,12,委託料,13000
R4,一般会計,2,総務費,1,総務管理費,7,企画費,89,多摩市総合計画改定事業,13,使用料及び賃借料,33
R4,一般会計,2,総務費,1,総務管理費,7,企画費,908,総合戦略推進経費,7,報償費,204
R4,一般会計,2,総務費,1,総務管理費,7,企画費,936,行財政改革推進事業,12,委託料,1336
R4,一般会計,2,総務費,1,総務管理費,7,企画費,936,行財政改革推進事業,13,使用料及び賃借料,1411
R4,一般会計,2,総務費,1,総務管理費,7,企画費,937,市制施行５０周年記念事業,7,報償費,135
R4,一般会計,2,総務費,1,総務管理費,7,企画費,937,市制施行５０周年記念事業,10,需用費,27
R4,一般会計,2,総務費,1,総務管理費,7,企画費,937,市制施行５０周年記念事業,12,委託料,6811
R4,一般会計,2,総務費,1,総務管理費,7,企画費,937,市制施行５０周年記念事業,13,使用料及び賃借料,3170
R4,一般会計,2,総務費,1,総務管理費,7,企画費,937,市制施行５０周年記念事業,18,負担金・補助及び交付金,2500
R4,一般会計,2,総務費,1,総務管理費,7,企画費,954,若者のまちづくり推進事業,12,委託料,484
R4,一般会計,2,総務費,1,総務管理費,7,企画費,955,ふるさとＴＡＭＡ応援寄附金管理運営経費,11,役務費,858
R4,一般会計,2,総務費,1,総務管理費,7,企画費,955,ふるさとＴＡＭＡ応援寄附金管理運営経費,12,委託料,4500
R4,一般会計,2,総務費,1,総務管理費,8,財政調整基金費,96,財政調整基金積立,24,積立金,2762
R4,一般会計,2,総務費,1,総務管理費,9,青少年対策費,97,青少年問題活動費,1,報酬,2451
R4,一般会計,2,総務費,1,総務管理費,9,青少年対策費,97,青少年問題活動費,7,報償費,77
R4,一般会計,2,総務費,1,総務管理費,9,青少年対策費,97,青少年問題活動費,8,旅費,7
R4,一般会計,2,総務費,1,総務管理費,9,青少年対策費,97,青少年問題活動費,10,需用費,1167
R4,一般会計,2,総務費,1,総務管理費,9,青少年対策費,97,青少年問題活動費,11,役務費,12
R4,一般会計,2,総務費,1,総務管理費,9,青少年対策費,97,青少年問題活動費,13,使用料及び賃借料,2302
R4,一般会計,2,総務費,1,総務管理費,9,青少年対策費,97,青少年問題活動費,18,負担金・補助及び交付金,4816
R4,一般会計,2,総務費,1,総務管理費,9,青少年対策費,951,子ども若者育成支援事業,10,需用費,193
R4,一般会計,2,総務費,1,総務管理費,9,青少年対策費,951,子ども若者育成支援事業,11,役務費,214
R4,一般会計,2,総務費,1,総務管理費,9,青少年対策費,951,子ども若者育成支援事業,12,委託料,614
R4,一般会計,2,総務費,1,総務管理費,9,青少年対策費,951,子ども若者育成支援事業,18,負担金・補助及び交付金,3960
R4,一般会計,2,総務費,1,総務管理費,9,青少年対策費,970,子どもの学習支援事業,10,需用費,9
R4,一般会計,2,総務費,1,総務管理費,9,青少年対策費,970,子どもの学習支援事業,11,役務費,73
R4,一般会計,2,総務費,1,総務管理費,9,青少年対策費,970,子どもの学習支援事業,12,委託料,6000
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,98,交通問題事務経費,7,報償費,584
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,98,交通問題事務経費,10,需用費,206
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,98,交通問題事務経費,18,負担金・補助及び交付金,30
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,99,交通安全対策事務経費,1,報酬,11
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,99,交通安全対策事務経費,10,需用費,509
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,99,交通安全対策事務経費,11,役務費,15
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,99,交通安全対策事務経費,13,使用料及び賃借料,440
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,99,交通安全対策事務経費,18,負担金・補助及び交付金,3117
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,100,交通安全指導経費,1,報酬,6939
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,100,交通安全指導経費,8,旅費,814
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,100,交通安全指導経費,10,需用費,1330
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,100,交通安全指導経費,11,役務費,65
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,100,交通安全指導経費,12,委託料,2202
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,100,交通安全指導経費,13,使用料及び賃借料,5984
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,102,放置自転車等対策事業,10,需用費,1261
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,102,放置自転車等対策事業,11,役務費,916
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,102,放置自転車等対策事業,12,委託料,44619
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,102,放置自転車等対策事業,13,使用料及び賃借料,2705
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,102,放置自転車等対策事業,14,工事請負費,500
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,102,放置自転車等対策事業,17,備品購入費,4730
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,102,放置自転車等対策事業,18,負担金・補助及び交付金,31580
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,102,放置自転車等対策事業,22,償還金・利子及び割引料,5
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,104,駐車場対策事務経費,11,役務費,33
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,105,地域密着型交通運行事業,10,需用費,1
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,105,地域密着型交通運行事業,13,使用料及び賃借料,59
R4,一般会計,2,総務費,1,総務管理費,10,交通安全対策費,105,地域密着型交通運行事業,18,負担金・補助及び交付金,67683
R4,一般会計,2,総務費,1,総務管理費,11,複合文化施設費,112,多摩市立複合文化施設等管理運営事業,10,需用費,1000
R4,一般会計,2,総務費,1,総務管理費,11,複合文化施設費,112,多摩市立複合文化施設等管理運営事業,11,役務費,572
R4,一般会計,2,総務費,1,総務管理費,11,複合文化施設費,112,多摩市立複合文化施設等管理運営事業,12,委託料,371600
R4,一般会計,2,総務費,1,総務管理費,11,複合文化施設費,112,多摩市立複合文化施設等管理運営事業,14,工事請負費,25000
R4,一般会計,2,総務費,1,総務管理費,12,文化推進費,115,文化推進事務経費,10,需用費,18
R4,一般会計,2,総務費,1,総務管理費,12,文化推進費,115,文化推進事務経費,11,役務費,15
R4,一般会計,2,総務費,1,総務管理費,12,文化推進費,115,文化推進事務経費,12,委託料,44
R4,一般会計,2,総務費,1,総務管理費,12,文化推進費,116,都市交流推進事業,8,旅費,52
R4,一般会計,2,総務費,1,総務管理費,12,文化推進費,116,都市交流推進事業,10,需用費,10
R4,一般会計,2,総務費,1,総務管理費,12,文化推進費,116,都市交流推進事業,11,役務費,24
R4,一般会計,2,総務費,1,総務管理費,12,文化推進費,116,都市交流推進事業,12,委託料,388
R4,一般会計,2,総務費,1,総務管理費,12,文化推進費,116,都市交流推進事業,13,使用料及び賃借料,111
R4,一般会計,2,総務費,1,総務管理費,12,文化推進費,118,国際化推進事業,10,需用費,55
R4,一般会計,2,総務費,1,総務管理費,12,文化推進費,118,国際化推進事業,12,委託料,4967
R4,一般会計,2,総務費,1,総務管理費,12,文化推進費,119,多摩市国際交流センター補助事業,18,負担金・補助及び交付金,3780
R4,一般会計,2,総務費,1,総務管理費,12,文化推進費,867,文化施策推進事業,7,報償費,427
R4,一般会計,2,総務費,1,総務管理費,12,文化推進費,867,文化施策推進事業,10,需用費,34
R4,一般会計,2,総務費,1,総務管理費,12,文化推進費,867,文化施策推進事業,12,委託料,2000
R4,一般会計,2,総務費,1,総務管理費,12,文化推進費,867,文化施策推進事業,13,使用料及び賃借料,25
R4,一般会計,2,総務費,1,総務管理費,12,文化推進費,867,文化施策推進事業,18,負担金・補助及び交付金,1950
R4,一般会計,2,総務費,1,総務管理費,12,文化推進費,985,アイスランド交流事業,7,報償費,139
R4,一般会計,2,総務費,1,総務管理費,12,文化推進費,985,アイスランド交流事業,10,需用費,188
R4,一般会計,2,総務費,1,総務管理費,12,文化推進費,985,アイスランド交流事業,12,委託料,200
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,121,多摩市自治連合会補助事業,18,負担金・補助及び交付金,3036
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,122,集会所管理経費,10,需用費,700
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,122,集会所管理経費,11,役務費,297
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,122,集会所管理経費,12,委託料,1409
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,122,集会所管理経費,13,使用料及び賃借料,2652
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,122,集会所管理経費,14,工事請負費,16164
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,122,集会所管理経費,18,負担金・補助及び交付金,580
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,124,複合施設等管理経費,10,需用費,23155
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,124,複合施設等管理経費,11,役務費,302
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,124,複合施設等管理経費,12,委託料,18861
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,124,複合施設等管理経費,14,工事請負費,2800
R4,一般会計,2,総務費,1,総務管理費,13,地域振興費,125,老人福祉館・地区市民ホール運営費,10,需用費,1099
