"年月[西暦]","調査項目","設問","政策目標","調査回答者の属性種別","調査回答者の属性","調査数[人]","強くそう思う[人]","どちらかといえばそう思う[人]","あまりそう思わない[人]","全くそう思わない[人]","無回答[人]"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(23)障害者福祉が充実している","居住地区別","高輪地区","155","3","61","73","10","8"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(23)障害者福祉が充実している","居住地区別","芝浦港南地区","164","14","72","63","7","8"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(23)障害者福祉が充実している","居住地区別","無回答","4","0","2","1","0","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(23)障害者福祉が充実している","住居形態別","持家（一戸建）","95","2","43","36","6","8"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(23)障害者福祉が充実している","住居形態別","持家（マンション）","302","25","97","143","18","19"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(23)障害者福祉が充実している","住居形態別","借家（一戸建）","7","1","1","3","2","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(23)障害者福祉が充実している","住居形態別","民間の賃貸マンション・アパート","171","14","65","72","6","14"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(23)障害者福祉が充実している","住居形態別","都営住宅・区営住宅・区立住宅","28","3","10","9","0","6"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(23)障害者福祉が充実している","住居形態別","ＵＲ（旧公団）・公社の賃貸住宅","18","0","5","12","0","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(23)障害者福祉が充実している","住居形態別","社宅・公務員宿舎","20","0","13","4","2","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(23)障害者福祉が充実している","住居形態別","寮・寄宿舎・住み込み・間借り","6","1","3","2","0","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(23)障害者福祉が充実している","住居形態別","その他","5","0","1","2","2","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(23)障害者福祉が充実している","住居形態別","無回答","6","0","3","2","0","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(23)障害者福祉が充実している","定住意向別","ずっと住み続けていたい","366","27","140","146","21","32"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(23)障害者福祉が充実している","定住意向別","当分は住んでいたい","224","10","80","109","13","12"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(23)障害者福祉が充実している","定住意向別","しばらくは住むつもりだが将来は区外に転居したい","42","5","10","21","1","5"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(23)障害者福祉が充実している","定住意向別","近いうちに区外に転居したいが、具体的な計画はない","2","0","0","2","0","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(23)障害者福祉が充実している","定住意向別","近いうちに区外に転居する予定である","9","3","5","0","0","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(23)障害者福祉が充実している","定住意向別","わからない","14","0","6","7","1","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(23)障害者福祉が充実している","定住意向別","無回答","1","1","0","0","0","0"

"第32回港区民世論調査クロス集計表・区基本計画Q14-23","Ver202003",,,,,,,,,,
