"最終更新日","ページタイトル","分類","第1分類","第2分類","ファイルパス","地区","紹介文","所在地","連絡先","開館時間","休業日","施設の概要","受付時間","電車","バス","駐車場","駐輪場","画像1","画像キャプション1","画像2","画像キャプション2","画像3","画像キャプション3","画像4","画像キャプション4","画像5","画像キャプション5","緯度","経度",""
"2021-07-28 14:20:26","高輪保育園","009007001000","学校教育・子どもの施設","区立認可保育園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/11.html","高輪地区","","港区高輪三丁目18番15号","電話番号：03-3449-1641
ファックス番号：03-3449-0858","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/images/takanawahoikuen.png","高輪保育園の地図","","","","","","","","","35.633207","139.735724",""
"2021-07-28 13:30:30","伊皿子坂保育園","009007001000","学校教育・子どもの施設","区立認可保育園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/12.html","高輪地区","","港区三田四丁目19番30号","電話：03-3444-7601
ファックス：03-3444-0167","","","","","最寄り駅：都営浅草線　「泉岳寺駅」　A3番出口　徒歩3分","最寄バス停：「高輪一丁目」　徒歩2分

ちいバス
高輪ルート　浅草線三田駅前-品川駅港南口

都バス
反90　五反田駅-五反田駅（三田駅循環）
品97　品川駅高輪口-新宿駅西口
反96　五反田駅-六本木ヒルズ","","","","","","","","","","","","","35.640411","139.738726",""
"2021-08-02 11:28:18","白金保育園","009007001000","学校教育・子どもの施設","区立認可保育園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/13.html","高輪地区","","港区白金三丁目10番12号","電話番号：03-3441-5076
ファックス番号：03-3444-9825","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/images/shirokanehoikuen.png","白金保育園の地図","","","","","","","","","35.644936","139.731076",""
"2021-08-10 15:14:09","こうなん保育園","009007001000","学校教育・子どもの施設","区立認可保育園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/14.html","芝浦港南地区","","港区港南四丁目2番3-101号","電話番号：03-3450-3800
ファックス番号：03-3450-9129","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/images/kounanhoikuen.png","こうなん保育園の地図","","","","","","","","","35.629827","139.747918",""
"2024-03-06 17:05:14","台場保育園","009007001000","学校教育・子どもの施設","区立認可保育園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/15.html","芝浦港南地区","","港区台場一丁目5番1号","電話番号：03-5500-2360
ファックス番号：03-5500-2368","","","","","ゆりかもめ線「お台場海浜公園」から徒歩2分","お台場レインボーバス「お台場海浜公園駅前」徒歩１分","","","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/images/240304-01.png","","","","","","","","","","35.629537796532645","139.7773040343295",""
"2021-08-10 14:58:28","芝浦アイランドこども園","009007013000","学校教育・子どもの施設","認定こども園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/16.html","芝浦港南地区","","港区芝浦四丁目20番1号","電話番号：03-5443-7337
ファックス番号：03-5443-7337","","","公設民営・認定こども園","","","","","","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/images/shibauraairandokodomoen.png","芝浦アイランドこども園の地図","","","","","","","","","35.640426","139.752365",""
"2020-06-08 10:50:47","東麻布保育園","009007001000","学校教育・子どもの施設","区立認可保育園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/17.html","麻布地区","平成19年10月22日から港区東麻布保育室として開設していましたが、平成29年4月1日から港区立東麻布保育園として開設しました。
施設の管理運営は、指定管理者ワーカーズコープが行います。","港区東麻布二丁目1番1号","電話番号：03-3584-3811
ファックス番号：03-3584-3812","","","","","","","","","","","","","","","","","","","35.658203","139.742559",""
"2021-07-28 10:03:48","青南保育室","009007007000","学校教育・子どもの施設","港区保育室","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/20.html","赤坂地区","","港区南青山四丁目19番18号","電話番号：03-5770-3933
ファックス番号：03-5770-3934","","","","","","","","","","","","","","","","","","","35.66396","139.716584",""
"2016-07-08 15:00:20","たまち保育室","009007007000","学校教育・子どもの施設","港区保育室","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/21.html","芝浦港南地区","","港区芝浦三丁目4番1号　グランパークプラザ棟","電話番号：03-5484-6088
ファックス番号：03-5484-6089","","","","","","","","","","","","","","","","","","","35.643735","139.745528",""
"2021-07-28 14:23:26","桂坂保育室","009007007000","学校教育・子どもの施設","港区保育室","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/22.html","高輪地区","","港区高輪三丁目19番36号","電話番号：03-5475-6646
ファックス番号：03-6277-4235","","","","","","","","","","","","","","","","","","","35.633431","139.737205",""
"2016-07-08 15:26:20","愛星保育園","009007008000","学校教育・子どもの施設","私立認可保育園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/23.html","高輪地区","","港区高輪一丁目27番40号","電話番号：03-3441-5410
ファックス番号：03-3441-5436","","","私立・認可保育園","","","","","","","","","","","","","","","","35.63676","139.731967",""
"2016-07-08 15:31:37","みつばち保育園","009007008000","学校教育・子どもの施設","私立認可保育園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/24.html","高輪地区","","港区白金四丁目7番2号","電話番号：03-3444-8767
ファックス番号：03-3444-8367","","","私立・認可保育園","","","","","","","","","","","","","","","","35.642807","139.727554",""
"2016-07-08 15:31:16","みなと保育園","009007008000","学校教育・子どもの施設","私立認可保育園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/25.html","高輪地区","","港区高輪一丁目6番9号","電話番号：03-3443-3406
ファックス番号：03-3443-3573","","","私立・認可保育園","","","","","","","","","","","","","","","","35.642366","139.735335",""
"2016-07-08 15:30:54","ベネッセ港南保育園","009007008000","学校教育・子どもの施設","私立認可保育園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/26.html","芝浦港南地区","","港区港南四丁目6番7号","電話番号：03-5783-5871
ファックス番号：03-5783-5873","","","私立・認可保育園","","","","","","","","","","","","","","","","35.627761","139.750726",""
"2016-03-31 13:30:07","三田プチ・クレイシュ","009007009000","学校教育・子どもの施設","認証保育所","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/27.html","芝地区","","港区芝五丁目29番22号　ライオンズマンション　フェリス三田1階","電話番号：03-5440-5950
ファックス番号：03-5440-5950","","","認証保育所","","","","","","","","","","","","","","","","35.646408","139.744637",""
"2016-03-31 13:40:00","プチ・ナーサリー田町","009007009000","学校教育・子どもの施設","認証保育所","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/31.html","芝地区","","港区芝四丁目16番1号","電話番号：03-3451-5670
ファックス番号：03-3451-5670","","","認証保育所","","","","","","","","","","","","","","","","35.647526","139.750265",""
"2022-11-14 13:32:37","ホームデイケア・六本木","009007009000","学校教育・子どもの施設","認証保育所","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/33.html","赤坂地区","","港区西麻布一丁目4番46号　西麻布ムラタビル","電話番号：03-3401-2155
ファックス番号：03-3401-2155","","","認証保育所","","","","","","","","","","","","","","","","35.662176","139.726034",""
"2022-11-14 13:33:14","ニチイキッズさわやか麻布十番保育園","009007009000","学校教育・子どもの施設","認証保育所","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/34.html","麻布地区","","港区麻布十番一丁目10番3号　モンテプラザ2階","電話番号：03-3586-3887
ファックス番号：03-3586-3887","","","認証保育所","","","","","","","","","","","","","","","","35.656228","139.736347",""
"2016-03-31 13:37:12","ナーサリールーム","009007009000","学校教育・子どもの施設","認証保育所","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/35.html","麻布地区","","港区南麻布五丁目6番8号","電話番号：03-3473-8317
ファックス番号：03-3445-2228","","","認証保育所","","","","","","","","","","","","","","","","35.653543","139.726801",""
"2016-03-31 13:36:22","コンビプラザ白金台保育園","009007009000","学校教育・子どもの施設","認証保育所","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/39.html","高輪地区","","港区白金台三丁目15番6号 ラミアール白金台2階","電話番号：03-5447-7600
ファックス番号：03-5447-0066","","","認証保育所","","","","","","","","","","","","","","","","35.636836","139.72418",""
"2022-11-14 13:33:45","ニチイキッズさわやか白金高輪保育園","009007009000","学校教育・子どもの施設","認証保育所","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/40.html","高輪地区","","港区白金一丁目25番25号","電話番号：03-3441-6734
ファックス番号：03-3441-6734","","","認証保育所","","","","","","","","","","","","","","","","35.643866","139.731465",""
"2016-03-31 13:40:47","ポピンズナーサリースクール高輪","009007009000","学校教育・子どもの施設","認証保育所","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/41.html","高輪地区","","港区三田四丁目9番7号 コンフォリア三田伊皿子坂2階","電話番号：03-5419-2115
ファックス番号：03-5419-2116","","","認証保育所","","","","","","","","","","","","","","","","35.641512","139.737865",""
"2016-03-31 13:34:45","アスクお台場保育園","009007009000","学校教育・子どもの施設","認証保育所","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/42.html","芝浦港南地区","","港区台場二丁目2番3号","電話番号：03-3599-2829
ファックス番号：03-3528-0380","","","認証保育所","","","","","","","","","","","","","","","","35.629904","139.780179",""
"2016-03-31 13:39:17","アンジェリカ保育園芝浦園","009007009000","学校教育・子どもの施設","認証保育所","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/43.html","芝浦港南地区","","港区芝浦四丁目22番2号　エアテラス2階","電話番号：03-5439-4340
ファックス番号：03-5439-4341","","","認証保育所","","","","","","","","","","","","","","","","35.641229","139.752853",""
"2016-03-31 13:41:36","ポピンズナーサリースクール芝浦","009007009000","学校教育・子どもの施設","認証保育所","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/45.html","芝浦港南地区","","港区芝浦四丁目10番1号　キャピタルマークタワー2階","電話番号：03-5444-2120
ファックス番号：03-5444-2126","","","","","","","","","","","","","","","","","","","35.641425","139.746174",""
"2022-11-14 13:34:21","ニチイキッズさわやか港南保育園","009007009000","学校教育・子どもの施設","認証保育所","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/46.html","芝浦港南地区","","港区港南四丁目2番5号　シティタワー品川西棟2・3階","電話番号：03-3471-9826
ファックス番号：03-3471-9826","","","","","","","","","","","","","","","","","","","35.631406","139.747397",""
"2016-03-31 15:36:00","アンジェリカ保育園品川園","009007009000","学校教育・子どもの施設","認証保育所","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/hoikuen/47.html","芝浦港南地区","","港区港南二丁目3番13号　品川フロントビル キッズ館2階","電話番号：03-5781-9736
ファックス番号：03-5781-9737","","","","","","","","","","","","","","","","","","","35.629058","139.744179",""
"2023-10-06 11:02:10","赤羽幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/01.html","芝地区","","港区三田一丁目4番52号","電話番号：03-3452-0246
ファックス番号：03-3452-8188","","","","","","","","","","","","","","","","","","","35.653275","139.742502",""
"2024-03-07 15:42:33","芝浦幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/02.html","芝浦港南地区","","港区芝浦四丁目8番18号","電話：03-3452-0574
ファックス：03-3452-6433","","","","","","","","","","","","","","","","","","","35.638325","139.74618",""
"2024-03-12 16:16:32","高輪幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/03.html","高輪地区","","港区高輪二丁目12番31号","電話：03-3447-3356
ファックス：03-3447-3357","","","","","","","","","","","","","","","","","","","35.635513","139.735274",""
"2023-06-02 10:02:10","白金台幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/04.html","高輪地区","","港区白金台三丁目7番1号","電話：03-3443-5666
ファックス：03-3443-5618","","","","","","","","","","","","","","","","","","","35.635683","139.726546",""
"2024-03-06 13:26:14","三光幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/05.html","高輪地区","","港区白金三丁目13番8号","電話：03-3444-4233
ファックス：03-5795-4039","","","","","","","","","","","","","","","","","","","35.645013","139.728861",""
"2023-10-25 11:01:54","港南幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/06.html","芝浦港南地区","","港区港南四丁目3番27号","電話：03-3471-7347
ファックス：03-5796-0566","","","","","","","","","","","","","","","","","","","35.629337","139.748862",""
"2023-10-25 09:44:46","麻布幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/07.html","麻布地区","","港区麻布台一丁目5番15号","電話番号：03-3583-1858
ファックス番号：03-3583-2313","","","","","","","","","","","","","","","","","","","35.662051","139.738546",""
"2024-03-06 10:32:40","南山幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/08.html","麻布地区","","港区元麻布三丁目8番15号","電話番号：03-3408-4785
ファックス番号：03-3408-4751","","","","","","","","","","","","","","","","","","","35.657268","139.73058",""
"2023-10-25 10:15:33","本村幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/09.html","麻布地区","","港区南麻布三丁目9番33号","電話番号：03-3446-3677
ファックス番号：03-3446-4491","","","","","","","","","","","","","","","","","","","35.649917","139.730274",""
"2024-03-06 10:30:22","中之町幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/10.html","赤坂地区","","港区赤坂九丁目2番26号","電話：03-3405-7619
ファックス：03-3401-5814","","","","","","","","","","","","","","","","","","","35.66785562689406","139.73143962728707",""
"2024-03-06 13:28:36","青南幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/11.html","赤坂地区","","港区南青山四丁目18番17号","電話：03-3402-0758
ファックス：03-3402-0830","","","","","","","","","","","","","","","","","","","35.663577","139.716965",""
"2024-03-06 10:33:00","にじのはし幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/12.html","芝浦港南地区","","港区台場一丁目1番5号","電話：03-5500-2577
ファックス：03-5500-2577","","","","","","","","","","","","","","","","","","","35.633486","139.777476",""
"2016-03-14 09:49:53","愛育幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/13.html","麻布地区","","港区南麻布五丁目6番8号","電話番号：03-3473-8318
ファックス番号：03-3473-8495","","","","","","","","","","","","","","","","","","","35.653225","139.726817",""
"2016-03-14 09:50:04","麻布山幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/14.html","麻布地区","","港区元麻布一丁目6番21号","電話番号：03-3453-6710
ファックス番号：03-3453-4336","","","","","","","","","","","","","","","","","","","35.654027","139.732766",""
"2016-03-14 09:51:35","麻布みこころ幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/15.html","麻布地区","","港区西麻布三丁目21番6号","電話番号：03-3408-8848
ファックス番号：03-3408-8849","","","","","","","","","","","","","","","","","","","35.659208","139.72551",""
"2016-03-14 09:54:36","安藤記念教会附属幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/16.html","麻布地区","","港区元麻布二丁目14番16号","電話番号：03-3446-5231
ファックス番号：03-3446-5231","","","","","","","","","","","","","","","","","","","35.65246","139.730296",""
"2016-03-14 09:55:20","サンタ・セシリア幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/17.html","高輪地区","","港区白金四丁目7番23号","電話番号：03-3446-9884
ファックス番号：03-3446-9884","","","","","","","","","","","","","","","","","","","35.642427","139.727587",""
"2016-03-14 09:56:17","枝光会附属幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/18.html","芝浦港南地区","","港区三田四丁目19番36号","電話番号：03-3441-8147
ファックス番号：03-5791-5234","","","","","","","","","","","","","","","","","","","35.641041","139.739364",""
"2016-03-14 09:56:56","白金幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/19.html","高輪地区","","港区白金台五丁目23番11号","電話番号：03-3441-8497
ファックス番号：03-3442-4090","","","","","","","","","","","","","","","","","","","35.635884","139.717893",""
"2016-03-15 17:00:11","聖徳学園三田幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/20.html","芝地区","","港区三田三丁目4番28号","電話番号：03-5476-8811
ファックス番号：03-5476-8820","","","","","","","","","","","","","","","","","","","35.645884","139.743269",""
"2016-03-14 09:58:20","東洋英和幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/21.html","麻布地区","","港区六本木五丁目6番14号","電話番号：03-3401-3014
ファックス番号：03-3408-3338","","","","","","","","","","","","","","","","","","","35.661047","139.734271",""
"2016-03-15 17:01:48","南部坂幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/22.html","麻布地区","","港区南麻布四丁目5番6号","電話番号：03-3473-1283
ファックス番号：03-3473-1283","","","","","","","","","","","","","","","","","","","35.651159","139.724749",""
"2016-03-14 10:01:25","みなと幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/23.html","芝地区","","港区芝二丁目25番6号","電話番号：03-3451-5495
ファックス番号：03-3451-5456","","","","","","","","","","","","","","","","","","","35.650636","139.751278",""
"2016-03-14 10:02:04","明徳幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/24.html","芝地区","","港区芝公園四丁目7番4号","電話番号：03-3431-0592
ファックス番号：03-3431-0592","","","","","","","","","","","","","","","","","","","35.657227","139.74685",""
"2016-03-14 10:02:45","霊南坂幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/25.html","赤坂地区","","港区赤坂一丁目14番3号","電話番号：03-3582-3995
ファックス番号：03-3582-3996","","","","","","","","","","","","","","","","","","","35.667138","139.741829",""
"2016-03-14 10:03:29","若葉会幼稚園","009007002000","学校教育・子どもの施設","幼稚園","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/yochien/26.html","麻布地区","","港区西麻布四丁目13番25号","電話番号：03-3409-0039
ファックス番号：03-3409-4976","","","","","","","","","","","","","","","","","","","35.657837","139.722463",""
"2024-03-06 10:39:33","御成門小学校","009007003000","学校教育・子どもの施設","小学校","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/sho/01.html","芝地区","","港区芝公園三丁目2番4号","電話：03-3431-2766
ファックス：03-3431-0727","","","","","","","","","","","","","","","","","","","35.661084","139.749586",""
"2024-03-06 13:29:18","芝小学校","009007003000","学校教育・子どもの施設","小学校","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/sho/02.html","芝地区","","港区芝二丁目21番3号","電話：03-3456-3072
ファックス：03-3456-3071","","","","","","","","","","","","","","","","","","","35.651349","139.750176",""
"2023-10-06 11:01:32","赤羽小学校","009007003000","学校教育・子どもの施設","小学校","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/sho/03.html","芝地区","","港区三田二丁目6番2号","電話：03-3451-1988
ファックス：03-3451-8040","","","","","","","","","","","","","","","","","","","35.651824321640824","139.7424793706974",""
"2024-03-07 15:42:14","芝浦小学校","009007003000","学校教育・子どもの施設","小学校","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/sho/04.html","芝浦港南地区","","港区芝浦四丁目8番18号","電話：03-3451-4992
ファックス：03-3451-4949","","","","","","","","","","","","","","","","","","","35.638203","139.746255",""
"2024-04-05 16:01:52","御田小学校","009007003000","学校教育・子どもの施設","小学校","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/sho/05.html","高輪地区","","港区白金３丁目18番２号　　
※校舎改築に伴い、令和６年４月から仮校舎で運営しています。","電話：03-3473-3436
ファックス：03-5475-3439","","","","","","","","","","","","","","","","","","","35.644381139485255","139.7291847450826",""
"2024-03-12 16:16:16","高輪台小学校","009007003000","学校教育・子どもの施設","小学校","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/sho/06.html","高輪地区","","港区高輪二丁目8番24号","電話：03-5447-0616
ファックス：03-5447-5335","","","","","","","","","","","","","","","","","","","35.63642","139.734367",""
"2024-03-07 15:47:49","白金小学校","009007003000","学校教育・子どもの施設","小学校","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/sho/07.html","高輪地区","","港区白金台一丁目4番26号","電話：03-3441-5407
ファックス：03-3441-8895","","","","","","","","","","","","","","","","","","","35.636912","139.728568",""
"2024-03-07 15:52:12","白金の丘学園　白金の丘小学校","009007003000","学校教育・子どもの施設","小学校","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/sho/08.html","高輪地区","","港区白金四丁目1番12号","電話：03-3441-5363
ファックス：03-3441-0762","","","","","","","","","","","","","","","","","","","35.6437","139.726835",""
"2023-10-25 10:57:15","港南小学校","009007003000","学校教育・子どもの施設","小学校","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/sho/10.html","芝浦港南地区","","港区港南四丁目3番28号","電話：03-3474-1501
ファックス：03-3474-1500","","","","","","","","","","","","","","","","","","","35.629326","139.749618",""
"2023-10-25 09:24:36","麻布小学校","009007003000","学校教育・子どもの施設","小学校","https://www.city.minato.tokyo.jp/shisetsu/gakkokyoiku/sho/11.html","麻布地区","","港区麻布台一丁目5番15号","電話：03-3583-0014
ファックス：03-3583-7223","","","","","","","","","","","","","","","","","","","35.662043","139.738551",""
