全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考,フリーWi-Fi,更衣室,シャワー室,飲食物を購入できる場所,トレーニング室,陸上競技,水泳,サッカー,スキー,テニス,ボート,ホッケー,ボクシング,バレーボール,体操,バスケットボール,スケート,レスリング,セーリング,ウエイトリフティング,ハンドボール,自転車競技,ソフトテニス,卓球,軟式野球,相撲,馬術,フェンシング,柔道,ソフトボール,バドミントン,弓道,ライフル射撃,剣道,近代五種,ラグビーフットボール,山岳・スポーツクライミング,カヌー,アーチェリー,空手道,アイスホッケー,銃剣道,クレー射撃,なぎなた,ボウリング,"ボブスレー・リュージュ・スケル,トン",野球,綱引,少林寺拳法,ゲートボール,武術太極拳,ゴルフ,カーリング,パワーリフティング,オリエンテーリング,グラウンド・ゴルフ,トライアスロン,バウンドテニス,エアロビック,バイアスロン,スポーツチャンバラ,ドッジボール,チアリーディング,ペタンク・ブール,ダンススポーツ,拳法競技
131113,20,東京都大田区,大森ふるさとの浜辺公園　フットサル場,オオモリフルサトノハマベコウエンフットサルジョウ,,,,,,,,東京都大田区ふるさとの浜辺公園1番1号,東京都,大田区,ふるさとの浜辺公園,1番1号,,,,,,(03)5764-0643,,,,,1430013,,大田区,月火水木金土日,09:00,17:00,年末年始利用不可、終了時間10月から3月は午後4時,食事は不可、サッカーはフットサル,否,無,無,有,無,無,無,無,無,無,有,有,有,有,有,無,有,https://www.city.ota.tokyo.jp/shisetsu/sports/soccer/omorihigashimizube_footsul.html,,,,無,有,有,有,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131113,21,東京都大田区,多摩川田園調布南・鵜の木緑地球技場,,,,,,,,,東京都大田区田園調布南6、鵜の木三丁目32、鵜の木三丁目33地先,東京都,大田区,田園調布南6番、鵜の木三丁目32、33番,先,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ota.tokyo.jp/shisetsu/sports/soccer/denenminami_unokiryokuti.html,,,,,,,,,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131113,22,東京都大田区,多摩川緑地サッカー場,,,,,,,,,東京都大田区西六郷四丁目地先,東京都,大田区,西六郷三、四丁目、仲六郷四丁目,地先,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ota.tokyo.jp/shisetsu/sports/soccer/tamagawaryokuchi_soccer.html,,,,,,,,,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無
131113,23,東京都大田区,多摩川ガス橋緑地球技場,,,,,,,,,東京都大田区下丸子二丁目地先、三丁目地先、四丁目地先,東京都,大田区,下丸子二、三、四丁目,地先,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ota.tokyo.jp/shisetsu/sports/soccer/tamagawagasbashi_soccer.html,,,,,,,,,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無
131113,24,東京都大田区,多摩川ガス橋緑地小球技場,,,,,,,,,東京都大田区下丸子二丁目地先、三丁目地先、四丁目地先,東京都,大田区,下丸子二、三、四丁目,地先,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ota.tokyo.jp/shisetsu/sports/soccer/tamagawagas_shoukyuugijou.html,,,,,,,,,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無
131113,25,東京都大田区,下丸子公園運動広場（フットサルコート）,,,,,,,,,東京都大田区下丸子四丁目21番2号,東京都,大田区,下丸子四丁目,21番2号,,,,,,,,,,,,,,,,,,サッカーはフットサル,,,,,,,,,,,,,,,,,,https://www.city.ota.tokyo.jp/shisetsu/sports/soccer/foot_shimomaruko.html,,,,,,,,,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131113,26,東京都大田区,昭和島二丁目公園テニスコート,ショウワジマニチョウメコウエンテニスコート,,,,,,,,東京都大田区昭和島二丁目3番1号,東京都,大田区,昭和島二丁目,3番1号,,,,,,(03)5764-0643,,,,,1430013,,大田区,月火水木金土日,07:00,21:00,年末年始以外、開始時間12月と1月は午前8時、終了時間12月と1月は午後8時,,,,,有,有,無,無,無,無,無,有,有,無,無,,無,無,https://www.city.ota.tokyo.jp/shisetsu/sports/tennis/shouwajima-2_park.html,,,,,,,,,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131113,27,東京都大田区,森ケ崎公園テニスコート,モリガサキコウエンテニスコート,,,,,,,,東京都大田区大森南五丁目2番111号,東京都,大田区,大森南五丁目,2番111号,,,,,,(03)5764-0643,,,,,1430013,,大田区,月火水木金土日,07:00,17:00,年末年始以外、開始時間12月と1月は午前8時、終了時間12月と1月は午後4時,食事は不可、飲み物のみ,否,無,無,有,有,有,無,無,無,無,有,有,無,無,有,無,有,https://www.city.ota.tokyo.jp/shisetsu/sports/tennis/morigasaki_park.html,,,,無,有,有,有,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131113,28,東京都大田区,平和の森公園テニスコート,ヘイワノモリコウエンテニスコート,,,,,,,,東京都大田区平和の森公園2番1号,東京都,大田区,平和の森公園,2番1号,,,,,,(03)5764-0643,,,,,1430013,,大田区,月火水木金土日,07:00,21:00,12時から13時、16時30分から17時30分は、入替時間のため利用不可、年末年始以外、開始時間12月と1月は午前8時、終了時間12月と1月は午後8時,食事は不可、飲み物のみ,否,無,無,有,有,無,無,無,無,無,有,有,無,有,有,無,有,https://www.city.ota.tokyo.jp/shisetsu/sports/tennis/heiwanomori_park.html,,,,無,有,有,有,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131113,29,東京都大田区,多摩川ガス橋緑地テニスコート,,,,,,,,,東京都大田区下丸子二丁目地先,東京都,大田区,下丸子二、三、四丁目,地先,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ota.tokyo.jp/shisetsu/sports/tennis/tamagawa_gasbashi.html,,,,,,,,,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131113,30,東京都大田区,多摩川六郷橋緑地テニスコート,,,,,,,,,東京都大田区東六郷三丁目地先,東京都,大田区,東六郷三丁目、南六郷二、三丁目、仲六郷四丁目,地先,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ota.tokyo.jp/shisetsu/sports/tennis/tamagawa_rokugoubashi.html,,,,,,,,,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131113,31,東京都大田区,下丸子公園テニスコート,,,,,,,,,東京都大田区下丸子四丁目21番2号,東京都,大田区,下丸子四丁目,21番2号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ota.tokyo.jp/shisetsu/sports/tennis/shimomaruko_park.html,,,,,,,,,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131113,32,東京都大田区,本羽田公園テニスコート,,,,,,,,,東京都大田区本羽田三丁目23番10号,東京都,大田区,本羽田三丁目23番10号、三丁目29番4号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ota.tokyo.jp/shisetsu/sports/tennis/honhaneda_park.html,,,,,,,,,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131113,33,東京都大田区,平和島公園プール,ヘイワジマコウエンプール,,,,,,,,東京都大田区平和島四丁目2番2号,東京都,大田区,平和島四丁目,2番2号,,,,,,(03)3764-8424,,,,X（旧Twitter）,1430006,,株式会社オーエンス,,,,,食事は不可、飲み物のみ,可,有,無,有,有,無,無,無,無,有,無,無,無,有,有,無,,https://www.heiwajima-pool.jp/,,,,有,有,有,有,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131113,34,東京都大田区,東調布公園プール,ヒガシチョウフコウエンプール,,,,,,,,東京都大田区南雪谷五丁目13番1号,東京都,大田区,南雪谷五丁目,13番1号,,,,,,(03)3728-7651,,,,Facebook,1450066,,フクシ・ハリマ水泳場管理JV,,,,,,可,有,無,有,無,無,無,無,無,有,有,無,無,有,可,無,,https://www.east-chofu.jp/,,,,無,有,有,有,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131113,35,東京都大田区,萩中公園プール,ハギナカコウエンプール,,,,,,,,東京都大田区萩中三丁目26番46号,東京都,大田区,萩中三丁目,26番46号,,,,,,(03)3741-2155,,,,X（旧Twitter）,1440047,,株式会社協栄,,,,,,可,有,無,有,有,無,無,無,無,有,有,無,有,有,無,無,,https://haginakapool-kyoei.jp/,,,,無,有,有,有,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
131113,36,東京都大田区,平和の森公園弓道場・アーチェリー場,ヘイワノモリコウエンキュウドウジョウ・アーチェリージョウ,,,,,,,,東京都大田区平和の森公園2番1号,東京都,大田区,平和の森公園,2番1号,,,,,,(03)5764-0643,,,,,1430013,,大田区,月火水木金土日,9:00,21:00,12時から13時、16時30分から17時30分は、入替時間のため利用不可、年末年始以外,食事は不可,否,無,無,無,無,無,無,無,無,無,有,無,無,無,有,無,無,https://www.city.ota.tokyo.jp/shisetsu/sports/archery/heiwa_archery_kyudou.html,,,,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,有,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
