ID,Title,Content,Excerpt,Date,"Post Type",Permalink," wheelchair-1.5m-b",_aioseo_description,_aioseo_keywords,_aioseo_og_article_section,_aioseo_og_article_tags,_aioseo_og_description,_aioseo_og_title,_aioseo_title,_aioseo_twitter_description,_aioseo_twitter_title,_aioseop_custom_link,_aioseop_description,_aioseop_disable,_aioseop_disable_analytics,_aioseop_keywords,_aioseop_nofollow,_aioseop_noindex,_aioseop_sitemap_exclude,_aioseop_title,_view_count,_wp_desired_post_slug,_wp_old_date,_wp_old_slug,_wp_page_template,address,appearance-img,baby-bed,baby-car,baby-chair,barrierfree-1.5m-a,barrierfree-1.5m-b,barrierfree-1.5m-c,barrierfree-barrier-free-a,barrierfree-barrier-free-b,barrierfree-barrier-free-c,barrierfree-bath-step-a,barrierfree-bath-step-b,barrierfree-bath-step-c,barrierfree-bath-width-a,barrierfree-bath-width-b,barrierfree-bath-width-c,barrierfree-bed-num-a,barrierfree-bed-num-b,barrierfree-bed-num-c,barrierfree-breadth-a,barrierfree-breadth-b,barrierfree-breadth-c,barrierfree-capacity-a,barrierfree-capacity-b,barrierfree-capacity-c,barrierfree-image-a,barrierfree-image-b,barrierfree-image-c,barrierfree-room-img-a,barrierfree-room-img-b,barrierfree-room-img-c,barrierfree-room-type-a,barrierfree-room-type-b,barrierfree-room-type-c,barrierfree-step-a,barrierfree-step-b,barrierfree-step-c,barrierfree-toilet-step-a,barrierfree-toilet-step-b,barrierfree-toilet-step-c,barrierfree-toilet-width-a,barrierfree-toilet-width-b,barrierfree-toilet-width-c,barrierfree-width-a,barrierfree-width-b,barrierfree-width-c,ch-address,ch-name,column,daredemo-toilet-floor,daredemo-toilet-numbber,diaper-changing-table,dog-bowl,dog-mat,dog-toilet-floor,elevator-capacity-a,elevator-capacity-b,elevator-capacity-c,elevator-capacity-d,elevator-capacity-e,elevator-depth-a,elevator-depth-b,elevator-depth-c,elevator-depth-d,elevator-depth-e,elevator-number-a,elevator-number-b,elevator-number-c,elevator-number-d,elevator-number-e,elevator-width-a,elevator-width-b,elevator-width-c,elevator-width-d,elevator-width-e,en-address,en-name,entrance-name,entrance-step,entrance-width,flash-bell,google_map,guidance-map,ko-address,ko-adress,ko-name,latitude,leisure-latitude,leisure-longitude,longitude,mobile-handrail,new-ch-address,new-en-address,new-en-name,new-ko-address,normal-1.5m-a,normal-1.5m-b,normal-1.5m-c,normal-barrier-free-a,normal-barrier-free-b,normal-barrier-free-c,normal-bath-step-a,normal-bath-step-b,normal-bath-step-c,normal-bath-width-a,normal-bath-width-b,normal-bath-width-c,normal-bed-num-a,normal-bed-num-b,normal-bed-num-c,normal-breadth-a,normal-breadth-b,normal-breadth-c,normal-capacity-a,normal-capacity-b,normal-capacity-c,normal-image-a,normal-image-b,normal-image-c,normal-room-img-a,normal-room-img-b,normal-room-img-c,normal-room-type-a,normal-room-type-b,normal-room-type-c,normal-step-a,normal-step-b,normal-step-c,normal-toilet-step-a,normal-toilet-step-b,normal-toilet-step-c,normal-toilet-width-a,normal-toilet-width-b,normal-toilet-width-c,normal-width-a,normal-width-b,normal-width-c,ostomate-floor,ostomate-number,page_builder,park-latitude,park-longitude,parking-capacity,phone,public-latitude,public-longitude,restaurant-latitude,restaurant-longitude,route,route-arakawa,route-disney,route-hokuso,route-jr,route-keikyu,route-keio,route-keisei,route-keiyo,route-metro,route-mitake,route-monorail,route-odakyu,route-rinkai,route-saitama,route-seibu,route-takao,route-tamamonorail,route-tobu,route-toei,route-tokyu,route-toneri,route-tsukuba,route-yurikamome,shopping-latitude,shopping-longitude,shower-chair,sign-language,slider_time,staff-writing,toilet-latitude,toilet-longitude,touchpanel,traffic-latitude,traffic-longitude,tv-with-subtitles,url,use_page_builder,vibrating-clock,wheelchair,wheelchair-1.5m-a,wheelchair-1.5m-b,wheelchair-1.5m-c,wheelchair-barrier-free-a,wheelchair-barrier-free-b,wheelchair-barrier-free-c,wheelchair-bath-step-a,wheelchair-bath-step-b,wheelchair-bath-step-c,wheelchair-bath-width-a,wheelchair-bath-width-b,wheelchair-bath-width-c,wheelchair-bed-num-a,wheelchair-bed-num-b,wheelchair-bed-num-c,wheelchair-breadth-a,wheelchair-breadth-b,wheelchair-breadth-c,wheelchair-capacity-a,wheelchair-capacity-b,wheelchair-capacity-c,wheelchair-image-a,wheelchair-image-b,wheelchair-image-c,wheelchair-parking-capacity,wheelchair-room-img-a,wheelchair-room-img-b,wheelchair-room-img-c,wheelchair-room-type-a,wheelchair-room-type-b,wheelchair-room-type-c,wheelchair-step-a,wheelchair-step-b,wheelchair-step-c,wheelchair-toilet-step-a,wheelchair-toilet-step-b,wheelchair-toilet-step-c,wheelchair-toilet-width-a,wheelchair-toilet-width-b,wheelchair-toilet-width-c,wheelchair-width-a,wheelchair-width-b,wheelchair-width-c,writing-goods,施設情報,区市町村,駅,カテゴリー,"Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text","Attachment URL","Attachments Filename","Attachments Path","Attachments ID","Attachments Title","Attachments Caption","Attachments Description","Attachments Alt Text",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,"Post Password",Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
60026,小山内裏公園,,,"2024-02-21 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/park/60026/,,,,,,,,,,,,,,,,,,,,3044,,2019-04-01||2020-04-01||2021-04-01,,default,町田市小山ヶ丘四丁目,13_小山内裏公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小山町田山月丁目,小山内裏公园,"工事等のため対応状況が変更となる場合がございますので、詳細は各公園へお問合せください。<br> 「住所」欄にはサービスセンターの住所を記載しております。<br> 「住所」欄に記載のほかに、八王子市南大沢四・五丁目、鑓水二丁目にもございます。",,6,6,,,,,,,,,,,,,,,,,,,,,,,,,"Oyamadairi Park",,,,,,,"마치 다시 오야마가 오카 욘 쵸메",,"小山内 뒤 공원",35.606146,,,139.368198,,,"Machida Koyama months hill chome","Osanai back park",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,042-676-8865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://www.tokyo-park.or.jp/park/format/index064.html,,,4,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,公園,八王子・立川・町田・吉祥寺・調布>町田市,,"八王子・立川・町田・吉祥寺・調布>町田市,駐車場,車いす専用駐車場,車椅子使用者対応トイレ,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e5%b0%8f%e5%b1%b1%e5%86%85%e8%a3%8f%e5%85%ac%e5%9c%92,,,default,,,,closed,closed,"2024-02-27 07:51:48"
60027,小山田緑地,,,"2024-02-21 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/park/60027/,,,,,,,,,,,,,,,,,,,,2971,,2019-04-01||2020-04-01||2021-04-01,,default,町田市下小山田町,14_小山田緑地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,町田市下小山田町,山田绿地,"工事等のため対応状況が変更となる場合がございますので、詳細は各公園へお問合せください。<br> 「住所」欄にはサービスセンターの住所を記載しております。<br> 「住所」欄に記載のほかに、町田市上小山田町にもございます。",,4,3,,,,,,,,,,,,,,,,,,,,,,,,,"Oyamada Park",,,,,,,"마치다시 아래의 오 야마다 쵸",,"오 야마다 녹지",35.596194,,,139.416319,,,"Machida Shimooyamada-cho","Koyamada green space",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,042-797-8968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://www.tokyo-park.or.jp/park/format/index063.html,,,1,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,公園,八王子・立川・町田・吉祥寺・調布>町田市,,"八王子・立川・町田・吉祥寺・調布>町田市,駐車場,車いす専用駐車場,車椅子使用者対応トイレ,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e5%b0%8f%e5%b1%b1%e7%94%b0%e7%b7%91%e5%9c%b0,,,default,,,,open,open,"2024-02-27 07:52:21"
60028,葛西臨海公園,,,"2024-02-21 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/park/60028/,,,,,,,,,,,,,,,,,,,,2845,,2019-04-01||2020-04-01||2021-04-01,,default,江戸川区臨海町六丁目,15_葛西臨海公園,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6丁目江户川区，沿海町,葛西海滨公园,工事等のため対応状況が変更となる場合がございますので、詳細は各公園へお問合せください。<br>「住所」欄にはサービスセンターの住所を記載しております。,,19,17,,,,,,,,,,,,,,,,,,,,,,,,,"Kasai Rinkai Park",,,,,,,"에도가와 구 임해 도시 여섯 쵸메",,"카사이 임해 공원",35.642245,,,139.860296,,,"6-chome, Edogawa-ku, coastal-cho","Kasai Seaside Park",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-5696-1331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://www.tokyo-park.or.jp/park/format/index026.html,,,9,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,公園,葛飾・江戸川・江東>江戸川区,,"葛飾・江戸川・江東>江戸川区,駐車場,車いす専用駐車場,エレベーター,車椅子使用者対応トイレ,施設内おむつ交換台,ベビーカーの貸出,車いすの貸出,スタッフの筆談対応,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e8%91%9b%e8%a5%bf%e8%87%a8%e6%b5%b7%e5%85%ac%e5%9c%92,,,default,,,,closed,closed,"2024-02-27 07:52:55"
60029,亀戸中央公園,,,"2024-02-21 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/park/60029/,,,,,,,,,,,,,,,,,,,,2965,,2019-04-01||2020-04-01||2021-04-01,,default,江東区亀戸九丁目,16_亀戸中央公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,江东区龟户八九丁目,亀戸中央公园,工事等のため対応状況が変更となる場合がございますので、詳細は各公園へお問合せください。<br>「住所」欄にはサービスセンターの住所を記載しております。,,3,,,,,,,,,,,,,,,,,,,,,,,,,,"Kameido-Chuo Park",,,,,,,"강동구 카메이 8 : 아홉 쵸메",,"가메이도 중앙 공원",35.699909,,,139.838447,,,"Koto-ku Kameido eight-nine-chome",Kameidochuokoen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3636-2558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://tokyo-eastpark.com/parksearch/kameido,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公園,葛飾・江戸川・江東>江東区,,"葛飾・江戸川・江東>江東区,車椅子使用者対応トイレ,車いすの貸出,スタッフの筆談対応",,,,,,,,,,,,,,,,,publish,111,,,,,%e4%ba%80%e6%88%b8%e4%b8%ad%e5%a4%ae%e5%85%ac%e5%9c%92,,,default,,,,closed,closed,"2024-02-27 07:53:30"
60030,砧公園,,,"2024-02-21 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/park/60030/,,,,,,,,,,,,,,,,,,,,3888,,2019-04-01||2020-04-01||2021-04-01,,default,世田谷区砧公園,17_砧公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,世田谷砧公园,砧公园,"工事等のため対応状況が変更となる場合がございますので、詳細は各公園へお問合せください。<br> 「住所」欄にはサービスセンターの住所を記載しております。<br> 「住所」欄に記載のほかに、世田谷区大蔵一丁目にもございます。",,9,7,,,,,,,,,,,,,,,,,,,,,,,,,"Kinuta Park",,,,,,,"세타가 야구 키누 타 코우 엔",,"키누 타 코우 엔",35.630429,,,139.620212,,,"Setagaya Kinuta Park","Kinuta Park",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3700-0414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://www.tokyo-park.or.jp/park/format/index004.html,,,8,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,公園,渋谷・目黒・世田谷>世田谷区,,"渋谷・目黒・世田谷>世田谷区,駐車場,車いす専用駐車場,車椅子使用者対応トイレ,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e7%a0%a7%e5%85%ac%e5%9c%92,,,default,,,,closed,closed,"2024-02-27 07:54:10"
60031,木場公園,,,"2024-02-21 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/park/60031/,,,,,,,,,,,,,,,,,,,,2921,,2019-04-01||2020-04-01||2021-04-01,,default,江東区平野四丁目,18_木場公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,江东平原丁目,木叶园,"工事等のため対応状況が変更となる場合がございますので、詳細は各公園へお問合せください。<br> 「住所」欄にはサービスセンターの住所を記載しております。<br> 「住所」欄に記載のほかに、江東区木場四・五丁目にもございます。",,7,5,,,,,,,,,,,,,,,,,,,,,,,,,"Kiba Park",,,,,,,"강동구 히라노 욘 초메",,"키바 공원",35.676767,,,139.807561,,,"Koto plain Yonchome","Kiba Park",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-5245-1770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://www.tokyo-park.or.jp/park/format/index020.html,,,4,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,公園,葛飾・江戸川・江東>江東区,,"葛飾・江戸川・江東>江東区,駐車場,車いす専用駐車場,車椅子使用者対応トイレ,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9c%a8%e5%a0%b4%e5%85%ac%e5%9c%92,,,default,,,,closed,closed,"2024-02-27 07:54:41"
60032,小金井公園,,,"2024-02-21 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/park/60032/,,,,,,,,,,,,,,,,,,,,3104,,2019-04-01||2020-04-01||2021-04-01,,default,小金井市関野町一丁目,19_小金井公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小金井关野町，丁目,金井公园,"工事等のため対応状況が変更となる場合がございますので、詳細は各公園へお問合せください。<br> 「住所」欄にはサービスセンターの住所を記載しております。<br> 「住所」欄に記載のほかに、小金井市桜町三丁目、関野町一丁目、小平市花小金井南町三丁目、西東京市向台六丁目、武蔵野市桜堤三丁目にもございます。",,13,11,,,,,,,,,,,,,,,,,,,,,,,,,"Koganei Park",,,,,,,"고가네이시 세키 노 마치 니 쵸메",,"코가 네이 공원",35.71706,,,139.517882,,,"Koganei Sekino-cho, chome","Koganei Park",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,042-385-5611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://www.tokyo-park.or.jp/park/format/index050.html,,,4,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,公園,八王子・立川・町田・吉祥寺・調布>小金井市,,"八王子・立川・町田・吉祥寺・調布>小金井市,駐車場,車いす専用駐車場,車椅子使用者対応トイレ,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e5%b0%8f%e9%87%91%e4%ba%95%e5%85%ac%e5%9c%92,,,default,,,,closed,closed,"2024-02-27 07:55:10"
60033,駒沢オリンピック公園,,,"2024-02-21 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/park/60033/,,,,,,,,,,,,,,,,,,,,3320,,2019-04-01||2020-04-01||2021-04-01,,default,世田谷区駒沢公園,20_駒沢オリンピック公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,世田谷区驹泽公园,驹泽奥林匹克公园,"工事等のため対応状況が変更となる場合がございますので、詳細は各公園へお問合せください。<br> 「住所」欄にはサービスセンターの住所を記載しております。<br> 「住所」欄に記載のほかに、目黒区東が丘二丁目・八雲五丁目にもございます。",,6,6,,,,,,,,,,,,,,,,,,,,,,,,,"Komazawa Olympic Park",,,,,,,"세타가 야구 코마 자와 공원",,"코마 자와 올림픽 공원",35.627198,,,139.661894,,,"Setagaya Komazawa Park","Komazawa Olympic Park",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3421-6431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://www.tokyo-park.or.jp/park/format/index040.html,,,2,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,公園,渋谷・目黒・世田谷>世田谷区,,"渋谷・目黒・世田谷>世田谷区,駐車場,車いす専用駐車場,車椅子使用者対応トイレ,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e9%a7%92%e6%b2%a2%e3%82%aa%e3%83%aa%e3%83%b3%e3%83%94%e3%83%83%e3%82%af%e5%85%ac%e5%9c%92,,,default,,,,closed,closed,"2024-02-27 07:55:57"
60034,小宮公園,,,"2024-02-21 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/park/60034/,,,,,,,,,,,,,,,,,,,,2494,,2019-04-01||2020-04-01||2021-04-01,,default,八王子市暁町二丁目,21_小宮公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,八王子晓町丁目,小宫公园,"工事等のため対応状況が変更となる場合がございますので、詳細は各公園へお問合せください。<br> 「住所」欄にはサービスセンターの住所を記載しております。<br> 「住所」欄に記載のほかに、八王子市大谷町にもございます。",,4,2,,,,,,,,,,,,,,,,,,,,,,,,,"Komiya Park",,,,,,,"하치 오지시 아오 마치 니 쵸메",,"미야 공원",35.673446,,,139.340673,,,"Hachioji Akatsuki-cho, chome","Komiya Park",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,042-623-1615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://tamaparks.com/kouen/komiya/,,,2,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,公園,八王子・立川・町田・吉祥寺・調布>八王子市,,"八王子・立川・町田・吉祥寺・調布>八王子市,駐車場,車いす専用駐車場,車椅子使用者対応トイレ,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e5%b0%8f%e5%ae%ae%e5%85%ac%e5%9c%92,,,default,,,,closed,closed,"2024-02-27 07:56:32"
60035,桜ヶ丘公園,,,"2024-02-21 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/park/60035/,,,,,,,,,,,,,,,,,,,,2801,,2019-04-01||2020-04-01||2021-04-01,,default,多摩市連光寺五丁目,22_桜ヶ丘公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,多摩市連光寺五丁目,樱园,"工事等のため対応状況が変更となる場合がございますので、詳細は各公園へお問合せください。<br> 「住所」欄にはサービスセンターの住所を記載しております。<br> 「住所」欄に記載のほかに、多摩市連光寺三丁目にもございます。",,4,1,,,,,,,,,,,,,,,,,,,,,,,,,"Sakuragaoka Park",,,,,,,"타마시 이어지는 빛 사원 다섯 쵸메",,"사쿠라가 오카 공원",141.349451,,,42.562611,,,"Tama Renkoji Chome","Sakuragaoka Park",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,042-375-1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://www.tokyo-park.or.jp/park/format/index065.html,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,公園,八王子・立川・町田・吉祥寺・調布>多摩市,,"八王子・立川・町田・吉祥寺・調布>多摩市,駐車場,車いす専用駐車場,車椅子使用者対応トイレ,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%a1%9c%e3%83%b6%e4%b8%98%e5%85%ac%e5%9c%92,,,default,,,,closed,closed,"2024-02-27 07:57:03"
60036,狭山公園,,,"2024-02-21 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/park/60036/,,,,,,,,,,,,,,,,,,,,269,,2019-04-01||2020-04-01||2021-04-01,,default,東村山市多摩湖町三丁目,23_狭山公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东村球子町，三街,佐山公园,工事等のため対応状況が変更となる場合がございますので、詳細は各公園へお問合せください。<br>「住所」欄にはサービスセンターの住所を記載しております。,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,"Sayama Park",,,,,,,"히가시 무라야마시 타마 호수 마을 산 쵸메",,"사야마 공원",35.763187,,,139.44158,,,"Higashimurayama Tamako-cho, Third Street","Sayama Park",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,042-393-0154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://sayamaparks.com/kouen/sayama/,,,1,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,公園,八王子・立川・町田・吉祥寺・調布>東村山市,,"八王子・立川・町田・吉祥寺・調布>東村山市,駐車場,車いす専用駐車場,車椅子使用者対応トイレ,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e7%8b%ad%e5%b1%b1%e5%85%ac%e5%9c%92,,,default,,,,closed,closed,"2024-02-27 07:58:01"
60037,狭山・境緑道,,,"2024-02-21 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/park/60037/,,,,,,,,,,,,,,,,,,,,2564,,2019-04-01||2020-04-01||2021-04-01,,default,東大和市清水二丁目,24_狭山・境緑道,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东大清水丁目,狭山・境緑道,"工事等のため対応状況が変更となる場合がございますので、詳細は各公園へお問合せください。<br> 「住所」欄に記載のほかに、小平市花小金井南町一・二・三丁目、花小金井六丁目、鈴木町二丁目、天神町一・二丁目、大沼町一・三丁目、東村山市萩山町一・二・三丁目、栄町三丁目、廻田町二丁目、美住町一・二丁目、東大和市清水一丁目、西東京市向台三・四・五・六丁目、新町四・五丁目 にもございます。",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sayama Sakai Scenic Road",,,,,,,"히가시야마시 시미즈 니 쵸메",,"사야마 · 경계의 녹색 길",35.852839,,,139.412183,,,"Higashiyamato Shimizu-chome",Sayama-Sakaimidorido,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,042-393-0154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://sayamaparks.com/kouen/sayama_sakai/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公園,八王子・立川・町田・吉祥寺・調布>東大和市,,八王子・立川・町田・吉祥寺・調布>東大和市,,,,,,,,,,,,,,,,,publish,111,,,,,%e7%8b%ad%e5%b1%b1%e3%83%bb%e5%a2%83%e7%b7%91%e9%81%93,,,default,,,,closed,closed,"2024-02-27 07:59:38"
60038,猿江恩賜公園,,,"2024-02-21 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/park/60038/,,,,,,,,,,,,,,,,,,,,3132,,2019-04-01||2020-04-01||2021-04-01,,default,江東区毛利二丁目,25_猿江恩賜公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,江东区森丁目,猿江恩賜公园,"工事等のため対応状況が変更となる場合がございますので、詳細は各公園へお問合せください。<br> 「住所」欄にはサービスセンターの住所を記載しております。<br> 「住所」欄に記載のほかに、江東区住吉二丁目にもございます。",,3,2,,,,,,,,,,,,,,,,,,,,,,,,,"Sarue Park",,,,,,,"강동구 모리 니 쵸메",,"원숭이 강 온시 공원",35.69051,,,139.819226,,,"Koto Mori-chome","Sarue Imperial Park",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3631-9732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://tokyo-eastpark.com/parksearch/sarueonshi,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公園,葛飾・江戸川・江東>江東区,,"葛飾・江戸川・江東>江東区,車椅子使用者対応トイレ,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e7%8c%bf%e6%b1%9f%e6%81%a9%e8%b3%9c%e5%85%ac%e5%9c%92,,,default,,,,closed,closed,"2024-02-27 08:00:12"
