ID,Title,Content,Excerpt,Date,"Post Type",Permalink," wheelchair-1.5m-b",_aioseo_description,_aioseo_keywords,_aioseo_og_article_section,_aioseo_og_article_tags,_aioseo_og_description,_aioseo_og_title,_aioseo_title,_aioseo_twitter_description,_aioseo_twitter_title,_aioseop_custom_link,_aioseop_description,_aioseop_disable,_aioseop_disable_analytics,_aioseop_keywords,_aioseop_nofollow,_aioseop_noindex,_aioseop_sitemap_exclude,_aioseop_title,_view_count,_wp_desired_post_slug,_wp_old_date,_wp_old_slug,_wp_page_template,address,appearance-img,baby-bed,baby-car,baby-chair,barrierfree-1.5m-a,barrierfree-1.5m-b,barrierfree-1.5m-c,barrierfree-barrier-free-a,barrierfree-barrier-free-b,barrierfree-barrier-free-c,barrierfree-bath-step-a,barrierfree-bath-step-b,barrierfree-bath-step-c,barrierfree-bath-width-a,barrierfree-bath-width-b,barrierfree-bath-width-c,barrierfree-bed-num-a,barrierfree-bed-num-b,barrierfree-bed-num-c,barrierfree-breadth-a,barrierfree-breadth-b,barrierfree-breadth-c,barrierfree-capacity-a,barrierfree-capacity-b,barrierfree-capacity-c,barrierfree-image-a,barrierfree-image-b,barrierfree-image-c,barrierfree-room-img-a,barrierfree-room-img-b,barrierfree-room-img-c,barrierfree-room-type-a,barrierfree-room-type-b,barrierfree-room-type-c,barrierfree-step-a,barrierfree-step-b,barrierfree-step-c,barrierfree-toilet-step-a,barrierfree-toilet-step-b,barrierfree-toilet-step-c,barrierfree-toilet-width-a,barrierfree-toilet-width-b,barrierfree-toilet-width-c,barrierfree-width-a,barrierfree-width-b,barrierfree-width-c,ch-address,ch-name,column,daredemo-toilet-floor,daredemo-toilet-numbber,diaper-changing-table,dog-bowl,dog-mat,dog-toilet-floor,elevator-capacity-a,elevator-capacity-b,elevator-capacity-c,elevator-capacity-d,elevator-capacity-e,elevator-depth-a,elevator-depth-b,elevator-depth-c,elevator-depth-d,elevator-depth-e,elevator-number-a,elevator-number-b,elevator-number-c,elevator-number-d,elevator-number-e,elevator-width-a,elevator-width-b,elevator-width-c,elevator-width-d,elevator-width-e,en-address,en-name,entrance-name,entrance-step,entrance-width,flash-bell,google_map,guidance-map,ko-address,ko-adress,ko-name,latitude,leisure-latitude,leisure-longitude,longitude,mobile-handrail,new-ch-address,new-en-address,new-en-name,new-ko-address,normal-1.5m-a,normal-1.5m-b,normal-1.5m-c,normal-barrier-free-a,normal-barrier-free-b,normal-barrier-free-c,normal-bath-step-a,normal-bath-step-b,normal-bath-step-c,normal-bath-width-a,normal-bath-width-b,normal-bath-width-c,normal-bed-num-a,normal-bed-num-b,normal-bed-num-c,normal-breadth-a,normal-breadth-b,normal-breadth-c,normal-capacity-a,normal-capacity-b,normal-capacity-c,normal-image-a,normal-image-b,normal-image-c,normal-room-img-a,normal-room-img-b,normal-room-img-c,normal-room-type-a,normal-room-type-b,normal-room-type-c,normal-step-a,normal-step-b,normal-step-c,normal-toilet-step-a,normal-toilet-step-b,normal-toilet-step-c,normal-toilet-width-a,normal-toilet-width-b,normal-toilet-width-c,normal-width-a,normal-width-b,normal-width-c,ostomate-floor,ostomate-number,page_builder,park-latitude,park-longitude,parking-capacity,phone,public-latitude,public-longitude,restaurant-latitude,restaurant-longitude,route,route-arakawa,route-disney,route-hokuso,route-jr,route-keikyu,route-keio,route-keisei,route-keiyo,route-metro,route-mitake,route-monorail,route-odakyu,route-rinkai,route-saitama,route-seibu,route-takao,route-tamamonorail,route-tobu,route-toei,route-tokyu,route-toneri,route-tsukuba,route-yurikamome,shopping-latitude,shopping-longitude,shower-chair,sign-language,slider_time,staff-writing,toilet-latitude,toilet-longitude,touchpanel,traffic-latitude,traffic-longitude,tv-with-subtitles,url,use_page_builder,vibrating-clock,wheelchair,wheelchair-1.5m-a,wheelchair-1.5m-b,wheelchair-1.5m-c,wheelchair-barrier-free-a,wheelchair-barrier-free-b,wheelchair-barrier-free-c,wheelchair-bath-step-a,wheelchair-bath-step-b,wheelchair-bath-step-c,wheelchair-bath-width-a,wheelchair-bath-width-b,wheelchair-bath-width-c,wheelchair-bed-num-a,wheelchair-bed-num-b,wheelchair-bed-num-c,wheelchair-breadth-a,wheelchair-breadth-b,wheelchair-breadth-c,wheelchair-capacity-a,wheelchair-capacity-b,wheelchair-capacity-c,wheelchair-image-a,wheelchair-image-b,wheelchair-image-c,wheelchair-parking-capacity,wheelchair-room-img-a,wheelchair-room-img-b,wheelchair-room-img-c,wheelchair-room-type-a,wheelchair-room-type-b,wheelchair-room-type-c,wheelchair-step-a,wheelchair-step-b,wheelchair-step-c,wheelchair-toilet-step-a,wheelchair-toilet-step-b,wheelchair-toilet-step-c,wheelchair-toilet-width-a,wheelchair-toilet-width-b,wheelchair-toilet-width-c,wheelchair-width-a,wheelchair-width-b,wheelchair-width-c,writing-goods,施設情報,区市町村,駅,カテゴリー,"Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text","Attachment URL","Attachments Filename","Attachments Path","Attachments ID","Attachments Title","Attachments Caption","Attachments Description","Attachments Alt Text",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,"Post Password",Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
40049,渋谷スクランブルスクエア（ショップ＆レストラン）,,,"2020-03-02 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40049/,,,,,,,,,,,,,,,,,,,,5459,,,,default,東京都渋谷区渋谷2-24-12,49_渋谷スクランブルスクエア(ショップ_レストラン)_000,,15,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都涩谷区涩谷2-24-12,涩谷广场（店铺和餐厅）,,"7F,8F,9F,10F,11F,12F",12,16,,,,24,,,,,225,,,,,4,,,,,100,,,,,"2-24-12, Shibuya, Shibuya-ku","Shibuya Scramble Square",２階エントランス,,178,,,,"도쿄도 시부야 구 시부야 2-24-12",,"시부야 스크램블 스퀘어 (숍 & 레스토랑)",35.6583725,,,139.7022597,,,"Shibuya, Shibuya-ku, Tokyo 2-24-12","Shibuya Square (Shop and Restaurant)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7F,8F,9F,10F,11F,12F",12,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-4221-4280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,営業時間内（遠隔にて対応可能なツールを準備）,7000,営業時間内,,,,,,,https://shibuya-scramble-square.com/,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ショッピング,渋谷・目黒・世田谷>渋谷区,,"渋谷・目黒・世田谷>渋谷区,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,館内案内（点字・浮き出し文字）,施設入口：自動ドア,エレベーター,12人以上,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,ベビーチェアの貸出,ベビーカーの貸出,車いすの貸出,スタッフの手話対応,スタッフの筆談対応,100cm以上,120cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%b8%8b%e8%b0%b7%e3%82%b9%e3%82%af%e3%83%a9%e3%83%b3%e3%83%96%e3%83%ab%e3%82%b9%e3%82%af%e3%82%a8%e3%82%a2%ef%bc%88%e3%82%b7%e3%83%a7%e3%83%83%e3%83%97-%e3%83%ac%e3%82%b9%e3%83%88%e3%83%a9,,,default,,,,open,open,"2022-01-27 05:43:12"
40050,渋谷フクラス　東急プラザ渋谷,,,"2024-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40050/,,,,,,,,,,,,,,,,,,,,5530,,2020-02-14||2024-02-29,,default,東京都渋谷区道玄坂1-2-3,50_渋谷フクラス東急プラザ渋谷_000,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都涩谷区道玄坂1-2-3,"涩谷Fukurasu /东急广场涩谷",https://shibuya.tokyu-plaza.com/,"B3,2F,3F,4F,5F,6F,17F",9,9,,,,15,20,20,,,155,195,177,,,2,2,1,,,88,99,100,,,"1-2-3, Dogenzaka, Shibuya-ku","Shibuya Fukuras / Tokyu Plaza Shibuya",,,165,,,,"도쿄도 시부야 구 도겐 자카 1-2-3",,"시부야 후쿠라스 / 도큐 프라자 시부야",35.65772667,,,139.700275,,,"Shibuya-ku, Tokyo Dogenzaka 1-2-3","Shibuya Fukurasu / Tokyu Plaza Shibuya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2F,3F,4F,5F,6F,7F,8F",9,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,41,03-3464-8109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,11:00～20:00,,,,,,,https://shibuya-fukuras.jp/,,,2,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,ショッピング,渋谷・目黒・世田谷>渋谷区,,"渋谷・目黒・世田谷>渋谷区,駐車場,車いす専用駐車場,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,施設入口：自動ドア,エレベーター,12人以上,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,施設内おむつ交換台,ベビーカーの貸出,車いすの貸出,スタッフの筆談対応,100cm以上,120cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%b8%8b%e8%b0%b7%e3%83%95%e3%82%af%e3%83%a9%e3%82%b9%e3%80%80%e6%9d%b1%e6%80%a5%e3%83%97%e3%83%a9%e3%82%b6%e6%b8%8b%e8%b0%b7,,,default,,,,open,open,"2024-02-29 10:40:05"
40051,渋谷パルコ,,,"2020-03-05 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40051/,,,,,,,,,,,,,,,,,,,,4248,,,,default,東京都渋谷区宇田川町15-1,51_渋谷パルコ_000,,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都涩谷区宇田川町15-1,涩谷Parco公司,,"B1,6F,7F,8F,9F,10F",6,5,,,,24,24,20,,,187,238,200,,,4,2,1,,,108,108,110,,,"15-1, Udagawa-cho, Shibuya-ku","Shibuya Parco",正面口,,156,,,,"도쿄도 시부야 구 우 다가와 쵸 15-1",,"시부야 파르코",35.66202833,,,139.69875,,,"Tokyo, Shibuya-ku, Udagawa-cho, 15-1","Shibuya Parco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B1,6F,7F,8F,9F,10F",6,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,137,03-3464-5111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,10:00～21:00,,,,,,,https://shibuya.parco.jp/,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ショッピング,渋谷・目黒・世田谷>渋谷区,,"渋谷・目黒・世田谷>渋谷区,駐車場,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,施設入口：自動ドア,エレベーター,12人以上,音声案内,点字表示,車いす利用者用パネル(ボタン),エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,施設内おむつ交換台,ベビーチェアの貸出,ベビーカーの貸出,車いすの貸出,スタッフの筆談対応,100cm以上,120cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%b8%8b%e8%b0%b7%e3%83%91%e3%83%ab%e3%82%b3,,,default,,,,open,open,"2021-02-11 05:51:18"
40052,ハンズ渋谷店,,,"2024-02-18 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40052/,,,,,,,,,,,,,,,,,,,,4590,,2020-02-12||2024-02-29,,default,東京都渋谷区宇田川町12-18,"52_東急ハンズ 渋谷店_000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都涩谷区宇田川町12-18,东急Hands涩谷,A・B・C間のフロア間移動は階段になります。また、エレベーターはA・Cフロアのみの設置となります。車いすの方が利用できる化粧室は、５階Cフロアにございます。５Cフロアへは、井の頭通り口からB2Cフロアへお入りいただくと便利です,5F,1,9,,,,15,,,,,157,,,,,5,,,,,90,,,,,"12-18, Udagawa-cho, Shibuya-ku","Tokyu Hands Shibuya Store",Cエントランス,,195,,,,"도쿄도 시부야 구 우 다가와 쵸 12-18",,"도큐 핸즈 시부야 점",35.66203056,,,139.6978989,,,"Tokyo, Shibuya-ku, Udagawa-cho, 12-18","Tokyu Hands Shibuya",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5F,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,23,03-5489-5111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,営業時間内,,,,,,,https://www.tokyu-hands.co.jp/,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ショッピング,渋谷・目黒・世田谷>渋谷区,,"渋谷・目黒・世田谷>渋谷区,駐車場,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,エレベーター,12人以上,階段の手すり,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,車いすの貸出,スタッフの筆談対応,100cm以上,120cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%9d%b1%e6%80%a5%e3%83%8f%e3%83%b3%e3%82%ba-%e6%b8%8b%e8%b0%b7%e5%ba%97,,,default,,,,open,open,"2024-02-29 10:18:41"
40063,GiGO秋葉原1号館,,,"2024-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40063/,,,,,,,,,,,,,,,,,,,,4229,,2020-02-10||2024-02-29,,default,東京都千代田区外神田1-10-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都千代田区外神田1-10-9,世嘉秋叶原1号馆,入口面はシャッターで扉なし,,,,,,,6,8,,,,95,110,,,,1,1,,,,76,80,,,,"1-10-9, Sotokanda, Chiyoda-ku","Sega Akihabara 1st",,,'-,,,,"도쿄도 치요다 구 소토 칸다 1-10-9",,"세가 아키하바라 1 호관",35.69870389,,,139.7709953,,,"Chiyoda-ku, Tokyo Soto-Kanda 1-10-9","Sega Akihabara Building No. 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-5256-8123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://tempo.sega.jp/am/akiba-1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ショッピング,御茶ノ水・九段・後楽園>千代田区,,"御茶ノ水・九段・後楽園>千代田区,施設出入口スロープ,施設出入口の段差,点字ブロック,館内の点字ブロック,エレベーター,11人以下,階段の手すり,120cm以上,2cm未満",,,,,,,,,,,,,,,,,publish,111,,,,,%e3%82%bb%e3%82%ac-%e7%a7%8b%e8%91%89%e5%8e%9f-1%e5%8f%b7%e9%a4%a8,,,default,,,,open,open,"2024-02-29 10:42:00"
40064,"2k540 AKI-OKA ARTISAN",,,"2022-01-26 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40064/,,,,,,,,,,,,,,,,,,,,3893,,2020-02-07,,default,東京都台東区上野5-9-23,update_akioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都台东区上野5-9-23,"2k540 AKI-OKA ARTISAN",,1F,1,1,,,,,,,,,,,,,,,,,,,,,,,,"5-9-23, Ueno, Taito-ku","２ｋ５４０ ＡＫＩ-ＯＫＡ ＡＲＴＩＳＡＮ",,,410,,,,"도쿄도 타이토 구 우에노 5-9-23",,"2k540 AKI-OKA ARTISAN",35.70358194,,,139.7741439,,,"Ueno, Taito-ku, Tokyo 5-9-23","2k540 AKI-OKA ARTISAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-6806-0254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,http://www.jrtk.jp/2k540/,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,ショッピング,上野・浅草・両国>台東区,,"上野・浅草・両国>台東区,車いす専用駐車場,施設出入口の段差,車椅子使用者対応トイレ,施設内おむつ交換台,100cm以上,120cm以上,2cm未満",,,,,,,,,,,,,,,,,publish,111,,,,,%ef%bc%92%ef%bd%8b%ef%bc%95%ef%bc%94%ef%bc%90%ef%bd%81%ef%bd%8b%ef%bd%89%e2%80%95%ef%bd%8f%ef%bd%8b%ef%bd%81%ef%bd%81%ef%bd%92%ef%bd%94%ef%bd%89%ef%bd%93%ef%bd%81%ef%bd%8e,,,default,,,,open,open,"2022-02-27 02:42:06"
40075,ＫＩＴＴＥ,,,"2022-01-24 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40075/,,,,,,,,,,,,,,,,,,,,4281,,2020-02-07,,default,東京都千代田区丸の内2-7-2,75_ＫＩＴＴＥ_000,,,'-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都千代田区丸之内2-7-2,KITTE,,"B1,2F,3F,4F,5F,6F",12,7,,,,20,,,,,195,,,,,3,,,,,85,,,,,"2-7-2, Marunouchi, Chiyoda-ku",ＫＩＴＴＥ,メインエントランス,,210,,,,"도쿄도 치요다 구 마루 노우치 2-7-2",,KITTE,35.67977083,,,139.7651147,,,"Marunouchi, Chiyoda-ku, Tokyo 2-7-2",KITTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B1,2F,3F,4F,5F,6F",12,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,99,03-3216-2811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,平日8:30～21:00、土曜11:00～21:00、日曜・祝日11:00～20:00,,,,,,,http://jptower-kitte.jp/,,,2,,,,,,,,,,,,,,,,,,,,,,,,,'-,,,,,,,,,,,,,,,,,,,4,ショッピング,御茶ノ水・九段・後楽園>千代田区,,"御茶ノ水・九段・後楽園>千代田区,駐車場,車いす専用駐車場,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,施設入口：自動ドア,エレベーター,12人以上,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,ベビーチェアの貸出,車いすの貸出,スタッフの筆談対応,100cm以上,120cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%ef%bd%8b%ef%bd%89%ef%bd%94%ef%bd%94%ef%bd%85,,,default,,,,open,open,"2022-02-27 02:43:13"
40076,新丸の内ビル,,,"2022-01-27 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40076/,,,,,,,,,,,,,,,,,,,,4296,,2020-03-02||2022-01-08,,default,東京都千代田区丸の内1-5-1,76_新丸の内ビル_000,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都千代田区丸之内1-5-1,新丸之内大厦,,"B1F,2F,6F,7F",4,10,,,,16,24,,,,185,165,,,,2,2,,,,90,110,,,,"1-5-1, Marunouchi, Chiyoda-ku","Shin-Marunouchi Building",,'-,135,,,,"도쿄도 치요다 구 마루 노우치 1-5-1",,"신 마루 노우치 빌딩",35.68257111,,,139.7643208,,,"Marunouchi, Chiyoda-ku, Tokyo 1-5-1","Shin Marunouchi Building",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3F,4F,5F",3,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,167,03-5218-5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,店舗営業時間内,,,,,,,https://www.marunouchi.com/,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,ショッピング,御茶ノ水・九段・後楽園>千代田区,,"御茶ノ水・九段・後楽園>千代田区,駐車場,車いす専用駐車場,施設出入口スロープ,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,施設入口：自動ドア,エレベーター,12人以上,音声案内,点字表示,車いす利用者用パネル(ボタン),エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,ベビーカーの貸出,車いすの貸出,スタッフの筆談対応,100cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%96%b0%e4%b8%b8%e3%81%ae%e5%86%85%e3%83%93%e3%83%ab,,,default,,,,closed,closed,"2022-03-02 08:11:05"
40077,丸の内ビル,,,"2022-01-27 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40077/,,,,,,,,,,,,,,,,,,,,4028,,2020-03-02,,default,東京都千代田区丸の内2-4-1,77_丸の内ビル_000,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都千代田区丸之内2-4-1,丸之内大厦,,"B1F,5F,35F",3,4,,,,15,21,,,,179,199,,,,2,2,,,,90,105,,,,"2-4-1, Marunouchi, Chiyoda-ku","Marunouchi Building",,'-,160,,,,"도쿄도 치요다 구 마루 노우치 2-4-1",,"마루 노우치 빌딩",35.68108583,,,139.7638311,,,"Marunouchi, Chiyoda-ku, Tokyo 2-4-1","Marunouchi Building",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,134,03-5218-5100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,店舗営業時間内,,,,,,,https://www.marunouchi.com/,,,2,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,ショッピング,御茶ノ水・九段・後楽園>千代田区,,"御茶ノ水・九段・後楽園>千代田区,駐車場,車いす専用駐車場,施設出入口スロープ,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,施設入口：自動ドア,エレベーター,12人以上,音声案内,点字表示,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,筆談対応用備品,施設内おむつ交換台,ベビーカーの貸出,車いすの貸出,スタッフの筆談対応,100cm以上,120cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e4%b8%b8%e3%81%ae%e5%86%85%e3%83%93%e3%83%ab,,,default,,,,closed,closed,"2022-02-27 02:44:54"
40078,三越日本橋本店,,,"2022-01-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40078/,,,,,,,,,,,,,,,,,,,,4659,,2020-02-13,,default,東京都中央区日本橋室町1-4-1,78_三越日本橋本店_000,,29,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都中央区日本桥室町1-4-1,三越日本桥,,"1F,2F,5F,7F",7,34,,,,27,20,,,,182,153,,,,5,3,,,,140,159,,,,"1-4-1, Nihombashi Muromachi, Chuo-ku","Mitsukoshi Nihombashi Main Store",ライオン口,,246,,,,"도쿄도 츄 오구 니혼 바시 무로마치 1-4-1",,"미츠코시 니혼 바시 본점",35.68561861,,,139.7734233,,,"Muromachi Nihonbashi, Chuo-ku, Tokyo 1-4-1","Mitsukoshi Nihonbashi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B1,2F,7F",3,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,241,03-3241-3311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,営業時間内,7000,営業時間内,,,,,,,https://www.mitsukoshi.mistore.jp/nihombashi.html,,,20,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,ショッピング,銀座・日本橋>中央区,,"銀座・日本橋>中央区,駐車場,車いす専用駐車場,施設出入口スロープ,施設出入口の段差,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,エレベーター,12人以上,音声案内,点字表示,車いす利用者用パネル(ボタン),エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,施設内おむつ交換台,ベビーチェアの貸出,ベビーカーの貸出,車いすの貸出,スタッフの手話対応,スタッフの筆談対応,100cm以上,120cm以上,2cm未満,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e4%b8%89%e8%b6%8a%e6%97%a5%e6%9c%ac%e6%a9%8b%e6%9c%ac%e5%ba%97,,,default,,,,closed,closed,"2022-02-27 02:45:32"
40079,日本橋髙島屋Ｓ．Ｃ．本館,,,"2020-03-16 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/shopping/40079/,,,,,,,,,,,,,,,,,,,,3637,,,,default,東京都中央区日本橋2-4-1,79_日本橋髙島屋Ｓ．Ｃ．本館_000,,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,东京都中央区日本桥2-4-1,"日本桥高岛屋S. C。主楼",,"3F,8F",2,16,,,,23,17,,,,182,143,,,,6,2,,,,116,125,,,,"2-4-1, Nihombashi, Chou-ku","Nihombashi Takashimaya S.C. Main Building",正面入口,2,182,,,,"도쿄도 츄 오구 니혼 바시 2-4-1",,"니혼 바시 髙島屋 S. C. 본관",35.68076,,,139.773502,,,"Nihonbashi, Chuo-ku, Tokyo 2-4-1","Nihonbashi Takashimaya S. C. Main building",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3F,8F",2,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,326,03-3211-4111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,営業時間内（事前予約も可）,7000,営業時間内（事前予約も可）,,,,,,,https://www.takashimaya.co.jp/nihombashi/,,,20,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,3,ショッピング,銀座・日本橋>中央区,,"銀座・日本橋>中央区,駐車場,車いす専用駐車場,エレベーター,12人以上,音声案内,車いす利用者用パネル(ボタン),階段の手すり,エスカレーター,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,施設内おむつ交換台,ベビーチェアの貸出,ベビーカーの貸出,車いすの貸出,スタッフの手話対応,スタッフの筆談対応,送迎車,120cm以上,2cm以上,授乳室",,,,,,,,,,,,,,,,,publish,111,,,,,%e6%97%a5%e6%9c%ac%e6%a9%8b%e9%ab%99%e5%b3%b6%e5%b1%8b%ef%bd%93%ef%bc%8e%ef%bd%83%ef%bc%8e%e6%9c%ac%e9%a4%a8,,,default,,,,open,open,"2020-03-24 18:44:08"
