ID,Title,Content,Excerpt,Date,"Post Type",Permalink," wheelchair-1.5m-b",_aioseo_description,_aioseo_keywords,_aioseo_og_article_section,_aioseo_og_article_tags,_aioseo_og_description,_aioseo_og_title,_aioseo_title,_aioseo_twitter_description,_aioseo_twitter_title,_aioseop_custom_link,_aioseop_description,_aioseop_disable,_aioseop_disable_analytics,_aioseop_keywords,_aioseop_nofollow,_aioseop_noindex,_aioseop_sitemap_exclude,_aioseop_title,_view_count,_wp_desired_post_slug,_wp_old_date,_wp_old_slug,_wp_page_template,address,appearance-img,baby-bed,baby-car,baby-chair,barrierfree-1.5m-a,barrierfree-1.5m-b,barrierfree-1.5m-c,barrierfree-barrier-free-a,barrierfree-barrier-free-b,barrierfree-barrier-free-c,barrierfree-bath-step-a,barrierfree-bath-step-b,barrierfree-bath-step-c,barrierfree-bath-width-a,barrierfree-bath-width-b,barrierfree-bath-width-c,barrierfree-bed-num-a,barrierfree-bed-num-b,barrierfree-bed-num-c,barrierfree-breadth-a,barrierfree-breadth-b,barrierfree-breadth-c,barrierfree-capacity-a,barrierfree-capacity-b,barrierfree-capacity-c,barrierfree-image-a,barrierfree-image-b,barrierfree-image-c,barrierfree-room-img-a,barrierfree-room-img-b,barrierfree-room-img-c,barrierfree-room-type-a,barrierfree-room-type-b,barrierfree-room-type-c,barrierfree-step-a,barrierfree-step-b,barrierfree-step-c,barrierfree-toilet-step-a,barrierfree-toilet-step-b,barrierfree-toilet-step-c,barrierfree-toilet-width-a,barrierfree-toilet-width-b,barrierfree-toilet-width-c,barrierfree-width-a,barrierfree-width-b,barrierfree-width-c,ch-address,ch-name,column,daredemo-toilet-floor,daredemo-toilet-numbber,diaper-changing-table,dog-bowl,dog-mat,dog-toilet-floor,elevator-capacity-a,elevator-capacity-b,elevator-capacity-c,elevator-capacity-d,elevator-capacity-e,elevator-depth-a,elevator-depth-b,elevator-depth-c,elevator-depth-d,elevator-depth-e,elevator-number-a,elevator-number-b,elevator-number-c,elevator-number-d,elevator-number-e,elevator-width-a,elevator-width-b,elevator-width-c,elevator-width-d,elevator-width-e,en-address,en-name,entrance-name,entrance-step,entrance-width,flash-bell,google_map,guidance-map,ko-address,ko-adress,ko-name,latitude,leisure-latitude,leisure-longitude,longitude,mobile-handrail,new-ch-address,new-en-address,new-en-name,new-ko-address,normal-1.5m-a,normal-1.5m-b,normal-1.5m-c,normal-barrier-free-a,normal-barrier-free-b,normal-barrier-free-c,normal-bath-step-a,normal-bath-step-b,normal-bath-step-c,normal-bath-width-a,normal-bath-width-b,normal-bath-width-c,normal-bed-num-a,normal-bed-num-b,normal-bed-num-c,normal-breadth-a,normal-breadth-b,normal-breadth-c,normal-capacity-a,normal-capacity-b,normal-capacity-c,normal-image-a,normal-image-b,normal-image-c,normal-room-img-a,normal-room-img-b,normal-room-img-c,normal-room-type-a,normal-room-type-b,normal-room-type-c,normal-step-a,normal-step-b,normal-step-c,normal-toilet-step-a,normal-toilet-step-b,normal-toilet-step-c,normal-toilet-width-a,normal-toilet-width-b,normal-toilet-width-c,normal-width-a,normal-width-b,normal-width-c,ostomate-floor,ostomate-number,page_builder,park-latitude,park-longitude,parking-capacity,phone,public-latitude,public-longitude,restaurant-latitude,restaurant-longitude,route,route-arakawa,route-disney,route-hokuso,route-jr,route-keikyu,route-keio,route-keisei,route-keiyo,route-metro,route-mitake,route-monorail,route-odakyu,route-rinkai,route-saitama,route-seibu,route-takao,route-tamamonorail,route-tobu,route-toei,route-tokyu,route-toneri,route-tsukuba,route-yurikamome,shopping-latitude,shopping-longitude,shower-chair,sign-language,slider_time,staff-writing,toilet-latitude,toilet-longitude,touchpanel,traffic-latitude,traffic-longitude,tv-with-subtitles,url,use_page_builder,vibrating-clock,wheelchair,wheelchair-1.5m-a,wheelchair-1.5m-b,wheelchair-1.5m-c,wheelchair-barrier-free-a,wheelchair-barrier-free-b,wheelchair-barrier-free-c,wheelchair-bath-step-a,wheelchair-bath-step-b,wheelchair-bath-step-c,wheelchair-bath-width-a,wheelchair-bath-width-b,wheelchair-bath-width-c,wheelchair-bed-num-a,wheelchair-bed-num-b,wheelchair-bed-num-c,wheelchair-breadth-a,wheelchair-breadth-b,wheelchair-breadth-c,wheelchair-capacity-a,wheelchair-capacity-b,wheelchair-capacity-c,wheelchair-image-a,wheelchair-image-b,wheelchair-image-c,wheelchair-parking-capacity,wheelchair-room-img-a,wheelchair-room-img-b,wheelchair-room-img-c,wheelchair-room-type-a,wheelchair-room-type-b,wheelchair-room-type-c,wheelchair-step-a,wheelchair-step-b,wheelchair-step-c,wheelchair-toilet-step-a,wheelchair-toilet-step-b,wheelchair-toilet-step-c,wheelchair-toilet-width-a,wheelchair-toilet-width-b,wheelchair-toilet-width-c,wheelchair-width-a,wheelchair-width-b,wheelchair-width-c,writing-goods,施設情報,区市町村,駅,カテゴリー,"Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text","Attachment URL","Attachments Filename","Attachments Path","Attachments ID","Attachments Title","Attachments Caption","Attachments Description","Attachments Alt Text",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,"Post Password",Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
60215,浅草線　浅草,,,"2024-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/60215/,,,,,,,,,,,,,,,,,,,,17,,,,default,台東区駒形一丁目12番14号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1F,1,1,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1F,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3844-4689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,始発～終車まで,,,,35.708920,139.796542,,https://www.kotsu.metro.tokyo.jp/subway/stations/asakusa.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"交通,除外",,,"上野・浅草・両国>台東区,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,エレベーター,階段の手すり,エスカレーター,可動式スロープ,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,聴覚障害者用タッチパネル,施設内おむつ交換台,スタッフの筆談対応,傾斜型自動券売機",,,,,,,,,,,,,,,,,private,111,,,,,%e6%b5%85%e8%8d%89%e7%b7%9a%e3%80%80%e6%b5%85%e8%8d%89,,,default,,,,open,open,"2024-02-25 08:47:27"
60216,浅草線　本所吾妻橋,,,"2024-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/60216/,,,,,,,,,,,,,,,,,,,,18,,,,default,墨田区吾妻橋三丁目7番16号先,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1F,2,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1F,2,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3623-5440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,始発～終車まで,,,,35.708565,139.804397,,https://www.kotsu.metro.tokyo.jp/subway/stations/honjo-azumabashi.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"交通,除外",,,"上野・浅草・両国>墨田区,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,エレベーター,階段の手すり,可動式スロープ,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,聴覚障害者用タッチパネル,施設内おむつ交換台,スタッフの筆談対応,傾斜型自動券売機",,,,,,,,,,,,,,,,,private,111,,,,,%e6%b5%85%e8%8d%89%e7%b7%9a%e3%80%80%e6%9c%ac%e6%89%80%e5%90%be%e5%a6%bb%e6%a9%8b,,,default,,,,open,open,"2024-02-25 08:52:23"
60217,浅草線　押上,,,"2020-02-27 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/60217/,,,,,,,,,,,,,,,,,,,,14,,,,default,墨田区押上一丁目8番21号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3622-5872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,始発～終車まで,,,,,,,https://www.kotsu.metro.tokyo.jp/subway/stations/oshiage.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"交通,除外",,,"上野・浅草・両国>墨田区,エレベーター,エスカレーター,施設内おむつ交換台,スタッフの筆談対応,傾斜型自動券売機",,,,,,,,,,,,,,,,,private,111,,,,,%e6%b5%85%e8%8d%89%e7%b7%9a%e3%80%80%e6%8a%bc%e4%b8%8a,,,default,,,,open,open,"2020-04-16 07:25:29"
60218,"三田線 目黒",,,"2020-02-27 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/60218/,,,,,,,,,,,,,,,,,,,,13,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3493-5774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://www.kotsu.metro.tokyo.jp/subway/stations/meguro.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"交通,除外",,,"エレベーター,エスカレーター,車椅子使用者対応トイレ,施設内おむつ交換台",,,,,,,,,,,,,,,,,private,111,,,,,%e4%b8%89%e7%94%b0%e7%b7%9a-%e7%9b%ae%e9%bb%92,,,default,,,,open,open,"2020-04-16 07:26:18"
60219,"三田線 白金台",,,"2020-02-27 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/60219/,,,,,,,,,,,,,,,,,,,,13,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-5420-1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://www.kotsu.metro.tokyo.jp/subway/stations/shirokanedai.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"交通,除外",,,"エレベーター,エスカレーター,車椅子使用者対応トイレ,施設内おむつ交換台",,,,,,,,,,,,,,,,,private,111,,,,,%e4%b8%89%e7%94%b0%e7%b7%9a-%e7%99%bd%e9%87%91%e5%8f%b0,,,default,,,,open,open,"2020-04-16 07:24:20"
60220,"三田線 白金高輪",,,"2020-02-27 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/60220/,,,,,,,,,,,,,,,,,,,,15,,,,default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3449-4805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,https://www.kotsu.metro.tokyo.jp/subway/stations/shirokane-takanawa.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"交通,除外",,,"館内案内（点字・浮き出し文字）,エレベーター,エスカレーター,車椅子使用者対応トイレ,施設内おむつ交換台",,,,,,,,,,,,,,,,,private,111,,,,,%e4%b8%89%e7%94%b0%e7%b7%9a-%e7%99%bd%e9%87%91%e9%ab%98%e8%bc%aa,,,default,,,,open,open,"2020-04-16 07:26:18"
60221,"三田線 三田",,,"2024-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/60221/,,,,,,,,,,,,,,,,,,,,16,,,,default,港区芝五丁目18番8号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B3F,1,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B3F,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3454-1428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,始発～終車まで,,,,35.648650,139.748998,,https://www.kotsu.metro.tokyo.jp/subway/stations/mita.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"交通,除外",,,"お台場・汐留・新橋・六本木・青山>港区,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,エレベーター,階段の手すり,エスカレーター,車いす対応エスカレーター,可動式スロープ,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,聴覚障害者用タッチパネル,施設内おむつ交換台,スタッフの筆談対応,傾斜型自動券売機,ホームドア",,,,,,,,,,,,,,,,,private,111,,,,,%e4%b8%89%e7%94%b0%e7%b7%9a-%e4%b8%89%e7%94%b0,,,default,,,,open,open,"2024-02-25 09:00:26"
60222,"三田線 芝公園",,,"2024-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/60222/,,,,,,,,,,,,,,,,,,,,17,,,,default,港区芝公園四丁目8番14号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1F,1,1,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1F,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3431-4524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,始発～終車まで,,,,35.654186,139.749850,,https://www.kotsu.metro.tokyo.jp/subway/stations/shibakoen.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"交通,除外",,,"お台場・汐留・新橋・六本木・青山>港区,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,エレベーター,階段の手すり,エスカレーター,可動式スロープ,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,聴覚障害者用タッチパネル,施設内おむつ交換台,スタッフの筆談対応,傾斜型自動券売機,ホームドア",,,,,,,,,,,,,,,,,private,111,,,,,%e4%b8%89%e7%94%b0%e7%b7%9a-%e8%8a%9d%e5%85%ac%e5%9c%92,,,default,,,,open,open,"2024-02-25 09:02:09"
60223,"三田線 御成門",,,"2024-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/60223/,,,,,,,,,,,,,,,,,,,,15,,,,default,港区西新橋三丁目24番6号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1F,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1F,3,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3431-4521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,始発～終車まで,,,'-,35.660774,139.751366,,https://www.kotsu.metro.tokyo.jp/subway/stations/onarimon.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'-,"交通,除外",,,"お台場・汐留・新橋・六本木・青山>港区,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,エレベーター,階段の手すり,エスカレーター,可動式スロープ,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,聴覚障害者用タッチパネル,施設内おむつ交換台,スタッフの筆談対応,傾斜型自動券売機,ホームドア",,,,,,,,,,,,,,,,,private,111,,,,,%e4%b8%89%e7%94%b0%e7%b7%9a-%e5%be%a1%e6%88%90%e9%96%80,,,default,,,,open,open,"2024-02-25 09:07:04"
60224,"三田線 内幸町",,,"2024-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/60224/,,,,,,,,,,,,,,,,,,,,15,,,,default,千代田区内幸町二丁目2番3号先,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1F,1,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1F,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3591-6550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,始発～終車まで,,,,35.669344,139.755330,,https://www.kotsu.metro.tokyo.jp/subway/stations/uchisaiwaicho.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"交通,除外",,,"御茶ノ水・九段・後楽園>千代田区,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,エレベーター,階段の手すり,エスカレーター,可動式スロープ,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,聴覚障害者用タッチパネル,施設内おむつ交換台,スタッフの筆談対応,傾斜型自動券売機,ホームドア",,,,,,,,,,,,,,,,,private,111,,,,,%e4%b8%89%e7%94%b0%e7%b7%9a-%e5%86%85%e5%b9%b8%e7%94%ba,,,default,,,,open,open,"2024-02-25 09:10:42"
60225,"三田線 日比谷",,,"2024-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/60225/,,,,,,,,,,,,,,,,,,,,18,,,,default,千代田区有楽町一丁目13番1号先,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1F,1,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1F,3,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3211-1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,始発～終車まで,,,,35.676585,139.760274,,https://www.kotsu.metro.tokyo.jp/subway/stations/hibiya.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"交通,除外",,,"御茶ノ水・九段・後楽園>千代田区,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,エレベーター,階段の手すり,エスカレーター,可動式スロープ,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,聴覚障害者用タッチパネル,施設内おむつ交換台,スタッフの筆談対応,傾斜型自動券売機,ホームドア",,,,,,,,,,,,,,,,,private,111,,,,,%e4%b8%89%e7%94%b0%e7%b7%9a-%e6%97%a5%e6%af%94%e8%b0%b7,,,default,,,,open,open,"2024-02-25 09:14:47"
60226,"三田線 大手町",,,"2024-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/60226/,,,,,,,,,,,,,,,,,,,,19,,,,default,千代田区丸の内一丁目3番1号先,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1F,1,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1F,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3211-1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,始発～終車まで,,,,35.684093,139.762798,,https://www.kotsu.metro.tokyo.jp/subway/stations/otemachi.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"交通,除外",,,"御茶ノ水・九段・後楽園>千代田区,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,エレベーター,階段の手すり,エスカレーター,可動式スロープ,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,聴覚障害者用タッチパネル,施設内おむつ交換台,スタッフの筆談対応,傾斜型自動券売機,ホームドア",,,,,,,,,,,,,,,,,private,111,,,,,%e4%b8%89%e7%94%b0%e7%b7%9a-%e5%a4%a7%e6%89%8b%e7%94%ba,,,default,,,,open,open,"2024-02-25 09:19:13"
60227,"三田線 神保町",,,"2024-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/60227/,,,,,,,,,,,,,,,,,,,,17,,,,default,千代田区神田神保町二丁目1番地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B2F,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B2F,2,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3291-2755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,始発～終車まで,,,,35.695331,139.758213,,https://www.kotsu.metro.tokyo.jp/subway/stations/jimbocho.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"交通,除外",,,"御茶ノ水・九段・後楽園>千代田区,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,エレベーター,階段の手すり,エスカレーター,可動式スロープ,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,聴覚障害者用タッチパネル,施設内おむつ交換台,スタッフの筆談対応,傾斜型自動券売機,ホームドア",,,,,,,,,,,,,,,,,private,111,,,,,%e4%b8%89%e7%94%b0%e7%b7%9a-%e7%a5%9e%e4%bf%9d%e7%94%ba,,,default,,,,open,open,"2024-02-25 09:22:57"
60228,"三田線 水道橋",,,"2024-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/60228/,,,,,,,,,,,,,,,,,,,,16,,,,default,文京区後楽一丁目3番42号先,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1F,1,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1F,1,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3815-7068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,始発～終車まで,,,,35.70346,139.755147,,https://www.kotsu.metro.tokyo.jp/subway/stations/suidobashi.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"交通,除外",,,"御茶ノ水・九段・後楽園>文京区,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,エレベーター,階段の手すり,エスカレーター,可動式スロープ,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,聴覚障害者用タッチパネル,施設内おむつ交換台,スタッフの筆談対応,傾斜型自動券売機,ホームドア",,,,,,,,,,,,,,,,,private,111,,,,,%e4%b8%89%e7%94%b0%e7%b7%9a-%e6%b0%b4%e9%81%93%e6%a9%8b,,,default,,,,open,open,"2024-02-25 09:26:49"
60229,"三田線 春日",,,"2024-02-19 15:00:00",facility,https://www.daredemo-tokyo.metro.tokyo.lg.jp/facility/traffic/60229/,,,,,,,,,,,,,,,,,,,,14,,,,default,文京区本郷四丁目15番16号,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B2F,1,2,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B2F,3,"a:2:{s:3:""row"";a:1:{s:7:""indexes"";a:0:{}}s:6:""widget"";a:0:{}}",,,,03-3815-3919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000,始発～終車まで,,,,35.709532,139.753287,,https://www.kotsu.metro.tokyo.jp/subway/stations/kasuga.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"交通,除外",,,"御茶ノ水・九段・後楽園>文京区,点字ブロック,敷地内道路の点字ブロック,館内の点字ブロック,館内案内（点字・浮き出し文字）,エレベーター,階段の手すり,エスカレーター,車いす対応エスカレーター,可動式スロープ,車椅子使用者対応トイレ,オストメイト対応トイレ,筆談対応用備品,聴覚障害者用タッチパネル,施設内おむつ交換台,スタッフの筆談対応,傾斜型自動券売機,ホームドア",,,,,,,,,,,,,,,,,private,111,,,,,%e4%b8%89%e7%94%b0%e7%b7%9a-%e6%98%a5%e6%97%a5,,,default,,,,open,open,"2024-02-25 09:30:17"
