42,その他機械,"36,216","11,647","24,569","37,783","11,332","26,451","47,740","14,693","33,047","59,685","26,166","33,519","52,341","14,187","38,154",42,その他機械,,,,,
化学工業品,,"5,860,736","2,381,380","3,479,356","6,045,535","2,414,249","3,631,286","5,843,737","2,377,143","3,466,594","5,463,518","2,273,998","3,189,520","5,296,914","2,153,937","3,142,977",化学工業品,,,,,,
43,陶磁器,"152,511","10,389","142,122","148,992","11,303","137,689","155,896","10,180","145,716","149,146","9,758","139,388","146,174","8,161","138,013",43,陶磁器,,,,,
44,セメント,"17,303",710,"16,593","16,676","3,356","13,320","21,322","8,629","12,693","17,357","9,507","7,850","16,421","7,791","8,630",44,セメント,,,,,
45,ガラス類,"267,415","85,640","181,775","291,353","89,267","202,086","203,514","69,108","134,406","169,933","73,716","96,217","177,088","61,862","115,226",45,ガラス類,,,,,
46,窯業品,"322,791","120,701","202,090","371,388","146,981","224,407","354,713","109,848","244,865","332,195","101,213","230,982","328,871","71,546","257,325",46,窯業品,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,,,
48,揮発油,354,-,354,243,-,243,-,-,-,-,-,-,-,-,-,48,揮発油,,,,,
49,その他の石油,"48,989","30,357","18,632","42,507","22,130","20,377","36,674","20,855","15,819","32,505","22,964","9,541","26,339","17,170","9,169",49,その他の石油,,,,,
50,LNG/液化天然ガス,120,-,120,194,-,194,318,-,318,-,-,-,-,-,-,50,LNG/液化天然ガス,,,,,
51,LPG/液化石油ガス,"1,680",-,"1,680",930,-,930,-,-,-,-,-,-,-,-,-,51,LPG/液化石油ガス,,,,,
52,その他石油製品,"20,858","6,423","14,435","36,557","16,979","19,578","23,538","9,308","14,230","25,841","9,381","16,460","25,914","5,931","19,983",52,その他石油製品,,,,,
53,コークス,"8,849",-,"8,849","11,569",-,"11,569","9,096",-,"9,096","6,974",170,"6,804","3,615",338,"3,277",53,コークス,,,,,
54,石炭製品,"7,186","6,129","1,057","5,429","4,810",619,"8,244","7,824",420,"11,372","10,641",731,"7,332","6,324","1,008",54,石炭製品,,,,,
55,化学薬品,"885,249","293,597","591,652","927,712","294,194","633,518","948,302","315,884","632,418","891,280","298,620","592,660","852,074","306,468","545,606",55,化学薬品,,,,,
56,化学肥料,"54,966","3,033","51,933","54,842","2,249","52,593","53,508","4,102","49,406","53,140","7,611","45,529","47,116","2,203","44,913",56,化学肥料,,,,,
57,その他化学工業品,"4,072,465","1,824,401","2,248,064","4,137,143","1,822,980","2,314,163","4,028,612","1,821,405","2,207,207","3,773,775","1,730,417","2,043,358","3,665,970","1,666,143","1,999,827",57,その他化学工業品,,,,,
軽工業品,,"5,390,562","624,075","4,766,487","5,458,931","646,357","4,812,574","5,705,577","694,938","5,010,639","5,390,599","645,826","4,744,773","5,363,106","570,425","4,792,681",軽工業品,,,,,,
58,紙・パルプ,"980,045","219,248","760,797","966,663","263,254","703,409","1,144,885","332,985","811,900","1,121,436","294,417","827,019","1,063,798","246,169","817,629",58,紙・パルプ,,,,,
59,糸及び紡績半製品,"55,303","6,175","49,128","56,960","3,492","53,468","72,221","7,420","64,801","91,054","10,947","80,107","72,489","9,138","63,351",59,糸及び紡績半製品,,,,,
60,その他繊維工業品,"352,184","55,711","296,473","379,021","59,430","319,591","407,020","61,392","345,628","382,384","56,022","326,362","338,752","53,572","285,180",60,その他繊維工業品,,,,,
61,砂糖,"45,725",855,"44,870","53,613",370,"53,243","57,248",511,"56,737","44,395",535,"43,860","52,104",629,"51,475",61,砂糖,,,,,
62,製造食品,"2,821,619","277,757","2,543,862","2,820,154","262,856","2,557,298","2,734,281","242,776","2,491,505","2,492,446","236,952","2,255,494","2,513,010","212,826","2,300,184",62,製造食品,,,,,
63,飲料,"701,813","55,248","646,565","754,795","50,720","704,075","835,528","44,667","790,861","787,365","42,877","744,488","860,482","44,511","815,971",63,飲料,,,,,
64,水,"201,421","8,135","193,286","178,136","5,320","172,816","195,419","4,205","191,214","214,543","3,316","211,227","199,880","2,548","197,332",64,水,,,,,
65,たばこ,"96,953",233,"96,720","77,778",218,"77,560","81,049",198,"80,851","83,040",130,"82,910","93,235",614,"92,621",65,たばこ,,,,,
66,その他食料工業品,"135,499",713,"134,786","171,811",697,"171,114","177,926",784,"177,142","173,936",630,"173,306","169,356",418,"168,938",66,その他食料工業品,,,,,
雑工業品,,"11,654,105","1,229,793","10,424,312","11,630,444","1,174,765","10,455,679","11,529,818","1,188,625","10,341,193","11,028,199","1,197,131","9,831,068","10,456,171","1,174,315","9,281,856",雑工業品,,,,,,
67,がん具,"646,963","30,998","615,965","699,165","22,212","676,953","660,434","17,877","642,557","619,412","18,104","601,308","574,534","17,197","557,337",67,がん具,,,,,
68,衣服・身廻品・はきもの,"4,914,951","167,910","4,747,041","4,862,172","158,037","4,704,135","4,794,432","178,084","4,616,348","4,631,384","201,277","4,430,107","4,343,895","183,027","4,160,868",68,衣服・身廻品・はきもの,,,,,
69,文房具・運動娯楽用品・楽器,"795,763","126,502","669,261","818,096","126,831","691,265","814,422","125,446","688,976","802,833","129,392","673,441","801,628","141,322","660,306",69,文房具・運動娯楽用品・楽器,,,,,
70,家具装備品,"2,133,474","93,195","2,040,279","2,158,475","108,807","2,049,668","2,200,547","97,633","2,102,914","2,167,863","112,322","2,055,541","2,073,016","106,603","1,966,413",70,家具装備品,,,,,
71,その他日用品,"541,603","120,788","420,815","545,552","127,908","417,644","582,439","123,266","459,173","546,755","127,998","418,757","521,309","129,450","391,859",71,その他日用品,,,,,
72,ゴム製品,"815,870","387,696","428,174","803,330","354,845","448,485","793,960","366,336","427,624","725,995","359,225","366,770","759,184","400,371","358,813",72,ゴム製品,,,,,
73,木製品,"1,229,770","11,866","1,217,904","1,179,405","9,623","1,169,782","1,134,884","10,503","1,124,381","1,052,028","12,722","1,039,306","961,696","12,924","948,772",73,木製品,,,,,
74,その他製造工業品,"575,711","290,838","284,873","564,249","266,502","297,747","548,700","269,480","279,220","481,929","236,091","245,838","420,909","183,421","237,488",74,その他製造工業品,,,,,
特殊品,,"4,485,210","2,380,988","2,104,222","4,879,038","2,700,781","2,178,257","6,056,891","3,067,589","2,989,302","6,245,101","3,351,828","2,893,273","6,166,514","3,407,387","2,759,127",特殊品,,,,,,
75,金属くず,"159,830","99,479","60,351","143,357","71,316","72,041","137,554","71,863","65,691","133,653","76,957","56,696","121,774","61,344","60,430",75,金属くず,,,,,
76,再利用資材,"1,925,132","1,883,199","41,933","2,220,569","2,173,069","47,500","2,452,301","2,404,593","47,708","2,629,985","2,579,333","50,652","2,785,122","2,743,788","41,334",76,再利用資材,,,,,
77,動植物性製造飼肥料,"1,004,214","18,814","985,400","1,052,195","23,875","1,028,320","1,076,276","17,190","1,059,086","925,917","11,709","914,208","850,367","13,115","837,252",77,動植物性製造飼肥料,,,,,
78,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃棄物,,,,,
79,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79,廃土砂,,,,,
80,輸送用容器,"1,119,006","206,307","912,699","1,150,053","196,466","953,587","1,215,559","185,219","1,030,340","1,181,243","189,147","992,096","1,143,581","188,488","955,093",80,輸送用容器,,,,,
81,取合せ品,"277,028","173,189","103,839","312,864","236,055","76,809","1,175,201","388,724","786,477","1,374,303","494,682","879,621","1,265,670","400,652","865,018",81,取合せ品,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
