分類/品目/銘柄/単位,2008年11月,2009年9月,2009年10月,2009年11月,銘柄改正等
（肉類）/牛肉/輸入品、チルド（冷蔵）、肩ロース又はもも/100g(円),352,352,343,208,平成21年11月から基本銘柄改正
（肉類）/豚肉/ロース/100g(円),252,239,234,237,
（肉類）/豚肉/もも肉/100g(円),185,178,173,177,
（肉類）/鶏肉/ブロイラー、もも肉/100g(円),135,126,128,127,
（肉類）/レバー/豚レバー/100g(円),118,117,119,118,
（肉類）/ハム/ロースハム、JAS格付けなし、普通品/100g(円),363,260,262,260,平成21年7月から基本銘柄改正
（肉類）/ソーセージ/ウインナーソーセージ、袋入り、JAS規格品・特級/100g(円),174,200,198,200,平成21年7月から基本銘柄改正
（肉類）/ベーコン/ベーコン、JAS格付なし、普通品/100g(円),249,243,241,240,
（乳卵類）/牛乳/瓶入り（180ML）配達、瓶代を除く、月極め/1本(円),115,113,113,113,平成21年3月から基本銘柄改正
（乳卵類）/牛乳/紙容器入り（1000ML入り）、店頭売り/1本(円),211,215,216,216,
（乳卵類）/粉ミルク/調整粉乳、缶入り（850g入り）「明治ほほえみ」/1缶(円),2412,2365,2379,2347,
（乳卵類）/バター/カルトン入り（200g入り）/1箱(円),369,376,378,378,
（乳卵類）/チーズ/国産品、プロセスチーズ、スライスチーズ、とろけるタイプ袋入り（8枚，144g入り）/1袋(円),300,282,250,266,
（乳卵類）/チーズ/輸入品、フランス産、ナチュラルチーズ、紙容器（125g入り）/1個(円),605,596,589,595,
（乳卵類）/ヨーグルト/プレーンヨーグルト、400～450g入り/100g(円),196,42,42,43,平成21年10月から基本銘柄改正
（乳卵類）/鶏卵/白色卵、Lサイズ、パック詰(10個入り）/1パック(円),241,223,228,224,
（野菜・海草）/キャベツ//1kg(円),157,181,127,110,
（野菜・海草）/ほうれんそう//1kg(円),699,920,850,681,
（野菜・海草）/はくさい/山東菜を除く/1kg(円),149,251,159,120,
（野菜・海草）/ねぎ//1kg(円),459,528,501,486,
（野菜・海草）/レタス/玉レタス/1kg(円),407,449,279,284,
（野菜・海草）/もやし/だいずもやしを除く/100g(円),17,17,17,17,
（野菜・海草）/ブロッコリー//1kg(円),600,694,556,394,
（野菜・海草）/アスパラガス/グリーンアスパラガス/100g(円),146,158,144,135,
（野菜・海草）/かんしょ//1kg(円),426,467,400,371,
（野菜・海草）/ばれいしょ//1kg(円),271,340,302,295,
（野菜・海草）/さといも/こいも、土付き/1kg(円),557,649,498,451,
（野菜・海草）/だいこん//1kg(円),130,182,122,114,
（野菜・海草）/にんじん//1kg(円),333,373,345,310,
（野菜・海草）/ごぼう//1kg(円),773,760,741,769,
（野菜・海草）/たまねぎ//1kg(円),207,248,226,221,
（野菜・海草）/れんこん//1kg(円),761,962,765,742,
（野菜・海草）/ながいも//1kg(円),619,632,612,648,
（野菜・海草）/えだまめ//100g(円),        -,123,        -,        -,
（野菜・海草）/さやいんげん//100g(円),192,164,167,192,
（野菜・海草）/かぼちゃ//1kg(円),305,386,343,365,
（野菜・海草）/きゅうり//1kg(円),705,480,415,469,
（野菜・海草）/なす//1kg(円),566,450,419,523,
（野菜・海草）/トマト//1kg(円),655,658,579,559,
（野菜・海草）/ピーマン//100g(円),67,65,57,76,
（野菜・海草）/生しいたけ//100g(円),179,180,169,162,
（野菜・海草）/えのきだけ//100g(円),64,52,56,60,
（野菜・海草）/しめじ/ぶなしめじ/100g(円),104,82,90,97,
（野菜・海草）/あずき/国産品（大納言を除く）、並/100g(円),141,139,137,137,
（野菜・海草）/干ししいたけ/こうしん、国産品、並/100g(円),1573,1566,1573,1573,
（野菜・海草）/のり/焼きのり、中、1帖（10枚入り）/1帖(円),452,457,460,455,
（野菜・海草）/わかめ/生わかめ、湯通し塩蔵わかめ、養殖もの、国産品、並/100g(円),243,255,271,256,
（野菜・海草）/こんぶ/板こんぶ、国産品、並/100g(円),654,650,654,643,
（野菜・海草）/ひじき/乾燥もの、芽ひじき、国内産、並/100g(円),947,1114,1104,1109,
（野菜・海草）/豆腐/木綿豆腐、並/100g(円),35,32,32,32,
（野菜・海草）/油揚げ/薄揚げ/100g(円),144,144,138,143,
（野菜・海草）/納豆/丸大豆納豆、「50g×3個」又は「45g×3個」/1パック(円),130,121,119,113,平成21年９月から基本銘柄改正
（野菜・海草）/こんにゃく/板こんにゃく/100g(円),55,55,53,55,
（野菜・海草）/梅干し/調味梅干し、並/100g(円),190,179,183,179,
（野菜・海草）/たくあん漬/並/100g(円),91,94,92,91,
（野菜・海草）/福神漬/並（瓶詰、缶詰を除く）/100g(円),101,100,99,99,
（野菜・海草）/こんぶつくだ煮/並/100g(円),226,221,220,216,
（野菜・海草）/はくさい漬/塩漬/100g(円),77,79,79,77,
（野菜・海草）/キムチ/はくさいキムチ（瓶詰を除く）/100g(円),148,138,139,134,
（野菜・海草）/スイートコーン缶詰/ホールカーネル（つぶ状）内容総量190g/1缶(円),137,148,148,153,
（果物）/りんご/つがる、1個200～400g/1kg(円),        -,441,411,        -,
（果物）/りんご/ふじ、1個250～385g/1kg(円),417,        -,        -,404,
（果物）/みかん/温州みかん、1個70g～130g/1kg(円),441,1007,458,415,
（果物）/レモン/輸入品、1個100～160g/1kg(円),626,581,557,537,
（果物）/グレープフルーツ/1個350～520g/1kg(円),299,287,263,277,
（果物）/オレンジ/輸入品、バレンシア又はネーブルオレンジ、1個170～310g/1kg(円),398,394,396,408,
（果物）/いよかん/1個200～300g/1kg(円),        -,        -,        -,        -,
（果物）/なし/幸水又は豊水、1個300g～450g/1kg(円),        -,387,352,        -,
（果物）/ぶどう/デラウェア/1kg(円),        -,1025,        -,        -,
（果物）/ぶどう/巨峰/1kg(円),        -,1048,979,        -,
（果物）/かき/1個190～260g/1kg(円),409,        -,416,405,
（果物）/もも/1個200～350g/1kg(円),        -,737,        -,        -,
（果物）/すいか/赤肉（小玉すいかを除く）/1kg(円),        -,        -,        -,        -,
（果物）/メロン/ネット系メロン/1kg(円),        -,        -,        -,        -,
（果物）/いちご//100g(円),        -,        -,        -,        -,
（果物）/さくらんぼ/国内産/100g(円),        -,        -,        -,        -,
（果物）/バナナ//1kg(円),266,229,223,222,
（果物）/キウイフルーツ/1個85～144g/1kg(円),718,729,731,731,
（果物）/みかん缶詰/シラップづけ、並ぶた缶、内容総量425g入り、普通品/1缶(円),119,112,115,114,
（果物）/もも缶詰/黄桃、内容総量410～425g入り、普通品/1缶(円),        -,        -,        -,        -,
（油脂・調味料）/食用油/キャノーラ（なたね油）、ポリ容器入り（1000g入り）/1本(円),469,419,402,393,
（油脂・調味料）/マーガリン/ファットスプレッド、ポリ容器入り（320g入り）/1箱(円),296,250,251,256,平成21年４月から基本銘柄改正
（油脂・調味料）/食塩/家庭用、袋入り（1kg入り）、「食塩」/1袋(円),111,111,111,111,
（油脂・調味料）/しょう油/濃口、特級、JAS規格品、ポリ容器入り（1L入り）/1本(円),275,275,283,281,
（油脂・調味料）/みそ/米みそ、カップ入り（750g入り）、並/1個(円),490,376,368,375,平成21年7月から基本銘柄改正
（油脂・調味料）/砂糖/上白、袋入り（1kg入り）/1袋(円),203,204,203,205,
（油脂・調味料）/酢/瓶詰（500mL入り）、「ミツカン酢（黒マーク）」/1本(円),152,153,156,154,
（油脂・調味料）/ソース/濃厚ソース、特級、ポリ容器入り（500mL入り）/1本(円),270,265,266,269,平成21年11月から基本銘柄改正
（油脂・調味料）/トマトケチャップ/ポリ容器（500g入り）/1本(円),255,225,242,243,
（油脂・調味料）/マヨネーズ/ポリ容器入り（500g入り）、「キューピーマヨネーズ」/1本(円),331,312,295,307,
（油脂・調味料）/ジャム/いちごジャムプレザーブスタイル、瓶詰（170g入り）/1瓶(円),215,206,203,208,
（油脂・調味料）/即席カレー/固形、箱入り（250g）「バーモントカレー」/1箱(円),250,227,235,228,
（油脂・調味料）/即席スープ/粉末、ポタージュ、コーンクリーム、箱入り(3袋、57．6g入り）/1箱(円),178,170,181,172,平成21年９月から基本銘柄改正
（油脂・調味料）/風味調味料/かつお風味、箱入り（40g×3）「ほんだし」/1箱(円),346,333,327,331,
（油脂・調味料）/液体調味料/瓶詰「エバラ焼肉のたれ黄金の味」（400g入り）/1本(円),423,383,368,368,
（油脂・調味料）/ふりかけ/袋入り「丸美屋のりたま」（62g入り）/1袋(円),209,207,204,201,
（油脂・調味料）/中華合わせ調味料/麻婆豆腐の素、箱入り(162g入り)「丸美屋麻婆豆腐の素」/1箱(円),223,208,211,217,
（菓子類）/ようかん/練りようかん、普通品/100g(円),265,280,286,280,
（菓子類）/まんじゅう/小麦粉製、あずきあん入り、並/100g(円),140,128,129,128,
（菓子類）/だいふく餅/白、あずきあん入り，普通品/100g(円),112,109,110,111,
（菓子類）/カステラ/普通品/100g(円),218,216,215,214,
（菓子類）/ケーキ/いちごショートケーキ（1個60～100g）/100g(円),409,417,414,416,
（菓子類）/シュークリーム/カスタードクリーム入り/100g(円),161,161,160,161,
（菓子類）/プリン/グリコプッチンプリン（75g×3個）/1パック(円),177,175,174,176,
（菓子類）/ビスケット/箱入り（3枚パック×8袋入り）、「森永マリー」/100g(円),161,155,151,152,
（菓子類）/あめ/のどあめ、袋入り（個別包装紙込み）（90g入り）/1袋(円),189,191,187,190,平成２１年５月から基本銘柄改正
（菓子類）/塩せんべい/うるち米粉製せんべい、普通品/100g(円),145,142,140,138,
（菓子類）/かわらせんべい/小麦粉製せんべい、並/100g(円),150,142,143,145,
（菓子類）/チョコレート/板チョコレート58g「明治ミルクチョコレート」/1枚(円),107,106,92,93,平成21年10月から基本銘柄改正
（菓子類）/落花生/バターピーナッツ/100g(円),129,135,133,133,
（菓子類）/チューインガム/粒ガム「キシリトールネオ」（14粒入り）/1個(円),120,119,119,119,
（菓子類）/アイスクリーム/バニラアイスクリーム､カップ入り(120ML入り)、｢ハーゲンダッツバニラ｣/1個(円),269,266,270,269,
（菓子類）/ポテトチップス/袋入り（60～95g入り）、成型ポテトチップスを除く/100g(円),166,179,180,178,平成２１年６月から基本銘柄改正
（菓子類）/ゼリー/フルーツゼリー、果肉入り、カップ入り（180～260g入り）/1個(円),129,121,114,118,
（調理食品）/弁当/持ち帰り弁当幕の内並/1個(円),545,545,542,542,
（調理食品）/サンドイッチ/タマゴサンド/100g(円),180,177,177,175,
（調理食品）/おにぎり/さけ入り、並/1個(円),124,124,123,123,
（調理食品）/冷凍調理ピラフ/えびピラフ、袋入り（430～500g入り）/100g(円),93,96,94,94,平成21年３月から基本銘柄改正
（調理食品）/すし(弁当)/持ち帰りずし、にぎりずし、8～10個入り、並/1パック(円),712,645,644,653,
（調理食品）/調理パスタ/冷凍スパゲッティー、袋入り(260～301g入り)/1袋(円),249,265,273,275,平成21年７月から基本銘柄改正
（調理食品）/うなぎかば焼き/国産品、長焼き、1匹（120～210g）、並/100g(円),855,850,865,856,
（調理食品）/野菜サラダ/並、ポテトサラダ/100g(円),138,138,137,136,
（調理食品）/煮豆/金時豆/100g(円),129,130,136,132,
（調理食品）/コロッケ/並/100g(円),113,103,104,105,
（調理食品）/豚カツ/ロース100g程度を揚げたもの/1枚(円),382,371,362,359,
（調理食品）/からあげ/鶏肉、骨なし/100g(円),187,184,181,179,
（調理食品）/冷凍調理コロッケ/油調理済みコロッケ、ポテトタイプ、パッケージ入り/100g(円),141,147,144,140,
（調理食品）/冷凍調理ハンバーグ/6個入り、内容量140～170g/100g(円),158,163,163,167,
（調理食品）/調理カレー/「カリー屋カレー」（200g）/1箱(円),113,103,104,105,
（調理食品）/ぎょうざ/蒸しぎょうざ（冷蔵）、肉入り、10～15個入り/100g(円),102,105,104,101,
（調理食品）/混ぜごはんのもと/五目ずしの素、袋入り（295．4g入り）/1袋(円),319,332,312,318,平成21年10月から基本銘柄改正
（飲料）/緑茶/番茶、上/100g(円),        -,        -,        -,        -,
（飲料）/緑茶/せん茶、中/100g(円),613,617,612,608,
（飲料）/紅茶/ティーバッグ、25袋入り/1箱(円),272,250,247,256,
（飲料）/緑茶飲料/ペットボトル入り（500mL入り）/1本(円),106,101,101,102,
（飲料）/インスタントコーヒー/瓶入り（100g入り）/1本(円),717,691,690,678,
（飲料）/コーヒー豆/レギュラーコーヒー（粉）、ブレンド、袋入り（450～500g入り）/1袋(円),127,127,120,121,
（飲料）/コーヒー飲料/コーヒー、缶入り（190g入り）/1缶(円),96,96,94,90,
（飲料）/果実飲料/濃縮還元ジュース、紙容器入り（1，000mL入り）/1本(円),195,186,180,185,
（飲料）/果実飲料/20～30％果実果汁、ペットボトル入り（1500mL入り）/1本(円),227,210,206,213,
（飲料）/野菜ジュース/トマトジュース、野菜汁50％・果汁50％入り、紙容器入り（200ml入り）/1本(円),326,294,292,96,平成21年11月から基本銘柄改正
（飲料）/コーラ/ペットボトル入り（500mL入り）、「コカ・コーラ」/1本(円),113,106,103,102,
（飲料）/乳酸菌飲料/「カルピス、紙容器入りmL500～600mL入り）」/1本(円),71,70,73,74,
（飲料）/乳酸菌飲料/配達1本月ぎめ、「ヤクルト400（80mL入り）」/1本(円),74,74,74,74,
（飲料）/スポーツドリンク/ペットボトル入り（500mL入り）/1本(円),115,112,115,113,
（飲料）/ミネラルウォーター/ペットボトル入り（2000mL入り)/1本(円),148,138,136,136,
（酒類）/清酒/特撰又は特撰に相当する本醸造酒､瓶詰(1800mL入り)/1本(円),        -,        -,        -,        -,
（酒類）/清酒/上撰又は上撰に相当する普通酒、瓶詰(1800mL入り)/1本(円),        -,        -,        -,        -,
（酒類）/清酒/普通酒、紙容器入り(2000mL入り)、13度以上16度未満/1本(円),1148,1142,1132,1116,
（酒類）/焼ちゅう/乙類、アルコール分25度（1800mL入り）/1本(円),1707,1699,1697,1694,
（酒類）/チューハイ/缶入り（350mL入り）/1缶(円),133,133,129,129,
（酒類）/ビール（国産品）/淡色、缶入り（350mL入り）、6缶入り/1パック(円),1235,1218,1219,1223,
（酒類）/ビール（輸入品）/淡色、缶入り（350mL入り）/1缶(円),        -,        -,        -,        -,
（酒類）/発泡酒/缶入り（350mL入り）6缶入り、麦芽使用率25％未満/1パック(円),863,856,846,843,
（酒類）/ビール風アルコール飲料/その他の醸造酒（発泡性），缶入り（350mL入り），6缶入り/1パック(円),739,741,725,730,
（酒類）/ウイスキー（輸入品）/瓶詰（700mL入り）「シーバスリーガル12年」/1本(円),        -,        -,        -,        -,
（酒類）/ウイスキー（国産品）/瓶詰（750mL入り）「サントリー＜リザーブ10年＞」/1本(円),        -,        -,        -,        -,
（酒類）/ウイスキー（国産品）/瓶入り（700mL入り）「サントリーウイスキー角瓶」/1本(円),1310,1272,1283,1296,
（酒類）/ウイスキー（国産品）/瓶詰（640mL入り）「サントリー＜レッド＞」/1本(円),        -,        -,        -,        -,
（酒類）/ぶどう酒/瓶詰（720mL入り）、アルコール分15％未満/1本(円),354,349,355,350,
（酒類）/ぶどう酒/輸入品、瓶詰（750mL入り）、「ボジョレー（赤）」/1本(円),1295,1289,1311,1295,
（外食）/かけうどん/並/1杯(円),514,528,528,526,
（外食）/中華そば/ラーメン、しょうゆ味（豚骨しょうゆ味を含む）/1杯(円),588,588,586,588,
（外食）/スパゲッティ（外食）/ミート・ソース/1皿(円),787,781,781,774,
（外食）/すし(外食）/にぎりずし（江戸前）、並/1人前(円),1308,1345,1345,1345,
（外食）/すし(外食）/のり巻（かんぴょう入り）、並/1人前(円),        -,        -,        -,        -,
（外食）/すし(外食）/回転ずし店におけるにぎりずし、まぐろ(赤身)、2個/1皿(円),130,130,130,130,
（外食）/親子どんぶり/並/1杯(円),831,835,835,837,
（外食）/天どん/えび天どん、並/1杯(円),1018,1030,1030,1030,
（外食）/カレーライス//1皿(円),747,757,757,758,
（外食）/ぎょうざ（外食）/焼きぎょうざ5又は6個/1人前(円),366,371,363,371,
（外食）/ハンバーガー/ハンバーガー店におけるチーズハンバーガー/1個(円),149,138,138,138,
（外食）/牛どん/並/1杯(円),393,390,390,360,
（外食）/ハンバーグ/定食/1人前(円),970,977,975,978,
（外食）/えびフライ/定食/1人前(円),1440,1460,1454,1464,
（外食）/お子様ランチ/並/1皿(円),673,654,649,649,
（外食）/ピザパイ（配達）/宅配、ミックス（野菜3種類、肉・魚介類2種類程度）、サイズM/1枚(円),2079,2079,2079,2079,
（外食）/焼肉/牛カルビ、並/1人前(円),911,885,885,885,
（外食）/サンドイッチ（外食）/ミックスサンドイッチ/1皿(円),694,675,675,683,
（外食）/コーヒー/喫茶店のコーヒー代/1杯(円),417,420,420,413,
（外食）/ドーナツ/リングドーナツ/1個(円),142,133,137,133,
（外食）/ビール（外食）/飲食店のビール代、中瓶、（500mL入り）/1本(円),528,528,529,529,
（外食）/学校給食費/公立小学校、完全給食、低学年（2年生）/1か月(円),3452,3516,3516,3516,
（外食）/学校給食費/〃〃高学年（5年生）/1か月(円),4003,4098,4098,4098,
（外食）/学校給食費/公立中学校、完全給食、2年生/1か月(円),4420,4515,4515,4515,
（家賃）/民営家賃/民営家賃平均3．3m2/1か月(円),9078,9018,9013,9037,
（家賃）/民営家賃/木造30m2未満3．3m2/1か月(円),9908.63,9938.56,9938.56,9907.6,
（家賃）/民営家賃/木造30m2以上3．3m2/1か月(円),7210.69,7120.63,7100.28,7111.02,
（家賃）/公営家賃/公営家賃平均3．3m2/1か月(円),3529,3531,3531,3530,
（家賃）/公営家賃/都営住宅3．3m2/1か月(円),1800,1771,1769,1766,
（家賃）/公営家賃/区営住宅3．3m2/1か月(円),1849,1824,1818,1823,
（家賃）/公営家賃/都市再生機構住宅3．3m2/1か月(円),5037,5046,5046,5046,
（家賃）/公営家賃/都住宅供給公社住宅3．3m2/1か月(円),5382,5450,5453,5456,
（設備修繕・維持）/浴槽/ステンレス製、容量280～300L、埋込式、中級品/1台(円),83360,87098,85060,85060,
（設備修繕・維持）/温水洗浄便座/シートタイプ、脱臭機能・温風乾燥機能付き、リモコン付き、/1台(円),67517,57133,55800,55800,
（設備修繕・維持）/給湯機/ガス給湯専用機、屋外壁掛型、オートストップタイプ、台所音声リモコン付き/1台(円),104574,105011,103286,103286,
（設備修繕・維持）/システムキッチン/標準タイプ、I型、〔天板材質〕ステンレス、3口コンロ/1式(円),356014,356014,356014,356014,
（設備修繕・維持）/板材/集成材、パイン14～18mm×300mm×900～910mm/1枚(円),1536,1552,1465,1469,
（設備修繕・維持）/錠/シリンダー錠、玄関ドア用、カギ3本付き/1個(円),4687,4687,4687,4587,
（設備修繕・維持）/塗料/合成樹脂塗料、水性塗料、0．7L入り/1缶(円),1727,1680,1680,1680,
（設備修繕・維持）/畳表取替費/備後表、経綿糸、ヘリ化繊、中級品、工賃含む/1枚(円),6995,6871,6871,6871,
（設備修繕・維持）/板ガラス取替費/フロート板ガラス厚さ3㎜、81cm×91cm、出張施工/1枚(円),9448,9447,9447,9447,
（設備修繕・維持）/ふすま張替費/和ふすま、押し入れ（表面）〔紙〕新鳥の子、袋貼り1回/1枚(円),3991,4018,4018,4018,
（設備修繕・維持）/大工手間代/家屋修理、常用1人分/1日(円),18705,18396,18396,18396,
（設備修繕・維持）/左官手間代/壁塗り、木造、常用1人分/1日(円),18238,18196,18196,18196,
（設備修繕・維持）/植木職手間代/庭木樹木せん定、1人分日当/1日(円),20700,20700,20700,20700,
（設備修繕・維持）/塀工事費/〔ブロック〕A種、厚さ100㎜/1m2(円),13579,12774,12774,12774,
（設備修繕・維持）/水道工事費/給水工事、宅地内埋設工事/1m(円),4385,4272,4272,4272,
（設備修繕・維持）/ルームエアコン取付け料/標準取付工事、セパレート型、冷房2．8KW/1回(円),14308,14417,14043,14052,
（設備修繕・維持）/火災保険料/一般住宅、保険金額1千円に対する年率/％(円),1.25,1.25,1.25,1.25,
（設備修繕・維持）/火災保険料/一般住宅（木造）、保険金額1千円に対する年率/％(円),1.55,1.55,1.55,1.55,
（設備修繕・維持）/火災保険料/一般住宅（鉄骨鉄筋コンクリート）、保険金額1千円に対する年率/％(円),0.43,0.43,0.43,0.43,
（電気代）/電気代/アンペア制（契約電流10アンペア）基本料金/1か月(円),273,273,273,273,
（電気代）/電気代/アンペア制電力量料金、120KWHまで/1KWH(円),17.87,17.87,17.87,17.87,
（電気代）/電気代/アンペア制電力量料金、121KWHから250KWHまで/1KWH(円),22.86,22.86,22.86,22.86,
（電気代）/電気代/アンペア制電力量料金、251KWH以上/1KWH(円),24.13,24.13,24.13,24.13,
（ガス代）/ガス代/一般家庭用、早収料金、標準熱量/MJ/m3(円),45,45,45,45,
（ガス代）/ガス代/一般家庭用早収料金、基本料金標準熱量11000Kcal／m3/1か月(円),1082,1082,1082,1082,
（ガス代）/ガス代/一般家庭用、早収料金、従量料金/1m3(円),135.38,118.15,116.8,117.05,
（ガス代）/ガス代/一般家庭用、早収料金、1465.12MJ/1か月(円),5413,4862,4819,4827,
（ガス代）/プロパンガス/一般家庭用、二部料金制、基本料金/1か月(円),1636,1639,1639,1639,
（ガス代）/プロパンガス/一般家庭用、二部料金制、従量料金/10m3(円),5180,4901,4860,4864,
（他の光熱）/灯油/白灯油、詰め替え売り、店頭売/18L(円),1780,1340,1349,1363,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、20m3/1か月(円),2362,2362,2362,2362,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、5m3まで/1か月(円),903,903,903,903,
（上下水道料）/水道料/計量制、一般家庭用、超過料金6m3から10m3まで/1m3(円),23,23,23,23,
（上下水道料）/水道料/計量制、一般家庭用、超過料金11m3から20m3まで/1m3(円),134,134,134,134,
（上下水道料）/下水道料/一般家庭用、水道汚水、20m3/1か月(円),1974,1974,1974,1974,
（上下水道料）/下水道料/一般家庭用、水道汚水、基本料金8m3まで/1か月(円),588,588,588,588,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金9m3から20m3まで/1m3(円),116,116,116,116,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金21m3から30m3まで/1m3(円),147,147,147,147,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金31m3から50m3まで/1m3(円),179,179,179,179,
（家庭用耐久財）/自動炊飯器/ジャー炊飯器、1．0L、1000～1250W/1台(円),17922,17219,17174,17638,
（家庭用耐久財）/電子レンジ/オーブン・レンジ、最高出力1000W、過熱水蒸気機能付き/1台(円),79900,70073,71700,97180,平成21年11月から基本銘柄改正
（家庭用耐久財）/電気ポット/電気ジャーポット、まほうびん構造、容量2．9～3．0L/1台(円),11927,13526,13410,13783,
（家庭用耐久財）/ガステーブル/2口コンロ・グリル付き（片面焼き）、フッソ加工/1台(円),32375,29064,28590,27690,
（家庭用耐久財）/ガス湯沸器/家庭用瞬間湯沸器、5号、元止式/1台(円),        -,        -,        -,        -,
（家庭用耐久財）/電気冷蔵庫/〔定格内容積〕401～450L、「5ドア」又は「6ドア」、〔冷媒〕ノンフロン仕様/1台(円),134771,145495,139880,135448,
（家庭用耐久財）/電気掃除機/床移動形、紙パック式、580又は590W、パワーブラシ/1台(円),22421,25190,25048,25364,平成21年６月から基本銘柄改正
（家庭用耐久財）/電気洗濯機/全自動洗濯機、インバーター内蔵、7．0kg/1台(円),71233,64710,65700,64081,
（家庭用耐久財）/電気洗濯機/全自動洗濯乾燥機，〔洗濯方式〕ドラム式，〔洗濯・脱水容量〕9．0kg，〔乾燥容量〕6．0～7．0kg/1台(円),144300,130224,127395,127063,
（家庭用耐久財）/ミシン/電子ミシン（6kg以上）、自動糸調子付き/1台(円),        -,        -,        -,        -,
