分類/品目/銘柄/単位,2008年6月,2009年4月,2009年5月,2009年6月,銘柄改正等
（魚介類）/ぶり/切り身/100g(円),275,236,249,251,
（魚介類）/いか/するめいか/100g(円),124,102,117,103,
（魚介類）/たこ/まだこ（ゆでもの）/100g(円),296,247,258,249,
（魚介類）/えび/輸入品、冷凍（解凍含む）、パック包装[長さ]無頭8～10cm/100g(円),256,247,250,237,
（魚介類）/あさり/殻付き/100g(円),121,124,126,121,
（魚介類）/かき/まがき、むき身/100g(円),        -,        -,        -,        -,
（魚介類）/ほたて貝/養殖もの、むき身（ゆでもの）/100g(円),212,203,209,201,
（魚介類）/塩さけ/ぎんざけ、切り身/100g(円),175,168,167,158,
（魚介類）/たらこ/並/100g(円),561,532,535,518,
（魚介類）/しらす干し/並/100g(円),479,453,448,435,
（魚介類）/干しあじ/まあじ、開き、並/100g(円),172,173,176,177,
（魚介類）/丸干しいわし/まいわし（長さ約12cm以上）、並/100g(円),120,127,126,131,
（魚介類）/煮干し/かたくちいわし、小羽（約6cm）、上/100g(円),257,258,255,254,
（魚介類）/ししゃも/子持ちししゃも、カラフトシシャモ、パック入り（8～12匹入り/100g(円),180,178,176,181,
（魚介類）/さつま揚げ/並/100g(円),101,131,128,130,
（魚介類）/ちくわ/焼ちくわ（冷凍ものを除く）、並/100g(円),111,141,143,138,
（魚介類）/かまぼこ/蒸かまぼこ、板付き、100g～160g、普通品/100g(円),162,186,177,177,
（魚介類）/かつお節/かつおぶし削りぶし、パック入り（3g×10袋入り）、普通品/1パック(円),137,279,267,273,平成20年７月から基本銘柄改正
（魚介類）/塩辛/いかの塩辛、並/100g(円),199,209,207,198,
（魚介類）/魚みそ漬/さわら又はさけ、並/100g(円),232,231,232,227,
（魚介類）/あさりつくだ煮/並/100g(円),435,430,446,440,
（魚介類）/まぐろ缶詰/油漬、きはだまぐろ、フレーク、内容量80g入り/1缶(円),161,153,159,159,
（肉類）/牛肉/国産品、ロース/100g(円),905,900,869,859,
（肉類）/牛肉/肩肉/100g(円),        -,        -,        -,        -,
（肉類）/牛肉/輸入品、チルド（冷蔵）、ロース（肩ロースは除く）/100g(円),369,341,362,375,
（肉類）/豚肉/ロース/100g(円),255,244,240,236,
（肉類）/豚肉/もも肉/100g(円),184,179,180,183,
（肉類）/鶏肉/ブロイラー、もも肉/100g(円),133,133,131,127,
（肉類）/レバー/豚レバー/100g(円),112,118,117,118,
（肉類）/ハム/ロースハム、JAS規格品・上級/100g(円),366,356,356,359,
（肉類）/ソーセージ/ウインナーソーセージ、袋入り、JAS規格品・標準/100g(円),185,175,176,174,
（肉類）/ベーコン/ベーコン、JAS格付なし、普通品/100g(円),245,244,246,246,
（乳卵類）/牛乳/瓶入り（180ML）配達、瓶代を除く、月極め/1本(円),114,113,113,113,平成21年3月から基本銘柄改正
（乳卵類）/牛乳/紙容器入り（1000ML入り）、店頭売り/1本(円),210,219,217,218,
（乳卵類）/粉ミルク/調整粉乳、缶入り（850g入り）「明治ほほえみ」/1缶(円),2424,2419,2438,2399,
（乳卵類）/バター/カルトン入り（200g入り）/1箱(円),365,365,375,378,
（乳卵類）/チーズ/国産品、プロセスチーズ、スライスチーズ、とろけるタイプ袋入り（8枚，144g入り）/1袋(円),287,301,299,285,
（乳卵類）/チーズ/輸入品、フランス産、ナチュラルチーズ、紙容器（125g入り）/1個(円),652,604,606,607,
（乳卵類）/ヨーグルト/プレーンヨーグルト、450～500g入り/100g(円),210,41,43,40,平成21年3月から基本銘柄改正
（乳卵類）/鶏卵/白色卵、Lサイズ、パック詰(10個入り）/1パック(円),219,218,215,209,
（野菜・海草）/キャベツ//1kg(円),154,233,205,139,
（野菜・海草）/ほうれんそう//1kg(円),730,697,699,720,
（野菜・海草）/はくさい/山東菜を除く/1kg(円),199,291,258,217,
（野菜・海草）/ねぎ//1kg(円),702,391,567,679,
（野菜・海草）/レタス/玉レタス/1kg(円),376,460,384,319,
（野菜・海草）/もやし/だいずもやしを除く/100g(円),17,17,18,17,
（野菜・海草）/ブロッコリー//1kg(円),633,741,655,576,
（野菜・海草）/アスパラガス/グリーンアスパラガス/100g(円),162,174,162,135,
（野菜・海草）/かんしょ//1kg(円),508,438,400,421,
（野菜・海草）/ばれいしょ//1kg(円),305,297,318,327,
（野菜・海草）/さといも/こいも、土付き/1kg(円),938,498,535,736,
（野菜・海草）/だいこん//1kg(円),144,174,158,149,
（野菜・海草）/にんじん//1kg(円),470,367,361,336,
（野菜・海草）/ごぼう//1kg(円),836,769,752,773,
（野菜・海草）/たまねぎ//1kg(円),196,208,212,203,
（野菜・海草）/れんこん//1kg(円),1871,731,766,1609,
（野菜・海草）/ながいも//1kg(円),583,602,614,586,
（野菜・海草）/えだまめ//100g(円),167,        -,        -,161,
（野菜・海草）/さやいんげん//100g(円),193,213,200,190,
（野菜・海草）/かぼちゃ//1kg(円),494,373,388,441,
（野菜・海草）/きゅうり//1kg(円),460,480,412,418,
（野菜・海草）/なす//1kg(円),587,645,532,572,
（野菜・海草）/トマト//1kg(円),534,739,674,553,
（野菜・海草）/ピーマン//100g(円),80,100,82,74,
（野菜・海草）/生しいたけ//100g(円),187,182,188,185,
（野菜・海草）/えのきだけ//100g(円),57,55,55,53,
（野菜・海草）/しめじ/ぶなしめじ/100g(円),86,84,86,80,
（野菜・海草）/あずき/国産品（大納言を除く）、並/100g(円),144,141,139,141,
（野菜・海草）/干ししいたけ/こうしん、国産品、並/100g(円),1563,1593,1614,1637,
（野菜・海草）/のり/焼きのり、中、1帖（10枚入り）/1帖(円),448,454,454,456,
（野菜・海草）/わかめ/生わかめ、湯通し塩蔵わかめ、養殖もの、国産品、並/100g(円),194,248,244,249,
（野菜・海草）/こんぶ/板こんぶ、国産品、並/100g(円),643,650,651,656,
（野菜・海草）/ひじき/乾燥もの、芽ひじき、国内産、並/100g(円),645,1081,1072,1080,
（野菜・海草）/豆腐/木綿豆腐、並/100g(円),34,33,33,33,
（野菜・海草）/油揚げ/薄揚げ/100g(円),142,141,145,144,
（野菜・海草）/納豆/丸大豆納豆、発泡スチロール容器入り（50g×3個）/1パック(円),122,121,125,111,
（野菜・海草）/こんにゃく/板こんにゃく/100g(円),51,55,55,56,
（野菜・海草）/梅干し/調味梅干し、並/100g(円),197,193,193,184,平成20年11月から基本銘柄改正
（野菜・海草）/たくあん漬/並/100g(円),91,91,94,94,
（野菜・海草）/福神漬/並（瓶詰、缶詰を除く）/100g(円),98,101,101,100,
（野菜・海草）/こんぶつくだ煮/並/100g(円),234,217,225,212,
（野菜・海草）/はくさい漬/塩漬/100g(円),79,79,79,79,
（野菜・海草）/キムチ/はくさいキムチ（瓶詰を除く）/100g(円),145,143,141,144,
（野菜・海草）/スイートコーン缶詰/ホールカーネル（つぶ状）内容総量190g/1缶(円),135,146,148,145,
（果物）/りんご/つがる、1個200～400g/1kg(円),        -,        -,        -,        -,
（果物）/りんご/ふじ、1個250～385g/1kg(円),543,421,450,483,
（果物）/みかん/温州みかん、1個70g～130g/1kg(円),        -,        -,        -,        -,
（果物）/レモン/輸入品、1個100～160g/1kg(円),700,516,564,520,平成20年11月から基本銘柄改正
（果物）/グレープフルーツ/1個350～520g/1kg(円),317,302,301,292,
（果物）/オレンジ/輸入品、バレンシア又はネーブルオレンジ、1個170～310g/1kg(円),378,394,388,388,
（果物）/いよかん/1個200～300g/1kg(円),        -,        -,        -,        -,
（果物）/なし/幸水又は豊水、1個300g～450g/1kg(円),        -,        -,        -,        -,
（果物）/ぶどう/デラウェア/1kg(円),1847,        -,        -,1657,
（果物）/ぶどう/巨峰/1kg(円),        -,        -,        -,        -,
（果物）/かき/1個190～260g/1kg(円),        -,        -,        -,        -,
（果物）/もも/1個200～350g/1kg(円),        -,        -,        -,        -,
（果物）/すいか/赤肉（小玉すいかを除く）/1kg(円),344,        -,396,336,平成20年11月から基本銘柄改正
（果物）/メロン/ネット系メロン/1kg(円),642,        -,765,502,
（果物）/いちご//100g(円),        -,115,124,        -,
（果物）/さくらんぼ/国内産/100g(円),342,        -,        -,337,
（果物）/バナナ//1kg(円),243,250,247,236,
（果物）/キウイフルーツ/1個85～144g/1kg(円),753,699,739,718,
（果物）/みかん缶詰/シラップづけ、並ぶた缶、内容総量425g入り、普通品/1缶(円),115,119,117,119,
（果物）/もも缶詰/黄桃、内容総量410～425g入り、普通品/1缶(円),        -,        -,        -,        -,
（油脂・調味料）/食用油/キャノーラ（なたね油）、ポリ容器入り（1000g入り）/1本(円),466,424,419,416,
（油脂・調味料）/マーガリン/ファットスプレッド、ポリ容器入り（320g入り）/1箱(円),248,259,257,255,平成21年４月から基本銘柄改正
（油脂・調味料）/食塩/家庭用、袋入り（1kg入り）、「食塩」/1袋(円),112,111,111,111,
（油脂・調味料）/しょう油/濃口、特級、JAS規格品、ポリ容器入り（1L入り）/1本(円),284,289,284,285,
（油脂・調味料）/みそ/米みそ、カップ入り（1kg入り）、並/1個(円),454,453,412,420,
（油脂・調味料）/砂糖/上白、袋入り（1kg入り）/1袋(円),194,202,198,203,
（油脂・調味料）/酢/瓶詰（500mL入り）、「ミツカン酢（黒マーク）」/1本(円),135,153,149,153,
（油脂・調味料）/ソース/ウスターソース類、特級、ポリ容器入り（500mL入り）/1本(円),259,270,268,269,
（油脂・調味料）/トマトケチャップ/ポリ容器（500g入り）/1本(円),247,248,240,251,
（油脂・調味料）/マヨネーズ/ポリ容器入り（500g入り）、「キューピーマヨネーズ」/1本(円),303,334,312,313,
（油脂・調味料）/ジャム/いちごジャムプレザーブスタイル、瓶詰（170g入り）/1瓶(円),206,208,217,213,
（油脂・調味料）/即席カレー/固形、箱入り（250g）「バーモントカレー」/1箱(円),242,237,238,244,
（油脂・調味料）/即席スープ/粉末、ポタージュ、コーンクリーム、箱入り(4袋、78．4g入り）/1箱(円),186,182,186,184,
（油脂・調味料）/風味調味料/かつお風味、箱入り（40g×3）「ほんだし」/1箱(円),363,343,338,341,
（油脂・調味料）/液体調味料/瓶詰「エバラ焼肉のたれ黄金の味」（400g入り）/1本(円),296,384,410,411,平成20年11月から基本銘柄改正
（油脂・調味料）/ふりかけ/袋入り「丸美屋のりたま」（62g入り）/1袋(円),208,205,211,208,
（油脂・調味料）/中華合わせ調味料/麻婆豆腐の素、箱入り(162g入り)「丸美屋麻婆豆腐の素」/1箱(円),214,215,207,214,
（菓子類）/ようかん/練りようかん、普通品/100g(円),256,276,276,266,
（菓子類）/まんじゅう/小麦粉製、あずきあん入り、並/100g(円),139,128,128,128,
（菓子類）/だいふく餅/白、あずきあん入り，普通品/100g(円),113,112,113,113,
（菓子類）/カステラ/普通品/100g(円),214,220,221,221,
（菓子類）/ケーキ/いちごショートケーキ（1個60～100g）/100g(円),399,420,418,417,
（菓子類）/シュークリーム/カスタードクリーム入り/100g(円),151,163,164,163,
（菓子類）/プリン/グリコプッチンプリン（75g×3個）/1パック(円),186,178,183,179,平成20年11月から基本銘柄改正
（菓子類）/ビスケット/箱入り（3枚パック×8袋入り）、「森永マリー」/100g(円),154,159,158,154,
（菓子類）/あめ/のどあめ、袋入り（個別包装紙込み）（90g入り）/1袋(円),187,188,190,194,平成２１年５月から基本銘柄改正
（菓子類）/塩せんべい/うるち米粉製せんべい、普通品/100g(円),148,147,145,144,
（菓子類）/かわらせんべい/小麦粉製せんべい、並/100g(円),138,149,151,149,
（菓子類）/チョコレート/板チョコレート65g「明治ミルクチョコレート」/1枚(円),106,105,107,108,
（菓子類）/落花生/バターピーナッツ/100g(円),131,132,135,136,
（菓子類）/チューインガム/粒ガム「キシリトールネオ」（14粒入り）/1個(円),120,121,121,121,
（菓子類）/アイスクリーム/バニラアイスクリーム､カップ入り(120ML入り)、｢ハーゲンダッツバニラ｣/1個(円),259,270,269,270,
（菓子類）/ポテトチップス/袋入り（60～95g入り）、成型ポテトチップスを除く/100g(円),163,183,191,181,平成２１年６月から基本銘柄改正
（菓子類）/ゼリー/フルーツゼリー、果肉入り、カップ入り（180～260g入り）/1個(円),131,127,117,117,
（調理食品）/弁当/持ち帰り弁当幕の内並/1個(円),540,545,545,545,
（調理食品）/サンドイッチ/タマゴサンド/100g(円),176,185,189,189,
（調理食品）/おにぎり/さけ入り、並/1個(円),122,122,124,124,
（調理食品）/冷凍調理ピラフ/えびピラフ、袋入り（430～500g入り）/100g(円),102,91,89,108,平成21年３月から基本銘柄改正
（調理食品）/すし(弁当)/持ち帰りずし、にぎりずし、8～10個入り、並/1パック(円),709,702,698,702,
（調理食品）/調理パスタ/電子レンジ専用パスタ、箱入り(200～274g入り)、「マ・マーアルデンティー」又は「日清Chin」/1箱(円),233,242,239,232,平成20年７月から基本銘柄改正
（調理食品）/うなぎかば焼き/国産品、長焼き、1匹（120～210g）、並/100g(円),815,928,863,837,
（調理食品）/野菜サラダ/並、ポテトサラダ/100g(円),139,143,143,143,
（調理食品）/煮豆/金時豆/100g(円),129,129,133,133,
（調理食品）/コロッケ/並/100g(円),110,113,111,107,
（調理食品）/豚カツ/ロース100g程度を揚げたもの/1枚(円),385,385,380,384,
（調理食品）/からあげ/鶏肉、骨なし/100g(円),182,188,189,189,
（調理食品）/冷凍調理コロッケ/油調理済みコロッケ、ポテトタイプ、パッケージ入り/100g(円),153,147,146,148,
（調理食品）/冷凍調理ハンバーグ/6個入り、内容量140～170g/100g(円),243,160,161,160,平成20年11月から基本銘柄改正
（調理食品）/調理カレー/「カリー屋カレー」（200g）/1箱(円),145,107,106,105,平成20年10月から基本銘柄改正
（調理食品）/ぎょうざ/蒸しぎょうざ（冷蔵）、肉入り、10～15個入り/100g(円),102,102,103,102,
（調理食品）/混ぜごはんのもと/五目ずしの素、袋入り（282．8g入り）/1袋(円),337,330,327,343,
（飲料）/緑茶/番茶、上/100g(円),        -,        -,        -,        -,
（飲料）/緑茶/せん茶、中/100g(円),639,609,618,623,
（飲料）/紅茶/ティーバッグ、25袋入り/1箱(円),269,272,266,252,
（飲料）/緑茶飲料/ペットボトル入り（500mL入り）/1本(円),104,101,103,101,
（飲料）/インスタントコーヒー/瓶入り（100g入り）/1本(円),651,725,703,703,
（飲料）/コーヒー豆/レギュラーコーヒー（粉）、ブレンド、袋入り（450～500g入り）/1袋(円),534,124,123,122,平成20年10月から基本銘柄改正
（飲料）/コーヒー飲料/コーヒー、缶入り（190g入り）/1缶(円),101,98,95,98,
（飲料）/果実飲料/濃縮還元ジュース、紙容器入り（1，000mL入り）/1本(円),211,189,186,180,
（飲料）/果実飲料/20～30％果実果汁、ペットボトル入り（1500mL入り）/1本(円),227,210,218,217,
（飲料）/野菜ジュース/トマトジュース、ペットボトル入り（900g入り）「カゴメ」/1本(円),292,301,281,294,
（飲料）/コーラ/ペットボトル入り（500mL入り）、「コカ・コーラ」/1本(円),108,109,107,106,
（飲料）/乳酸菌飲料/「カルピス、紙容器入りmL500～600mL入り）」/1本(円),370,73,71,71,平成20年7月から基本銘柄改正
（飲料）/乳酸菌飲料/配達1本月ぎめ、「ヤクルト400（80mL入り）」/1本(円),74,74,74,74,
（飲料）/スポーツドリンク/ペットボトル入り（500mL入り）/1本(円),116,114,114,114,
（飲料）/ミネラルウォーター/ペットボトル入り（2000mL入り)/1本(円),153,148,143,144,
（酒類）/清酒/特撰又は特撰に相当する本醸造酒､瓶詰(1800mL入り)/1本(円),        -,        -,        -,        -,
（酒類）/清酒/上撰又は上撰に相当する普通酒、瓶詰(1800mL入り)/1本(円),        -,        -,        -,        -,
（酒類）/清酒/普通酒、紙容器入り(2000mL入り)、13度以上16度未満/1本(円),1153,1142,1139,1131,
（酒類）/焼ちゅう/乙類、アルコール分25度（1800mL入り）/1本(円),1679,1707,1709,1709,
（酒類）/チューハイ/缶入り（350mL入り）/1缶(円),133,134,134,132,
（酒類）/ビール（国産品）/淡色、缶入り（350mL入り）、6缶入り/1パック(円),1238,1217,1224,1230,
（酒類）/ビール（輸入品）/淡色、缶入り（350mL入り）/1缶(円),        -,        -,        -,        -,
（酒類）/発泡酒/缶入り（350mL入り）6缶入り、麦芽使用率25％未満/1パック(円),873,849,846,844,
（酒類）/ビール風アルコール飲料/その他の醸造酒（発泡性），缶入り（350mL入り），6缶入り/1パック(円),742,736,733,736,
（酒類）/ウイスキー（輸入品）/瓶詰（700mL入り）「シーバスリーガル12年」/1本(円),        -,        -,        -,        -,
（酒類）/ウイスキー（国産品）/瓶詰（750mL入り）「サントリー＜リザーブ10年＞」/1本(円),        -,        -,        -,        -,
（酒類）/ウイスキー（国産品）/瓶入り（700mL入り）「サントリーウイスキー角瓶」/1本(円),1331,1287,1282,1275,
（酒類）/ウイスキー（国産品）/瓶詰（640mL入り）「サントリー＜レッド＞」/1本(円),        -,        -,        -,        -,
（酒類）/ぶどう酒/瓶詰（720mL入り）、アルコール分15％未満/1本(円),355,357,353,357,
（酒類）/ぶどう酒/輸入品、瓶詰（750mL入り）、「ボジョレー（赤）」/1本(円),1317,1289,1289,1306,
（外食）/かけうどん/並/1杯(円),514,521,524,524,
（外食）/中華そば/ラーメン、しょうゆ味（豚骨しょうゆ味を含む）/1杯(円),590,588,588,588,平成20年7月から基本銘柄改正
（外食）/スパゲッティ（外食）/ミート・ソース/1皿(円),787,788,779,779,
（外食）/すし(外食）/にぎりずし（江戸前）、並/1人前(円),1245,1324,1358,1345,
（外食）/すし(外食）/のり巻（かんぴょう入り）、並/1人前(円),        -,        -,        -,        -,
（外食）/すし(外食）/回転ずし店におけるにぎりずし、まぐろ(赤身)、2個/1皿(円),130,130,130,130,
（外食）/親子どんぶり/並/1杯(円),819,839,836,836,
（外食）/天どん/えび天どん、並/1杯(円),1005,1046,1046,1046,
（外食）/カレーライス//1皿(円),718,754,755,757,
（外食）/ぎょうざ（外食）/焼きぎょうざ5又は6個/1人前(円),367,366,366,371,平成20年7月から基本銘柄改正
（外食）/ハンバーガー/ハンバーガー店におけるチーズハンバーガー/1個(円),123,150,150,150,平成20年11月から基本銘柄改正
（外食）/牛どん/並/1杯(円),380,358,390,390,
（外食）/ハンバーグ/定食/1人前(円),948,980,980,980,
（外食）/えびフライ/定食/1人前(円),1401,1440,1440,1430,
（外食）/お子様ランチ/並/1皿(円),669,667,667,667,
（外食）/ピザパイ（配達）/宅配、ミックス（野菜3種類、肉・魚介類2種類程度）、サイズM/1枚(円),2079,2079,2079,2079,
（外食）/焼肉/牛カルビ、並/1人前(円),900,883,894,894,
（外食）/サンドイッチ（外食）/ミックスサンドイッチ/1皿(円),690,696,695,695,
（外食）/コーヒー/喫茶店のコーヒー代/1杯(円),414,428,420,420,
（外食）/ドーナツ/リングドーナツ/1個(円),145,135,135,133,
（外食）/ビール（外食）/飲食店のビール代、中瓶、（500mL入り）/1本(円),518,528,528,528,
（外食）/学校給食費/公立小学校、完全給食、低学年（2年生）/1か月(円),3403,3498,3498,3516,
（外食）/学校給食費/〃〃高学年（5年生）/1か月(円),3947,4059,4059,4098,
（外食）/学校給食費/公立中学校、完全給食、2年生/1か月(円),4389,4517,4515,4515,
（家賃）/民営家賃/民営家賃平均3．3m2/1か月(円),9058,9044,9047,9043,
（家賃）/民営家賃/木造30m2未満3．3m2/1か月(円),9842.21,9945.68,9953.17,9940.9,
（家賃）/民営家賃/木造30m2以上3．3m2/1か月(円),7205.47,7121.62,7121.62,7121.62,
（家賃）/公営家賃/公営家賃平均3．3m2/1か月(円),3534,3528,3535,3533,
（家賃）/公営家賃/都営住宅3．3m2/1か月(円),1823,1786,1799,1792,
（家賃）/公営家賃/区営住宅3．3m2/1か月(円),1856,1833,1826,1825,
（家賃）/公営家賃/都市再生機構住宅3．3m2/1か月(円),5032,5041,5042,5043,
（家賃）/公営家賃/都住宅供給公社住宅3．3m2/1か月(円),5374,5397,5412,5414,
（設備修繕・維持）/浴槽/ステンレス製、容量280～300L、埋込式、中級品/1台(円),82616,82299,86320,86320,
（設備修繕・維持）/温水洗浄便座/シートタイプ、脱臭機能・温風乾燥機能付き、リモコン付き、/1台(円),59867,57217,51383,55050,
（設備修繕・維持）/給湯機/ガス給湯専用機、屋外壁掛型、オートストップタイプ、台所音声リモコン付き/1台(円),93510,102769,106122,106122,平成20年7月から基本銘柄改正
（設備修繕・維持）/システムキッチン/標準タイプ、I型、〔天板材質〕ステンレス、3口コンロ/1式(円),356014,356014,356014,356014,
（設備修繕・維持）/板材/集成材、パイン14～18mm×300mm×900～910mm/1枚(円),1499,1535,1551,1551,
（設備修繕・維持）/錠/シリンダー錠、玄関ドア用、カギ3本付き/1個(円),4450,4687,4687,4687,
（設備修繕・維持）/塗料/合成樹脂塗料、水性塗料、0．7L入り/1缶(円),1620,1653,1671,1671,
（設備修繕・維持）/畳表取替費/備後表、経綿糸、ヘリ化繊、中級品、工賃含む/1枚(円),6959,6912,6912,6876,
（設備修繕・維持）/板ガラス取替費/フロート板ガラス厚さ3㎜、81cm×91cm、出張施工/1枚(円),9413,9451,9475,9475,
（設備修繕・維持）/ふすま張替費/和ふすま、押し入れ（表面）〔紙〕新鳥の子、袋貼り1回/1枚(円),3871,4018,4018,4018,
（設備修繕・維持）/大工手間代/家屋修理、常用1人分/1日(円),18979,18563,18563,18886,
（設備修繕・維持）/左官手間代/壁塗り、木造、常用1人分/1日(円),18571,18238,18238,18214,
（設備修繕・維持）/植木職手間代/庭木樹木せん定、1人分日当/1日(円),20600,20889,20889,20889,
（設備修繕・維持）/塀工事費/〔ブロック〕A種、厚さ100㎜/1m2(円),14251,12983,12983,12958,
（設備修繕・維持）/水道工事費/給水工事、宅地内埋設工事/1m(円),4469,4272,4272,4272,
（設備修繕・維持）/ルームエアコン取付け料/標準取付工事、セパレート型、冷房2．8KW/1回(円),13839,13862,13862,14222,
（設備修繕・維持）/火災保険料/一般住宅、保険金額1千円に対する年率/％(円),1.25,1.25,1.25,1.25,
（設備修繕・維持）/火災保険料/一般住宅（木造）、保険金額1千円に対する年率/％(円),1.55,1.55,1.55,1.55,
（設備修繕・維持）/火災保険料/一般住宅（鉄骨鉄筋コンクリート）、保険金額1千円に対する年率/％(円),0.43,0.43,0.43,0.43,
（電気代）/電気代/アンペア制（契約電流10アンペア）基本料金/1か月(円),273,273,273,273,
（電気代）/電気代/アンペア制電力量料金、120KWHまで/1KWH(円),16.05,17.87,17.87,17.87,
（電気代）/電気代/アンペア制電力量料金、121KWHから250KWHまで/1KWH(円),21.04,22.86,22.86,22.86,
（電気代）/電気代/アンペア制電力量料金、251KWH以上/1KWH(円),22.31,24.13,24.13,24.13,
（ガス代）/ガス代/一般家庭用、早収料金、標準熱量/MJ/m3(円),45,45,45,45,
（ガス代）/ガス代/一般家庭用早収料金、基本料金標準熱量11000Kcal／m3/1か月(円),1082,1082,1082,1082,
（ガス代）/ガス代/一般家庭用、早収料金、従量料金/1m3(円),126.98,144.04,134.53,129.74,
（ガス代）/ガス代/一般家庭用、早収料金、1465.12MJ/1か月(円),5144,5690,5386,5233,
（ガス代）/プロパンガス/一般家庭用、二部料金制、基本料金/1か月(円),1620,1633,1631,1627,
（ガス代）/プロパンガス/一般家庭用、二部料金制、従量料金/10m3(円),5053,4943,4928,4910,
（他の光熱）/灯油/白灯油、詰め替え売り、店頭売/18L(円),2249,1317,1323,1326,平成20年11月から基本銘柄改正
（上下水道料）/水道料/計量制、一般家庭用、基本料金、20m3/1か月(円),2362,2362,2362,2362,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、5m3まで/1か月(円),903,903,903,903,
（上下水道料）/水道料/計量制、一般家庭用、超過料金6m3から10m3まで/1m3(円),23,23,23,23,
（上下水道料）/水道料/計量制、一般家庭用、超過料金11m3から20m3まで/1m3(円),134,134,134,134,
（上下水道料）/下水道料/一般家庭用、水道汚水、20m3/1か月(円),1974,1974,1974,1974,
（上下水道料）/下水道料/一般家庭用、水道汚水、基本料金8m3まで/1か月(円),588,588,588,588,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金9m3から20m3まで/1m3(円),116,116,116,116,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金21m3から30m3まで/1m3(円),147,147,147,147,
（上下水道料）/下水道料/一般家庭用、水道汚水、超過料金31m3から50m3まで/1m3(円),179,179,179,179,
（家庭用耐久財）/自動炊飯器/ジャー炊飯器、1．0L、1000～1250W/1台(円),16250,17804,17538,16581,
（家庭用耐久財）/電子レンジ/オーブン・レンジ、最高出力1000W、過熱水蒸気機能付き/1台(円),48708,72100,69620,70080,平成20年10月から基本銘柄改正
（家庭用耐久財）/電気ポット/電気ジャーポット、まほうびん構造、容量2．9～3．0L/1台(円),11548,12227,12188,12030,
（家庭用耐久財）/ガステーブル/2口コンロ・グリル付き（片面焼き）、フッソ加工/1台(円),32625,31500,33536,32725,
（家庭用耐久財）/ガス湯沸器/家庭用瞬間湯沸器、5号、元止式/1台(円),        -,        -,        -,        -,
（家庭用耐久財）/電気冷蔵庫/〔定格内容積〕401～450L、「5ドア」又は「6ドア」、〔冷媒〕ノンフロン仕様/1台(円),151900,164067,159210,153090,
（家庭用耐久財）/電気掃除機/床移動形、紙パック式、580又は590W、パワーブラシ/1台(円),23729,22835,23175,26086,平成21年６月から基本銘柄改正
（家庭用耐久財）/電気洗濯機/全自動洗濯機、インバーター内蔵、7．0kg/1台(円),62279,61471,60670,59511,
（家庭用耐久財）/電気洗濯機/全自動洗濯乾燥機，〔洗濯方式〕ドラム式，〔洗濯・脱水容量〕9．0kg，〔乾燥容量〕6．0～7．0kg/1台(円),147905,143010,143155,141275,
