"年月[西暦]","調査項目","設問","取組","回答者の属性種別","回答者の属性","すでに実行している[人]","今後実行するつもり[人]","実行したいが困難[人]","実行するつもりはない[人]","無回答[人]","すでに実行している[%]","今後実行するつもり[%]","実行したいが困難[%]","実行するつもりはない[%]","無回答[%]"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","身の回りに木でできた製品を取り入れて使う","年齢","30～39歳","14","23","16","12","0","21.5","35.4","24.6","18.5","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","身の回りに木でできた製品を取り入れて使う","年齢","40～49歳","13","35","39","9","0","13.5","36.5","40.6","9.4","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","身の回りに木でできた製品を取り入れて使う","年齢","50～59歳","13","33","31","9","4","14.4","36.7","34.4","10.0","4.4"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","身の回りに木でできた製品を取り入れて使う","年齢","60～69歳","10","28","20","2","0","16.7","46.7","33.3","3.3","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","身の回りに木でできた製品を取り入れて使う","年齢","70歳以上","16","29","26","4","9","19.0","34.5","31.0","4.8","10.7"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","食材を無駄なく使う、不要なレジ袋を断るなど、ごみとなるものを出さないよう心がける","性別","男性","84","39","24","7","2","53.8","25.0","15.4","4.5","1.3"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","食材を無駄なく使う、不要なレジ袋を断るなど、ごみとなるものを出さないよう心がける","性別","女性","179","64","25","0","3","66.1","23.6","9.2","0.0","1.1"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","食材を無駄なく使う、不要なレジ袋を断るなど、ごみとなるものを出さないよう心がける","年齢","18～29歳","17","8","8","0","0","51.5","24.2","24.2","0.0","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","食材を無駄なく使う、不要なレジ袋を断るなど、ごみとなるものを出さないよう心がける","年齢","30～39歳","36","20","6","3","0","55.4","30.8","9.2","4.6","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","食材を無駄なく使う、不要なレジ袋を断るなど、ごみとなるものを出さないよう心がける","年齢","40～49歳","60","25","10","1","0","62.5","26.0","10.4","1.0","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","食材を無駄なく使う、不要なレジ袋を断るなど、ごみとなるものを出さないよう心がける","年齢","50～59歳","64","16","8","1","1","71.1","17.8","8.9","1.1","1.1"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","食材を無駄なく使う、不要なレジ袋を断るなど、ごみとなるものを出さないよう心がける","年齢","60～69歳","39","11","9","1","0","65.0","18.3","15.0","1.7","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","食材を無駄なく使う、不要なレジ袋を断るなど、ごみとなるものを出さないよう心がける","年齢","70歳以上","48","23","8","1","4","57.1","27.4","9.5","1.2","4.8"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","ごみを分別し、リサイクルする","性別","男性","133","15","4","2","2","85.3","9.6","2.6","1.3","1.3"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","ごみを分別し、リサイクルする","性別","女性","242","17","9","1","2","89.3","6.3","3.3","0.4","0.7"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","ごみを分別し、リサイクルする","年齢","18～29歳","22","6","5","0","0","66.7","18.2","15.2","0.0","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","ごみを分別し、リサイクルする","年齢","30～39歳","55","2","6","2","0","84.6","3.1","9.2","3.1","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","ごみを分別し、リサイクルする","年齢","40～49歳","91","4","1","0","0","94.8","4.2","1.0","0.0","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","ごみを分別し、リサイクルする","年齢","50～59歳","84","4","0","1","1","93.3","4.4","0.0","1.1","1.1"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","ごみを分別し、リサイクルする","年齢","60～69歳","58","2","0","0","0","96.7","3.3","0.0","0.0","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","ごみを分別し、リサイクルする","年齢","70歳以上","66","14","1","0","3","78.6","16.7","1.2","0.0","3.6"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","廃てんぷら油などを排水口に直接流さない","性別","男性","128","17","6","1","4","82.1","10.9","3.8","0.6","2.6"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","廃てんぷら油などを排水口に直接流さない","性別","女性","247","15","7","0","2","91.1","5.5","2.6","0.0","0.7"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","廃てんぷら油などを排水口に直接流さない","年齢","18～29歳","22","9","2","0","0","66.7","27.3","6.1","0.0","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","廃てんぷら油などを排水口に直接流さない","年齢","30～39歳","57","4","3","1","0","87.7","6.2","4.6","1.5","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","廃てんぷら油などを排水口に直接流さない","年齢","40～49歳","90","4","1","0","1","93.8","4.2","1.0","0.0","1.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","廃てんぷら油などを排水口に直接流さない","年齢","50～59歳","82","5","2","0","1","91.1","5.6","2.2","0.0","1.1"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","廃てんぷら油などを排水口に直接流さない","年齢","60～69歳","56","3","0","0","1","93.3","5.0","0.0","0.0","1.7"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","廃てんぷら油などを排水口に直接流さない","年齢","70歳以上","69","7","5","0","3","82.1","8.3","6.0","0.0","3.6"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","近所に騒音を出さないように配慮する","性別","男性","125","21","8","0","2","80.1","13.5","5.1","0.0","1.3"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","近所に騒音を出さないように配慮する","性別","女性","232","24","7","3","5","85.6","8.9","2.6","1.1","1.8"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","近所に騒音を出さないように配慮する","年齢","18～29歳","22","10","1","0","0","66.7","30.3","3.0","0.0","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","近所に騒音を出さないように配慮する","年齢","30～39歳","50","8","5","2","0","76.9","12.3","7.7","3.1","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","近所に騒音を出さないように配慮する","年齢","40～49歳","82","9","4","1","0","85.4","9.4","4.2","1.0","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","近所に騒音を出さないように配慮する","年齢","50～59歳","79","6","2","0","3","87.8","6.7","2.2","0.0","3.3"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","近所に騒音を出さないように配慮する","年齢","60～69歳","56","4","0","0","0","93.3","6.7","0.0","0.0","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","近所に騒音を出さないように配慮する","年齢","70歳以上","69","8","3","0","4","82.1","9.5","3.6","0.0","4.8"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","ごみやたばこの吸い殻をポイ捨てしない","性別","男性","147","3","0","0","6","94.2","1.9","0.0","0.0","3.8"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","ごみやたばこの吸い殻をポイ捨てしない","性別","女性","262","1","1","1","6","96.7","0.4","0.4","0.4","2.2"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","ごみやたばこの吸い殻をポイ捨てしない","年齢","18～29歳","31","2","0","0","0","93.9","6.1","0.0","0.0","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","ごみやたばこの吸い殻をポイ捨てしない","年齢","30～39歳","62","0","0","1","2","95.4","0.0","0.0","1.5","3.1"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","ごみやたばこの吸い殻をポイ捨てしない","年齢","40～49歳","96","0","0","0","0","100.0","0.0","0.0","0.0","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","ごみやたばこの吸い殻をポイ捨てしない","年齢","50～59歳","87","1","0","0","2","96.7","1.1","0.0","0.0","2.2"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","ごみやたばこの吸い殻をポイ捨てしない","年齢","60～69歳","60","0","0","0","0","100.0","0.0","0.0","0.0","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","ごみやたばこの吸い殻をポイ捨てしない","年齢","70歳以上","74","1","1","0","8","88.1","1.2","1.2","0.0","9.5"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","庭やベランダ緑化、緑のカーテンづくりなど、緑を増やす","性別","男性","49","31","52","21","3","31.4","19.9","33.3","13.5","1.9"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","庭やベランダ緑化、緑のカーテンづくりなど、緑を増やす","性別","女性","84","54","105","24","4","31.0","19.9","38.7","8.9","1.5"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","庭やベランダ緑化、緑のカーテンづくりなど、緑を増やす","年齢","18～29歳","5","6","16","6","0","15.2","18.2","48.5","18.2","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","庭やベランダ緑化、緑のカーテンづくりなど、緑を増やす","年齢","30～39歳","11","13","32","9","0","16.9","20.0","49.2","13.8","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","庭やベランダ緑化、緑のカーテンづくりなど、緑を増やす","年齢","40～49歳","22","20","39","15","0","22.9","20.8","40.6","15.6","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","庭やベランダ緑化、緑のカーテンづくりなど、緑を増やす","年齢","50～59歳","30","20","31","8","1","33.3","22.2","34.4","8.9","1.1"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","庭やベランダ緑化、緑のカーテンづくりなど、緑を増やす","年齢","60～69歳","25","12","20","3","0","41.7","20.0","33.3","5.0","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","庭やベランダ緑化、緑のカーテンづくりなど、緑を増やす","年齢","70歳以上","41","14","19","4","6","48.8","16.7","22.6","4.8","7.1"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","古川、運河、海辺の環境保全・美化活動、にぎわい創出の活動に参加する","性別","男性","4","35","84","29","4","2.6","22.4","53.8","18.6","2.6"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","古川、運河、海辺の環境保全・美化活動、にぎわい創出の活動に参加する","性別","女性","7","71","146","42","5","2.6","26.2","53.9","15.5","1.8"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","古川、運河、海辺の環境保全・美化活動、にぎわい創出の活動に参加する","年齢","18～29歳","0","8","14","10","1","0.0","24.2","42.4","30.3","3.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","古川、運河、海辺の環境保全・美化活動、にぎわい創出の活動に参加する","年齢","30～39歳","1","14","28","20","2","1.5","21.5","43.1","30.8","3.1"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","古川、運河、海辺の環境保全・美化活動、にぎわい創出の活動に参加する","年齢","40～49歳","4","29","53","10","0","4.2","30.2","55.2","10.4","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","古川、運河、海辺の環境保全・美化活動、にぎわい創出の活動に参加する","年齢","50～59歳","2","27","48","13","0","2.2","30.0","53.3","14.4","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","古川、運河、海辺の環境保全・美化活動、にぎわい創出の活動に参加する","年齢","60～69歳","0","15","39","6","0","0.0","25.0","65.0","10.0","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","古川、運河、海辺の環境保全・美化活動、にぎわい創出の活動に参加する","年齢","70歳以上","4","13","49","12","6","4.8","15.5","58.3","14.3","7.1"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","生物多様性について学び、配慮する","性別","男性","21","64","45","23","3","13.5","41.0","28.8","14.7","1.9"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","生物多様性について学び、配慮する","性別","女性","28","103","99","34","7","10.3","38.0","36.5","12.5","2.6"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","生物多様性について学び、配慮する","年齢","18～29歳","6","15","5","6","1","18.2","45.5","15.2","18.2","3.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","生物多様性について学び、配慮する","年齢","30～39歳","11","23","15","15","1","16.9","35.4","23.1","23.1","1.5"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","生物多様性について学び、配慮する","年齢","40～49歳","13","42","30","11","0","13.5","43.8","31.3","11.5","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","生物多様性について学び、配慮する","年齢","50～59歳","11","34","31","14","0","12.2","37.8","34.4","15.6","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","生物多様性について学び、配慮する","年齢","60～69歳","3","28","27","2","0","5.0","46.7","45.0","3.3","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","生物多様性について学び、配慮する","年齢","70歳以上","5","26","36","9","8","6.0","31.0","42.9","10.7","9.5"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","環境に配慮した製品やサービスの利用に努める（エコラベルのついた製品を選ぶ　など）","性別","男性","40","77","26","11","2","25.6","49.4","16.7","7.1","1.3"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","環境に配慮した製品やサービスの利用に努める（エコラベルのついた製品を選ぶ　など）","性別","女性","80","150","29","4","8","29.5","55.4","10.7","1.5","3.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","環境に配慮した製品やサービスの利用に努める（エコラベルのついた製品を選ぶ　など）","年齢","18～29歳","8","18","4","2","1","24.2","54.5","12.1","6.1","3.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","環境に配慮した製品やサービスの利用に努める（エコラベルのついた製品を選ぶ　など）","年齢","30～39歳","21","27","12","3","2","32.3","41.5","18.5","4.6","3.1"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","環境に配慮した製品やサービスの利用に努める（エコラベルのついた製品を選ぶ　など）","年齢","40～49歳","26","54","14","2","0","27.1","56.3","14.6","2.1","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","環境に配慮した製品やサービスの利用に努める（エコラベルのついた製品を選ぶ　など）","年齢","50～59歳","31","43","10","5","1","34.4","47.8","11.1","5.6","1.1"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","環境に配慮した製品やサービスの利用に努める（エコラベルのついた製品を選ぶ　など）","年齢","60～69歳","10","45","4","1","0","16.7","75.0","6.7","1.7","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","環境に配慮した製品やサービスの利用に努める（エコラベルのついた製品を選ぶ　など）","年齢","70歳以上","24","41","11","2","6","28.6","48.8","13.1","2.4","7.1"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","環境に関する講座やイベント、活動に参加する","性別","男性","8","46","60","39","3","5.1","29.5","38.5","25.0","1.9"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","環境に関する講座やイベント、活動に参加する","性別","女性","19","82","110","51","9","7.0","30.3","40.6","18.8","3.3"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","環境に関する講座やイベント、活動に参加する","年齢","18～29歳","2","9","8","13","1","6.1","27.3","24.2","39.4","3.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","環境に関する講座やイベント、活動に参加する","年齢","30～39歳","4","19","22","18","2","6.2","29.2","33.8","27.7","3.1"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","環境に関する講座やイベント、活動に参加する","年齢","40～49歳","5","32","39","20","0","5.2","33.3","40.6","20.8","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","環境に関する講座やイベント、活動に参加する","年齢","50～59歳","7","22","37","23","1","7.8","24.4","41.1","25.6","1.1"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","環境に関する講座やイベント、活動に参加する","年齢","60～69歳","3","29","26","2","0","5.0","48.3","43.3","3.3","0.0"
"202003","環境に配慮した行動","Q4. あなたは、環境をより良くするための取組を実行していますか。（○はそれぞれ１つ）","環境に関する講座やイベント、活動に参加する","年齢","70歳以上","6","18","38","14","8","7.1","21.4","45.2","16.7","9.5"

"港区の環境に関する区民アンケート（郵送）調査結果・クロス集計表・環境に配慮した行動Q4","Ver202003",,,,,,,,,,,,,,
