年度,会計,会計名称,款,款名称,項,項名称,目,目名称,大事業,大事業名称,節,節名称,細節,細節名称,支出済額
2020,1,一般会計,2,総務費,1,総務管理費,1,一般管理費,1,職員人件費,9,旅費,4,特別旅費,0
2020,1,一般会計,2,総務費,1,総務管理費,1,一般管理費,2,総務管理一般事務事業,1,報酬,17,会計年度任用職員,"7,597,200"
2020,1,一般会計,2,総務費,1,総務管理費,1,一般管理費,2,総務管理一般事務事業,9,旅費,1,費用弁償（普通）,0
2020,1,一般会計,2,総務費,1,総務管理費,1,一般管理費,2,総務管理一般事務事業,11,需用費,1,消耗品費,"146,080"
2020,1,一般会計,2,総務費,1,総務管理費,1,一般管理費,2,総務管理一般事務事業,12,役務費,1,通信運搬費,"7,390,726"
2020,1,一般会計,2,総務費,1,総務管理費,1,一般管理費,2,総務管理一般事務事業,13,委託料,29,配送・搬送等,"2,721,192"
2020,1,一般会計,2,総務費,1,総務管理費,1,一般管理費,2,総務管理一般事務事業,14,使用料及び賃借料,4,受信料,"77,844"
2020,1,一般会計,2,総務費,1,総務管理費,1,一般管理費,2,総務管理一般事務事業,19,負担金、補助及び交付金,1,負担金,"1,570,000"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,1,人事管理事業,4,共済費,5,公務員災害補償基金費,"3,576,117"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,1,人事管理事業,4,共済費,6,既裁定年金保険料,"95,016"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,1,人事管理事業,4,共済費,7,労働者災害補償保険料,"2,617,618"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,1,人事管理事業,4,共済費,8,社会保険料,"136,138,923"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,1,人事管理事業,4,共済費,9,雇用保険料,"7,337,961"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,1,人事管理事業,11,需用費,1,消耗品費,"134,906"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,1,人事管理事業,11,需用費,2,印刷製本費,"91,575"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,1,人事管理事業,12,役務費,1,通信運搬費,"370,322"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,1,人事管理事業,12,役務費,2,手数料,0
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,1,人事管理事業,12,役務費,3,保険料,"39,360"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,1,人事管理事業,13,委託料,28,事務処理等,"2,921,380"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,1,人事管理事業,14,使用料及び賃借料,2,使用料,"55,671"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,1,人事管理事業,19,負担金、補助及び交付金,1,負担金,"613,000"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,2,職員研修事業,8,報償費,2,謝礼,"30,000"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,2,職員研修事業,9,旅費,1,費用弁償（普通）,"10,650"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,2,職員研修事業,9,旅費,3,普通旅費,"259,044"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,2,職員研修事業,11,需用費,1,消耗品費,"136,624"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,2,職員研修事業,13,委託料,54,研修等,"1,366,200"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,2,職員研修事業,14,使用料及び賃借料,2,使用料,"45,600"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,2,職員研修事業,19,負担金、補助及び交付金,1,負担金,"4,351,550"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,2,職員研修事業,19,負担金、補助及び交付金,2,補助金,"22,000"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,3,職員福利厚生事業,11,需用費,1,消耗品費,"1,354,160"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,3,職員福利厚生事業,11,需用費,8,医薬材料費,0
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,3,職員福利厚生事業,13,委託料,7,健康診断等,"4,948,493"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,3,職員福利厚生事業,13,委託料,31,相談等,"1,183,600"
2020,1,一般会計,2,総務費,1,総務管理費,2,職員管理費,3,職員福利厚生事業,19,負担金、補助及び交付金,2,補助金,"3,738,977"
2020,1,一般会計,2,総務費,1,総務管理費,3,文書管理費,1,文書管理事業,11,需用費,1,消耗品費,"1,344,777"
2020,1,一般会計,2,総務費,1,総務管理費,3,文書管理費,1,文書管理事業,11,需用費,2,印刷製本費,"2,010,454"
2020,1,一般会計,2,総務費,1,総務管理費,3,文書管理費,1,文書管理事業,12,役務費,1,通信運搬費,"173,541"
2020,1,一般会計,2,総務費,1,総務管理費,3,文書管理費,1,文書管理事業,13,委託料,25,作成等,"3,729,000"
2020,1,一般会計,2,総務費,1,総務管理費,3,文書管理費,1,文書管理事業,13,委託料,27,収集・処分等,"556,116"
2020,1,一般会計,2,総務費,1,総務管理費,3,文書管理費,1,文書管理事業,13,委託料,29,配送・搬送等,"509,751"
2020,1,一般会計,2,総務費,1,総務管理費,3,文書管理費,1,文書管理事業,14,使用料及び賃借料,2,使用料,"158,400"
2020,1,一般会計,2,総務費,1,総務管理費,3,文書管理費,2,浄書印刷事業,11,需用費,1,消耗品費,"3,619,033"
2020,1,一般会計,2,総務費,1,総務管理費,3,文書管理費,2,浄書印刷事業,14,使用料及び賃借料,1,借上料,"1,484,576"
2020,1,一般会計,2,総務費,1,総務管理費,3,文書管理費,3,情報公開事業,1,報酬,2,委員,"94,000"
2020,1,一般会計,2,総務費,1,総務管理費,3,文書管理費,4,固定資産評価審査委員会活動事業,1,報酬,2,委員,"47,000"
2020,1,一般会計,2,総務費,1,総務管理費,3,文書管理費,4,固定資産評価審査委員会活動事業,19,負担金、補助及び交付金,1,負担金,0
2020,1,一般会計,2,総務費,1,総務管理費,3,文書管理費,5,オンブズパーソン制度等事業,1,報酬,7,相談員,"50,000"
2020,1,一般会計,2,総務費,1,総務管理費,3,文書管理費,5,オンブズパーソン制度等事業,1,報酬,18,公益通報相談員,0
2020,1,一般会計,2,総務費,1,総務管理費,3,文書管理費,6,法務事業,11,需用費,1,消耗品費,0
2020,1,一般会計,2,総務費,1,総務管理費,3,文書管理費,6,法務事業,13,委託料,31,相談等,"1,210,000"
2020,1,一般会計,2,総務費,1,総務管理費,3,文書管理費,7,行政不服審査会事業,1,報酬,2,委員,"141,000"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,1,市報きよせ発行事業,1,報酬,17,会計年度任用職員,"97,176"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,1,市報きよせ発行事業,8,報償費,2,謝礼,0
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,1,市報きよせ発行事業,11,需用費,1,消耗品費,"236,925"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,1,市報きよせ発行事業,11,需用費,2,印刷製本費,"6,521,651"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,1,市報きよせ発行事業,12,役務費,1,通信運搬費,"124,665"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,1,市報きよせ発行事業,13,委託料,25,作成等,"600,000"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,1,市報きよせ発行事業,13,委託料,35,配布等,"7,763,571"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,1,市報きよせ発行事業,14,使用料及び賃借料,1,借上料,"974,988"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,1,市報きよせ発行事業,14,使用料及び賃借料,2,使用料,"495,000"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,1,市報きよせ発行事業,19,負担金、補助及び交付金,1,負担金,"24,000"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,3,市民相談事業,8,報償費,2,謝礼,"1,047,200"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,3,市民相談事業,11,需用費,1,消耗品費,"64,736"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,3,市民相談事業,12,役務費,1,通信運搬費,"11,252"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,3,市民相談事業,18,備品購入費,5,図書,"13,271"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,3,市民相談事業,19,負担金、補助及び交付金,1,負担金,"156,500"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,4,広聴事業,11,需用費,2,印刷製本費,"38,500"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,4,広聴事業,12,役務費,1,通信運搬費,"59,308"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,4,広聴事業,13,委託料,19,調査等,"1,958,000"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,4,広聴事業,14,使用料及び賃借料,1,借上料,"48,217"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,5,市民表彰事業,8,報償費,3,記念品等,"200,200"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,5,市民表彰事業,11,需用費,1,消耗品費,"8,675"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,5,市民表彰事業,11,需用費,2,印刷製本費,"54,340"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,5,市民表彰事業,12,役務費,1,通信運搬費,0
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,5,市民表彰事業,12,役務費,2,手数料,"2,400"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,6,秘書事業,8,報償費,3,記念品等,"72,600"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,6,秘書事業,10,交際費,2,市長交際費,"119,850"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,6,秘書事業,11,需用費,1,消耗品費,"346,944"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,6,秘書事業,11,需用費,2,印刷製本費,"20,570"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,6,秘書事業,11,需用費,4,食糧費,"18,020"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,6,秘書事業,12,役務費,1,通信運搬費,"11,925"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,6,秘書事業,12,役務費,2,手数料,0
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,6,秘書事業,14,使用料及び賃借料,1,借上料,0
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,6,秘書事業,19,負担金、補助及び交付金,1,負担金,"2,027,000"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,7,車両管理事業,11,需用費,5,燃料費,"40,935"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,7,車両管理事業,11,需用費,6,修繕料,"11,440"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,7,車両管理事業,12,役務費,3,保険料,"10,344"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,9,シティプロモーション推進事業,8,報償費,4,賞品等,"3,712"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,9,シティプロモーション推進事業,11,需用費,1,消耗品費,0
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,9,シティプロモーション推進事業,11,需用費,2,印刷製本費,0
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,9,シティプロモーション推進事業,11,需用費,6,修繕料,"49,500"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,9,シティプロモーション推進事業,12,役務費,1,通信運搬費,"1,516,152"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,9,シティプロモーション推進事業,13,委託料,25,作成等,"879,780"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,9,シティプロモーション推進事業,18,備品購入費,2,機械器具等,"20,620"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,10,ホームページ等運営事業,13,委託料,17,システム業務等,"22,004,400"
2020,1,一般会計,2,総務費,1,総務管理費,4,広報費,10,ホームページ等運営事業,14,使用料及び賃借料,1,借上料,"1,986,600"
2020,1,一般会計,2,総務費,1,総務管理費,5,財政管理費,1,財政運営事業,11,需用費,1,消耗品費,"92,914"
2020,1,一般会計,2,総務費,1,総務管理費,5,財政管理費,1,財政運営事業,11,需用費,2,印刷製本費,"220,000"
2020,1,一般会計,2,総務費,1,総務管理費,5,財政管理費,1,財政運営事業,12,役務費,1,通信運搬費,"4,404"
2020,1,一般会計,2,総務費,1,総務管理費,5,財政管理費,1,財政運営事業,13,委託料,4,機器等保守点検,"465,437"
2020,1,一般会計,2,総務費,1,総務管理費,6,会計管理費,1,会計事務事業,11,需用費,1,消耗品費,"29,554"
2020,1,一般会計,2,総務費,1,総務管理費,6,会計管理費,1,会計事務事業,11,需用費,2,印刷製本費,"259,776"
2020,1,一般会計,2,総務費,1,総務管理費,6,会計管理費,1,会計事務事業,12,役務費,1,通信運搬費,"117,838"
2020,1,一般会計,2,総務費,1,総務管理費,6,会計管理費,1,会計事務事業,12,役務費,2,手数料,"258,555"
2020,1,一般会計,2,総務費,1,総務管理費,6,会計管理費,1,会計事務事業,12,役務費,3,保険料,"146,223"
2020,1,一般会計,2,総務費,1,総務管理費,6,会計管理費,1,会計事務事業,13,委託料,28,事務処理等,"27,639,945"
2020,1,一般会計,2,総務費,1,総務管理費,6,会計管理費,1,会計事務事業,14,使用料及び賃借料,1,借上料,"22,423"
2020,1,一般会計,2,総務費,1,総務管理費,6,会計管理費,1,会計事務事業,19,負担金、補助及び交付金,1,負担金,"100,000"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,1,市役所本庁舎維持管理事業,11,需用費,1,消耗品費,"250,781"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,1,市役所本庁舎維持管理事業,11,需用費,3,光熱水費,"18,991,492"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,1,市役所本庁舎維持管理事業,11,需用費,5,燃料費,0
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,1,市役所本庁舎維持管理事業,11,需用費,6,修繕料,"159,280"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,1,市役所本庁舎維持管理事業,12,役務費,3,保険料,"39,721"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,1,市役所本庁舎維持管理事業,13,委託料,1,庁舎管理業務,"46,971,507"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,1,市役所本庁舎維持管理事業,13,委託料,2,電気保安業務,"654,720"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,1,市役所本庁舎維持管理事業,13,委託料,3,設備保守点検,"3,098,590"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,1,市役所本庁舎維持管理事業,13,委託料,19,調査等,"62,700"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,1,市役所本庁舎維持管理事業,13,委託料,27,収集・処分等,"21,146,355"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,1,市役所本庁舎維持管理事業,14,使用料及び賃借料,1,借上料,"7,899,152"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,1,市役所本庁舎維持管理事業,17,公有財産購入費,1,土地・建物購入費,"66,934,984"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,1,市役所本庁舎維持管理事業,18,備品購入費,1,庁舎等器具,"285,230"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,1,市役所本庁舎維持管理事業,18,備品購入費,2,機械器具等,"154,050"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,2,車両管理事業,11,需用費,1,消耗品費,"40,456"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,2,車両管理事業,11,需用費,5,燃料費,"1,279,659"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,2,車両管理事業,11,需用費,6,修繕料,"894,804"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,2,車両管理事業,12,役務費,2,手数料,"11,465"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,2,車両管理事業,12,役務費,3,保険料,"436,752"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,2,車両管理事業,14,使用料及び賃借料,1,借上料,"6,600,574"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,2,車両管理事業,14,使用料及び賃借料,2,使用料,"1,300"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,2,車両管理事業,14,使用料及び賃借料,3,通行料,"29,000"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,2,車両管理事業,18,備品購入費,4,車輌,"4,341,238"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,2,車両管理事業,19,負担金、補助及び交付金,1,負担金,0
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,2,車両管理事業,22,補償、補填及び賠償金,4,事故補償,"27,237"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,2,車両管理事業,27,公課費,1,自動車重量税,"97,200"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,3,用地管理事務事業,11,需用費,1,消耗品費,"28,553"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,3,用地管理事務事業,13,委託料,11,不動産鑑定,"44,000"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,3,用地管理事務事業,21,貸付金,1,貸付金,"46,063,000"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,4,公共施設整備基金積立事業,25,積立金,15,公共施設整備基金,"302,966,000"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,7,施設等営繕事業,1,報酬,17,会計年度任用職員,"7,351,680"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,7,施設等営繕事業,3,職員手当等,5,会計年度任用職員期末手当,"1,052,993"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,7,施設等営繕事業,11,需用費,1,消耗品費,"1,121,973"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,7,施設等営繕事業,11,需用費,5,燃料費,"199,191"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,7,施設等営繕事業,11,需用費,6,修繕料,"51,628"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,7,施設等営繕事業,11,需用費,8,医薬材料費,0
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,7,施設等営繕事業,13,委託料,27,収集・処分等,0
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,7,施設等営繕事業,14,使用料及び賃借料,1,借上料,"199,496"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,7,施設等営繕事業,15,工事請負費,3,改修工事,0
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,7,施設等営繕事業,16,原材料費,2,補修用資材,"66,400"
2020,1,一般会計,2,総務費,1,総務管理費,7,財産管理費,7,施設等営繕事業,18,備品購入費,2,機械器具等,"482,130"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,1,計画行財政推進事業,8,報償費,2,謝礼,0
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,1,計画行財政推進事業,11,需用費,1,消耗品費,"17,925"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,1,計画行財政推進事業,11,需用費,4,食糧費,0
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,1,計画行財政推進事業,12,役務費,1,通信運搬費,"8,448"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,1,計画行財政推進事業,13,委託料,25,作成等,0
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,1,計画行財政推進事業,13,委託料,52,保育等,0
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,1,計画行財政推進事業,14,使用料及び賃借料,4,受信料,"653,400"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,1,計画行財政推進事業,19,負担金、補助及び交付金,1,負担金,"30,000"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,3,広域行政圏協議会運営事業,19,負担金、補助及び交付金,1,負担金,"1,997,000"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,5,多摩六都科学館組合運営事業,19,負担金、補助及び交付金,1,負担金,"60,247,000"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,6,市民まつり事業,19,負担金、補助及び交付金,2,補助金,0
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,7,平和祈念事業,19,負担金、補助及び交付金,1,負担金,"2,000"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,7,平和祈念事業,19,負担金、補助及び交付金,2,補助金,"237,898"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,11,まちづくり応援寄附事業,11,需用費,1,消耗品費,"4,113"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,11,まちづくり応援寄附事業,12,役務費,1,通信運搬費,"40,027"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,11,まちづくり応援寄附事業,12,役務費,2,手数料,"86,658"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,11,まちづくり応援寄附事業,13,委託料,28,事務処理等,"830,124"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,11,まちづくり応援寄附事業,25,積立金,13,まちづくり応援基金,"2,774,000"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,13,新庁舎建設事業,9,旅費,1,費用弁償（普通）,"3,990"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,13,新庁舎建設事業,11,需用費,1,消耗品費,"193,053"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,13,新庁舎建設事業,12,役務費,1,通信運搬費,"2,152"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,13,新庁舎建設事業,13,委託料,10,設計・監理等,"36,703,000"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,13,新庁舎建設事業,14,使用料及び賃借料,1,借上料,"353,690"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,13,新庁舎建設事業,15,工事請負費,1,建設工事,"2,936,634,856"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,13,新庁舎建設事業,15,工事請負費,1,建設工事,"74,985,008"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,13,新庁舎建設事業,15,工事請負費,1,建設工事,0
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,14,新庁舎開設準備事業,11,需用費,1,消耗品費,"42,350"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,14,新庁舎開設準備事業,11,需用費,3,光熱水費,0
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,14,新庁舎開設準備事業,12,役務費,1,通信運搬費,"5,124"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,14,新庁舎開設準備事業,12,役務費,3,保険料,"21,863"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,14,新庁舎開設準備事業,13,委託料,33,設営等,"711,700"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,16,国際交流事業,19,負担金、補助及び交付金,2,補助金,"111,520"
2020,1,一般会計,2,総務費,1,総務管理費,8,企画費,17,市史編さん事業,1,報酬,2,委員,"261,000"
