分類/品目/銘柄/単位,2009年4月,2010年2月,2010年3月,2010年4月,銘柄改正等
（魚介類）/たい/まだい、刺身用、さく/100g(円),571,552,553,560,
（魚介類）/ぶり/切り身/100g(円),236,237,232,228,
（魚介類）/いか/するめいか/100g(円),102,83,90,99,
（魚介類）/たこ/まだこ（ゆでもの）/100g(円),247,247,243,252,
（魚介類）/えび/輸入品、冷凍（解凍含む）、パック包装[長さ]無頭8～10cm/100g(円),247,234,235,235,
（魚介類）/あさり/殻付き/100g(円),124,118,116,113,
（魚介類）/かき/まがき、むき身/100g(円),        -,278,248,        -,
（魚介類）/ほたて貝/養殖もの、むき身（ゆでもの）/100g(円),203,181,176,191,
（魚介類）/塩さけ/ぎんざけ、切り身/100g(円),168,165,161,164,
（魚介類）/たらこ/並/100g(円),532,464,466,441,
（魚介類）/しらす干し/並/100g(円),453,426,411,408,
（魚介類）/干しあじ/まあじ、開き、並/100g(円),173,165,160,154,
（魚介類）/丸干しいわし/まいわし（長さ約12cm以上）、並/100g(円),127,111,111,112,
（魚介類）/煮干し/かたくちいわし、並/100g(円),258,223,221,226,
（魚介類）/ししゃも/子持ちししゃも、カラフトシシャモ、パック入り（8～12匹入り/100g(円),178,159,157,159,
（魚介類）/さつま揚げ/並/100g(円),131,123,123,119,
（魚介類）/ちくわ/焼ちくわ（冷凍ものを除く）、並/100g(円),141,136,131,136,
（魚介類）/かまぼこ/蒸かまぼこ、板付き、100g～160g、普通品/100g(円),186,182,181,181,
（魚介類）/かつお節/かつおかれぶし削りぶし、パック入り（3g×10袋入り）、普通品/1パック(円),279,286,287,283,
（魚介類）/塩辛/いかの塩辛、並/100g(円),209,200,200,203,
（魚介類）/魚みそ漬/さわら又はさけ、並/100g(円),231,227,229,225,
（魚介類）/魚介つくだ煮/並/100g(円),430,529,523,507,
（魚介類）/いくら/さけ卵塩漬波/100g(円),        -,1025,1031,1003,
（魚介類）/まぐろ缶詰/油漬、きはだまぐろ、フレーク、内容量80g入り3缶パック又は4缶パック/1缶(円),153,118,118,121,
（肉類）/牛肉/国産品、ロース/100g(円),900,836,812,818,
（肉類）/牛肉/肩肉/100g(円),        -,        -,        -,        -,
（肉類）/牛肉/輸入品、チルド（冷蔵）、肩ロース又はもも/100g(円),341,199,203,200,
（肉類）/豚肉/ロース/100g(円),244,238,236,236,
（肉類）/豚肉/もも肉/100g(円),179,173,173,176,
（肉類）/鶏肉/ブロイラー、もも肉/100g(円),133,127,127,130,
（肉類）/レバー/豚レバー/100g(円),118,118,118,118,
（肉類）/ハム/ロースハム、JAS格付けなし、普通品/100g(円),356,256,256,243,
（肉類）/ソーセージ/ウインナーソーセージ、袋入り、JAS規格品・特級/100g(円),175,195,199,188,
（肉類）/ベーコン/ベーコン、JAS格付なし、普通品/100g(円),244,236,234,235,
（乳卵類）/牛乳/瓶入り（180ML）配達、瓶代を除く、月極め/1本(円),113,114,114,114,
（乳卵類）/牛乳/紙容器入り（1000ML入り）、店頭売り/1本(円),219,215,216,217,
（乳卵類）/粉ミルク/調整粉乳、缶入り（850g入り）「明治ほほえみ」/1缶(円),2419,2335,2350,2327,
（乳卵類）/バター/カルトン入り（200g入り）/1箱(円),365,371,371,371,
（乳卵類）/チーズ/国産品、プロセスチーズ、スライスチーズ、とろけるタイプ袋入り（8枚，144g入り）/1袋(円),301,293,291,284,
（乳卵類）/チーズ/輸入品、フランス産、ナチュラルチーズ、紙容器（125g入り）/1個(円),604,601,596,590,
（乳卵類）/ヨーグルト/プレーンヨーグルト、400～450g入り/100g(円),41,40,42,39,
（乳卵類）/鶏卵/白色卵、Lサイズ、パック詰(10個入り）/1パック(円),218,219,214,211,
（野菜・海草）/キャベツ//1kg(円),233,199,201,393,
（野菜・海草）/ほうれんそう//1kg(円),697,664,619,873,
（野菜・海草）/はくさい/山東菜を除く/1kg(円),291,119,144,289,
（野菜・海草）/ねぎ//1kg(円),391,553,586,571,
（野菜・海草）/レタス/玉レタス/1kg(円),460,530,479,569,
（野菜・海草）/もやし/だいずもやしを除く/100g(円),17,18,17,17,
（野菜・海草）/ブロッコリー//1kg(円),741,516,538,893,
（野菜・海草）/アスパラガス/グリーンアスパラガス/100g(円),174,144,137,176,
（野菜・海草）/さつまいも//1kg(円),438,359,390,374,
（野菜・海草）/じゃがいも//1kg(円),297,307,318,344,
（野菜・海草）/さといも/こいも、土付き/1kg(円),498,481,523,498,
（野菜・海草）/だいこん//1kg(円),174,166,158,201,
（野菜・海草）/にんじん//1kg(円),367,250,266,318,
（野菜・海草）/ごぼう//1kg(円),769,767,764,766,
（野菜・海草）/たまねぎ/赤玉ねぎを除く/1kg(円),208,252,262,263,平成22年2月から基本銘柄改正
（野菜・海草）/れんこん//1kg(円),731,869,864,983,
（野菜・海草）/ながいも//1kg(円),602,640,622,658,
（野菜・海草）/しょうが/根しょうが/100g(円),        -,128,126,124,
（野菜・海草）/えだまめ//100g(円),        -,        -,        -,        -,
（野菜・海草）/さやいんげん//100g(円),213,229,247,223,
（野菜・海草）/かぼちゃ//1kg(円),373,474,480,499,
（野菜・海草）/きゅうり//1kg(円),480,590,640,580,
（野菜・海草）/なす//1kg(円),645,770,682,757,
（野菜・海草）/トマト//1kg(円),739,641,670,811,
（野菜・海草）/ピーマン//100g(円),100,122,121,118,
（野菜・海草）/生しいたけ//100g(円),182,177,184,174,
（野菜・海草）/えのきだけ//100g(円),55,60,53,47,
（野菜・海草）/しめじ/ぶなしめじ/100g(円),84,94,88,82,
（野菜・海草）/あずき/国産品（大納言を除く）、並/100g(円),141,137,134,136,
（野菜・海草）/干ししいたけ/こうしん、国産品、並/100g(円),1593,1536,1555,1584,
（野菜・海草）/のり/焼きのり、袋入り（全形10枚入り）、普通品/1帖(円),454,459,454,444,平成22年2月から基本銘柄改正
（野菜・海草）/わかめ/生わかめ、湯通し塩蔵わかめ、養殖もの、国産品、並/100g(円),248,252,255,265,
（野菜・海草）/こんぶ/板こんぶ、国産品、並/100g(円),650,649,658,665,
（野菜・海草）/ひじき/乾燥もの、芽ひじき、国内産、並/100g(円),1081,1135,1121,1113,
（野菜・海草）/豆腐/木綿豆腐、並/100g(円),33,33,32,32,
（野菜・海草）/油揚げ/薄揚げ/100g(円),141,141,142,139,
（野菜・海草）/納豆/丸大豆納豆、「50g×3個」又は「45g×3個」/1パック(円),121,119,112,119,
（野菜・海草）/こんにゃく/板こんにゃく/100g(円),55,53,54,56,
（野菜・海草）/梅干し/調味梅干し、並/100g(円),193,176,177,180,
（野菜・海草）/たくあん漬/並/100g(円),91,92,91,93,
（野菜・海草）/福神漬/並（瓶詰、缶詰を除く）/100g(円),101,98,96,97,
（野菜・海草）/こんぶつくだ煮/並/100g(円),217,216,222,219,
（野菜・海草）/はくさい漬/塩漬/100g(円),79,72,74,77,
（野菜・海草）/キムチ/はくさいキムチ（200～600g）並/100g(円),143,131,113,107,平成22年3月から基本銘柄改正
（野菜・海草）/スイートコーン缶詰/ホールカーネル（つぶ状）内容総量190g/1缶(円),146,147,148,148,
（果物）/りんご/つがる、1個200～400g/1kg(円),        -,        -,        -,        -,
（果物）/りんご/ふじ、1個250～385g/1kg(円),421,390,400,445,
（果物）/みかん/温州みかん、1個70g～130g/1kg(円),        -,460,539,        -,
（果物）/レモン/輸入品、1個100～160g/1kg(円),516,494,507,514,
（果物）/グレープフルーツ/1個350～520g/1kg(円),302,291,277,284,
（果物）/オレンジ/輸入品、バレンシア又はネーブルオレンジ、1個170～310g/1kg(円),394,380,372,376,
（果物）/いよかん/1個200～300g/1kg(円),        -,351,344,        -,
（果物）/なし/幸水又は豊水、1個300g～450g/1kg(円),        -,        -,        -,        -,
（果物）/ぶどう/デラウェア/1kg(円),        -,        -,        -,        -,
（果物）/ぶどう/巨峰/1kg(円),        -,        -,        -,        -,
（果物）/かき/1個190～260g/1kg(円),        -,        -,        -,        -,
（果物）/もも/1個200～350g/1kg(円),        -,        -,        -,        -,
（果物）/すいか/赤肉（小玉すいかを除く）/1kg(円),        -,        -,        -,        -,
（果物）/メロン/ネット系メロン/1kg(円),        -,        -,        -,        -,
（果物）/いちご//100g(円),115,136,137,121,
（果物）/さくらんぼ/国内産/100g(円),        -,        -,        -,        -,
（果物）/バナナ//1kg(円),250,228,232,237,
（果物）/キウイフルーツ/1個85～144g/1kg(円),699,703,683,734,
（果物）/みかん缶詰/シラップづけ、並ぶた缶、内容総量425g入り、普通品/1缶(円),119,113,113,109,
（果物）/もも缶詰/黄桃、内容総量410～425g入り、普通品/1缶(円),        -,        -,        -,        -,
（油脂・調味料）/食用油/キャノーラ（なたね油）、ポリ容器入り（1000g入り）/1本(円),424,387,372,382,
（油脂・調味料）/マーガリン/ファットスプレッド、ポリ容器入り（320g入り）/1箱(円),259,254,258,241,
（油脂・調味料）/食塩/家庭用、袋入り（1kg入り）、「食塩」/1袋(円),111,111,111,111,
（油脂・調味料）/しょう油/濃口、特級、JAS規格品、ポリ容器入り（1L入り）/1本(円),289,278,267,279,
（油脂・調味料）/みそ/米みそ、カップ入り（750g入り）、並/1個(円),453,359,374,381,
（油脂・調味料）/砂糖/上白、袋入り（1kg入り）/1袋(円),202,209,205,205,
（油脂・調味料）/酢/瓶詰（500mL入り）、「ミツカン酢（黒マーク）」/1本(円),153,145,138,146,
（油脂・調味料）/ソース/濃厚ソース、特級、ポリ容器入り（500mL入り）/1本(円),270,263,253,261,
（油脂・調味料）/トマトケチャップ/ポリ容器（500g入り）/1本(円),248,243,228,237,
（油脂・調味料）/マヨネーズ/ポリ容器入り（500g入り）、「キューピーマヨネーズ」/1本(円),334,298,290,294,
（油脂・調味料）/ジャム/いちごジャムプレザーブスタイル、瓶詰（165g入り）/1瓶(円),208,210,203,202,平成22年3月から基本銘柄改正
（油脂・調味料）/ドレッシング/乳化液状ドレッシング瓶入り（170ml入り）「キューピー深煎りごまドレッシング」/1本(円),        -,223,227,222,
（油脂・調味料）/カレールウ/固形、箱入り（238g）「バーモントカレー」/1箱(円),237,236,221,232,平成22年3月から基本銘柄改正
（油脂・調味料）/即席スープ/粉末、ポタージュ、コーンクリーム、箱入り(3袋、57．6g入り）/1箱(円),182,172,168,170,
（油脂・調味料）/風味調味料/かつお風味、箱入り（40g×3）「ほんだし」/1箱(円),343,322,318,311,
（油脂・調味料）/液体調味料/瓶詰「エバラ焼肉のたれ黄金の味」（400g入り）/1本(円),384,390,400,378,
（油脂・調味料）/ふりかけ/袋入り「丸美屋のりたま」（62g入り）/1袋(円),205,201,201,199,
（油脂・調味料）/中華合わせ調味料/麻婆豆腐の素、箱入り(162g入り)「丸美屋麻婆豆腐の素」/1箱(円),215,199,203,205,
（油脂・調味料）/パスタソース/レトルトパウチ食品ミートソース袋入り(260g入り)「マ・マートマトの果肉たっぷりのミートソース」又は「キューピー/1袋(円),        -,151,146,151,
（菓子類）/ようかん/練りようかん、普通品/100g(円),276,270,271,271,
（菓子類）/まんじゅう/小麦粉製、あずきあん入り、並/100g(円),128,128,128,129,
（菓子類）/だいふく餅/白、あずきあん入り，普通品/100g(円),112,109,111,110,
（菓子類）/カステラ/普通品/100g(円),220,221,220,225,
（菓子類）/ケーキ/いちごショートケーキ（1個60～100g）/100g(円),420,416,416,416,
（菓子類）/シュークリーム/カスタードクリーム入り/100g(円),163,160,161,158,
（菓子類）/プリン/グリコプッチンプリン（75g×3個）/1パック(円),178,178,182,175,
（菓子類）/ビスケット/箱入り（3枚パック×8袋入り）、「森永マリー」/100g(円),159,139,135,137,
（菓子類）/あめ/のどあめ、袋入り（個別包装紙込み）（90g入り）/1袋(円),188,188,183,191,
（菓子類）/せんべい/うるち米粉製せんべい、しょう油味、個装タイプ袋入り、普通品/100g(円),147,139,137,136,平成22年2月から基本銘柄改正
（菓子類）/かわらせんべい/小麦粉製せんべい、並/100g(円),149,144,147,147,
（菓子類）/チョコレート/板チョコレート58g「明治ミルクチョコレート」/1枚(円),105,90,91,91,
（菓子類）/落花生/バターピーナッツ、普通品/100g(円),132,124,125,115,
（菓子類）/チューインガム/粒ガム「キシリトールネオ」（14粒入り）/1個(円),121,119,119,119,
（菓子類）/アイスクリーム/バニラアイスクリーム､カップ入り(120ML入り)、｢ハーゲンダッツバニラ｣/1個(円),270,266,270,267,
（菓子類）/ポテトチップス/袋入り（60～95g入り）、成型ポテトチップスを除く/100g(円),183,183,180,176,
（菓子類）/ゼリー/フルーツゼリー、果肉入り、カップ入り（150～200g入り）、普通品/1個(円),127,104,109,110,平成22年2月から基本銘柄改正
（調理食品）/弁当/持ち帰り弁当幕の内並/1個(円),545,542,542,542,
（調理食品）/調理パン/タマゴサンド/100g(円),185,183,177,178,
（調理食品）/おにぎり/さけ入り、並/1個(円),122,123,123,122,
（調理食品）/冷凍調理ピラフ/えびピラフ、袋入り（430～500g入り）/100g(円),91,94,92,96,
（調理食品）/すし(弁当)/持ち帰りずし、にぎりずし、8～10個入り、並/1パック(円),702,662,667,667,
（調理食品）/調理パスタ/冷凍スパゲッティー、袋入り(260～301g入り)/1袋(円),242,268,262,269,
（調理食品）/うなぎかば焼き/国産品、長焼き、1匹（120～210g）、並/100g(円),928,857,836,888,
（調理食品）/焼き魚/さば切り身塩焼き/100g(円),        -,257,251,251,
（調理食品）/サラダ/並、ポテトサラダ/100g(円),143,138,137,135,
（調理食品）/煮豆/金時豆、並/100g(円),129,134,129,133,平成22年2月から基本銘柄改正
（調理食品）/きんぴら/ごぼうとにんじんのきんぴら/100g(円),        -,252,255,259,
（調理食品）/コロッケ/並/100g(円),113,103,102,103,
（調理食品）/豚カツ/ロース100g程度を揚げたもの/1枚(円),385,357,354,354,
（調理食品）/からあげ/鶏肉、骨なし/100g(円),188,179,176,176,
（調理食品）/やきとり/鶏肉もも/1本(円),        -,115,106,103,
（調理食品）/冷凍調理コロッケ/油調理済みコロッケ、ポテトタイプ、パッケージ入り/100g(円),147,137,130,134,
（調理食品）/冷凍調理ハンバーグ/6個入り、内容量140～170g/100g(円),160,167,152,148,
（調理食品）/調理カレー/「カリー屋カレー」（200g）/1箱(円),107,106,102,102,
（調理食品）/ぎょうざ/蒸しぎょうざ（冷蔵）、肉入り、10～15個入り/100g(円),102,107,107,104,
（調理食品）/混ぜごはんのもと/五目ずしの素、袋入り（295．4g入り）/1袋(円),330,313,321,306,
（飲料）/緑茶/番茶、上/100g(円),        -,        -,        -,        -,
（飲料）/緑茶/せん茶、中/100g(円),609,615,623,618,
（飲料）/紅茶/ティーバッグ、25袋入り/1箱(円),272,261,255,240,
（飲料）/茶飲料/ペットボトル入り（500mL入り）/1本(円),101,103,101,100,
（飲料）/インスタントコーヒー/瓶入り（100g入り）/1本(円),725,647,650,629,
（飲料）/コーヒー豆/レギュラーコーヒー（粉）、ブレンド、袋入り（450～500g入り）/1袋(円),124,122,134,122,
（飲料）/コーヒー飲料/コーヒー、缶入り（190g入り）/1缶(円),98,91,93,95,
（飲料）/果実飲料/濃縮還元ジュース、紙容器入り（1，000mL入り）/1本(円),189,182,191,180,
（飲料）/果実飲料/20～30％果実果汁、ペットボトル入り（1500mL入り）/1本(円),210,200,211,214,
（飲料）/野菜ジュース/トマトジュース、野菜汁50％・果汁50％入り、紙容器入り（200ml入り）/1本(円),301,95,93,93,
（飲料）/コーラ/ペットボトル入り（500mL入り）、「コカ・コーラ」/1本(円),109,101,101,98,
（飲料）/乳酸菌飲料/「カルピス、紙容器入りmL500～600mL入り）」/1本(円),73,73,72,77,
（飲料）/乳酸菌飲料/配達1本月ぎめ、「ヤクルト400（80mL入り）」/1本(円),74,74,74,74,
（飲料）/スポーツドリンク/ペットボトル入り（500mL入り）/1本(円),114,112,113,116,
（飲料）/ミネラルウォーター/ペットボトル入り（2000mL入り)/1本(円),148,135,136,147,
（酒類）/清酒/特撰又は特撰に相当する本醸造酒､瓶詰(1800mL入り)/1本(円),        -,        -,        -,        -,
（酒類）/清酒/上撰又は上撰に相当する普通酒、瓶詰(1800mL入り)/1本(円),        -,        -,        -,        -,
（酒類）/清酒/普通酒、紙容器入り(2000mL入り)、13度以上16度未満/1本(円),1142,1136,1120,1113,
（酒類）/焼ちゅう/乙類、アルコール分25度（1800mL入り）/1本(円),1707,1697,1693,1691,
（酒類）/チューハイ/缶入り（350mL入り）/1缶(円),134,129,128,128,
（酒類）/ビール（国産品）/淡色、缶入り（350mL入り）、6缶入り/1パック(円),1217,1218,1221,1221,
（酒類）/ビール（輸入品）/淡色、缶入り（350mL入り）/1缶(円),        -,        -,        -,        -,
（酒類）/発泡酒/缶入り（350mL入り）6缶入り、麦芽使用率25％未満/1パック(円),849,846,843,843,
（酒類）/ビール風アルコール飲料/その他の醸造酒（発泡性），缶入り（350mL入り），6缶入り/1パック(円),736,733,734,727,
（酒類）/ウイスキー（輸入品）/瓶詰（700mL入り）「シーバスリーガル12年」/1本(円),        -,        -,        -,        -,
（酒類）/ウイスキー（国産品）/瓶詰（750mL入り）「サントリー＜リザーブ10年＞」/1本(円),        -,        -,        -,        -,
（酒類）/ウイスキー（国産品）/瓶入り（700mL入り）「サントリーウイスキー角瓶」/1本(円),1287,1271,1276,1295,
（酒類）/ウイスキー（国産品）/瓶詰（640mL入り）「サントリー＜レッド＞」/1本(円),        -,        -,        -,        -,
（酒類）/ワイン/瓶詰（720mL入り）、アルコール分15％未満/1本(円),357,347,343,347,
（酒類）/ワイン/輸入品、瓶詰（750mL入り）、「ボジョレー（赤）」/1本(円),1289,1419,1403,1399,
（外食）/うどん/並/1杯(円),521,603,605,605,
（外食）/中華そば/ラーメン、しょうゆ味（豚骨しょうゆ味を含む）/1杯(円),588,594,594,594,
（外食）/スパゲッティ（外食）/ミート・ソース/1皿(円),788,779,762,762,
（外食）/すし(外食）/にぎりずし（江戸前）、並/1人前(円),1324,1345,1345,1345,
（外食）/すし(外食）/のり巻（かんぴょう入り）、並/1人前(円),        -,        -,        -,        -,
（外食）/すし(外食）/回転ずし店におけるにぎりずし、まぐろ(赤身)、2個/1皿(円),130,130,130,130,
（外食）/親子どんぶり/並/1杯(円),839,837,837,837,
（外食）/天どん/えび天どん、並/1杯(円),1046,1030,1030,1030,
（外食）/カレーライス//1皿(円),754,758,763,763,
（外食）/ぎょうざ（外食）/焼きぎょうざ5又は6個/1人前(円),366,371,371,361,
（外食）/ハンバーガー/ハンバーガー店におけるチーズハンバーガー/1個(円),150,138,143,143,
（外食）/牛どん/並/1杯(円),358,362,362,341,
（外食）/ハンバーグ/定食/1人前(円),980,1001,1018,1015,
（外食）/えびフライ/定食/1人前(円),1440,1464,1479,1479,
（外食）/お子様ランチ/ハンバーグを含む5品以上の盛り合わせ/1皿(円),667,649,650,650,平成22年2月から基本銘柄改正
（外食）/ピザパイ（配達）/宅配、ミックス（野菜3種類、肉・魚介類2種類程度）、サイズM/1枚(円),2079,2079,2079,2079,
（外食）/焼肉/牛カルビ、並/1人前(円),883,885,955,955,
（外食）/サンドイッチ（外食）/ミックスサンドイッチ（野菜類、肉類を含む3～5種類）/1皿(円),696,680,680,693,平成22年3月から基本銘柄改正
（外食）/コーヒー/喫茶店のコーヒー代/1杯(円),428,410,409,400,
（外食）/ドーナツ/リングドーナツ/1個(円),135,136,136,136,
（外食）/フライドチキン/ファーストフード店におけるフライドチキン代骨付き/1本(円),        -,228,228,228,
（外食）/ビール（外食）/飲食店のビール代、中瓶、（500mL入り）/1本(円),528,529,526,526,
（外食）/学校給食費/公立小学校、完全給食、低学年（2年生）/1か月(円),3498,3516,3516,3507,
（外食）/学校給食費/〃〃高学年（5年生）/1か月(円),4059,4098,4098,4087,
（外食）/学校給食費/公立中学校、完全給食、2年生/1か月(円),4517,4515,4515,4553,
（家賃）/民営家賃/民営家賃平均3．3m2/1か月(円),9044,9027,9019,9007,
（家賃）/民営家賃/木造30m2未満3．3m2/1か月(円),9945.68,9966.17,9967.08,9967.08,
（家賃）/民営家賃/木造30m2以上3．3m2/1か月(円),7121.62,7133.46,7133.46,7115.46,
（家賃）/公営家賃/公営家賃平均3．3m2/1か月(円),3528,3553,3551,3559,
（家賃）/公営家賃/都営住宅3．3m2/1か月(円),1786,1759,1755,1751,
（家賃）/公営家賃/区営住宅3．3m2/1か月(円),1833,1830,1827,1879,
（家賃）/公営家賃/都市再生機構住宅3．3m2/1か月(円),5041,5073,5073,5073,
（家賃）/公営家賃/都住宅供給公社住宅3．3m2/1か月(円),5397,5462,5464,5521,
（設備修繕・維持）/浴槽/ステンレス製、容量280～300L、埋込式、中級品/1台(円),82299,85060,85060,85060,
（設備修繕・維持）/温水洗浄便座/シートタイプ、脱臭機能・温風乾燥機能付き、リモコン付き、/1台(円),57217,55383,59883,59467,
（設備修繕・維持）/給湯機/ガス給湯専用機、屋外壁掛型、オートストップタイプ、台所音声リモコン付き/1台(円),102769,103286,103286,100797,
（設備修繕・維持）/システムキッチン/標準タイプ、I型、〔天板材質〕ステンレス、3口コンロ/1式(円),356014,411684,411684,411684,平成22年2月から基本銘柄改正
（設備修繕・維持）/板材/集成材、パイン14～18mm×300mm×900～910mm/1枚(円),1535,1475,1475,1475,
（設備修繕・維持）/錠/シリンダー錠、玄関ドア用、カギ3本付き/1個(円),4687,4587,4587,4548,
（設備修繕・維持）/塗料/合成樹脂塗料、水性塗料、0．7L入り/1缶(円),1653,1667,1690,1673,
（設備修繕・維持）/畳表取替費/緯；いぐさ、緯；綿糸2本又は麻糸・綿糸2本、中級品/1枚(円),6912,7000,7000,7000,平成22年2月から基本銘柄改正
（設備修繕・維持）/板ガラス取替費/フロート板ガラス厚さ3㎜、81cm×91cm、出張施工/1枚(円),9451,9727,9727,9727,
（設備修繕・維持）/ふすま張替費/和ふすま、押し入れ（表面）〔紙〕新鳥の子、袋貼り1回/1枚(円),4018,3976,3976,3976,
（設備修繕・維持）/大工手間代/家屋修理、常用1人分/1日(円),18563,18238,18238,18154,
（設備修繕・維持）/左官手間代/壁塗り、木造、常用1人分/1日(円),18238,18529,18529,18529,
（設備修繕・維持）/植木職手間代/庭木樹木せん定、1人分日当/1日(円),20889,20700,20700,20700,
（設備修繕・維持）/塀工事費/〔ブロック〕A種、厚さ100㎜/1m2(円),12983,12749,12749,12749,
（設備修繕・維持）/水道工事費/給水工事、宅地内埋設工事/1m(円),4272,4220,4220,4220,
（設備修繕・維持）/ルームエアコン取付け料/標準取付工事、セパレート型、冷房2．8KW/1回(円),13862,13778,13778,13518,
（設備修繕・維持）/火災保険料/一般住宅、保険金額1千円に対する年率/％(円),1.25,0.78,0.78,0.78,
（設備修繕・維持）/火災保険料/一般住宅（木造）、保険金額1千円に対する年率/％(円),1.55,1.61,1.61,1.61,
（設備修繕・維持）/火災保険料/一般住宅（鉄骨鉄筋コンクリート）、保険金額1千円に対する年率/％(円),0.43,0.36,0.36,0.36,
（電気代）/電気代/アンペア制（契約電流10アンペア）基本料金/1か月(円),273,273,273,273,
（電気代）/電気代/アンペア制電力量料金、120KWHまで/1KWH(円),17.87,17.87,17.87,17.87,
（電気代）/電気代/アンペア制電力量料金、121KWHから250KWHまで/1KWH(円),22.86,22.86,22.86,22.86,
（電気代）/電気代/アンペア制電力量料金、251KWH以上/1KWH(円),24.13,24.13,24.13,24.13,
（ガス代）/ガス代/一般家庭用、早収料金、標準熱量/MJ/m3(円),45,45,45,45,
（ガス代）/ガス代/一般家庭用早収料金、基本料金標準熱量11000Kcal／m3/1か月(円),1082,1082,1082,1082,
（ガス代）/ガス代/一般家庭用、早収料金、従量料金/1m3(円),144.04,121.42,123.19,120.84,
（ガス代）/ガス代/一般家庭用、早収料金、1465.12MJ/1か月(円),5690,4966,5023,4948,
（ガス代）/プロパンガス/一般家庭用、二部料金制、基本料金/1か月(円),1633,1668,1668,1668,
（ガス代）/プロパンガス/一般家庭用、二部料金制、従量料金/10m3(円),4943,4605,4608,4604,
（他の光熱）/灯油/白灯油、詰め替え売り、店頭売/18L(円),1317,1411,1406,1425,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、20m3/1か月(円),2362,2362,2362,2362,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、5m3まで/1か月(円),903,903,903,903,
（上下水道料）/水道料/計量制、一般家庭用、超過料金6m3から10m3まで/1m3(円),23,23,23,23,
（上下水道料）/水道料/計量制、一般家庭用、超過料金11m3から20m3まで/1m3(円),134,134,134,134,
（家庭用耐久財）/自動炊飯器/ジャー炊飯器、1．0L、1000～1250W/1台(円),17804,18900,17910,17657,
（家庭用耐久財）/電子レンジ/オーブン・レンジ、最高出力1000W、過熱水蒸気機能付き/1台(円),72100,80283,80502,74133,
（家庭用耐久財）/電気ポット/電気ジャーポット、まほうびん構造、容量2．9～3．0L/1台(円),12227,13730,12959,13592,
（家庭用耐久財）/ガステーブル/2口コンロ・グリル付き（片面焼き）、フッソ加工/1台(円),31500,27975,28542,29625,
（家庭用耐久財）/ガス湯沸器/家庭用瞬間湯沸器、5号、元止式/1台(円),        -,        -,        -,        -,
（家庭用耐久財）/電気冷蔵庫/〔定格内容積〕401～450L、「5ドア」又は「6ドア」、〔冷媒〕ノンフロン仕様/1台(円),164067,158995,159349,152157,
（家庭用耐久財）/電気掃除機/床移動形、紙パック式、最大600W、パワーブラシ/1台(円),22835,23125,23159,23100,平成22年4月から基本銘柄改正
（家庭用耐久財）/電気洗濯機/全自動洗濯機、インバーター内蔵、7．0kg/1台(円),61471,57787,59969,57548,
（家庭用耐久財）/電気洗濯機/全自動洗濯乾燥機，〔洗濯方式〕ドラム式，〔洗濯・脱水容量〕9．0kg，〔乾燥容量〕6．0～7．0kg/1台(円),143010,144997,144915,137072,
