分類/品目/銘柄/単位,2009年10月,2010年8月,2010年9月,2010年10月,銘柄改正等
（乳卵類）/粉ミルク/調整粉乳、缶入り（850g入り）「明治ほほえみ」/1缶(円),2379,2317,2331,2331,
（乳卵類）/バター/カルトン入り（200g入り）/1箱(円),378,367,363,372,
（乳卵類）/チーズ/国産品、プロセスチーズ、スライスチーズ、とろけるタイプ袋入り（8枚，144g入り）/1袋(円),250,272,270,282,
（乳卵類）/チーズ/輸入品、フランス産、ナチュラルチーズ、紙容器（125g入り）/1個(円),589,599,592,592,
（乳卵類）/ヨーグルト/プレーンヨーグルト、400～450g入り/100g(円),42,39,41,39,
（乳卵類）/鶏卵/白色卵、Lサイズ、パック詰(10個入り）/1パック(円),228,213,223,228,
（野菜・海草）/キャベツ//1kg(円),127,166,155,209,
（野菜・海草）/ほうれんそう//1kg(円),850,1244,1328,1052,
（野菜・海草）/はくさい/山東菜を除く/1kg(円),159,232,275,249,
（野菜・海草）/ねぎ//1kg(円),501,661,661,744,
（野菜・海草）/レタス/玉レタス/1kg(円),279,536,515,688,
（野菜・海草）/もやし/だいずもやしを除く/100g(円),17,17,17,17,
（野菜・海草）/ブロッコリー//1kg(円),556,748,791,781,
（野菜・海草）/アスパラガス/グリーンアスパラガス/100g(円),144,150,172,157,
（野菜・海草）/さつまいも//1kg(円),400,655,467,421,
（野菜・海草）/じゃがいも//1kg(円),302,352,344,352,
（野菜・海草）/さといも/こいも、土付き/1kg(円),498,753,577,525,
（野菜・海草）/だいこん//1kg(円),122,180,192,210,
（野菜・海草）/にんじん//1kg(円),345,468,468,406,
（野菜・海草）/ごぼう//1kg(円),741,839,795,796,
（野菜・海草）/たまねぎ/赤玉ねぎを除く/1kg(円),226,234,249,264,平成22年2月から基本銘柄改正
（野菜・海草）/れんこん//1kg(円),765,1309,907,868,
（野菜・海草）/ながいも//1kg(円),612,704,713,738,
（野菜・海草）/しょうが/根しょうが/100g(円),        -,126,123,127,
（野菜・海草）/えだまめ//100g(円),        -,104,135,        -,
（野菜・海草）/さやいんげん//100g(円),167,209,240,238,
（野菜・海草）/かぼちゃ//1kg(円),343,441,334,340,
（野菜・海草）/きゅうり//1kg(円),415,480,592,565,
（野菜・海草）/なす//1kg(円),419,473,532,567,
（野菜・海草）/トマト//1kg(円),579,603,819,912,
（野菜・海草）/ピーマン//100g(円),57,71,76,91,
（野菜・海草）/生しいたけ//100g(円),169,171,174,174,
（野菜・海草）/えのきだけ//100g(円),56,43,48,56,
（野菜・海草）/しめじ/ぶなしめじ/100g(円),90,72,76,90,
（野菜・海草）/あずき/国産品（大納言を除く）、並/100g(円),137,137,135,135,
（野菜・海草）/干ししいたけ/こうしん、国産品、並/100g(円),1573,1535,1565,1601,
（野菜・海草）/のり/焼きのり、袋入り（全形10枚入り）、普通品/1帖(円),460,433,436,439,平成22年2月から基本銘柄改正
（野菜・海草）/わかめ/生わかめ、湯通し塩蔵わかめ、養殖もの、国産品、並/100g(円),271,259,257,260,
（野菜・海草）/こんぶ/板こんぶ、国産品、並/100g(円),654,604,588,583,
（野菜・海草）/ひじき/乾燥もの、芽ひじき、国内産、並/100g(円),1104,1067,1096,1096,
（野菜・海草）/豆腐/木綿豆腐、並/100g(円),32,31,31,30,
（野菜・海草）/油揚げ/薄揚げ/100g(円),138,135,138,132,
（野菜・海草）/納豆/丸大豆納豆、「50g×3個」又は「45g×3個」/1パック(円),119,116,112,114,
（野菜・海草）/こんにゃく/板こんにゃく/100g(円),53,54,53,55,
（野菜・海草）/梅干し/調味梅干し、並/100g(円),183,167,172,169,
（野菜・海草）/たくあん漬/並/100g(円),92,93,91,93,
（野菜・海草）/福神漬/並（瓶詰、缶詰を除く）/100g(円),99,95,96,96,
（野菜・海草）/こんぶつくだ煮/並/100g(円),220,217,219,214,
（野菜・海草）/はくさい漬/塩漬/100g(円),79,77,77,75,
（野菜・海草）/キムチ/はくさいキムチ（200～600g）並/100g(円),139,103,108,104,平成22年3月から基本銘柄改正
（野菜・海草）/スイートコーン缶詰/ホールカーネル（つぶ状）内容総量190g/1缶(円),148,150,151,149,
（果物）/りんご/つがる、1個200～400g/1kg(円),411,697,550,526,
（果物）/りんご/ふじ、1個250～385g/1kg(円),        -,        -,        -,        -,
（果物）/みかん/温州みかん、1個70g～130g/1kg(円),458,        -,966,565,
（果物）/レモン/輸入品、1個100～160g/1kg(円),557,540,548,551,
（果物）/グレープフルーツ/1個350～520g/1kg(円),263,268,286,306,
（果物）/オレンジ/輸入品、バレンシア又はネーブルオレンジ、1個170～310g/1kg(円),396,362,391,385,
（果物）/いよかん/1個200～300g/1kg(円),        -,        -,        -,        -,
（果物）/なし/幸水又は豊水、1個300g～450g/1kg(円),352,593,558,486,
（果物）/ぶどう/デラウェア/1kg(円),        -,1028,1099,        -,
（果物）/ぶどう/巨峰/1kg(円),979,1390,1167,1280,
（果物）/かき/1個190～260g/1kg(円),416,        -,        -,639,
（果物）/もも/1個200～350g/1kg(円),        -,760,878,        -,
（果物）/すいか/赤肉（小玉すいかを除く）/1kg(円),        -,304,        -,        -,
（果物）/メロン/ネット系メロン/1kg(円),        -,490,        -,        -,
（果物）/いちご//100g(円),        -,        -,        -,        -,
（果物）/さくらんぼ/国内産/100g(円),        -,        -,        -,        -,
（果物）/バナナ//1kg(円),223,222,230,220,
（果物）/キウイフルーツ/1個85～144g/1kg(円),731,736,717,735,
（果物）/みかん缶詰/シラップづけ、並ぶた缶、内容総量425g入り、普通品/1缶(円),115,105,103,104,
（果物）/もも缶詰/黄桃、内容総量410～425g入り、普通品/1缶(円),        -,        -,        -,        -,
（油脂・調味料）/食用油/キャノーラ（なたね油）、ポリ容器入り（1000g入り）/1本(円),402,357,347,359,
（油脂・調味料）/マーガリン/ファットスプレッド、ポリ容器入り（320g入り）/1箱(円),251,244,254,244,
（油脂・調味料）/食塩/家庭用、袋入り（1kg入り）、「食塩」/1袋(円),111,111,111,111,
（油脂・調味料）/しょう油/濃口、特級、JAS規格品、ポリ容器入り（1L入り）/1本(円),283,271,263,269,
（油脂・調味料）/みそ/米みそ、カップ入り（750g入り）、並/1個(円),368,362,367,363,
（油脂・調味料）/砂糖/上白、袋入り（1kg入り）/1袋(円),203,215,213,216,
（油脂・調味料）/酢/瓶詰（500mL入り）、「ミツカン酢（黒マーク）」/1本(円),156,148,144,155,
（油脂・調味料）/ソース/濃厚ソース、特級、ポリ容器入り（500mL入り）/1本(円),266,252,247,256,
（油脂・調味料）/トマトケチャップ/ポリ容器（500g入り）/1本(円),242,232,230,228,
（油脂・調味料）/マヨネーズ/ポリ容器入り（500g入り）、「キューピーマヨネーズ」/1本(円),295,297,294,294,
（油脂・調味料）/ジャム/いちごジャムプレザーブスタイル、瓶詰（165g入り）/1瓶(円),203,203,208,205,平成22年3月から基本銘柄改正
（油脂・調味料）/ドレッシング/乳化液状ドレッシング瓶入り（170ml入り）「キューピー深煎りごまドレッシング」/1本(円),        -,224,227,219,
（油脂・調味料）/カレールウ/固形、箱入り（238g）「バーモントカレー」/1箱(円),235,225,231,228,平成22年3月から基本銘柄改正
（油脂・調味料）/即席スープ/粉末、ポタージュ、コーンクリーム、箱入り(3袋、57．6g入り）/1箱(円),181,174,170,171,
（油脂・調味料）/風味調味料/かつお風味、箱入り（40g×3）「ほんだし」/1箱(円),327,322,315,312,
（油脂・調味料）/液体調味料/瓶詰「エバラ焼肉のたれ黄金の味」（400g入り）/1本(円),368,358,353,358,
（油脂・調味料）/ふりかけ/袋入り「丸美屋のりたま」（62g入り）/1袋(円),204,196,202,201,
（油脂・調味料）/中華合わせ調味料/麻婆豆腐の素、箱入り(162g入り)「丸美屋麻婆豆腐の素」/1箱(円),211,208,206,199,
（油脂・調味料）/パスタソース/レトルトパウチ食品ミートソース袋入り(260g入り)「マ・マートマトの果肉たっぷりのミートソース」又は「キューピー/1袋(円),        -,148,142,148,
（菓子類）/ようかん/練りようかん、普通品/100g(円),286,269,266,266,
（菓子類）/まんじゅう/小麦粉製、あずきあん入り、並/100g(円),129,124,124,122,
（菓子類）/だいふく餅/白、あずきあん入り，普通品/100g(円),110,110,111,111,
（菓子類）/カステラ/普通品/100g(円),215,222,220,220,
（菓子類）/ケーキ/いちごショートケーキ（1個60～100g）/100g(円),414,415,412,412,
（菓子類）/シュークリーム/カスタードクリーム入り/100g(円),160,155,156,156,
（菓子類）/プリン/グリコプッチンプリン（75g×3個）/1パック(円),174,172,178,172,
（菓子類）/ビスケット/箱入り（3枚パック×8袋入り）、「森永マリー」/100g(円),151,135,135,137,
（菓子類）/あめ/のどあめ、袋入り（個別包装紙込み）（90g入り）/1袋(円),187,187,188,189,
（菓子類）/せんべい/うるち米粉製せんべい、しょう油味、個装タイプ袋入り、普通品/100g(円),140,137,136,137,平成22年2月から基本銘柄改正
（菓子類）/かわらせんべい/小麦粉製せんべい、並/100g(円),143,136,136,136,
（菓子類）/チョコレート/板チョコレート58g「明治ミルクチョコレート」/1枚(円),92,93,92,92,
（菓子類）/落花生/バターピーナッツ、普通品/100g(円),133,117,116,117,
（菓子類）/チューインガム/粒ガム「キシリトールネオ」（14粒入り）/1個(円),119,118,118,119,
（菓子類）/アイスクリーム/バニラアイスクリーム､カップ入り(120ML入り)、｢ハーゲンダッツバニラ｣/1個(円),270,267,268,268,
（菓子類）/ポテトチップス/袋入り（60～95g入り）、成型ポテトチップスを除く/100g(円),180,169,168,167,
（菓子類）/ゼリー/フルーツゼリー、果肉入り、カップ入り（150～200g入り）、普通品/1個(円),114,109,109,113,平成22年2月から基本銘柄改正
（調理食品）/弁当/持ち帰り弁当幕の内並/1個(円),542,542,542,542,
（調理食品）/調理パン/サンドイッチ、タマゴサンド又はミックスサンド/100g(円),177,182,180,181,平成22年1月から基本銘柄改正
（調理食品）/おにぎり/さけ入り、並/1個(円),123,114,114,114,
（調理食品）/冷凍調理ピラフ/えびピラフ、袋入り（430～500g入り）/100g(円),94,91,93,89,
（調理食品）/すし(弁当)/持ち帰りずし、にぎりずし、8～10個入り、並/1パック(円),644,675,675,678,
（調理食品）/調理パスタ/冷凍スパゲッティー、袋入り(260～301g入り)/1袋(円),273,246,264,265,
（調理食品）/うなぎかば焼き/国産品、長焼き、1匹（120～210g）、並/100g(円),865,856,849,850,
（調理食品）/焼き魚/さば切り身塩焼き/100g(円),        -,244,258,261,
（調理食品）/サラダ/並、ポテトサラダ/100g(円),137,136,135,136,
（調理食品）/煮豆/金時豆、並/100g(円),136,130,128,127,平成22年2月から基本銘柄改正
（調理食品）/きんぴら/ごぼうとにんじんのきんぴら/100g(円),        -,258,260,261,
（調理食品）/コロッケ/並/100g(円),104,102,102,103,
（調理食品）/豚カツ/ロース100g程度を揚げたもの/1枚(円),362,351,347,351,
（調理食品）/からあげ/鶏肉、骨なし/100g(円),181,176,177,179,
（調理食品）/やきとり/鶏肉もも/1本(円),        -,102,103,109,
（調理食品）/冷凍調理コロッケ/油調理済みコロッケ、ポテトタイプ、パッケージ入り/100g(円),144,135,135,134,
（調理食品）/冷凍調理ハンバーグ/6個入り、内容量140～170g/100g(円),163,163,161,160,
（調理食品）/調理カレー/「カリー屋カレー」（200g）/1箱(円),104,105,103,101,
（調理食品）/ぎょうざ/蒸しぎょうざ（冷蔵）、肉入り、10～15個入り/100g(円),104,97,100,98,
（調理食品）/混ぜごはんのもと/五目ずしの素、袋入り（295．4g入り）/1袋(円),312,334,304,316,
（飲料）/緑茶/番茶、上/100g(円),        -,        -,        -,        -,
（飲料）/緑茶/せん茶、中/100g(円),612,617,615,613,
（飲料）/紅茶/ティーバッグ、25袋入り/1箱(円),247,255,269,259,
（飲料）/茶飲料/緑茶飲料、ペットボトル入り（500mL入り）/1本(円),101,99,99,101,平成22年1月から基本銘柄改正
（飲料）/インスタントコーヒー/フリーズドライ、瓶入り（100g入り）/1本(円),690,581,591,606,平成22年1月から基本銘柄改正
（飲料）/コーヒー豆/レギュラーコーヒー（粉）、ブレンド、袋入り（450～500g入り）/1袋(円),120,122,120,118,
（飲料）/コーヒー飲料/コーヒー、缶入り（190g入り）/1缶(円),94,95,93,92,
（飲料）/果実飲料/濃縮還元ジュース、紙容器入り（1，000mL入り）/1本(円),180,178,181,182,
（飲料）/果実飲料/20～30％果実果汁、ペットボトル入り（1500mL入り）/1本(円),206,195,200,217,
（飲料）/野菜ジュース/トマトジュース、野菜汁50％・果汁50％入り、紙容器入り（200ml入り）/1本(円),292,94,93,93,
（飲料）/コーラ/ペットボトル入り（500mL入り）、「コカ・コーラ」/1本(円),103,98,97,102,
（飲料）/乳酸菌飲料/「カルピス、紙容器入りmL500～600mL入り）」/1本(円),73,72,70,74,
（飲料）/乳酸菌飲料/配達1本月ぎめ、「ヤクルト400（80mL入り）」/1本(円),74,74,74,74,
（飲料）/スポーツドリンク/ペットボトル入り（500mL入り）/1本(円),115,114,114,116,
（飲料）/ミネラルウォーター/ペットボトル入り（2000mL入り)/1本(円),136,127,126,123,
（酒類）/清酒/特撰又は特撰に相当する本醸造酒､瓶詰(1800mL入り)/1本(円),        -,        -,        -,        -,
（酒類）/清酒/上撰又は上撰に相当する普通酒、瓶詰(1800mL入り)/1本(円),        -,        -,        -,        -,
（酒類）/清酒/普通酒、紙容器入り(2000mL入り)、13度以上16度未満/1本(円),1132,1094,1081,1093,
（酒類）/焼ちゅう/乙類、アルコール分25度（1800mL入り）/1本(円),1697,1681,1691,1697,
（酒類）/チューハイ/缶入り（350mL入り）/1本(円),129,127,127,129,
（酒類）/ビール（国産品）/淡色、缶入り（350mL入り）、6缶入り/1パック(円),1219,1195,1202,1209,
（酒類）/ビール（輸入品）/淡色、缶入り（350mL入り）/1缶(円),        -,        -,        -,        -,
（酒類）/発泡酒/缶入り（350mL入り）6缶入り、麦芽使用率25％未満/1パック(円),846,836,831,837,
（酒類）/ビール風アルコール飲料/その他の醸造酒（発泡性），缶入り（350mL入り），6缶入り/1パック(円),725,705,710,702,
（酒類）/ウイスキー（輸入品）/瓶詰（700mL入り）「シーバスリーガル12年」/1本(円),        -,        -,        -,        -,
（酒類）/ウイスキー（国産品）/瓶詰（750mL入り）「サントリー＜リザーブ10年＞」/1本(円),        -,        -,        -,        -,
（酒類）/ウイスキー（国産品）/瓶入り（700mL入り）「サントリーウイスキー角瓶」/1本(円),1283,1339,1334,1339,
（酒類）/ウイスキー（国産品）/瓶詰（640mL入り）「サントリー＜レッド＞」/1本(円),        -,        -,        -,        -,
（酒類）/ワイン/国産品、瓶詰（720mL入り）、赤/1本(円),355,343,343,347,平成22年1月から基本銘柄改正
（酒類）/ワイン/輸入品、フランス産、瓶詰（750mL入り）、赤、A.O.C./1本(円),1311,1310,1277,1286,平成22年1月から基本銘柄改正
（外食）/うどん/きつねうどん/1杯(円),528,590,588,593,平成22年1月から基本銘柄改正
（外食）/中華そば/ラーメン、しょうゆ味（豚骨しょうゆ味を含む）/1杯(円),586,594,594,594,
（外食）/スパゲッティ（外食）/ミート・ソース/1皿(円),781,742,742,742,
（外食）/すし(外食）/にぎりずし（江戸前）、並/1人前(円),1345,1390,1390,1390,
（外食）/すし(外食）/のり巻（かんぴょう入り）、並/1人前(円),        -,        -,        -,        -,
（外食）/すし(外食）/回転ずし店におけるにぎりずし、まぐろ(赤身)、2個/1皿(円),130,130,130,128,
（外食）/親子どんぶり/並/1杯(円),835,842,837,837,
（外食）/天どん/えび天どん、並/1杯(円),1030,1029,1030,1030,
（外食）/カレーライス//1皿(円),757,719,734,734,
（外食）/ぎょうざ（外食）/焼きぎょうざ5又は6個/1人前(円),363,362,362,375,
（外食）/ハンバーガー/ハンバーガー店におけるチーズハンバーガー/1個(円),138,144,144,143,
（外食）/牛どん/並/1杯(円),390,360,346,350,
（外食）/ハンバーグ/定食/1人前(円),975,1016,1037,1009,
（外食）/えびフライ/定食/1人前(円),1454,1466,1466,1466,
（外食）/お子様ランチ/ハンバーグを含む5品以上の盛り合わせ/1皿(円),649,643,628,623,平成22年2月から基本銘柄改正
（外食）/ピザパイ（配達）/宅配、ミックス（野菜3種類、肉・魚介類2種類程度）、サイズM/1枚(円),2079,2079,2079,2079,
（外食）/焼肉/牛カルビ、並/1人前(円),885,945,928,928,
（外食）/サンドイッチ（外食）/ミックスサンドイッチ（野菜類、肉類を含む3～5種類）/1皿(円),675,631,657,644,平成22年3月から基本銘柄改正
（外食）/コーヒー/喫茶店のコーヒー代/1杯(円),420,417,418,410,
（外食）/ドーナツ/リングドーナツ/1個(円),137,136,136,136,
（外食）/フライドチキン/ファーストフード店におけるフライドチキン代骨付き/1本(円),        -,238,238,238,
（外食）/ビール（外食）/飲食店のビール代、中瓶、（500mL入り）/1本(円),529,528,530,527,
（外食）/学校給食費/公立小学校、完全給食、低学年（2年生）/1か月(円),3516,3507,3507,3507,
（外食）/学校給食費/〃〃高学年（5年生）/1か月(円),4098,4087,4087,4087,
（外食）/学校給食費/公立中学校、完全給食、2年生/1か月(円),4515,4553,4553,4553,
（家賃）/民営家賃/民営家賃平均3．3m2/1か月(円),9013,8983,8977,8998,
（家賃）/民営家賃/木造30m2未満3．3m2/1か月(円),9938.56,9960.31,9958.62,9960.31,
（家賃）/民営家賃/木造30m2以上3．3m2/1か月(円),7100.28,7013.16,7013.16,7013.16,
（家賃）/公営家賃/公営家賃平均3．3m2/1か月(円),3531,3581,3578,3576,
（家賃）/公営家賃/都営住宅3．3m2/1か月(円),1769,1776,1767,1760,
（家賃）/公営家賃/区営住宅3．3m2/1か月(円),1818,1854,1851,1849,
（家賃）/公営家賃/都市再生機構住宅3．3m2/1か月(円),5046,5080,5080,5076,
（家賃）/公営家賃/都住宅供給公社住宅3．3m2/1か月(円),5453,5591,5592,5621,
（設備修繕・維持）/浴槽/ステンレス製、容量280～300L、埋込式、中級品/1台(円),85060,83969,83969,83969,
（設備修繕・維持）/温水洗浄便座/シートタイプ、脱臭機能・温風乾燥機能付き、リモコン付き、/1台(円),55800,49967,46050,53550,
（設備修繕・維持）/給湯機/ガス給湯専用機、屋外壁掛型、オートストップタイプ、台所音声リモコン付き/1台(円),103286,101869,101869,101869,
（設備修繕・維持）/システムキッチン/標準タイプ、I型、〔天板材質〕ステンレス、3口コンロ/1式(円),356014,411684,411684,411684,平成22年2月から基本銘柄改正
（設備修繕・維持）/板材/集成材、パイン14～18mm×300mm×900～910mm/1枚(円),1465,1325,1325,1325,
（設備修繕・維持）/錠/シリンダー錠、玄関ドア用、カギ3本付き/1個(円),4687,4570,4570,4570,
（設備修繕・維持）/塗料/合成樹脂塗料、水性塗料、0．7L入り/1缶(円),1680,1656,1656,1656,
（設備修繕・維持）/畳表取替費/緯；いぐさ、緯；綿糸2本又は麻糸・綿糸2本、中級品/1枚(円),6871,7000,7000,7000,平成22年2月から基本銘柄改正
（設備修繕・維持）/板ガラス取替費/フロート板ガラス厚さ3㎜、81cm×91cm、出張施工/1枚(円),9447,9727,9727,9727,
（設備修繕・維持）/ふすま張替費/和ふすま、押し入れ（表面）〔紙〕新鳥の子、袋貼り1回/1枚(円),4018,3976,3976,3976,
（設備修繕・維持）/大工手間代/家屋修理、常用1人分/1日(円),18396,18071,18071,18071,
（設備修繕・維持）/左官手間代/壁塗り、木造、常用1人分/1日(円),18196,18363,18363,18363,
（設備修繕・維持）/植木職手間代/庭木樹木せん定、1人分日当/1日(円),20700,20700,20700,20700,
（設備修繕・維持）/塀工事費/〔ブロック〕A種、厚さ100㎜/1m2(円),12774,12690,12628,12628,
（設備修繕・維持）/水道工事費/給水工事、宅地内埋設工事/1m(円),4272,4261,4261,4261,
（設備修繕・維持）/ルームエアコン取付け料/標準取付工事、セパレート型、冷房2．8KW/1回(円),14043,12994,12994,12994,
（設備修繕・維持）/火災保険料/住宅、耐火構造、保険金額1千円に対する年率/％(円),1.25,0.78,0.78,0.78,平成22年1月から基本銘柄改正
（設備修繕・維持）/火災保険料/住宅、非耐火構造、保険金額1千円に対する年率/％(円),1.55,1.61,1.61,1.61,平成22年1月から基本銘柄改正
（設備修繕・維持）/火災保険料/住宅、マンション構造、保険金額1千円に対する年率/％(円),0.43,0.36,0.36,0.36,平成22年1月から基本銘柄改正
（電気代）/電気代/アンペア制（契約電流10アンペア）基本料金/1か月(円),273,273,273,273,
（電気代）/電気代/アンペア制電力量料金、120KWHまで/1KWH(円),17.87,17.87,17.87,17.87,
（電気代）/電気代/アンペア制電力量料金、121KWHから250KWHまで/1KWH(円),22.86,22.86,22.86,22.86,
（電気代）/電気代/アンペア制電力量料金、251KWH以上/1KWH(円),24.13,24.13,24.13,24.13,
（ガス代）/ガス代/一般家庭用、早収料金、標準熱量/MJ/m3(円),45,45,45,45,
（ガス代）/ガス代/一般家庭用早収料金、基本料金標準熱量11000Kcal／m3/1か月(円),1082,1082,1082,1082,
（ガス代）/ガス代/一般家庭用、早収料金、従量料金/1m3(円),116.8,125.63,125.88,125.72,
（ガス代）/ガス代/一般家庭用、早収料金、1465.12MJ/1か月(円),4819,5101,5109,5104,
（ガス代）/プロパンガス/一般家庭用、二部料金制、基本料金/1か月(円),1639,1668,1668,1690,
（ガス代）/プロパンガス/一般家庭用、二部料金制、従量料金/10m3(円),4860,4642,4643,4782,
（他の光熱）/灯油/白灯油、詰め替え売り、店頭売/18L(円),1349,1459,1459,1458,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、20m3/1か月(円),2362,2362,2362,2362,
（上下水道料）/水道料/計量制、一般家庭用、基本料金、5m3まで/1か月(円),903,903,903,903,
（上下水道料）/水道料/計量制、一般家庭用、超過料金6m3から10m3まで/1m3(円),23,23,23,23,
（上下水道料）/水道料/計量制、一般家庭用、超過料金11m3から20m3まで/1m3(円),134,134,134,134,
（家庭用耐久財）/自動炊飯器/ジャー炊飯器、1．0L、1000～1250W/1台(円),17174,14786,17724,17210,
（家庭用耐久財）/電子レンジ/オーブン・レンジ、最高出力1000W、過熱水蒸気機能付き/1台(円),71700,73125,83833,77617,
（家庭用耐久財）/電気ポット/電気ジャーポット、まほうびん構造、容量2．9～3．0L/1台(円),13410,13491,14366,13728,
（家庭用耐久財）/ガステーブル/2口コンロ・グリル付き（片面焼き）、フッソ加工/1台(円),28590,28792,27875,29383,
（家庭用耐久財）/ガス湯沸器/家庭用瞬間湯沸器、5号、元止式/1台(円),        -,        -,        -,        -,
（家庭用耐久財）/電気冷蔵庫/〔定格内容積〕401～450L、「5ドア」又は「6ドア」、〔冷媒〕ノンフロン仕様/1台(円),139880,134390,128515,125610,
（家庭用耐久財）/電気掃除機/床移動形、紙パック式、最大600W、パワーブラシ/1台(円),25048,23243,22910,22533,平成22年4月から基本銘柄改正
