42,その他機械,-,-,-,-,-,-,-,-,-,-,-,160,-,-,-,-,42,その他機械,,,,,
化学工業品,,-,-,-,-,33,-,1,1,-,"2,009",133,"33,196","1,822",-,14,"1,504",化学工業品,,,,,,
43,陶磁器,-,-,-,-,-,-,-,-,-,1,-,"2,997",-,-,-,-,43,陶磁器,,,,,
44,セメント,-,-,-,-,-,-,-,-,-,-,-,45,-,-,-,-,44,セメント,,,,,
45,ガラス類,-,-,-,-,33,-,-,-,-,45,-,918,-,-,-,-,45,ガラス類,,,,,
46,窯業品,-,-,-,-,-,-,-,-,-,300,-,"3,277",56,-,-,-,46,窯業品,,,,,
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油,,,,,
48,石油製品,-,-,-,-,-,-,-,-,-,-,-,"1,632",-,-,-,-,48,石油製品,,,,,
49,LNG/液化天然ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,LNG/液化天然ガス,,,,,
50,LPG/液化石油ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,LPG/液化石油ガス,,,,,
51,その他石油製品,-,-,-,-,-,-,-,-,-,-,-,29,-,-,-,-,51,その他石油製品,,,,,
52,コークス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,コークス,,,,,
53,石炭製品,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,5,53,石炭製品,,,,,
54,化学薬品,-,-,-,-,-,-,1,1,-,561,-,"5,911",780,-,-,765,54,化学薬品,,,,,
55,化学肥料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,化学肥料,,,,,
56,その他化学工業品,-,-,-,-,-,-,-,-,-,"1,102",133,"18,387",981,-,14,734,56,その他化学工業品,,,,,
軽工業品,,30,-,-,-,-,-,-,-,3,67,"1,137","18,075",203,-,-,192,軽工業品,,,,,,
57,紙・パルプ,-,-,-,-,-,-,-,-,-,7,-,"12,656",11,-,-,-,57,紙・パルプ,,,,,
58,糸及び紡績半製品,-,-,-,-,-,-,-,-,-,60,-,271,28,-,-,28,58,糸及び紡績半製品,,,,,
59,その他繊維工業品,-,-,-,-,-,-,-,-,-,-,-,"1,048",119,-,-,119,59,その他繊維工業品,,,,,
60,砂糖,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,砂糖,,,,,
61,製造食品,30,-,-,-,-,-,-,-,3,-,"1,137","4,023",30,-,-,30,61,製造食品,,,,,
62,飲料,-,-,-,-,-,-,-,-,-,-,-,77,15,-,-,15,62,飲料,,,,,
63,水,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,水,,,,,
64,たばこ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64,たばこ,,,,,
65,その他食料工業品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65,その他食料工業品,,,,,
雑工業品,,73,-,-,30,-,8,-,-,200,40,209,"24,313",586,-,-,410,雑工業品,,,,,,
66,がん具,-,-,-,-,-,-,-,-,-,-,-,354,1,-,-,-,66,がん具,,,,,
67,衣服・身廻品・はきもの,62,-,-,-,-,-,-,-,90,5,-,"1,586",93,-,-,93,67,衣服・身廻品・はきもの,,,,,
68,文房具・運動娯楽用品・楽器,-,-,-,-,-,-,-,-,110,-,-,"2,445",211,-,-,38,68,文房具・運動娯楽用品・楽器,,,,,
69,家具装備品,-,-,-,-,-,-,-,-,-,5,-,"1,490",-,-,-,-,69,家具装備品,,,,,
70,その他日用品,11,-,-,-,-,8,-,-,-,-,-,"1,589",13,-,-,12,70,その他日用品,,,,,
71,ゴム製品,-,-,-,30,-,-,-,-,-,-,-,"16,404",146,-,-,145,71,ゴム製品,,,,,
72,木製品,-,-,-,-,-,-,-,-,-,-,-,12,-,-,-,-,72,木製品,,,,,
73,その他製造工業品,-,-,-,-,-,-,-,-,-,30,209,433,122,-,-,122,73,その他製造工業品,,,,,
特殊品,,-,-,-,-,-,-,-,-,-,664,42,"62,765",238,-,-,83,特殊品,,,,,,
74,金属くず,-,-,-,-,-,-,-,-,-,-,-,"46,118",-,-,-,-,74,金属くず,,,,,
75,再利用資材,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75,再利用資材,,,,,
76,動植物性製造飼肥料,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,76,動植物性製造飼肥料,,,,,
77,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77,廃棄物,,,,,
78,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃土砂,,,,,
79,輸送用容器,-,-,-,-,-,-,-,-,-,150,-,"1,488",154,-,-,-,79,輸送用容器,,,,,
80,取合せ品,-,-,-,-,-,-,-,-,-,514,42,"15,157",84,-,-,83,80,取合せ品,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
