16,その他林産品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,その他林産品
17,薪炭,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,薪炭
鉱産品,,-,-,-,-,-,-,-,390,315,75,-,-,-,-,-,-,鉱産品,
18,石炭,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,石炭
19,鉄鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,鉄鉱石
20,金属鉱,-,-,-,-,-,-,-,240,165,75,-,-,-,-,-,-,20,金属鉱
21,砂利・砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21,砂利・砂
22,石材,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,石材
23,原油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,原油
24,りん鉱石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,りん鉱石
25,石灰石,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,石灰石
26,原塩,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,原塩
27,非金属鉱物,-,-,-,-,-,-,-,150,150,-,-,-,-,-,-,-,27,非金属鉱物
金属機械工業品,,-,-,-,-,-,-,-,"1,261","1,216",45,-,-,-,-,-,-,金属機械工業品,
28,鉄鋼,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28,鉄鋼
29,鋼材,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,鋼材
30,非鉄金属,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,非鉄金属
31,金属製品,-,-,-,-,-,-,-,"1,191","1,146",45,-,-,-,-,-,-,31,金属製品
32,鉄道車両,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,鉄道車両
33,完成自動車,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,完成自動車
34,その他輸送用車両,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,その他輸送用車両
35,二輪自動車,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,二輪自動車
36,自動車部品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36,自動車部品
37,その他輸送機械,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,その他輸送機械
38,産業機械,-,-,-,-,-,-,-,70,70,-,-,-,-,-,-,-,38,産業機械
39,電気機械,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39,電気機械
40,測量・光学・医療用機械,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,測量・光学・医療用機械
41,事務用機器,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,事務用機器
42,その他機械,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,その他機械
化学工業品,,-,-,-,-,-,-,-,277,75,187,15,-,-,-,-,-,化学工業品,
43,陶磁器,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43,陶磁器
44,セメント,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,セメント
45,ガラス類,-,-,-,-,-,-,-,15,-,-,15,-,-,-,-,-,45,ガラス類
46,窯業品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,窯業品
47,重油,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47,重油
48,石油製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48,石油製品
49,LNG/液化天然ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,LNG/液化天然ガス
50,LPG/液化石油ガス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50,LPG/液化石油ガス
51,その他石油製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,その他石油製品
52,コークス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,コークス
53,石炭製品,-,-,-,-,-,-,-,15,15,-,-,-,-,-,-,-,53,石炭製品
54,化学薬品,-,-,-,-,-,-,-,195,45,150,-,-,-,-,-,-,54,化学薬品
55,化学肥料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,化学肥料
56,その他化学工業品,-,-,-,-,-,-,-,52,15,37,-,-,-,-,-,-,56,その他化学工業品
軽工業品,,195,40,40,-,-,-,-,"3,722",215,"3,435",72,225,30,-,195,-,軽工業品,
57,紙・パルプ,-,-,-,-,-,-,-,50,50,-,-,-,-,-,-,-,57,紙・パルプ
58,糸及び紡績半製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,糸及び紡績半製品
59,その他繊維工業品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59,その他繊維工業品
60,砂糖,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60,砂糖
61,製造食品,135,40,40,-,-,-,-,"2,643",165,"2,478",-,225,30,-,195,-,61,製造食品
62,飲料,60,-,-,-,-,-,-,"1,029",-,957,72,-,-,-,-,-,62,飲料
63,水,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,水
64,たばこ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64,たばこ
65,その他食料工業品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65,その他食料工業品
雑工業品,,-,-,-,30,30,2,2,120,15,15,90,-,-,-,-,-,雑工業品,
66,がん具,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,66,がん具
67,衣服・身廻品・はきもの,-,-,-,-,-,2,2,-,-,-,-,-,-,-,-,-,67,衣服・身廻品・はきもの
68,文房具・運動娯楽用品・楽器,-,-,-,-,-,-,-,15,15,-,-,-,-,-,-,-,68,文房具・運動娯楽用品・楽器
69,家具装備品,-,-,-,-,-,-,-,15,-,15,-,-,-,-,-,-,69,家具装備品
70,その他日用品,-,-,-,30,30,-,-,-,-,-,-,-,-,-,-,-,70,その他日用品
71,ゴム製品,-,-,-,-,-,-,-,90,-,-,90,-,-,-,-,-,71,ゴム製品
72,木製品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72,木製品
73,その他製造工業品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,73,その他製造工業品
特殊品,,-,-,-,-,-,-,-,60,30,30,-,600,510,-,90,-,特殊品,
74,金属くず,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74,金属くず
75,再利用資材,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75,再利用資材
76,動植物性製造飼肥料,-,-,-,-,-,-,-,15,15,-,-,510,510,-,-,-,76,動植物性製造飼肥料
77,廃棄物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77,廃棄物
78,廃土砂,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,78,廃土砂
79,輸送用容器,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79,輸送用容器
80,取合せ品,-,-,-,-,-,-,-,45,15,30,-,90,-,-,90,-,80,取合せ品
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,
