65,その他食料工業品,-,-,-,-,-,-,-,-,-,"2,485","1,800",685,"2,485","1,800",685,-,-,-,65,その他食料工業品,,,,,,
雑工業品,,"3,878","3,135",743,-,-,-,330,305,25,"122,674","78,574","44,100","122,660","78,560","44,100",14,14,-,雑工業品,,,,,,,
66,がん具,-,-,-,-,-,-,-,-,-,185,185,-,185,185,-,-,-,-,66,がん具,,,,,,
67,衣服・身廻品・はきもの,-,-,-,-,-,-,-,-,-,865,825,40,865,825,40,-,-,-,67,衣服・身廻品・はきもの,,,,,,
68,文房具・運動娯楽用品・楽器,-,-,-,-,-,-,-,-,-,305,65,240,305,65,240,-,-,-,68,文房具・運動娯楽用品・楽器,,,,,,
69,家具装備品,-,-,-,-,-,-,-,-,-,"11,195","2,780","8,415","11,195","2,780","8,415",-,-,-,69,家具装備品,,,,,,
70,その他日用品,"3,878","3,135",743,-,-,-,64,64,-,"46,245","34,395","11,850","46,240","34,390","11,850",5,5,-,70,その他日用品,,,,,,
71,ゴム製品,-,-,-,-,-,-,7,5,2,"24,995","17,150","7,845","24,995","17,150","7,845",-,-,-,71,ゴム製品,,,,,,
72,木製品,-,-,-,-,-,-,259,236,23,979,619,360,970,610,360,9,9,-,72,木製品,,,,,,
73,その他製造工業品,-,-,-,-,-,-,-,-,-,"37,905","22,555","15,350","37,905","22,555","15,350",-,-,-,73,その他製造工業品,,,,,,
特殊品,,"42,590","28,036","14,554","1,387,962","1,100,161","287,801","7,537",4,"7,533","2,828,445","1,433,887","1,394,558","2,825,913","1,433,755","1,392,158","2,532",132,"2,400",特殊品,,,,,,,
74,金属くず,-,-,-,-,-,-,"2,658",-,"2,658","2,160",480,"1,680","2,160",480,"1,680",-,-,-,74,金属くず,,,,,,
75,再利用資材,3,-,3,"159,480","159,480",-,"3,027",-,"3,027","4,710","4,650",60,"4,710","4,650",60,-,-,-,75,再利用資材,,,,,,
76,動植物性製造飼肥料,-,-,-,-,-,-,-,-,-,"7,960","6,580","1,380","7,960","6,580","1,380",-,-,-,76,動植物性製造飼肥料,,,,,,
77,廃棄物,-,-,-,-,-,-,391,-,391,580,-,580,580,-,580,-,-,-,77,廃棄物,,,,,,
78,廃土砂,-,-,-,-,-,-,57,-,57,"2,400",-,"2,400",-,-,-,"2,400",-,"2,400",78,廃土砂,,,,,,
79,輸送用容器,"1,214","1,214",-,-,-,-,"1,404",4,"1,400","104,573","33,803","70,770","104,570","33,800","70,770",3,3,-,79,輸送用容器,,,,,,
80,取合せ品,"41,373","26,822","14,551","1,228,482","940,681","287,801",-,-,-,"2,706,062","1,388,374","1,317,688","2,705,933","1,388,245","1,317,688",129,129,-,80,取合せ品,,,,,,
分類不能のもの,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,分類不能のもの,,,,,,,
