市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,住所,方書,緯度,経度,電話番号,内線番号,法人番号,団体名,説明,バリアフリー情報,URL,備考
132217,0000000017,東京都,清瀬市,松山地域市民センター,マツヤマチイキシミンセンター,東京都清瀬市松山2-6-25,,35.770989,139.514809,042-492-5111,,,,,,http://www.city.kiyose.lg.jp/s021/map/010/020/hpg000002639.html,問い合わせは清瀬市防災防犯課へ
132217,0000000018,東京都,清瀬市,野塩地域市民センター,ノシオチイキシミンセンター,東京都清瀬市野塩1-322-2,,35.779163,139.499466,042-492-5111,,,,,,http://www.city.kiyose.lg.jp/s022/map/010/020/hpg000002640.html,問い合わせは清瀬市防災防犯課へ
132217,0000000019,東京都,清瀬市,下宿地域市民センター,シタジュクチイキシミンセンター,東京都清瀬市下宿2-524-1,,35.797491,139.533321,042-492-5111,,,,,,http://www.city.kiyose.lg.jp/s055/map/010/020/hpg000002641.html,問い合わせは清瀬市防災防犯課へ
132217,0000000020,東京都,清瀬市,竹丘地域市民センター,タケオカチイキシミンセンター,東京都清瀬市竹丘1-11-1,,35.765849,139.51142,042-492-5111,,,,,,http://www.city.kiyose.lg.jp/s055/map/010/040/hpg000002644.html,問い合わせは清瀬市防災防犯課へ
132217,0000000021,東京都,清瀬市,中清戸地域市民センター,ナカキヨトチイキシミンセンター,東京都清瀬市中清戸4-847-5,,35.784853,139.527671,042-492-5111,,,,,,http://www.city.kiyose.lg.jp/s055/map/010/050/hpg000002645.html,問い合わせは清瀬市防災防犯課へ
132217,0000000022,東京都,清瀬市,中里地域市民センター,ナカザトチイキシミンセンター,東京都清瀬市中里4-1301,,35.78652,139.514166,042-492-5111,,,,,,http://www.city.kiyose.lg.jp/s055/map/010/030/hpg000002643.html,問い合わせは清瀬市防災防犯課へ
132217,0000000023,東京都,清瀬市,郷土博物館,キョウドハクブツカン,東京都清瀬市上清戸2-6-41,,35.779741,139.521002,042-492-5111,,,,,,http://www.city.kiyose.lg.jp/s058/map/010/010/hpg000003248.html,問い合わせは清瀬市防災防犯課へ
132217,0000000024,東京都,清瀬市,児童センター,ジドウセンター,東京都清瀬市中清戸3-235-5,,35.776371,139.530674,042-492-5111,,,,,,http://www.city.kiyose.lg.jp/s045/map/010/030/hpg000004828.html,問い合わせは清瀬市防災防犯課へ
132217,0000000025,東京都,清瀬市,きよせボランティア・市民活動センター,キヨセボランティア・シミンカツドウセンター,東京都清瀬市上清戸2-6-10,,35.779175,139.521079,042-492-5111,,,,,,http://www.city.kiyose.lg.jp/s002/map/010/010/hpg000002648.html,問い合わせは清瀬市防災防犯課へ
132217,0000000026,東京都,清瀬市,消費生活センター,ショウヒセイカツセンター,東京都清瀬市元町1-4-17,,35.774417,139.520637,042-492-5111,,,,,,http://www.city.kiyose.lg.jp/s030/map/010/010/hpg000002649.html,問い合わせは清瀬市防災防犯課へ
