都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_通称,POIコード,住所,方書,緯度,経度,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,バリアフリー情報,URL,備考
132152,1399000001,東京都,国立市,泉自転車保管場所,イズミジテンシャホカンバショ,,1399,東京都国立市泉1-24-141,,35.673459,139.432874,(042)574-7210,,1000020132152,国立市,月火水木金土日,13:00,16:00,祝日、年末年始は休業。土曜日、日曜日は9:00～16:00。,,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/chushajyou/1465447610382.html,
132152,1402000001,東京都,国立市,国立市立なかよし保育園,クニタシリツナカヨシホイクエン,,1402,東京都国立市富士見台2-46,,35.685812,139.442011,(042)572-8011,,1000020132152,国立市,,,,,,,https://www.city.kunitachi.tokyo.jp/soshiki/Dept04/Div01/Sec02/gyomu/0276/0277/0279/0280/kouritu/1461061663839.html,
132152,1402000002,東京都,国立市,国立市立西保育園,クニタシリツニシホイクエン,,1402,東京都国立市富士見台3-45-1,,35.689139,139.434278,(042)576-7217,,1000020132152,国立市,,,,,,,https://www.city.kunitachi.tokyo.jp/soshiki/Dept04/Div01/Sec02/gyomu/0276/0277/0279/0280/kouritu/1461061664153.html,
132152,1402000003,東京都,国立市,国立市立東保育園,クニタシリツヒガシホイクエン,,1402,東京都国立市富士見台1-45-17,,35.681716,139.451499,(042)572-8555,,1000020132152,国立市,,,,,,,https://www.city.kunitachi.tokyo.jp/soshiki/Dept04/Div01/Sec02/gyomu/0276/0277/0279/0280/kouritu/1461061664516.html,
132152,1403000001,東京都,国立市,中央児童館,チュウオウジドウカン,,1403,東京都国立市富士見台2-38-5,,35.687448,139.444608,(042)575-3224,,1000020132152,国立市,月火水木金土,10:00,18:00,,,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/others/1604645633212.html,
132152,1403000002,東京都,国立市,矢川児童館,ヤガワジドウカン,,1403,東京都国立市富士見台4-17-1,,35.687262,139.428532,(042)575-3178,,1000020132152,国立市,月火水木金土,10:00,18:00,,,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/others/1465447612106.html,
132152,1403000003,東京都,国立市,西児童館,ニシジドウカン,,1403,東京都国立市西1-12-26,,35.696972,139.433153,(042)575-3060,,1000020132152,国立市,月火水木金土,10:00,18:00,火曜日～金曜日の18:00～19:00は中高生専用で開館。,,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/others/1465447612168.html,
132152,1406000001,東京都,国立市,子ども家庭支援センター,コドモカテイシエンセンター,,1406,東京都国立市富士見台3-21-1,,35.685859,139.435872,(042)573-0192,,1000020132152,国立市,月火水木金土,08:30,17:00,祝日、年末年始は休館。,,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/others/1465447612890.html,
132152,1499000001,東京都,国立市,くにたち立東福祉館,クニタチリットウフクシカン,,1499,東京都国立市北3-23-1,,35.70098,139.430355,(042)576-2111,,1000020132152,国立市,火水木金土日,09:00,22:00,年末年始は休館。,要予約,,https://www.city.kunitachi.tokyo.jp/kurashi/community/chiikishisetsu/1467619903056.html,
132152,1499000002,東京都,国立市,青柳福祉センター,アオヤギフクシセンター,,1499,東京都国立市青柳2-8-60,,35.683255,139.4235,(042)576-2111,,1000020132152,国立市,火水木金土日,09:00,22:00,年末年始は休館。,要予約,,https://www.city.kunitachi.tokyo.jp/kurashi/community/chiikishisetsu/1467619903056.html,
132152,1499000003,東京都,国立市,西福祉館,ニシフクシカン,,1499,東京都国立市西2-17-32,,35.693948,139.432002,(042)576-2111,,1000020132152,国立市,火水木金土日,09:00,22:00,年末年始は休館。,要予約,,https://www.city.kunitachi.tokyo.jp/kurashi/community/chiikishisetsu/1467619903056.html,
132152,1499000004,東京都,国立市,東福祉館,ヒガシフクシカン,,1499,東京都国立市東3-18-32,,35.691507,139.454884,(042)576-2111,,1000020132152,国立市,火水木金土日,09:00,22:00,年末年始は休館。,要予約,,https://www.city.kunitachi.tokyo.jp/kurashi/community/chiikishisetsu/1467619903056.html,
132152,1499000005,東京都,国立市,北福祉館,キタフクシカン,,1499,東京都国立市北2-19-1,,35.700536,139.437415,(042)576-2111,,1000020132152,国立市,火水木金土日,09:00,22:00,年末年始は休館。,要予約,,https://www.city.kunitachi.tokyo.jp/kurashi/community/chiikishisetsu/1467619903056.html,
132152,1503000001,東京都,国立市,国立市立国立第一小学校,クニタチシリツクニタチダイイチショウガッコウ,,1503,東京都国立市谷保6026,,35.680765,139.436834,(042)572-1197,,1000020132152,国立市,,,,,,,http://www.kunitachi.ed.jp/el01/,
132152,1503000002,東京都,国立市,国立市立国立第二小学校,クニタチシリツクニタチダイニショウガッコウ,,1503,東京都国立市西2-13,,35.69442,139.434648,(042)572-2197,,1000020132152,国立市,,,,,,,http://www.kunitachi.ed.jp/el02/,
132152,1503000003,東京都,国立市,国立市立国立第三小学校,クニタチシリツクニタチダイサンショウガッコウ,,1503,東京都国立市東4-24-1,,35.687144,139.452054,(042)572-3197,,1000020132152,国立市,,,,,,,http://www.kunitachi.ed.jp/el03/,
132152,1503000004,東京都,国立市,国立市立国立第四小学校,クニタチシリツクニタチダイヨンショウガッコウ,,1503,東京都国立市北2-29,,35.701008,139.436197,(042)572-4197,,1000020132152,国立市,,,,,,,http://www.kunitachi.ed.jp/el04/,
132152,1503000005,東京都,国立市,国立市立国立第五小学校,クニタチシリツクニタチダイゴショウガッコウ,,1503,東京都国立市富士見台2-47-2,,35.684943,139.441427,(042)572-5197,,1000020132152,国立市,,,,,,,http://www.kunitachi.ed.jp/el05/,
132152,1503000006,東京都,国立市,国立市立国立第六小学校,クニタチシリツクニタチダイロクショウガッコウ,,1503,東京都国立市谷保6600,,35.685079,139.427595,(042)572-6177,,1000020132152,国立市,,,,,,,http://www.kunitachi.ed.jp/el06/,
132152,1503000007,東京都,国立市,国立市立国立第七小学校,クニタチシリツクニタチダイナナショウガッコウ,,1503,東京都国立市富士見台1-47-7,,35.681049,139.450621,(042)575-8425,,1000020132152,国立市,,,,,,,http://www.kunitachi.ed.jp/el07/,
132152,1503000008,東京都,国立市,国立市立国立第八小学校,クニタチシリツクニタチダイハチショウガッコウ,,1503,東京都国立市中1-3-1,,35.698236,139.43691,(042)576-8791,,1000020132152,国立市,,,,,,,http://www.kunitachi.ed.jp/el08/,
132152,1504000001,東京都,国立市,国立市立国立第一中学校,クニタチシリツクニタチダイイチチュウガッコウ,,1504,東京都国立市東4-24-1,,35.688329,139.450724,(042)572-1187,,1000020132152,国立市,,,,,,,http://www.kunitachi.ed.jp/jh01/,
132152,1504000002,東京都,国立市,国立市立国立第二中学校,クニタチシリツクニタチダイニチュウガッコウ,,1504,東京都国立市富士見台3-30,,35.688212,139.434752,(042)572-2187,,1000020132152,国立市,,,,,,,http://www.kunitachi.ed.jp/jh02/,
132152,1504000003,東京都,国立市,国立市立国立第三中学校,クニタチシリツクニタチダイサンチュウガッコウ,,1504,東京都国立市谷保1348-1,,35.677191,139.440075,(042)576-3638,,1000020132152,国立市,,,,,,,http://www.kunitachi.ed.jp/jh03/,
132152,1512000001,東京都,国立市,国立市公民館図書室,クニタチシコウミンカントショシツ,,1512,東京都国立市中1-15-1,,35.696897,139.443368,(042)572-5141,,1000020132152,国立市,火水木金土日,09:00,17:00,水曜日、土曜日(祝日除く）は20:00まで。,,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/others/1465447611669.html,
132152,1512000002,東京都,国立市,くにたち中央図書館,クニタチチュウオウトショカン,,1512,東京都国立市富士見台2-34,,35.685139,139.444395,(042)576-0161,,1000020132152,国立市,月水木金土日,09:30,19:00,土曜日、日曜日、祝日は17:00まで。,,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/others/1465447612567.html,
132152,1512000003,東京都,国立市,北市民プラザ図書館,キタシミンプラザトショカン,,1512,東京都国立市北3-1-1,,35.699366,139.43275,(042)580-7220,,1000020132152,国立市,月水木金土日,09:30,17:00,水曜日（祝日除く）は19:00まで。,,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/others/1465447612632.html,
132152,1606000001,東京都,国立市,国立市保健センター,クニタチシホケンセンター,,1606,東京都国立市富士見台3-16-5,,35.686082,139.436553,(042)572-6111,,1000020132152,国立市,月火水木金,08:30,17:00,祝日、年末年始は閉庁。,,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/others/1465447611978.html,
132152,2004000001,東京都,国立市,環境センター,カンキョウセンター,,2004,東京都国立市谷保6丁目26番地の17,,35.674877,139.439356,(042)572-2172,,1000020132152,国立市,月火水木金,09:00,16:00,12:00～13:00は昼休み。,,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/others/1465447611607.html,
132152,2299000001,東京都,国立市,中平地域防災センター,ナカダイラチイキボウサイセンター,,2299,東京都国立市谷保6087-1,,35.680689,139.434584,(042)576-2111,,1000020132152,国立市,月火木金土日,09:00,22:00,年末年始は休館。,要予約,,https://www.city.kunitachi.tokyo.jp/kurashi/community/chiikishisetsu/1467619903056.html,
132152,2299000002,東京都,国立市,東地域防災センター,ヒガシチイキボウサイセンター,,2299,東京都国立市東1-13-13,,35.697313,139.45008,(042)576-2111,,1000020132152,国立市,月火木金土日,09:00,22:00,年末年始は休館。,要予約,,https://www.city.kunitachi.tokyo.jp/kurashi/community/chiikishisetsu/1467619903056.html,
132152,2299000003,東京都,国立市,下谷保地域防災センター,シモヤボチイキボウサイセンター,,2299,東京都国立市谷保5066,,35.679618,139.448823,(042)576-2111,,1000020132152,国立市,月火木金土日,09:00,22:00,年末年始は休館。,要予約,,https://www.city.kunitachi.tokyo.jp/kurashi/community/chiikishisetsu/1467619903056.html,
132152,2299000004,東京都,国立市,富士見台地域防災センター,フジミダイチイキボウサイセンター,,2299,東京都国立市富士見台3-13-5,,35.687847,139.436745,(042)576-2111,,1000020132152,国立市,月火木金土日,09:00,22:00,年末年始は休館。,要予約,,https://www.city.kunitachi.tokyo.jp/kurashi/community/chiikishisetsu/1467619903056.html,
132152,2299000005,東京都,国立市,中地域防災センター,ナカチイキボウサイセンター,,2299,東京都国立市中2-10-7,,35.692718,139.43934,(042)576-2111,,1000020132152,国立市,月火木金土日,09:00,22:00,年末年始は休館。,要予約,,https://www.city.kunitachi.tokyo.jp/kurashi/community/chiikishisetsu/1467619903056.html,
132152,3732000001,東京都,国立市,谷保駅北第1自転車駐車場,ヤホエキキタダイイチジテンシャチュウシャジョウ,,3732,東京都国立市富士見台2-17-8,,35.68195,139.44555,(042)576-2111,355,1000020132152,国立市,月火水木金土日,,,24時間利用可能。,自転車（一時利用、定期利用）,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/chushajyou/1465447610446.html,
132152,3732000002,東京都,国立市,国立駅南第1自転車駐車場,クニタチエキミナミダイイチジテンシャチュウシャジョウ,,3732,東京都国立市国立市中1-1-46,,35.698981,139.443971,(042)576-2111,355,1000020132152,国立市,月火水木金土日,,,24時間利用可能。,自転車（一時利用、定期利用）,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/chushajyou/1465447610512.html,
132152,3732000003,東京都,国立市,矢川駅北第1自転車駐車場,ヤガワエキキタダイイチジテンシャチュウシャジョウ,,3732,東京都国立市国立市富士見台4-8-1,,35.686174,139.432614,(042)576-2111,355,1000020132152,国立市,月火水木金土日,,,24時間利用可能。,自転車（定期利用）,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/chushajyou/1465447610574.html,
132152,3732000004,東京都,国立市,国立駅南第2自転車駐車場,クニタチエキミナミダイニジテンシャチュウシャジョウ,,3732,東京都国立市国立市中1-16-30,,35.697358,139.44593,(042)576-2111,355,1000020132152,国立市,月火水木金土日,,,24時間利用可能。,自転車（定期利用）、原付・自動二輪（一時利用）,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/chushajyou/1465447610636.html,
132152,3732000005,東京都,国立市,中央線高架下自転車駐車場,チュウオウセンコウカシタジテンシャチュウシャジョウ,,3732,東京都国立市国立市北2-37-6,,35.699112,139.441557,(042)576-2111,355,1000020132152,国立市,月火水木金土日,,,24時間利用可能。,自転車（一時利用、定期利用）,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/chushajyou/1465447610759.html,
132152,3732000006,東京都,国立市,大学通り無料自転車駐車場,ダイガクドオリムリョウジテンシャチュウシャジョウ,,3732,東京都国立市国立市東2-29-14,,35.695481,139.446755,(042)576-2111,355,1000020132152,国立市,月火水木金土日,,,24時間利用可能。,自転車（一時利用）,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/chushajyou/1465447610823.html,
132152,3732000007,東京都,国立市,谷保駅北第2自転車駐車場,ヤホエキキタダイニジテンシャチュウシャジョウ,,3732,東京都国立市国立市富士見台2-17-2,,35.682303,139.445829,(042)576-2111,355,1000020132152,国立市,月火水木金土日,,,24時間利用可能。,自転車（定期利用）、原付・自動二輪（定期利用）,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/chushajyou/1465447610887.html,
132152,3732000008,東京都,国立市,谷保駅北第3自転車駐車場,ヤホエキキタダイサンジテンシャチュウシャジョウ,,3732,東京都国立市国立市谷保5014-3,,35.681651,139.446191,(042)576-2111,355,1000020132152,国立市,月火水木金土日,,,24時間利用可能。,自転車（一時利用）,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/chushajyou/1465447610948.html,
132152,3732000009,東京都,国立市,谷保駅北第4自転車駐車場,ヤホエキキタダイヨンジテンシャチュウシャジョウ,,3732,東京都国立市国立市富士見台1-19-5,,35.68097,139.44834,(042)576-2111,355,1000020132152,国立市,月火水木金土日,,,24時間利用可能。,自転車（定期利用）,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/chushajyou/1465447611012.html,
132152,3732000010,東京都,国立市,谷保駅北第5自転車駐車場,ヤホエキキタダイゴジテンシャチュウシャジョウ,,3732,東京都国立市国立市谷保4980-2,,35.68116,139.447564,(042)576-2111,355,1000020132152,国立市,月火水木金土日,,,24時間利用可能。,自転車（一時利用）,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/chushajyou/1465447611079.html,
132152,3732000011,東京都,国立市,谷保駅北第6自転車駐車場,ヤホエキキタダイロクジテンシャチュウシャジョウ,,3732,東京都国立市国立市富士見台2-16-1,,35.681915,139.446639,(042)576-2111,355,1000020132152,国立市,月火水木金土日,,,24時間利用可能。,自転車（一時利用）,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/chushajyou/1465447611146.html,
132152,3732000012,東京都,国立市,矢川駅北第2自転車駐車場,ヤガワエキキタダイニジテンシャチュウシャジョウ,,3732,東京都国立市国立市富士見台3-35-5,,35.684985,139.433369,(042)576-2111,355,1000020132152,国立市,月火水木金土日,,,24時間利用可能。,自転車（一時利用、定期利用）、原付・自動二輪（定期利用）,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/chushajyou/1465447611213.html,
132152,3732000013,東京都,国立市,矢川駅北第3自転車駐車場,ヤガワエキキタダイサンジテンシャチュウシャジョウ,,3732,東京都国立市国立市富士見台4-11-4,,35.68539,139.43099,(042)576-2111,355,1000020132152,国立市,月火水木金土日,,,24時間利用可能。,自転車（一時利用、定期利用）,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/chushajyou/1465447611271.html,
132152,3732000014,東京都,国立市,谷保駅南自転車駐車場,ヤホエキミナミジテンシャチュウシャジョウ,,3732,東京都国立市国立市谷保5003-8,,35.681285,139.446323,(042)576-2111,355,1000020132152,国立市,月火水木金土日,,,24時間利用可能。,自転車（一時利用、定期利用）,,https://www.city.kunitachi.tokyo.jp/about/sisetsu/chushajyou/1465447611333.html,
